,Rank,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige
3863,3864,9204044,9403039,9303043,9402075,9402075,9402075,9303043,9304084,9312166,11172,9402075,9402075,9706025
3864,3865,9204042,9208006,7254,9608193,9608193,9608193,7254,9402075,9406068,209145,9608193,9608193,9210026
3865,3866,9204041,202189,9307146,9207022,9207022,9207022,9307146,9608193,9406166,9602074,9207022,9207022,9606101
3866,3867,9204040,9602155,9309130,9201006,9201006,9201006,9309130,9207022,9907001,5181,9201006,9201006,9201005
3867,3868,9204039,9608033,9209015,9906074,9906074,9906074,9209015,9201006,9206101,201007,9906074,9906074,9412130
3868,3869,9204038,9201019,9206095,9301132,9301132,9301132,9206095,9906074,9604151,9701022,9301132,9301132,9903205
3869,3870,9204036,9512120,9503047,9307155,9307155,9307155,9503047,9301132,9309018,9412159,9307155,9307155,9510206
3870,3871,9204035,9912203,9511197,9201080,9201080,9201080,9511197,9307155,9707016,9511221,9201080,9201080,9905146
3871,3872,9204031,211119,9611193,9308078,9308078,9308078,9611193,9201080,9306129,3141,9308078,9308078,9701076
3872,3873,9204030,9603053,9805185,9201063,9201063,9201063,9805185,9308078,9303013,2034,9201063,9201063,9401145
3873,3874,9204027,9309073,9301024,9503147,9503147,9503147,9301024,9201063,9302110,9702143,9503147,9503147,9703029
3874,3875,9204026,9403149,9209003,9210005,9210005,9210005,9209003,9503147,6230,9708099,9210005,9210005,9208035
3875,3876,9204025,9204089,9309157,9201070,9201070,9201070,9309157,9210005,9402031,9605121,9201070,9201070,5026
3876,3877,9204024,9208058,9606147,9506033,9506033,9506033,9606147,9201070,9511176,9908149,9506033,9506033,9610156
3877,3878,9204023,9906079,9411219,9901128,9901128,9901128,9411219,9506033,9906219,9712125,9901128,9901128,9708102
3878,3879,9204020,9501085,9409187,9607230,9607230,9607230,9409187,9901128,9902187,4182,9607230,9607230,9607051
3879,3880,9204019,9601100,9305148,9411002,9411002,9411002,9305148,9607230,9305115,9308075,9411002,9411002,9905015
3880,3881,9204017,9707005,9202009,9208042,9208042,9208042,9202009,9411002,9507158,212120,9208042,9208042,9611006
3881,3882,9204016,9209057,3087,9206088,9206088,9206088,3087,9208042,9902204,9308037,9206088,9206088,9708097
3882,3883,9204015,9902037,9412140,9603001,9603001,9603001,9412140,9206088,9307023,9901109,9603001,9603001,203081
3883,3884,9204013,9903220,2074,9212056,9212056,9212056,2074,9603001,202112,9611193,9212056,9212056,1155
3884,3885,9204004,9209106,9203060,9502157,9502157,9502157,9203060,9212056,9401140,8222,9502157,9502157,9607054
3885,3886,9204003,9902189,9201016,9512168,9512168,9512168,9201016,9502157,9703222,9611207,9512168,9512168,9901126
3886,3887,9204002,9512007,9204025,9503077,9503077,9503077,9204025,9512168,9704052,9402114,9503077,9503077,9506029
3887,3888,9204001,4033,9203018,9206076,9206076,9206076,9203018,9503077,9410013,2188,9206076,9206076,203092
3888,3889,9203084,9801197,7108,205132,205132,205132,7108,9206076,9610224,9601103,205132,205132,3283
3889,3890,9203082,206035,9211063,11063,11063,11063,9211063,205132,9211109,9610031,11063,11063,9610167
3890,3891,9203077,11172,9310084,9203024,9203024,9203024,9310084,11063,9607129,9407179,9203024,9203024,9201017
3891,3892,9203076,9909164,9502056,9201003,9201003,9201003,9502056,9203024,9210125,9405080,9201003,9201003,9610014
3892,3893,9203070,9206106,3081,9211053,9211053,9211053,3081,9201003,9311157,1143,9211053,9211053,9302090
3893,3894,9203068,9901139,9301087,9705198,9705198,9705198,9301087,9211053,9304083,202198,9705198,9705198,9512184
3894,3895,9203067,9208017,9405135,9312138,9312138,9312138,9405135,9705198,9610167,9306035,9312138,9312138,9509101
3895,3896,9203066,9209044,208088,9204059,9204059,9204059,208088,9312138,9405089,9703123,9204059,9204059,9303103
3896,3897,9203065,9306104,201125,9901131,9901131,9901131,201125,9204059,9511175,9909190,9901131,9901131,9508139
3897,3898,9203062,9210128,9211027,9202059,9202059,9202059,9211027,9901131,9504042,203137,9202059,9202059,9505039
3898,3899,9203061,11157,9604083,9504042,9504042,9504042,9604083,9202059,9707214,9905162,9504042,9504042,2167
3899,3900,9203060,9307188,9209042,9208040,9208040,9208040,9209042,9504042,9310096,9803069,9208040,9208040,9803173
3900,3901,9203058,9303152,9209110,9604076,9604076,9604076,9209110,9208040,9404015,211039,9604076,9604076,9401025
3901,3902,9203057,9309093,9204048,9209016,9209016,9209016,9204048,9604076,9309104,9610162,9209016,9209016,9412166
3902,3903,9203056,9310198,9603154,9409115,9409115,9409115,9603154,9209016,205273,9304062,9409115,9409115,9801207
3903,3904,9203054,203072,9511080,9601031,9601031,9601031,9511080,9409115,10043,9909215,9601031,9601031,9701078
3904,3905,9203052,9307099,9712246,9204042,9204042,9204042,9712246,9601031,9610220,9601142,9204042,9204042,3013
3905,3906,9203051,9510151,9209030,9606155,9606155,9606155,9209030,9204042,204148,9612017,9606155,9606155,9612005
3906,3907,9203050,9210134,12090,9409001,9409001,9409001,12090,9606155,9611150,9505052,9409001,9409001,9707261
3907,3908,9203048,9308135,9203084,9207067,9207067,9207067,9203084,9409001,9606133,10132,9207067,9207067,205221
3908,3909,9203046,9207097,9209130,9210015,9210015,9210015,9209130,9207067,9604164,9412092,9210015,9210015,9611003
3909,3910,9203040,9910174,9401051,9509143,9509143,9509143,9401051,9210015,9702006,9405008,9509143,9509143,9511015
3910,3911,9203038,9310086,9705137,9211035,9211035,9211035,9705137,9509143,9603131,204184,9211035,9211035,3179
3911,3912,9203036,9411231,9301003,9308009,9308009,9308009,9301003,9211035,9307010,9506156,9308009,9308009,9412187
3912,3913,9203032,9508093,9307085,9705101,9705101,9705101,9307085,9308009,9607176,9709025,9705101,9705101,9404050
3913,3914,9203031,9410048,9201029,9705032,9705032,9705032,9201029,9705101,9607117,9905107,9705032,9705032,9705034
3914,3915,9203030,9202038,9909002,9210114,9210114,9210114,9909002,9705032,9306161,9708064,9210114,9210114,9305067
3915,3916,9203029,9212072,9306142,9205077,9205077,9205077,9306142,9210114,9401155,9410034,9205077,9205077,9610172
3916,3917,9203026,5274,203258,9311069,9311069,9311069,203258,9205077,9210104,210307,9311069,9311069,9709151
3917,3918,9203024,10226,9503230,9304147,9304147,9304147,9503230,9311069,9212072,9237,9304147,9304147,9903251
3918,3919,9203023,9311075,9706180,9301017,9301017,9301017,9706180,9304147,9603009,9710171,9301017,9301017,9603178
3919,3920,9203019,9703087,9211046,9410130,9410130,9410130,9211046,9301017,9205088,204190,9410130,9410130,9703204
3920,3921,9203018,9205021,9706202,9206098,9206098,9206098,9706202,9410130,10060,9512147,9206098,9206098,9309014
3921,3922,9203016,9210131,9908003,205273,205273,205273,9908003,9206098,7208,9606195,205273,205273,9802023
3922,3923,9203013,9202090,201159,9212090,9212090,9212090,201159,205273,10034,9508159,9212090,9212090,2188
3923,3924,9203012,9503093,10195,9208076,9208076,9208076,10195,9212090,9708064,9609044,9208076,9208076,8133
3924,3925,9203011,3134,9305101,9301063,9301063,9301063,9305101,9208076,9308130,9612015,9301063,9301063,9307054
3925,3926,9203008,9212009,203237,9210153,9210153,9210153,203237,9301063,9310085,9512036,9210153,9210153,9705156
3926,3927,9202090,9503012,203199,9203054,9203054,9203054,203199,9210153,9603138,9412124,9203054,9203054,9805044
3927,3928,9202089,9707234,9612017,9909094,9909094,9909094,9612017,9203054,9506128,2213,9909094,9909094,9406203
3928,3929,9202086,9206077,10074,9210091,9210091,9210091,10074,9909094,9708102,9712028,9210091,9210091,9907080
3929,3930,9202081,9311158,9202066,9303046,9303046,9303046,9202066,9210091,203245,1213,9303046,9303046,6184
3930,3931,9202075,9609083,9206111,9206040,9206040,9206040,9206111,9303046,9910024,9912066,9206040,9206040,9612053
3931,3932,9202070,9412041,9206091,9204013,9204013,9204013,9206091,9206040,9210047,9412110,9204013,9204013,9308052
3932,3933,9202069,6150,9710030,9511096,9511096,9511096,9710030,9204013,9311130,9603075,9511096,9511096,9204044
3933,3934,9202066,9209043,211264,9305113,9305113,9305113,211264,9511096,9912015,9712241,9305113,9305113,207033
3934,3935,9202063,9202081,9905008,9306077,9306077,9306077,9905008,9305113,9802190,9802130,9306077,9306077,9607203
3935,3936,9202061,9707055,201263,9911025,9911025,9911025,201263,9306077,9710124,6247,9911025,9911025,9712036
3936,3937,9202060,9206009,9702182,9208066,9208066,9208066,9702182,9911025,9710052,210061,9208066,9208066,1082
3937,3938,9202059,9610192,9706141,9208030,9208030,9208030,9706141,9208066,9705158,9509166,9208030,9208030,9901121
3938,3939,9202058,209135,3039,9212127,9212127,9212127,3039,9208030,6248,5242,9212127,9212127,9403109
3939,3940,9202057,9906087,9201014,9205072,9205072,9205072,9201014,9212127,9506134,9702184,9205072,9205072,9610149
3940,3941,9202056,9204020,5212,9210118,9210118,9210118,5212,9205072,9412001,9182,9210118,9210118,9309145
3941,3942,9202054,9506214,9707008,9208015,9208015,9208015,9707008,9210118,207096,5150,9208015,9208015,9303030
3942,3943,9202053,9210127,9311032,9205040,9205040,9205040,9311032,9208015,9407150,7247,9205040,9205040,9406148
3943,3944,9202050,9403172,9407019,9208062,9208062,9208062,9407019,9205040,9708054,9803159,9208062,9208062,9407056
3944,3945,9202047,9305111,9706214,9610230,9610230,9610230,9706214,9208062,9912064,9704202,9610230,9610230,9401059
3945,3946,9202040,9201071,206201,9408008,9408008,9408008,206201,9610230,9712053,9712036,9408008,9408008,9403178
3946,3947,9202038,9705180,9804050,9405064,9405064,9405064,9804050,9408008,9903095,6108,9405064,9405064,9410016
3947,3948,9202037,9905213,5188,9205088,9205088,9205088,5188,9405064,9612201,9805172,9205088,9205088,9501052
3948,3949,9202036,9511075,9503140,9605031,9605031,9605031,9503140,9205088,9609003,9211126,9605031,9605031,9612178
3949,3950,9202034,9301050,8186,9208002,9208002,9208002,8186,9605031,9611200,9705051,9208002,9208002,9505174
3950,3951,9202028,9209102,9704176,9204024,9204024,9204024,9704176,9208002,9307184,9511154,9204024,9204024,9611116
3951,3952,9202026,9210031,9802112,9904184,9904184,9904184,9802112,9204024,9311121,9505030,9904184,9904184,9404185
3952,3953,9202025,9605007,9210011,9310010,9310010,9310010,9210011,9904184,9308078,9606169,9310010,9310010,9309015
3953,3954,9202021,209242,7095,9202025,9202025,9202025,7095,9310010,9504061,9712161,9202025,9202025,9512139
3954,3955,9202020,9504129,9204099,9201054,9201054,9201054,9204099,9202025,9209032,9712096,9201054,9201054,9507104
3955,3956,9202014,9609064,9303012,9205034,9205034,9205034,9303012,9201054,9209083,9903130,9205034,9205034,9410150
3956,3957,9202013,9307009,9503001,9308142,9308142,9308142,9503001,9205034,9210005,9405002,9308142,9308142,9608009
3957,3958,9202012,205223,3239,9307012,9307012,9307012,3239,9308142,9609153,9802065,9307012,9307012,9711055
3958,3959,9202011,9210024,9501016,9204097,9204097,9204097,9501016,9307012,9204024,8126,9204097,9204097,3221
3959,3960,9202009,9205096,3196,9204088,9204088,9204088,3196,9204097,9602136,204144,9204088,9204088,9910256
3960,3961,9202008,9209027,210221,9408156,9408156,9408156,210221,9204088,9610104,9306156,9408156,9408156,9609139
3961,3962,9202007,9803264,9906135,9607195,9607195,9607195,9906135,9408156,9603135,9406132,9607195,9607195,9604013
3962,3963,9202006,9301066,9201072,9901056,9901056,9901056,9201072,9607195,9805179,9910208,9901056,9901056,9307055
3963,3964,9202005,9303062,9202036,9212071,9212071,9212071,9202036,9901056,9507036,12077,9212071,9212071,9802007
3964,3965,9202002,9409085,3089,9208079,9208079,9208079,3089,9212071,9210106,9511128,9208079,9208079,9608102
3965,3966,9202001,9410077,209134,9307110,9307110,9307110,209134,9208079,9610153,9908043,9307110,9307110,9312008
3966,3967,9201080,9908110,9211132,9210027,9210027,9210027,9211132,9307110,9610230,9610128,9210027,9210027,9709080
3967,3968,9201079,9207060,9605156,9901141,9901141,9901141,9605156,9210027,5090,9612241,9901141,9901141,9907216
3968,3969,9201072,9305007,1102,9904014,9904014,9904014,1102,9901141,9306009,207111,9904014,9904014,9712202
3969,3970,9201071,9602146,9804135,9204095,9204095,9204095,9804135,9904014,9509073,9706189,9204095,9204095,9306010
3970,3971,9201070,9910039,9710179,9301021,9301021,9301021,9710179,9204095,9609139,9911207,9301021,9301021,9804197
3971,3972,9201069,9605044,9509003,9406081,9406081,9406081,9509003,9301021,9712188,9409048,9406081,9406081,9607234
3972,3973,9201068,9503098,210270,9905210,9905210,9905210,210270,9406081,201116,9803235,9905210,9905210,9406070
3973,3974,9201067,9510046,9202069,9501035,9501035,9501035,9202069,9905210,9804113,9702168,9501035,9501035,9511046
3974,3975,9201065,9203052,11072,9403010,9403010,9403010,11072,9501035,9309087,211239,9403010,9403010,204190
3975,3976,9201063,9402147,9410197,9709134,9709134,9709134,9410197,9403010,9412237,9708002,9709134,9709134,9212110
3976,3977,9201058,9610115,9708121,201116,201116,201116,9708121,9709134,2021,9501005,201116,201116,4049
3977,3978,9201057,9212011,9909014,9210160,9210160,9210160,9909014,201116,9609182,9411112,9210160,9210160,9506077
3978,3979,9201056,9204084,9301001,9210115,9210115,9210115,9301001,9210160,6057,7099,9210115,9210115,9403186
3979,3980,9201054,9911055,9612212,9607183,9607183,9607183,9612212,9210115,9608097,9412061,9607183,9607183,12002
3980,3981,9201050,9606105,9307013,9412093,9412093,9412093,9307013,9607183,9402147,9904044,9412093,9412093,9406217
3981,3982,9201044,9307023,9501073,9206016,9206016,9206016,9501073,9412093,9205061,9801197,9206016,9206016,9905201
3982,3983,9201042,9805060,9805207,9912054,9912054,9912054,9805207,9206016,9502042,9904017,9912054,9912054,9205037
3983,3984,9201041,9212153,9310114,9504131,9504131,9504131,9310114,9912054,9612204,9503045,9504131,9504131,9602066
3984,3985,9201039,9503137,9507173,9510196,9510196,9510196,9507173,9504131,9910028,12258,9510196,9510196,9609219
3985,3986,9201036,9310085,8070,9406061,9406061,9406061,8070,9510196,9406134,9909124,9406061,9406061,9711044
3986,3987,9201032,9205004,208104,9211028,9211028,9211028,208104,9406061,9804010,9802190,9211028,9211028,9701102
3987,3988,9201031,9503180,9211044,9604184,9604184,9604184,9211044,9211028,9403197,9604146,9604184,9604184,9601034
3988,3989,9201030,9202086,12062,9205030,9205030,9205030,12062,9604184,4147,2246,9205030,9205030,9604094
3989,3990,9201029,9503072,1006,9405151,9405151,9405151,1006,9205030,9710207,9911211,9405151,9405151,9503114
3990,3991,9201027,9403135,9604054,9304120,9304120,9304120,9604054,9405151,9407177,4114,9304120,9304120,9212148
3991,3992,9201021,209058,9701084,9605160,9605160,9605160,9701084,9304120,9212114,9401093,9605160,9605160,9202075
3992,3993,9201020,9503181,9408072,9309126,9309126,9309126,9408072,9605160,9702075,9706056,9309126,9309126,9803087
3993,3994,9201019,9408009,9509045,9511136,9511136,9511136,9509045,9309126,9911175,9307108,9511136,9511136,9510156
3994,3995,9201017,9201009,9505099,9610193,9610193,9610193,9505099,9511136,12252,9912181,9610193,9610193,9703139
3995,3996,9201016,9203031,9412148,9604155,9604155,9604155,9412148,9610193,9804152,208123,9604155,9604155,9504114
3996,3997,9201014,9203062,9706190,9506134,9506134,9506134,9706190,9604155,9904184,9602107,9506134,9506134,9608050
3997,3998,9201013,9301011,9206093,9304131,9304131,9304131,9206093,9506134,9604056,9409189,9304131,9304131,9801062
3998,3999,9201010,9206036,9404012,9312155,9312155,9312155,9404012,9304131,9504011,9612031,9312155,9312155,9602174
3999,4000,9201009,9512051,212117,9504055,9504055,9504055,212117,9312155,11248,9602017,9504055,9504055,9609123
4000,4001,9201006,9910166,9411009,9306066,9306066,9306066,9411009,9504055,209057,11095,9306066,9306066,9206028
4001,4002,9201005,9407060,205296,9305015,9305015,9305015,205296,9306066,9205093,9611136,9305015,9305015,9704156
4002,4003,9201004,9202057,9207095,9402111,9402111,9402111,9207095,9305015,9411002,10179,9402111,9402111,202056
4003,4004,9201003,9204101,9308128,9203011,9203011,9203011,9308128,9402111,6047,9510193,9203011,9203011,9610243
4004,4005,9201002,9905179,9409006,9902091,9902091,9902091,9409006,9203011,9212113,9507171,9902091,9902091,9307109
4005,4006,9201001,9506211,9311113,9612137,9612137,9612137,9311113,9902091,9412038,202021,9612137,9612137,9510083
4006,4007,212346,9805135,9401083,9302012,9302012,9302012,9401083,9612137,9409190,9612131,9302012,9302012,9301079
4007,4008,212342,7084,9501121,9408052,9408052,9408052,9501121,9302012,9402111,9403179,9408052,9408052,9402004
4008,4009,212339,9212007,9304087,9310153,9310153,9310153,9304087,9408052,9803129,9802049,9310153,9310153,9311147
4009,4010,212336,9301102,9210046,9405140,9405140,9405140,9210046,9310153,9205067,9605074,9405140,9405140,9401148
4010,4011,212334,9612124,9407129,9605181,9605181,9605181,9407129,9405140,9405011,9312094,9605181,9605181,202201
4011,4012,212267,9504056,9707221,206141,206141,206141,9707221,9605181,9409151,7135,206141,206141,9611092
4012,4013,212254,9302104,9404150,9305173,9305173,9305173,9404150,206141,9605127,9308002,9305173,9305173,9505068
4013,4014,212240,9904182,9302121,9408023,9408023,9408023,9302121,9305173,9711044,10267,9408023,9408023,6248
4014,4015,212125,9202021,9203032,9208065,9208065,9208065,9203032,9408023,9501057,211071,9208065,9208065,10172
4015,4016,212123,9211085,9308136,9208069,9208069,9208069,9308136,9208065,9407105,9912018,9208069,9208069,9801151
4016,4017,212120,9604082,9310097,9310147,9310147,9310147,9310097,9208069,9205096,9409198,9310147,9310147,9312198
4017,4018,212117,9202005,206066,9308085,9308085,9308085,206066,9310147,9202006,9907072,9308085,9308085,7178
4018,4019,212107,9202037,9503109,9306072,9306072,9306072,9503109,9308085,9206066,9306032,9306072,9306072,9608148
4019,4020,212084,9406151,9507136,9201020,9201020,9201020,9507136,9306072,9502041,9702082,9201020,9201020,9803038
4020,4021,212043,9312065,9208007,203003,203003,203003,9208007,9201020,9206097,9410104,203003,203003,9310040
4021,4022,212014,9203019,9511008,9505063,9505063,9505063,9511008,203003,9612137,9903134,9505063,9505063,9605105
4022,4023,211264,9705029,203156,9308100,9308100,9308100,203156,9505063,9908062,9605011,9308100,9308100,9909140
4023,4024,211239,9502044,5181,9202063,9202063,9202063,5181,9308100,3112,6062,9202063,9202063,9208068
4024,4025,211171,9709093,9608161,9210068,9210068,9210068,9608161,9202063,9705190,9503069,9210068,9210068,9503022
4025,4026,211151,204189,9401161,9304031,9304031,9304031,9401161,9210068,9707243,9708116,9304031,9304031,9802049
4026,4027,211119,9179,9604151,9201041,9201041,9201041,9604151,9304031,9609203,9711058,9201041,9201041,9411081
4027,4028,211105,9205061,9506187,9503090,9503090,9503090,9506187,9201041,9611132,9405049,9503090,9503090,209102
4028,4029,211078,9204056,9205098,9202060,9202060,9202060,9205098,9503090,9607204,9309041,9202060,9202060,9711167
4029,4030,211071,5281,9911174,5010,5010,5010,9911174,9202060,9406081,9609131,5010,5010,9708064
4030,4031,211066,9912251,204197,9903060,9903060,9903060,204197,5010,9402078,9409021,9903060,9903060,9602069
4031,4032,211039,9203061,9201031,9204082,9204082,9204082,9201031,9903060,9312029,7138,9204082,9204082,9705062
4032,4033,211005,9310096,9704078,9204079,9204079,9204079,9704078,9204082,2179,9705202,9204079,9204079,9605086
4033,4034,210312,9702070,9311029,9207102,9207102,9207102,9311029,9204079,9312206,9801008,9207102,9207102,9403119
4034,4035,210311,6121,7001,9401065,9401065,9401065,7001,9207102,9411195,9406182,9401065,9401065,9706158
4035,4036,210307,9401155,9510066,9302067,9302067,9302067,9510066,9401065,9309085,9307145,9302067,9302067,9312215
4036,4037,210294,9212134,9306071,9503224,9503224,9503224,9306071,9302067,9603162,209242,9503224,9503224,9701179
4037,4038,210270,9312055,203067,9204070,9204070,9204070,203067,9503224,9704078,9712193,9204070,9204070,9609041
4038,4039,210221,9209094,9306031,9210129,9210129,9210129,9306031,9204070,9408079,9412074,9210129,9210129,205191
4039,4040,210215,9605075,9506188,9902207,9902207,9902207,9506188,9210129,9211126,207091,9902207,9902207,9611158
4040,4041,210210,9305104,9402020,9501145,9501145,9501145,9402020,9902207,9804182,8241,9501145,9501145,9706103
4041,4042,210164,201066,9911014,9208041,9208041,9208041,9911014,9501145,9204101,9710078,9208041,9208041,9706090
4042,4043,210154,9205116,9903167,9710036,9710036,9710036,9903167,9208041,9607192,9602064,9710036,9710036,9205087
4043,4044,210138,9312080,205256,9210146,9210146,9210146,205256,9710036,9604090,9707222,9210146,9210146,9511208
4044,4045,210125,9310164,9509122,9605226,9605226,9605226,9509122,9210146,9312102,9909202,9605226,9605226,9409093
4045,4046,210112,9402100,9708039,9206101,9206101,9206101,9708039,9605226,9605176,9512128,9206101,9206101,205301
4046,4047,210110,9305133,9904072,9309035,9309035,9309035,9904072,9206101,9512125,9503016,9309035,9309035,9612219
4047,4048,210109,210210,9302044,9207114,9207114,9207114,9302044,9309035,9610066,9604124,9207114,9207114,5120
4048,4049,210097,9301014,9707045,9607189,9607189,9607189,9707045,9207114,9510092,3064,9607189,9607189,9710022
4049,4050,210084,9908136,9611166,9303155,9303155,9303155,9611166,9607189,9602006,6243,9303155,9303155,9706179
4050,4051,210082,9203036,9308110,9306161,9306161,9306161,9308110,9303155,9711120,9512144,9306161,9306161,9609126
4051,4052,210066,9402038,9405025,9302093,9302093,9302093,9405025,9306161,9612073,9803229,9302093,9302093,10177
4052,4053,210061,9206099,9309104,9412108,9412108,9412108,9309104,9302093,9407056,9310080,9412108,9412108,9703071
4053,4054,210040,9802133,2179,9912289,9912289,9912289,2179,9412108,9606194,205028,9912289,9912289,9203057
4054,4055,210020,9308145,9211089,9211016,9211016,9211016,9211089,9912289,9401113,9508099,9211016,9211016,9411134
4055,4056,210019,9203056,9206031,9209078,9209078,9209078,9206031,9211016,207105,9511031,9209078,9209078,1033
4056,4057,209249,10105,206223,9205051,9205051,9205051,206223,9209078,9205115,9705156,9205051,9205051,9208072
4057,4058,209242,9611225,9904028,9404177,9404177,9404177,9904028,9205051,9709080,9805050,9404177,9404177,9512161
4058,4059,209234,9206063,11140,9510026,9510026,9510026,11140,9404177,9512097,9607049,9510026,9510026,9203030
4059,4060,209232,207268,9406026,9403136,9403136,9403136,9406026,9510026,201035,9612093,9403136,9403136,9405089
4060,4061,209225,9004,9610145,1113,1113,1113,9610145,9403136,207272,9401027,1113,1113,9501087
4061,4062,209223,9709212,9302142,9210149,9210149,9210149,9302142,1113,203130,9712254,9210149,9210149,9311057
4062,4063,209206,9211032,9410027,9602025,9602025,9602025,9410027,9210149,9410202,9404173,9602025,9602025,9402123
4063,4064,209200,9201057,9509125,9211141,9211141,9211141,9509125,9602025,4069,9708055,9211141,9211141,9410201
4064,4065,209195,9912075,9301041,9202056,9202056,9202056,9301041,9211141,9907048,11072,9202056,9202056,9211040
4065,4066,209166,9609232,9504011,9304106,9304106,9304106,9504011,9202056,9303006,9603147,9304106,9304106,9512073
4066,4067,209160,9904009,9506171,9512104,9512104,9512104,9506171,9304106,9503147,9604134,9512104,9512104,9510208
4067,4068,209159,9303132,9210155,9607181,9607181,9607181,9210155,9512104,9202012,9712226,9607181,9607181,9908101
4068,4069,209158,9907024,9404039,9202034,9202034,9202034,9404039,9607181,9210124,11227,9202034,9202034,9406125
4069,4070,209155,202124,9409194,9212075,9212075,9212075,9409194,9202034,9210091,9906013,9212075,9212075,9505073
4070,4071,209150,9302047,9403101,9401021,9401021,9401021,9403101,9212075,9707236,9306002,9401021,9401021,9412124
4071,4072,209148,9604180,12256,9506166,9506166,9506166,12256,9401021,9209122,212117,9506166,9506166,9912238
4072,4073,209145,9408134,208217,9601047,9601047,9601047,208217,9506166,9405080,206066,9601047,9601047,9710069
4073,4074,209137,9403120,9301100,9201056,9201056,9201056,9301100,9601047,9310073,9910035,9201056,9201056,9304017
4074,4075,209135,2096,5112,9406152,9406152,9406152,5112,9201056,9312115,9712186,9406152,9406152,9303038
4075,4076,209134,9205085,212339,9204036,9204036,9204036,212339,9406152,9504105,9709107,9204036,9204036,9504148
4076,4077,209132,201050,9306094,9506189,9506189,9506189,9306094,9204036,9307011,9805094,9506189,9506189,9705038
4077,4078,209129,9906181,9502102,9204002,9204002,9204002,9502102,9506189,9406136,9610106,9204002,9204002,9606025
4078,4079,209120,9511175,9250,9212112,9212112,9212112,9250,9204002,9311081,202162,9212112,9212112,9702106
4079,4080,209114,9706028,9511094,9610076,9610076,9610076,9511094,9212112,9404063,7236,9610076,9610076,9206061
4080,4081,209111,9501137,9709104,9206085,9206085,9206085,9709104,9610076,9304103,9703031,9206085,9206085,7176
4081,4082,209102,9208057,9209005,9208028,9208028,9208028,9209005,9206085,9705208,9410087,9208028,9208028,9609003
4082,4083,209088,9301077,9906082,9310129,9310129,9310129,9906082,9208028,9306039,12251,9310129,9310129,9512201
4083,4084,209086,9611054,9210028,9709157,9709157,9709157,9210028,9310129,9306118,9407182,9709157,9709157,204086
4084,4085,209079,9704144,9606100,10225,10225,10225,9606100,9709157,9605108,9612228,10225,10225,9708054
4085,4086,209070,9412072,9903070,9202028,9202028,9202028,9903070,10225,203225,9406136,9202028,9202028,9903033
4086,4087,209058,9205028,9510111,9508033,9508033,9508033,9510111,9202028,9402017,9310026,9508033,9508033,9512065
4087,4088,209057,9211133,9207048,9503132,9503132,9503132,9207048,9508033,9605119,9707004,9503132,9503132,4051
4088,4089,209051,9211113,9312115,9207091,9207091,9207091,9312115,9503132,2231,9707185,9207091,9207091,9605111
4089,4090,209042,9509092,9211066,9208016,9208016,9208016,9211066,9207091,9209009,9602179,9208016,9208016,9501020
4090,4091,209034,9403081,12027,9209024,9209024,9209024,12027,9208016,9405058,9406028,9209024,9209024,9404106
4091,4092,209025,9707004,9304108,9401013,9401013,9401013,9304108,9209024,9301054,9605159,9401013,9401013,9610182
4092,4093,209024,209014,9503110,2021,2021,2021,9503110,9401013,9404093,9409093,2021,2021,9702075
4093,4094,209014,11166,9207032,9406012,9406012,9406012,9207032,2021,9412157,2022,9406012,9406012,9211083
4094,4095,208228,9311038,7211,9210038,9210038,9210038,7211,9406012,9412229,9611065,9210038,9210038,9606003
4095,4096,208221,9606177,9203013,9501048,9501048,9501048,9203013,9210038,9510210,9511110,9501048,9501048,9209076
4096,4097,208217,205027,9408010,9204090,9204090,9204090,9408010,9501048,9608003,9701166,9204090,9204090,9407010
4097,4098,208185,9211116,9302005,9707106,9707106,9707106,9302005,9204090,9712191,9608183,9707106,9707106,9501097
4098,4099,208184,9504133,9201039,9910165,9910165,9910165,9201039,9707106,9604053,5120,9910165,9910165,9603062
4099,4100,208176,9212048,9308121,9410177,9410177,9410177,9308121,9910165,9801067,9409165,9410177,9410177,205184
4100,4101,208170,9308144,9301056,9606026,9606026,9606026,9301056,9410177,9611011,9907207,9606026,9606026,9702096
4101,4102,208168,9201042,9803115,9302113,9302113,9302113,9803115,9606026,9501079,4051,9302113,9302113,9706132
4102,4103,208155,9209125,9206069,9610123,9610123,9610123,9206069,9302113,9712050,9712043,9610123,9610123,9512172
4103,4104,208132,9703158,9301037,9406030,9406030,9406030,9301037,9610123,9710116,9709034,9406030,9406030,202147
4104,4105,208131,9303008,9707240,9601159,9601159,9601159,9707240,9406030,9803142,9608056,9601159,9601159,9706166
4105,4106,208123,9304088,8168,9208067,9208067,9208067,8168,9601159,9302114,9701065,9208067,9208067,9602173
4106,4107,208118,9210070,9502046,9204023,9204023,9204023,9502046,9208067,9805067,9803129,9204023,9204023,204166
4107,4108,208114,9306139,202187,9307066,9307066,9307066,202187,9204023,9211024,207245,9307066,9307066,9507047
4108,4109,208104,9708109,9411191,9210143,9210143,9210143,9411191,9307066,9705133,9802100,9210143,9210143,9603202
4109,4110,208097,210154,9906241,9610109,9610109,9610109,9906241,9210143,9802023,9612028,9610109,9610109,4196
