Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic,MAUT
9510215,0.002254791,0.00032233,0.628291968,0.000784044,0.000936782,0,1.17E-20,4.06E-19,0,0,0,
9601084,0.002254791,0.000242167,0.614689892,0.000754712,0.000864796,0,1.17E-20,4.06E-19,0,0,0,
9803199,0,6.78E-06,0.529887505,0,0,0,1.17E-20,4.06E-19,0,0,0,
9608127,0.005636979,0.004288913,0.700653158,5.29E-05,8.97E-05,0,1.17E-20,4.06E-19,0,0,0,
9610041,0.012401353,0.009818329,0.716959965,9.57E-05,0.000154876,0,1.17E-20,4.06E-19,0,0,0,
12123,0.002254791,0.001081599,0.608431159,9.60E-06,1.43E-05,0,1.17E-20,4.06E-19,0,0,0,
9207084,0.019165727,0.001726746,0.628716256,0.01867815,0.019835598,0,1.17E-20,4.06E-19,0,0,0,
9312179,0.011273957,6.45E-05,0.556533804,0.002985316,0.003935901,0,1.17E-20,4.06E-19,0,0,0,
9402033,0.006764374,0.000636833,0.615588062,0.002237689,0.002569907,0,1.17E-20,4.06E-19,0,0,0,
9411087,0.006764374,7.41E-05,0.572730518,0.002169928,0.002054341,0,1.17E-20,4.06E-19,0,0,0,
9402070,0.009019166,3.91E-05,0.568233707,0.004571323,0.00523455,0,1.17E-20,4.06E-19,0,0,0,
9407053,0.002254791,3.64E-05,0.530211629,0.001051008,0.001201344,0,1.17E-20,4.06E-19,0,0,0,
9211009,0.002254791,3.68E-05,0.548674369,0.000724569,0.000873199,0,1.17E-20,4.06E-19,0,0,0,
9311151,0.001127396,3.71E-05,0.530286196,0,0,0,1.17E-20,4.06E-19,0,0,0,
9402060,0.009019166,6.89E-05,0.577670535,0.001516224,0.001625797,0,1.17E-20,4.06E-19,0,0,0,
9402134,0.002254791,3.67E-05,0.530965725,0.000160776,0.000163204,0,1.17E-20,4.06E-19,0,0,0,
9402142,0.003382187,3.64E-05,0.530226541,0.003072754,0.003442604,0,1.17E-20,4.06E-19,0,0,0,
9408031,0.00789177,3.97E-05,0.533625814,0.001701224,0.001847847,0,1.17E-20,4.06E-19,0,0,0,
9407195,0.004509583,1.26E-05,0.519502349,0.000927257,0.001137458,0,1.17E-20,4.06E-19,0,0,0,
9705227,0.001127396,1.37E-06,0.477941503,5.07E-05,0.000120357,0,1.17E-20,4.06E-19,0,0,0,
9411121,0.006764374,4.67E-05,0.59942134,0.002465834,0.002976726,0,1.17E-20,4.06E-19,0,0,0,
9912091,0.00789177,1.73E-05,0.555104084,0.000673646,0.000875635,0,1.17E-20,4.06E-19,0,0,0,
9707153,0.003382187,1.43E-05,0.534211738,0.000156941,0.000206254,0,1.17E-20,4.06E-19,0,0,0,
9707201,0.002254791,1.43E-05,0.532856618,0,0,0,1.17E-20,4.06E-19,0,0,0,
9905036,0.003382187,0.001734668,0.670943175,4.90E-06,1.46E-05,0,1.17E-20,4.06E-19,0,0,0,
9506062,0.001127396,3.11E-06,0.545116777,8.33E-05,0.00011332,0,1.17E-20,4.06E-19,0,0,0,
9606137,0.003382187,3.20E-05,0.575756419,0.000970871,0.001161678,0,1.17E-20,4.06E-19,0,0,0,
109167,0,6.74E-07,0.492023827,0,0,0,1.17E-20,4.06E-19,0,0,0,
9310198,0.00789177,0.000945487,0.651271245,0.01275048,0.014982417,0,1.17E-20,4.06E-19,0,0,0,
9611062,0.002254791,0.000940943,0.647424451,0.004700555,0.00523288,0,1.17E-20,4.06E-19,0,0,0,
9706084,0.001127396,1.99E-05,0.546147161,0.000745943,0.000834251,0,1.17E-20,4.06E-19,0,0,0,
9411226,0,1.99E-05,0.546139251,0,0,0,1.17E-20,4.06E-19,0,0,0,
9601165,0,1.99E-05,0.546139251,0,0,0,1.17E-20,4.06E-19,0,0,0,
9603164,0.002254791,4.95E-05,0.588962997,0.021066604,0.023659811,0,1.17E-20,4.06E-19,0,0,0,
9212022,0.001127396,0.000572422,0.640632035,0.000839955,0.000941264,0,1.17E-20,4.06E-19,0,0,0,
9310038,0,0.000174198,0.59717141,0,0,0,1.17E-20,4.06E-19,0,0,0,
209070,0.004509583,0.000363834,0.648359585,0.003627355,0.00412234,0,1.17E-20,4.06E-19,0,0,0,
103202,0.002254791,0.000401827,0.6496722,0,0,0,1.17E-20,4.06E-19,0,0,0,
9807024,0.009019166,8.08E-05,0.585174322,0.008748284,0.009840172,0,1.17E-20,4.06E-19,0,0,0,
109169,0,1.70E-06,0.498885294,0,0,0,1.17E-20,4.06E-19,0,0,0,
9911211,0.009019166,2.71E-06,0.516623165,0.003867148,0.004570693,0,1.17E-20,4.06E-19,0,0,0,
6036,0.009019166,0.000137138,0.625856889,0.002775464,0.003546544,0,1.17E-20,4.06E-19,0,0,0,
8143,0.005636979,5.05E-06,0.537992338,0.004990983,0.005312834,0,1.17E-20,4.06E-19,0,0,0,
8248,0.001127396,1.85E-06,0.505364455,0,0,0,1.17E-20,4.06E-19,0,0,0,
9075,0.005636979,1.76E-06,0.501993676,0.003912491,0.004672053,0,1.17E-20,4.06E-19,0,0,0,
107074,0.00789177,0.003216724,0.649180046,0.005948985,0.006561044,0,1.17E-20,4.06E-19,0,0,0,
8184,0.00789177,0.003916528,0.710636173,5.64E-05,7.24E-05,0,1.17E-20,4.06E-19,0,0,0,
9909107,0.003382187,0.002852688,0.677781473,1.00E-06,1.55E-06,0,1.17E-20,4.06E-19,0,0,0,
9510136,0.004509583,4.92E-07,0.507718927,0.000239187,0.000317965,0,1.17E-20,4.06E-19,0,0,0,
109171,0.001127396,1.02E-06,0.494320156,6.29E-05,9.63E-05,0,1.17E-20,4.06E-19,0,0,0,
5203,0.004509583,5.21E-07,0.509723077,0.000119882,0.000150753,0,1.17E-20,4.06E-19,0,0,0,
9912205,0.004509583,0.000631551,0.642121217,0.001664107,0.001988693,0,1.17E-20,4.06E-19,0,0,0,
301241,0,1.33E-05,0.539690264,0,0,0,1.17E-20,4.06E-19,0,0,0,
304245,0,1.33E-05,0.539690264,0,0,0,1.17E-20,4.06E-19,0,0,0,
211065,0.005636979,0.000247499,0.628360025,0.000828932,0.000969328,0,1.17E-20,4.06E-19,0,0,0,
9602120,0.042841037,0.029215584,0.77100501,0.000473899,0.000519272,0,1.17E-20,4.06E-19,0,0,0,
9711161,0.019165727,0.00462249,0.723008926,0.000943808,0.001230158,0,1.17E-20,4.06E-19,0,0,0,
9904054,0.009019166,0.001659207,0.676929706,4.89E-05,7.23E-05,0,1.17E-20,4.06E-19,0,0,0,
9803135,0.041713641,0.028211094,0.80502151,0.00315692,0.003743147,0,1.17E-20,4.06E-19,0,0,0,
9805104,0.012401353,0.006299932,0.709139295,3.11E-05,6.34E-05,0,1.17E-20,4.06E-19,0,0,0,
8224,0.001127396,0.001009954,0.653404266,1.08E-07,2.49E-07,0,1.17E-20,4.06E-19,0,0,0,
9803263,0.028184893,0.019822656,0.785402585,0.000954515,0.001153752,0,1.17E-20,4.06E-19,0,0,0,
9805129,0.046223224,0.040400486,0.815591101,0.00269335,0.003255501,0,1.17E-20,4.06E-19,0,0,0,
9907129,0.003382187,0.001255261,0.652816011,4.08E-06,9.58E-06,0,1.17E-20,4.06E-19,0,0,0,
9907177,0.002254791,0.001257286,0.647385545,7.57E-07,8.90E-07,0,1.17E-20,4.06E-19,0,0,0,
9803249,0.022547914,0.014597152,0.771178468,0.000929375,0.001241354,0,1.17E-20,4.06E-19,0,0,0,
9805218,0.00789177,0.003012413,0.711018084,6.89E-05,0.000116855,0,1.17E-20,4.06E-19,0,0,0,
9612070,0.003382187,5.01E-05,0.613699433,0.000260235,0.000309429,0,1.17E-20,4.06E-19,0,0,0,
9912202,0.010146561,3.14E-05,0.619034329,0.000776443,0.001043523,0,1.17E-20,4.06E-19,0,0,0,
9903245,0.005636979,5.48E-05,0.626543261,0.000611256,0.000791086,0,1.17E-20,4.06E-19,0,0,0,
9807108,0.005636979,0.001666725,0.645667269,0.000287401,0.000375524,0,1.17E-20,4.06E-19,0,0,0,
104140,0,1.05E-06,0.470589704,0,0,0,1.17E-20,4.06E-19,0,0,0,
9408156,0.002254791,1.19E-05,0.5,2.64E-05,2.87E-05,0,1.17E-20,4.06E-19,0,0,0,
9507111,0.003382187,0.000549355,0.574012194,0.002488788,0.002481259,0,1.17E-20,4.06E-19,0,0,0,
9512064,0.003382187,1.70E-06,0.497473448,5.83E-05,9.75E-05,0,1.17E-20,4.06E-19,0,0,0,
9411029,0.003382187,0.000727501,0.630118901,0.000140657,0.000204042,0,1.17E-20,4.06E-19,0,0,0,
9305140,0.001127396,0.001038302,0.651012621,0,0,0,1.17E-20,4.06E-19,0,0,0,
9911187,0.002254791,3.99E-05,0.561548256,0.000356609,0.000377032,0,1.17E-20,4.06E-19,0,0,0,
9406217,0.013528749,0.000899454,0.683637023,0.000321344,0.000444265,0,1.17E-20,4.06E-19,0,0,0,
206234,0.006764374,0.003116529,0.690864451,3.00E-05,4.52E-05,0,1.17E-20,4.06E-19,0,0,0,
9808041,0.012401353,0.001751315,0.657087839,0.000183312,0.000268818,0,1.17E-20,4.06E-19,0,0,0,
9809190,0.012401353,0.001896403,0.683314909,0.000465599,0.000567214,0,1.17E-20,4.06E-19,0,0,0,
9811244,0.011273957,0.002009226,0.680490886,0.000133271,0.000153265,0,1.17E-20,4.06E-19,0,0,0,
9906118,0,0.000514439,0.649157693,0,0,0,1.17E-20,4.06E-19,0,0,0,
9907107,0.004509583,0.000777071,0.65950711,0.000119133,0.000178165,0,1.17E-20,4.06E-19,0,0,0,
9309014,0.006764374,5.45E-06,0.55743473,0.000653286,0.000820848,0,1.17E-20,4.06E-19,0,0,0,
9308038,0.001127396,1.84E-06,0.519409318,1.68E-06,2.22E-06,0,1.17E-20,4.06E-19,0,0,0,
9309105,0.00789177,0.000137239,0.610386247,0.001308097,0.001441517,0,1.17E-20,4.06E-19,0,0,0,
9403157,0.004509583,4.18E-05,0.606625159,0.000499487,0.000701006,0,1.17E-20,4.06E-19,0,0,0,
9211040,0.043968433,0.000885843,0.701187366,0.017912779,0.019601823,0,1.17E-20,4.06E-19,0,0,0,
9504160,0.00789177,5.03E-05,0.608504801,0.000174446,0.00024817,0,1.17E-20,4.06E-19,0,0,0,
9310076,0.004509583,6.91E-05,0.612050774,8.52E-05,0.000117064,0,1.17E-20,4.06E-19,0,0,0,
9309066,0,1.86E-05,0.580811621,0,0,0,1.17E-20,4.06E-19,0,0,0,
9309125,0.016910936,0.001384037,0.736279937,0.005172321,0.005729716,0,1.17E-20,4.06E-19,0,0,0,
9404131,0.006764374,0.000146148,0.643430629,0.000260307,0.000308693,0,1.17E-20,4.06E-19,0,0,0,
9410109,0.005636979,0.000133377,0.645744672,0.000190855,0.000225037,0,1.17E-20,4.06E-19,0,0,0,
9502090,0.002254791,2.15E-05,0.584308317,8.49E-05,0.000114866,0,1.17E-20,4.06E-19,0,0,0,
9503158,0.005636979,2.87E-05,0.598422448,0.000449766,0.000572799,0,1.17E-20,4.06E-19,0,0,0,
9907171,0.011273957,3.82E-05,0.598517437,0.001557289,0.001786739,0,1.17E-20,4.06E-19,0,0,0,
9712102,0.011273957,4.05E-05,0.602000495,0.000599583,0.000688422,0,1.17E-20,4.06E-19,0,0,0,
9702074,0.009019166,4.19E-05,0.598997593,0.000484138,0.000557306,0,1.17E-20,4.06E-19,0,0,0,
9212113,0.00789177,9.48E-05,0.621718771,0.001901582,0.002272311,0,1.17E-20,4.06E-19,0,0,0,
9411185,0.003382187,2.06E-06,0.527201801,0.000783171,0.000910786,0,1.17E-20,4.06E-19,0,0,0,
9906185,0.002254791,1.82E-06,0.52807305,0.000776291,0.000877911,0,1.17E-20,4.06E-19,0,0,0,
9504056,0.003382187,9.59E-07,0.508883805,2.86E-05,5.27E-05,0,1.17E-20,4.06E-19,0,0,0,
9601056,0.00789177,1.39E-05,0.57672512,0.000159285,0.000231172,0,1.17E-20,4.06E-19,0,0,0,
9704111,0.010146561,9.78E-06,0.572656582,0.000687514,0.000798343,0,1.17E-20,4.06E-19,0,0,0,
9701041,0.002254791,4.65E-07,0.499076789,2.44E-06,4.50E-06,0,1.17E-20,4.06E-19,0,0,0,
9706041,0,1.59E-07,0.474665458,0,0,0,1.17E-20,4.06E-19,0,0,0,
9707211,0.001127396,6.44E-07,0.501799937,3.52E-07,6.20E-07,0,1.17E-20,4.06E-19,0,0,0,
9712085,0.002254791,7.44E-07,0.505483015,1.96E-06,3.60E-06,0,1.17E-20,4.06E-19,0,0,0,
9807234,0,4.84E-07,0.49911973,0,0,0,1.17E-20,4.06E-19,0,0,0,
9902044,0,4.84E-07,0.49911973,0,0,0,1.17E-20,4.06E-19,0,0,0,
9905063,0,1.59E-07,0.474665458,0,0,0,1.17E-20,4.06E-19,0,0,0,
9204098,0.001127396,2.38E-07,0.480950012,1.51E-08,1.47E-08,0,1.17E-20,4.06E-19,0,0,0,
9206075,0.005636979,3.84E-05,0.602313025,0.002359445,0.00267923,0,1.17E-20,4.06E-19,0,0,0,
9504096,0,8.07E-07,0.511288595,0,0,0,1.17E-20,4.06E-19,0,0,0,
9304019,0.002254791,1.06E-06,0.522852072,0.001491819,0.001668427,0,1.17E-20,4.06E-19,0,0,0,
9211109,0.013528749,6.31E-05,0.61688726,0.001094044,0.001230791,0,1.17E-20,4.06E-19,0,0,0,
9510158,0.003382187,4.19E-06,0.532386392,0.00044816,0.000582345,0,1.17E-20,4.06E-19,0,0,0,
9410114,0.00789177,0.000226708,0.649057123,0.000811437,0.00097712,0,1.17E-20,4.06E-19,0,0,0,
9306137,0,7.87E-07,0.505896717,0,0,0,1.17E-20,4.06E-19,0,0,0,
9906113,0,4.32E-07,0.47387504,0,0,0,1.17E-20,4.06E-19,0,0,0,
10201,0.013528749,0.000624033,0.66690839,0.004345092,0.005176712,0,1.17E-20,4.06E-19,0,0,0,
109189,0.004509583,6.64E-05,0.573510176,1.51E-06,1.95E-06,0,1.17E-20,4.06E-19,0,0,0,
111223,0.003382187,2.81E-05,0.570330875,0.002237644,0.002502546,0,1.17E-20,4.06E-19,0,0,0,
207049,0.009019166,0.000616812,0.666201401,0.006459973,0.007358658,0,1.17E-20,4.06E-19,0,0,0,
207224,0.005636979,0.00059608,0.662397779,0.000419542,0.000482627,0,1.17E-20,4.06E-19,0,0,0,
211104,0.002254791,1.40E-05,0.569861109,0.000312721,0.000433717,0,1.17E-20,4.06E-19,0,0,0,
212230,0.002254791,4.09E-05,0.570313623,0,0,0,1.17E-20,4.06E-19,0,0,0,
303184,0.00789177,0.000609599,0.664042619,0.001089575,0.001220237,0,1.17E-20,4.06E-19,0,0,0,
11124,0,1.31E-05,0.55709294,0,0,0,1.17E-20,4.06E-19,0,0,0,
105157,0.001127396,2.81E-05,0.570304997,0,0,0,1.17E-20,4.06E-19,0,0,0,
210293,0.001127396,2.75E-05,0.569220202,0,0,0,1.17E-20,4.06E-19,0,0,0,
6097,0,1.50E-05,0.569215905,0,0,0,1.17E-20,4.06E-19,0,0,0,
9902007,0.006764374,0.00134935,0.667410082,0.000286284,0.000313504,0,1.17E-20,4.06E-19,0,0,0,
12238,0.020293123,0.002693207,0.662525807,0.001474832,0.001885612,0,1.17E-20,4.06E-19,0,0,0,
205065,0.010146561,0.000323448,0.609360354,0.001753996,0.002094103,0,1.17E-20,4.06E-19,0,0,0,
207113,0.010146561,0.000873839,0.630698592,0.000506605,0.000634401,0,1.17E-20,4.06E-19,0,0,0,
208064,0.003382187,0.000149427,0.594516185,3.53E-06,3.68E-06,0,1.17E-20,4.06E-19,0,0,0,
209017,0.009019166,0.000205544,0.601784318,0.001406363,0.00158122,0,1.17E-20,4.06E-19,0,0,0,
210141,0.003382187,0.000149427,0.594516185,3.53E-06,3.68E-06,0,1.17E-20,4.06E-19,0,0,0,
211053,0.006764374,0.000452986,0.667498694,0.003562656,0.004522514,0,1.17E-20,4.06E-19,0,0,0,
211214,0.003382187,0.000109139,0.59685002,6.66E-06,1.47E-05,0,1.17E-20,4.06E-19,0,0,0,
103227,0.001127396,0.000570757,0.607304208,7.85E-06,2.21E-05,0,1.17E-20,4.06E-19,0,0,0,
112252,0.006764374,0.001263461,0.624731797,0.001391636,0.001463003,0,1.17E-20,4.06E-19,0,0,0,
210111,0.004509583,9.63E-05,0.591963452,0.000750183,0.000839437,0,1.17E-20,4.06E-19,0,0,0,
211022,0.005636979,0.000211798,0.56735305,0.001581506,0.001806379,0,1.17E-20,4.06E-19,0,0,0,
302065,0.006764374,0.000809032,0.628009427,0.000677115,0.000728858,0,1.17E-20,4.06E-19,0,0,0,
9405107,0.036076663,0.005081057,0.676189195,0.011254321,0.01249973,0,1.17E-20,4.06E-19,0,0,0,
9412114,0.006764374,0.000182358,0.568362187,0.000867958,0.001043482,0,1.17E-20,4.06E-19,0,0,0,
9411115,0.003382187,0.000137679,0.587714513,0.000209129,0.000266252,0,1.17E-20,4.06E-19,0,0,0,
206181,0.006764374,0.000142729,0.58120554,0.000366819,0.000439739,0,1.17E-20,4.06E-19,0,0,0,
301056,0,0.000106777,0.563554161,0,0,0,1.17E-20,4.06E-19,0,0,0,
9409100,0.002254791,0.000120698,0.563604702,0.000754905,0.00084907,0,1.17E-20,4.06E-19,0,0,0,
9504110,0.002254791,0.000114553,0.583539681,0.000318291,0.000434196,0,1.17E-20,4.06E-19,0,0,0,
6166,0.010146561,0.001042283,0.643798661,0.003424835,0.004364214,0,1.17E-20,4.06E-19,0,0,0,
9701079,0.001127396,0.000106826,0.564199249,0.000590749,0.000623945,0,1.17E-20,4.06E-19,0,0,0,
12066,0.001127396,0.000242955,0.576024687,0,0,0,1.17E-20,4.06E-19,0,0,0,
103127,0.003382187,0.000900303,0.616070845,6.53E-05,0.000100578,0,1.17E-20,4.06E-19,0,0,0,
9411033,0,0.000106777,0.563554161,0,0,0,1.17E-20,4.06E-19,0,0,0,
9611007,0.004509583,0.003828556,0.697065212,9.16E-06,1.40E-05,0,1.17E-20,4.06E-19,0,0,0,
9809122,0.009019166,0.00455517,0.744795165,0.000141443,0.000240012,0,1.17E-20,4.06E-19,0,0,0,
7079,0.010146561,0.001726827,0.688889092,0.000995658,0.001229744,0,1.17E-20,4.06E-19,0,0,0,
209142,0.001127396,0.000636808,0.606025539,7.85E-07,2.07E-06,0,1.17E-20,4.06E-19,0,0,0,
9910031,0.001127396,0.005180626,0.644211138,0,0,0,1.17E-20,4.06E-19,0,0,0,
9201054,0.010146561,0.007363469,0.754663358,0.003353203,0.003797828,0,1.17E-20,4.06E-19,0,0,0,
9209021,0.002254791,0.000169525,0.629882062,0.000442943,0.000512063,0,1.17E-20,4.06E-19,0,0,0,
9212085,0.00789177,0.000721865,0.66532564,0.000616443,0.000857166,0,1.17E-20,4.06E-19,0,0,0,
9211092,0,0.000154827,0.617028588,0,0,0,1.17E-20,4.06E-19,0,0,0,
9401126,0.002254791,0.000182958,0.638998102,3.60E-05,6.26E-05,0,1.17E-20,4.06E-19,0,0,0,
9408134,0.00789177,0.003773792,0.752772537,0.000863254,0.001128606,0,1.17E-20,4.06E-19,0,0,0,
5028,0.01578354,0.005626437,0.742624178,0.001438938,0.001793977,0,1.17E-20,4.06E-19,0,0,0,
9607179,0,0.000241354,0.621426747,0,0,0,1.17E-20,4.06E-19,0,0,0,
9704033,0.001127396,0.000246542,0.621436989,0,0,0,1.17E-20,4.06E-19,0,0,0,
9704180,0.002254791,0.000246649,0.62144211,0.000745943,0.000834251,0,1.17E-20,4.06E-19,0,0,0,
9512127,0.020293123,0.006473996,0.721756441,0.000277328,0.000414093,0,1.17E-20,4.06E-19,0,0,0,
9610120,0.001127396,0.001092014,0.654430588,7.82E-07,1.10E-06,0,1.17E-20,4.06E-19,0,0,0,
9611125,0.012401353,0.007752145,0.688989795,1.67E-05,2.45E-05,0,1.17E-20,4.06E-19,0,0,0,
9609176,0.02367531,0.021436779,0.77010743,0.000205104,0.000248922,0,1.17E-20,4.06E-19,0,0,0,
9702165,0.004509583,0.003858494,0.705807478,1.59E-05,2.95E-05,0,1.17E-20,4.06E-19,0,0,0,
9703157,0.002254791,0.00090907,0.642066546,3.51E-06,5.90E-06,0,1.17E-20,4.06E-19,0,0,0,
9805056,0.003382187,0.001038783,0.660356045,5.96E-05,9.14E-05,0,1.17E-20,4.06E-19,0,0,0,
9809162,0.010146561,0.010570363,0.759703823,0.000245258,0.000296354,0,1.17E-20,4.06E-19,0,0,0,
9810257,0.003382187,0.001842637,0.687827213,1.89E-05,2.93E-05,0,1.17E-20,4.06E-19,0,0,0,
9606163,0,6.79E-05,0.579592966,0,0,0,1.17E-20,4.06E-19,0,0,0,
9908099,0.001127396,4.03E-06,0.524806013,0,0,0,1.17E-20,4.06E-19,0,0,0,
205223,0.002254791,4.03E-06,0.524809665,0.000745943,0.000834251,0,1.17E-20,4.06E-19,0,0,0,
111112,0.002254791,6.21E-06,0.534488135,0,0,0,1.17E-20,4.06E-19,0,0,0,
9206097,0.00789177,0.0004588,0.6623047,0.001248271,0.001522793,0,1.17E-20,4.06E-19,0,0,0,
9306147,0.01578354,0.000504027,0.68056458,0.006252964,0.007580342,0,1.17E-20,4.06E-19,0,0,0,
9301103,0.019165727,0.001080326,0.668315033,0.004751902,0.005668617,0,1.17E-20,4.06E-19,0,0,0,
9302050,0.010146561,0.000237694,0.606795999,0.000386189,0.000505078,0,1.17E-20,4.06E-19,0,0,0,
9309084,0.002254791,0.00019576,0.590618955,2.63E-06,3.41E-06,0,1.17E-20,4.06E-19,0,0,0,
9601095,0.003382187,1.45E-05,0.578796694,0.000297803,0.000390683,0,1.17E-20,4.06E-19,0,0,0,
9205088,0.029312289,0.007489966,0.714000322,0.015551777,0.01759068,0,1.17E-20,4.06E-19,0,0,0,
9511066,0.004509583,0.000480662,0.613959244,2.57E-05,4.47E-05,0,1.17E-20,4.06E-19,0,0,0,
9804156,0.009019166,0.001199718,0.641334853,0.000114776,0.00018592,0,1.17E-20,4.06E-19,0,0,0,
211128,0.010146561,0.000196297,0.594263199,0.000874402,0.000984956,0,1.17E-20,4.06E-19,0,0,0,
9505009,0.018038331,0.000576192,0.622956507,0.002714743,0.002901268,0,1.17E-20,4.06E-19,0,0,0,
9507026,0.005636979,0.000652702,0.615718741,7.35E-05,0.000154177,0,1.17E-20,4.06E-19,0,0,0,
9811110,0.004509583,0.000266224,0.607651647,5.87E-05,0.000113873,0,1.17E-20,4.06E-19,0,0,0,
304011,0.006764374,0.000182355,0.593645696,0.000161753,0.000211271,0,1.17E-20,4.06E-19,0,0,0,
9310012,0.001127396,0.000157621,0.589630718,0.000111237,0.000154034,0,1.17E-20,4.06E-19,0,0,0,
9411107,0,0.000157394,0.589575401,0,0,0,1.17E-20,4.06E-19,0,0,0,
9906209,0.009019166,0.000334432,0.607133081,0.000474739,0.000643729,0,1.17E-20,4.06E-19,0,0,0,
104189,0.011273957,0.000198727,0.592973517,0.000922268,0.001058685,0,1.17E-20,4.06E-19,0,0,0,
9904168,0.001127396,0.000233685,0.602250493,1.12E-06,1.40E-06,0,1.17E-20,4.06E-19,0,0,0,
9211096,0.016910936,0.000841816,0.627006893,0.002513723,0.002721021,0,1.17E-20,4.06E-19,0,0,0,
9609037,0.013528749,0.000379522,0.612642474,0.000581504,0.000761964,0,1.17E-20,4.06E-19,0,0,0,
9906183,0.009019166,4.38E-05,0.575295231,0.002470274,0.002863634,0,1.17E-20,4.06E-19,0,0,0,
9309011,0.00789177,0.000343721,0.591591945,0.000178375,0.00019764,0,1.17E-20,4.06E-19,0,0,0,
9403180,0.005636979,4.32E-05,0.537145462,1.37E-06,6.09E-06,0,1.17E-20,4.06E-19,0,0,0,
9703199,0.009019166,0.000120673,0.577241622,3.95E-05,6.02E-05,0,1.17E-20,4.06E-19,0,0,0,
9704209,0.004509583,3.65E-05,0.536019163,6.45E-06,8.53E-06,0,1.17E-20,4.06E-19,0,0,0,
105190,0.002254791,5.73E-05,0.569074157,1.94E-06,3.25E-06,0,1.17E-20,4.06E-19,0,0,0,
9305181,0.005636979,1.19E-05,0.564693549,5.13E-05,6.43E-05,0,1.17E-20,4.06E-19,0,0,0,
9306111,0.003382187,1.16E-05,0.564693549,5.13E-05,6.43E-05,0,1.17E-20,4.06E-19,0,0,0,
9409137,0.004509583,2.99E-05,0.590004381,0.000175909,0.000271202,0,1.17E-20,4.06E-19,0,0,0,
9606083,0.003382187,2.17E-05,0.571129961,5.56E-05,0.000102416,0,1.17E-20,4.06E-19,0,0,0,
9503214,0,6.97E-08,0.437254663,0,0,0,1.17E-20,4.06E-19,0,0,0,
9507030,0.002254791,7.12E-08,0.437262269,0.000745943,0.000834251,0,1.17E-20,4.06E-19,0,0,0,
103236,0,1.50E-09,0.387216694,0,0,0,1.17E-20,4.06E-19,0,0,0,
9510196,0,8.77E-101,0.000227653,0,0,0,1.17E-20,4.06E-19,0,0,0,
9602168,0.001127396,1.42E-100,0.000341479,6.69E-08,7.49E-08,0,1.17E-20,4.06E-19,0,0,0,
9807158,0.005636979,2.25E-08,0.43047556,0.001252079,0.001642448,0,1.17E-20,4.06E-19,0,0,0,
9904004,0.002254791,1.30E-09,0.397950407,1.76E-05,3.08E-05,0,1.17E-20,4.06E-19,0,0,0,
9904195,0.005636979,4.72E-09,0.414228745,0.003047753,0.003312954,0,1.17E-20,4.06E-19,0,0,0,
9905022,0.005636979,3.82E-08,0.439028934,0.001552147,0.00198077,0,1.17E-20,4.06E-19,0,0,0,
5082,0.003382187,5.49E-09,0.414212819,0.000752041,0.00078343,0,1.17E-20,4.06E-19,0,0,0,
9232,0.002254791,2.23E-08,0.428854957,5.33E-05,7.21E-05,0,1.17E-20,4.06E-19,0,0,0,
105022,0.002254791,9.98E-07,0.482429934,0.002455995,0.002947545,0,1.17E-20,4.06E-19,0,0,0,
9408025,0.006764374,0.000202529,0.617680545,0.000962827,0.001197678,0,1.17E-20,4.06E-19,0,0,0,
110040,0.005636979,6.57E-05,0.594563058,0.000548722,0.000658122,0,1.17E-20,4.06E-19,0,0,0,
210156,0,4.26E-06,0.522319728,0,0,0,1.17E-20,4.06E-19,0,0,0,
106152,0.005636979,6.57E-05,0.594567745,0.000561657,0.000677205,0,1.17E-20,4.06E-19,0,0,0,
9903197,0.005636979,2.31E-06,0.527578005,0.000172879,0.000271288,0,1.17E-20,4.06E-19,0,0,0,
9803183,0.005636979,0.010683545,0.667097174,2.54E-05,3.25E-05,0,1.17E-20,4.06E-19,0,0,0,
9805132,0.004509583,0.01146996,0.694209703,2.27E-05,3.46E-05,0,1.17E-20,4.06E-19,0,0,0,
9812172,0.006764374,0.01293288,0.749652074,9.89E-05,0.000122844,0,1.17E-20,4.06E-19,0,0,0,
4089,0.013528749,2.18E-05,0.608382074,0.000956374,0.00107473,0,1.17E-20,4.06E-19,0,0,0,
112097,0.01578354,0.000187772,0.632889933,0.005925053,0.006945392,0,1.17E-20,4.06E-19,0,0,0,
8044,0.016910936,2.42E-05,0.60270294,0.001463508,0.001785681,0,1.17E-20,4.06E-19,0,0,0,
10262,0.010146561,1.32E-05,0.575879527,0.00023608,0.000324409,0,1.17E-20,4.06E-19,0,0,0,
10012,0.009019166,5.98E-05,0.598042792,0.000222815,0.000236336,0,1.17E-20,4.06E-19,0,0,0,
301088,0.00789177,1.17E-05,0.582260107,0.000297549,0.000386596,0,1.17E-20,4.06E-19,0,0,0,
8208,0.014656144,0.000131441,0.627528646,0.002868797,0.003518039,0,1.17E-20,4.06E-19,0,0,0,
103252,0.00789177,1.12E-05,0.563710027,0.000271105,0.000374653,0,1.17E-20,4.06E-19,0,0,0,
107015,0.010146561,2.38E-05,0.601827541,0.000576176,0.000735116,0,1.17E-20,4.06E-19,0,0,0,
