,Unnamed: 0,Node Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-Centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-Centrality,Page-Rank,Percolation-Centrality,Rank-Prestige,scores
14837,14837,9912169,1.14e-08,2.69e-05,0.000999834,0.00542644,0.004647556,1.2300000000000001e-37,0.00073244,2.73e-07,0.000374011,2.7e-05,0.008874652,2.69e-05,0.007905138,
14838,14838,9912170,0.00017345,5.24e-06,0.001778145,0.003876054,0.001549006,1.02e-38,0.00036622,0.000131937,0.000680024,5.24e-06,0.003304392,5.24e-06,0.015810277,
14839,14839,9912171,0.026159625,0.0,0.147543832,0.020155125,0.0,3.84e-15,0.420622619,4.45e-21,0.006208056,0.0,0.028984235,0.0,0.116600791,
14840,14840,9912173,0.000242403,8.26e-05,0.015899482,0.006976826,0.000774503,3.41e-22,0.287863621,2.07e-07,0.002483478,8.29e-05,0.04161598,8.26e-05,0.027667984,
14841,14841,9912174,1.12e-18,0.0,0.0,0.000775103,0.001549006,0.0,0.00036622,0.001405955,0.0,0.0,0.0,0.0,0.0,
14842,14842,9912175,1.12e-18,0.0,0.0,0.000775103,0.001549006,0.0,0.007324403,8.49e-05,0.0,0.0,0.0,0.0,0.0,
14843,14843,9912176,1.12e-18,0.0,0.0,0.000775103,0.001549006,0.0,0.623806578,5.07e-07,0.0,0.0,0.0,0.0,0.0,
14844,14844,9912177,0.107438575,0.000604977,0.200738442,0.027907073,0.000774503,6.66e-14,0.518758812,0.000194607,0.011069413,0.000615705,0.051928986,0.000604977,0.134387352,
14845,14845,9912179,6.77e-05,0.000196745,0.019095606,0.006201633,0.001549006,1.85e-21,0.246904967,5.69e-05,0.001480108,0.000197941,0.024499703,0.000196745,0.029644269,
14846,14846,9912180,0.102181059,0.006253128,0.285903498,0.043410933,0.003872963,8.46e-12,0.274766879,0.001422447,0.065547191,0.00618249,0.082625839,0.006253128,0.201581028,
14847,14847,9912181,0.065327976,0.023411102,0.144289597,0.035659003,0.002323778,1.08e-15,0.378736341,0.000180589,0.016806077,0.023508729,0.111797953,0.023411102,0.169960474,
14848,14848,9912182,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.00054933,3.34e-06,0.0,0.0,0.0,0.0,0.0,
14849,14849,9912183,0.001535456,0.01337051,0.040574031,0.014728774,0.00309837,1.04e-20,0.003430262,0.000215635,0.004723781,0.013382675,0.044244859,0.01337051,0.06916996,
14850,14850,9912184,0.24334138,0.001776803,0.261267002,0.017054353,0.001549006,1.87e-12,0.344748546,0.000261813,0.011070601,0.00176061,0.007411278,0.001776803,0.067193676,
14851,14851,9912185,0.066465351,0.010167688,0.020821881,0.018604739,0.005422148,4.2500000000000004e-21,0.001647991,0.001397708,0.003550817,0.010355035,0.008449801,0.010167688,0.071146245,
14852,14852,9912186,1.12e-18,0.0,0.0,0.004651247,0.005422148,0.0,0.084434083,0.001034881,0.0,0.0,0.0,0.0,0.0,
14853,14853,9912187,1.12e-18,0.0,0.0,0.006976826,0.007745926,0.0,0.206441008,0.005707722,0.0,0.0,0.0,0.0,0.0,
14854,14854,9912188,1.12e-18,0.0,0.0,0.007752019,0.008520519,0.0,0.318670518,0.000795746,0.0,0.0,0.0,0.0,0.0,
14855,14855,9912191,1.12e-18,0.0,0.0,0.001550475,0.002323778,0.0,0.386529363,0.002947969,0.0,0.0,0.0,0.0,0.0,
14856,14856,9912192,0.023529445,0.0,0.086600167,0.001550475,0.0,1.66e-17,0.333872173,4.45e-21,0.001759753,0.0,0.027096011,0.0,0.017786561,
14857,14857,9912193,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.413056512,9.61e-05,0.0,0.0,0.0,0.0,0.0,
14858,14858,9912194,1.81e-05,0.000202591,0.013123915,0.004651247,0.001549006,2.1699999999999998e-23,0.055045373,2.2e-10,0.0010806,0.000202776,0.025207787,0.000202591,0.0256917,
14859,14859,9912195,6.59e-05,0.002897791,0.12934199,0.010077616,0.002323778,6.21e-14,0.00054933,2.56e-07,0.004343211,0.002874985,0.018740621,0.002897791,0.039525692,
14860,14860,9912196,1.12e-18,0.0,0.0,0.004651247,0.005422148,0.0,0.592664753,0.000214398,0.0,0.0,0.0,0.0,0.0,
14861,14861,9912197,1.94e-05,7.14e-07,0.001675564,0.001550475,0.000774503,1.27e-35,0.001464881,4.01e-21,0.000430284,7.15e-07,0.008024951,7.14e-07,0.009881423,
14862,14862,9912198,2.38e-06,7.04e-06,0.003211778,0.002325668,0.000774503,1.82e-35,0.168724847,4.01e-21,0.000661495,7.05e-06,0.004437326,7.04e-06,0.011857708,
14863,14863,9912199,2.95e-05,2.42e-06,0.00385508,0.001550475,0.000774503,3.84e-26,0.432494152,4.01e-21,0.000488776,2.42e-06,0.000944112,2.42e-06,0.011857708,
14864,14864,9912200,0.000980986,6.23e-06,0.006194837,0.003876054,0.000774503,1.73e-25,0.015360756,4.01e-21,0.001116039,6.23e-06,0.008024951,6.23e-06,0.023715415,
14865,14865,9912201,0.000110894,0.000335534,0.017145426,0.003876054,0.001549006,5.64e-21,0.429085445,3.39e-05,0.001161957,0.000343472,0.001888224,0.000335534,0.015810277,
14866,14866,9912202,0.000685979,0.000475339,0.049262561,0.013953581,0.002323778,3.01e-20,0.421477068,1.2e-06,0.004176122,0.000478316,0.042505333,0.000475339,0.071146245,
14867,14867,9912203,1.57e-05,5.16e-05,0.009109354,0.008527212,0.001549006,2.77e-20,0.113891712,3.61e-08,0.002134602,5.22e-05,0.052688524,5.16e-05,0.035573123,
14868,14868,9912204,1.12e-18,0.0,0.0,0.031783038,0.032532925,0.0,0.002368224,0.007811665,0.0,0.0,0.0,0.0,0.0,
14869,14869,9912205,0.019122117,0.000770202,0.029674419,0.013178388,0.004647556,4.6200000000000005e-21,0.00036622,0.000307578,0.002766619,0.000783624,0.012556688,0.000770202,0.057312253,
14870,14870,9912206,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.369635105,5.9e-05,0.0,0.0,0.0,0.0,0.0,
14871,14871,9912207,1.12e-18,0.0,0.0,0.003876054,0.004647556,0.0,0.016711278,0.0,0.0,0.0,0.0,0.0,0.0,
14872,14872,9912208,1.12e-18,0.0,0.0,0.014728774,0.01549187,0.0,0.002905347,0.001537892,0.0,0.0,0.0,0.0,0.0,
14873,14873,9912209,0.464206809,0.00650732,0.156525107,0.030232652,0.005422148,3.48e-14,0.003271567,0.005754353,0.007071055,0.00628426,0.016569164,0.00650732,0.124505929,
14874,14874,9912210,1.12e-18,0.0,0.0,0.00542644,0.006196741,0.0,0.027758646,0.006820529,0.0,0.0,0.0,0.0,0.0,
14875,14875,9912211,0.000652569,2.19e-06,0.004679338,0.003876054,0.000774503,3.37e-32,0.514903696,5.44e-05,0.001541236,2.19e-06,0.013170361,2.19e-06,0.023715415,
14876,14876,9912212,1.12e-18,0.0,0.0,0.001550475,0.002323778,0.0,0.185383283,5.98e-05,0.0,0.0,0.0,0.0,0.0,
14877,14877,9912213,0.036680344,0.000252921,0.040476911,0.004651247,0.000774503,2.2e-20,0.376812086,4.3600000000000006e-21,0.001648626,0.000253151,0.000472056,0.000252921,0.023715415,
14878,14878,9912214,0.133114104,0.001115904,0.086091257,0.013178388,0.006196741,1.52e-17,0.29753218,0.000399522,0.00253147,0.001106742,0.00953553,0.001115904,0.035573123,
14879,14879,9912215,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.00073244,4.420000000000001e-21,0.0,0.0,0.0,0.0,0.0,
14880,14880,9912216,3.5e-05,7.63e-06,0.00404124,0.006201633,0.001549006,2.74e-33,0.415513672,1.61e-07,0.001403406,7.63e-06,0.027520861,7.63e-06,0.027667984,
14881,14881,9912217,0.000725077,1.22e-05,0.005600459,0.00542644,0.001549006,2.1e-31,0.305941328,5.94e-05,0.001362156,1.22e-05,0.021761779,1.22e-05,0.023715415,
14882,14882,9912218,1.12e-18,0.0,0.0,0.00542644,0.006196741,0.0,0.057599371,0.004032327,0.0,0.0,0.0,0.0,0.0,
14883,14883,9912219,0.000137907,0.000104981,0.015755892,0.001550475,0.000774503,1.56e-20,0.429258115,5.15e-09,0.000489662,0.000105077,0.006183933,0.000104981,0.003952569,
14884,14884,9912220,2.7e-05,4.78e-07,0.001333609,0.002325668,0.000774503,7.67e-39,0.656315678,3.1e-07,0.000510018,4.78e-07,0.003398803,4.78e-07,0.011857708,
14885,14885,9912221,3.6e-05,1.14e-05,0.005778981,0.006201633,0.000774503,2.38e-15,0.434926707,3.1e-07,0.001750455,1.14e-05,0.012603894,1.14e-05,0.031620553,
14886,14886,9912222,1.12e-18,0.0,0.0,0.004651247,0.005422148,0.0,0.023675393,0.001756412,0.0,0.0,0.0,0.0,0.0,
14887,14887,9912223,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.393109204,1.25e-08,0.0,0.0,0.0,0.0,0.0,
14888,14888,9912224,0.040732242,5.49e-05,0.036328912,0.006201633,0.000774503,4.91e-20,0.002941969,0.000577225,0.001496485,5.52e-05,0.001510579,5.49e-05,0.041501976,
14889,14889,9912225,0.0682425,0.009506788,0.135806957,0.011628002,0.000774503,1.13e-16,0.420622619,4.09e-05,0.004418574,0.009566322,0.021478545,0.009506788,0.067193676,
14890,14890,9912226,1.12e-18,0.0,0.0,0.002325668,0.00309837,0.0,0.660909329,0.000332317,0.0,0.0,0.0,0.0,0.0,
14891,14891,9912227,0.225241479,0.011235295,0.199772175,0.023255897,0.00309837,6.34e-14,0.002801584,0.002168716,0.010284179,0.010940209,0.014350501,0.011235295,0.102766798,
14892,14892,9912228,1.07e-18,0.0,0.000444485,0.0,0.0,2.57e-39,0.49437482,4.45e-21,0.000170006,0.0,0.002124252,0.0,0.003952569,
14893,14893,9912229,0.001123158,4.52e-06,0.001333609,0.006201633,0.004647556,6.66e-38,0.0,0.0001575,0.000527019,4.53e-06,0.002454691,4.52e-06,0.009881423,
14894,14894,9912230,1.12e-18,0.0,0.0,0.001550475,0.002323778,0.0,0.0,0.000328606,0.0,0.0,0.0,0.0,0.0,
14895,14895,9912232,1.12e-18,0.0,0.0,0.019379932,0.020139426,0.0,0.00091555,0.003352026,0.0,0.0,0.0,0.0,0.0,
14896,14896,9912233,1.12e-18,0.0,0.0,0.022480704,0.023237796,0.0,0.00073244,0.005515506,0.0,0.0,0.0,0.0,0.0,
14897,14897,9912234,0.000162787,0.000638022,0.044500382,0.011628002,0.001549006,7.69e-21,0.243918896,4.9400000000000004e-21,0.003259611,0.000641147,0.028937029,0.000638022,0.045454545,
14898,14898,9912235,2.22e-06,0.0,0.014128903,0.001550475,0.0,9.690000000000001e-21,0.016660401,4.45e-21,0.000617127,0.0,0.035593018,0.0,0.007905138,
14899,14899,9912236,1.12e-18,0.0,0.0,0.001550475,0.002323778,0.0,0.028636112,0.000194195,0.0,0.0,0.0,0.0,0.0,
14900,14900,9912237,4.36e-07,1.81e-05,0.005587935,0.002325668,0.000774503,1.9000000000000002e-31,0.004315294,3.5400000000000006e-21,0.00080552,1.81e-05,0.009063474,1.81e-05,0.007905138,
14901,14901,9912238,1.12e-18,0.0,0.0,0.007752019,0.008520519,0.0,0.0,0.000428796,0.0,0.0,0.0,0.0,0.0,
14902,14902,9912239,1.12e-18,0.0,0.0,0.010852809,0.011618907,0.0,0.146295915,0.000713285,0.0,0.0,0.0,0.0,0.0,
14903,14903,9912240,1.49e-05,0.0,0.016142286,0.006976826,0.0,9.030000000000001e-21,0.001831101,4.45e-21,0.001962281,0.0,0.028795412,0.0,0.031620553,
14904,14904,9912241,0.454170896,0.001713255,0.163098372,0.017054353,0.001549006,1.1e-14,0.089882022,3.76e-21,0.00948811,0.001691916,0.006986428,0.001713255,0.090909091,
14905,14905,9912242,1.12e-18,0.0,0.0,0.000775103,0.001549006,0.0,0.287905964,9.81e-05,0.0,0.0,0.0,0.0,0.0,
14906,14906,9912243,0.001350633,6.94e-05,0.006585727,0.008527212,0.004647556,5.6400000000000004e-33,0.213709109,6.8e-05,0.001174448,7.15e-05,0.005334232,6.94e-05,0.027667984,
14907,14907,9912244,0.495240797,0.020792922,0.179927063,0.024806283,0.001549006,6.83e-14,0.234902159,0.001018389,0.007235705,0.020557416,0.013170361,0.020792922,0.134387352,
14908,14908,9912245,8.74e-05,0.001250626,0.10451759,0.004651247,0.001549006,2.78e-17,0.00036622,7.13e-05,0.002358391,0.001246675,0.025254993,0.001250626,0.017786561,
14909,14909,9912246,1.12e-18,0.0,0.0,0.001550475,0.002323778,0.0,0.00036622,1.13e-06,0.0,0.0,0.0,0.0,0.0,
14910,14910,9912247,0.000344767,0.0,0.047096729,0.00542644,0.000774503,1.17e-19,0.002002004,1.67e-06,0.002017919,0.0,0.017985331,0.0,0.027667984,
14911,14911,9912248,0.000109472,2.24e-05,0.068510544,0.008527212,0.001549006,1.02e-18,0.003357018,4.16e-08,0.001891986,2.24e-05,0.012509482,2.24e-05,0.04743083,
14912,14912,9912249,1.12e-18,0.0,0.0,0.071317917,0.072037184,0.0,0.003973489,0.009572077,0.0,0.0,0.0,0.0,0.0,
14913,14913,9912250,1.12e-18,0.0,0.0,0.00542644,0.006196741,0.0,0.00036622,0.007313891,0.0,0.0,0.0,0.0,0.0,
14914,14914,9912251,1.11e-05,0.0,0.006419112,0.001550475,0.000774503,3.45e-13,0.35607298,7.13e-08,0.000566837,0.0,0.001557785,0.0,0.009881423,
14915,14915,9912252,8.17e-05,0.0,0.007136652,0.002325668,0.0,6.54e-22,0.018296634,4.45e-21,0.001063489,0.0,0.003304392,0.0,0.02173913,
14916,14916,9912253,8.6e-08,1.43e-06,0.000444485,0.002325668,0.002323778,2.57e-39,0.12115879,4.58e-21,0.000170006,1.43e-06,0.001038523,1.43e-06,0.001976285,
14917,14917,9912254,0.064759289,0.005693905,0.033672319,0.024806283,0.009295111,1.1200000000000002e-21,0.108813639,0.001546138,0.003754439,0.005699086,0.007505689,0.005693905,0.088932806,
14918,14918,9912255,1.12e-18,0.0,0.0,0.008527212,0.009295111,0.0,0.0,0.00105962,0.0,0.0,0.0,0.0,0.0,
14919,14919,9912256,0.001826909,1.67e-05,0.00664545,0.004651247,0.000774503,4.58e-34,0.00073244,2.4e-07,0.001282067,1.67e-05,0.015813874,1.67e-05,0.02173913,
14920,14920,9912257,1.12e-18,0.0,0.0,0.006201633,0.006971333,0.0,0.0,0.00446673,0.0,0.0,0.0,0.0,0.0,
14921,14921,9912258,0.160516311,0.060830482,0.248475999,0.020155125,0.000774503,1.82e-14,0.00109866,0.000206564,0.011756984,0.0614911,0.038236531,0.060830482,0.084980237,
14922,14922,9912259,1.12e-18,0.0,0.0,0.003876054,0.004647556,0.0,0.00073244,0.0003418,0.0,0.0,0.0,0.0,0.0,
14923,14923,9912260,0.079101587,0.0,0.076547109,0.003876054,0.0,3.17e-17,0.002929761,4.45e-21,0.001221343,0.0,0.006372755,0.0,0.0256917,
14924,14924,9912261,0.054665086,0.00129638,0.15140656,0.010077616,0.000774503,1.11e-13,0.00054933,4.52e-21,0.006814172,0.00129756,0.019590322,0.00129638,0.055335968,
14925,14925,9912262,0.00014928,0.000307573,0.01858954,0.009302423,0.00309837,4.9100000000000004e-26,0.0,4e-05,0.001984048,0.000305308,0.036112279,0.000307573,0.035573123,
14926,14926,9912263,0.001798474,2.43e-05,0.007029401,0.00542644,0.00309837,2.54e-32,0.0,1.22e-06,0.000985137,2.43e-05,0.003068364,2.43e-05,0.019762846,
14927,14927,9912264,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.00036622,5.65e-05,0.0,0.0,0.0,0.0,0.0,
14928,14928,9912265,0.016563023,0.000973556,0.001778145,0.003100861,0.000774503,1.02e-38,0.0,0.000206564,0.000680024,0.000974442,0.006608783,0.000973556,0.017786561,
14929,14929,9912266,0.236057204,0.081037491,0.26834893,0.031783038,0.010844314,6.3e-12,0.00091555,0.006473658,0.014819254,0.080862394,0.015011379,0.081037491,0.102766798,
14930,14930,9912267,1.12e-18,0.0,0.0,0.001550475,0.002323778,0.0,0.0,1.41e-05,0.0,0.0,0.0,0.0,0.0,
14931,14931,9912268,4.78e-07,7.75e-07,0.005970151,0.001550475,0.001549006,1.64e-30,0.00036622,1.33e-06,0.00030598,8.35e-07,0.003021158,7.75e-07,0.003952569,
14932,14932,9912269,0.00012369,2.72e-05,0.017608624,0.006201633,0.000774503,7.07e-21,0.0,2.73e-07,0.001866508,2.72e-05,0.019779144,2.72e-05,0.037549407,
14933,14933,9912270,0.000831705,0.0,0.007114941,0.0,0.0,3.5500000000000004e-33,0.0,4.45e-21,0.000512421,0.0,0.000330439,0.0,0.005928854,
14934,14934,9912271,0.458576803,0.163175125,0.317288803,0.084496197,0.017041055,5.36e-11,0.00036622,0.006343617,0.116143875,0.158228755,0.231490097,0.163175125,0.35770751,
14935,14935,9912272,0.152332898,0.00653274,0.102193878,0.033333424,0.00309837,1.52e-14,0.00109866,0.000742146,0.008555097,0.006589568,0.040179041,0.00653274,0.150197628,
14936,14936,9912273,0.033979078,0.000566849,0.20946519,0.012403195,0.001549006,2.13e-12,0.00036622,0.000919437,0.010414025,0.000574997,0.021997807,0.000566849,0.053359684,
14937,14937,9912274,0.063124312,0.011031942,0.037518079,0.024806283,0.008520519,8.54e-22,0.001831101,0.001401831,0.004826479,0.011016536,0.014020061,0.011031942,0.079051383,
14938,14938,9912275,1.12e-18,0.0,0.0,0.020155125,0.020914018,0.0,0.00054933,0.006744005,0.0,0.0,0.0,0.0,0.0,
14939,14939,9912276,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.003418055,1.71e-05,0.0,0.0,0.0,0.0,0.0,
14940,14940,9912277,1.12e-18,0.0,0.0,0.001550475,0.002323778,0.0,0.00036622,2.1200000000000003e-21,0.0,0.0,0.0,0.0,0.0,
14941,14941,9912278,8.6e-06,0.0,0.06852936,0.001550475,0.000774503,1.9e-18,0.0,2.14e-08,0.000651428,0.0,0.01114052,0.0,0.007905138,
14942,14942,9912279,1.12e-18,0.0,0.0,0.017829546,0.01859024,0.0,0.00036622,0.004775957,0.0,0.0,0.0,0.0,0.0,
14943,14943,9912280,0.295388371,0.000455004,0.006668054,0.013953581,0.00309837,3.85e-38,0.00073244,0.001319371,0.002550098,0.00045033,0.002737924,0.000455004,0.065217391,
14944,14944,9912281,0.000136485,0.026460646,0.081220298,0.010077616,0.003872963,1.68e-18,0.0,0.000122454,0.004437377,0.026152952,0.053834204,0.026460646,0.037549407,
14945,14945,9912282,0.000336236,9.53e-07,0.00088897,0.001550475,0.000774503,5.14e-39,0.0,2.04e-21,0.000340012,9.54e-07,0.001652196,9.53e-07,0.007905138,
14946,14946,9912283,8.53e-05,0.000194965,0.002469653,0.008527212,0.006196741,2.4500000000000002e-33,0.005304089,2.53e-06,0.000912461,0.0001898,0.003257186,0.000194965,0.013833992,
14947,14947,9912284,1.12e-18,0.0,0.0,0.001550475,0.002323778,0.0,0.00036622,0.001315248,0.0,0.0,0.0,0.0,0.0,
14948,14948,9912285,2.27e-05,0.001126071,0.116524205,0.00542644,0.000774503,2.38e-14,0.0,1.46e-11,0.002268312,0.001127096,0.009205091,0.001126071,0.023715415,
14949,14949,9912286,0.006845576,0.0,0.004000826,0.00542644,0.0,2.4800000000000002e-33,0.00073244,4.45e-21,0.001742434,0.0,0.002737924,0.0,0.031620553,
14950,14950,9912287,1.12e-18,0.0,0.0,0.04263574,0.043377222,0.0,0.00036622,0.015747227,0.0,0.0,0.0,0.0,0.0,
14951,14951,9912288,1.12e-18,0.0,0.0,0.001550475,0.002323778,0.0,0.00109866,3.1000000000000002e-21,0.0,0.0,0.0,0.0,0.0,
14952,14952,9912289,1.12e-18,0.0,0.0,0.002325668,0.00309837,0.0,0.0,1.31e-08,0.0,0.0,0.0,0.0,0.0,
14953,14953,9912290,1.12e-18,0.0,0.0,0.002325668,0.00309837,0.0,0.00036622,6.59e-21,0.0,0.0,0.0,0.0,0.0,
14954,14954,9912291,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.0,1.25e-08,0.0,0.0,0.0,0.0,0.0,
14955,14955,9912293,1.12e-18,0.0,0.0,0.00542644,0.006196741,0.0,0.00036622,0.000882329,0.0,0.0,0.0,0.0,0.0,
14958,14958,303008,1.11e-18,0.0,0.70944952,0.0,0.0,0.013107785,0.00036622,4.45e-21,0.07034313,0.0,0.18427931,0.0,0.001976285,
14959,14959,303009,0.000435757,2.75e-05,0.509756059,0.008527212,0.000774503,0.00072232,0.00073244,5.94e-07,0.015532607,2.8e-05,0.109266316,2.75e-05,0.049407115,
14960,14960,303011,1.45e-18,0.0,0.5917869,0.000775103,0.0,0.08967961,0.003967385,4.45e-21,0.006406395,0.0,0.089184585,0.0,0.005928854,
14962,14962,303013,0.011658094,0.0,0.792881013,0.010077616,0.0,0.221457273,0.00036622,4.45e-21,0.07055248,0.0,0.057723472,0.0,0.059288538,
14966,14966,303024,1.7e-18,0.0,0.563801658,0.0,0.0,0.000771817,0.0,4.45e-21,0.009503569,0.0,0.1038575,0.0,0.001976285,
14971,14971,303032,1.11e-18,0.0,0.70944952,0.0,0.0,0.013107785,0.0,4.45e-21,0.07034313,0.0,0.18427931,0.0,0.001976285,
14972,14972,303034,1.22e-18,0.0,0.546014736,0.0,0.0,0.074588493,0.001464881,4.45e-21,0.006565919,0.0,0.025915871,0.0,0.001976285,
14975,14975,303043,0.008317055,0.0,0.611878789,0.003100861,0.0,0.003998972,0.0,4.45e-21,0.032209768,0.0,0.007977745,0.0,0.023715415,
14976,14976,303044,0.010733977,0.000663442,0.604258059,0.003100861,0.000774503,0.001081484,0.00073244,4.4400000000000004e-21,0.007562238,0.000824332,0.005050999,0.000663442,0.017786561,
14980,14980,303049,1.06e-18,0.0,0.441405057,0.0,0.0,4.7e-05,0.0,4.45e-21,0.001482729,0.0,0.097741543,0.0,0.001976285,
14986,14986,303064,8.53e-20,0.0,0.462588305,0.000775103,0.0,0.000468919,0.0,4.45e-21,0.003194814,0.0,0.065037035,0.0,0.005928854,
14991,14991,303089,1.08e-18,0.0,0.581712285,0.000775103,0.0,0.214513562,0.0,4.45e-21,0.016594437,0.0,0.270996458,0.0,0.009881423,
14998,14998,303103,1.45e-18,0.0,0.538052523,0.0,0.0,0.014054159,0.0,4.45e-21,0.00138844,0.0,0.035734635,0.0,0.001976285,
14999,14999,303105,1.07e-18,0.0,0.461211716,0.000775103,0.0,0.006608274,0.0,4.45e-21,0.002382396,0.0,0.034837728,0.0,0.005928854,
15006,15006,304007,1.87e-18,0.0,0.693931207,0.0,0.0,0.042010517,0.00036622,4.45e-21,0.004766378,0.0,0.293302045,0.0,0.003952569,
15007,15007,304013,1.31e-18,0.0,0.56759568,0.0,0.0,0.000791794,0.0,4.45e-21,0.001290792,0.0,0.107885081,0.0,0.005928854,
15013,15013,304037,1.08e-18,0.0,0.378508943,0.000775103,0.0,1.93e-11,0.00091555,4.45e-21,0.001850753,0.0,0.128085771,0.0,0.005928854,
15019,15019,304051,1.14e-18,0.0,0.399319634,0.0,0.0,0.002646959,0.001831101,4.45e-21,0.000549344,0.0,0.049779715,0.0,0.005928854,
15021,15021,304057,0.000831705,0.000233348,0.366408287,0.007752019,0.000774503,1.98e-05,0.00036622,4.3000000000000006e-21,0.00556132,0.000241448,0.064578669,0.000233348,0.037549407,
15026,15026,304066,7.19e-19,0.0,0.186187053,0.001550475,0.0,2.01e-13,0.004364123,4.45e-21,0.00087891,0.0,0.070496362,0.0,0.011857708,
15028,15028,304068,1.14e-18,0.0,0.015644514,0.000775103,0.0,1.57e-19,0.0,4.45e-21,0.001040191,0.0,0.089183641,0.0,0.009881423,
15030,15030,304073,1.26e-18,0.0,0.42142002,0.001550475,0.0,0.007368019,0.0,4.45e-21,0.001395105,0.0,0.056501792,0.0,0.007905138,
15031,15031,304074,2.54e-06,0.0,0.126460476,0.001550475,0.0,5.68e-14,0.00091555,4.45e-21,0.000792285,0.0,0.076099666,0.0,0.009881423,
15039,15039,304092,1.35e-18,0.0,0.027556648,0.0,0.0,7.97e-21,0.0,4.45e-21,0.000539872,0.0,0.099028839,0.0,0.005928854,
15040,15040,304095,7.48e-19,0.0,0.475293162,0.000775103,0.0,0.000701697,0.002197321,4.45e-21,0.001511438,0.0,0.155370604,0.0,0.005928854,
15046,15046,304117,1.43e-18,0.0,0.055640273,0.0,0.0,1.03e-17,0.002624578,4.45e-21,0.00076984,0.0,0.105061242,0.0,0.005928854,
15048,15048,304120,0.002025949,0.0,0.672527164,0.019379932,0.0,0.006052613,0.0,4.45e-21,0.030857712,0.0,0.20022536,0.0,0.114624506,
15051,15051,304126,1.23e-18,0.0,0.590262512,0.0,0.0,0.000551099,0.0,4.45e-21,0.006102063,0.0,0.279615728,0.0,0.003952569,
15052,15052,304127,2.06e-19,0.0,0.341396177,0.000775103,0.0,4.25e-09,0.00036622,4.45e-21,0.002249032,0.0,0.086472623,0.0,0.011857708,
15064,15064,201023,0.006746055,0.01858145,0.148246437,0.007752019,0.000774503,4.62e-15,0.0,0.000816361,0.004665471,0.018903664,0.019118266,0.01858145,0.043478261,
15083,15083,9401006,9.53e-06,0.003406175,0.00088897,0.039534968,0.038729666,5.14e-39,0.0,0.006319127,0.000340012,0.003434717,0.003587625,0.003406175,0.003952569,
15130,15130,9401070,1.12e-18,0.0,0.0,0.078294653,0.079008517,0.0,0.0,0.022169388,0.0,0.0,0.0,0.0,0.0,
15132,15132,9401072,1.12e-18,0.0,0.0,0.035659003,0.036405888,0.0,0.0,0.003714853,0.0,0.0,0.0,0.0,0.0,
15190,15190,9401139,1.12e-18,0.0,0.0,0.198449675,0.199070478,0.0,0.00036622,0.061790423,0.0,0.0,0.0,0.0,0.0,
15202,15202,9401153,1.12e-18,0.0,0.0,0.043410933,0.044151814,0.0,0.0,0.000651439,0.0,0.0,0.0,0.0,0.0,
15217,15217,9402002,1.12e-18,0.0,0.0,0.131007831,0.131680868,0.0,0.00073244,0.037061539,0.0,0.0,0.0,0.0,0.0,
15220,15220,9402005,0.002310293,0.008312085,0.003111754,0.030232652,0.025561574,7.679999999999999e-38,0.00073244,0.001941949,0.001207043,0.008395975,0.001321757,0.008312085,0.023715415,
15240,15240,9402031,1.12e-18,0.0,0.0,0.025581476,0.026336166,0.0,0.007824904,0.002350129,0.0,0.0,0.0,0.0,0.0,
15241,15241,9402032,0.00601387,0.010447299,0.004455474,0.100775268,0.09837335,3.7900000000000004e-35,0.00073244,0.029851342,0.000935376,0.010863882,0.000991317,0.010447299,0.007905138,
15249,15249,9402044,1.12e-18,0.0,0.0,0.139534954,0.140201387,0.0,0.0,0.024845031,0.0,0.0,0.0,0.0,0.0,
15275,15275,9402077,1.12e-18,0.0,0.0,0.027907073,0.028659962,0.0,0.00036622,0.000164509,0.0,0.0,0.0,0.0,0.0,
15368,15368,9403040,1.12e-18,0.0,0.0,0.032558231,0.033307518,0.0,0.004638789,0.014805155,0.0,0.0,0.0,0.0,0.0,
15436,15436,9403133,0.000945443,0.018403515,0.005334435,0.018604739,0.010069722,7.97e-37,0.0,0.003921005,0.002261086,0.018674683,0.016994014,0.018403515,0.051383399,
15444,15444,9403141,1.12e-18,0.0,0.0,0.025581476,0.026336166,0.0,0.0,0.00164509,0.0,0.0,0.0,0.0,0.0,
15451,15451,9403150,0.00043007,0.020843761,0.009104252,0.013953581,0.006971333,1.3e-27,0.001831101,0.000249856,0.002562665,0.020862725,0.013784033,0.020843761,0.033596838,
15455,15455,9403155,1.12e-18,0.0,0.0,0.041085354,0.041828036,0.0,0.00091555,0.008423276,0.0,0.0,0.0,0.0,0.0,
