,Rank,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige
2900,2901,9206071,9902033,2096,9605004,9605004,9605004,2096,9605004,9412027,9305110,9605004,9605004,9605159
2901,2902,9206069,9503212,9205085,9303160,9303160,9303160,9205085,9303160,9905162,202034,9303160,9303160,9410174
2902,2903,9206063,9712134,9511175,9306118,9306118,9306118,9511175,9306118,9906130,9502069,9306118,9306118,9805179
2903,2904,9206061,9803113,9706028,9510221,9510221,9510221,9706028,9510221,2123,9709065,9510221,9510221,4137
2904,2905,9206054,9503014,9501137,202032,202032,202032,9501137,202032,9411062,209145,202032,202032,9602156
2905,2906,9206051,9907122,9208057,9304035,9304035,9304035,9208057,9304035,9606079,9602074,9304035,9304035,9303167
2906,2907,9206050,209160,9301077,9906069,9906069,9906069,9301077,9906069,9402144,5181,9906069,9906069,9411095
2907,2908,9206049,9705139,9611054,9504117,9504117,9504117,9611054,9504117,9505132,9412159,9504117,9504117,9205031
2908,2909,9206046,9504010,9704144,9408025,9408025,9408025,9704144,9408025,9801151,9511221,9408025,9408025,9404171
2909,2910,9206044,9310026,9412072,9207074,9207074,9207074,9412072,9207074,9611194,3141,9207074,9207074,9705192
2910,2911,9206042,9606137,9205028,9307184,9307184,9307184,9205028,9307184,9612060,2034,9307184,9307184,9406118
2911,2912,9206041,9610204,9611133,9509106,9509106,9509106,9611133,9509106,9237,9708099,9509106,9509106,9402156
2912,2913,9206039,9904015,9211133,9608042,9608042,9608042,9211133,9608042,9805172,9605121,9608042,9608042,1108
2913,2914,9206038,9704080,9211113,9202001,9202001,9202001,9211113,9202001,9404013,9712125,9202001,9202001,9612118
2914,2915,9206036,8241,9509092,9905084,9905084,9905084,9509092,9905084,9612065,4182,9905084,9905084,9210142
2915,2916,9206031,9512086,9403081,9212040,9212040,9212040,9403081,9212040,9707129,9308075,9212040,9212040,9602176
2916,2917,9206029,9303101,9707004,9306129,9306129,9306129,9707004,9306129,9707087,9308037,9306129,9306129,9802185
2917,2918,9206027,9705132,209014,9303115,9303115,9303115,209014,9303115,202077,9611193,9303115,9303115,9502041
2918,2919,9206024,9612083,9311038,9303068,9303068,9303068,9311038,9303068,9708166,8222,9303068,9303068,9607114
2919,2920,9206021,9708116,9606177,9206080,9206080,9206080,9606177,9206080,9710203,9611207,9206080,9206080,9712257
2920,2921,9206016,9803139,205027,9710002,9710002,9710002,205027,9710002,9609137,9402114,9710002,9710002,9308102
2921,2922,9206015,9612018,9211116,9505176,9505176,9505176,9211116,9505176,9707169,9601103,9505176,9505176,3285
2922,2923,9206009,9607032,9504133,9207068,9207068,9207068,9504133,9207068,9707119,9610031,9207068,9207068,9610241
2923,2924,9205116,9705106,9212048,9305068,9305068,9305068,9212048,9305068,201220,9407179,9305068,9305068,9206054
2924,2925,9205115,206107,9308144,9408032,9408032,9408032,9308144,9408032,9612051,9405080,9408032,9408032,9711157
2925,2926,9205114,9507121,9201042,9505157,9505157,9505157,9201042,9505157,9610114,1143,9505157,9505157,9602064
2926,2927,9205111,9507143,9209125,9211112,9211112,9211112,9209125,9211112,12080,9306035,9211112,9211112,9612093
2927,2928,9205110,9702086,9703158,9505128,9505128,9505128,9703158,9505128,9308052,9703123,9505128,9505128,9901119
2928,2929,9205105,9208010,9303008,9203070,9203070,9203070,9303008,9203070,9210055,9909190,9203070,9203070,9708023
2929,2930,9205098,9903044,9304088,9510057,9510057,9510057,9304088,9510057,9702049,203137,9510057,9510057,9301083
2930,2931,9205097,8036,9210070,9308054,9308054,9308054,9210070,9308054,9410216,9905162,9308054,9308054,9707222
2931,2932,9205096,9202026,9306139,9205091,9205091,9205091,9306139,9205091,9412177,9803069,9205091,9205091,9712090
2932,2933,9205093,9610183,9708109,9311050,9311050,9311050,9708109,9311050,9911072,9304062,9311050,9311050,2060
2933,2934,9205091,9511151,9905095,9404155,9404155,9404155,9905095,9404155,9607037,9909215,9404155,9404155,9310002
2934,2935,9205085,10168,9703080,9207003,9207003,9207003,9703080,9207003,9608183,9601142,9207003,9207003,9403141
2935,2936,9205072,9206075,9508086,9611237,9611237,9611237,9508086,9611237,9301098,9612017,9611237,9611237,9408039
2936,2937,9205061,9205105,9707096,9905136,9905136,9905136,9707096,9905136,9907067,9505052,9905136,9905136,9411140
2937,2938,9205044,9601092,9306062,9906121,9906121,9906121,9306062,9906121,9308145,10132,9906121,9906121,9509047
2938,2939,9205042,9502130,9403021,9205093,9205093,9205093,9403021,9205093,9303062,9412092,9205093,9205093,206237
2939,2940,9205041,9504118,9701103,9707057,9707057,9707057,9701103,9707057,9707091,9405008,9707057,9707057,9902173
2940,2941,9205040,9307120,4161,9607115,9607115,9607115,4161,9607115,9706017,204184,9607115,9607115,9306122
2941,2942,9205039,9601090,9504127,9508016,9508016,9508016,9504127,9508016,9503098,9506156,9508016,9508016,9403001
2942,2943,9205031,9302055,9310189,9206015,9206015,9206015,9310189,9206015,9407048,9709025,9206015,9206015,9607011
2943,2944,9205028,9205111,9306028,9210013,9210013,9210013,9306028,9210013,9312204,9905107,9210013,9210013,9607123
2944,2945,9205021,9512020,9504071,9205042,9205042,9205042,9504071,9205042,9206075,9708064,9205042,9205042,9701069
2945,2946,9205016,9511129,9204040,9201032,9201032,9201032,9204040,9201032,9605153,9410034,9201032,9201032,9307194
2946,2947,9205015,9703010,9606079,9202013,9202013,9202013,9606079,9202013,9703031,210307,9202013,9202013,9609166
2947,2948,9205014,9310106,9204038,9207024,9207024,9207024,9204038,9207024,9707031,9237,9207024,9207024,206029
2948,2949,9205011,9410103,9204026,9702178,9702178,9702178,9204026,9702178,9602069,9710171,9702178,9702178,9210037
2949,2950,9205006,9911030,9906139,9409078,9409078,9409078,9906139,9409078,209042,9512147,9409078,9409078,9301042
2950,2951,9205004,9305012,9210122,9204001,9204001,9204001,9210122,9204001,9302091,9606195,9204001,9204001,9712171
2951,2952,9205003,9707121,9208048,9401032,9401032,9401032,9208048,9401032,9409062,9508159,9401032,9401032,9512036
2952,2953,9204103,9511070,9905081,9512097,9512097,9512097,9905081,9512097,9410052,9612015,9512097,9512097,9606174
2953,2954,9204101,9212149,9212038,9210077,9210077,9210077,9212038,9210077,9408039,9512036,9210077,9210077,8001
2954,2955,9204099,9601028,9407154,9211024,9211024,9211024,9407154,9211024,9412074,2213,9211024,9211024,9802162
2955,2956,9204094,6178,9403103,9212015,9212015,9212015,9403103,9212015,9302119,9712028,9212015,9212015,9509077
2956,2957,9204089,9211052,9510138,9604143,9604143,9604143,9510138,9604143,9712068,1213,9604143,9604143,9408135
2957,2958,9204085,9606013,9312114,9203076,9203076,9203076,9312114,9203076,9501075,9912066,9203076,9203076,9707241
2958,2959,9204084,207179,9201067,202144,202144,202144,9201067,202144,8142,9412110,202144,202144,9702194
2959,2960,9204077,9305052,9204074,9407125,9407125,9407125,9204074,9407125,9210105,9603075,9407125,9407125,209051
2960,2961,9204074,9702104,9206112,9310171,9310171,9310171,9206112,9310171,9412084,9712241,9310171,9310171,9407031
2961,2962,9204071,9907001,9208027,9407124,9407124,9407124,9208027,9407124,9908202,9802130,9407124,9407124,9803023
2962,2963,9204061,9310032,9506004,9510019,9510019,9510019,9506004,9510019,9801189,210061,9510019,9510019,3203
2963,2964,9204059,9605004,9407013,202089,202089,202089,9407013,202089,9209105,9509166,202089,202089,9903091
2964,2965,9204056,9303160,9207017,9401140,9401140,9401140,9207017,9401140,9902205,5242,9401140,9401140,9602005
2965,2966,9204054,9306118,9205114,9903266,9903266,9903266,9205114,9903266,9911022,9702184,9903266,9903266,205155
2966,2967,9204051,9510221,9511102,9506052,9506052,9506052,9511102,9506052,9612042,5150,9506052,9506052,9803223
2967,2968,9204048,202032,212084,9211124,9211124,9211124,212084,9211124,9611207,9803159,9211124,9211124,9912099
2968,2969,9204046,9304035,9705048,9204077,9204077,9204077,9705048,9204077,9411116,9712036,9204077,9204077,9304022
2969,2970,9204044,9906069,9206097,9203065,9203065,9203065,9206097,9203065,9912066,6108,9203065,9203065,9302139
2970,2971,9204041,9504117,9205044,9201044,9201044,9201044,9205044,9201044,9701021,9805172,9201044,9201044,9601002
2971,2972,9204040,9408025,9710052,9611064,9611064,9611064,9710052,9611064,9612069,9211126,9611064,9611064,6057
2972,2973,9204039,9207074,9203048,9301098,9301098,9301098,9203048,9301098,9311058,9511154,9301098,9301098,9802071
2973,2974,9204038,9307184,9306152,9707088,9707088,9707088,9306152,9707088,203042,9606169,9707088,9707088,9411137
2974,2975,9204035,9509106,203079,9205115,9205115,9205115,203079,9205115,9510046,9712161,9205115,9205115,9205014
2975,2976,9204031,9608042,9204051,9406003,9406003,9406003,9204051,9406003,9612208,9712096,9406003,9406003,9506176
2976,2977,9204030,9202001,9607192,9209001,9209001,9209001,9607192,9209001,9710186,9903130,9209001,9209001,3174
2977,2978,9204026,9905084,9206039,9404134,9404134,9404134,9206039,9404134,9504056,9405002,9404134,9404134,9706194
2978,2979,9204025,9212040,9304009,9201002,9201002,9201002,9304009,9201002,9503104,8126,9201002,9201002,9612143
2979,2980,9204023,9306129,9212106,9311098,9311098,9311098,9212106,9311098,9701160,204144,9311098,9311098,9403080
2980,2981,9204020,9803136,9504140,9405183,9405183,9405183,9504140,9405183,9307049,9306156,9405183,9405183,9909103
2981,2982,9204016,9303115,9407150,9210065,9210065,9210065,9407150,9210065,9910238,9406132,9210065,9210065,9607060
2982,2983,9204004,9303068,9202020,9306057,9306057,9306057,9202020,9306057,9405161,9910208,9306057,9306057,9705014
2983,2984,9204001,2014,9411104,9311110,9311110,9311110,9411104,9311110,1017,12077,9311110,9311110,9307190
2984,2985,9203084,210066,9908202,9601039,9601039,9601039,9908202,9601039,9907001,9511128,9601039,9601039,9405157
2985,2986,9203082,212014,9212145,9412230,9412230,9412230,9212145,9412230,9306129,9610128,9412230,9412230,9604149
2986,2987,9203076,9206080,9410163,9901099,9901099,9901099,9410163,9901099,9303013,9612241,9901099,9901099,9612157
2987,2988,9203070,9710002,9612161,9707154,9707154,9707154,9612161,9707154,9302110,207111,9707154,9707154,1221
2988,2989,9203068,9505176,9209009,9601138,9601138,9601138,9209009,9601138,6230,9911207,9601138,9601138,10117
2989,2990,9203066,9207068,9711174,9307011,9307011,9307011,9711174,9307011,9402031,9803235,9307011,9307011,9511030
2990,2991,9203065,9305068,9206021,9402011,9402011,9402011,9206021,9402011,9902187,9702168,9402011,9402011,9704172
2991,2992,9203062,9408032,9203068,9205003,9205003,9205003,9203068,9205003,9507158,211239,9205003,9205003,9402114
2992,2993,9203061,9505157,9908182,203245,203245,203245,9908182,203245,9902204,9708002,203245,203245,9407027
2993,2994,9203060,9211112,9706177,3202,3202,3202,9706177,3202,9307023,9501005,3202,3202,9611150
2994,2995,9203057,9505128,9235,9203026,9203026,9203026,9235,9203026,202112,9411112,9203026,9203026,9412133
2995,2996,9203056,9203070,9802019,9603200,9603200,9603200,9802019,9603200,9401140,7099,9603200,9603200,9303020
2996,2997,9203052,9510057,9207026,9907066,9907066,9907066,9207026,9907066,9703222,9412061,9907066,9907066,9307165
2997,2998,9203051,9308054,9202053,9308130,9308130,9308130,9202053,9308130,9704052,9904044,9308130,9308130,9171
2998,2999,9203048,9205091,9903176,9503055,9503055,9503055,9903176,9503055,9410013,9904017,9503055,9503055,5071
2999,3000,9203040,9311050,9311100,9201036,9201036,9201036,9311100,9201036,9610224,9503045,9201036,9201036,9601178
3000,3001,9203036,9404155,203225,9210084,9210084,9210084,203225,9210084,9211109,12258,9210084,9210084,9411025
3001,3002,9203031,9207003,211239,9701039,9701039,9701039,211239,9701039,9607129,9802190,9701039,9701039,9602089
3002,3003,9203026,9710142,9210104,9302068,9302068,9302068,9210104,9302068,9311157,9604146,9302068,9302068,9710006
3003,3004,9203024,2213,201035,9203051,9203051,9203051,201035,9203051,9304083,2246,9203051,9203051,9604077
3004,3005,9203019,9611237,9301060,9406048,9406048,9406048,9301060,9406048,9610167,9911211,9406048,9406048,9506037
3005,3006,9203018,5254,9508129,9906064,9906064,9906064,9508129,9906064,9405089,4114,9906064,9906064,9911188
3006,3007,9203016,9905136,9805175,9207011,9207011,9207011,9805175,9207011,9511175,9401093,9207011,9207011,9606144
3007,3008,9203013,9906121,211105,9207103,9207103,9207103,211105,9207103,9707214,9307108,9207103,9207103,9302060
3008,3009,9203008,9205093,10050,9309147,9309147,9309147,10050,9309147,9310096,208123,9309147,9309147,9404192
3009,3010,9202090,9707057,9408141,9202050,9202050,9202050,9408141,9202050,10043,9602107,9202050,9202050,9305066
3010,3011,9202086,9804068,9402054,9912064,9912064,9912064,9402054,9912064,9610220,9611136,9912064,9912064,9605040
3011,3012,9202081,9607115,207274,9310146,9310146,9310146,207274,9310146,204148,10179,9310146,9310146,9702147
3012,3013,9202069,9508016,9201001,9511181,9511181,9511181,9201001,9511181,9611150,9510193,9511181,9511181,9610150
3013,3014,9202066,9206015,9205011,9309045,9309045,9309045,9205011,9309045,9606133,9507171,9309045,9309045,9410133
3014,3015,9202063,9210013,9805126,2095,2095,2095,9805126,2095,9604164,202021,2095,2095,9502094
3015,3016,9202061,9805050,9705102,9310151,9310151,9310151,9705102,9310151,9702006,9612131,9310151,9310151,9303044
3016,3017,9202060,9205042,4079,9210001,9210001,9210001,4079,9210001,9603131,9403179,9210001,9210001,9210026
3017,3018,9202059,9201032,9407185,9505065,9505065,9505065,9407185,9505065,9307010,9802049,9505065,9505065,9606101
3018,3019,9202057,9202013,9204004,9408122,9408122,9408122,9204004,9408122,9607176,9605074,9408122,9408122,9201005
3019,3020,9202054,9207024,210110,9406208,9406208,9406208,210110,9406208,9607117,9312094,9406208,9406208,9903205
3020,3021,9202053,9702178,9410072,9609141,9609141,9609141,9410072,9609141,9401155,9308002,9609141,9609141,9905146
3021,3022,9202050,9409078,9905107,9906089,9906089,9906089,9905107,9906089,9210104,9912018,9906089,9906089,9701076
3022,3023,9202047,9204001,9803131,9208071,9208071,9208071,9803131,9208071,9212072,9907072,9208071,9208071,9703029
3023,3024,9202040,9401032,9204103,9202012,9202012,9202012,9204103,9202012,9603009,9306032,9202012,9202012,9208035
3024,3025,9202038,9512097,202034,9204039,9204039,9204039,202034,9204039,10060,9702082,9204039,9204039,5026
3025,3026,9202037,9210077,9506174,9212016,9212016,9212016,9506174,9212016,10034,9410104,9212016,9212016,9610156
3026,3027,9202034,9211024,207143,9206024,9206024,9206024,207143,9206024,9708064,9903134,9206024,9206024,9607051
3027,3028,9202026,9212015,12077,9903136,9903136,9903136,12077,9903136,9308130,6062,9903136,9903136,9611006
3028,3029,9202021,9604143,10237,9308139,9308139,9308139,10237,9308139,9310085,9503069,9308139,9308139,9708097
3029,3030,9202020,9203076,9404140,9302119,9302119,9302119,9404140,9302119,9603138,9708116,9302119,9302119,1155
3030,3031,9202014,202144,208132,9408044,9408044,9408044,208132,9408044,203245,9711058,9408044,9408044,9607054
3031,3032,9202013,9407125,9402063,9305076,9305076,9305076,9402063,9305076,9210047,9405049,9305076,9305076,9901126
3032,3033,9202012,9310171,9503044,9202008,9202008,9202008,9503044,9202008,9311130,9309041,9202008,9202008,203092
3033,3034,9202011,9407124,9703037,9209046,9209046,9209046,9703037,9209046,9912015,9609131,9209046,9209046,3283
3034,3035,9202009,9510019,9901132,9409151,9409151,9409151,9901132,9409151,9802190,9409021,9409151,9409151,9610167
3035,3036,9202008,202089,9301068,9211064,9211064,9211064,9301068,9211064,9710124,7138,9211064,9211064,9302090
3036,3037,9202007,9401140,201148,9304026,9304026,9304026,201148,9304026,9710052,9705202,9304026,9304026,9512184
3037,3038,9202005,9903266,9205097,9209054,9209054,9209054,9205097,9209054,207096,9801008,9209054,9209054,9509101
3038,3039,9202002,9506052,207113,9402049,9402049,9402049,207113,9402049,9407150,9307145,9402049,9402049,9303103
3039,3040,9202001,9211124,9409064,9301043,9301043,9301043,9409064,9301043,9708054,209242,9301043,9301043,9508139
3040,3041,9201072,9204077,9503225,9212049,9212049,9212049,9503225,9212049,9912064,9712193,9212049,9212049,9505039
3041,3042,9201071,9203065,9306107,9304103,9304103,9304103,9306107,9304103,9712053,9412074,9304103,9304103,2167
3042,3043,9201068,9201044,9403094,9510045,9510045,9510045,9403094,9510045,9903095,8241,9510045,9510045,9803173
3043,3044,9201067,9712096,9304130,9512141,9512141,9512141,9304130,9512141,9609003,9710078,9512141,9512141,9401025
3044,3045,9201057,9611064,9406161,9309059,9309059,9309059,9406161,9309059,9307184,9602064,9309059,9309059,9412166
3045,3046,9201056,202162,209088,9409067,9409067,9409067,209088,9409067,9609153,9707222,9409067,9409067,9801207
3046,3047,9201050,9301098,9202014,9508041,9508041,9508041,9202014,9508041,9602136,9909202,9508041,9508041,9701078
3047,3048,9201044,9707088,9705185,9404156,9404156,9404156,9705185,9404156,9610104,9503016,9404156,9404156,3013
3048,3049,9201042,206245,208184,9206071,9206071,9206071,208184,9206071,9603135,9604124,9206071,9206071,9612005
3049,3050,9201036,9205115,9208045,9210055,9210055,9210055,9208045,9210055,9805179,3064,9210055,9210055,9707261
3050,3051,9201032,9406003,9211021,9908005,9908005,9908005,9211021,9908005,9507036,9803229,9908005,9908005,205221
3051,3052,9201031,9209001,208097,9508101,9508101,9508101,208097,9508101,9610153,9310080,9508101,9508101,9611003
3052,3053,9201030,9404134,9706102,9208012,9208012,9208012,9706102,9208012,5090,205028,9208012,9208012,9511015
3053,3054,9201019,9201002,9310021,9406134,9406134,9406134,9310021,9406134,9509073,9508099,9406134,9406134,3179
3054,3055,9201016,9311098,9606018,9204016,9204016,9204016,9606018,9204016,9609139,9705156,9204016,9204016,9412187
3055,3056,9201014,9405183,9902121,9210141,9210141,9210141,9902121,9210141,9712188,9805050,9210141,9210141,9404050
3056,3057,9201013,9210065,9707237,9403039,9403039,9403039,9707237,9403039,9804113,9607049,9403039,9403039,9705034
3057,3058,9201009,9306057,7006,9208006,9208006,9208006,7006,9208006,9412237,9612093,9208006,9208006,9305067
3058,3059,9201005,9311110,9206027,202189,202189,202189,9206027,202189,9609182,9712254,202189,202189,9610172
3059,3060,9201003,9601039,6156,9602155,9602155,9602155,6156,9602155,6057,9404173,9602155,9602155,9903251
3060,3061,9201002,9412230,9401132,9201019,9201019,9201019,9401132,9201019,9608097,9708055,9201019,9201019,9703204
3061,3062,9201001,9901099,207040,9512120,9512120,9512120,207040,9512120,9402147,11072,9512120,9512120,9802023
3062,3063,212346,9707154,9402075,9603053,9603053,9603053,9402075,9603053,9205061,9603147,9603053,9603053,9307054
3063,3064,212339,9601138,9207022,9309073,9309073,9309073,9207022,9309073,9502042,9604134,9309073,9309073,9705156
3064,3065,212336,9805102,9906074,9403149,9403149,9403149,9906074,9403149,9612204,9712226,9403149,9403149,9805044
3065,3066,212334,9307011,9307155,9204089,9204089,9204089,9307155,9204089,9406134,11227,9204089,9204089,9406203
3066,3067,212254,9402011,9805020,9208058,9208058,9208058,9805020,9208058,9804010,9906013,9208058,9208058,6184
3067,3068,212240,9205003,9501017,9906079,9906079,9906079,9501017,9906079,9403197,9306002,9906079,9906079,9612053
3068,3069,212123,208228,9901128,9501085,9501085,9501085,9901128,9501085,4147,9910035,9501085,9501085,9308052
3069,3070,212107,203245,211005,9601100,9601100,9601100,211005,9601100,9710207,9712186,9601100,9601100,9204044
3070,3071,212084,3202,9208042,9707005,9707005,9707005,9208042,9707005,9407177,9709107,9707005,9707005,207033
3071,3072,212014,9203026,11232,9209057,9209057,9209057,11232,9209057,9702075,9805094,9209057,9209057,9607203
3072,3073,211264,9603200,9707035,9902037,9902037,9902037,9707035,9902037,9911175,9610106,9902037,9902037,9712036
3073,3074,211239,9907066,9502157,9903220,9903220,9903220,9502157,9903220,12252,202162,9903220,9903220,1082
3074,3075,211171,9308130,11243,9209106,9209106,9209106,11243,9209106,9804152,7236,9209106,9209106,9901121
3075,3076,211119,9503055,4135,9902189,9902189,9902189,4135,9902189,9604056,9703031,9902189,9902189,9403109
3076,3077,211105,211078,5024,9512007,9512007,9512007,5024,9512007,9205093,9410087,9512007,9512007,9610149
3077,3078,211078,9201036,11063,4033,4033,4033,11063,4033,6047,12251,4033,4033,9309145
3078,3079,211005,9210084,9203024,206035,206035,206035,9203024,206035,9212113,9406136,206035,206035,9407056
3079,3080,210307,9701039,9201003,9909164,9909164,9909164,9201003,9909164,9409190,9310026,9909164,9909164,9401059
3080,3081,210294,9302068,209159,9206106,9206106,9206106,209159,9206106,9803129,9707004,9206106,9206106,9410016
3081,3082,210270,9203051,9312138,9901139,9901139,9901139,9312138,9901139,9405011,9707185,9901139,9901139,9612178
3082,3083,210221,9406048,9204059,9208017,9208017,9208017,9204059,9208017,9409151,9602179,9208017,9208017,9505174
3083,3084,210215,9906064,9901131,9209044,9209044,9209044,9901131,9209044,9711044,9605159,9209044,9209044,9404185
3084,3085,210138,201267,9202059,9306104,9306104,9306104,9202059,9306104,9501057,2022,9306104,9306104,9309015
3085,3086,210125,9909190,9604076,9210128,9210128,9210128,9604076,9210128,9205096,9611065,9210128,9210128,9512139
3086,3087,210112,9207011,9911139,11157,11157,11157,9911139,11157,9502041,9511110,11157,11157,9711055
3087,3088,210110,9207103,9409115,9307188,9307188,9307188,9409115,9307188,9206097,9701166,9307188,9307188,3221
3088,3089,210109,9309147,9242,9303152,9303152,9303152,9242,9303152,3112,9608183,9303152,9303152,9910256
3089,3090,210097,9202050,9606155,9309093,9309093,9309093,9606155,9309093,9705190,5120,9309093,9309093,9609139
3090,3091,210084,9912064,9606085,9310198,9310198,9310198,9606085,9310198,9707243,9409165,9310198,9310198,9307055
3091,3092,210066,9310146,9207067,203072,203072,203072,9207067,203072,9609203,9907207,203072,203072,9802007
3092,3093,210061,9511181,2246,9307099,9307099,9307099,2246,9307099,9611132,4051,9307099,9307099,9608102
3093,3094,210040,9309045,9210114,9510151,9510151,9510151,9210114,9510151,9607204,9712043,9510151,9510151,9709080
3094,3095,210020,2095,9301017,9210134,9210134,9210134,9301017,9210134,9312206,9709034,9210134,9210134,9712202
3095,3096,209242,9310151,9706133,9308135,9308135,9308135,9706133,9308135,9411195,9608056,9308135,9308135,9306010
3096,3097,209232,4114,9208076,9207097,9207097,9207097,9208076,9207097,9309085,9701065,9207097,9207097,9804197
3097,3098,209225,9210001,9210153,9910174,9910174,9910174,9210153,9910174,9603162,9803129,9910174,9910174,9607234
3098,3099,209206,9505065,9801196,9310086,9310086,9310086,9801196,9310086,9408079,207245,9310086,9310086,9511046
3099,3100,209195,9408122,205026,9411231,9411231,9411231,205026,9411231,9211126,9612028,9411231,9411231,4049
3100,3101,209166,9406208,210040,9508093,9508093,9508093,210040,9508093,9804182,9707093,9508093,9508093,9506077
3101,3102,209160,9609141,9208030,9410048,9410048,9410048,9208030,9410048,9204101,9904047,9410048,9410048,9403186
3102,3103,209159,6146,9205072,9202038,9202038,9202038,9205072,9202038,9607192,9612168,9202038,9202038,12002
3103,3104,209158,9906089,3217,9212072,9212072,9212072,3217,9212072,9604090,9804008,9212072,9212072,9602066
3104,3105,209155,9208071,9205040,5274,5274,5274,9205040,5274,9605176,209148,5274,5274,9609219
3105,3106,209150,12147,212240,9311075,9311075,9311075,212240,9311075,9512125,9502074,9311075,9311075,9711044
3106,3107,209148,9202012,205315,9703087,9703087,9703087,205315,9703087,9510092,9312150,9703087,9703087,9503114
3107,3108,209145,9204039,9405064,9205021,9205021,9205021,9405064,9205021,9602006,9503027,9205021,9205021,9212148
3108,3109,209134,9212016,4109,9210131,9210131,9210131,4109,9210131,9612073,9405161,9210131,9210131,9803087
3109,3110,209132,9206024,9805094,9202090,9202090,9202090,9805094,9202090,9407056,9401153,9202090,9202090,9510156
3110,3111,209129,9903136,9308142,9503093,9503093,9503093,9308142,9503093,9606194,9804011,9503093,9503093,9703139
3111,3112,209120,9308139,9405027,3134,3134,3134,9405027,3134,9401113,9139,3134,3134,9504114
3112,3113,209114,9302119,9805083,9212009,9212009,9212009,9805083,9212009,207105,9610091,9212009,9212009,9608050
3113,3114,209111,9408044,9901056,9503012,9503012,9503012,9901056,9503012,9205115,9709192,9503012,9503012,9801062
3114,3115,209088,9305076,9710193,9206077,9206077,9206077,9710193,9206077,9709080,9404171,9206077,9206077,9602174
3115,3116,209086,9202008,2245,9311158,9311158,9311158,2245,9311158,9512097,9404107,9311158,9311158,9609123
3116,3117,209079,9209046,210112,9609083,9609083,9609083,210112,9609083,201035,9309105,9609083,9609083,9610243
3117,3118,209058,9409151,9804016,9209043,9209043,9209043,9804016,9209043,203130,9408173,9209043,9209043,9307109
3118,3119,209051,9211064,9704074,9202081,9202081,9202081,9704074,9202081,9410202,9805018,9202081,9202081,9510083
3119,3120,209042,9304026,9901141,9707055,9707055,9707055,9901141,9707055,4069,9912271,9707055,9707055,9402004
3120,3121,209034,9209054,3123,9206009,9206009,9206009,3123,9206009,9907048,9705113,9206009,9206009,9311147
3121,3122,209025,9402049,12067,9610192,9610192,9610192,12067,9610192,9303006,9310181,9610192,9610192,9401148
3122,3123,209024,12145,204218,9906087,9906087,9906087,204218,9906087,9202012,9405076,9906087,9906087,202201
3123,3124,209014,9301043,6096,9204020,9204020,9204020,6096,9204020,9209122,9912086,9204020,9204020,9611092
3124,3125,208228,207078,9703023,9506214,9506214,9506214,9703023,9506214,9405080,12090,9506214,9506214,9505068
3125,3126,208221,9212049,9906034,9210127,9210127,9210127,9906034,9210127,9504105,6036,9210127,9210127,9801151
3126,3127,208184,9304103,12023,9403172,9403172,9403172,12023,9403172,9307011,9804092,9403172,9403172,7178
3127,3128,208170,9510045,9412093,9305111,9305111,9305111,9412093,9305111,9406136,9609139,9305111,9305111,9608148
3128,3129,208155,9512141,9803194,9201071,9201071,9201071,9803194,9201071,9404063,1124,9201071,9201071,9803038
3129,3130,208132,9309059,9206016,9905213,9905213,9905213,9206016,9905213,9304103,9406125,9905213,9905213,9310040
3130,3131,208131,9409067,9504131,9511075,9511075,9511075,9504131,9709220,9705208,7032,9511075,9511075,9605105
3131,3132,208123,9508041,210109,9301050,9301050,9301050,210109,9301050,9306039,9605161,9301050,9301050,9909140
3132,3133,208118,9404156,9405151,9209102,9209102,9209102,9405151,9209102,9306118,9503092,9209102,9209102,9208068
3133,3134,208114,205319,9911032,9210031,9210031,9210031,9911032,9210031,9605108,9711052,9210031,9210031,9503022
3134,3135,208104,9206071,6250,9605007,9605007,9605007,6250,9605007,203225,9309026,9605007,9605007,9802049
3135,3136,208097,9210055,207049,9504129,9504129,9504129,207049,9504129,9402017,9709039,9504129,9504129,9411081
3136,3137,208092,9908005,210294,9609064,9609064,9609064,210294,9609064,9605119,9610114,9609064,9609064,9708064
3137,3138,208091,11141,9902070,9307009,9307009,9307009,9902070,9307009,2231,9501068,9307009,9307009,9602069
3138,3139,208088,9508101,209225,205223,205223,205223,209225,205223,9209009,9401006,205223,205223,9705062
3139,3140,208086,9208012,12213,9210024,9210024,9210024,12213,9210024,9405058,9410217,9210024,9210024,9605086
3140,3141,208072,9406134,204259,9205096,9205096,9205096,204259,9205096,9412157,9802066,9205096,9205096,9403119
3141,3142,208058,9204016,9310153,9209027,9209027,9209027,9310153,9209027,9412229,9704051,9209027,9209027,9706158
3142,3143,208048,9210141,9208065,9803264,9803264,9803264,9208065,9803264,9510210,9911084,9803264,9803264,9609041
3143,3144,208039,7010,7132,9301066,9301066,9301066,7132,9301066,9608003,9703168,9301066,9301066,205191
3144,3145,208029,9403039,9510001,9303062,9303062,9303062,9510001,9303062,9712191,9703137,9303062,9303062,9611158
3145,3146,208003,9208006,210307,9409085,9409085,9409085,210307,9409085,9604053,8102,9409085,9409085,9706090
3146,3147,207280,202189,9801132,9410077,9410077,9410077,9801132,9410077,9801067,9306039,9410077,9410077,205301
