Id,Degree-Centrality
9116,0.000152724
9117,0.000878164
9118,0.000305448
9119,0.000458173
9120,0.000305448
106018,0.000458173
9122,0.000381811
9123,7.64E-05
9124,0.000114543
9125,0.000305448
9126,0.001298156
9127,0.000878164
9128,0.000229086
9129,7.64E-05
9130,0.000114543
9131,0.000419992
9132,0.000572716
9133,0.000305448
9134,0.000190905
9135,0.001527242
106022,0.000572716
9137,0.000916345
9138,0.000763621
9139,0.002634493
9140,0.001221794
9141,0.001679966
9142,0.002863579
106023,0.000190905
9144,0.000305448
9143,0.000381811
9146,0.000534535
9147,0.000534535
9148,0.005039899
9149,0.000305448
9150,0.000229086
106025,0.000267267
9152,0.001030888
9153,0.000534535
9154,0.000458173
9155,0.000343629
106026,0.000878164
9157,0.000381811
9156,0.001947234
9158,0.000267267
9160,0.000763621
9159,0.000458173
9161,0.000267267
9163,0.000381811
9164,0.000381811
9162,0.000190905
106028,0.000496354
9167,0.000954526
9165,0.000114543
9166,0.000305448
9168,0.000343629
9171,0.001527242
9172,0.000458173
106029,0.000267267
9174,0.000229086
9175,0.000954526
9176,0.001489061
106030,0.000114543
9178,0.000267267
9170,3.82E-05
9173,0.000572716
9181,0.00145088
9182,0.00217632
9183,0.000763621
9184,0.000458173
9185,0.000801802
9186,0.000534535
9187,0.000534535
9188,0.000496354
9189,0.001183613
9190,0.000152724
9191,0.002329044
106033,0.00106907
9193,0.000419992
9194,0.000496354
9195,0.000458173
9196,0.001145432
9197,0.000229086
9198,0.001030888
9199,0.000916345
9192,0.000114543
9201,7.64E-05
9202,0.005192623
106035,0.000419992
9203,0.000229086
9205,0.000458173
9206,0.000343629
9207,0.000190905
9204,7.64E-05
9209,0.000649078
9210,0.000267267
9211,0.00145088
9212,0.000687259
9213,0.001527242
9214,0.000381811
9215,0.000419992
9216,0.000114543
9217,0.000267267
9218,7.64E-05
9219,0.000496354
9220,0.000190905
9221,3.82E-05
9222,3.82E-05
9223,0.000496354
9224,0.001259975
9225,7.64E-05
9226,0.000687259
9227,0.000305448
9228,0.000458173
9229,0.000381811
9230,0.000114543
9231,0.000534535
9232,0.000190905
9233,0.001489061
9234,0.000839983
9235,0.000229086
106042,7.64E-05
9237,0.00072544
9238,0.000114543
9239,0.000229086
9240,0.000381811
9241,7.64E-05
9242,0.001412699
9243,0.000381811
9244,0.000878164
9245,0.000267267
9246,0.002710855
9247,0.001145432
9248,0.000229086
9249,0.000114543
9250,0.000763621
9251,7.64E-05
9252,0.000992707
106046,0.000572716
106047,0.000229086
106049,7.64E-05
106052,0.000190905
106053,0.000458173
106056,3.82E-05
106057,0.000152724
106060,7.64E-05
106065,0.000381811
106066,0.000152724
106069,0.000190905
106070,0.000114543
106071,0.000152724
106074,0.000229086
106075,3.82E-05
106076,0.00072544
106077,7.64E-05
106083,0.000305448
106085,3.82E-05
106086,0.000839983
106087,0.000152724
106088,0.000114543
106090,7.64E-05
106094,0.000534535
106095,3.82E-05
106098,7.64E-05
106099,0.000152724
106101,0.000152724
106106,7.64E-05
106107,0.000649078
106111,7.64E-05
106118,0.000114543
106119,3.82E-05
106122,0.000190905
106123,7.64E-05
9709001,0.000687259
9709002,0.000610897
9709003,3.82E-05
9709004,0.000343629
9709005,0.000305448
9709006,0.000343629
9709007,3.82E-05
9709008,0.000114543
9709009,0.000152724
9709010,0.000763621
9709011,3.82E-05
9709012,0.000343629
9709013,0.000534535
9709014,0.001489061
9709015,0.001183613
9709016,7.64E-05
9709017,0.001298156
9709018,7.64E-05
9709019,0.000381811
9709020,0.000114543
9709021,0.000305448
9709022,7.64E-05
9709023,0.000610897
9709024,0.000152724
9709025,0.000305448
9709026,3.82E-05
9709027,0.002558131
9709028,0.000267267
9709029,0.000610897
9709030,0.000229086
9709031,0.000114543
106135,0.000114543
9709033,0.001298156
9709032,0.000381811
9709034,0.000649078
9709035,0.000496354
9709037,0.000381811
9709038,0.000687259
9709039,0.000190905
9709040,0.000114543
9709041,3.82E-05
106137,0.000114543
9709043,0.000534535
9709042,0.000343629
9709044,0.000190905
9709045,0.000190905
9709047,7.64E-05
9709048,0.000152724
9709049,0.000572716
9709050,0.000114543
9709051,3.82E-05
9709052,0.000114543
9709053,0.001603604
9709054,0.000305448
9709055,0.000343629
9709057,3.82E-05
9709058,0.000190905
9709059,3.82E-05
9709060,3.82E-05
9709061,0.000534535
9709062,0.000610897
9709063,0.000229086
9709064,0.00072544
9709065,0.000801802
9709066,0.000114543
9709067,0.000267267
9709068,0.000190905
9709069,0.000534535
9709070,3.82E-05
9709071,7.64E-05
9709072,0.000458173
9709073,0.000114543
9709074,0.000152724
9709075,0.000190905
9709076,0.000229086
9709077,0.000343629
9709078,0.000267267
9709079,0.000419992
9709080,0.000305448
9709081,0.000610897
9709082,7.64E-05
9709083,0.000114543
9709084,7.64E-05
9709085,0.000152724
9709086,3.82E-05
9709087,0.000305448
9709088,0.000458173
9709089,0.000343629
9709091,0.001183613
9709092,0.000114543
9709093,0.000114543
9709095,7.64E-05
9709096,0.001641785
9709097,0.000229086
9709098,0.000801802
9709099,0.001527242
9709100,0.000954526
9709101,0.000229086
9709102,0.000114543
9709103,0.000152724
9709104,7.64E-05
9709105,0.000458173
9709106,0.000381811
9709107,0.001832691
9709108,0.001030888
9709109,0.001221794
9709111,3.82E-05
9709112,7.64E-05
9709113,0.000496354
9709114,0.000992707
9709115,3.82E-05
9709116,0.000419992
9709117,3.82E-05
9709118,0.001412699
9709119,0.000190905
9709120,0.000229086
9709121,0.000229086
9709122,0.000152724
9709123,0.001603604
9709124,0.000343629
9709125,7.64E-05
9709126,0.000190905
9709129,0.00072544
9709132,0.000190905
9709133,7.64E-05
9709134,3.82E-05
9709135,0.000190905
9709136,7.64E-05
9709137,0.000687259
9709138,0.001030888
9709139,0.001603604
9709140,7.64E-05
9709141,0.000152724
9709142,3.82E-05
9709143,7.64E-05
9709144,0.000190905
9709145,0.000305448
9709146,0.001527242
9709147,0.000229086
9709148,0.000152724
9709149,0.000114543
9709150,3.82E-05
9709151,3.82E-05
9709152,0.000190905
9709153,3.82E-05
9709154,0.000190905
9709155,3.82E-05
9709159,0.000343629
9709160,0.00145088
9709161,0.000305448
9709162,7.64E-05
9709163,7.64E-05
9709164,0.000114543
9709165,7.64E-05
9709166,3.82E-05
9709168,7.64E-05
9709169,7.64E-05
9709170,3.82E-05
9709171,0.000763621
9709172,0.002863579
9709173,0.000267267
9709174,0.000305448
9709175,3.82E-05
9709176,7.64E-05
9709177,0.000381811
9709178,0.000381811
9709179,3.82E-05
9709180,0.000458173
9709182,0.000190905
9709183,0.000152724
9709184,3.82E-05
9709185,7.64E-05
9709186,0.000496354
9709187,0.000114543
9709188,0.000458173
9709189,0.000229086
9709190,0.000229086
9709191,0.000190905
9709192,0.001603604
9709193,0.000763621
9709194,7.64E-05
9709196,7.64E-05
9709197,3.82E-05
9709198,0.000534535
9709199,0.000305448
9709200,7.64E-05
9709201,0.000114543
9709202,0.000649078
9709203,0.000152724
9709204,7.64E-05
9709205,3.82E-05
9709206,3.82E-05
9709207,0.000229086
9709209,0.000305448
9709210,0.000229086
9709211,0.000687259
9709212,7.64E-05
9709213,0.000496354
9709214,0.000496354
9709215,0.000419992
9709216,0.000190905
9709217,0.000152724
9709218,7.64E-05
9709219,0.000419992
9709220,0.00251995
9709221,0.000114543
9709222,0.001374518
9709224,0.000496354
9709225,0.000649078
9709227,0.000190905
9709228,0.000916345
9709229,0.000267267
10001,0.000610897
10002,0.000649078
10003,0.000572716
10004,0.000878164
10005,0.000305448
10006,0.001298156
10007,0.000419992
10008,0.000190905
10009,3.82E-05
10010,0.001412699
10011,3.82E-05
10012,0.000229086
10013,7.64E-05
10014,0.000763621
10015,0.000954526
10016,0.002061777
10017,0.001030888
10018,3.82E-05
10019,3.82E-05
10020,0.000229086
10021,0.001412699
10022,0.000381811
10023,0.000381811
10025,0.000839983
10026,0.001374518
10027,0.000419992
10028,0.001412699
10029,3.82E-05
10030,3.82E-05
10031,0.000229086
10032,0.000152724
10033,0.000229086
10034,0.001336337
10035,7.64E-05
10036,0.000114543
10038,0.000496354
10039,7.64E-05
10040,0.000458173
10041,0.000114543
10042,0.000763621
10043,0.000114543
10044,0.000572716
10045,0.000496354
10046,0.00106907
10048,0.001832691
10049,0.000381811
10050,0.000343629
10051,0.000419992
10052,0.000419992
10053,3.82E-05
10054,0.00217632
10055,0.000114543
10057,0.000190905
10058,0.00106907
10059,0.000916345
10060,0.004161735
10061,0.000305448
10063,0.000992707
10064,7.64E-05
10065,0.000152724
10066,0.000267267
10068,7.64E-05
10069,0.000305448
10071,0.001107251
10072,0.000801802
10073,0.000152724
10074,7.64E-05
10075,0.000229086
10076,0.000496354
10077,3.82E-05
10078,0.001030888
10079,0.000114543
10080,0.000190905
10081,7.64E-05
10082,0.000458173
10083,7.64E-05
10084,0.000267267
10085,0.000190905
10086,0.000381811
10087,0.000381811
10088,0.001832691
2004,0.000229086
10090,0.002672674
10091,0.001259975
10092,0.000114543
10093,0.001565423
10094,0.000496354
10095,0.000534535
10096,0.000381811
10097,0.000190905
10098,0.000419992
10099,0.000229086
10100,0.000610897
10101,0.001298156
10102,0.000763621
10103,0.000610897
10104,0.000572716
10105,0.001183613
10106,0.000267267
10107,0.000229086
10108,0.004276278
10109,0.000152724
10110,7.64E-05
10112,0.000954526
10113,0.000839983
10114,7.64E-05
10115,0.000534535
10116,0.000419992
10117,0.000267267
10118,0.000305448
10119,0.000992707
10121,0.000305448
10122,0.001221794
10123,7.64E-05
10124,0.000343629
10125,3.82E-05
10127,0.000916345
10128,0.000229086
10129,0.000267267
10130,0.000229086
10131,3.82E-05
10132,3.82E-05
10133,0.000878164
10134,3.82E-05
10135,0.000229086
10136,3.82E-05
10137,0.001641785
10138,0.000572716
10139,0.000152724
10140,3.82E-05
10141,0.00072544
10142,0.000114543
10143,0.000878164
10144,0.000763621
10145,0.000381811
10146,3.82E-05
10147,3.82E-05
10148,0.000381811
10149,0.000267267
10151,0.000801802
10152,0.000229086
10153,0.000343629
10154,7.64E-05
10155,0.000229086
10156,0.000152724
10158,0.000916345
10159,7.64E-05
10160,0.000343629
10161,7.64E-05
10162,7.64E-05
10163,0.00072544
10164,7.64E-05
10165,0.000687259
10166,0.000343629
10167,0.001183613
10168,0.000267267
10169,0.000763621
10170,0.000572716
10171,0.000190905
10172,0.000458173
10173,0.000229086
2022,0.000114543
10175,0.001412699
10176,0.000267267
10177,0.000419992
10178,3.82E-05
10179,0.001145432
10180,0.000267267
10181,0.00072544
10182,0.000305448
10183,0.000305448
10184,0.000114543
10185,0.000114543
10186,0.000992707
10187,0.000496354
10188,3.82E-05
10189,0.00106907
10190,0.00145088
10191,0.000381811
10192,0.001183613
10193,0.000305448
10194,0.000343629
10195,0.000572716
10196,0.001374518
2026,7.64E-05
10198,0.000992707
10199,7.64E-05
10200,0.001030888
10201,0.000381811
10202,0.000534535
10203,0.000343629
10204,0.000992707
10205,0.000916345
10206,0.000458173
10207,0.000610897
10208,0.000305448
10209,7.64E-05
10210,7.64E-05
10211,0.000152724
10212,3.82E-05
10214,0.000305448
10215,0.001412699
10216,3.82E-05
10217,0.00072544
10218,0.001412699
10219,0.000152724
10220,0.000610897
10221,0.001603604
10222,0.000572716
10223,0.001603604
2031,3.82E-05
10225,0.000229086
10226,0.000152724
10227,0.000114543
10228,0.000114543
10229,0.000305448
2032,3.82E-05
10224,3.82E-05
10232,0.00106907
10233,0.000190905
10234,7.64E-05
10235,7.64E-05
10236,7.64E-05
10237,0.000534535
10238,0.000572716
10239,0.000343629
10240,0.003169028
10241,0.000534535
10242,0.000763621
10243,0.000305448
10244,0.001259975
10245,0.000114543
10246,0.000229086
10247,0.001221794
10248,0.000152724
10251,0.001259975
10252,0.001718147
10253,0.000190905
10254,0.000305448
10255,0.000419992
10256,0.001221794
10257,0.000267267
10258,0.000114543
10259,0.000190905
10260,0.000190905
10261,3.82E-05
10262,0.000458173
10263,0.000305448
10264,0.000649078
10265,0.000229086
10266,0.000419992
10267,7.64E-05
10268,0.000458173
10269,0.000916345
10270,0.000229086
10271,0.000343629
10272,0.000267267
10273,3.82E-05
10274,0.000763621
10275,0.001183613
10276,0.000152724
10277,0.000152724
10278,0.000419992
10279,0.001679966
10280,0.000458173
10281,0.000305448
10282,0.000534535
10283,0.000343629
10285,0.000610897
10286,0.000763621
10287,0.000190905
10288,7.64E-05
2045,7.64E-05
10290,0.000152724
10291,7.64E-05
10292,0.000419992
10293,0.000458173
10289,3.82E-05
9712069,0.000114543
9710001,0.000496354
9710002,3.82E-05
9710003,0.000114543
9710004,0.000916345
9710005,0.002061777
9710006,0.000152724
9710007,0.000572716
9710009,0.003130846
9710010,0.000267267
9710013,0.000267267
9710014,0.000839983
9710015,0.000152724
9710016,0.000114543
9710017,3.82E-05
9710018,0.000267267
9710019,0.000229086
9710020,0.000992707
9710021,0.000458173
9710022,7.64E-05
9710023,0.000801802
9710024,0.000305448
9710025,0.000114543
9710026,0.000152724
9710027,0.001221794
9710028,7.64E-05
9710029,0.000496354
9710030,0.000610897
9710031,0.000190905
9710032,0.000381811
9710033,0.000763621
9710034,0.000419992
9710035,0.000458173
9710036,3.82E-05
9710037,0.000267267
9710039,0.000152724
9710040,3.82E-05
9710041,0.000419992
9710042,3.82E-05
9710043,0.000152724
9710044,7.64E-05
9710045,7.64E-05
9710046,0.001107251
9710047,0.000190905
9710048,0.000229086
9710049,0.000267267
9710050,0.000114543
9710051,0.000229086
9710052,3.82E-05
9710053,0.000954526
9710054,3.82E-05
9710056,3.82E-05
9710057,0.000916345
9710058,0.000152724
9710059,0.000343629
9710060,0.000343629
9710061,0.000114543
9710062,0.000267267
9710063,0.000152724
9710064,0.000343629
9710065,0.000687259
9710066,0.000496354
9710067,0.000190905
9710068,0.000649078
9710069,0.000267267
9710071,7.64E-05
9710072,0.000229086
9710073,0.000496354
9710074,0.000114543
9710075,0.000114543
9710076,0.000152724
9710078,0.000381811
9710079,0.000152724
9710080,7.64E-05
9710081,3.82E-05
9710082,3.82E-05
9710083,3.82E-05
9710084,7.64E-05
9710085,0.001374518
9710086,0.000267267
9710087,0.000190905
9710088,0.000114543
9710089,7.64E-05
9710090,0.000114543
9710091,0.000267267
9710092,0.000152724
9710093,0.000190905
9710094,0.000190905
9710095,0.000419992
9710096,0.000190905
9710097,0.000419992
9710098,0.000610897
9710099,0.000343629
9710100,7.64E-05
9710101,0.000114543
9710102,0.001298156
9710103,3.82E-05
9710104,0.000152724
9710105,0.000572716
9710106,0.000114543
9710107,0.000343629
9710108,3.82E-05
9710109,0.000114543
9710110,0.000381811
9710111,3.82E-05
9710112,0.00072544
9710113,3.82E-05
9710114,0.000649078
9710115,3.82E-05
9710116,0.000649078
9710117,3.82E-05
9710118,7.64E-05
9710119,0.000801802
9710120,3.82E-05
9710121,0.000610897
9710122,0.001298156
9710123,0.000763621
9710124,0.000878164
9710125,0.000229086
9710126,0.000305448
9710127,0.000954526
9710128,0.000152724
9710129,0.000839983
9710130,7.64E-05
9710131,3.82E-05
9710132,7.64E-05
9710133,7.64E-05
9710134,0.000152724
9710135,0.000190905
9710136,0.000687259
9710137,0.000114543
9710140,0.000152724
9710141,0.000190905
9710142,0.000496354
9710143,3.82E-05
9710144,0.000305448
9710145,0.000152724
9710146,0.000954526
9710147,0.000267267
9710149,0.000878164
9710151,0.000267267
9710153,0.000381811
9710154,0.000152724
9710155,0.000496354
9710156,3.82E-05
9710157,3.82E-05
9710158,0.000267267
9710159,3.82E-05
9710160,0.000687259
9710161,0.000381811
9710162,0.000229086
9710163,0.001221794
9710164,7.64E-05
9710165,0.000229086
9710166,0.000229086
9710168,3.82E-05
9710169,3.82E-05
9710170,0.000152724
9710171,0.000496354
9710172,0.000152724
9710173,7.64E-05
9710174,0.000534535
9710175,7.64E-05
9710176,0.000190905
9710177,0.000229086
9710178,0.000610897
9710179,0.000687259
9710180,0.000305448
9710181,0.000458173
9710182,3.82E-05
9710183,7.64E-05
9710184,7.64E-05
9710185,0.000114543
9710186,0.000114543
9710188,0.000305448
9710189,0.000229086
9710191,0.000267267
9710192,0.000649078
9710193,0.000190905
9710194,7.64E-05
9710195,3.82E-05
9710196,7.64E-05
9710197,0.000152724
9710198,0.001259975
9710199,0.000229086
9710200,7.64E-05
9710201,3.82E-05
9710202,3.82E-05
9710203,0.000343629
9710205,0.000649078
9710206,0.001183613
9710207,0.000305448
9710208,0.001107251
9710209,0.000114543
9710210,0.000114543
9710212,0.000954526
9710213,0.000267267
9710214,0.000381811
9710215,0.001221794
9710216,3.82E-05
9710217,0.001489061
9710218,0.001145432
9710219,0.000381811
9710220,3.82E-05
9710221,0.000152724
9710222,0.000305448
9710223,0.000190905
9710224,0.000190905
9710225,0.000114543
9710226,0.000878164
9710227,0.000419992
9710228,0.000343629
9710229,3.82E-05
9710230,0.00217632
9710231,0.001527242
9710233,0.000152724
9710234,0.000152724
9710235,0.000152724
9710236,0.000305448
9710237,0.000381811
9710238,3.82E-05
9710239,0.000267267
9710240,0.000496354
9710241,0.000152724
9710242,0.000152724
9710243,0.001183613
9710244,0.000229086
9710245,0.000229086
9710246,7.64E-05
9710247,0.000610897
9710248,0.000916345
9710249,0.000267267
9710250,0.000229086
9511001,3.82E-05
11001,0.000267267
11002,0.001336337
11003,0.001030888
11004,0.000190905
11005,0.000114543
11006,0.001259975
11007,0.000229086
11008,0.000610897
11009,0.001718147
11010,7.64E-05
11011,0.000267267
11012,0.000152724
11013,0.000267267
11014,7.64E-05
11015,3.82E-05
11016,0.001374518
11017,0.002061777
11018,0.001145432
11019,0.000801802
11020,0.000458173
11021,0.000419992
11022,3.82E-05
11023,0.001527242
11024,0.000610897
11026,0.000114543
11027,0.000381811
11028,0.000190905
11029,0.002672674
11030,0.000114543
11031,0.000305448
11032,0.001756329
11033,0.002290863
11034,0.000381811
11035,0.000305448
11036,0.000305448
11037,0.000305448
11038,0.000916345
11039,0.000267267
11040,0.000839983
11041,0.001412699
11043,0.000267267
11044,0.001145432
11045,0.00072544
11046,0.000572716
11047,0.000534535
11048,0.001679966
11049,0.000381811
11050,0.000229086
11051,0.000419992
11052,7.64E-05
11053,0.000152724
11054,0.000190905
11056,0.000305448
11057,0.00072544
11058,7.64E-05
11059,0.000839983
11060,0.002099958
11061,3.82E-05
11063,7.64E-05
11064,3.82E-05
11065,3.82E-05
11066,0.000229086
11067,0.000305448
11068,0.000152724
11070,0.000267267
11071,0.000114543
11072,0.000801802
11073,0.002825398
11075,0.000763621
11076,0.000229086
11077,0.001985415
11078,3.82E-05
11079,0.001641785
11080,0.000419992
11081,0.000229086
11083,0.000114543
11084,0.000152724
11085,0.000267267
11086,0.001259975
11088,0.001641785
11089,0.002749036
11090,0.000419992
11091,0.001107251
11092,0.000381811
11093,0.001298156
11094,0.001947234
11095,0.003856287
11096,0.000190905
11097,0.000419992
11098,0.000267267
11099,0.001374518
11100,0.000114543
11101,0.000763621
11102,0.000992707
11103,0.000152724
11104,0.000114543
11105,3.82E-05
11106,0.000381811
11107,0.001374518
11108,0.000572716
11109,0.000687259
11110,0.000839983
11111,0.000954526
11112,0.000572716
11113,0.000687259
11114,0.000343629
11115,0.001870872
11116,7.64E-05
11117,0.000916345
11118,0.00072544
11119,0.000801802
11120,0.000839983
11121,0.000458173
11122,0.000649078
11123,0.000152724
11124,3.82E-05
11125,0.002787217
11126,0.000114543
11127,0.001565423
11128,0.000152724
11130,0.000801802
11131,0.001718147
11132,0.000381811
11134,7.64E-05
11135,3.82E-05
11136,0.000152724
11137,0.000534535
11138,0.001107251
11139,0.000458173
11140,0.000839983
11141,0.001107251
11143,0.000305448
11144,0.000114543
11145,0.000496354
11146,0.001374518
11147,0.000610897
11148,0.001527242
11149,0.00072544
11150,3.82E-05
11151,0.000381811
11152,0.000610897
11153,0.000458173
11154,0.000381811
11155,0.000152724
11156,0.002710855
11157,3.82E-05
11158,3.82E-05
11159,0.000267267
11160,0.000572716
11161,0.000190905
11162,3.82E-05
11163,0.000190905
11164,0.000305448
11165,0.000152724
11166,0.00145088
11167,0.000878164
11168,0.000114543
11169,0.000229086
11170,0.000992707
11171,0.000381811
11172,0.001527242
11173,0.000267267
11174,0.000152724
11175,0.000610897
11176,0.000343629
11177,0.000992707
11178,0.000229086
11179,0.000343629
11180,3.82E-05
11182,0.000496354
11183,0.000152724
11184,7.64E-05
11185,0.000458173
11186,0.000267267
11187,0.000419992
11188,0.000267267
11189,7.64E-05
11190,0.001183613
11191,0.000687259
11192,0.000343629
11193,0.002023596
11194,0.000381811
11195,0.000152724
11196,0.000229086
11197,0.005154442
11198,0.000114543
11200,0.000190905
11201,3.82E-05
11202,0.000763621
11203,0.000114543
11204,0.000839983
11205,0.000534535
11206,0.000190905
11207,0.000572716
11208,0.000343629
11209,0.000152724
11210,0.000114543
11211,3.82E-05
11213,3.82E-05
11214,0.000152724
11215,0.000458173
11216,0.000114543
11217,0.001030888
11218,0.001374518
11219,0.000343629
11220,0.000572716
11221,0.000267267
11222,0.000343629
11223,0.000419992
11224,0.000267267
11225,0.001107251
11226,0.002825398
11227,0.000839983
11228,7.64E-05
11229,7.64E-05
11230,0.000649078
11231,3.82E-05
11232,0.000152724
11233,0.000458173
11234,0.000190905
11235,0.000343629
11236,0.000649078
11237,3.82E-05
11238,0.000916345
11239,0.000534535
11240,0.001221794
11241,0.000610897
11242,0.000190905
11243,0.000152724
11244,0.001030888
11245,0.000801802
11246,3.82E-05
11247,0.000992707
11248,0.000534535
11249,0.000305448
11250,3.82E-05
11251,0.00106907
11252,0.000381811
11253,0.000381811
11254,0.000458173
11255,0.000534535
11256,0.002443587
11257,0.000649078
11258,0.000381811
11259,0.000267267
11260,0.000114543
11261,0.000343629
11262,0.000381811
11263,3.82E-05
11264,0.000534535
11265,7.64E-05
11266,3.82E-05
11268,7.64E-05
11269,0.001030888
11270,7.64E-05
11271,0.000687259
11272,0.000152724
11273,0.000229086
11274,3.82E-05
11275,0.000114543
11276,0.000649078
11278,0.000267267
11279,0.000534535
11280,3.82E-05
11281,0.000343629
11282,0.001947234
11283,0.001718147
11284,0.000152724
11285,0.000763621
11286,0.000381811
11287,0.000190905
11288,0.000878164
11289,0.000419992
11290,0.000458173
11292,0.000992707
11293,3.82E-05
11294,0.000190905
9511113,3.82E-05
9511117,0.000152724
9811102,3.82E-05
9511121,3.82E-05
9511122,0.000114543
9511123,3.82E-05
9511124,7.64E-05
9511125,7.64E-05
9511129,0.000267267
9511133,0.000114543
9511135,3.82E-05
9511136,3.82E-05
9511144,3.82E-05
9711001,0.001374518
9711002,0.002138139
9711003,0.000801802
9711004,0.000114543
9711005,0.001259975
9711006,0.000534535
9711007,0.000572716
9711008,0.000305448
9711009,0.000343629
9511146,3.82E-05
9711011,0.000190905
9711012,0.000763621
9711013,0.001030888
9711014,0.000458173
9711015,7.64E-05
9711016,3.82E-05
9511148,0.000114543
9711018,7.64E-05
9711019,0.000229086
9711017,0.000190905
9711021,0.000152724
9511150,3.82E-05
9711023,0.000419992
9711024,0.000305448
9711025,0.000419992
9711020,3.82E-05
9711027,0.000229086
9711028,0.000343629
9711029,0.000839983
9711030,0.000419992
9711022,3.82E-05
9711032,0.000572716
9711033,0.000114543
9711034,0.000152724
9711035,0.00072544
9711036,7.64E-05
9511153,3.82E-05
9711037,0.00072544
9711039,0.000572716
9711040,0.000687259
9711038,0.000229086
9711042,0.000496354
9711043,0.00072544
9711044,0.000190905
9711045,0.000114543
9711046,0.000419992
9711047,0.000114543
9711048,7.64E-05
9711049,3.82E-05
9511155,3.82E-05
9711051,7.64E-05
9711052,0.000190905
9711053,0.000839983
9711054,7.64E-05
9711055,0.000458173
9711056,0.000419992
9711057,0.000267267
9711058,0.000190905
9711059,0.000343629
9511156,0.000152724
9711061,0.000190905
9711062,3.82E-05
9711063,0.000305448
9711064,7.64E-05
9711060,3.82E-05
9711066,3.82E-05
9711067,0.000916345
9711068,3.82E-05
9711069,0.000687259
9711070,0.000152724
9711071,7.64E-05
9711072,7.64E-05
9711073,0.000572716
9711074,0.000114543
9511160,7.64E-05
9711076,0.000381811
9711077,0.000419992
9711078,0.001221794
9711075,7.64E-05
9711080,0.00072544
9711081,0.000419992
9711082,0.001756329
9711083,0.000763621
9711084,0.000992707
9711085,0.000114543
9711086,0.000572716
9711087,0.000572716
9711088,0.000190905
9711089,0.000992707
9711090,0.000687259
9711091,0.000190905
9711092,0.000381811
9711093,0.000954526
9711094,0.000496354
9711095,0.000152724
9711096,0.000763621
9711097,0.000649078
9711098,0.000229086
9711099,0.000190905
9711100,0.000267267
9711101,0.000114543
9511165,7.64E-05
9711103,0.000114543
9711104,0.000152724
9711105,0.000419992
9711106,0.000916345
9711107,0.000954526
9711108,0.001985415
9711109,0.000305448
9711110,0.000343629
9711111,0.000190905
9711112,0.000954526
9711113,0.000610897
9711114,0.000534535
9711115,0.000496354
9711116,0.000267267
9711117,0.000190905
9511169,3.82E-05
9711118,3.82E-05
9711120,0.000152724
9711119,3.82E-05
9711122,0.000152724
9511170,7.64E-05
9711124,0.000496354
9711125,7.64E-05
9711126,0.000114543
9711127,0.000954526
9711128,0.000305448
9711129,7.64E-05
9711130,0.000610897
9711131,0.000305448
9711132,0.000992707
9711133,0.000267267
9711134,0.000152724
9511172,0.000267267
9711135,0.000152724
9711137,0.000114543
9711138,0.002749036
9711139,7.64E-05
9711140,7.64E-05
9711136,7.64E-05
9711142,0.000419992
9711143,0.002481769
9711144,0.000114543
9711145,0.000572716
9711146,7.64E-05
9711147,3.82E-05
9711148,0.000649078
9711149,7.64E-05
9711150,0.000572716
9711151,0.000381811
9511175,0.000152724
9711153,0.002061777
9711154,7.64E-05
9711155,0.000496354
9711156,0.000343629
9711157,0.001107251
9711158,0.000763621
9711159,0.000114543
9711160,0.000572716
9711161,0.000801802
9711162,0.012599748
9711163,0.000305448
9711164,3.82E-05
9711165,0.006834409
9711166,0.000419992
9711167,0.000114543
9711168,0.000343629
9711169,7.64E-05
9711170,0.000190905
9711171,0.000229086
9711172,0.000190905
9711173,0.000114543
9511179,3.82E-05
9711175,0.000343629
9711176,3.82E-05
9711177,0.000305448
9711178,7.64E-05
9711179,0.001565423
9711180,3.82E-05
9711181,0.000496354
9711182,0.000343629
9711183,0.000649078
9711184,0.000267267
9711185,3.82E-05
9711186,0.000114543
9511181,3.82E-05
9511182,3.82E-05
9711189,0.000114543
9711190,7.64E-05
9711191,0.000305448
9711192,0.000305448
9511184,0.000152724
9711194,0.000496354
9711187,3.82E-05
9711196,0.000152724
9711197,0.001412699
9711198,7.64E-05
9711199,0.000152724
9711200,0.035890191
9711201,0.000687259
9711202,0.000496354
9711203,0.000229086
9711204,0.000152724
9711205,0.000954526
9511187,0.000152724
9511192,7.64E-05
9511195,0.000267267
9511197,7.64E-05
9511198,0.000152724
9511201,0.000419992
9511205,7.64E-05
9511206,7.64E-05
9511208,3.82E-05
9511209,0.000267267
9511210,0.000114543
12001,3.82E-05
12002,0.000114543
12003,0.000190905
12004,7.64E-05
12005,0.000114543
9511211,3.82E-05
12007,0.000839983
12008,0.000114543
12009,0.001527242
12010,0.000381811
12011,0.00106907
12012,0.000267267
12013,0.000534535
12014,0.000267267
12015,0.000152724
12016,0.000229086
12017,0.000152724
12018,0.000190905
12020,7.64E-05
12021,0.000229086
12022,0.000114543
12023,0.000649078
12024,0.001565423
12025,0.000763621
12026,0.000343629
9511215,3.82E-05
12028,0.000305448
12029,0.00106907
12030,0.000419992
12031,0.000190905
12032,0.000381811
12033,0.000916345
12034,0.001030888
12035,0.001412699
12036,7.64E-05
12037,0.001145432
9511218,0.000114543
12039,0.000190905
12041,0.00179451
12042,0.000916345
12043,0.000458173
12044,0.001107251
12045,0.000114543
