,Rank,Id,Degree-Centrality,Closeness-Centrality,Betweenness-Centrality,EigenVector-centrality,Hybrid-Centrality,Harmonic-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Percolation-Centrality,Page-Rank,Load-Centrality
5640,5641,103222,112252,9602057,9812155,9511080,3171,9804112,9607099,9509141,206153,9812155,9604119,108063
5641,5642,103221,112254,9507090,106029,4160,9610166,9708062,108040,1012,206158,106029,9606044,303033
5642,5643,103220,201089,9507051,9607052,7177,9608059,9603170,9709089,1140,206172,9607052,9607060,303060
5643,5644,103219,201100,9802203,204031,9605042,9605096,9510234,1129,9504083,206181,204031,9609062,104128
5644,5645,103211,201111,108040,9604148,9704177,9606057,9601169,210221,9812017,206183,9604148,9702089,9508054
5645,5646,103209,201128,9604051,204172,212026,9408083,9605042,211207,209055,206186,204172,9803085,1185
5646,5647,103207,201198,9612146,203016,9608060,9703082,201057,212290,210297,206192,203016,9807051,9906175
5647,5648,103206,201265,9511171,1136,9701101,304264,9804205,207236,211105,206197,1136,9807127,9806057
5648,5649,103199,202008,9708119,201128,9601014,9605215,9604035,108096,9502077,206209,201128,9808006,1076
5649,5650,103198,202032,9508094,212122,108242,9809001,9507051,9503172,303251,206231,212122,9812088,104028
5650,5651,103196,202039,10254,212222,9710118,206245,9704177,101150,9610106,206243,212222,9901030,112167
5651,5652,103195,202077,111261,303060,9804112,9512154,9802203,207180,9802160,206254,303060,9912168,9812155
5652,5653,103193,202121,9512161,4160,201125,9609173,9512145,9310157,208018,207001,4160,6202,1188
5653,5654,103192,202183,9510182,1090,11154,9605131,9512161,109101,204215,207024,1090,10045,1136
5654,5655,103188,203002,9506171,303033,9801151,9607190,7177,204080,3223,207033,303033,10088,106029
5655,5656,103187,203003,9506091,9610091,9912269,7177,103221,107250,9505061,207038,9610091,103030,9604148
5656,5657,103184,203149,9510234,3268,9510086,9608107,10254,9903194,9402073,207040,3268,204212,9610091
5657,5658,103183,203162,9603075,102081,9605090,9704130,107120,207001,204039,207068,102081,9508042,208067
5658,5659,103182,203198,9507050,9810198,9603004,9704177,4160,2188,9408034,207074,9810198,9704156,1090
5659,5660,103179,203235,9512139,205018,9607235,9511043,9510182,204245,9305142,207086,205018,9802153,9911205
5660,5661,103177,203244,9801180,205191,9510097,210138,9512139,112146,108096,207097,205191,9810188,9607052
5661,5662,103172,204109,201125,9912280,9609173,9402044,9702184,9310029,212056,207102,9912280,9812093,2031
5662,5663,103171,204127,9510074,9910136,9608157,9505075,9506200,207120,205076,207125,9910136,9901018,3268
5663,5664,103169,204128,9608034,102024,9801021,202196,9610026,9309095,207050,207128,102024,9909013,102081
5664,5665,103167,204172,9505045,106258,9512081,9603170,9507050,9812076,205275,207131,106258,9910197,9810198
5665,5666,103163,204221,9604065,9186,9603142,9503030,9505045,9309125,210267,207142,9186,1107,205191
5666,5667,103158,204233,9707223,9035,210071,8200,9608034,201061,211146,207145,9035,3145,9912280
5667,5668,103156,205009,9707041,9906065,9411053,103030,201125,111231,9412209,207148,9906065,5036,209076
5668,5669,103155,205129,9506200,301063,9508079,8041,212237,203005,9510149,207155,301063,12132,102024
5669,5670,103154,205177,9610026,208067,9612178,9610091,9812190,9306044,1150,207157,208067,211170,204202
5670,5671,103153,205210,9902183,9504083,9702194,9304154,9511171,1171,9704131,207162,9504083,9511088,106258
5671,5672,103148,206007,9601169,204202,9907137,9601168,9706066,9211102,102049,207164,204202,9512210,301063
5672,5673,103142,206054,9704120,209076,9910070,9711067,9706133,9906124,9312187,207166,209076,9604070,9035
5673,5674,103139,206089,9603187,9408029,9603140,111261,9611149,202201,110261,207175,9408029,9604178,9906065
5674,5675,103128,206103,9605090,103172,9608137,9602140,9708119,112203,304011,207177,103172,9705131,202073
5675,5676,103115,206213,9602005,9703043,304011,9402032,208084,9609035,9812231,207178,9703043,9710181,212041
5676,5677,103112,207089,9511045,9911002,9605096,108040,9612146,207125,9404008,207180,9911002,9711138,9911002
5677,5678,103111,207143,9510094,207199,209109,110054,9912269,9505167,9407109,207191,207199,9807235,203246
5678,5679,103110,207158,9512006,9609035,301060,4160,9506110,304045,9605001,207198,9609035,9809192,109180
5679,5680,103108,208082,9601042,102064,9505173,9710013,9911105,304192,9610122,207208,102064,9811033,9408029
5680,5681,103106,208084,112095,207128,9510087,9812231,207038,9712128,9605062,207211,207128,9812237,102064
5681,5682,103104,208138,9706066,2031,9605075,9509161,9610038,111049,209154,207221,2031,9903228,103172
5682,5683,103102,208144,9911105,9223,9704119,9507164,9510074,9607072,9705088,207224,9223,9908167,9703043
5683,5684,103099,208200,9610038,109180,9704130,102078,9605090,212345,9804001,207236,109180,9909116,9504083
5684,5685,103098,209055,9611149,212041,9309103,9509066,112095,2098,9606001,207242,212041,6071,208217
5685,5686,103092,209117,9912269,5235,107120,9506126,3217,112038,212307,207246,5235,8151,9609035
5686,5687,103090,209148,9512089,9307045,9910190,9511064,9603187,304206,9701144,207247,9307045,9083,207128
5687,5688,103088,209183,9510017,208046,9602174,9604051,9707041,207149,4098,207260,208046,202100,9223
5688,5689,103085,209209,208084,10004,9509145,9507051,9705088,101045,9710149,207265,10004,204065,207166
5689,5690,103081,209218,103221,203246,1188,9608116,9602005,210017,5270,207270,203246,209106,208046
5690,5691,103080,210007,9512154,202073,9509148,9407190,9611219,9408113,201177,207281,202073,9209116,5235
5691,5692,103079,210022,9510227,9609173,1110,9702184,9504149,9510072,9511064,207283,9609173,9507115,207211
5692,5693,103078,210058,9907137,1128,204220,9504047,9510094,202188,9607052,208008,1128,9606118,10004
5693,5694,103071,210079,3217,207166,9803239,9509175,9609112,1029,9809192,208011,207166,9608005,107016
5694,5695,103068,210091,9504149,9908076,9603089,9601169,9602179,112158,9311157,208012,9908076,9611063,9908076
5695,5696,103067,210115,9801052,9905130,9510209,9708062,9902183,9704064,207220,208015,9905130,9701188,9307045
5696,5697,103066,210198,9506110,208217,9603170,9806087,9512154,202039,109216,208046,208217,9710206,1128
5697,5698,103064,210206,9611041,107016,9604051,9607159,9704120,205287,9602059,208051,107016,9803103,9905130
5698,5699,103058,210229,9804205,205322,9712046,9604065,9707223,2078,9607168,208052,205322,9803138,11066
5699,5700,103055,210230,9510241,207211,9512177,9610238,9512089,206042,9606082,208056,207211,9804035,1119
5700,5701,103052,210252,9705088,102049,110256,9506200,2043,11258,11276,208078,102049,9806022,205322
5701,5702,103051,211025,9610238,1119,1137,9609062,9512006,9812192,9401070,208079,1119,9807011,102049
5702,5703,103045,211027,9609112,9311183,9408060,9505150,9511045,107221,9401125,208081,9311183,9807090,9609173
5703,5704,103031,211036,212237,9801196,9502065,9510200,9611041,9206034,206100,208087,9801196,9808032,9801196
5704,5705,103030,211131,9603078,10100,9507112,9207016,9505089,210007,9208035,208106,10100,9808038,10100
5705,5706,103023,211148,9603089,110256,4046,9603078,9801052,106211,9404151,208110,110256,9810179,207033
5706,5707,103021,211188,9505089,207033,9223,9511171,9601042,208207,9308083,208111,207033,9902115,1137
5707,5708,103015,211242,9506065,1046,9405109,9704119,6121,9501090,1147,208117,1046,9906047,208138
5708,5709,103013,212006,9506112,201237,9405194,9605042,9604065,9403073,9912196,208119,201237,9910233,110256
5709,5710,103009,212017,201057,5233,9601013,9706216,9510017,208216,201219,208125,5233,6033,201237
5710,5711,103003,212121,9512124,208138,9608008,9807001,11072,9511214,112106,208137,208138,103247,203255
5711,5712,103001,212175,108242,1137,9701155,9504006,5133,9412030,9907166,208138,1137,209072,1046
5712,5713,102212,212201,9508064,2216,9611209,9603104,9610238,212303,211148,208141,2216,9308083,5233
5713,5714,102208,212307,9611219,209084,201120,9707041,9602150,9911037,9310181,208144,209084,9406105,203049
5714,5715,102207,212329,8094,1036,9603136,8128,9603045,8209,210199,208146,1036,9510148,209084
5715,5716,102202,212343,107120,102087,9608107,9512006,9506065,9804112,9612017,208153,102087,9601168,2216
5716,5717,102199,301001,9506159,209141,9807001,9507012,9508064,1028,9703188,208154,209141,9606017,9311183
5717,5718,102198,301009,9802029,208119,9512129,9610026,9907137,202007,212150,208172,208119,9606191,208119
5718,5719,102194,302084,9507115,1108,103221,9605053,9810052,9609174,1022,208177,1108,9609095,1036
5719,5720,102192,302184,9603045,7216,9806215,10253,9603089,9212088,9812190,208184,7216,9612229,102087
5720,5721,102188,303066,9703015,9303067,9512006,5199,9510241,205018,9801008,208200,9303067,9701082,209141
5721,5722,102185,303154,207143,210227,9511108,9503205,9510227,212240,103052,208201,210227,9709108,211249
5722,5723,102184,303269,9602179,302182,9512145,9805081,9607203,205153,9308129,208202,302182,9911199,111094
5723,5724,102172,9303101,9706133,203049,108061,9609112,9506112,304188,9803239,208207,203049,9912067,12026
5724,5725,102159,9306156,9601038,1172,205289,9702024,8094,9912183,9909163,208213,1172,9912123,1108
5725,5726,102158,9308131,9510093,203255,9706225,9608034,9601013,210278,9707123,208216,203255,6048,7216
5726,5727,102156,9311187,9701082,211249,9610038,208020,9411187,1050,7122,208219,211249,6246,210033
5727,5728,102155,9405049,9510200,111094,9605131,9609122,108242,104234,301114,209026,111094,9167,302182
5728,5729,102151,9406068,9602045,1023,9702047,9706066,9507115,9211053,9806167,209029,1023,9211,210227
5729,5730,102149,9501090,9503125,1010,9306156,9706133,9506159,211173,104158,209042,1010,10282,1172
5730,5731,102147,9503175,9812190,210033,9706066,9708119,9512124,205274,212299,209066,210033,11138,1023
5731,5732,102144,9511045,9510225,11004,9603073,9512145,9603078,11029,1064,209076,11004,106186,1010
5732,5733,102138,9601034,9411187,5237,9706109,9705088,9807189,9704047,208132,209080,5237,211018,204212
5733,5734,102137,9606057,9510135,9707201,10010,9510074,9802029,9701034,9509151,209084,9707201,9512081,203035
5734,5735,102130,9608090,9503205,11066,9609122,9605090,101035,9703222,9608059,209102,11066,9603158,9707201
5735,5736,102128,9609043,9608060,203035,9601168,9512089,9703015,110054,112115,209106,203035,9605215,211091
5736,5737,102126,9611092,9706225,9804050,9808041,11004,9910190,201035,9908021,209109,9804050,9612121,5237
5737,5738,102125,9612248,9511064,204212,9904199,9505045,207143,206123,9702106,209117,204212,9706141,9303067
5738,5739,102123,9701034,9810008,209210,9508154,9603075,9602045,9810199,206209,209127,209210,9803214,1057
5739,5740,102113,9701076,9910070,106263,9705195,9511164,9701155,207198,208119,209129,106263,9806133,11004
5740,5741,102112,9701101,9602150,9911043,211276,9804205,9908149,9712125,212197,209131,9911043,9812027,106263
5741,5742,102109,9702039,2043,211091,9602114,212026,9701082,205322,9608068,209136,211091,9909072,209210
5742,5743,102105,9705194,9907211,1156,9607234,9504147,9603051,210042,9810052,209141,1156,9911098,9904149
5743,5744,102100,9706053,9810052,209251,9509106,9504149,9506089,9912077,210282,209142,209251,9912012,9804050
5744,5745,102099,9707249,9605053,210066,9610166,9306002,9510093,9204064,303170,209148,210066,9912070,203123
5745,5746,102097,9710020,207038,203123,9603075,9602045,9510225,212217,9605225,209157,203123,1111,204187
5746,5747,102089,9710192,9607203,1057,9602005,9611041,201008,201142,3171,209179,1057,2111,210066
5747,5748,102087,9711024,204181,1110,304008,9704120,9503125,9612178,203032,209182,1110,8142,9911043
5748,5749,102085,9712055,9509009,12026,9601007,9602057,9510200,9712043,9412071,209191,12026,9309154,1156
5749,5750,102082,9712087,9601013,204187,208106,9603187,9503205,207148,1028,209194,204187,9503033,209251
5750,5751,102081,9801008,9506089,2161,211128,9501144,9809066,208201,205103,209195,2161,9506109,107024
5751,5752,102080,9802041,9808141,1038,107109,9411099,208021,208213,9811169,209203,1038,9508072,1110
5752,5753,102078,9803006,9809066,1070,9611219,9505062,9607168,1074,9229,209210,1070,9510183,106202
5753,5754,102077,9804037,9602077,1097,111242,209037,204181,110240,9505173,209214,1097,9511080,2161
5754,5755,102076,9805083,5133,9310188,9603099,108083,9608060,211014,210166,209218,9310188,9511112,1038
5755,5756,102071,9806075,9603051,9904149,9603187,9707223,111124,211144,9706133,209228,9904149,9702133,1070
5756,5757,102069,9806122,9807189,107024,9611133,9801180,7119,107255,102069,209240,107024,9706047,1097
5757,5758,102064,9806130,9611133,106202,9606184,9702194,8175,112053,204187,209242,106202,9708142,9310188
5758,5759,102062,9806167,2065,1091,210125,9810008,9812229,207221,1026,209245,1091,9710230,209102
5759,5760,102057,9807006,9607168,7123,9705088,9602005,9608168,204166,210202,209247,7123,9711200,9912277
5760,5761,102056,9808085,9608168,111265,9604065,9701125,9509009,108232,108062,209264,111265,9803171,1064
5761,5762,102052,9808126,9510092,207164,9510074,9802160,9706225,5237,109220,210004,207164,9811232,1091
5762,5763,102049,9808191,301060,209102,9403121,9506065,9810008,9508079,111041,210005,209102,9901003,7123
5763,5764,102046,9810102,6121,1064,9505161,9503163,104204,9906065,9604065,210007,1064,9901118,111265
5764,5765,102042,9810200,108077,201177,9508068,9603089,9904199,9804050,9802029,210010,201177,9905033,207164
5765,5766,102040,9811033,9812017,208117,9812017,9611149,9601038,9811233,9610084,210011,208117,9906030,201177
5766,5767,102035,9811192,9607072,9602059,9511030,9603051,9511064,9211034,301005,210017,9602059,9909071,304138
5767,5768,102032,9811249,9609007,304138,9605053,9602077,111270,9707249,204113,210033,304138,7043,208117
5768,5769,102031,9812092,9503172,1017,9609112,9604071,9510135,9163,9307101,210044,1017,207146,9602059
5769,5770,102026,9812140,201008,205194,9701082,9307049,2065,205017,203234,210047,205194,9211034,1017
5770,5771,102024,9901021,9701155,1202,9703030,9508064,9907211,102026,304121,210054,1202,9512042,205194
5771,5772,102023,9901131,9501030,106271,9705138,9702039,9910070,204108,9609063,210056,106271,9602167,11204
5772,5773,102021,9903161,9608125,207157,9801127,9508068,9503172,1124,206042,210057,207157,9610238,106271
5773,5774,102020,9903227,9801127,11204,9808141,9710118,9611133,9801124,9902040,210059,11204,9611159,208008
5774,5775,102018,9904068,9808112,1008,9902036,9602179,9808041,9612138,101110,210068,1008,9804076,1202
5775,5776,102007,9904086,111270,1022,9608168,9512139,301060,103009,10223,210104,1022,9805087,207157
5776,5777,101234,9904187,8175,1061,9307007,9701025,101036,9409113,110118,210123,1061,9805145,1008
5777,5778,101226,9905130,9803239,1096,9307008,9505089,9703158,9405095,9409016,210124,1096,9809100,1022
5778,5779,101220,9905186,9609051,1191,11162,9412131,111265,9607054,9604195,210131,1191,9903213,1061
5779,5780,101219,9905211,211132,207191,6177,9611090,9605053,3268,9308131,210132,207191,9904086,1096
5780,5781,101206,9906105,111265,9307008,2190,2043,9510092,205195,1158,210145,9307008,9908064,1191
5781,5782,101199,9907052,9306083,208008,9312137,9208027,9608125,206031,9301083,210146,208008,9910267,207191
5782,5783,101194,9907204,9808041,12146,9905083,9812190,108077,203006,212137,210157,12146,1006,9307008
5783,5784,101187,9909002,9908149,210263,9910093,9601013,304011,207040,207198,210163,210263,1036,12146
5784,5785,101185,9909043,210071,9912277,9611090,9908056,9501030,207164,9309097,210169,9912277,1074,10005
5785,5786,101182,9909152,9703030,211197,8094,9606139,9607072,209191,9912154,210187,211197,1135,210263
5786,5787,101181,9910136,9306041,12196,9508143,9306041,9503017,8094,9501075,210193,12196,1159,9210
5787,5788,101177,9910197,9611090,10005,9512161,9505073,102021,201051,9611230,210199,10005,1162,211197
5788,5789,101176,9911100,111124,9906149,9512139,9510241,9902089,211181,9509140,210203,9906149,2031,12196
5789,5790,101169,9911199,9705138,1196,9501113,9801052,9808141,201059,9608078,210206,1196,2141,1196
5790,5791,101164,9911205,11072,1221,9502141,9611219,108130,204081,208087,210217,1221,3037,1221
5791,5792,101161,9912002,9904187,110300,110054,9205027,9702026,205001,209051,210218,110300,5048,110300
5792,5793,101157,1010,9902036,111273,9612146,9211021,9712046,3163,9312045,210221,111273,105062,111273
5793,5794,101152,1046,9902089,211210,9705215,9504102,211005,1195,9505053,210224,211210,203256,211210
5794,5795,101150,1094,9712046,9210,9507141,9410073,9501144,209117,9508054,210227,9210,9303136,9906149
5795,5796,101145,1114,9501071,9904101,211005,9501071,9609007,9601112,109179,210252,9904101,9403186,212147
5796,5797,101144,1129,10010,212147,9511171,9409098,9602077,9810098,9604044,210256,212147,9501020,9904101
5797,5798,101136,1135,9609122,1004,9608125,9302126,303180,210011,9309152,210257,1004,9509066,208177
5798,5799,101134,1137,9503017,1040,107024,9505100,9704064,212245,1008,210263,1040,9509148,1004
5799,5800,101126,1145,9411099,1048,9809066,9701155,9306041,9606120,209042,210279,1048,9603147,1040
5800,5801,101125,1174,9706109,1210,9510135,9804112,107024,1175,9512214,210282,1210,9802150,1048
5801,5802,101120,1202,104204,201249,9510200,9510093,108063,202166,9811249,210302,201249,9804199,1210
5802,5803,101119,1217,9801124,206012,9510227,9701082,9801124,301243,211274,210303,206012,9805014,201249
5803,5804,101118,3035,7119,103092,9512124,9912269,9411099,9806005,9601034,210310,103092,9805217,103092
5804,5805,101115,3120,9507141,211200,9512154,9509162,211132,10100,9912161,210313,211200,9811257,206012
5805,5806,101110,3217,9507027,208177,9602077,9907211,9608157,206044,9908116,211003,208177,9812158,211200
5806,5807,101106,4019,211005,208028,9610238,10254,9902036,103051,9509066,211014,208028,9902012,208028
5807,5808,101105,5051,9702026,1045,9907211,9908149,9906124,9712087,212318,211023,1045,9902088,212067
5808,5809,101104,5107,9711008,211148,1036,103221,111242,9906154,9501113,211025,211148,9906221,1045
5809,5810,101102,5223,9911178,212067,9510225,9305185,201156,1128,9211072,211030,212067,9909030,211148
5810,5811,101101,5233,9412131,207131,9702106,9807189,1175,207022,204202,211031,207131,101176,207131
5811,5812,101099,6058,9705195,201271,9511045,9802029,9711008,203162,9704049,211056,201271,111034,201271
5812,5813,101096,7060,9703158,1003,9808162,9801124,1019,9901131,5133,211060,1003,112093,1003
5813,5814,101091,7216,9809052,1007,1164,9510094,9712204,9803036,9503157,211073,1007,9311120,1007
5814,5815,101090,7246,208021,1009,9412131,9610038,9801127,1088,3044,211074,1009,9404004,1009
5815,5816,101087,8160,9501144,1014,9501071,107120,9607117,206197,211209,211089,1014,9504027,1014
5816,5817,101083,9032,9607117,1020,9503125,9801024,9808112,208005,205257,211091,1020,9506144,1020
5817,5818,101077,9059,9506048,1026,9503172,5133,9506048,9910190,9209012,211093,1026,9510017,1026
5818,5819,101076,9210,9508068,1030,9602150,9306083,9609051,212308,9805034,211095,1030,9511064,1030
5819,5820,101074,11227,9512005,1031,202145,9607203,9504081,301081,9902183,211097,1031,9607235,1031
5820,5821,101073,12029,9608157,1034,9708062,9703158,9509052,11120,205237,211103,1034,9610155,1034
5821,5822,101069,12097,212031,1039,207038,9503125,101041,101090,206197,211107,1039,9707093,1039
5822,5823,101066,12121,9906124,1050,9510129,9902183,208106,111077,1020,211112,1050,9710020,1050
5823,5824,101064,101026,9508107,1052,111124,207038,9408083,111261,1217,211115,1052,9801182,1052
5824,5825,101058,101106,107024,1060,210240,9311009,9702054,111091,9301015,211125,1060,9809065,1060
5825,5826,101045,101118,111242,1069,9510023,9509009,212031,301182,9706225,211130,1069,9809179,1069
5826,5827,101043,101120,9905214,1072,9605113,9610234,9611090,9810066,202045,211141,1072,9810200,1072
5827,5828,101042,102024,208106,1074,6121,9505088,9306083,8196,204252,211148,1074,9812169,1074
5828,5829,101041,102126,9507121,1075,9809052,9511045,9812017,7216,206044,211149,1075,9903079,1075
5829,5830,101040,102149,9505162,1080,9804205,9503017,9803239,5233,9405194,211154,1080,9911057,1080
5830,5831,101039,103156,303180,1081,9509132,9904199,104028,5235,9809031,211164,1081,9912018,1081
5831,5832,101038,103169,1019,1086,9510234,9601042,11154,204202,11120,211165,1086,2158,1086
5832,5833,101036,104204,206134,1088,9508091,9506089,9512005,204215,205062,211169,1088,3236,1088
5833,5834,101035,105185,110256,1094,9510017,9511126,9501071,205014,9503227,211171,1094,7130,1094
5834,5835,101029,105188,9702054,1095,9601038,9103,9505162,9905083,209037,211172,1095,8041,1095
5835,5836,101028,106063,9712204,1100,9704120,9504145,9809031,11072,9311042,211173,1100,8090,1100
5836,5837,101027,106104,9504081,1109,9601177,9608060,9507027,12174,9206049,211181,1109,10141,1109
5837,5838,101026,106202,108130,1112,107208,6121,9809052,1081,1013,211197,1112,11160,1112
5838,5839,101021,106282,108063,1113,9511065,9911105,9703030,9607234,302043,211200,1113,101206,1113
5839,5840,101020,107032,11154,1115,9608034,9505053,9810098,205317,9405109,211201,1115,204026,1115
5840,5841,101016,107180,9602114,1116,9603045,9605229,9412131,3217,9906124,211203,1116,205020,1116
5841,5842,101013,108013,9509052,1117,9808112,9602049,9904187,9601034,208166,211204,1117,207245,1117
5842,5843,101002,108077,101035,1121,1163,9607168,210071,9607117,9610097,211207,1121,9304102,1121
5843,5844,12268,108106,101036,1142,9611074,9910190,9508107,9707153,211158,211210,1142,9310202,1142
5844,5845,12267,108109,9704064,1143,9507158,9309097,206134,1008,301173,211213,1143,9503212,1143
5845,5846,12265,108232,9510169,1145,303180,9608125,9612046,204220,9609113,211218,1145,9507121,1145
5846,5847,12258,108235,101041,1147,108077,9808041,9911178,111273,9408060,211221,1147,9602065,1147
5847,5848,12256,109194,106098,1150,1219,201125,108141,204086,9804205,211250,1150,9606165,1150
5848,5849,12254,110103,1175,1152,9702054,9512005,9705195,5192,9511071,211258,1152,9702180,1152
5849,5850,12251,110111,112167,1155,9707133,101036,110256,8162,205024,211263,1155,9703040,1155
5850,5851,12249,110278,9705215,1160,9906124,9706225,9605229,106164,212216,211266,1160,9703077,1160
5851,5852,12248,110281,9910190,1162,206134,201057,9507141,9606149,201034,211285,1162,9711130,1162
5852,5853,12239,111027,9609113,1167,211132,9512124,9508068,109186,304120,211292,1167,9804037,1167
5853,5854,12237,111082,9612046,1171,9508155,9503179,9905214,9609074,108061,212009,1171,9806089,1171
5854,5855,12234,111270,9510106,1181,204241,9810070,9706109,12237,204037,212020,1181,9807225,1181
5855,5856,12231,112049,9810070,1187,9712249,9406105,9705138,201126,1176,212029,1187,9812017,1187
5856,5857,12230,112131,201156,1194,9611149,9309145,1188,202110,209103,212041,1194,9901056,1194
5857,5858,12221,112167,9408083,1195,9609051,9510204,9229,109179,301048,212063,1195,9909001,1195
5858,5859,12218,201120,9712249,1207,204181,9510224,9507121,2065,207020,212067,1207,9911161,1207
5859,5860,12213,201141,9904199,1219,104128,9602073,204241,9907137,302058,212081,1219,3051,1219
5860,5861,12211,201191,1094,1220,9507050,208084,1110,9703158,1119,212092,1220,7063,1220
5861,5862,12210,201211,102021,2072,9601169,9801127,10010,204232,210146,212096,2072,8179,2072
5862,5863,12202,201224,9506057,2081,9604035,9703210,9609122,207176,7073,212102,2081,103167,2081
5863,5864,12198,201232,9801151,2149,9703015,9304011,9712249,9906047,9610191,212111,2149,110196,2149
5864,5865,12196,201271,304011,2166,9603051,112095,12174,8208,9804010,212114,2166,201081,2166
5865,5866,12195,202009,9810098,2200,9510182,9310170,112167,4046,111049,212116,2200,205279,2200
5866,5867,12194,202072,9806215,2235,9605009,9504034,9705215,9303012,8006,212122,2235,209219,2235
5867,5868,12193,202073,204241,2249,9607060,11072,9801024,4145,8198,212128,2249,9404071,2249
5868,5869,12183,202081,9801024,3061,9708042,9504027,9612178,12058,212086,212138,3061,9404114,3061
5869,5870,12179,202093,205175,3074,9809192,9712046,1124,208117,108242,212139,3074,9510204,3074
5870,5871,12174,203049,9305040,3117,201148,9812229,9510169,208144,202077,212145,3117,9512161,3117
5871,5872,12169,203060,9605229,3119,9602057,9405109,9810070,209136,5235,212147,3119,9601036,3119
5872,5873,12166,203167,9912291,3241,9509009,3217,9511065,209025,107120,212150,3241,9711099,3241
5873,5874,12165,203271,9707191,4037,9506144,9603045,1137,9506171,5233,212162,4037,9711181,4037
5874,5875,12164,204047,9708050,4063,9510072,9305040,1094,1185,204213,212166,4063,9712105,4063
5875,5876,12158,204058,12174,4105,9510148,9507027,9602114,207191,9206048,212167,4105,9712201,4105
5876,5877,12156,204080,208016,4146,9603042,9506048,9605113,9807189,9609031,212175,4146,9802187,4146
5877,5878,12153,204161,9809031,4168,9702174,9509176,9801151,208153,212265,212185,4168,9803141,4168
5878,5879,12151,204228,9702106,5019,201008,9708042,205175,9810113,9907052,212188,5019,9809021,5019
5879,5880,12148,204239,9511065,5030,9602140,8175,9510106,208111,209129,212190,5030,9811021,5030
5880,5881,12146,205064,209108,5105,9508064,9503172,9912291,5201,101035,212198,5105,9901014,5105
5881,5882,12145,205132,9229,5133,9904187,9412228,9707191,206173,203121,212201,5133,9902040,5133
5882,5883,12143,205154,9503030,5176,111261,9601112,9708050,9807146,2245,212203,5176,9907216,5176
5883,5884,12142,205161,212084,5197,9810052,9205068,212084,203081,205322,212210,5197,9909085,5197
5884,5885,12141,205184,9812229,5224,9605229,8094,9606184,205032,302182,212217,5224,5031,5224
5885,5886,12137,205237,9605225,6062,9602045,9810052,9506057,101106,9303048,212218,6062,11225,6062
5886,5887,12133,206064,9510210,7068,9703188,9603042,9804050,103055,9510087,212219,7068,101074,7068
5887,5888,12132,206151,107109,7083,102040,9605113,11276,9405049,204149,212222,7083,104136,7083
5888,5889,12129,207183,9601023,7110,9604123,9802039,106098,9809052,212187,212223,7110,111087,7110
5889,5890,12128,207246,9512214,7207,9912121,9511154,9305040,9707201,9402005,212233,7207,203031,7207
5890,5891,12125,207255,9311009,8004,9508058,9702155,9702106,9802118,201002,212236,8004,204252,8004
5891,5892,12121,208028,9605113,8006,9511126,9708040,9503030,9905214,9412117,212240,8006,9209012,8006
5892,5893,12117,208033,9409098,8019,9506171,9611133,9605225,101101,9502065,212245,8019,9411149,8019
5893,5894,12111,208066,108141,8100,9508072,9505006,208016,205026,9510117,212246,8100,9506052,8100
5894,5895,12110,208067,104028,8155,9812229,9404063,210240,206072,9809001,212258,8155,9602073,8155
5895,5896,12106,208106,9509013,8156,9512031,9404162,9802039,212293,1179,212279,8156,9603061,8156
5896,5897,12104,208111,9808013,8179,9704064,9603126,9505088,8096,301180,212290,8179,9603161,8179
5897,5898,12097,208132,9604196,8198,9601023,9907137,107109,201057,9807001,212293,8198,9607049,8198
5898,5899,12093,208161,9701010,8222,9705074,9602150,9810113,9702194,107114,212297,8222,9611047,8222
5899,5900,12091,208166,9407190,8228,9703166,9301068,211128,9908149,207191,212303,8228,9611074,8228
5900,5901,12090,208201,9505105,9040,9703210,10010,9510224,1174,7207,212308,9040,9611173,9040
5901,5902,12088,208213,9810113,9047,9509066,9509052,9505105,1017,9605105,212312,9047,9703204,9047
5902,5903,12082,208217,9610029,9140,108040,9704131,209108,1160,204220,212313,9140,9709091,9140
5903,5904,12081,209076,9606184,9155,9506112,9507008,9311009,204248,207038,212329,9155,9710034,9155
5904,5905,12078,209179,1110,9206,9510093,9206084,9609113,205286,11132,212341,9206,9803119,9206
5905,5906,12077,209195,9601112,10052,9702039,9510092,9409098,9911105,112146,212343,10052,9807206,10052
5906,5907,12076,209212,9909216,10078,9512005,207143,9806215,9507118,111258,212345,10078,9810146,10078
5907,5908,12074,209265,9609237,10084,9507115,9401070,9509013,7119,12146,301016,10084,2117,10084
5908,5909,12072,210029,1188,10116,9512012,9508107,12166,9904199,112168,301030,10116,3300,10116
5909,5910,12071,210047,111195,10242,9511064,9608163,9803036,9607168,12237,301063,10242,4151,10242
5910,5911,12068,210063,1137,10254,9609007,9506057,9909216,1221,9403141,301072,10254,4165,10254
5911,5912,12062,210077,11232,10263,9708050,9702201,9601023,9610038,204166,301081,10263,6236,10263
5912,5913,12058,210163,9804050,11032,9507027,9705138,9506139,9612233,204239,301094,11032,7204,11032
5913,5914,12054,210199,210240,11054,5201,9510106,111195,1019,103225,301171,11054,8102,11054
5914,5915,12053,210203,9406067,11092,9510241,9406067,9808013,9610097,201180,301180,11092,9059,11092
5915,5916,12052,210218,106025,11118,9512089,9602167,9604196,202207,9707191,301182,11118,10239,11118
