,Rank,Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic
4799,4800,9152,9807041,9603187,106001,111150,6069,9904034,9809214,9809214,301250,9411238,9809214
4800,4801,9149,9206003,9208059,9705219,9909091,207053,10274,11072,11072,9703158,9809214,9909064
4801,4802,9148,9305110,9503104,9302104,9608054,9609104,9712090,9902064,9902064,9310187,9902064,9407056
4802,4803,9147,9706078,9307196,9705151,9190,106238,9703053,108223,108223,9901070,108223,9608011
4803,4804,9142,9312004,9505047,9402020,9810151,9605047,9705242,9608011,9608011,9301015,9608011,9206003
4804,4805,9141,9304067,9203016,9207006,8131,108154,9907016,9312102,9312102,9302083,9312102,4032
4805,4806,9140,9906089,9301114,9612168,9707143,207024,9906091,9404077,9404077,9310122,9404077,303187
4806,4807,9139,9310201,9508017,9310198,4028,9609174,9612241,9502113,9502113,206059,9502113,9910226
4807,4808,9138,9301100,9705176,9210024,9612200,9804034,9702197,9205039,9205039,9604040,9205039,205113
4808,4809,9131,9511106,9711084,9705211,9017,9608118,211097,9604044,9604044,9402020,9505089,9303012
4809,4810,9126,9311103,9206114,9604054,304030,11227,9703158,9505089,9505089,9408158,9604044,9304056
4810,4811,9118,9809214,9505089,9707129,9807216,9709042,8131,107205,107205,9229,107205,9711168
4811,4812,9112,9611143,5277,7165,206060,9707197,208069,9711168,9711168,9404113,9412130,212051
4812,4813,9107,9709039,9906124,9910142,9609190,211204,9910188,9412130,9412130,9706203,9302074,107205
4813,4814,9106,9503047,9909174,9703109,210281,209139,207022,9302074,9302074,9906124,9711168,9404031
4814,4815,9105,9707078,208006,9704094,112176,206077,211036,9909064,9909064,9905133,9612046,11072
4815,4816,9103,9912179,9210024,9408035,9906190,9709029,302120,4032,4032,9412127,9909064,9505089
4816,4817,9101,9310198,9304087,9905178,9609104,112127,9912085,9612046,9612046,9508061,4032,9205064
4817,4818,9100,107074,9701060,206031,109193,11090,103063,9304056,9304056,110226,9304056,9612046
4818,4819,9098,9205092,9401149,9412128,9707260,106110,9503184,205113,205113,112090,205113,9302074
4819,4820,9095,9511002,9805185,9505089,9608108,8160,103181,9810026,9810026,9410241,9810026,9811150
4820,4821,9090,9808173,9803136,9911139,209133,9612200,9303067,9910226,9910226,9403195,9910226,9902002
4821,4822,9084,9206114,9808179,110218,111145,9608054,205172,4084,4084,9307108,4084,9610241
4822,4823,9083,9903138,6167,9606154,9062,106002,9607172,9610241,9610241,9704016,9705052,9705052
4823,4824,9078,9501017,9302027,107074,106238,7069,9612057,9205064,9205064,9702019,9205064,9612194
4824,4825,9070,9711062,9409189,108083,206212,9804105,9909192,9807031,9807031,9401006,9610241,9705124
4825,4826,9067,9406160,9702072,9209005,12142,208153,9904028,9601048,9601048,9603011,9612194,9712144
4826,4827,9062,9501083,9405141,9610108,9709029,9810180,9703113,9610108,9610108,9607174,9705124,9412130
4827,4828,9061,9710147,9305146,208006,9602154,9807216,9805126,9705052,9705052,9610108,9807031,301143
4828,4829,9059,9803225,9506157,9206071,9706071,9706071,207034,301143,301143,211259,9712144,9902028
4829,4830,9056,9806142,9506159,9304065,9912011,210281,9910005,9612194,9612194,112038,9601048,9601048
4830,4831,9054,9804007,9906089,9907180,107197,12067,9611127,9705124,9705124,9810198,9610108,9807031
4831,4832,9047,9803192,9206015,9808129,209228,105289,9712097,9712144,9712144,9909006,9707199,9610108
4832,4833,9043,9805031,9607243,9701060,9705182,206137,9706069,9902002,9902002,9503227,9902002,4084
4833,4834,9042,9612056,9410101,9612217,111034,6060,9903069,9409139,9409139,9507070,301143,9810026
4834,4835,9039,9806130,8175,212051,209210,301048,9810157,9902028,9902028,303187,9902028,9209054
4835,4836,9038,11039,9707163,9707078,9912233,9703029,211124,9209054,9209054,211266,9409139,9607174
4836,4837,9037,9803152,9807163,8200,12097,212252,9507157,9607174,9607174,207004,9607174,9707199
4837,4838,9030,9906106,9708081,9506157,3294,9610139,9606010,9707199,9707199,209041,9209054,9711175
4838,4839,9025,9901072,9803133,9306023,112127,9806142,9078,9806117,9806117,9505047,9908059,9807072
4839,4840,9022,9711015,9505065,9506019,110267,11205,5120,9710193,9710193,10285,9806117,9909006
4840,4841,9021,9711034,9304005,9601051,12067,112231,9604101,9603011,9603011,103093,9912285,9906114
4841,4842,9017,9904083,110218,9410101,9803143,112073,209100,9711175,9711175,9405194,9603011,9806117
4842,4843,9015,9707023,9908084,6156,210101,107010,9808178,9807072,9807072,111258,9710193,9603011
4843,4844,9009,9707225,9511151,9606172,208153,209210,212225,9909006,9909006,9705203,9711175,9710193
4844,4845,9002,209266,302117,9303076,9912147,112169,9903015,9906114,9906114,9810026,9807072,9409139
4845,4846,8253,9902203,9306023,9302044,9506197,12262,9903108,9507029,9507029,112044,9909006,9401006
4846,4847,8252,209038,9707189,9211036,9709042,103114,110284,9908059,9908059,5061,9906114,9908059
4847,4848,8250,9608121,9910200,9308048,104176,9708113,9911084,9401006,9401006,9708030,9507029,9912285
4848,4849,8242,9704092,9311064,9405190,9603075,9609053,208188,9305004,9305004,9807236,9405166,9507029
4849,4850,8241,9803026,9601022,111258,9609053,108143,9811234,9912285,9912285,9608011,9301100,9305004
4850,4851,8233,112211,9501127,208138,209139,9607082,9804053,9410241,9410241,208028,9305004,9410241
4851,4852,8231,9504032,112023,9906092,112050,9712010,9810192,9505059,9505059,9505089,9303098,9505059
4852,4853,8230,9512149,9702049,9601022,5239,111054,212095,9405166,9405166,9601079,9612112,9405166
4853,4854,8227,9601016,9207032,9205028,9803225,206212,9804097,9807099,9612112,9902028,9412119,9301100
4854,4855,8226,9805102,9902070,109212,207086,105093,9806076,9612112,9412119,9908059,9401006,9612112
4855,4856,8225,4167,9709100,9807092,9701009,9607151,9506197,9301100,7165,7165,9807099,9303098
4856,4857,8221,6198,9211003,208069,9909157,104176,9062,9604126,9706110,9601052,9505059,7165
4857,4858,8214,8100,9612217,9702089,9703133,9602154,9803140,9601052,9604030,9702182,9511118,9412119
4858,4859,8213,9806123,9610108,9601146,9805133,9710110,7122,9706110,9404140,9505091,9604126,9807099
4859,4860,8212,9506063,9612168,9908164,9911026,9810151,210057,9604030,9609166,9903069,9410241,9901070
4860,4861,8205,106246,9501142,3264,209002,12142,207004,9404140,9604054,5120,7165,9601052
4861,4862,8204,10246,9207077,209136,12262,107197,212231,9609166,9902157,9710193,9901070,9511118
4862,4863,8203,9411095,9704202,9905133,301179,211234,9904172,9604054,8003,9903254,9601052,9604126
4863,4864,8200,9704128,9206047,9601079,9605108,9209113,207266,9902157,9812073,9809214,210267,210267
4864,4865,8199,110025,9809201,9510149,206075,304163,9706110,8003,9205027,9706110,9706110,9706110
4865,4866,8194,9610159,9604061,107128,9703029,9602021,9604030,9812073,9307049,9604030,9604030,9604030
4866,4867,8190,9909157,9907180,9411080,110077,12068,9404140,9205027,9302126,9404140,9404140,9404140
4867,4868,8188,207026,9905214,9508017,112073,106033,9609166,9307049,9305083,9609166,9609166,9609166
4868,4869,8177,209046,209136,9904183,11117,303186,9604054,9302126,9405069,9604054,9604054,9604054
4869,4870,8175,9706069,9807053,303251,112231,110077,9902157,9305083,9503104,9902157,9902157,9902157
4870,4871,8173,9706111,9709182,302117,105093,206213,8003,9405069,9603081,8003,8003,8003
4871,4872,8169,9711018,9905133,9807163,109180,11047,9812073,9503104,9603127,9812073,9812073,9812073
4872,4873,8167,9907061,9808129,9703222,104168,10190,9205027,9603081,9704080,9205027,9205027,9205027
4873,4874,8160,301138,9501144,9605187,9707197,11117,9307049,9603127,9206047,9307049,9307049,9307049
4874,4875,8151,9806121,9208047,9401149,9159,9909199,9302126,9704080,9411021,9302126,9302126,9302126
4875,4876,8149,212167,9502032,205175,8177,9607210,9305083,9206047,9601022,9305083,9305083,9305083
4876,4877,8144,209010,9705028,4032,9209113,9902161,9405069,9411021,9712072,9405069,9405069,9405069
4877,4878,8143,4092,9402020,9201067,9806142,9912147,9503104,9601022,9902105,9503104,9503104,9503104
4878,4879,8142,304201,9402006,9207102,11205,9503186,9603081,9712072,9204102,9603081,9603081,9603081
4879,4880,8141,207242,9703158,9808179,301048,5239,9603127,9902105,9409111,9603127,9603127,9603127
4880,4881,8140,209082,9906061,9402057,9702054,209002,9704080,9204102,9810068,9704080,9704080,9704080
4881,4882,8132,7114,12115,9506085,9610159,210101,9206047,9409111,9910132,9206047,9206047,9206047
4882,4883,8131,9910083,3264,9406089,211234,7200,9411021,9810068,9903077,9411021,9411021,9411021
4883,4884,8130,107010,9603013,9402006,304163,9903259,9601022,9910132,9903107,9601022,9601022,9601022
4884,4885,8128,210194,9910142,9409189,9710110,9607019,9712072,9903077,9912094,9712072,9712072,9712072
4885,4886,8127,209008,9811249,9310067,11047,9056,9902105,9903107,9912167,9902105,9902105,9902105
4886,4887,8125,210174,108051,9911214,302150,9605216,9204102,9912094,9611143,9204102,9204102,9204102
4887,4888,8123,302074,9306009,112023,112169,9912019,9409111,9912167,9407027,9409111,9409111,9409111
4888,4889,8120,302120,9911214,9706133,9909182,107037,9810068,9611143,9507155,9810068,9810068,9810068
4889,4890,8119,106232,4032,9206049,111054,208188,9910132,9407027,9511101,9910132,9910132,9910132
4890,4891,8118,9903001,105177,9903130,205082,9606096,9903077,9507155,9505084,9903077,9903077,9903077
4891,4892,8112,110301,9303076,9903141,9712010,209133,9903107,9511101,9709220,9903107,9903107,9903107
4892,4893,8108,9901163,9906092,9206047,4015,9910196,9912094,9505084,9710009,9912094,9912094,9912094
4893,4894,8101,9903259,9909086,9502025,106033,211129,9912167,9709220,9908105,9912167,9912167,9912167
4894,4895,8100,9810031,9243,9304141,107010,9710068,9611143,9710009,9604198,9611143,9611143,9611143
4895,4896,8096,210274,108083,9807078,11003,9803058,9407027,9908105,9702155,9407027,9407027,9407027
4896,4897,8092,10203,9405028,9212007,103223,205292,9507155,9604198,9602064,9507155,9507155,9507155
4897,4898,8091,10263,9207006,9309013,211129,112065,9511101,9702155,210098,9511101,9511101,9511101
4898,4899,8090,9402006,210009,9610193,112211,9808040,9505084,9602064,9604089,9505084,9505084,9505084
4899,4900,8089,9704135,9604040,9906229,108143,301179,9709220,210098,9907209,9709220,9709220,9709220
4900,4901,8088,9308037,9201067,9605008,9607210,9909182,9710009,9604089,9212083,9710009,9710009,9710009
4901,4902,8084,9805178,9705203,9702035,209266,9603195,9908105,9907209,9501040,9908105,9908105,9908105
4902,4903,8083,6163,9807078,9307036,9404067,112176,9604198,9212083,9906117,9604198,9604198,9604198
4903,4904,8081,9407056,9610193,9904028,9605216,302150,9702155,9501040,9611042,9702155,9702155,9702155
4904,4905,8076,4084,9811077,9210158,9606043,12097,9602064,9906117,9701025,9602064,9602064,9602064
4905,4906,8075,9608072,9304065,9409068,206009,104168,210098,9611042,9709039,210098,210098,210098
4906,4907,8074,301143,9209122,9407007,209202,209197,9604089,9701025,9910091,9604089,9604089,9604089
4907,4908,8073,9411080,9611142,9511151,6225,103223,9907209,9709039,9912075,9907209,9907209,9907209
4908,4909,8065,107241,9412195,9602029,9602021,9710073,9212083,9910091,9608177,9212083,9212083,9212083
4909,4910,8064,9908157,9606172,9811077,206102,111153,9501040,9912075,9709027,9501040,9501040,9501040
4910,4911,8058,107208,111253,9604061,207090,104210,9906117,9608177,9702187,9906117,9906117,9906117
4911,4912,8057,9807072,9506133,9207032,104167,9612240,9611042,9709027,9305139,9611042,9611042,9611042
4912,4913,8054,9303098,9601079,9904044,205292,206075,9701025,9702187,9909058,9701025,9701025,9701025
4913,4914,8053,207059,9312114,5277,107037,207086,9709039,9305139,9209076,9709039,9709039,9709039
4914,4915,8046,3264,9502042,9902070,9607019,9610159,9910091,9909058,9405110,9910091,9910091,9910091
4915,4916,8042,12115,9905229,9704135,12259,9704205,9912075,9209076,9707163,9912075,9912075,9912075
4916,4917,8033,9205039,4121,9704206,111153,105319,9608177,9405110,9808140,9608177,9608177,9608177
4917,4918,8031,9807031,9912203,9312114,9610139,10215,9709027,9707163,9306162,9709027,9709027,9709027
4918,4919,8030,9312102,9508025,112097,206213,9910136,9702187,9808140,9404185,9702187,9702187,9702187
4919,4920,8027,303187,6163,9412195,9902161,8118,9305139,9306162,9812180,9305139,9305139,9305139
4920,4921,8023,9211003,9705219,9506133,110025,205082,9909058,9404185,9309039,9909058,9909058,9909058
4921,4922,8020,9210046,9407007,9803136,9612240,11003,9209076,9812180,9510204,9209076,9209076,9209076
4922,4923,8019,9301088,110249,205274,9912019,111145,9405110,9309039,9607207,9405110,9405110,9405110
4923,4924,8016,9609226,9807092,9502042,208188,4015,9707163,9510204,9601169,9707163,9707163,9707163
4924,4925,8015,9201048,9506019,105177,103024,112189,9808140,9607207,9302008,9808140,9808140,9808140
4925,4926,8013,9807078,209010,9810107,209189,206018,9306162,9601169,9407168,9306162,9306162,9306162
4926,4927,8012,9903055,9512092,9609166,207236,109180,9404185,9302008,9905116,9404185,9404185,9404185
4927,4928,8004,9812166,9810043,9608011,209197,9609076,9812180,9407168,110249,9812180,9812180,9812180
4928,4929,8003,9903254,9202057,9908059,303001,9708134,9309039,9905116,9308122,9309039,9309039,9309039
4929,4930,8002,9609180,9703222,9903174,9610068,9912070,9510204,110249,9606112,9510204,9510204,9510204
4930,4931,8001,9602110,9605187,109179,9704205,9803225,9607207,9308122,7183,9607207,9607207,9607207
4931,4932,7255,9603172,112097,9903176,206077,111201,9601169,9606112,12174,9601169,9601169,9601169
4932,4933,7250,9604054,9605008,9710135,105319,9909157,9302008,7183,9610148,9302008,9302008,9302008
4933,4934,7247,210098,9807125,9912203,109111,210163,9407168,12174,9407031,9407168,9407168,9407168
4934,4935,7243,12174,9702035,9809201,12089,208231,9905116,9610148,9308045,9905116,9905116,9905116
4935,4936,7240,10225,9310042,9507046,303186,9912027,110249,9407031,9402096,110249,110249,110249
4936,4937,7236,9712032,9610084,9310042,212337,9911026,9308122,9308045,9703109,9308122,9308122,9308122
4937,4938,7235,9703014,210081,9807236,8101,9903125,9606112,9402096,9609097,9606112,9606112,9606112
4938,4939,7234,9910142,8200,9602006,9708113,12259,7183,9703109,9208047,7183,7183,7183
4939,4940,7226,9410029,9706133,5133,208231,9703133,12174,9609097,9408067,12174,12174,12174
4940,4941,7223,9506099,9607062,9709182,12068,9306054,9610148,9208047,9603013,9610148,9610148,9610148
4941,4942,7222,9703168,107239,9207084,9710073,303001,9407031,9408067,9506170,9407031,9407031,9407031
4942,4943,7217,9210158,9205064,108004,211127,112211,9308045,9603013,9606122,9308045,9308045,9308045
4943,4944,7215,9201058,9806153,9611142,105289,103024,9402096,9506170,9607037,9402096,9402096,9402096
4944,4945,7211,9309135,4158,9810062,12239,9901124,9703109,9606122,9602016,9703109,9703109,9703109
4945,4946,7209,9601160,9502025,9211003,206018,110025,9609097,9607037,9710069,9609097,9609097,9609097
4946,4947,7205,9710048,9809024,107239,9603195,205110,9208047,9602016,3255,9208047,9208047,9208047
4947,4948,7204,9809024,109148,9409113,205110,104167,9408067,9710069,9212049,9408067,9408067,9408067
4948,4949,7200,9204074,9710135,108037,9710126,9606043,9603013,3255,9210010,9603013,9603013,9603013
4949,4950,7198,9810192,10214,9805008,9909199,11108,9506170,9212049,9503161,9506170,9506170,9506170
4950,4951,7195,9804074,9605233,210085,9609076,209202,9606122,9210010,9506159,9606122,9606122,9606122
4951,4952,7191,9706074,108018,9209041,11002,9701009,9607037,9503161,9211036,9607037,9607037,9607037
4952,4953,7184,9149,9903141,9810043,9710242,107205,9602016,9506159,9408035,9602016,9602016,9602016
4953,4954,7183,112210,9903176,9704202,9904218,7156,9710069,9211036,9503047,9710069,9710069,9710069
4954,4955,7181,210223,109115,9806153,111201,210274,3255,9408035,11208,3255,3255,3255
4955,4956,7177,9812079,9906229,9308037,210163,107101,9212049,9503047,9707240,9212049,9212049,9212049
4956,4957,7175,9908077,11208,4158,10215,104076,9210010,11208,9309030,9210010,9210010,9210010
4957,4958,7174,9705152,9805008,9902024,9611152,9710126,9503161,9707240,9411063,9503161,9503161,9503161
4958,4959,7171,9708133,9805201,9909174,9808040,9904218,9506159,9309030,9308083,9506159,9506159,9506159
4959,4960,7170,9902078,9229,9705203,9608113,9610068,9211036,9411063,9302103,9211036,9211036,9211036
4960,4961,7169,9908039,9206071,9208015,210274,110035,9408035,9308083,9602114,9408035,9408035,9408035
4961,4962,7168,212098,108004,8233,7156,205274,9503047,9302103,9603161,9503047,9503047,9503047
4962,4963,7165,9706222,9506116,9506116,104244,9017,11208,9602114,9202057,11208,11208,11208
4963,4964,7158,9803143,9306054,9710171,10001,6225,9707240,9603161,9206049,9707240,9707240,9707240
4964,4965,7156,108032,9601160,9309030,9604051,206102,9309030,9202057,9302023,9309030,9309030,9309030
4965,4966,7153,9709135,9503047,9912179,9906175,207236,9411063,9206049,9812034,9411063,9411063,9411063
4966,4967,7147,9604023,109212,111253,112189,9807006,9308083,9302023,9611101,9308083,9308083,9308083
4967,4968,7146,9804108,9209041,9609097,8118,209266,9302103,9812034,9210065,9302103,9302103,9302103
4968,4969,7143,9502137,9606054,9409139,9903125,109111,9602114,9611101,9303143,9602114,9602114,9602114
4969,4970,7141,9043,9308037,9908084,9910196,206009,9603161,9210065,9311177,9603161,9603161,9603161
4970,4971,7140,11222,103051,9309142,12077,211202,9202057,9303143,9806156,9202057,9202057,9202057
4971,4972,7131,210244,9412213,9809024,9807006,9609116,9206049,9311177,211234,9206049,9206049,9206049
4972,4973,7130,9607216,9206049,10094,9606045,9606045,9302023,9806156,206079,9302023,9302023,9302023
4973,4974,7127,9503038,5133,9204064,9803058,301101,9812034,211234,208138,9812034,9812034,9812034
4974,4975,7125,9406189,9204064,9807053,301101,9606184,9611101,206079,9611024,9611101,9611101,9611101
4975,4976,7122,9810157,9612046,9612046,9056,10127,9210065,208138,9304026,9210065,9210065,9210065
4976,4977,7120,9807006,9607161,109002,109095,207004,9303143,9611024,9406125,9303143,9303143,9303143
4977,4978,7114,9511079,9305163,112095,9609116,9702054,9311177,9304026,9603003,9311177,9311177,9311177
4978,4979,7109,212100,9208015,9301037,109079,9903108,9806156,9406125,9409188,9806156,9806156,9806156
4979,4980,7107,212221,9507046,108051,109222,109222,211234,9603003,9804001,211234,211234,211234
4980,4981,7106,9609043,9810062,9301046,9912027,109079,206079,9409188,9808042,206079,206079,206079
4981,4982,7097,9705182,9810107,9708081,9708134,211030,208138,9804001,6167,208138,208138,208138
4982,4983,7096,103200,9710171,9306054,107205,9703101,9611024,9808042,9912092,9611024,9611024,9611024
4983,4984,7090,9908071,103055,9407117,9703215,9703215,9304026,6167,9709075,9304026,9304026,9304026
4984,4985,7089,9906108,9908059,9505093,9908143,9611152,9406125,9912092,9707078,9406125,9406125,9406125
4985,4986,7086,9805038,9901035,9411238,5288,106045,9603003,9709075,9912179,9603003,9603003,9603003
4986,4987,7083,9803050,9602029,9304005,9910136,12077,9409188,9707078,210085,9409188,9409188,9409188
4987,4988,7078,9903174,107208,210009,9912070,9803044,9804001,9912179,9210021,9804001,9804001,9804001
4988,4989,7075,9908084,9409139,9508061,107091,211127,9808042,210085,9407078,9808042,9808042,9808042
4989,4990,7069,9904066,9410241,9605233,205098,9704004,6167,9210021,9403155,6167,6167,6167
4990,4991,7067,9704101,206086,107208,9908097,109095,9912092,9407078,9410237,9912092,9912092,9912092
4991,4992,7064,9908164,9901011,9310188,112065,10001,9709075,9403155,9311055,9709075,9709075,9709075
4992,4993,7056,9712225,9407168,109148,11222,8101,9707078,9410237,9209032,9707078,9707078,9707078
4993,4994,7055,9703094,9908181,9203076,111061,9512017,9912179,9311055,9909130,9912179,9912179,9912179
4994,4995,7052,111094,9303005,9601092,108072,9506196,210085,9209032,9404162,210085,210085,210085
4995,4996,7050,207236,9602006,109115,9703101,11002,9210021,9909130,9503099,9210021,9210021,9210021
4996,4997,7049,8120,9407117,9909011,211202,12239,9407078,9404162,9912120,9407078,9407078,9407078
4997,4998,7046,11206,9210141,9407168,303233,205098,9403155,9503099,9912121,9403155,9403155,9403155
4998,4999,7044,210051,9710147,9243,210270,4075,9410237,9912120,9706159,9410237,9410237,9410237
4999,5000,7043,212094,9704206,210081,107101,5153,9311055,9912121,9308075,9311055,9311055,9311055
5000,5001,7035,212123,9208057,9807125,106045,210270,9209032,9706159,9905221,9209032,9209032,9209032
5001,5002,7030,9902167,9408113,9612019,106068,301138,9909130,9308075,9702076,9909130,9909130,9909130
5002,5003,7029,207226,9207102,9910038,9603051,108072,9404162,9905221,9806104,9404162,9404162,9404162
5003,5004,7024,209189,9402057,9312162,205274,9908071,9503099,9702076,9701069,9503099,9503099,9503099
5004,5005,7023,210063,9609226,9412213,207163,9711009,9912120,9806104,9304005,9912120,9912120,9912120
5005,5006,7022,210168,109002,9609226,207004,9307175,9912121,9701069,9408150,9912121,9912121,9912121
5006,5007,7018,9809184,9807236,9404050,108119,9706142,9706159,9304005,9309023,9706159,9706159,9706159
5007,5008,7015,5146,9301037,9512216,212274,9907037,9308075,9408150,9206070,9308075,9308075,9308075
5008,5009,7014,9810102,9212007,205113,104159,212337,9905221,9309023,9209012,9905221,9905221,9905221
5009,5010,7012,9908113,107048,4121,10127,9604051,9702076,9206070,9704089,9702076,9702076,9702076
5010,5011,7011,110051,9706198,110249,4075,12089,9806104,9209012,9302026,9806104,9806104,9806104
5011,5012,7007,9306091,9312162,9603149,9705106,11222,9701069,9704089,9310112,9701069,9701069,9701069
5012,5013,6251,9302044,112095,9305163,9803044,9908143,9304005,9302026,9603087,9304005,9304005,9304005
5013,5014,6247,9612217,9803056,103051,9910258,9705106,9408150,9310112,9604035,9408150,9408150,9408150
5014,5015,6246,9612197,9312075,9302129,9807156,9603051,9309023,9603087,9607201,9309023,9309023,9309023
5015,5016,6240,9911105,9909011,9710147,9907037,9908097,9206070,9604035,9510182,9206070,9206070,9206070
5016,5017,6239,9806117,9705146,9406213,9306054,9907061,9209012,9607201,9209044,9209012,9209012,9209012
5017,5018,6237,104204,9609166,209010,301138,207163,9704089,9510182,9705211,9704089,9704089,9704089
5018,5019,6236,6147,12185,9603011,110035,108119,9302026,9209044,9503093,9302026,9302026,9302026
5019,5020,6235,9707028,9302129,9312075,9908071,104159,9310112,9705211,9611202,9310112,9310112,9310112
5020,5021,6232,9308048,9712076,9208057,9612104,108003,9603087,9503093,9803044,9603087,9603087,9603087
5021,5022,6231,208211,9302026,9911105,9612130,207148,9604035,9611202,9806099,9604035,9604035,9604035
5022,5023,6228,9511151,9503097,9712076,108003,111061,9607201,9803044,9903187,9607201,9607201,9607201
5023,5024,6226,9605233,8233,9503217,211030,9231,9510182,9806099,9911098,9510182,9510182,9510182
5024,5025,6225,9908158,9807024,9205092,301250,9807156,9209044,9903187,9912140,9209044,9209044,9209044
5025,5026,6224,9502042,9601112,108018,107213,210057,9705211,9911098,9207084,9705211,9705211,9705211
5026,5027,6223,9905133,9704016,9404013,9905044,103217,9503093,9912140,9310198,9503093,9503093,9503093
5027,5028,6219,109115,9808140,9207114,9709037,212274,9611202,9207084,9603164,9611202,9611202,9611202
5028,5029,6216,108099,9301046,9205090,9231,9702103,9803044,9310198,9807024,9803044,9803044,9803044
5029,5030,6210,9305004,9406213,9612194,9606184,301250,9806099,9603164,8143,9806099,9806099,9806099
5030,5031,6209,9812208,9203076,9705052,207148,6007,9903187,9807024,107074,9903187,9903187,9903187
5031,5032,6204,9405141,9512015,9511106,9503186,205269,9911098,8143,9602120,9911098,9911098,9911098
5032,5033,6203,9601079,9207114,10214,9910211,9804007,9912140,107074,9803135,9912140,9912140,9912140
5033,5034,6202,9302051,9507150,9705124,9512017,302152,9207084,9602120,9805129,9207084,9207084,9207084
5034,5035,6201,8003,9608011,9408164,210056,9811132,9310198,9803135,9211040,9310198,9310198,9310198
5035,5036,6198,110249,9309030,9502100,9706142,9912121,9603164,9805129,9309125,9603164,9603164,9603164
5036,5037,6193,9709075,9811150,9912146,6007,9810157,9807024,9211040,207049,9807024,9807024,9807024
5037,5038,6192,9706159,9505059,9503097,9912121,208009,8143,9309125,9405107,8143,8143,8143
5038,5039,6191,8143,107187,9704016,12268,9611197,107074,207049,9306147,107074,107074,107074
5039,5040,6190,10057,210267,9505117,9804007,9908084,9602120,9405107,9301103,9602120,9602120,9602120
5040,5041,6189,9612083,9205090,9206063,9907061,9812053,9803135,9306147,9205088,9803135,9803135,9803135
5041,5042,6185,9401149,9211076,9303013,9903108,9805029,9805129,9301103,112097,9805129,9805129,9805129
5042,5043,6179,9306066,9401154,9202074,107195,9906175,9211040,9205088,9201067,9211040,9211040,9211040
5043,5044,6176,9306098,9609097,9406020,10027,9604110,9309125,112097,9304065,9309125,9309125,9309125
5044,5045,6172,9307099,9603011,9709074,9506196,9709037,207049,9201067,9410140,207049,207049,207049
5045,5046,6168,9807211,9307175,107187,9911212,107213,9405107,9304065,9711019,9405107,9405107,9405107
5046,5047,6167,9807163,9411122,9211102,103217,107091,9306147,9410140,9805185,9306147,9306147,9306147
5047,5048,6164,9401066,9807072,9211035,9812053,9612104,9301103,9711019,9204064,9301103,9301103,9301103
5048,5049,6163,9212050,9901070,9702027,5153,106242,9205088,9805185,9601135,9205088,9205088,9205088
5049,5050,6160,9211076,9910038,9807041,9810157,107195,112097,9204064,9305146,112097,112097,112097
5050,5051,6156,9910005,9612194,9608072,210057,302182,9201067,9601135,9412128,9201067,9201067,9201067
5051,5052,6147,9703053,9601092,9304067,211176,208203,9304065,9305146,9307196,9304065,9304065,9304065
5052,5053,6140,9710154,9912146,9606054,5245,5245,9410140,9412128,9409079,9410140,9410140,9410140
5053,5054,6139,9912260,9404061,9601160,111006,9708031,9711019,9307196,9602074,9711019,9711019,9711019
5054,5055,6137,9510179,3255,9810113,9511079,303233,9805185,9409079,9911216,9805185,9805185,9805185
5055,5056,6132,9608191,5083,9712032,205269,9710242,9204064,9602074,9308124,9204064,9204064,9204064
5056,5057,6120,9807037,9408035,9805201,206158,9507150,9601135,9911216,9712117,9601135,9601135,9601135
5057,5058,6119,9611076,9705052,9803056,9604110,106068,9305146,9308124,10225,9305146,9305146,9305146
5058,5059,6114,9707059,9807026,9908181,9711009,9909192,9412128,9712117,9707136,9412128,9412128,9412128
5059,5060,6113,9809180,9209106,9209106,111017,4092,9307196,10225,10057,9307196,9307196,9307196
5060,5061,6112,9806234,9411238,9712144,302152,7168,9409079,9707136,9803133,9409079,9409079,9409079
5061,5062,6103,9506162,9702027,9601112,9704004,9910211,9602074,10057,9202014,9602074,9602074,9602074
5062,5063,6100,9407021,9409113,9705146,9706121,206158,9911216,9803133,9405028,9911216,9911216,9911216
5063,5064,6094,9701047,9211036,9306161,8127,9911212,9308124,9202014,9811249,9308124,9308124,9308124
5064,5065,6091,9812053,9712144,9501142,208009,9608113,9712117,9405028,9806022,9712117,9712117,9712117
5065,5066,6086,9609190,9512216,9211111,208203,211176,10225,9811249,9702027,10225,10225,10225
5066,5067,6085,9908097,9705124,9206034,106242,9612130,9707136,9806022,9807165,9707136,9707136,9707136
5067,5068,6071,205235,9905208,9410241,9307175,4024,10057,9702027,9205092,10057,10057,10057
5068,5069,6069,12121,9503217,9306009,9702103,5288,9803133,9807165,211202,9803133,9803133,9803133
5069,5070,6068,109193,9506004,9508025,207259,9610232,9202014,9205092,9901011,9202014,9202014,9202014
5070,5071,6066,4075,9506099,9504138,104099,9910258,9405028,211202,9411163,9405028,9405028,9405028
5071,5072,6064,9906045,9202074,9905116,9807046,205286,9811249,9901011,9912203,9811249,9811249,9811249
5072,5073,6062,9701126,205113,9210141,11233,9511079,9806022,9411163,9601003,9806022,9806022,9806022
5073,5074,6060,9707135,9612019,9412108,110019,9905044,9702027,9912203,9607050,9702027,9702027,9702027
