Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-Centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-Centrality,Page-Rank,Percolation-Centrality,Rank-Prestige,scores
101048,2.24E-05,0,0.011317725,0.002325668,0,8.67E-22,0.02982587,4.45E-21,0.001102924,0,0.002171457,0,0.017786561,
101050,0.00121557,0,0.00088897,0.000775103,0,5.14E-39,0.046181537,4.45E-21,0.000340012,0,0.001463373,0,0.007905138,
101052,0.000203306,0,0.005480591,0.006201633,0,7.28E-22,0.157694139,4.45E-21,0.001778675,0,0.007080839,0,0.037549407,
101053,7.06E-05,5.77E-05,0.014658692,0.003100861,0.000774503,2.70E-18,0.014825813,5.03E-21,0.001080877,5.78E-05,0.017843715,5.77E-05,0.011857708,
101057,0.023174016,0,0.002667217,0.003876054,0,1.54E-38,0.121824837,4.45E-21,0.001020036,0,0.004059681,0,0.017786561,
101062,5.32E-06,0,0.004450002,0.002325668,0.002323778,9.20E-33,0.003112871,7.38E-08,0.00032705,0,0.00075529,0,0.005928854,
101065,0.000607074,0.000897298,0.117018836,0.011628002,0.003872963,3.63E-15,0.019309103,5.61E-05,0.002763032,0.00091338,0.013311978,0.000897298,0.041501976,
101067,2.56E-05,1.26E-05,0.0075685,0.003100861,0.001549006,1.84E-27,0.023475908,5.32E-05,0.00068697,1.36E-05,0.012603894,1.26E-05,0.011857708,
101072,0.001592325,0,0.099952689,0.00542644,0,1.34E-15,0.00073244,4.45E-21,0.002750139,0,0.008827446,0,0.029644269,
101075,0.012866555,0.006126032,0.10451296,0.007752019,0.000774503,3.69E-16,0.003418055,4.21E-05,0.004312428,0.00618249,0.046824645,0.006126032,0.043478261,
101076,0.06561232,0.107670733,0.241155682,0.037984582,0.029434555,4.86E-13,0.044851741,0.021830887,0.006155671,0.104381808,0.016049902,0.107670733,0.041501976,
101078,0.000183402,0.001283671,0.021353599,0.013178388,0.006971333,3.00E-20,0.139050661,3.27E-06,0.001838091,0.001284839,0.003634831,0.001283671,0.031620553,
101079,1.15E-05,9.53E-07,0.00088897,0.001550475,0.000774503,5.14E-39,0.111368843,6.18E-07,0.000340012,9.54E-07,0.001274551,9.53E-07,0.005928854,
101098,3.75E-07,0,0.003322725,0.001550475,0.000774503,2.38E-15,0.199565467,3.15E-09,0.000546077,0,0.004201298,0,0.007905138,
101100,0.002736809,0.013395929,0.017074667,0.010077616,0.001549006,3.84E-25,0.255593577,0.00110085,0.002978485,0.013306347,0.01671078,0.013395929,0.053359684,
101124,7.11E-05,0,0.000592304,0,0,6.17E-38,0.00073244,4.45E-21,0.000187007,0,0.002407485,0,0.003952569,
9610116,1.12E-18,0,0.000444485,0,0,2.57E-39,0.056127532,4.45E-21,0.000170006,0,0.006372755,0,0.005928854,
9610122,1.12E-18,0,0,0,0.000774503,0,0.007232848,4.21E-05,0,0,0,0,0,
9610123,1.12E-18,0,0,0,0.000774503,0,0.104841202,9.19E-07,0,0,0,0,0,
9610135,6.96E-06,0,0.000444485,0.000775103,0.000774503,2.57E-39,0.001831101,1.62E-08,0.000170006,0,0.001038523,0,0.001976285,
9610145,1.12E-18,0,0,0.003100861,0.003872963,0,0.190543342,5.61E-08,0,0,0,0,0,
9610146,5.05E-08,0,0.001422516,0.001550475,0,2.44E-37,0,4.45E-21,0.00057802,0,0.007364073,0,0.009881423,
9610149,4.32E-08,2.87E-06,0.001587632,0.003100861,0.001549006,1.07E-36,0.00036622,1.81E-07,0.000562721,2.87E-06,0.017182836,2.87E-06,0.015810277,
9610164,4.70E-11,1.19E-06,0.000999834,0.001550475,0.000774503,1.23E-37,0.002508608,3.93E-10,0.000374011,1.19E-06,0.007080839,1.19E-06,0.003952569,
9610165,1.08E-18,0,0.000444485,0,0,2.57E-39,0.00036622,4.45E-21,0.000170006,0,0.006372755,0,0.001976285,
9610169,1.12E-18,0,0,0,0.000774503,0,0.001647991,4.74E-05,0,0,0,0,0,
9610182,6.75E-05,1.36E-05,0.00088897,0.002325668,0.001549006,5.14E-39,0.019618791,2.89E-05,0.000340012,1.36E-05,0.002549102,1.36E-05,0.007905138,
9610184,1.12E-18,0,0.000444485,0,0,2.57E-39,0.00073244,4.45E-21,0.000170006,0,0.006372755,0,0.005928854,
9610194,1.12E-18,0,0,0,0.000774503,0,0.001281771,8.25E-08,0,0,0,0,0,
9610200,1.12E-18,0,0,0,0.000774503,0,0.098562923,0.000192133,0,0,0,0,0,
9610203,1.09E-18,0,0.000444485,0,0,2.57E-39,0.001037624,4.45E-21,0.000170006,0,0.006372755,0,0.003952569,
9610209,1.55E-18,0,0.000444485,0,0,2.57E-39,0,4.45E-21,0.000170006,0,0.006372755,0,0.001976285,
9610210,6.25E-08,0,0.000444485,0,0,2.57E-39,0.134061133,4.45E-21,0.000170006,0,0.000566467,0,0.003952569,
9610215,1.12E-18,0,0,0.000775103,0.001549006,0,0.003906348,4.23E-21,0,0,0,0,0,
9610219,1.22E-18,1.43E-06,0.000799662,0.000775103,0.000774503,1.01E-36,0.006408853,4.57E-21,0.000205708,1.43E-06,0.007505689,1.43E-06,0.001976285,
9610221,1.13E-18,4.78E-06,0.000793503,0.001550475,0.001549006,2.04E-35,0.166720459,5.68E-21,0.000189045,4.78E-06,0.014775351,4.78E-06,0.003952569,
9610231,1.12E-18,0,0,0,0.000774503,0,0.00036622,1.08E-10,0,0,0,0,0,
206008,1.12E-18,0,0,0.000775103,0.001549006,0,0,7.54E-21,0,0,0,0,0,
206010,0.204532013,0.027193228,0.686960606,0.072868303,0.011618907,0.017385446,0,0.006878993,0.254135313,0.024271999,0.087941661,0.027193228,0.312252964,
206012,0.018411258,6.28E-05,0.304104765,0.006201633,0.000774503,3.36E-10,0.039063483,9.85E-05,0.003093575,6.95E-05,0.014397706,6.28E-05,0.035573123,
206015,3.07E-09,0,0.00088897,0.000775103,0,6.41E-38,0.002563541,4.45E-21,0.000357013,0,0.009299502,0,0.007905138,
206019,0.000437889,0,0.333658084,0.001550475,0,4.17E-12,0.00073244,4.45E-21,0.001666564,0,0.00835539,0,0.011857708,
206021,9.43E-19,0,0.00088897,0.000775103,0,6.41E-38,0.00073244,4.45E-21,0.000357013,0,0.012226249,0,0.009881423,
206022,1.19E-18,0,0.00474172,0,0,1.64E-34,0.00036622,4.45E-21,0.000483854,0,0.058072322,0,0.003952569,
206026,0.000824597,0.000604977,0.038728874,0.006201633,0.00309837,1.73E-19,0,0.000845222,0.001939041,0.000613161,0.019920761,0.000604977,0.015810277,
206027,0.000145726,0,0.00592716,0,0,1.11E-20,0.00073244,4.45E-21,0.00044536,0,0.001746607,0,0.005928854,
206028,0.000112316,2.38E-07,0.00118543,0.001550475,0.000774503,1.07E-36,0,7.92E-06,0.000392715,2.39E-07,0.005947905,2.38E-07,0.007905138,
206029,0.07432248,0.002330942,0.689250432,0.025581476,0.000774503,0.009649973,0.001281771,5.69E-05,0.118947213,0.00219313,0.085740465,0.002330942,0.140316206,
206034,4.66E-08,9.53E-07,0.000444485,0.001550475,0.001549006,2.57E-39,0.209588696,4.95E-12,0.000170006,9.54E-07,0.000566467,9.53E-07,0.001976285,
206036,1.50E-05,0,0.000444485,0,0,2.57E-39,0.004699825,4.45E-21,0.000170006,0,0.000896906,0,0.005928854,
206037,6.81E-05,0,0.052231535,0.000775103,0,2.91E-18,0.002746651,4.45E-21,0.000477729,0,0.01392565,0,0.009881423,
206039,2.52E-05,0,0.00088897,0.000775103,0,5.14E-39,0.002197321,4.45E-21,0.000340012,0,0.00717525,0,0.005928854,
206040,1.11E-18,0,0.000790424,0,0,1.83E-36,0.021092392,4.45E-21,0.000190405,0,0.020817667,0,0.003952569,
206043,0.012155695,0,0.006858567,0.010852809,0,4.50E-37,0.039793017,4.45E-21,0.002669103,0,0.013736828,0,0.061264822,
206047,0.000441444,0.00144127,0.157153237,0.00542644,0.000774503,9.16E-13,0.003051835,1.45E-07,0.00177947,0.001442581,0.017041219,0.00144127,0.033596838,
206048,1.13E-18,0,0.003273411,0.000775103,0,2.02E-34,0.00036622,4.45E-21,0.000502062,0,0.027568067,0,0.005928854,
206049,0.00667497,0.002846953,0.21181629,0.009302423,0.006196741,2.35E-12,0.189385635,0.001253402,0.001268661,0.00292587,0.007600101,0.002846953,0.0256917,
206053,1.13E-07,0.002343652,0.10744537,0.003876054,0.00309837,5.64E-15,0.109107904,2.10E-06,0.000454653,0.002149878,0.012887127,0.002343652,0.009881423,
206061,1.13E-18,0,0.000444485,0,0,2.57E-39,0.228459634,4.45E-21,0.000170006,0,0.006372755,0,0.005928854,
206064,0.010094203,0.001609037,0.30018487,0.014728774,0.000774503,1.83E-11,0.181275981,6.02E-05,0.01221855,0.001587602,0.037150803,0.001609037,0.065217391,
206069,0.01101832,0,0.264045064,0.007752019,0,2.05E-13,0.018727656,4.45E-21,0.003833733,0,0.034129644,0,0.045454545,
206073,0.071434969,0.006786932,0.63513889,0.045736512,0.03408211,0.011776117,0.00036622,0.020886753,0.075740924,0.007378281,0.006089522,0.006786932,0.06916996,
206076,6.95E-05,0,0.027648368,0.004651247,0,2.18E-20,0.015853409,4.45E-21,0.001882295,0,0.010904492,0,0.027667984,
206079,0.015781078,0.00261818,0.515357708,0.044186126,0.039504259,0.000584509,0.126661438,0.027249337,0.008348055,0.003078524,0.003115569,0.00261818,0.031620553,
206082,0.000113027,0.000271986,0.045956928,0.003100861,0.000774503,2.94E-20,0.070845256,1.35E-07,0.0013067,0.000272233,0.009913175,0.000271986,0.017786561,
206083,4.37E-05,0,0.002188488,0.001550475,0,3.02E-37,0.110782812,4.45E-21,0.000595021,0,0.005098204,0,0.015810277,
206086,0.000732185,1.94E-05,0.03579978,0.011628002,0.000774503,1.33E-21,0.017171828,1.14E-05,0.004124137,2.09E-05,0.072394027,1.94E-05,0.06916996,
206088,0.000177004,0.016039528,0.489975957,0.003100861,0.002323778,0.00088255,0.143529197,3.07E-06,0.001252218,0.016028679,0.001888224,0.016039528,0.007905138,
206093,8.89E-07,0,0.018019377,0.003100861,0,7.07E-20,0.028534654,4.45E-21,0.001634057,0,0.038000503,0,0.023715415,
206095,0.002004623,0,0.325254045,0.011628002,0,2.59E-12,0,4.45E-21,0.007131521,0,0.071043947,0,0.061264822,
206099,1.12E-18,0,0,0,0.000774503,0,0.005991187,4.76E-21,0,0,0,0,0,
206100,0.004869387,0.002356362,0.541139394,0.015503967,0.007745926,0.01166789,0.004760862,0.000515379,0.012572957,0.002111715,0.004437326,0.002356362,0.041501976,
206102,0.010023117,6.96E-05,0.557385389,0.025581476,0.011618907,0.017854856,0.001464881,0.000746269,0.021014666,8.04E-05,0.005617466,6.96E-05,0.07312253,
206105,0.013790672,0,0.462106691,0.003100861,0,0.008636954,0.002929761,4.45E-21,0.002957922,0,0.004531737,0,0.023715415,
206110,0.004848061,0,0.053048772,0.004651247,0,3.56E-20,0.121631731,4.45E-21,0.002069266,0,0.00599511,0,0.029644269,
206120,1.12E-18,0,0,0,0.000774503,0,0.00073244,2.54E-05,0,0,0,0,0,
102003,1.12E-18,0,0,0,0.000774503,0,0.224288957,4.59E-21,0,0,0,0,0,
102008,1.35E-18,5.72E-06,0.001422516,0.002325668,0.000774503,6.66E-38,0.00036622,4.00E-21,0.000527019,5.72E-06,0.024499703,5.72E-06,0.011857708,
102012,1.16E-06,0,0.001066887,0.000775103,0.000774503,3.60E-36,0.077293146,1.21E-06,0.000193807,0,0.001085729,0,0.003952569,
102013,1.81E-05,0.00064819,0.034279765,0.006976826,0.003872963,3.78E-21,0.005383436,8.29E-05,0.001365433,0.000674222,0.007411278,0.00064819,0.013833992,
102014,5.64E-05,0,0.001422516,0.004651247,0.00309837,1.25E-37,0.022253542,5.24E-07,0.000544021,0,0.002407485,0,0.007905138,
102015,0.005566029,9.48E-05,0.001333609,0.003876054,0.002323778,7.67E-39,0,0.000212336,0.000510018,9.52E-05,0.001463373,9.48E-05,0.013833992,
102021,3.53E-05,0.000225723,0.014550229,0.014728774,0.006196741,2.35E-12,0.00395605,3.43E-05,0.003932992,0.000227455,0.057012556,0.000225723,0.055335968,
102024,0.000526036,6.08E-06,0.016983122,0.009302423,0.000774503,6.79E-20,0.025972856,1.16E-06,0.002783314,6.21E-06,0.028889824,6.08E-06,0.037549407,
102026,0.000280789,0.000696487,0.020220707,0.017054353,0.008520519,1.88E-20,0.003295981,5.61E-05,0.002601302,0.00069712,0.007222456,0.000696487,0.049407115,
102027,6.01E-07,9.53E-07,0.00088897,0.001550475,0.000774503,5.14E-39,0.001647991,6.51E-08,0.000340012,9.54E-07,0.002171457,9.53E-07,0.007905138,
102028,6.31E-05,1.43E-05,0.003125653,0.00542644,0.001549006,1.01E-33,0.020570237,3.55E-21,0.001099672,1.43E-05,0.0135008,1.43E-05,0.0256917,
102029,0.000129376,0,0.039804784,0.00542644,0,3.19E-20,0.109632861,4.45E-21,0.003089918,0,0.048829939,0,0.033596838,
102033,0.010591805,5.29E-08,0.115115178,0.008527212,0.000774503,5.60E-15,0.00036622,2.61E-05,0.005370372,5.29E-08,0.0067504,5.29E-08,0.035573123,
102037,6.50E-05,0,0.00088897,0.000775103,0,5.14E-39,0.016016028,4.45E-21,0.000340012,0,0.000896906,0,0.009881423,
102039,0.001535456,3.76E-05,0.056122318,0.006201633,0.001549006,5.44E-19,0.250395417,8.49E-06,0.002414517,3.77E-05,0.006986428,3.76E-05,0.019762846,
102040,0.000361117,2.34E-06,0.006668054,0.010077616,0.000774503,8.50E-30,0,8.33E-07,0.003618895,2.35E-06,0.044443123,2.34E-06,0.055335968,
102043,0.173589726,0.000294863,0.111397333,0.012403195,0.003872963,2.20E-15,0.113924933,0.003413872,0.002503658,0.00028241,0.002407485,0.000294863,0.057312253,
102047,1.12E-18,0,0,0.003100861,0.003872963,0,0.124367307,4.33E-05,0,0,0,0,0,
102048,0.000371069,4.78E-07,0.000444485,0.000775103,0.000774503,2.57E-39,0.129643716,8.62E-07,0.000170006,4.78E-07,9.44E-05,4.78E-07,0.003952569,
102052,0.003383691,0,0.001852239,0.002325668,0,6.90E-38,0.041485755,4.45E-21,0.000697025,0,0.006939222,0,0.015810277,
102053,8.03E-05,0,0.021841363,0,0,1.13E-20,0.00073244,4.45E-21,0.000282234,0,0.001935429,0,0.003952569,
102054,9.10E-05,0,0.00088897,0.002325668,0.001549006,5.14E-39,0.005072149,1.06E-06,0.000340012,0,0.000660878,0,0.003952569,
102055,8.40E-19,0,0.001389174,0.000775103,0,1.35E-35,0.032045069,4.45E-21,0.000414985,0,0.01071567,0,0.009881423,
102061,0.000202595,0.002356362,0.098064408,0.004651247,0.003872963,1.18E-15,0.323385283,8.20E-05,0.001275979,0.002373771,0.009016268,0.002356362,0.005928854,
102067,9.21E-19,4.78E-06,0.001111346,0.000775103,0.000774503,1.06E-36,0.007769971,3.87E-21,0.000222705,4.78E-06,0.027096011,4.78E-06,0.005928854,
102068,1.12E-18,0,0,0,0.000774503,0,0.00933251,4.47E-21,0,0,0,0,0,
102090,0.003838641,7.42E-05,0.135131524,0.008527212,0.000774503,2.74E-15,0.009359105,0.000113383,0.004074559,8.80E-05,0.02903144,7.42E-05,0.051383399,
102096,1.68E-06,4.60E-06,0.004060898,0.003100861,0.002323778,3.49E-32,0.029692026,1.56E-07,0.00053014,4.68E-06,0.003870859,4.60E-06,0.005928854,
9407153,1.12E-18,0,0,0,0.000774503,0,0.019118145,3.33E-06,0,0,0,0,0,
9407155,0.008530312,0.00130909,0.006502938,0.028682266,0.024012389,7.28E-35,0.00054933,0.001055497,0.001541109,0.001295015,0.000896906,0.00130909,0.033596838,
301073,1.33E-18,0,0.187891566,0,0,4.00E-12,0,4.45E-21,0.000490917,0,0.008402596,0,0.003952569,
9507133,1.63E-09,0,0.000444485,0.003100861,0.00309837,2.57E-39,0,1.52E-11,0.000170006,0,0.001038523,0,0.005928854,
9507136,1.12E-18,0,0,0.011628002,0.0123935,0,0,9.69E-06,0,0,0,0,0,
9507139,1.12E-18,0,0,0.000775103,0.001549006,0,0.00036622,1.04E-05,0,0,0,0,0,
9507141,0.004350459,0.000973556,0.041101531,0.008527212,0.000774503,4.70E-19,0.001586954,8.82E-05,0.003947532,0.000976986,0.016994014,0.000973556,0.051383399,
9507148,6.26E-05,0.000261818,0.00088897,0.001550475,0.000774503,5.14E-39,0,3.17E-06,0.000340012,0.000254423,0.001699401,0.000261818,0.007905138,
9507149,0.000335526,0,0.000444485,0,0,2.57E-39,0,4.45E-21,0.000170006,0,9.44E-05,0,0.005928854,
9507173,1.12E-18,0,0,0.002325668,0.00309837,0,0,0.000119568,0,0,0,0,0,
9607191,5.96E-10,0,0.00088897,0.000775103,0,5.14E-39,0,4.45E-21,0.000340012,0,0.004248503,0,0.007905138,
9607192,1.12E-18,0,0,0,0.000774503,0,0,4.46E-21,0,0,0,0,0,
103002,0.000361117,0,0.001422516,0.001550475,0,2.01E-36,0,4.45E-21,0.000581421,0,0.007033634,0,0.007905138,
103004,0.008885742,0.001738675,0.214424236,0.01627916,0.003872963,3.86E-12,0.00073244,0.000676178,0.007593933,0.001803862,0.030447608,0.001738675,0.065217391,
103006,0.000263729,9.05E-06,0.004899168,0.003876054,0.000774503,3.29E-33,0,8.74E-09,0.001167524,9.06E-06,0.021997807,9.05E-06,0.015810277,
103008,0.003909727,4.30E-06,0.002889491,0.002325668,0.000774503,4.08E-36,0,8.70E-05,0.000669823,4.30E-06,0.005239821,4.30E-06,0.013833992,
103010,8.53E-05,3.10E-06,0.002222681,0.00542644,0.003872963,2.45E-33,0.00036622,1.38E-06,0.000742455,3.10E-06,0.001132934,3.10E-06,0.009881423,
103016,0.002544877,0,0.003111754,0.002325668,0,1.43E-34,0.00073244,4.45E-21,0.000888299,0,0.020817667,0,0.017786561,
103017,4.21E-07,4.78E-07,0.000444485,0.000775103,0.000774503,2.57E-39,0,4.98E-21,0.000170006,4.78E-07,0.001274551,4.78E-07,0.001976285,
103019,0.000252355,0.000111082,0.118008456,0.003100861,0.000774503,1.68E-15,0.00109866,8.99E-07,0.000894198,0.000125685,0.011943015,0.000111082,0.015810277,
103025,0.00014857,9.53E-07,0.019532987,0.003100861,0.000774503,2.36E-28,0,1.85E-06,0.00095074,9.54E-07,0.006372755,9.53E-07,0.011857708,
103027,9.07E-19,0,0.000444485,0,0,2.57E-39,0.00036622,4.45E-21,0.000170006,0,0.006372755,0,0.003952569,
103029,9.88E-05,7.32E-05,0.014108577,0.010852809,0.00309837,1.41E-21,0.001464881,5.98E-06,0.00265464,7.45E-05,0.00953553,7.32E-05,0.04743083,
103034,1.18E-05,0,0.015831536,0.003876054,0,2.08E-20,0.00036622,4.45E-21,0.001571152,0,0.036159485,0,0.02173913,
103037,0.000440022,0.000472797,0.028268912,0.007752019,0.002323778,4.70E-20,0,5.32E-05,0.00212303,0.000473228,0.008969063,0.000472797,0.029644269,
103039,1.12E-18,0,0,0,0.000774503,0,0.00036622,4.20E-21,0,0,0,0,0,
103040,3.69E-05,5.06E-05,0.005647258,0.003100861,0.000774503,1.92E-26,0,0.000758638,0.000848462,5.09E-05,0.02185619,5.06E-05,0.017786561,
103042,0.005039993,0.002872372,0.005778981,0.015503967,0.006196741,3.33E-38,0.001464881,0.002482066,0.002210086,0.002849543,0.010668464,0.002872372,0.055335968,
103043,1.46E-18,4.78E-06,0.001587632,0.002325668,0.000774503,2.96E-36,0,4.13E-21,0.000600122,4.78E-06,0.023886031,4.78E-06,0.011857708,
103046,3.84E-08,9.53E-07,0.00088897,0.001550475,0.000774503,5.14E-39,0.00109866,4.52E-21,0.000340012,9.54E-07,0.006939222,9.53E-07,0.005928854,
103050,2.53E-05,4.78E-07,0.005232244,0.003876054,0.000774503,9.52E-33,0,3.59E-08,0.001105393,4.78E-07,0.003068364,4.78E-07,0.023715415,
103051,1.74E-05,0.00294863,0.020463439,0.019379932,0.013168092,5.52E-19,0,0.000124516,0.00280884,0.00292587,0.028464973,0.00294863,0.037549407,
103053,1.12E-18,0,0,0,0.000774503,0,0.001464881,3.88E-21,0,0,0,0,0,
103054,1.59E-07,0.000111845,0.004029158,0.003100861,0.002323778,4.25E-21,0.00036622,1.54E-06,0.000361465,0.000111946,0.016191519,0.000111845,0.007905138,
103055,0.000507554,3.13E-06,0.022676132,0.01627916,0.000774503,2.33E-20,0,2.41E-06,0.004775515,3.15E-06,0.024971759,3.13E-06,0.07312253,
103056,0.012582211,0.001141323,0.004000826,0.012403195,0.006196741,2.31E-38,0,0.001364724,0.001530058,0.001124552,0.000944112,0.001141323,0.037549407,
103057,3.40E-06,0,0.001778145,0.001550475,0,1.19E-36,0,4.45E-21,0.00059672,0,0.01949591,0,0.017786561,
103059,0.005672658,0,0.020410409,0.003100861,0,7.44E-19,0,4.45E-21,0.001596335,0,0.010007586,0,0.019762846,
103061,0.000103075,1.01E-05,0.116006447,0.006976826,0.002323778,3.83E-14,0,1.22E-07,0.00195244,1.31E-05,0.012934333,1.01E-05,0.027667984,
103064,0.012368953,0.000983724,0.252544155,0.029457459,0.006971333,8.63E-13,0.002746651,0.000960667,0.01806299,0.001109286,0.028417768,0.000983724,0.124505929,
103065,1.12E-18,0,0,0,0.000774503,0,0.002197321,1.76E-14,0,0,0,0,0,
103070,0.001428827,9.53E-07,0.00088897,0.001550475,0.000774503,5.14E-39,0,4.74E-21,0.000340012,9.54E-07,0.002218663,9.53E-07,0.009881423,
103073,0.002381379,2.87E-05,0.004905923,0.003100861,0.000774503,8.42E-33,0,0.00054424,0.000796474,2.87E-05,0.00160499,2.87E-05,0.019762846,
103075,0.000169185,2.22E-06,0.028962689,0.006976826,0.001549006,7.81E-20,0,7.05E-07,0.002617983,2.62E-06,0.010149203,2.22E-06,0.035573123,
103079,0.024311391,0.0011642,0.324901352,0.013953581,0.000774503,2.39E-13,0,0.000172755,0.015752045,0.001165259,0.032241421,0.0011642,0.06916996,
103083,0.000351165,2.38E-06,0.006764496,0.003876054,0.000774503,3.76E-31,0.00036622,2.49E-07,0.00106669,2.39E-06,0.004437326,2.38E-06,0.023715415,
103088,0.023955961,0.000876963,0.008551274,0.009302423,0.000774503,1.96E-33,0,0.000771007,0.002455101,0.00086504,0.008260979,0.000876963,0.049407115,
103092,1.55E-05,6.35E-07,0.008590323,0.004651247,0.000774503,2.11E-20,0.001281771,7.01E-11,0.001226116,6.36E-07,0.025679843,6.35E-07,0.027667984,
103093,0.002047275,0.000737157,0.02663832,0.014728774,0.001549006,1.15E-19,0,9.03E-08,0.00418142,0.000740372,0.07279433,0.000737157,0.067193676,
103094,0.000739294,0.001942028,0.020383955,0.01627916,0.01549187,8.13E-25,0.002014211,0.002251176,0.000486877,0.001997224,0.000896906,0.001942028,0.007905138,
103105,1.34E-18,0,0.000592304,0,0,6.17E-38,0.00036622,4.45E-21,0.000187007,0,0.007458484,0,0.001976285,
9301001,1.12E-18,0,0,0.010852809,0.011618907,0,0,0.000721531,0,0,0,0,0,
9301002,1.12E-18,0,0,0.007752019,0.008520519,0,0,2.71E-05,0,0,0,0,0,
9301003,1.12E-18,0,0,0.021705511,0.022463203,0,0,0.000369424,0,0,0,0,0,
9301004,1.49E-05,0,0.000444485,0.000775103,0.000774503,2.57E-39,0,7.67E-06,0.000170006,0,0.000802495,0,0.003952569,
9301005,0.000133642,0.000866795,0.001675564,0.006201633,0.005422148,1.12E-36,0.00073244,0.000237487,0.000409713,0.000951544,0.000708084,0.000866795,0.009881423,
9301006,1.12E-18,0,0,0.000775103,0.001549006,0,0,1.33E-05,0,0,0,0,0,
9301008,1.12E-18,0,0,0,0.000774503,0,0.003906348,4.87E-21,0,0,0,0,0,
9301010,1.12E-18,0,0,0.000775103,0.001549006,0,0,0.001125588,0,0,0,0,0,
9301011,1.12E-18,0,0,0,0.000774503,0,0,4.66E-07,0,0,0,0,0,
9301013,1.12E-18,0,0,0.00542644,0.006196741,0,0,2.52E-07,0,0,0,0,0,
9301014,1.12E-18,0,0,0.000775103,0.001549006,0,0.00036622,1.28E-05,0,0,0,0,0,
9301015,0.000336236,0.002821533,0.00088897,0.021705511,0.020914018,5.14E-39,0.00036622,0.000977159,0.000340012,0.002798658,0.000283234,0.002821533,0.005928854,
9301017,1.12E-18,0,0,0.00542644,0.006196741,0,0.00036622,2.69E-05,0,0,0,0,0,
9301018,1.12E-18,0,0,0.012403195,0.013168092,0,0,3.13E-06,0,0,0,0,0,
9301019,1.91E-07,2.08E-05,0.000444485,0.012403195,0.0123935,2.57E-39,0,0.002614003,0.000170006,2.03E-05,0.003162775,2.08E-05,0.003952569,
9301020,0.00034761,2.32E-05,0.00088897,0.003100861,0.002323778,5.14E-39,0.00036622,5.69E-06,0.000340012,2.46E-05,0.000188822,2.32E-05,0.011857708,
9301021,1.12E-18,0,0,0.003876054,0.004647556,0,0,0.00011462,0,0,0,0,0,
9301022,0.000221077,0,0.001333609,0.001550475,0,7.67E-39,0.00073244,4.45E-21,0.000510018,0,0.002549102,0,0.015810277,
9301024,1.12E-18,0,0,0.009302423,0.010069722,0,0.00036622,6.80E-05,0,0,0,0,0,
9301026,4.12E-08,0.0011642,0.000444485,0.00542644,0.005422148,2.57E-39,0.00109866,1.26E-08,0.000170006,0.001170348,0.000613673,0.0011642,0.005928854,
9301028,0.000467745,0.009583046,0.001778145,0.003100861,0.000774503,1.02E-38,0.00073244,7.34E-06,0.000680024,0.009591765,0.003257186,0.009583046,0.011857708,
9301029,0.000234584,3.97E-07,0.000444485,0.006201633,0.006196741,2.57E-39,0,0.001001897,0.000170006,3.97E-07,9.44E-05,3.97E-07,0.001976285,
9301030,1.12E-18,0,0,0.001550475,0.002323778,0,0.00036622,1.83E-06,0,0,0,0,0,
9301031,1.08E-18,1.43E-06,0.000444485,0.000775103,0.000774503,2.57E-39,0,4.62E-07,0.000170006,1.43E-06,0.006372755,1.43E-06,0.005928854,
9301032,1.12E-18,0,0,0,0.000774503,0,0,1.79E-07,0,0,0,0,0,
9301033,0.001322198,5.67E-06,0.001778145,0.003100861,0.000774503,1.02E-38,0,0.000342212,0.000680024,5.55E-06,0.000613673,5.67E-06,0.013833992,
9301034,1.12E-18,0,0,0.00542644,0.006196741,0,0,3.88E-06,0,0,0,0,0,
9301035,0.000640484,0.000162429,0.001333609,0.004651247,0.00309837,7.67E-39,0,0.000470026,0.000510018,0.000126448,0.001463373,0.000162429,0.011857708,
9301036,1.12E-18,0,0,0,0.000774503,0,0,3.72E-05,0,0,0,0,0,
9301037,1.12E-18,0,0,0.01627916,0.017041055,0,0,0.000144718,0,0,0,0,0,
9301038,0.000103075,0.004524621,0.001778145,0.028682266,0.026336166,1.02E-38,0,0.000915314,0.000680024,0.00455418,0.002407485,0.004524621,0.013833992,
9301039,8.53E-08,2.38E-07,0.000444485,0.000775103,0.000774503,2.57E-39,0.003662202,1.31E-08,0.000170006,2.39E-07,0.001038523,2.38E-07,0.001976285,
9301040,1.12E-18,0,0,0.001550475,0.002323778,0,0,1.15E-06,0,0,0,0,0,
9301041,1.12E-18,0,0,0,0.000774503,0,0.002563541,2.44E-09,0,0,0,0,0,
9301042,1.12E-18,0,0,0.15736441,0.158017034,0,0,0.023238779,0,0,0,0,0,
9301043,1.12E-18,0,0,0.029457459,0.030209147,0,0,0.004285275,0,0,0,0,0,
9301045,1.12E-18,0,0,0,0.000774503,0,0,2.55E-10,0,0,0,0,0,
9301046,5.08E-05,0.006456482,0.003000622,0.04263574,0.038729666,5.80E-36,0.00109866,1.36E-05,0.001166245,0.006436914,0.007364073,0.006456482,0.02173913,
9301047,0.000702329,0.003406175,0.002667217,0.019379932,0.01549187,1.08E-36,0.00109866,0.000351695,0.001072739,0.003434717,0.002926747,0.003406175,0.023715415,
