,Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-centrality,Page-Rank,Percolation-Centrality,score
20776,,4.92e-06,,,,,,,,,,,,
20777,,0.0,,,,,,,,,,,,
20778,,1.53e-07,,,,,,,,,,,,
20779,,0.000377774,,,,,,,,,,,,
20780,,3.42e-06,,,,,,,,,,,,
20781,,5.4e-06,,,,,,,,,,,,
20782,,6.73e-05,,,,,,,,,,,,
20783,,2.19e-07,,,,,,,,,,,,
20784,,1.5e-22,,,,,,,,,,,,
20785,,5.73e-09,,,,,,,,,,,,
20786,,6.85e-12,,,,,,,,,,,,
20787,,0.000157033,,,,,,,,,,,,
20788,,0.0,,,,,,,,,,,,
20789,,0.000134181,,,,,,,,,,,,
20790,,5.32e-05,,,,,,,,,,,,
20791,,1.72e-10,,,,,,,,,,,,
20792,,0.00036621,,,,,,,,,,,,
20793,,3.09e-07,,,,,,,,,,,,
20794,,1.26e-07,,,,,,,,,,,,
20795,,1.39e-11,,,,,,,,,,,,
20796,,8.5e-12,,,,,,,,,,,,
20797,,5.06e-07,,,,,,,,,,,,
20798,,1.73e-05,,,,,,,,,,,,
20799,,0.000193728,,,,,,,,,,,,
20800,,5.66e-05,,,,,,,,,,,,
20801,,6.81e-05,,,,,,,,,,,,
20802,,0.000486265,,,,,,,,,,,,
20803,,0.0,,,,,,,,,,,,
20804,,1.66e-22,,,,,,,,,,,,
20805,,4.01e-09,,,,,,,,,,,,
20806,,5.99e-05,,,,,,,,,,,,
20807,,6.69e-07,,,,,,,,,,,,
20808,,2.19e-17,,,,,,,,,,,,
20809,,0.000105837,,,,,,,,,,,,
20810,,5.89e-07,,,,,,,,,,,,
20811,,6.06e-07,,,,,,,,,,,,
20812,,2.08e-07,,,,,,,,,,,,
20813,,2.15e-07,,,,,,,,,,,,
20814,,3.11e-05,,,,,,,,,,,,
20815,,0.000128025,,,,,,,,,,,,
20816,,4.52e-07,,,,,,,,,,,,
20817,,4.86e-07,,,,,,,,,,,,
20818,,2.44e-08,,,,,,,,,,,,
20819,,0.000100622,,,,,,,,,,,,
20820,,5.58e-06,,,,,,,,,,,,
20821,,2.31e-08,,,,,,,,,,,,
20822,,6.33e-05,,,,,,,,,,,,
20823,,0.000118832,,,,,,,,,,,,
20824,,4.67e-10,,,,,,,,,,,,
20825,,5.77e-07,,,,,,,,,,,,
20826,,6.76e-10,,,,,,,,,,,,
20827,,0.0,,,,,,,,,,,,
20828,,0.00012924,,,,,,,,,,,,
20829,,4.53e-07,,,,,,,,,,,,
20830,,0.000114981,,,,,,,,,,,,
20831,,7.95e-06,,,,,,,,,,,,
20832,,6.66e-05,,,,,,,,,,,,
20833,,1.43e-05,,,,,,,,,,,,
20834,,8.5e-10,,,,,,,,,,,,
20835,,1.59e-07,,,,,,,,,,,,
20836,,7.84e-06,,,,,,,,,,,,
20837,,4.57e-08,,,,,,,,,,,,
20838,,3.72e-05,,,,,,,,,,,,
20839,,1.41e-05,,,,,,,,,,,,
20840,,4.92e-07,,,,,,,,,,,,
20841,,5.98e-07,,,,,,,,,,,,
20842,,3.24e-06,,,,,,,,,,,,
20843,,4.52e-08,,,,,,,,,,,,
20844,,3.34e-05,,,,,,,,,,,,
20845,,9.39e-12,,,,,,,,,,,,
20846,,7.39e-06,,,,,,,,,,,,
20847,,1.14e-06,,,,,,,,,,,,
20848,,6.57e-08,,,,,,,,,,,,
20849,,8.27e-08,,,,,,,,,,,,
20850,,1.28e-09,,,,,,,,,,,,
20851,,3.08e-05,,,,,,,,,,,,
20852,,5.15e-10,,,,,,,,,,,,
20853,,2.36e-14,,,,,,,,,,,,
20854,,3.66e-08,,,,,,,,,,,,
20855,,7.72e-05,,,,,,,,,,,,
20856,,4.21e-06,,,,,,,,,,,,
20857,,1.13e-05,,,,,,,,,,,,
20858,,0.0,,,,,,,,,,,,
20859,,2.89e-05,,,,,,,,,,,,
20860,,2.12e-10,,,,,,,,,,,,
20861,,3.47e-07,,,,,,,,,,,,
20862,,2.95e-08,,,,,,,,,,,,
20863,,0.000226768,,,,,,,,,,,,
20864,,9.12e-07,,,,,,,,,,,,
20865,,0.000460047,,,,,,,,,,,,
20866,,0.000173862,,,,,,,,,,,,
20867,,1.75e-23,,,,,,,,,,,,
20868,,0.0,,,,,,,,,,,,
20869,,0.000253834,,,,,,,,,,,,
20870,,1.02e-22,,,,,,,,,,,,
20871,,1.08e-05,,,,,,,,,,,,
20872,,0.000211661,,,,,,,,,,,,
20873,,0.0,,,,,,,,,,,,
20874,,2.13e-22,,,,,,,,,,,,
20875,,1.09e-05,,,,,,,,,,,,
20876,,0.00016758,,,,,,,,,,,,
20877,,2.49e-22,,,,,,,,,,,,
20878,,-4.5499999999999994e-23,,,,,,,,,,,,
20879,,0.000121637,,,,,,,,,,,,
20880,,4.12e-05,,,,,,,,,,,,
20881,,9.73e-05,,,,,,,,,,,,
20882,,0.0,,,,,,,,,,,,
20883,,6.34e-05,,,,,,,,,,,,
20884,,2.38e-05,,,,,,,,,,,,
20885,,2.79e-05,,,,,,,,,,,,
20886,,3.78e-10,,,,,,,,,,,,
20887,,4.85e-06,,,,,,,,,,,,
20888,,6.32e-06,,,,,,,,,,,,
20889,,6.29e-09,,,,,,,,,,,,
20890,,8.3e-09,,,,,,,,,,,,
20891,,1.09e-05,,,,,,,,,,,,
20892,,5.68e-05,,,,,,,,,,,,
20893,,0.0,,,,,,,,,,,,
20894,,0.0,,,,,,,,,,,,
20895,,1.66e-05,,,,,,,,,,,,
20896,,0.000116346,,,,,,,,,,,,
20897,,0.000341037,,,,,,,,,,,,
20898,,-3.49e-22,,,,,,,,,,,,
20899,,2.54e-07,,,,,,,,,,,,
20900,,0.0,,,,,,,,,,,,
20901,,4.86e-05,,,,,,,,,,,,
20902,,4.36e-05,,,,,,,,,,,,
20903,,0.0,,,,,,,,,,,,
20904,,6.48e-05,,,,,,,,,,,,
20905,,0.0,,,,,,,,,,,,
20906,,9.209999999999999e-23,,,,,,,,,,,,
20907,,0.0,,,,,,,,,,,,
20908,,1.3e-06,,,,,,,,,,,,
20909,,0.0,,,,,,,,,,,,
20910,,2.1e-08,,,,,,,,,,,,
20911,,0.0,,,,,,,,,,,,
20912,,8.03e-05,,,,,,,,,,,,
20913,,8.05e-08,,,,,,,,,,,,
20914,,2.34e-08,,,,,,,,,,,,
20915,,1.92e-06,,,,,,,,,,,,
20916,,1.35e-07,,,,,,,,,,,,
20917,,9.55e-06,,,,,,,,,,,,
20918,,7.44e-07,,,,,,,,,,,,
20919,,4.4e-08,,,,,,,,,,,,
20920,,0.000180214,,,,,,,,,,,,
20921,,5.67e-05,,,,,,,,,,,,
20922,,3.92e-05,,,,,,,,,,,,
20923,,6.169999999999999e-23,,,,,,,,,,,,
20924,,-1.88e-22,,,,,,,,,,,,
20925,,1.32e-05,,,,,,,,,,,,
20926,,-3.2599999999999994e-23,,,,,,,,,,,,
20927,,6.51e-05,,,,,,,,,,,,
20928,,1.21e-18,,,,,,,,,,,,
20929,,1.69e-07,,,,,,,,,,,,
20930,,6.39e-06,,,,,,,,,,,,
20931,,0.000166488,,,,,,,,,,,,
20932,,2.61e-06,,,,,,,,,,,,
20933,,7.27e-05,,,,,,,,,,,,
20934,,3.11e-06,,,,,,,,,,,,
20935,,-1.43e-22,,,,,,,,,,,,
20936,,-9.17e-23,,,,,,,,,,,,
20937,,7.1e-07,,,,,,,,,,,,
20938,,8.71e-10,,,,,,,,,,,,
20939,,-1.3e-22,,,,,,,,,,,,
20940,,1.02e-06,,,,,,,,,,,,
20941,,-2.71e-23,,,,,,,,,,,,
20942,,6.78e-05,,,,,,,,,,,,
20943,,0.0001509,,,,,,,,,,,,
20944,,7.19e-13,,,,,,,,,,,,
20945,,5.49e-05,,,,,,,,,,,,
20946,,0.000168892,,,,,,,,,,,,
20947,,0.000376588,,,,,,,,,,,,
20948,,0.000224534,,,,,,,,,,,,
20949,,-6.5e-23,,,,,,,,,,,,
20950,,0.000143778,,,,,,,,,,,,
20951,,3.03e-05,,,,,,,,,,,,
20952,,3.78e-13,,,,,,,,,,,,
20953,,9.529999999999999e-23,,,,,,,,,,,,
20954,,3.53e-22,,,,,,,,,,,,
20955,,0.000164076,,,,,,,,,,,,
20956,,0.000129864,,,,,,,,,,,,
20957,,0.0,,,,,,,,,,,,
20958,,1.4e-05,,,,,,,,,,,,
20959,,2.57e-22,,,,,,,,,,,,
20960,,1.94e-13,,,,,,,,,,,,
20961,,8.49e-08,,,,,,,,,,,,
20962,,2.5300000000000003e-22,,,,,,,,,,,,
20963,,5.61e-09,,,,,,,,,,,,
20964,,4.13e-07,,,,,,,,,,,,
20965,,3.53e-06,,,,,,,,,,,,
20966,,3.43e-22,,,,,,,,,,,,
20967,,1.59e-22,,,,,,,,,,,,
20968,,5.65e-07,,,,,,,,,,,,
20969,,7.29e-05,,,,,,,,,,,,
20970,,3.84e-07,,,,,,,,,,,,
20971,,1.08e-05,,,,,,,,,,,,
20972,,1.0300000000000001e-22,,,,,,,,,,,,
20973,,2.93e-07,,,,,,,,,,,,
20974,,-1.15e-22,,,,,,,,,,,,
20975,,0.0,,,,,,,,,,,,
20976,,2.92e-12,,,,,,,,,,,,
20977,,3.16e-07,,,,,,,,,,,,
20978,,0.0,,,,,,,,,,,,
20979,,2.51e-08,,,,,,,,,,,,
20980,,0.00028409,,,,,,,,,,,,
20981,,5.61e-05,,,,,,,,,,,,
20982,,4.29e-06,,,,,,,,,,,,
20983,,0.0,,,,,,,,,,,,
20984,,0.0,,,,,,,,,,,,
20985,,2.98e-05,,,,,,,,,,,,
20986,,2.92e-06,,,,,,,,,,,,
20987,,1.15e-07,,,,,,,,,,,,
20988,,0.0,,,,,,,,,,,,
20989,,0.0,,,,,,,,,,,,
20990,,2.66e-06,,,,,,,,,,,,
20991,,5.73e-22,,,,,,,,,,,,
20992,,1.3e-05,,,,,,,,,,,,
20993,,0.000696076,,,,,,,,,,,,
20994,,1.66e-05,,,,,,,,,,,,
20995,,1.7e-07,,,,,,,,,,,,
20996,,3.77e-09,,,,,,,,,,,,
20997,,0.0,,,,,,,,,,,,
20998,,0.0,,,,,,,,,,,,
20999,,1e-07,,,,,,,,,,,,
21000,,0.0,,,,,,,,,,,,
21001,,0.00011321,,,,,,,,,,,,
21002,,0.0,,,,,,,,,,,,
21003,,4.68e-06,,,,,,,,,,,,
21004,,3.41e-08,,,,,,,,,,,,
21005,,0.000495728,,,,,,,,,,,,
21006,,5.92e-07,,,,,,,,,,,,
21007,,1.53e-06,,,,,,,,,,,,
21008,,0.000124202,,,,,,,,,,,,
21009,,0.0,,,,,,,,,,,,
21010,,2.03e-10,,,,,,,,,,,,
21011,,0.000103251,,,,,,,,,,,,
21012,,0.000324536,,,,,,,,,,,,
21013,,1.09e-05,,,,,,,,,,,,
21014,,2.7e-09,,,,,,,,,,,,
21015,,0.0,,,,,,,,,,,,
21016,,8.52e-07,,,,,,,,,,,,
21017,,1.98e-08,,,,,,,,,,,,
21018,,3.18e-10,,,,,,,,,,,,
21019,,-3.49e-22,,,,,,,,,,,,
21020,,3.44e-10,,,,,,,,,,,,
21021,,6.84e-10,,,,,,,,,,,,
21022,,1.91e-22,,,,,,,,,,,,
21023,,2.11e-11,,,,,,,,,,,,
21024,,5.18e-09,,,,,,,,,,,,
21025,,0.0,,,,,,,,,,,,
21026,,1.29e-10,,,,,,,,,,,,
21027,,4.76e-06,,,,,,,,,,,,
21028,,0.0,,,,,,,,,,,,
21029,,3.17e-05,,,,,,,,,,,,
21030,,0.000244107,,,,,,,,,,,,
21031,,0.000397322,,,,,,,,,,,,
21032,,0.0,,,,,,,,,,,,
21033,,5.32e-05,,,,,,,,,,,,
21034,,0.0,,,,,,,,,,,,
21035,,0.000105955,,,,,,,,,,,,
21036,,0.0,,,,,,,,,,,,
21037,,9.78e-10,,,,,,,,,,,,
21038,,2.23e-05,,,,,,,,,,,,
21039,,4.64e-06,,,,,,,,,,,,
21040,,2e-06,,,,,,,,,,,,
21041,,0.0,,,,,,,,,,,,
21042,,7.2e-05,,,,,,,,,,,,
21043,,0.000124084,,,,,,,,,,,,
21044,,2.2e-08,,,,,,,,,,,,
21045,,3.01e-09,,,,,,,,,,,,
21046,,4.18e-09,,,,,,,,,,,,
21047,,1.07e-05,,,,,,,,,,,,
21048,,1.04e-06,,,,,,,,,,,,
21049,,2.67e-05,,,,,,,,,,,,
21050,,2.69e-22,,,,,,,,,,,,
21051,,8.18e-12,,,,,,,,,,,,
21052,,5.93e-10,,,,,,,,,,,,
21053,,5.4e-06,,,,,,,,,,,,
21054,,2.56e-06,,,,,,,,,,,,
21055,,0.0,,,,,,,,,,,,
21056,,0.000574255,,,,,,,,,,,,
21057,,0.0,,,,,,,,,,,,
21058,,8.33e-06,,,,,,,,,,,,
21059,,0.0,,,,,,,,,,,,
21060,,4.23e-09,,,,,,,,,,,,
21061,,0.0,,,,,,,,,,,,
21062,,2.85e-07,,,,,,,,,,,,
21063,,0.0,,,,,,,,,,,,
21064,,0.0,,,,,,,,,,,,
21065,,0.000386063,,,,,,,,,,,,
21066,,2.2e-13,,,,,,,,,,,,
21067,,0.000509509,,,,,,,,,,,,
21068,,5.87e-05,,,,,,,,,,,,
21069,,7.47e-05,,,,,,,,,,,,
21070,,3.52e-10,,,,,,,,,,,,
21071,,0.000623043,,,,,,,,,,,,
21072,,0.0,,,,,,,,,,,,
21073,,4.69e-06,,,,,,,,,,,,
21074,,0.0,,,,,,,,,,,,
21075,,4.62e-09,,,,,,,,,,,,
21076,,9.97e-06,,,,,,,,,,,,
21077,,1.03e-05,,,,,,,,,,,,
21078,,1.26e-07,,,,,,,,,,,,
21079,,-1.45e-22,,,,,,,,,,,,
21080,,0.0,,,,,,,,,,,,
21081,,6.22e-11,,,,,,,,,,,,
21082,,0.0,,,,,,,,,,,,
21083,,0.000816277,,,,,,,,,,,,
21084,,3.01e-22,,,,,,,,,,,,
21085,,0.000191862,,,,,,,,,,,,
21086,,0.000155225,,,,,,,,,,,,
21087,,6.92e-05,,,,,,,,,,,,
21088,,7.09e-07,,,,,,,,,,,,
21089,,4.58e-06,,,,,,,,,,,,
21090,,7.44e-05,,,,,,,,,,,,
21091,,0.00028987,,,,,,,,,,,,
21092,,8.62e-10,,,,,,,,,,,,
21093,,0.0,,,,,,,,,,,,
21094,,0.0,,,,,,,,,,,,
21095,,1.24e-06,,,,,,,,,,,,
21096,,5.27e-05,,,,,,,,,,,,
21097,,2.62e-16,,,,,,,,,,,,
21098,,2.31e-22,,,,,,,,,,,,
21099,,5.57e-05,,,,,,,,,,,,
21100,,4.65e-09,,,,,,,,,,,,
21101,,0.0,,,,,,,,,,,,
21102,,3.31e-06,,,,,,,,,,,,
21103,,0.0,,,,,,,,,,,,
21104,,1.02e-10,,,,,,,,,,,,
21105,,3.77e-07,,,,,,,,,,,,
21106,,-1.6700000000000001e-22,,,,,,,,,,,,
21107,,0.0,,,,,,,,,,,,
21108,,2.95e-06,,,,,,,,,,,,
21109,,0.0,,,,,,,,,,,,
21110,,6.13e-24,,,,,,,,,,,,
21111,,0.000294575,,,,,,,,,,,,
21112,,0.0,,,,,,,,,,,,
21113,,1.5e-08,,,,,,,,,,,,
21114,,1.26e-07,,,,,,,,,,,,
21115,,7.33e-06,,,,,,,,,,,,
21116,,0.0,,,,,,,,,,,,
21117,,4.12e-09,,,,,,,,,,,,
21118,,0.000392076,,,,,,,,,,,,
21119,,1.65e-06,,,,,,,,,,,,
21120,,6.88e-06,,,,,,,,,,,,
21121,,7.9e-09,,,,,,,,,,,,
21122,,4.59e-07,,,,,,,,,,,,
21123,,5.13e-07,,,,,,,,,,,,
21124,,4.44e-05,,,,,,,,,,,,
21125,,0.000604007,,,,,,,,,,,,
21126,,0.0,,,,,,,,,,,,
21127,,9.52e-10,,,,,,,,,,,,
21128,,2.33e-22,,,,,,,,,,,,
21129,,0.0,,,,,,,,,,,,
21130,,0.0,,,,,,,,,,,,
21131,,-1.8999999999999998e-23,,,,,,,,,,,,
21132,,0.0,,,,,,,,,,,,
21133,,5.38e-07,,,,,,,,,,,,
21134,,0.0,,,,,,,,,,,,
21135,,0.0,,,,,,,,,,,,
21136,,0.0,,,,,,,,,,,,
21137,,0.000350844,,,,,,,,,,,,
21138,,5.97e-05,,,,,,,,,,,,
21139,,0.0,,,,,,,,,,,,
21140,,0.000150911,,,,,,,,,,,,
21141,,0.0,,,,,,,,,,,,
21142,,0.0,,,,,,,,,,,,
21143,,1.17e-07,,,,,,,,,,,,
21144,,0.0,,,,,,,,,,,,
21145,,0.000449616,,,,,,,,,,,,
21146,,3.04e-07,,,,,,,,,,,,
21147,,7.92e-05,,,,,,,,,,,,
21148,,0.0,,,,,,,,,,,,
21149,,2.46e-10,,,,,,,,,,,,
21150,,-3.36e-22,,,,,,,,,,,,
21151,,0.0,,,,,,,,,,,,
21152,,4.63e-10,,,,,,,,,,,,
21153,,9.83e-12,,,,,,,,,,,,
21154,,5.36e-09,,,,,,,,,,,,
21155,,0.0,,,,,,,,,,,,
21156,,1.24e-08,,,,,,,,,,,,
21157,,4.26e-11,,,,,,,,,,,,
21158,,1.08e-06,,,,,,,,,,,,
21159,,-3.95e-22,,,,,,,,,,,,
21160,,0.0,,,,,,,,,,,,
21161,,0.000675224,,,,,,,,,,,,
21162,,0.000124891,,,,,,,,,,,,
21163,,0.0,,,,,,,,,,,,
21164,,1.21e-06,,,,,,,,,,,,
21165,,6.29e-23,,,,,,,,,,,,
21166,,4.88e-08,,,,,,,,,,,,
21167,,8.01e-06,,,,,,,,,,,,
21168,,0.0,,,,,,,,,,,,
21169,,0.00041845,,,,,,,,,,,,
21170,,0.000661601,,,,,,,,,,,,
21171,,0.0,,,,,,,,,,,,
21172,,0.0,,,,,,,,,,,,
21173,,0.0,,,,,,,,,,,,
21174,,0.0,,,,,,,,,,,,
21175,,1.87e-07,,,,,,,,,,,,
21176,,0.0,,,,,,,,,,,,
21177,,3.57e-08,,,,,,,,,,,,
21178,,5.46e-08,,,,,,,,,,,,
21179,,5.41e-08,,,,,,,,,,,,
21180,,1.01e-07,,,,,,,,,,,,
21181,,2.83e-09,,,,,,,,,,,,
21182,,0.0,,,,,,,,,,,,
21183,,0.0,,,,,,,,,,,,
21184,,3.1e-07,,,,,,,,,,,,
21185,,8.87e-09,,,,,,,,,,,,
21186,,4.01e-07,,,,,,,,,,,,
21187,,7.23e-10,,,,,,,,,,,,
21188,,2.4e-10,,,,,,,,,,,,
21189,,5.69e-10,,,,,,,,,,,,
21190,,0.0,,,,,,,,,,,,
21191,,3.65e-05,,,,,,,,,,,,
21192,,0.0,,,,,,,,,,,,
21193,,3.65e-07,,,,,,,,,,,,
21194,,0.0,,,,,,,,,,,,
21195,,2.19e-06,,,,,,,,,,,,
21196,,0.0,,,,,,,,,,,,
21197,,2.52e-08,,,,,,,,,,,,
21198,,0.000135979,,,,,,,,,,,,
21199,,3.37e-07,,,,,,,,,,,,
21200,,6.6e-08,,,,,,,,,,,,
21201,,1.99e-10,,,,,,,,,,,,
21202,,5.4e-08,,,,,,,,,,,,
21203,,2.76e-08,,,,,,,,,,,,
21204,,5.47e-08,,,,,,,,,,,,
21205,,-3.94e-22,,,,,,,,,,,,
21206,,4.24e-10,,,,,,,,,,,,
21207,,0.0,,,,,,,,,,,,
21208,,7.57e-12,,,,,,,,,,,,
21209,,0.0,,,,,,,,,,,,
21210,,0.0,,,,,,,,,,,,
21211,,0.0,,,,,,,,,,,,
21212,,1.24e-10,,,,,,,,,,,,
21213,,0.0,,,,,,,,,,,,
21214,,0.0,,,,,,,,,,,,
21215,,5.11e-06,,,,,,,,,,,,
21216,,5.37e-10,,,,,,,,,,,,
21217,,0.0,,,,,,,,,,,,
21218,,7.21e-09,,,,,,,,,,,,
21219,,0.0,,,,,,,,,,,,
21220,,3.76e-07,,,,,,,,,,,,
21221,,1.31e-06,,,,,,,,,,,,
21222,,0.0,,,,,,,,,,,,
21223,,0.0,,,,,,,,,,,,
21224,,-1.14e-22,,,,,,,,,,,,
21225,,8.54e-06,,,,,,,,,,,,
21226,,2.33e-10,,,,,,,,,,,,
21227,,2.26e-22,,,,,,,,,,,,
21228,,0.0,,,,,,,,,,,,
21229,,0.0,,,,,,,,,,,,
21230,,0.0,,,,,,,,,,,,
21231,,0.0,,,,,,,,,,,,
21232,,0.0,,,,,,,,,,,,
21233,,-2.52e-22,,,,,,,,,,,,
21234,,-2.52e-22,,,,,,,,,,,,
21235,,7.52e-07,,,,,,,,,,,,
21236,,0.0,,,,,,,,,,,,
21237,,4.48e-16,,,,,,,,,,,,
21238,,1.6e-07,,,,,,,,,,,,
21239,,0.0,,,,,,,,,,,,
21240,,2.13e-22,,,,,,,,,,,,
21241,,3.69e-07,,,,,,,,,,,,
21242,,0.0,,,,,,,,,,,,
21243,,4.51e-08,,,,,,,,,,,,
21244,,0.0,,,,,,,,,,,,
21245,,0.0,,,,,,,,,,,,
21246,,0.0,,,,,,,,,,,,
21247,,0.0,,,,,,,,,,,,
21248,,0.0,,,,,,,,,,,,
21249,,1.93e-08,,,,,,,,,,,,
21250,,3.71e-06,,,,,,,,,,,,
21251,,1.5e-09,,,,,,,,,,,,
21252,,3.55e-05,,,,,,,,,,,,
21253,,3.5e-22,,,,,,,,,,,,
21254,,8.35e-06,,,,,,,,,,,,
21255,,9.75e-08,,,,,,,,,,,,
21256,,9.6e-08,,,,,,,,,,,,
21257,,0.0,,,,,,,,,,,,
21258,,9.34e-11,,,,,,,,,,,,
21259,,0.0,,,,,,,,,,,,
21260,,2.58e-08,,,,,,,,,,,,
21261,,2.84e-10,,,,,,,,,,,,
21262,,0.0,,,,,,,,,,,,
21263,,5.68e-10,,,,,,,,,,,,
21264,,1.52e-06,,,,,,,,,,,,
21265,,2.89e-05,,,,,,,,,,,,
21266,,5.4e-08,,,,,,,,,,,,
21267,,1.37e-11,,,,,,,,,,,,
21268,,0.000242444,,,,,,,,,,,,
21269,,3.36e-07,,,,,,,,,,,,
21270,,7.17e-06,,,,,,,,,,,,
21271,,2.36e-14,,,,,,,,,,,,
21272,,1.38e-10,,,,,,,,,,,,
21273,,0.0,,,,,,,,,,,,
21274,,-2.23e-22,,,,,,,,,,,,
21275,,4.47e-08,,,,,,,,,,,,
21276,,1.04e-07,,,,,,,,,,,,
21277,,0.0,,,,,,,,,,,,
21278,,5.77e-07,,,,,,,,,,,,
21279,,0.000114166,,,,,,,,,,,,
21280,,2.26e-06,,,,,,,,,,,,
21281,,0.0,,,,,,,,,,,,
21282,,0.000249471,,,,,,,,,,,,
21283,,6.01e-06,,,,,,,,,,,,
21284,,0.0,,,,,,,,,,,,
21285,,2.97e-22,,,,,,,,,,,,
21286,,6.78e-07,,,,,,,,,,,,
21287,,2.76e-08,,,,,,,,,,,,
21288,,3.37e-13,,,,,,,,,,,,
21289,,-2.57e-22,,,,,,,,,,,,
21290,,0.0,,,,,,,,,,,,
21291,,0.0,,,,,,,,,,,,
21292,,-1.9699999999999998e-23,,,,,,,,,,,,
21293,,0.0,,,,,,,,,,,,
21294,,2.69e-06,,,,,,,,,,,,
21295,,3e-22,,,,,,,,,,,,
21296,,3.69e-10,,,,,,,,,,,,
21297,,4.77e-12,,,,,,,,,,,,
21298,,0.000444211,,,,,,,,,,,,
21299,,6.07e-11,,,,,,,,,,,,
21300,,0.0,,,,,,,,,,,,
21301,,-2.5600000000000003e-22,,,,,,,,,,,,
21302,,7.56e-11,,,,,,,,,,,,
21303,,3.31e-07,,,,,,,,,,,,
21304,,7.03e-06,,,,,,,,,,,,
21305,,2.81e-07,,,,,,,,,,,,
21306,,0.0,,,,,,,,,,,,
21307,,7.64e-07,,,,,,,,,,,,
21308,,0.000246264,,,,,,,,,,,,
21309,,0.000640984,,,,,,,,,,,,
21310,,0.0,,,,,,,,,,,,
21311,,0.000778474,,,,,,,,,,,,
21312,,-1.4e-22,,,,,,,,,,,,
21313,,0.0,,,,,,,,,,,,
21314,,1.74e-08,,,,,,,,,,,,
21315,,4.01e-08,,,,,,,,,,,,
21316,,5.18e-10,,,,,,,,,,,,
21317,,-3.48e-22,,,,,,,,,,,,
21318,,1.28e-07,,,,,,,,,,,,
21319,,0.0,,,,,,,,,,,,
21320,,1.62e-06,,,,,,,,,,,,
21321,,2.94e-05,,,,,,,,,,,,
21322,,0.000279765,,,,,,,,,,,,
21323,,0.0,,,,,,,,,,,,
21324,,1.12e-07,,,,,,,,,,,,
21325,,6.94e-08,,,,,,,,,,,,
21326,,9.44e-05,,,,,,,,,,,,
21327,,3.14e-07,,,,,,,,,,,,
21328,,0.0,,,,,,,,,,,,
21329,,8.84e-11,,,,,,,,,,,,
21330,,0.000257048,,,,,,,,,,,,
21331,,3.93e-05,,,,,,,,,,,,
21332,,4.19e-05,,,,,,,,,,,,
21333,,1.12e-09,,,,,,,,,,,,
21334,,2.19e-07,,,,,,,,,,,,
21335,,1e-05,,,,,,,,,,,,
21336,,1.02e-06,,,,,,,,,,,,
21337,,1.92e-05,,,,,,,,,,,,
21338,,0.00015132,,,,,,,,,,,,
21339,,1.04e-10,,,,,,,,,,,,
21340,,1.1e-10,,,,,,,,,,,,
21341,,1.1e-08,,,,,,,,,,,,
21342,,3.07e-22,,,,,,,,,,,,
21343,,2.48e-05,,,,,,,,,,,,
21344,,7.48e-24,,,,,,,,,,,,
21345,,7.19e-05,,,,,,,,,,,,
21346,,1.72e-05,,,,,,,,,,,,
21347,,2.67e-05,,,,,,,,,,,,
21348,,-4.08e-22,,,,,,,,,,,,
21349,,2.64e-12,,,,,,,,,,,,
21350,,1.96e-07,,,,,,,,,,,,
21351,,9.89e-08,,,,,,,,,,,,
21352,,1.29e-07,,,,,,,,,,,,
21353,,2.8e-05,,,,,,,,,,,,
21354,,4.47e-06,,,,,,,,,,,,
21355,,8.5e-10,,,,,,,,,,,,
21356,,7.65e-22,,,,,,,,,,,,
21357,,0.000481609,,,,,,,,,,,,
21358,,4.33e-05,,,,,,,,,,,,
21359,,9.99e-05,,,,,,,,,,,,
21360,,8.3e-10,,,,,,,,,,,,
21361,,2.39e-07,,,,,,,,,,,,
21362,,1.74e-22,,,,,,,,,,,,
21363,,-1.34e-22,,,,,,,,,,,,
21364,,5.36e-10,,,,,,,,,,,,
21365,,1.6e-07,,,,,,,,,,,,
21366,,2.75e-05,,,,,,,,,,,,
21367,,0.0,,,,,,,,,,,,
21368,,7.43e-05,,,,,,,,,,,,
21369,,2.28e-07,,,,,,,,,,,,
21370,,7.1e-06,,,,,,,,,,,,
21371,,3.9e-08,,,,,,,,,,,,
21372,,0.0,,,,,,,,,,,,
21373,,7.57e-12,,,,,,,,,,,,
21374,,2.3599999999999998e-23,,,,,,,,,,,,
21375,,1.45e-11,,,,,,,,,,,,
21376,,0.0,,,,,,,,,,,,
21377,,0.0,,,,,,,,,,,,
21378,,2.1799999999999999e-23,,,,,,,,,,,,
21379,,0.0,,,,,,,,,,,,
21380,,7.25e-07,,,,,,,,,,,,
21381,,4.47e-06,,,,,,,,,,,,
21382,,0.0,,,,,,,,,,,,
21383,,3.67e-06,,,,,,,,,,,,
21384,,9.99e-05,,,,,,,,,,,,
21385,,-1.26e-22,,,,,,,,,,,,
21386,,3.14e-07,,,,,,,,,,,,
21387,,2.64e-12,,,,,,,,,,,,
21388,,9.6e-06,,,,,,,,,,,,
21389,,1.91e-10,,,,,,,,,,,,
21390,,4.25e-05,,,,,,,,,,,,
21391,,3.23e-09,,,,,,,,,,,,
21392,,-1.6700000000000001e-22,,,,,,,,,,,,
21393,,0.0,,,,,,,,,,,,
21394,,1.48e-22,,,,,,,,,,,,
