,Rank,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige
2358,2359,9302019,9608050,9203051,9801183,9801183,9801183,9203051,9603010,9907029,9711162,9302103,9307163,9507050
2359,2360,9302001,9801062,9406048,9603010,9603010,9603010,9406048,9302103,9801194,9709103,9212104,3160,9304125
2360,2361,9301124,9602174,9906064,9302103,9302103,9302103,9906064,9212104,9607054,209051,9701111,9405072,9401012
2361,2362,9301120,9609123,9909190,9212104,9212104,9212104,9909190,9701111,9402011,9706226,9709154,9603147,9302110
2362,2363,9301103,9804021,9207011,9701111,9701111,9701111,9207011,9709154,9305007,9405072,9246,9906119,9709099
2363,2364,9301102,9610243,9207103,9709154,9709154,9709154,9207103,9246,9503063,9805135,9705099,5259,9407057
2364,2365,9301098,9710149,9309147,9246,9246,9246,9309147,9705099,9603177,207033,9210029,9710174,9612084
2365,2366,9301097,9307109,9202050,9705099,9705099,9705099,9202050,9210029,9408060,9302091,9404180,9407130,202186
2366,2367,9301083,9510083,9912064,9210029,9210029,9210029,9912064,9404180,9612182,9702089,9704160,9512059,209166
2367,2368,9301080,9402004,9310146,9404180,9404180,9404180,9310146,9704160,9507005,9601163,9506059,9404006,9903012
2368,2369,9301076,9401148,9511181,9704160,9704160,9704160,9511181,9506059,9603147,209166,6105,7211,9307116
2369,2370,9301068,9611092,9309045,9506059,9506059,9506059,9309045,6105,9502140,9805095,9612079,9405002,9711016
2370,2371,9301066,9602096,2095,6105,6105,6105,2095,9612079,207235,9508139,9409013,9803227,9907154
2371,2372,9301050,9505068,9310151,9612079,9612079,9612079,9310151,9409013,9603012,7178,9706070,9512042,9908142
2372,2373,9301043,9801151,4114,9409013,9409013,9409013,4114,9706070,201017,9910103,4140,9509020,9406082
2373,2374,9301042,7178,9210001,9706070,9706070,9706070,9210001,4140,203072,5031,9311088,9803027,9403084
2374,2375,9301038,9710101,9505065,4140,4140,4140,9505065,9707126,204089,9705023,9604090,9510197,9408164
2375,2376,9301028,9608148,9408122,9311088,9311088,9311088,9408122,9604090,9304062,9802047,6094,9411227,9507115
2376,2377,9301017,9803038,9406208,9604090,9604090,9604090,9406208,6094,9403039,9503021,9507029,9410071,9510216
2377,2378,9301015,9310040,9609141,6094,6094,6094,9609141,9507029,9610195,9506079,9311017,207273,9802047
2378,2379,9301014,9605105,6146,9507029,9507029,9507029,6146,9311017,9611036,5024,9310013,9308042,9408060
2379,2380,9301011,9909140,9906089,9311017,9311017,9311017,9906089,9310013,9611134,4084,9301076,9801183,9909052
2380,2381,9301003,9208068,9208071,9310013,9310013,9310013,9208071,9301076,9912086,9411227,8096,9302103,9603188
2381,2382,9301001,9503022,12147,9301076,9301076,9301076,12147,8096,9311088,9512065,9303072,9701111,202077
2382,2383,9212154,9802049,9202012,8096,8096,8096,9202012,9303072,4137,209225,9508075,9709154,9204085
2383,2384,9212153,9411081,9204039,9303072,9303072,9303072,9204039,9508075,9308034,9612222,9902094,9510142,9603139
2384,2385,9212149,9708064,9212016,9508075,9508075,9508075,9212016,9902094,9405162,9603143,9209023,9606169,9605157
2385,2386,9212148,9602069,9206024,9902094,9902094,9902094,9206024,9209023,9510221,9508091,9610175,9701166,9202061
2386,2387,9212134,9236,9903136,9209023,9209023,9209023,9903136,9610175,9503012,9408165,9805010,9706110,9202002
2387,2388,9212113,9705062,9308139,9610175,9610175,9610175,9308139,9805010,9712125,3025,9703030,9210029,2043
2388,2389,9212104,9605086,204087,9805010,9805010,9805010,204087,9703030,9905025,4135,9906182,9404180,8033
2389,2390,9212086,9403119,9302119,9703030,9703030,9703030,9302119,9906182,9708089,9510182,212123,9506059,5273
2390,2391,9212081,210097,9408044,9906182,9906182,9906182,9408044,212123,206010,9708004,9602083,9604090,9604165
2391,2392,9212075,9706158,9305076,212123,212123,212123,9305076,9602083,9411020,9412244,201173,9408113,9301080
2392,2393,9212072,210084,9202008,9602083,9602083,9602083,9202008,201173,9510197,3032,9802040,9710034,9704013
2393,2394,9212049,9704057,9209046,201173,201173,201173,9209046,9802040,8123,212339,9903047,9707198,9212154
2394,2395,9212040,205195,9409151,9802040,9802040,9802040,9409151,9903047,9802064,9709227,9310070,9310013,9208029
2395,2396,9212030,9609041,9211064,9903047,9903047,9903047,9211064,9310070,9603044,9211034,9312143,9301076,9202054
2396,2397,9212016,205191,9304026,9310070,9310070,9310070,9304026,9312143,9704172,209114,9205015,8096,9404063
2397,2398,9212015,9611158,9209054,9312143,9312143,9312143,9209054,9205015,9803173,9906130,9502051,9510209,9611213
2398,2399,9212011,9706090,9402049,9205015,9205015,9205015,9402049,9502051,9709002,12057,9405169,205147,9207053
2399,2400,9212009,9612219,12145,9502051,9502051,9502051,12145,9405169,9707204,9911083,9605019,9711143,10190
2400,2401,9212007,9710022,9301043,9405169,9405169,9405169,9301043,9605019,9205015,9906182,9605088,9604134,9303078
2401,2402,9211132,9706179,207078,9605019,9605019,9605019,207078,9605088,9609141,9704213,9710137,9510008,9504157
2402,2403,9211130,11227,9212049,9605088,9605088,9605088,9212049,9710137,9510045,9608013,9805008,9805010,9206051
2403,2404,9211126,10177,9304103,9710137,9710137,9710137,9304103,9805008,9607218,9510101,9311089,4053,6163
2404,2405,9211124,9703071,9510045,9805008,9805008,9805008,9510045,9311089,9303158,9804070,9211054,9906194,9510147
2405,2406,9211112,9512161,9512141,9311089,9311089,9311089,9512141,9211054,3190,9801115,9608006,9308114,9510210
2406,2407,9211093,9405089,9309059,9211054,9211054,9211054,9309059,9608006,9603030,9712055,6192,9410202,9508176
2407,2408,9211085,9211040,9409067,9608006,9608006,9608006,9409067,6192,8171,9510208,9406155,204033,9605220
2408,2409,9211084,9512073,9508041,6192,6192,6192,9508041,9406155,9307145,9601036,9611138,9609048,9512030
2409,2410,9211070,9510208,9404156,9406155,9406155,9406155,9404156,9611138,9511151,9511043,9702202,9503143,1185
2410,2411,9211066,9908101,9206071,9611138,9611138,9611138,9206071,9702202,9510123,9701037,9408100,201250,9911022
2411,2412,9211064,7025,9210055,9702202,9702202,9702202,9210055,9408100,9601100,9504157,9911207,9805208,9606109
2412,2413,9211063,9306041,9908005,9408100,9408100,9408100,9908005,9911207,9912279,9705188,9410052,9609152,9504105
2413,2414,9211059,9704059,11141,9911207,9911207,9911207,11141,9410052,9606076,9401030,9410087,9312143,2136
2414,2415,9211054,9505073,9508101,9410052,9410052,9410052,9508101,9410087,5269,9908141,9606046,9205015,9407111
2415,2416,9211052,9410193,9208012,9410087,9410087,9410087,9208012,9606046,9708149,9304164,9312013,9803072,9309142
2416,2417,9211047,9504148,9406134,9606046,9606046,9606046,9406134,9312013,2071,4053,10159,9605225,3001
2417,2418,9211040,9705038,9204016,9312013,9312013,9312013,9204016,10159,9710137,9802133,9312204,9405169,9508068
2418,2419,9211034,9606025,9210141,10159,10159,10159,9210141,9312204,9312094,9605176,9702028,9803116,5280
2419,2420,9211032,9206061,9403039,9312204,9312204,9312204,9403039,9702028,9909202,9609041,9907129,210020,9803142
2420,2421,9211029,9609003,9208006,9702028,9702028,9702028,9208006,9907129,4060,212107,209132,9802091,9310170
2421,2422,9211024,9410237,202189,9907129,9907129,9907129,202189,209132,9412162,9701050,9302086,212336,9701142
2422,2423,9211021,9708054,9602155,209132,209132,209132,9602155,9302086,9403009,9601085,9311090,9503045,9209122
2423,2424,9211015,9805069,9803189,9302086,9302086,9302086,9803189,9311090,9803067,9601053,9208055,9608006,9311157
2424,2425,9210143,9903033,9201019,9311090,9311090,9311090,9201019,9208055,9909176,9506171,9505047,9704213,207199
2425,2426,9210142,9512065,9512120,9208055,9208055,9208055,9512120,9505047,9503143,201017,9609175,9802039,9609043
2426,2427,9210141,4051,9912203,9505047,9505047,9505047,9912203,9609175,9503027,9703072,9304068,6192,9712109
2427,2428,9210134,9501020,211119,9609175,9609175,9609175,211119,9304068,9908142,9905200,9605171,9408100,9307027
2428,2429,9210131,9702075,9603053,9304068,9304068,9304068,9603053,9605171,9412184,207007,9401012,4059,9905057
2429,2430,9210128,205184,9309073,9605171,9605171,9605171,9309073,9401012,9404192,9904096,9302110,9312204,3192
2430,2431,9210127,9702096,9403149,9401012,9401012,9401012,9403149,9302110,9711110,9701103,9903012,9702028,9911211
2431,2432,9210123,208091,9204089,9302110,9302110,9302110,9204089,9903012,9504148,206236,9307116,9510225,9402015
2432,2433,9210121,2062,9208058,9903012,9903012,9903012,9208058,9307116,9403129,1222,9406082,205187,4163
2433,2434,9210119,204166,9605001,9307116,9307116,9307116,9605001,9406082,9404157,9610115,9408164,9805104,9309107
2434,2435,9210105,9507047,9906079,9406082,9406082,9406082,9906079,9408164,9411051,9411238,9303078,9609175,9603075
2435,2436,9210084,9705162,9501085,9408164,9408164,9408164,9501085,9303078,9512065,3008,9504157,209166,9910080
2436,2437,9210077,9804058,9601100,9303078,9303078,9303078,9601100,9504157,9711201,5273,9508176,9903012,207149
2437,2438,9210065,9701023,9707005,9504157,9504157,9504157,9707005,9508176,9907072,206052,9504105,9706107,9706072
2438,2439,9210055,9606194,9209057,9508176,9508176,9508176,9209057,9504105,2060,9702049,9407111,9408164,9601097
2439,2440,9210050,9309105,9902037,9504105,9504105,9504105,9902037,9407111,9405096,9411031,9309142,9711057,9801157
2440,2441,9210047,202043,9802073,9407111,9407111,9407111,9802073,9309142,9210032,9705123,9701142,9605157,206196
2441,2442,9210046,9302078,9903220,9309142,9309142,9309142,9903220,9701142,9712110,201056,9209122,208170,9406180
2442,2443,9210045,9901036,9209106,9701142,9701142,9701142,9209106,9209122,9510224,9308119,9307027,9611213,9712111
2443,2444,9210037,9412061,9902189,9209122,9209122,9209122,9902189,9307027,209129,9710153,3192,9902038,9311181
2444,2445,9210032,206211,9512007,9307027,9307027,9307027,9512007,3192,9410063,1152,6006,9508176,9310067
2445,2446,9210031,9602103,4033,3192,3192,3192,4033,6006,9712109,9310134,9406180,6147,9608003
2446,2447,9210029,9711127,206035,6006,6006,6006,206035,9406180,9802007,204214,9310067,9701142,9902024
2447,2448,9210026,9412184,9909164,9406180,9406180,9406180,9909164,9310067,9512161,9712165,9611001,207199,9303102
2448,2449,9210024,9801182,9206106,9310067,9310067,9310067,9206106,9611001,6151,9801145,9509136,9601097,9509136
2449,2450,9210021,9606082,9901139,9611001,9611001,9611001,9901139,9509136,9407074,9312209,9605006,9801157,9904096
2450,2451,9210013,9401153,9208017,9509136,9509136,9509136,9208017,9605006,3226,9604064,9905025,6006,9605006
2451,2452,9210011,9606130,9209044,9605006,9605006,9605006,9209044,9905025,9610183,9711002,9505089,9506080,9405029
2452,2453,9210001,9703110,9306104,9905025,9905025,9905025,9306104,9505089,9710048,201046,9308066,9712111,208029
2453,2454,9209130,9911001,9210128,9505089,9505089,9505089,9210128,9308066,9804086,9606188,209034,9703196,9508099
2454,2455,9209122,9602070,11157,9308066,9308066,9308066,11157,209034,9311079,9608191,9302116,9611001,9508058
2455,2456,9209116,6238,9307188,209034,209034,209034,9307188,9302116,9712171,9508021,9405009,9509136,9905025
2456,2457,9209107,9503099,9303152,9302116,9302116,9302116,9303152,9405009,9804197,9803081,9605119,9905025,9406069
2457,2458,9209106,212107,9309093,9405009,9405009,9405009,9309093,9605119,9712106,9509105,9310144,8190,9201030
2458,2459,9209105,9208018,9310198,9605119,9605119,9605119,9310198,9310144,9403037,9707139,9310042,9712214,203030
2459,2460,9209102,9601011,203072,9310144,9310144,9310144,203072,9310042,9609066,208003,9304083,9405009,9712214
2460,2461,9209101,9905127,9307099,9310042,9310042,9310042,9307099,9304083,9410180,9704108,9603056,9712085,9409169
2461,2462,9209094,9210121,9510151,9304083,9304083,9304083,9510151,9603056,8241,9704116,9404107,9709103,9505089
2462,2463,9209075,4048,9210134,9603056,9603056,9603056,9210134,9404107,9804112,9602098,9703188,212254,9308066
2463,2464,9209074,9712220,9308135,9404107,9404107,9404107,9308135,9703188,9607174,9805179,9409089,9703188,209034
2464,2465,9209065,201046,9207097,9703188,9703188,9703188,9207097,9409089,9411227,9804184,9602029,9907180,9303123
2465,2466,9209057,9908105,9910174,9409089,9409089,9409089,9910174,9602029,9607073,9706194,9406118,9505127,9302116
2466,2467,9209055,9908090,9310086,9602029,9602029,9602029,9310086,9406118,203259,9702137,9502041,9805200,9405009
2467,2468,9209054,3056,10054,9406118,9406118,9406118,10054,9502041,9603117,9301015,9403141,9406118,9610027
2468,2469,9209046,9707131,9411231,9502041,9502041,9502041,9411231,9403141,9505047,202106,9509047,9607114,9712085
2469,2470,9209045,9712124,9508093,9403141,9403141,9403141,9508093,9509047,9204054,9802091,9306122,3285,9911253
2470,2471,9209044,206229,9410048,9509047,9509047,9509047,9410048,9306122,207017,9704016,205155,9901119,9605119
2471,2472,9209043,9911107,9202038,9306122,9306122,9306122,9202038,205155,9404108,10253,9912099,9707222,9310144
2472,2473,9209042,9209065,9212072,205155,205155,205155,9212072,9912099,9906142,9612251,9205014,9509047,9206046
2473,2474,9209041,9610091,5274,9912099,9912099,9912099,5274,9205014,9701106,9701025,3174,9408135,202106
2474,2475,9209037,201187,10226,9205014,9205014,9205014,10226,3174,9308019,9305067,9405157,9803023,9310042
2475,2476,9209031,9709077,9311075,3174,3174,3174,9311075,9405157,9609113,9609043,9407027,3203,1103
2476,2477,9209027,209086,9703087,9405157,9405157,9405157,9703087,9407027,9407044,9705138,9611150,9612164,9411053
2477,2478,9209023,208118,9205021,9407027,9407027,9407027,9205021,9611150,5021,9504148,9303020,205155,9304083
2478,2479,9209001,12143,9210131,9611150,9611150,9611150,9210131,9303020,9706226,9612118,5071,9912099,9709103
2479,2480,9208076,9409044,9202090,9303020,9303020,9303020,9202090,5071,3061,9605059,9601178,9704172,9603044
2480,2481,9208071,9210050,9503093,5071,5071,5071,9503093,9601178,9311090,205103,9411025,9407027,9503102
2481,2482,9208068,9410167,3134,9601178,9601178,9601178,3134,9411025,7236,206229,9710006,9604077,9508021
2482,2483,9208065,9709100,9212009,9411025,9411025,9411025,9212009,9710006,7076,12145,9604077,9404192,9707150
2483,2484,9208058,9904181,9503012,9710006,9710006,9710006,9503012,9604077,9609207,9410073,9905146,9303159,207089
2484,2485,9208055,9804164,9707234,9604077,9604077,9604077,9707234,9905146,9503078,9303158,9208035,9905146,206006
2485,2486,9208047,9409119,9206077,9905146,9905146,9905146,9206077,9208035,4012,204261,9607054,9712194,9603056
2486,2487,9208045,9605059,9311158,9208035,9208035,9208035,9311158,9607054,9611222,201187,203092,9404050,12072
2487,2488,9208042,9712174,9609083,9607054,9607054,9607054,9609083,203092,9512223,9703029,9401025,9703204,9404107
2488,2489,9208041,9612244,9412041,203092,203092,203092,9412041,9401025,9171,9611204,3179,9805044,9910037
2489,2490,9208035,9707087,9612194,9401025,9401025,9401025,9612194,3179,206236,2231,9403109,9403109,9703188
2490,2491,9208030,9705199,9209043,3179,3179,3179,9209043,9403109,9703137,10050,9309145,3221,9203016
2491,2492,9208029,9412074,9202081,9403109,9403109,9403109,9202081,9309145,9404092,9912279,9407056,9710046,9609203
2492,2493,9208020,9512041,9707055,9309145,9309145,9309145,9707055,9407056,9309025,9509007,9401059,9511046,9506064
2493,2494,9208018,207217,9206009,9407056,9407056,9407056,9206009,9401059,9603092,9407001,9404185,9403186,9612168
2494,2495,9208017,9605209,9610192,9401059,9401059,9401059,9610192,9404185,9708055,9509111,9511046,9803087,9506206
2495,2496,9208012,9612068,9906087,9404185,9404185,9404185,9906087,9511046,9301076,9907192,9504114,9510156,9409089
2496,2497,9208010,9307145,9204020,9511046,9511046,9511046,9204020,9504114,9203070,9607134,9609123,9307109,9705219
2497,2498,9208006,1215,9506214,9504114,9504114,9504114,9506214,9609123,9708046,202034,9804021,9602096,9602029
2498,2499,9207111,9506111,9210127,9609123,9609123,9609123,9210127,9804021,9302086,9502069,9307109,7178,9403121
2499,2500,9207103,9705221,9403172,9804021,9804021,9804021,9403172,9307109,9305066,9709065,9602096,9803038,9304037
2500,2501,9207102,9705183,9305111,9307109,9307109,9307109,9305111,9602096,8201,209145,7178,9605086,9306153
2501,2502,9207097,9601078,9201071,9602096,9602096,9602096,9201071,7178,9709211,9602074,9909140,210084,9309150
2502,2503,9207096,9305028,9705180,7178,7178,7178,9705180,9909140,9407031,5181,9208068,9703071,9505127
2503,2504,9207094,9603065,9905213,9909140,9909140,9909140,9905213,9208068,3056,9412159,9411081,9510208,9805200
2504,2505,9207074,9302032,9511075,9208068,9208068,9208068,9511075,9411081,9309050,9511221,9602069,9705038,9501101
2505,2506,9207068,202022,9301050,9411081,9411081,9411081,9301050,9602069,9412027,3141,9705062,9609003,9709039
2506,2507,9207067,9402121,11251,9602069,9602069,9602069,11251,9705062,9905162,2034,9403119,9708054,9601040
2507,2508,9207060,9142,9209102,9705062,9705062,9705062,9209102,9403119,9906130,9708099,210084,9501020,9307168
2508,2509,9207053,6036,9210031,9403119,9403119,9403119,9210031,210084,9505132,9712125,9710022,9702075,9605159
2509,2510,9207050,9611207,9605007,210084,210084,210084,9605007,9710022,9801151,4182,9703071,202043,9410174
2510,2511,9207040,9602053,209242,9710022,9710022,9710022,209242,9703071,9611194,9308075,9512161,206211,9805179
2511,2512,9207026,204016,9504129,9703071,9703071,9703071,9504129,9512161,9612060,8222,9405089,9602103,4137
2512,2513,9207025,9610242,9609064,9512161,9512161,9512161,9609064,9405089,9805172,9611207,9705038,212107,9602156
2513,2514,9207024,9609182,9307009,9405089,9405089,9405089,9307009,9705038,9612065,9402114,9708054,9905127,9303167
2514,2515,9207012,9903196,4083,9705038,9705038,9705038,4083,9708054,9707129,9601103,4051,201046,9411095
2515,2516,9207011,9909101,205223,9708054,9708054,9708054,205223,4051,9707087,9407179,208091,9908090,9205031
2516,2517,9207003,9209074,9210024,4051,4051,4051,9210024,208091,202077,9405080,9507047,9712124,9705192
2517,2518,9206106,9711029,9205096,208091,208091,208091,9205096,9507047,9708166,1143,9602103,9911107,9406118
2518,2519,9206100,9501056,11137,9507047,9507047,9507047,11137,9602103,9710203,9306035,4048,9709077,9612118
2519,2520,9206099,9412092,9209027,9602103,9602103,9602103,9209027,4048,9609137,9703123,9908090,209086,9210142
2520,2521,9206095,9701101,9803264,4048,4048,4048,9803264,9908090,9707169,9909190,9712124,9612244,9602176
2521,2522,9206091,9603012,9301066,9908090,9908090,9908090,9301066,9712124,9707119,9905162,9712174,9707087,9802185
2522,2523,9206085,9408077,9303062,9712124,9712124,9712124,9303062,9712174,201220,9304062,9612244,9307145,9502041
2523,2524,9206084,9408029,9409085,9712174,9712174,9712174,9409085,9612244,9612051,9909215,9307145,1215,9607114
2524,2525,9206081,9910159,9410077,9612244,9612244,9612244,9410077,9307145,9610114,9601142,1215,202022,9712257
2525,2526,9206080,9703176,9908110,9307145,9307145,9307145,9908110,1215,12080,9612017,9506111,6036,3285
2526,2527,9206078,9702043,9207060,1215,1215,1215,9207060,9506111,9308052,9505052,9302032,9903196,9610241
2527,2528,9206077,2022,9305007,9506111,9506111,9506111,9305007,9302032,9210055,9412092,202022,9909101,9206054
2528,2529,9206075,9611072,9602146,9302032,9302032,9302032,9602146,202022,9702049,9405008,9609182,3061,9711157
2529,2530,9206071,9411024,9910039,202022,202022,202022,9910039,9609182,9410216,204184,9903196,9311072,9612093
2530,2531,9206069,9403192,9605044,9609182,9609182,9609182,9605044,9903196,9911072,9506156,9412092,10253,9901119
2531,2532,9206063,9612080,9503098,9903196,9903196,9903196,9503098,9412092,9607037,9709025,9311072,9607198,9301083
2532,2533,9206061,9510106,9510046,9412092,9412092,9412092,9510046,9311072,9608183,9905107,10253,9803113,9707222
2533,2534,9206054,9911067,9203052,9311072,9311072,9311072,9203052,10253,9301098,9708064,9612104,209160,9712090
2534,2535,9206051,203248,9803217,10253,10253,10253,9803217,9612104,9907067,9410034,9712134,9504010,2060
2535,2536,9206050,3061,9402147,9612104,9612104,9612104,9402147,9712134,9308145,210307,9606137,9606137,9310002
2536,2537,9206049,9804180,9610115,9712134,9712134,9712134,9610115,9606137,9303062,9512147,9512086,9904015,9403141
2537,2538,9206046,9712056,9212011,9606137,9606137,9606137,9212011,9512086,9707091,9606195,9609048,9512086,9408039
2538,2539,9206044,9403042,9204084,9512086,9512086,9512086,9204084,9208010,9706017,9508159,9911211,9803139,9411140
2539,2540,9206041,9412159,9911055,9208010,9208010,9208010,9911055,9903044,9503098,9612015,9208010,9208010,9509047
2540,2541,9206038,9311072,9606105,9903044,9903044,9903044,9606105,9202026,9407048,9512036,9903044,9903044,206237
2541,2542,9206036,9308060,9307023,9202026,9202026,9202026,9307023,9610183,9312204,2213,9202026,9202026,9902173
2542,2543,9206029,210061,9212153,9610183,9610183,9610183,9212153,9511151,9206075,9712028,9610183,9610183,9306122
2543,2544,9206024,9202007,9503137,9511151,9511151,9511151,9503137,10168,9605153,9412110,9511151,9511151,9403001
2544,2545,9206016,9407023,9310085,10168,10168,10168,9310085,9206075,9703031,9603075,10168,10168,9607011
2545,2546,9206015,9209101,9205004,9206075,9206075,9206075,9205004,9205105,9707031,9712241,9206075,9206075,9701069
2546,2547,9206009,9406042,9503180,9205105,9205105,9205105,9503180,9601092,9602069,9802130,9205105,9205105,9307194
2547,2548,9205116,9311170,9202086,9601092,9601092,9601092,9202086,9502130,209042,210061,9601092,9601092,9609166
2548,2549,9205115,9202,9503072,9502130,9502130,9502130,9503072,9504118,9302091,9509166,9502130,9502130,206029
2549,2550,9205111,9202011,209058,9504118,9504118,9504118,209058,9307120,9409062,5242,9504118,9504118,9210037
2550,2551,9205110,9210119,9503181,9307120,9307120,9307120,9503181,9601090,9410052,9702184,9307120,9307120,9301042
2551,2552,9205105,10253,9408009,9601090,9601090,9601090,9408009,9205111,9408039,9803159,9601090,9601090,9712171
2552,2553,9205098,209025,9201009,9205111,9205111,9205111,9201009,9512020,9412074,9712036,9205111,9205111,9512036
2553,2554,9205097,9711188,9203031,9512020,9512020,9512020,9203031,9511129,9302119,6108,9512020,9512020,9606174
2554,2555,9205096,9804001,9203062,9511129,9511129,9511129,9203062,9310106,9712068,9805172,9511129,9511129,8001
2555,2556,9205093,9206081,9301011,9310106,9310106,9310106,9301011,9410103,9501075,9211126,9310106,9310106,9802162
2556,2557,9205091,9401159,9206036,9410103,9410103,9410103,9206036,9911030,8142,9511154,9410103,9410103,9509077
2557,2558,9205072,9607198,9512051,9911030,9911030,9911030,9512051,9305012,9210105,9606169,9911030,9911030,9408135
2558,2559,9205061,9612104,9910166,9305012,9305012,9305012,9910166,9707121,9801189,9712161,9305012,9305012,9707241
2559,2560,9205042,9503212,9407060,9707121,9707121,9707121,9407060,9511070,9209105,9712096,9707121,9707121,9702194
2560,2561,9205041,9712134,9202057,9511070,9511070,9511070,9202057,9212149,9902205,9903130,9511070,9511070,209051
2561,2562,9205040,9803113,9204101,9212149,9212149,9212149,9204101,9306080,9911022,9405002,9212149,9212149,9407031
2562,2563,9205031,9503014,9905179,9601028,9601028,9601028,9905179,9211052,9612042,8126,9601028,9601028,9803023
2563,2564,9205021,9907122,9506211,9211052,9211052,9211052,9506211,9606013,9611207,204144,9211052,9211052,3203
2564,2565,9205016,209160,9805135,9606013,9606013,9606013,9805135,207179,9701021,9306156,9606013,9606013,9903091
2565,2566,9205015,9705139,7084,207179,207179,207179,7084,9305052,9612069,9406132,207179,207179,9602005
2566,2567,9205014,9504010,9212007,9305052,9305052,9305052,9212007,9702104,9311058,9910208,9305052,9305052,205155
2567,2568,9205011,9310026,9301102,9702104,9702104,9702104,9301102,9907001,203042,12077,9702104,9702104,9803223
2568,2569,9205006,9606137,9612124,9907001,9907001,9907001,9612124,9310032,9510046,9511128,9907001,9907001,9912099
2569,2570,9205004,9610204,9504056,9310032,9310032,9310032,9504056,9605004,9612208,9610128,9310032,9310032,9304022
2570,2571,9205003,9904015,9302104,9605004,9605004,9605004,9302104,9303160,9710186,9612241,9605004,9605004,9302139
2571,2572,9204103,9704080,9702072,9303160,9303160,9303160,9702072,9306118,9504056,9911207,9303160,9303160,9601002
2572,2573,9204101,8241,9904182,9306118,9306118,9306118,9904182,9510221,9503104,9803235,9306118,9306118,6057
2573,2574,9204099,9512086,9202021,9510221,9510221,9510221,9202021,202032,9307049,9702168,9510221,9510221,9802071
2574,2575,9204094,9705132,9211085,202032,202032,202032,9211085,9304035,9910238,211239,202032,202032,9411137
2575,2576,9204089,9612083,9604082,9304035,9304035,9304035,9604082,9906069,9907001,9708002,9304035,9304035,9205014
2576,2577,9204085,9708116,9202005,9906069,9906069,9906069,9202005,9504117,9306129,9501005,9906069,9906069,9506176
2577,2578,9204084,9803139,9202037,9504117,9504117,9504117,9202037,9408025,9303013,9411112,9504117,9504117,3174
2578,2579,9204077,9612018,9406151,9408025,9408025,9408025,9406151,9207074,9302110,7099,9408025,9408025,9706194
2579,2580,9204071,9607032,9312065,9207074,9207074,9207074,9312065,9307184,6230,9412061,9207074,9207074,9612143
2580,2581,9204061,9705106,9203019,9307184,9307184,9307184,9203019,9509106,9402031,9904017,9307184,9307184,9403080
2581,2582,9204059,206107,9705029,9509106,9509106,9509106,9705029,9608042,9902187,9503045,9509106,9509106,9607060
2582,2583,9204056,9507121,9502044,9608042,9608042,9608042,9502044,9202001,9507158,12258,9608042,9608042,9307190
2583,2584,9204054,9507143,204189,9202001,9202001,9202001,204189,9905084,9902204,2246,9202001,9202001,9405157
2584,2585,9204044,9702086,9179,9905084,9905084,9905084,9179,9212040,9307023,9911211,9905084,9905084,9604149
2585,2586,9204041,9208010,9205061,9212040,9212040,9212040,9205061,9306129,202112,4114,9212040,9212040,9612157
2586,2587,9204040,9903044,9204056,9306129,9306129,9306129,9204056,9303115,9401140,9401093,9306129,9306129,10117
2587,2588,9204039,8036,5281,9303115,9303115,9303115,5281,9303068,9703222,208123,9303115,9303115,9511030
2588,2589,9204035,9202026,9912251,9303068,9303068,9303068,9912251,9206080,9704052,9602107,9303068,9303068,9704172
2589,2590,9204031,9610183,9203061,9206080,9206080,9206080,9203061,9710002,9311157,9611136,9206080,9206080,9402114
2590,2591,9204030,9511151,9310096,9710002,9710002,9710002,9310096,9505176,9304083,10179,9710002,9710002,9407027
2591,2592,9204020,10168,6121,9505176,9505176,9505176,6121,9207068,9610167,9510193,9505176,9505176,9611150
2592,2593,9204016,9206075,9401155,9207068,9207068,9207068,9401155,9305068,9405089,9507171,9207068,9207068,9412133
2593,2594,9204004,9205105,9212134,9305068,9305068,9305068,9212134,9408032,9707214,202021,9305068,9305068,9303020
2594,2595,9204001,9601092,9312055,9408032,9408032,9408032,9312055,9505157,9310096,9612131,9408032,9408032,9307165
2595,2596,9203084,9502130,9209094,9505157,9505157,9505157,9209094,9211112,9610220,9802049,9505157,9505157,9171
2596,2597,9203082,9504118,9605075,9211112,9211112,9211112,9605075,9505128,204148,9605074,9211112,9211112,5071
2597,2598,9203076,9307120,9305104,9505128,9505128,9505128,9305104,9203070,9611150,9312094,9505128,9505128,9601178
2598,2599,9203070,9601090,201066,9203070,9203070,9203070,201066,9510057,9606133,9912018,9203070,9203070,9411025
2599,2600,9203066,9302055,9205116,9510057,9510057,9510057,9205116,9308054,9604164,9907072,9510057,9510057,9710006
2600,2601,9203065,9205111,9312080,9308054,9308054,9308054,9312080,9205091,9702006,9410104,9308054,9308054,9604077
2601,2602,9203062,9512020,9310164,9205091,9205091,9205091,9310164,9311050,9603131,9903134,9205091,9205091,9506037
2602,2603,9203061,9511129,9402100,9311050,9311050,9311050,9402100,9404155,9307010,6062,9311050,9311050,9606144
2603,2604,9203056,9703010,9305133,9404155,9404155,9404155,9305133,9207003,9607176,9503069,9404155,9404155,9302060
2604,2605,9203052,9310106,9301014,9207003,9207003,9207003,9301014,9611237,9607117,9708116,9207003,9207003,9404192
