Id,score
,
9405140,6.35E-06
,
9503185,2.49E-07
,
9503190,2.51E-06
,
9503191,2.77E-05
,
9503196,0
,
9304145,0
,
9503199,0.000117265
,
9502128,0.000143523
,
9503200,0.000151872
,
9503202,6.23E-05
,
9503203,0.000142554
,
9503206,1.33E-05
,
9503210,6.94E-05
,
9503211,6.82E-05
,
9503213,0.000378518
,
9503215,6.45E-05
,
9408032,8.61E-07
,
9412177,2.08E-07
,
9503223,0
,
9312132,7.14E-05
,
9503231,0.000734596
,
9404074,0
,
9503233,3.74E-06
,
9503077,0.000191899
,
9503237,6.54E-06
,
9504001,0.000356458
,
9504003,1.28E-06
,
9504004,1.03E-05
,
9504005,7.02E-07
,
9503105,2.64E-05
,
9504008,7.14E-05
,
9410144,0
,
9504014,0.000243395
,
9504016,0
,
9504023,0.000131785
,
9210060,8.24E-05
,
9504035,8.83E-07
,
9504038,7.54E-06
,
9504040,3.94E-09
,
9503053,1.53E-09
,
9504041,4.68E-05
,
9504042,4.09E-05
,
9504043,2.39E-05
,
9504044,6.26E-07
,
9404078,0.000117646
,
9504045,6.26E-07
,
9504046,4.94E-06
,
9504054,3.25E-05
,
9504057,7.32E-06
,
9504058,0
,
9401082,0
,
9504062,0
,
9308117,0
,
9504068,7.14E-05
,
9210154,0
,
9504069,2.71E-05
,
9504070,3.20E-05
,
9504074,5.96E-05
,
9504076,2.56E-05
,
9504079,3.98E-06
,
9311065,3.94E-05
,
9504085,1.31E-06
,
9409130,4.57E-05
,
9504092,3.72E-06
,
9504093,8.19E-05
,
9301106,0.000128063
,
9308034,9.85E-05
,
9504094,2.31E-06
,
9503134,3.02E-05
,
9504096,8.17E-05
,
9504110,1.07E-05
,
9504112,3.16E-06
,
9504116,1.33E-06
,
9308027,0.001077465
,
9310185,7.31E-05
,
9504119,7.67E-06
,
9504124,2.62E-05
,
9411091,1.39E-05
,
9504126,2.19E-08
,
9504133,3.38E-05
,
9504135,2.17E-06
,
9504136,0.000246278
,
9407142,2.10E-06
,
9411066,7.35E-05
,
9504137,1.53E-05
,
9504138,9.02E-05
,
9504146,2.45E-05
,
9504149,0.000944245
,
9304003,5.64E-05
,
9410014,0.000210187
,
9504151,0.000335462
,
9504156,0
,
9504161,0.000254738
,
9504163,0
,
9505001,8.76E-10
,
9411090,0.000285644
,
9505002,7.14E-05
,
9502151,0
,
9505005,8.71E-05
,
9505007,0.000126909
,
9410066,0
,
9505008,2.17E-06
,
9505011,0.000135112
,
9505016,0.000245461
,
9412233,1.80E-05
,
9505026,9.29E-06
,
9505028,3.46E-05
,
9308091,1.78E-05
,
9505033,5.90E-05
,
9403125,7.05E-07
,
9410158,3.63E-05
,
9505034,3.34E-06
,
9505036,9.47E-05
,
9505041,2.25E-06
,
9505043,0.000110637
,
9404015,0
,
9505044,7.53E-05
,
9505048,1.37E-06
,
9505056,8.69E-06
,
9505057,0
,
9505060,9.88E-07
,
9505066,0
,
9505068,1.96E-05
,
9505069,1.46E-05
,
9505071,2.51E-05
,
9505076,7.14E-05
,
9505077,3.67E-05
,
9505079,0
,
9505083,3.51E-05
,
9410037,0
,
9505089,0.000893232
,
9307078,0
,
9401150,0
,
9406145,0
,
9412182,7.07E-06
,
9504118,0
,
9505090,0
,
9505092,2.58E-08
,
9505094,2.28E-06
,
9505099,0
,
9505103,7.99E-06
,
9505104,1.62E-05
,
9505108,3.18E-05
,
9505109,0
,
9505110,0
,
9405123,0.000144491
,
9505114,0
,
9411092,0.000144639
,
9501041,1.05E-06
,
9505118,0
,
9505119,1.26E-06
,
9406178,4.24E-05
,
9505121,1.19E-06
,
9505125,7.16E-06
,
9505126,1.77E-06
,
9505130,0
,
9501063,0.000190766
,
9505131,3.31E-07
,
9505132,6.70E-05
,
9405059,4.10E-05
,
9501067,5.61E-05
,
9505134,1.53E-05
,
9309015,0
,
9412115,7.88E-05
,
9505137,0
,
9505138,3.60E-05
,
9207025,0
,
9505142,3.00E-05
,
9505146,4.77E-06
,
9505149,7.34E-05
,
9505155,0.00021298
,
9505156,0.000236553
,
9505159,3.56E-05
,
9505163,5.27E-06
,
9209072,8.79E-05
,
9505177,4.71E-06
,
9505181,2.20E-06
,
9505188,2.15E-09
,
9505191,0
,
9409171,0
,
9505192,2.17E-05
,
9505193,4.38E-06
,
9505194,8.26E-06
,
9506001,4.53E-07
,
9506012,6.65E-08
,
9506013,0
,
9506025,2.64E-05
,
9506028,0
,
9506029,2.86E-06
,
9506033,1.70E-07
,
9506034,3.42E-06
,
9506039,0
,
9506045,2.38E-05
,
9506046,7.19E-05
,
9409084,0
,
9504026,0.00043443
,
9506047,0.000220917
,
9506051,2.35E-09
,
9506053,0.000142964
,
9410025,0
,
9506054,0
,
9506055,6.53E-06
,
9506065,0.000326063
,
9506067,8.99E-07
,
9506068,0
,
9506070,2.03E-05
,
9506074,7.65E-06
,
9506078,1.04E-06
,
9506080,8.33E-05
,
9506081,3.58E-05
,
9506088,3.53E-05
,
9506092,0
,
9409003,0
,
9506095,0.000135762
,
9410094,8.95E-06
,
9506096,2.76E-05
,
9307119,0
,
9506103,7.14E-05
,
9506124,0.00013667
,
9505140,6.33E-06
,
9506127,1.63E-08
,
9506130,0.000207078
,
9411120,0
,
9505178,2.79E-06
,
9506133,0.000416865
,
9506134,8.76E-10
,
9412001,8.76E-10
,
9506140,8.76E-07
,
9506149,3.12E-06
,
9412125,7.14E-06
,
9506155,0.000168934
,
9506161,2.49E-06
,
9506162,7.09E-06
,
9506165,0
,
9302105,0
,
9506166,4.59E-08
,
9506168,1.34E-06
,
9506171,0.006740313
,
9307069,0
,
9307112,0
,
9312075,0.000387481
,
9409195,3.28E-06
,
9412102,0
,
9503102,2.35E-05
,
9506172,8.91E-07
,
9506173,0
,
9506184,2.62E-05
,
9506188,1.76E-05
,
9506189,0.000207347
,
9506197,1.74E-07
,
9506201,3.21E-06
,
9506202,1.99E-06
,
9411068,4.92E-05
,
9506208,0
,
9506213,2.86E-05
,
9506214,3.34E-05
,
9304002,4.48E-08
,
9507004,0.000107848
,
9507011,3.01E-05
,
9507014,1.52E-06
,
9507019,4.95E-08
,
9507029,8.92E-05
,
9412094,0
,
9507031,0
,
9404048,0
,
9507033,0.000171162
,
9507034,3.04E-05
,
9507035,2.57E-06
,
9507043,4.05E-06
,
9507047,1.02E-05
,
9507052,2.07E-06
,
9507054,3.31E-05
,
9507061,8.12E-05
,
9203057,0.000147641
,
9507065,1.42E-05
,
9507072,0.00015296
,
9504024,9.76E-05
,
9507075,7.33E-06
,
9507078,0
,
9507080,0
,
9507081,0
,
9507085,0.000118801
,
9412038,0
,
9507083,6.37E-06
,
9507086,0
,
9501025,0
,
9507089,1.94E-07
,
9507098,4.24E-06
,
9507102,3.84E-05
,
9507103,0
,
9507108,4.60E-06
,
9507110,0.000123822
,
9507111,3.99E-05
,
9507114,7.77E-05
,
9507116,6.66E-07
,
9507117,1.80E-07
,
9507119,8.04E-06
,
9507120,2.39E-07
,
9507122,1.31E-06
,
9507123,5.71E-05
,
9507126,7.22E-05
,
9305155,0
,
9507127,7.33E-07
,
9507128,2.02E-06
,
9306116,2.16E-05
,
9507129,1.07E-06
,
9507134,0.000428431
,
9411175,0.000187448
,
9507138,1.41E-06
,
9507142,2.47E-06
,
9507146,9.63E-06
,
9507147,1.23E-05
,
9507148,3.85E-07
,
9507149,0
,
9507154,2.62E-05
,
9507157,3.94E-05
,
9508007,2.19E-06
,
9508009,3.17E-07
,
9508012,2.75E-06
,
9508014,2.60E-06
,
9508018,0.000139846
,
9508019,0
,
9508020,3.75E-05
,
9203044,0
,
9508022,5.89E-05
,
9310172,9.49E-06
,
9508023,3.03E-06
,
9508024,2.36E-05
,
9508026,4.20E-06
,
9508027,6.40E-05
,
9508029,1.09E-05
,
9508037,0
,
9405177,0
,
9508038,8.15E-06
,
9502097,7.53E-07
,
9508039,6.59E-05
,
9508054,0.000146289
,
9508057,0
,
9508059,1.37E-06
,
9508060,2.32E-06
,
9508062,3.93E-06
,
9508067,2.36E-06
,
9508070,9.51E-07
,
9508080,1.66E-05
,
9508084,0.000108144
,
9207080,3.40E-05
,
9508090,0.000192036
,
9508092,7.84E-07
,
9508093,3.29E-06
,
9508095,1.91E-05
,
9508096,8.44E-06
,
9508100,3.14E-06
,
9503232,0.000406604
,
9508106,1.52E-06
,
9508109,3.48E-05
,
9508110,6.06E-05
,
9508079,2.36E-05
,
9508115,6.93E-06
,
9508118,6.49E-05
,
9508120,0
,
9405152,0.000289822
,
9508121,2.57E-05
,
9508122,0
,
9508123,0
,
9508125,2.84E-06
,
9508126,4.21E-06
,
9508127,1.70E-06
,
9508128,1.06E-05
,
9508130,1.27E-06
,
9508132,6.06E-05
,
9508140,1.62E-06
,
9508145,9.23E-07
,
9508146,1.88E-05
,
9508147,3.53E-07
,
9508152,1.17E-05
,
9508157,0
,
9508169,0
,
9508173,2.10E-05
,
9508179,2.41E-06
,
9509001,1.29E-05
,
9509002,5.76E-05
,
9408141,1.72E-05
,
9509004,0.000280025
,
9509006,6.49E-06
,
9509010,0
,
9509012,0.00054321
,
9509013,1.28E-05
,
9509014,4.30E-09
,
9509017,6.86E-05
,
9509018,8.51E-07
,
9509025,0.000178144
,
9509039,6.96E-08
,
9509044,4.77E-07
,
9509046,3.17E-07
,
9509051,0
,
9509055,6.38E-07
,
9504017,0.000121982
,
9509058,5.07E-06
,
9308142,1.42E-06
,
9401009,0.000372235
,
9506179,5.77E-05
,
9509060,1.82E-07
,
9507079,1.53E-06
,
9509061,8.07E-06
,
9509063,0
,
9403034,7.14E-05
,
9509064,8.75E-05
,
9501121,5.18E-06
,
9509065,7.62E-05
,
9308074,1.32E-05
,
9509069,0.000227871
,
9502109,0.000185659
,
9503195,0
,
9509071,2.64E-05
,
9509072,8.22E-05
,
9509077,1.58E-06
,
9509087,2.10E-07
,
9509089,6.07E-05
,
9509090,1.37E-05
,
9509093,3.97E-07
,
9509094,4.24E-07
,
9509099,2.51E-05
,
9509100,0
,
9507174,0
,
9509101,1.34E-05
,
9509103,2.66E-05
,
9509104,0.000147409
,
9405007,0.000113849
,
9509106,0.00043944
,
9509109,0
,
9508101,0
,
9509111,3.58E-06
,
9509112,6.11E-05
,
9509113,0.000148488
,
9509114,2.06E-06
,
9509116,0
,
9509118,1.86E-05
,
9509120,2.42E-07
,
9509121,6.91E-05
,
9509122,0
,
9509126,3.35E-05
,
9509127,7.70E-06
,
9509128,0
,
9509129,4.29E-06
,
9509134,2.21E-05
,
9509136,0.000228635
,
9509138,9.02E-07
,
9307146,2.63E-05
,
9509154,0
,
9504100,0
,
9509164,0.000144392
,
9503015,7.14E-05
,
9505164,8.05E-06
,
9510002,8.01E-05
,
9510003,0.00023403
,
9510005,1.11E-06
,
9312150,7.53E-05
,
9510010,2.40E-05
,
9510012,2.20E-05
,
9208062,2.86E-05
,
9510015,2.97E-05
,
9510020,4.12E-06
,
9508082,3.88E-05
,
9510021,3.00E-05
,
9502125,0.0001497
,
9510022,2.04E-05
,
9510024,0
,
9510025,2.91E-09
,
9510031,0
,
9510032,0
,
9510039,1.39E-06
,
9510040,7.78E-05
,
9510043,1.20E-07
,
9510045,1.35E-07
,
9510048,5.65E-06
,
9510049,5.65E-06
,
9510058,0
,
9510059,2.41E-05
,
9306139,0
,
9506180,1.03E-05
,
9510061,1.36E-05
,
9510062,0
,
9503128,0
,
9510064,9.49E-06
,
9510057,0
,
9510067,0.000160961
,
9207014,0
,
9406003,3.94E-05
,
9305112,0.000128847
,
9510070,1.78E-06
,
9510072,2.59E-05
,
9510075,7.30E-05
,
9406124,0
,
9510076,2.58E-05
,
9509135,7.70E-05
,
9510077,8.54E-06
,
9307075,8.98E-05
,
9510080,2.17E-06
,
9510084,2.06E-06
,
9510085,9.82E-05
,
9510088,1.79E-07
,
9510096,5.19E-06
,
9510099,2.90E-06
,
9510102,1.31E-09
,
9308012,1.31E-09
,
9308063,1.31E-09
,
9510104,2.06E-05
,
9510105,0
,
9308028,7.47E-05
,
9510107,0
,
9510113,0
,
9510115,2.27E-06
,
9510118,3.45E-06
,
9510120,4.10E-06
,
9503024,7.37E-05
,
9510122,7.91E-07
,
9510124,7.27E-06
,
9510125,2.87E-06
,
9503034,6.74E-06
,
9510126,4.39E-06
,
9510128,1.61E-07
,
9510130,2.96E-05
,
9510139,2.24E-06
,
9510145,2.33E-06
,
9510146,0
,
9510154,4.73E-05
,
9510155,6.98E-05
,
9510160,0
,
9505169,0.000214246
,
9510163,0
,
9510164,7.14E-08
,
9510165,3.72E-08
,
9510166,3.40E-05
,
9510172,2.73E-06
,
9510174,7.16E-07
,
9510176,5.66E-06
,
9510178,7.33E-05
,
9512162,0
,
9510186,5.53E-05
,
9510187,0.00021854
,
9412056,0
,
9510190,3.99E-05
,
9510193,6.49E-06
,
9504055,0.000112209
,
9505063,0
,
9507133,3.90E-05
,
9510194,0.000112774
,
9510198,6.48E-06
,
9510199,0.000486734
,
9510206,7.64E-05
,
9510208,1.89E-05
,
9510211,1.96E-08
,
9510212,7.88E-05
,
9510218,7.73E-07
,
9510219,4.19E-06
,
9510230,7.14E-05
,
9510233,0.000467655
,
9510236,1.48E-07
,
9507067,0
,
9510238,0
,
9511001,0
,
9511003,1.07E-07
,
9511004,9.45E-05
,
9307184,0
,
9511006,1.11E-05
,
9511011,6.93E-07
,
9511016,8.20E-06
,
9511017,1.99E-05
,
9511018,1.18E-05
,
9511019,5.92E-07
,
9511021,2.43E-06
,
9511028,4.38E-05
,
9511031,1.18E-06
,
9501015,0.000133173
,
9511034,0
,
9511036,2.67E-08
,
9511041,3.64E-06
,
9511044,7.92E-05
,
9511045,0.000212387
,
9511049,0.000152352
,
9511050,5.23E-06
,
9511059,7.56E-05
,
9508034,1.76E-05
,
9511074,9.48E-05
,
9501103,2.09E-05
,
9511076,1.02E-05
,
9511083,1.09E-05
,
9511084,0
,
9511086,1.98E-05
,
9504032,0.000262623
,
9511089,0
,
9511095,0.000216406
,
9511098,0.000130678
,
9511111,3.57E-05
,
9511114,0.000101564
,
9511115,2.05E-05
,
9511121,0
,
9511123,2.67E-08
,
9511127,3.24E-05
,
9511131,5.65E-06
,
9511132,5.43E-05
,
9509068,6.23E-07
,
9511133,0.000385929
,
9411132,4.07E-06
,
9511137,1.83E-06
,
9511141,0.00030177
,
9408100,0.000142834
,
9504087,0
,
9511144,0
,
9511146,0
,
9511147,1.59E-05
,
9511148,1.70E-05
,
9511149,7.59E-06
,
9511150,0
,
9209069,0
,
9511155,0
,
9511156,0
,
9511160,1.13E-05
,
9511161,0
,
9511172,3.75E-06
,
9511177,2.57E-05
,
9412055,7.25E-05
,
9510221,9.64E-05
,
9511181,1.10E-05
,
9511182,7.14E-05
,
9511183,2.40E-06
,
9511184,0.000219806
,
9511186,3.05E-05
,
9511189,1.25E-06
,
9511191,8.39E-05
,
9511197,0.000142831
,
9511199,2.44E-05
,
9511200,8.46E-06
,
9511214,0.000356161
,
9511216,0
,
9511220,3.42E-05
,
9511221,3.10E-05
,
9511223,3.39E-05
,
9509147,8.51E-06
,
9511225,6.81E-07
,
9512004,2.07E-06
,
9512009,8.36E-06
,
9512013,1.35E-05
,
9409135,1.70E-07
,
9512014,1.39E-07
,
9512021,2.42E-06
,
9512027,7.00E-07
,
9512032,4.84E-05
,
9512035,0.000129531
,
9510179,0.000208794
,
9512037,0
,
9411093,0.000189505
,
9512039,7.70E-05
,
9512051,7.11E-06
,
9512054,3.17E-05
,
9512055,1.98E-05
,
9512056,0
,
9510011,0.000215142
,
9512058,6.15E-05
,
9512060,2.62E-05
,
9512063,1.84E-05
,
9512064,4.55E-05
,
9512065,0.000137981
,
9503043,0.000174948
,
9512066,4.51E-05
,
9408062,2.16E-05
,
9512068,6.79E-06
,
9408027,8.62E-06
,
9510036,6.59E-05
,
9512072,0
,
9512076,0
,
9512079,2.32E-05
,
9512087,9.46E-05
,
9512092,6.72E-05
,
9512093,0
,
9512095,6.36E-06
,
9504132,1.14E-06
,
9512111,3.49E-06
,
9512112,0.000105714
,
9512118,9.79E-05
,
9512119,3.76E-07
,
9512122,7.14E-05
,
9504106,0
,
9506212,0.000142831
,
9512123,0.000185587
,
9603075,4.93E-05
,
9512132,0
,
9509131,7.14E-05
,
9512133,0
,
9512134,4.08E-06
,
9512136,1.53E-06
,
9411188,2.84E-05
,
9512137,5.33E-06
,
9209059,0
,
9512139,0.000262212
,
9512144,0
,
9512146,0
,
9512149,0.000127857
,
9409151,1.93E-06
,
9512160,2.79E-06
,
9512167,6.80E-06
,
9407156,1.63E-05
,
9512169,7.28E-06
,
9512170,6.36E-05
,
9412157,2.47E-05
,
9512171,9.38E-07
,
9512176,1.31E-09
,
9512189,2.96E-05
,
9412242,1.10E-05
,
9512191,2.07E-06
,
9512192,4.68E-06
,
9512194,5.62E-07
,
9512195,8.52E-08
,
9512197,0
,
9512198,2.93E-05
,
9211112,5.10E-07
,
9512200,3.30E-05
,
9512202,0
,
9512206,3.82E-06
,
9512207,9.68E-06
,
9512213,2.35E-08
,
9512214,1.66E-05
,
9512221,0
,
9601001,0
,
9601004,6.65E-07
,
9601005,0
,
9601006,8.19E-05
,
9601008,0
,
9401142,0
,
9601009,5.24E-05
,
9407150,8.00E-06
,
9601016,0.000268164
,
9601018,1.75E-06
,
9601019,5.47E-07
,
9601021,0
,
9304110,9.06E-07
,
9601031,3.29E-05
,
9601033,0.000124483
,
9601040,0.000101386
,
9601041,0.000180451
,
9601052,0.000147017
,
9503090,2.98E-05
,
9601054,6.97E-05
,
9403112,2.27E-05
,
9601061,7.87E-07
,
9311045,3.09E-05
,
9509005,4.77E-05
,
9601063,0
,
9601065,3.34E-06
,
9409187,3.46E-05
,
9601066,0
,
9601067,0.000181433
,
9601070,4.56E-05
,
9601071,0.000142831
,
9307067,0.000214239
,
9512159,0
,
9601074,1.57E-05
,
9601079,0.000401301
,
9601084,3.93E-06
,
9410231,0
,
9601089,8.18E-06
,
9601090,1.61E-05
,
9503188,2.78E-06
,
9601094,2.41E-05
,
9412143,0.000198523
,
9601095,7.62E-06
,
9410162,6.28E-05
,
9411030,9.68E-06
,
9601101,1.85E-06
,
9503187,2.72E-05
,
9601102,1.79E-05
,
9601103,5.25E-09
,
9508051,0
,
9601104,1.69E-05
,
9601107,3.98E-06
,
9601110,8.50E-07
,
9601112,0.000346828
,
9601114,0.000133624
,
9410089,0
,
9601117,3.53E-05
,
9601119,2.46E-05
,
9302117,7.16E-05
,
9601121,0
,
9601129,4.72E-06
,
9601130,8.41E-06
,
9601137,1.02E-07
,
9506072,1.78E-05
,
9601142,0.000214251
,
9411191,0
,
9601145,9.91E-07
,
9601149,0
,
9308096,0
,
9601153,2.69E-06
,
9601155,0.000146513
,
9202066,0
,
9310021,0
,
9601160,0.00020146
,
9601164,2.50E-05
,
9601170,0.000111183
,
9601173,1.93E-05
,
9504077,0.000106358
,
9601178,0.000273727
,
9503189,0
,
9601179,0.000110336
,
9508044,0
,
9602001,0.000127437
,
9312019,3.03E-05
,
9602026,1.83E-05
,
9508135,6.90E-05
,
9602028,5.18E-05
,
9501049,0.0001927
,
9602034,1.04E-06
,
9602039,8.68E-06
,
9602040,0
,
9602041,1.51E-05
,
9410221,2.75E-07
,
9602046,9.80E-06
,
9501093,0.000203481
,
9602047,1.91E-05
,
9602056,4.86E-07
,
9602058,5.36E-06
,
9602067,2.23E-05
,
9602068,5.50E-05
,
9312015,9.65E-07
,
9602069,0.000340814
,
9602072,2.71E-05
,
9410150,3.89E-07
,
9602076,1.86E-06
,
9602079,3.47E-05
,
9602090,7.14E-05
,
9602094,7.53E-05
,
9602095,6.66E-05
,
9602098,4.52E-09
,
9501052,0.000403766
,
9505160,5.66E-05
,
9602099,3.06E-05
,
9504121,3.39E-05
,
9504122,9.15E-07
,
9602100,8.76E-10
,
9602103,0.000293484
,
9602106,6.06E-05
,
9401132,6.13E-06
,
9506010,6.59E-06
,
9602048,4.12E-05
,
9602110,9.68E-05
,
9602112,3.88E-07
,
9602116,6.74E-05
,
9308144,2.70E-08
,
9602124,7.25E-05
,
9601064,0
,
9602125,1.55E-05
,
9602130,2.58E-05
,
9602131,0
,
9602132,3.98E-06
,
9602133,6.26E-06
,
9602141,1.05E-05
,
9602142,0
,
9602143,0
,
9602147,9.99E-06
,
9602149,5.77E-06
,
9602150,5.49E-05
,
9602151,5.83E-05
,
9602152,1.95E-07
,
9602153,2.53E-05
,
9602158,0
,
9503126,7.14E-05
,
9602164,3.68E-07
,
9602165,0.000116947
,
9602168,4.70E-05
,
9602172,0.000976993
,
9603005,0
,
9603007,2.00E-06
,
9603008,1.52E-05
,
9603013,0.000169965
,
9603017,9.37E-05
,
9410078,3.63E-05
,
9603018,1.16E-05
,
9301014,6.96E-05
,
9603019,0.000309243
,
9603022,0
,
9603023,1.03E-05
,
9511037,0.000114523
,
9511038,0.000197352
,
9603027,1.04E-07
,
9603030,3.38E-05
,
9603032,0
,
9603038,0
,
9603041,0.000136129
,
9603045,3.91E-05
,
9510038,1.46E-05
,
9601169,0.000656024
,
9603046,1.97E-08
,
9603048,1.23E-06
,
9603050,0
,
9603052,0.000247954
,
9603058,0
,
9603059,9.14E-06
,
9603063,0
,
9603066,8.79E-07
,
9603072,2.36E-05
,
9603055,9.27E-06
,
9603079,0
,
9204025,7.14E-05
,
9603083,3.94E-05
,
9603084,4.36E-05
,
9603085,0.000100474
,
9603091,0
,
9512164,0
,
9603102,5.48E-06
,
9507136,2.98E-05
,
9603105,9.12E-06
,
9603110,2.70E-05
,
9603111,5.76E-06
,
9603114,8.98E-05
,
9405097,0
,
9603118,6.87E-06
,
9510100,8.72E-05
,
9603120,0
,
9510056,0
,
9603121,4.92E-06
,
9603122,4.67E-07
,
9603124,2.63E-09
,
9603130,1.05E-09
,
9603131,0.000197868
,
9502055,0
,
9603132,3.98E-08
,
9603137,5.61E-05
,
9603138,7.55E-05
,
9503110,6.87E-09
,
9603143,0.000114731
,
9401085,0
,
9603144,0.000100392
,
9603146,1.24E-07
,
9603151,0.000388847
,
9603153,4.08E-06
,
9603160,1.47E-07
,
9603171,0
,
9603172,2.77E-05
,
9603177,2.47E-05
,
9410197,2.13E-06
,
9603179,1.90E-05
,
9509150,0
,
9603182,2.79E-06
,
9603183,1.99E-05
,
9603184,1.62E-06
,
9603188,0.000114072
,
9503234,1.66E-09
,
9603192,0
,
9603196,2.31E-06
,
9603197,0
,
9603198,0.000164539
,
9603200,1.23E-06
,
9509023,5.85E-06
,
9603201,1.82E-07
,
9511073,2.31E-05
,
9603205,9.75E-06
,
9604001,8.13E-07
,
9604010,7.92E-07
,
9604011,3.35E-05
,
9604016,3.92E-05
,
9604020,1.39E-05
,
9604022,1.99E-05
,
9409044,9.67E-06
,
9604024,9.31E-06
,
9604032,7.31E-05
,
9604040,0.00028318
,
9408052,0
,
9604048,1.04E-05
,
9604049,2.63E-09
,
9408105,0
,
9408145,0
,
9604050,0
,
9604053,0.000237713
,
9604054,0.000321459
,
9402078,6.40E-05
,
9604043,0.000138721
,
9604060,2.98E-06
,
9604061,0.000225404
,
9209007,2.35E-05
,
9604064,9.91E-05
,
9208060,0
,
9501045,6.61E-06
,
9604066,9.53E-08
,
9604067,3.84E-06
,
9511117,7.19E-05
,
9604069,8.72E-05
,
9604073,9.49E-06
,
9409101,5.96E-06
,
9604079,2.74E-05
,
9502051,9.57E-06
,
9604082,0
,
9604086,0
,
9507002,0.000154107
,
9604087,4.62E-05
,
9604088,3.64E-05
,
9604092,0
,
9603039,0
,
9604093,9.06E-06
,
9604100,7.16E-05
,
9604101,1.35E-06
,
9604106,0
,
9604107,4.57E-07
,
9604109,6.11E-05
,
9510239,0.000161814
,
9604110,2.85E-06
,
9604113,7.31E-05
,
9604116,3.57E-05
,
9604135,0
,
9604137,0
,
9306115,0
,
9604145,4.84E-05
,
9604153,2.77E-05
,
9604154,0.000409913
,
9406027,0.000102656
,
9604158,0.000211136
,
9604159,9.45E-07
,
9604160,3.75E-10
,
9604164,1.54E-05
,
9604165,0.000200769
,
9604170,3.49E-05
,
9504162,0.000117725
,
9604172,0
,
9604173,0
,
9604174,0.000334956
,
9311056,6.19E-05
,
9405128,4.53E-05
,
9507053,4.57E-05
,
9604176,1.47E-05
,
9604183,1.19E-05
,
9604187,6.60E-06
,
9407161,5.32E-05
,
9604188,0
,
9604194,0
,
9603021,0.00011465
,
9604182,0.000140648
,
9604201,4.30E-05
,
9605002,3.69E-05
,
9605006,9.07E-06
,
9605010,9.59E-05
,
9605014,0
,
9605015,0
,
9605017,2.11E-06
,
9605021,4.21E-06
,
9404134,0.000144452
,
9605023,6.56E-05
,
9605025,0
,
9504029,3.73E-06
,
9605027,5.96E-05
,
9605029,0.000973964
,
9605041,2.81E-06
,
9605047,6.38E-06
,
9605050,9.03E-05
,
9601125,9.42E-07
,
9605052,3.19E-05
,
9605055,1.23E-05
,
9605057,0
,
9605061,6.17E-05
,
9605063,3.87E-07
,
9605064,0.000143388
,
9605068,7.14E-05
,
9407170,0.000142831
,
9507124,0
,
9605070,3.48E-05
,
9605073,1.59E-05
,
9605075,0.000101755
,
9605076,0
,
9605078,0
,
9605083,0.000468424
,
9603070,7.14E-05
,
9605095,5.42E-06
,
9605098,2.27E-05
,
9407185,3.63E-06
,
9605115,7.21E-05
,
9605117,0.000290687
,
9605119,1.90E-06
,
9510121,8.42E-07
,
9605122,4.72E-05
,
9605125,0
,
9605126,0.000110367
,
9605130,9.55E-06
,
9605133,2.98E-05
,
9301092,1.89E-05
,
9312129,0
,
9508047,0.00016772
,
9605134,0.000175218
,
9310067,0.00042179
,
9605138,4.57E-06
,
9605143,2.91E-06
,
9605157,7.95E-05
,
9605164,0.000259384
,
9206050,1.43E-05
,
9210140,1.01E-07
,
9605165,0
,
9602003,2.63E-09
,
9605167,9.56E-06
,
9605171,0.000166684
,
9610200,4.39E-06
,
9606101,2.80E-05
,
9605177,1.88E-10
,
9605179,1.82E-06
,
9605185,5.25E-06
,
9605186,2.97E-07
,
9404089,0.00010365
,
9509062,0.000126681
,
9601020,0.00015442
,
9605188,1.14E-08
,
9605189,1.31E-09
,
9604029,0
,
9604036,0
,
9605190,0
,
9605132,0
,
9605193,8.65E-05
,
9605194,6.23E-07
,
9505113,0.000175255
,
9508113,2.77E-05
,
9605196,1.27E-06
,
9605197,0.00025056
,
9303027,1.18E-05
,
9605198,0
,
9507037,7.14E-05
,
9605202,1.90E-06
,
9605205,2.89E-05
,
9605207,8.91E-05
,
9605210,8.88E-05
,
9605230,1.31E-09
,
9605235,0.000177979
,
9412178,0
,
9606005,8.03E-06
,
9606006,1.77E-05
,
9310003,4.51E-06
,
9606010,9.04E-07
,
9606019,1.36E-08
,
9606021,9.81E-06
,
9606023,1.85E-05
,
9606035,8.91E-05
,
9606038,0
,
9606039,0.00018543
,
9301008,1.45E-05
,
9606047,3.40E-06
,
9606048,0
,
9606051,7.35E-06
,
9606057,4.66E-05
,
9606060,1.25E-05
,
9606065,3.84E-05
,
9606069,2.81E-05
,
9606070,9.56E-05
,
9602054,4.62E-07
,
9606074,2.63E-09
,
9501089,0
,
9509015,0
,
9606075,0.000142831
,
9404102,0
,
9312020,0
,
9606079,4.05E-05
,
9402023,6.05E-05
,
9606083,6.27E-06
,
9606085,0
,
9606088,1.19E-05
,
9606093,2.97E-05
,
9606094,8.73E-08
,
9606096,2.07E-06
,
9606097,1.81E-05
,
9606103,0
,
9606106,6.24E-05
,
9606107,3.99E-06
,
9606110,0.00014635
,
9606111,4.92E-07
,
9606119,5.52E-05
,
9509086,0.000102596
,
9606123,0.000457893
,
9606127,0
,
9606128,0
,
9606129,1.26E-05
,
9606132,2.14E-05
,
9606140,2.75E-06
,
9606141,0.000275991
,
9606146,6.32E-05
,
