Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige,scores
1155,0.000365564,0,0,2.79E-34,0.012112089,0,0,-4.57E-20,0,4.63E-05,0,0.000182782,
9607054,0.000365564,1.30E-06,0.000182782,2.51E-32,0.013323298,1.30E-06,1,-1.60E-20,6.81E-19,8.55E-05,2,0.000182782,
9911100,0.000365564,0,0.000243709,1.12E-30,0.013444419,0,1.5,0,5.34E-19,0.000118739,2,0,
9606093,0.000365564,0.001276592,0.00982511,3.28E-05,0.013600438,0.001276592,64.47656257,8.52E-20,-1.78E-20,0.000534472,3,0.000365564,
9901126,0.000365564,0,0,2.79E-34,0.012112089,0,0,3.17E-20,0,4.63E-05,0,0.000182782,
9611050,0.000365564,0.000633513,0.007659736,3.28E-05,0.01892444,0.000633513,58.29865934,-4.50E-19,-3.03E-18,0.000775651,9,0.000548346,
9306051,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.77E-21,0,4.63E-05,0,0.000182782,
9506029,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.56E-20,0,4.63E-05,0,0.000182782,
203092,0.000365564,1.34E-07,0.000182782,2.51E-32,0.013323298,1.34E-07,1,1.97E-20,4.52E-19,8.55E-05,2,0.000182782,
3283,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,1,3.35E-20,1.07E-19,8.55E-05,3,0.000182782,
9610167,0.000365564,5.08E-06,0.000487419,2.24E-30,0.014776748,5.08E-06,3,-2.81E-20,7.99E-20,0.000191204,3,0.000182782,
9407102,0.000365564,0,0,2.79E-34,0.012112089,0,0,-1.34E-18,0,4.63E-05,0,0.000182782,
9201017,0.000365564,0,0,2.79E-34,0.012112089,0,0,2.11E-20,0,4.63E-05,0,0.000182782,
9610014,0.000365564,5.01E-07,0.000329007,2.21E-30,0.013565539,5.01E-07,2,2.78E-20,-1.09E-19,0.00015198,1,0.000182782,
9302090,0.000365564,0,0,2.79E-34,0.012112089,0,0,8.04E-20,0,4.63E-05,0,0.000182782,
9512184,0.000365564,6.42E-05,0.004149294,2.76E-22,0.020743438,6.42E-05,28.75,3.90E-20,6.09E-19,0.00114519,13,0.000182782,
9509101,0.000365564,7.63E-05,0.006247111,1.27E-18,0.013521531,7.63E-05,37.28849206,1.21E-20,6.91E-19,0.000239401,2,0.000182782,
9207105,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.80E-17,0,4.63E-05,0,0.000182782,
9308137,0.000365564,0,0,2.79E-34,0.012112089,0,0,-7.20E-21,0,4.63E-05,0,0.000182782,
9910220,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.45E-20,0,4.63E-05,0,0.000182782,
9303103,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.29E-19,0,4.63E-05,0,0.000182782,
9508139,0.000365564,6.71E-05,0.000569436,2.14E-27,0.013605509,6.71E-05,3.75,6.38E-21,-2.03E-19,0.000308269,3,0.000182782,
9505039,0.000365564,8.15E-06,0.000243709,1.12E-30,0.013444419,8.15E-06,1.5,3.58E-21,-5.53E-19,0.000118739,2,0.000182782,
9207051,0.000365564,0,0,2.79E-34,0.012112089,0,0,-1.57E-20,0,4.63E-05,0,0.000182782,
2167,0.000365564,0.000168747,0.045573076,0.182643923,0.014915851,0.000168747,273.7302136,9.34E-21,-7.20E-19,0.003985784,2,0.000182782,
9209040,0.000365564,0,0,2.79E-34,0.012112089,0,0,-1.20E-19,0,4.63E-05,0,0.000182782,
9803173,0.000365564,5.01E-07,0.000304637,1.23E-26,0.013457863,5.01E-07,2.283333333,-1.80E-20,1.67E-19,0.00019121,3,0.000182782,
9401025,0.000365564,8.45E-06,0.000182782,2.51E-32,0.013323298,8.45E-06,1,2.15E-19,8.58E-20,8.55E-05,2,0.000182782,
9412166,0.000365564,5.61E-06,0.000411259,1.14E-30,0.014655627,5.61E-06,2.5,-3.72E-20,1.59E-19,0.000157963,5,0.000182782,
9801207,0.000365564,1.70E-06,0.000586933,4.59E-23,0.013459368,1.70E-06,4.278571429,1.53E-20,1.81E-19,0.00023673,2,0.000182782,
9701078,0.000365564,2.67E-07,0.000835575,6.58E-29,0.01722339,2.67E-07,5.666666667,3.51E-21,-3.67E-18,0.000325994,6,0.000182782,
3013,0.000365564,6.68E-08,0.000243709,1.12E-30,0.013444419,6.68E-08,1.5,3.46E-20,5.71E-19,0.000118739,2,0.000182782,
9506145,0.000365564,0,0,2.79E-34,0.012112089,0,0,-3.41E-20,0,4.63E-05,0,0.000182782,
9409117,0.000365564,0,0,2.79E-34,0.012112089,0,0,-1.25E-20,0,4.63E-05,0,0.000182782,
9612005,0.000365564,6.09E-05,0.020538122,3.28E-05,0.022438002,6.09E-05,136.561282,2.02E-20,-4.56E-18,0.0016162,15,0.000182782,
9707261,0.000365564,2.00E-07,0.000438677,7.48E-28,0.013590975,2.00E-07,2.916666667,-3.95E-20,7.22E-19,0.000232248,2,0.000182782,
9303058,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.75E-20,0,4.63E-05,0,0.000182782,
9210071,0.000365564,0,0,2.79E-34,0.012112089,0,0,-1.70E-19,0,4.63E-05,0,0.000182782,
9311011,0.000365564,0,0,2.79E-34,0.012112089,0,0,-9.00E-20,0,4.63E-05,0,0.000182782,
208185,0.000365564,0,0.000243709,1.12E-30,0.013444419,0,1.5,0,7.51E-20,0.000118739,3,0,
9410037,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.27E-22,0,4.63E-05,0,0.000182782,
9211122,0.000365564,0,0,2.79E-34,0.012112089,0,0,-1.58E-20,0,4.63E-05,0,0.000182782,
205221,0.000365564,5.35E-07,0.000365564,3.39E-29,0.013577651,5.35E-07,2.333333333,3.10E-21,-4.87E-19,0.000180151,2,0.000182782,
9611003,0.000365564,6.68E-08,0.000365564,5.00E-32,0.014534506,6.68E-08,2,8.35E-21,-4.80E-19,0.000124722,5,0.000182782,
9511015,0.000365564,0,0,2.79E-34,0.012112089,0,0,2.26E-17,0,4.63E-05,0,0.000182782,
3179,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,1,1.65E-19,6.65E-19,8.55E-05,3,0.000182782,
9912037,0.000365564,0,0,2.79E-34,0.012112089,0,0,-3.56E-21,0,4.63E-05,0,0.000182782,
9712194,0.000365564,0,0.000243709,1.12E-30,0.013444419,0,1.5,0,3.58E-19,0.000118739,1,0,
9412187,0.000365564,6.62E-06,0.000411259,1.14E-30,0.014655627,6.62E-06,2.5,-9.08E-21,6.87E-20,0.000157963,4,0.000182782,
9404050,0.000365564,1.74E-05,0.000456955,3.50E-29,0.013698772,1.74E-05,2.833333333,1.09E-19,-4.68E-19,0.000213392,1,0.000182782,
9504028,0.000365564,0,0,2.79E-34,0.012112089,0,0,-1.51E-21,0,4.63E-05,0,0.000182782,
9705034,0.000365564,6.68E-07,0.001015455,6.79E-29,0.017465632,6.68E-07,6.666666667,1.97E-20,1.91E-18,0.000392475,9,0.000182782,
203048,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.07E-20,0,4.63E-05,0,0.000182782,
9305067,0.000365564,2.67E-07,0.000365564,5.00E-32,0.014534506,2.67E-07,2,8.78E-21,-2.79E-19,0.000124722,5,0.000182782,
9610172,0.000365564,0.000545386,0.007679358,3.28E-05,0.014792776,0.000545386,49.26382943,-1.78E-19,5.14E-19,0.000325169,4,0.000182782,
9709151,0.000365564,0,0,2.79E-34,0.012112089,0,0,6.71E-21,0,4.63E-05,0,0.000182782,
9903251,0.000365564,6.68E-08,0.000182782,2.51E-32,0.013323298,6.68E-08,1,6.97E-21,2.75E-19,8.55E-05,3,0.000182782,
9603178,0.000365564,4.01E-07,0.000243709,1.12E-30,0.013444419,4.01E-07,1.5,-4.08E-20,1.85E-19,0.000118739,2,0.000182782,
9905223,0.000365564,0,0,2.79E-34,0.012112089,0,0,-1.34E-19,0,4.63E-05,0,0.000182782,
9703204,0.000365564,5.50E-05,0.008479879,3.28E-05,0.013878638,5.50E-05,58.80762432,-2.01E-19,7.16E-19,0.000292715,1,0.000182782,
9309014,0.000365564,1.37E-06,0.000182782,2.51E-32,0.013323298,1.37E-06,1,2.78E-20,-7.70E-19,8.55E-05,3,0.000182782,
9411090,0.000365564,0,0,2.79E-34,0.012112089,0,0,-3.20E-20,0,4.63E-05,0,0.000182782,
9802023,0.000365564,1.30E-05,0.00067697,2.14E-27,0.014816718,1.30E-05,4.75,-3.61E-20,-6.43E-19,0.000347493,5,0.000182782,
2188,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,1,-5.30E-20,-3.18E-19,8.55E-05,1,0.000182782,
8133,0.000365564,0,0,2.79E-34,0.012112089,0,0,2.54E-20,0,4.63E-05,0,0.000182782,
9307054,0.000365564,3.74E-06,0.000182782,2.51E-32,0.013323298,3.74E-06,1,-4.72E-21,2.72E-19,8.55E-05,3,0.000182782,
9221,0.000365564,0,0.000182782,2.51E-32,0.013323298,0,1,0,5.13E-20,8.55E-05,1,0,
9705156,0.000365564,3.01E-07,0.000411259,1.14E-30,0.014655627,3.01E-07,2.5,-6.86E-22,-3.99E-19,0.000157963,3,0.000182782,
9603106,0.000365564,0.000285634,0.009120071,1.05E-13,0.016559206,0.000285634,59.42272254,4.00E-20,-3.53E-18,0.000578974,8,0.000365564,
9805044,0.000365564,2.00E-07,0.000274173,3.29E-29,0.013456531,2.00E-07,1.833333333,-3.73E-20,5.99E-19,0.000146911,1,0.000182782,
9406203,0.000365564,6.05E-05,0.002356581,6.92E-29,0.027276424,6.05E-05,15.16666667,-5.35E-19,-1.43E-16,0.00062225,25,0.000182782,
9907080,0.000365564,0,0,2.79E-34,0.012112089,0,0,2.02E-20,0,4.63E-05,0,0.000182782,
6184,0.000365564,0,0,2.79E-34,0.012112089,0,0,5.02E-20,0,4.63E-05,0,0.000182782,
9612053,0.000365564,2.00E-07,0.000365564,5.00E-32,0.014534506,2.00E-07,2,-7.82E-21,1.08E-19,0.000124722,6,0.000182782,
9308052,0.000365564,8.94E-05,0.000597088,6.79E-29,0.013832005,8.94E-05,3.666666667,-2.42E-20,8.15E-19,0.000274804,3,0.000182782,
9203074,0.000365564,0,0,2.79E-34,0.012112089,0,0,-1.03E-20,0,4.63E-05,0,0.000182782,
9204044,0.000365564,0,0,2.79E-34,0.012112089,0,0,4.50E-19,0,4.63E-05,0,0.000182782,
207033,0.000365564,2.00E-07,0.00031334,1.75E-25,0.013457875,2.00E-07,2.45,3.62E-20,-1.97E-19,0.000208585,3,0.000182782,
9607203,0.000365564,2.21E-06,0.000411259,1.14E-30,0.014655627,2.21E-06,2.5,2.00E-21,-9.33E-19,0.000157963,4,0.000182782,
9712036,0.000365564,6.68E-08,0.000365564,5.00E-32,0.014534506,6.68E-08,2,2.27E-20,-3.45E-19,0.000124722,4,0.000182782,
9307182,0.000365564,0,0,2.79E-34,0.012112089,0,0,-8.67E-21,0,4.63E-05,0,0.000182782,
1082,0.000365564,2.41E-06,0.000243709,1.12E-30,0.013444419,2.41E-06,1.5,-4.20E-21,3.49E-19,0.000118739,2,0.000182782,
9901121,0.000365564,0,0,2.79E-34,0.012112089,0,0,9.18E-18,0,4.63E-05,0,0.000182782,
9403109,0.000365564,6.68E-08,0.000182782,2.51E-32,0.013323298,6.68E-08,1,-5.55E-21,4.70E-19,8.55E-05,1,0.000182782,
9610149,0.000365564,3.01E-07,0.000548346,7.49E-32,0.015745715,3.01E-07,3,4.49E-20,-3.64E-18,0.000163946,5,0.000182782,
9309145,0.000365564,8.89E-06,0.000182782,2.51E-32,0.013323298,8.89E-06,1,-4.83E-20,3.04E-19,8.55E-05,3,0.000182782,
9303030,0.000365564,3.64E-06,0.000182782,2.51E-32,0.013323298,3.64E-06,1,7.63E-21,-5.91E-19,8.55E-05,2,0.000182782,
9406148,0.000365564,0,0,2.79E-34,0.012112089,0,0,6.45E-21,0,4.63E-05,0,0.000182782,
9407056,0.000365564,1.34E-06,0.000182782,2.51E-32,0.013323298,1.34E-06,1,-3.37E-20,6.77E-19,8.55E-05,2,0.000182782,
9401059,0.000365564,3.34E-07,0.000182782,2.51E-32,0.013323298,3.34E-07,1,-2.57E-21,6.73E-19,8.55E-05,3,0.000182782,
7197,0.000365564,0,0.000487419,2.24E-30,0.014776748,0,3,0,4.75E-19,0.000191204,3,0,
9403178,0.000365564,1.34E-07,0.000182782,2.51E-32,0.013323298,1.34E-07,1,1.22E-20,-2.77E-19,8.55E-05,2,0.000182782,
207138,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,1,-2.29E-20,-5.59E-19,8.55E-05,2,0.000182782,
9207072,0.000365564,0,0,2.79E-34,0.012112089,0,0,-8.36E-18,0,4.63E-05,0,0.000182782,
9410016,0.000365564,2.67E-06,0.000365564,5.00E-32,0.014534506,2.67E-06,2,-1.46E-20,9.60E-19,0.000124722,4,0.000182782,
9501052,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.40E-20,0,4.63E-05,0,0.000182782,
9205101,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.54E-20,0,4.63E-05,0,0.000182782,
9403168,0.000365564,0,0.000365564,5.00E-32,0.014534506,0,2,0,-1.85E-19,0.000124722,3,0,
9612178,0.000365564,5.21E-06,0.000417787,3.29E-29,0.014667739,5.21E-06,2.833333333,-3.81E-19,7.63E-19,0.000186134,6,0.000182782,
9505174,0.000365564,8.15E-06,0.000243709,1.12E-30,0.013444419,8.15E-06,1.5,-4.04E-20,4.83E-19,0.000118739,2,0.000182782,
9404112,0.000365564,0,0,2.79E-34,0.012112089,0,0,3.67E-21,0,4.63E-05,0,0.000182782,
9611116,0.000365564,0,0,2.79E-34,0.012112089,0,0,2.20E-20,0,4.63E-05,0,0.000182782,
5122,0.000365564,6.01E-07,0.000598195,6.05E-07,0.015060587,6.01E-07,3.833333333,4.88E-19,1.33E-19,0.000243678,6,0.000365564,
9404185,0.000365564,1.57E-06,0.000182782,2.51E-32,0.013323298,1.57E-06,1,1.92E-21,7.97E-19,8.55E-05,2,0.000182782,
9309015,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.34E-19,0,4.63E-05,0,0.000182782,
9512139,0.000365564,1.21E-05,0.000274173,3.29E-29,0.013456531,1.21E-05,1.833333333,8.39E-20,-6.90E-19,0.000146911,2,0.000182782,
9233,0.000365564,0,0.000497573,1.23E-26,0.014790193,0,3.783333333,0,1.48E-19,0.000263675,4,0,
9803184,0.000365564,6.68E-08,0.000182782,2.51E-32,0.013323298,6.68E-08,1,5.96E-22,-9.09E-19,8.55E-05,2,0.000182782,
9507104,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.58E-20,0,4.63E-05,0,0.000182782,
9410150,0.000365564,0,0,2.79E-34,0.012112089,0,0,2.42E-20,0,4.63E-05,0,0.000182782,
9608009,0.000365564,6.68E-08,0.000182782,2.51E-32,0.013323298,6.68E-08,1,1.58E-20,-3.15E-20,8.55E-05,3,0.000182782,
9407088,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.33E-20,0,4.63E-05,0,0.000182782,
9711055,0.000365564,0.000596629,0.034317598,0.000952036,0.019747275,0.000596629,215.6463469,-8.66E-20,1.12E-18,0.002380879,7,0.000182782,
9309133,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.27E-20,0,4.63E-05,0,0.000182782,
3221,0.000365564,5.35E-07,0.000324946,6.46E-29,0.013468643,5.35E-07,2.166666667,-1.19E-20,4.75E-19,0.000175082,1,0.000182782,
9910256,0.000365564,0,0,2.79E-34,0.012112089,0,0,3.90E-20,0,4.63E-05,0,0.000182782,
9206047,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.37E-20,0,4.63E-05,0,0.000182782,
9609139,0.000365564,3.01E-07,0.000411259,1.14E-30,0.014655627,3.01E-07,2.5,-3.10E-20,-4.50E-19,0.000157963,4,0.000182782,
9604013,0.000365564,3.48E-06,0.000243709,1.12E-30,0.013444419,3.48E-06,1.5,3.51E-21,-6.47E-19,0.000118739,2,0.000182782,
9706085,0.000365564,0,0,2.79E-34,0.012112089,0,0,-9.73E-21,0,4.63E-05,0,0.000182782,
9405171,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.44E-20,0,4.63E-05,0,0.000182782,
9307055,0.000365564,0,0,2.79E-34,0.012112089,0,0,3.87E-20,0,4.63E-05,0,0.000182782,
9608029,0.000365564,0,0,2.79E-34,0.012112089,0,0,-3.27E-20,0,4.63E-05,0,0.000182782,
9710046,0.000365564,0,0.006060153,1.22E-10,0.013580478,0,37.20808867,0,-2.26E-20,0.000228895,1,0,
9201040,0.000365564,0,0,2.79E-34,0.012112089,0,0,-3.66E-20,0,4.63E-05,0,0.000182782,
9802007,0.000365564,1.36E-05,0.001901777,2.33E-21,0.013760205,1.36E-05,12.79801587,-1.99E-20,2.04E-18,0.000284202,2,0.000182782,
7187,0.000365564,0,0.000243709,1.12E-30,0.013444419,0,1.5,0,1.84E-19,0.000118739,3,0,
9608102,0.000365564,0,0,2.79E-34,0.012112089,0,0,3.34E-20,0,4.63E-05,0,0.000182782,
5233,0.000365564,0,0.000182782,2.51E-32,0.013323298,0,1,0,-2.03E-19,8.55E-05,3,0,
9805159,0.000365564,0,0.000584902,1.43E-27,0.014803395,0,4.166666667,0,-6.99E-20,0.000295396,4,0,
9312008,0.000365564,0,0,2.79E-34,0.012112089,0,0,2.21E-20,0,4.63E-05,0,0.000182782,
9709080,0.000365564,3.16E-05,0.01111844,3.28E-05,0.01351098,3.16E-05,75.47781088,-3.40E-20,-9.11E-20,0.000406472,2,0.000182782,
9907216,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.15E-20,0,4.63E-05,0,0.000182782,
9406094,0.000365564,0,0,2.79E-34,0.012112089,0,0,-3.37E-20,0,4.63E-05,0,0.000182782,
9712202,0.000365564,4.95E-06,0.000292451,7.15E-28,0.013457742,4.95E-06,2.083333333,-6.35E-21,2.68E-19,0.000170836,1,0.000182782,
9310101,0.000365564,6.93E-05,0.001012331,1.45E-26,0.017506934,6.93E-05,7.083333333,1.35E-20,1.42E-18,0.000270043,7,0.000365564,
9306010,0.000365564,3.34E-06,0.000365564,5.00E-32,0.014534506,3.34E-06,2,-1.33E-20,-1.23E-19,0.000124722,3,0.000182782,
9804197,0.000365564,2.00E-07,0.000411259,1.14E-30,0.014655627,2.00E-07,2.5,-2.03E-20,2.20E-19,0.000157963,5,0.000182782,
9212065,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.89E-20,0,4.63E-05,0,0.000182782,
9607234,0.000365564,3.01E-07,0.000548346,7.49E-32,0.015745715,3.01E-07,3,-7.72E-20,-1.33E-18,0.000163946,7,0.000182782,
207073,0.000365564,0,0.000182782,2.51E-32,0.013323298,0,1,0,-4.21E-19,8.55E-05,2,0,
9302133,0.000365564,0,0,2.79E-34,0.012112089,0,0,5.12E-21,0,4.63E-05,0,0.000182782,
9406070,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.14E-20,0,4.63E-05,0,0.000182782,
9511046,0.000365564,8.09E-06,0.000182782,2.51E-32,0.013323298,8.09E-06,1,-1.09E-19,7.64E-19,8.55E-05,1,0.000182782,
9404085,0.000365564,0,0,2.79E-34,0.012112089,0,0,-3.32E-20,0,4.63E-05,0,0.000182782,
204190,0.000365564,1.00E-07,0.000274173,3.29E-29,0.013456531,1.00E-07,1.833333333,-5.47E-20,-3.31E-19,0.000146911,2,0.000182782,
9212110,0.000365564,0,0,2.79E-34,0.012112089,0,0,7.15E-21,0,4.63E-05,0,0.000182782,
4049,0.000365564,6.68E-07,0.000487419,2.24E-30,0.014776748,6.68E-07,3,-2.07E-21,6.69E-19,0.000191204,6,0.000182782,
9506077,0.000365564,4.14E-06,0.000182782,2.51E-32,0.013323298,4.14E-06,1,-3.38E-19,-1.55E-19,8.55E-05,3,0.000182782,
9403186,0.000365564,1.69E-05,0.000243709,1.12E-30,0.013444419,1.69E-05,1.5,-4.23E-20,2.28E-19,0.000118739,1,0.000182782,
9402039,0.000365564,0,0,2.79E-34,0.012112089,0,0,-5.03E-20,0,4.63E-05,0,0.000182782,
9202035,0.000365564,0,0,2.79E-34,0.012112089,0,0,-1.13E-17,0,4.63E-05,0,0.000182782,
12177,0.000365564,0,0.000182782,2.51E-32,0.013323298,0,1,0,-7.12E-19,8.55E-05,1,0,
9506204,0.000365564,0,0,2.79E-34,0.012112089,0,0,-5.18E-20,0,4.63E-05,0,0.000182782,
12002,0.000365564,3.34E-07,0.000304637,1.23E-26,0.013457863,3.34E-07,2.283333333,-1.48E-20,3.56E-19,0.00019121,3,0.000182782,
9502082,0.000365564,0,0,2.79E-34,0.012112089,0,0,-1.74E-20,0,4.63E-05,0,0.000182782,
9406217,0.000365564,0,0,2.79E-34,0.012112089,0,0,6.52E-21,0,4.63E-05,0,0.000182782,
9905201,0.000365564,1.00E-07,0.000182782,2.51E-32,0.013323298,1.00E-07,1,1.89E-20,-7.48E-19,8.55E-05,3,0.000182782,
9205037,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.20E-20,0,4.63E-05,0,0.000182782,
9602066,0.000365564,0,0,2.79E-34,0.012112089,0,0,3.32E-20,0,4.63E-05,0,0.000182782,
9609219,0.000365564,0.000203508,0.010603743,3.28E-05,0.013800059,0.000203508,70.471586,1.16E-20,-4.76E-19,0.000478331,3,0.000182782,
9711044,0.000365564,6.68E-07,0.000571194,3.33E-30,0.014897869,6.68E-07,3.5,-3.22E-20,3.79E-20,0.000224444,5,0.000182782,
9503010,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.77E-20,0,4.63E-05,0,0.000182782,
9701102,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.58E-20,0,4.63E-05,0,0.000182782,
209150,0.000365564,0,0.000411259,1.14E-30,0.014655627,0,2.5,0,1.38E-19,0.000157963,3,0,
205036,0.000365564,0,0.000182782,2.51E-32,0.013323298,0,1,0,1.46E-19,8.55E-05,2,0,
9601034,0.000365564,2.41E-06,0.000243709,1.12E-30,0.013444419,2.41E-06,1.5,1.72E-20,-5.71E-19,0.000118739,1,0.000182782,
9604094,0.000365564,1.30E-06,0.000182782,2.51E-32,0.013323298,1.30E-06,1,-3.81E-19,-4.38E-19,8.55E-05,3,0.000182782,
9503114,0.000365564,3.11E-05,0.000411259,1.14E-30,0.014655627,3.11E-05,2.5,-1.68E-19,-1.01E-18,0.000157963,4,0.000182782,
9212148,0.000365564,0,0,2.79E-34,0.012112089,0,0,9.05E-18,0,4.63E-05,0,0.000182782,
9202075,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.24E-20,0,4.63E-05,0,0.000182782,
9803087,0.000365564,6.35E-07,0.000519561,3.46E-21,0.013457891,6.35E-07,4.078571429,3.67E-20,6.24E-19,0.000257044,1,0.000182782,
9602049,0.000365564,3.64E-05,0.000761591,1.19E-30,0.017078045,3.64E-05,4.5,-1.14E-18,-1.76E-18,0.00023641,6,0.000365564,
9510156,0.000365564,9.52E-06,0.001268151,2.83E-23,0.013769815,9.52E-06,8.30952381,3.57E-20,-1.26E-19,0.000140807,1,0.000182782,
9703139,0.000365564,1.67E-07,0.000182782,2.51E-32,0.013323298,1.67E-07,1,6.96E-21,2.92E-19,8.55E-05,3,0.000182782,
9504114,0.000365564,3.17E-06,0.000182782,2.51E-32,0.013323298,3.17E-06,1,2.85E-20,5.97E-19,8.55E-05,2,0.000182782,
9608050,0.000365564,6.68E-08,0.000243709,1.12E-30,0.013444419,6.68E-08,1.5,9.24E-21,6.59E-19,0.000118739,3,0.000182782,
9801062,0.000365564,2.67E-07,0.000487419,2.24E-30,0.014776748,2.67E-07,3,1.56E-20,-1.13E-19,0.000191204,3,0.000182782,
9602174,0.000365564,0.00024675,0.006965801,6.09E-15,0.014681235,0.00024675,41.59348984,-1.39E-20,2.28E-20,0.000183035,3,0.000182782,
9609123,0.000365564,1.00E-07,0.000182782,2.51E-32,0.013323298,1.00E-07,1,-5.59E-21,3.36E-19,8.55E-05,2,0.000182782,
9804021,0.000365564,0,0.000182782,2.51E-32,0.013323298,0,1,0,3.65E-19,8.55E-05,2,0,
9206028,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.57E-20,0,4.63E-05,0,0.000182782,
9704156,0.000365564,2.00E-06,0.000274173,3.29E-29,0.013456531,2.00E-06,1.833333333,-6.37E-20,-9.01E-20,0.000146911,2,0.000182782,
202056,0.000365564,1.34E-07,0.000182782,2.51E-32,0.013323298,1.34E-07,1,-3.90E-20,1.96E-19,8.55E-05,1,0.000182782,
9610243,0.000365564,9.82E-06,0.00074636,3.51E-29,0.01612119,9.82E-06,4.833333333,2.21E-21,-7.73E-19,0.000291839,5,0.000182782,
9604008,0.000365564,0,0.000182782,2.51E-32,0.013323298,0,1,0,-7.64E-19,8.55E-05,1,0,
9710149,0.000365564,0,0.000304637,1.23E-26,0.013457863,0,2.283333333,0,7.58E-21,0.00019121,3,0,
9307109,0.000365564,1.00E-07,0.000182782,2.51E-32,0.013323298,1.00E-07,1,2.03E-20,3.39E-19,8.55E-05,1,0.000182782,
9510011,0.000365564,0,0,2.79E-34,0.012112089,0,0,3.32E-21,0,4.63E-05,0,0.000182782,
9711146,0.000365564,0,0,2.79E-34,0.012112089,0,0,-3.60E-20,0,4.63E-05,0,0.000182782,
9305057,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.87E-20,0,4.63E-05,0,0.000182782,
9510083,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.87E-19,0,4.63E-05,0,0.000182782,
9301079,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.42E-20,0,4.63E-05,0,0.000182782,
9402004,0.000365564,1.93E-05,0.002034378,1.33E-26,0.01409726,1.93E-05,12.25,-2.63E-21,0.055375213,0.000522908,2,0.000182782,
9311147,0.000365564,3.74E-06,0.000182782,2.51E-32,0.013323298,3.74E-06,1,3.11E-20,-2.48E-19,8.55E-05,1,0.000182782,
9401148,0.000365564,1.32E-05,0.000411259,1.14E-30,0.014655627,1.32E-05,2.5,4.50E-19,-8.03E-19,0.000157963,3,0.000182782,
202201,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,1,3.58E-20,-6.40E-19,8.55E-05,1,0.000182782,
9611092,0.000365564,4.71E-06,0.000274173,3.29E-29,0.013456531,4.71E-06,1.833333333,7.35E-21,3.93E-19,0.000146911,2,0.000182782,
9602096,0.000365564,2.81E-06,0.000182782,2.51E-32,0.013323298,2.81E-06,1,4.08E-21,1.57E-19,8.55E-05,1,0.000365564,
9505068,0.000365564,5.99E-05,0.00068812,9.85E-29,0.014934205,5.99E-05,4.5,-1.19E-20,5.00E-19,0.000308959,2,0.000182782,
6248,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,1,-2.95E-20,-7.69E-20,8.55E-05,3,0.000182782,
9403111,0.000365564,0,0,2.79E-34,0.012112089,0,0,-3.42E-20,0,4.63E-05,0,0.000182782,
10172,0.000365564,4.01E-07,0.000274173,3.29E-29,0.013456531,4.01E-07,1.833333333,-1.40E-20,1.33E-19,0.000146911,3,0.000182782,
9801151,0.000365564,1.81E-05,0.011219967,6.58E-15,0.017971221,1.81E-05,72.81388611,-2.34E-20,3.17E-18,0.000675418,8,0.000182782,
9312198,0.000365564,1.34E-07,0.000182782,2.51E-32,0.013323298,1.34E-07,1,1.16E-20,-9.12E-21,8.55E-05,2,0.000182782,
7178,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,1,1.19E-19,-2.03E-19,8.55E-05,1,0.000182782,
