,S.No,Id,Betweenness centrality,Closeness,Degree centrality,Eigenvector centrality,Katz Centrality,Percolation Centrality,load Centrality,Hormonic Centrality,Degree prestige,Hub-Score,Page Rank,Rank_prestige,Authorities-Score,score
11141,11141,9907163,3.25e-05,0.246193349,0.003313824,1.46e-06,0.002080087,3.25e-05,3.63e-05,0.358480446,0.002487558,0.000394007,0.002011517,0.007692308,0.000394007,0.025160516
11142,11142,205103,0.003818654,0.784531893,0.011598828,0.011370335,0.052958325,0.003818654,0.003809201,0.434909186,0.004145936,0.000901186,0.093405596,0.042307692,0.000901186,0.037741479
11143,11143,1113,0.0,0.0,0.059651867,0.0,0.0,0.0,0.0,0.392947901,0.060530683,0.013279149,0.0,0.0,0.013279149,0.018870113
11144,11144,7177,0.000254382,0.352301314,0.028997348,8.6e-05,0.004786504,0.000254382,0.00030931,0.00148238,0.026533995,0.004233478,0.000706749,0.021153846,0.004233478,0.018870113
11145,11145,8133,0.00025906,0.394771106,0.006627834,0.000166908,0.005749788,0.00025906,0.000287646,0.012799581,0.003316757,0.000269657,0.046482346,0.017307692,0.000269657,0.050322443
11151,11151,1019,1.42e-05,0.011193408,0.007456326,3.8800000000000005e-33,0.003076305,1.42e-05,1.48e-05,0.0,0.002487558,8.38e-07,0.043002966,0.028846154,8.38e-07,0.056612846
11152,11152,6121,1.63e-05,0.013121378,0.017398335,1.64e-32,0.007913821,1.63e-05,1.64e-05,0.001262768,0.00165873,5.26e-10,0.110026161,0.078846154,5.26e-10,0.0
11153,11153,107024,1.2e-06,0.011662488,0.002485332,5.9e-32,0.001886643,1.2e-06,1.45e-06,0.000658836,0.000829365,6.8e-13,0.046319251,0.009615385,6.8e-13,0.012579552
11159,11159,9608071,5.91e-05,0.00126962,0.021540837,1.5500000000000002e-43,0.000725729,5.91e-05,6.08e-05,0.000988253,0.019900501,0.000128541,0.003805572,0.005769231,0.000128541,0.0
11162,11162,9906228,8.95e-05,0.005623311,0.009113331,4.100000000000001e-37,0.00177958,8.95e-05,9.27e-05,0.25616491,0.005804315,1.51e-06,0.004892879,0.017307692,1.51e-06,0.006291814
11171,11171,210081,0.005362489,0.234966193,0.009941823,2.48e-08,0.004371551,0.005362489,0.005530262,0.000329418,0.00165873,0.000992003,0.045993059,0.048076923,0.000992003,0.006291814
11172,11172,207120,0.003643218,0.258954849,0.009941823,1.03e-07,0.003899285,0.003643218,0.003749024,0.001152962,0.002487558,1.99e-06,0.042296217,0.036538462,1.99e-06,0.0
11175,11175,9711168,0.000124559,0.003283506,0.009113331,1.07e-40,0.00140299,0.000124559,0.000128177,0.504327318,0.005804315,2.87e-06,0.004457956,0.017307692,2.87e-06,0.025160516
11181,11181,7242,0.0,0.004689975,0.003313824,6.27e-29,0.00158463,0.0,0.0,0.005775792,0.000829365,2.91e-07,0.047296195,0.011538462,2.91e-07,0.006291814
11182,11182,9044,8.95e-07,0.003576099,0.004970829,6.05e-42,0.001643415,8.95e-07,9.21e-07,0.546298052,0.000829365,2.77e-09,0.03332594,0.015384615,2.77e-09,0.025160516
11185,11185,9911248,0.0,0.003672835,0.000828678,8.749999999999999e-38,0.000728368,0.0,0.0,0.000329418,0.0,3.17e-19,0.001087306,0.007692308,3.17e-19,0.018870113
11186,11186,9908149,6.14e-05,0.012623216,0.018226827,2.6099999999999997e-34,0.006194676,6.14e-05,6.26e-05,0.001125511,0.003316757,8.45e-07,0.048603681,0.069230769,8.45e-07,0.094355737
11187,11187,9912291,9.59e-06,0.01026326,0.002485332,2.11e-28,0.001406072,9.59e-06,9.87e-06,0.003936543,0.000829365,5.08e-11,0.076210933,0.015384615,5.08e-11,0.056612846
11188,11188,9909210,7.31e-07,0.00442393,0.004142316,6.29e-37,0.001016662,7.31e-07,7.88e-07,0.088524544,0.002487558,9.85e-07,0.003696842,0.011538462,9.85e-07,0.018870113
11189,11189,9912176,4.65e-06,0.005834717,0.008284818,4.21e-36,0.002182662,4.65e-06,4.81e-06,0.085840331,0.004145936,1.49e-06,0.008263528,0.023076923,1.49e-06,0.025160516
11192,11192,9912223,2.37e-06,0.002658851,0.002485332,1.09e-39,0.000608513,2.37e-06,2.47e-06,0.332201103,0.00165873,4.89e-08,0.007719875,0.007692308,4.89e-08,0.075484212
11195,11195,9610100,0.0,0.000423298,0.0,5.43e-45,0.000234104,0.0,0.0,0.575232102,0.0,3.17e-19,0.00173969,0.001923077,3.17e-19,0.012579552
11196,11196,9511177,0.0,0.000423298,0.0,5.43e-45,0.000234104,0.0,0.0,0.502071579,0.0,3.17e-19,0.00092421,0.001923077,3.17e-19,0.044031882
11197,11197,9903211,0.0,0.000846596,0.000828678,1.09e-44,0.000468209,0.0,0.0,0.071972693,0.0,3.17e-19,0.00163096,0.007692308,3.17e-19,0.018870113
11198,11198,9710101,0.0,0.0,0.004970829,0.0,0.0,0.0,0.0,0.525972843,0.005804315,1.43e-06,0.0,0.0,1.43e-06,0.050322443
11200,11200,207038,7.25e-06,0.014338271,0.014084325,1.4900000000000001e-33,0.005857696,7.25e-06,7.46e-06,0.0,0.000829365,3.17e-19,0.054185912,0.065384615,3.17e-19,0.031450918
11203,11203,304201,0.0,0.601511196,0.007456326,0.000535591,0.019501469,0.0,0.0,0.003403984,0.0,3.17e-19,0.083685621,0.032692308,3.17e-19,0.113227103
11211,11211,9503023,0.0,0.0,0.028997348,0.0,0.0,0.0,0.0,0.367067809,0.029850752,0.000387021,0.0,0.0,0.000387021,0.056612846
11214,11214,9806168,7.19e-05,0.003919013,0.009113331,6.6000000000000005e-37,0.00150847,7.19e-05,7.52e-05,0.592767586,0.005804315,3.29e-06,0.007991702,0.015384615,3.29e-06,0.006291814
11226,11226,101105,0.005099336,0.403905586,0.016569843,0.000124088,0.009679144,0.005099336,0.005187253,0.0,0.006633494,0.000978031,0.030553308,0.055769231,0.000978031,0.018870113
11229,11229,108134,0.0,0.30974282,0.003313824,8.86e-07,0.002781909,0.0,0.0,0.47931163,0.0,3.17e-19,0.012667119,0.021153846,3.17e-19,0.037741479
11233,11233,210282,0.000459057,0.361658759,0.011598828,3.74e-05,0.005746638,0.000459057,0.000427256,0.432302014,0.000829365,2.22e-07,0.077654876,0.055769231,2.22e-07,0.012579552
11246,11246,9811015,0.000563149,0.004785497,0.022369329,1.16e-39,0.001978493,0.000563149,0.000573486,0.494118184,0.017412944,0.00021377,0.011307986,0.030769231,0.00021377,0.075484212
11250,11250,201148,0.000660808,0.006888518,0.01574133,9.62e-33,0.004905691,0.000660808,0.00068,0.200230866,0.003316757,0.000349297,0.051007172,0.063461538,0.000349297,0.006291814
11255,11255,110217,0.0,0.004228189,0.000828678,1.46e-33,0.000760321,0.0,0.0,0.549379342,0.0,3.17e-19,0.007556779,0.009615385,3.17e-19,0.0
11256,11256,211080,0.0,0.321978027,0.004970829,9.35e-06,0.002897406,0.0,0.0,0.08091781,0.0,3.17e-19,0.08711879,0.026923077,3.17e-19,0.157260397
11260,11260,9905039,4.7e-07,0.001322527,0.001656819,2.7299999999999996e-42,0.000540782,4.7e-07,4.84e-07,0.392235947,0.000829365,1.64e-08,0.006795665,0.005769231,1.64e-08,0.012579552
11262,11262,9609195,3.19e-05,0.000423298,0.003313824,5.43e-45,0.000234104,3.19e-05,3.27e-05,0.554845734,0.003316757,6.15e-07,0.002718266,0.001923077,6.15e-07,0.0
11271,11271,206245,0.0,0.311491707,0.002485332,4.96e-06,0.001950904,0.0,0.0,0.026909418,0.0,3.17e-19,0.057551125,0.011538462,3.17e-19,0.081774773
11275,11275,107208,0.0,0.196033506,0.007456326,3.13e-09,0.003557183,0.0,0.0,0.001647089,0.0,3.17e-19,0.126342823,0.028846154,3.17e-19,0.138388872
11278,11278,108240,0.000260815,0.484565107,0.007456326,0.000156704,0.015931439,0.000260815,0.000267787,0.636488166,0.000829365,1.88e-05,0.02740012,0.036538462,1.88e-05,0.025160516
11280,11280,1045,3.13e-08,0.008368215,0.001656819,2.11e-28,0.00060882,3.13e-08,3.23e-08,0.326686107,0.000829365,5.09e-10,0.068380153,0.003846154,5.09e-10,0.006291814
11281,11281,9912102,3.13e-08,0.000423298,0.000828678,5.43e-45,0.000234104,3.13e-08,3.23e-08,0.400613391,0.000829365,5.87e-10,0.002228978,0.001923077,5.87e-10,0.006291814
11294,11294,9906043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210832388,0.000829365,8.94e-10,0.0,0.0,8.94e-10,0.056612846
11296,11296,1020,0.0,0.000423298,0.0,5.43e-45,0.000234104,0.0,0.0,0.0,0.0,3.17e-19,0.001087306,0.005769231,3.17e-19,0.044031882
11297,11297,4180,7.31e-05,0.061116911,0.006627834,4.46e-21,0.002943672,7.31e-05,7.58e-05,0.713180905,0.000829365,2.46e-05,0.028922349,0.036538462,2.46e-05,0.0
11303,11303,111124,0.0,0.053505587,0.004970829,3.83e-21,0.002725176,0.0,0.0,0.0,0.0,3.17e-19,0.047810491,0.030769231,3.17e-19,0.132098469
11307,11307,9810199,0.000128068,0.018982263,0.01574133,4.3199999999999995e-30,0.005189702,0.000128068,0.000131186,0.365815445,0.004145936,3.42e-06,0.054821443,0.048076923,3.42e-06,0.037741479
11309,11309,9609179,0.0,0.011168084,0.001656819,1.1300000000000001e-29,0.00100749,0.0,0.0,0.473753767,0.0,3.17e-19,0.007448049,0.015384615,3.17e-19,0.018870113
11311,11311,9912105,9.24e-07,0.059607172,0.004970829,5.100000000000001e-21,0.002742496,9.24e-07,9.51e-07,0.007906027,0.000829365,2.96e-06,0.011742909,0.025,2.96e-06,0.018870113
11318,11318,9906007,1.32e-06,0.001713988,0.002485332,3.59e-41,0.000592523,1.32e-06,1.35e-06,0.009756257,0.00165873,3.72e-05,0.008046067,0.003846154,3.72e-05,0.006291814
11320,11320,9402073,0.000308767,0.002043485,0.024026334,1.4099999999999999e-30,0.000590723,0.000308767,0.000324354,0.000988253,0.023217238,0.004177591,0.00081548,0.007692308,0.004177591,0.0
11327,11327,9309039,0.0,0.0,0.033968343,0.0,0.0,0.0,0.0,0.329718897,0.034825867,0.004687564,0.0,0.0,0.004687564,0.025160516
11328,11328,9410237,0.000470753,0.000423298,0.033968343,5.43e-45,0.000234104,0.000470753,0.000491646,0.004579692,0.033996688,0.009698996,0.000163096,0.005769231,0.009698996,0.018870113
11335,11335,9908108,0.0,0.005689793,0.000828678,4.25e-30,0.000620848,0.0,0.0,0.003322414,0.0,3.17e-19,0.006686934,0.007692308,3.17e-19,0.195003129
11337,11337,1147,0.0,0.003611367,0.0,6.61e-36,0.000345422,0.0,0.0,0.0,0.0,3.17e-19,0.000163096,0.003846154,3.17e-19,0.018870113
11348,11348,9502122,0.00076607,0.00717825,0.024854846,4.25e-30,0.001011336,0.00076607,0.00086053,0.000988253,0.024046438,0.000880228,0.000598018,0.005769231,0.000880228,0.062903248
11350,11350,9401006,0.0,0.0,0.026511831,0.0,0.0,0.0,0.0,0.000658836,0.027363174,0.009616143,0.0,0.0,0.009616143,0.006291814
11352,11352,9904188,6.14e-05,0.059241647,0.005799321,6.34e-21,0.004528882,6.14e-05,6.26e-05,0.43383689,0.000829365,3.4e-06,0.012123466,0.025,3.4e-06,0.0
11358,11358,9404114,0.00161401,0.010561332,0.020712345,2.1100000000000002e-29,0.001940307,0.00161401,0.001642831,0.281427847,0.017412944,0.002396177,0.004675417,0.019230769,0.002396177,0.006291814
11381,11381,9406059,0.005403424,0.010408153,0.024026334,2.1499999999999998e-38,0.003222392,0.005403424,0.005379819,0.076979119,0.016583744,0.004750438,0.010383776,0.036538462,0.004750438,0.006291814
11384,11384,110099,0.005146118,0.564001382,0.019883832,0.00053773,0.053299949,0.005146118,0.005229377,0.0,0.009121051,0.001453075,0.02055009,0.046153846,0.001453075,0.069193809
11391,11391,11120,2.27e-05,0.127654012,0.019883832,6.38e-15,0.008554922,2.27e-05,2.5e-05,0.240561823,0.000829365,6.43e-07,0.078844933,0.098076923,6.43e-07,0.018870113
11392,11392,9412228,0.004391744,0.003917387,0.042253346,1.1799999999999999e-30,0.001609294,0.004391744,0.004398935,0.000329418,0.038142624,0.003548856,0.019299688,0.026923077,0.003548856,0.006291814
11393,11393,1064,7.31e-07,0.003110577,0.001656819,1.1799999999999999e-30,0.00062914,7.31e-07,8.73e-07,0.000878447,0.000829365,9.64e-10,0.001032941,0.009615385,9.64e-10,0.006291814
11396,11396,9704131,0.019140403,0.00954397,0.021540837,2.22e-27,0.00199031,0.019140403,0.019766442,0.0,0.018242123,0.00607078,0.003805572,0.015384615,0.00607078,0.006291814
11397,11397,1174,1.23e-05,0.004328261,0.004142316,2.35e-30,0.001217476,1.23e-05,1.27e-05,0.005746772,0.00165873,1.75e-06,0.007448049,0.015384615,1.75e-06,0.006291814
11400,11400,9903121,2.94e-05,0.006879767,0.011598828,2.04e-22,0.002230244,2.94e-05,3.02e-05,0.306660583,0.006633494,0.000110378,0.011471082,0.023076923,0.000110378,0.006291814
11405,11405,9609119,2.57e-05,0.010350179,0.005799321,3.61e-29,0.002408318,2.57e-05,2.58e-05,0.538447808,0.00165873,2.42e-07,0.010601237,0.019230769,2.42e-07,0.0
11408,11408,9912247,0.0,0.005832331,0.002485332,3.8400000000000003e-29,0.00100151,0.0,0.0,0.000658836,0.000829365,2.79e-05,0.003533746,0.015384615,2.79e-05,0.012579552
11409,11409,9912234,1.01e-05,0.013026236,0.005799321,3.3299999999999998e-28,0.002534419,1.01e-05,1.04e-05,0.005074995,0.000829365,4.47e-08,0.020169533,0.032692308,4.47e-08,0.0
11411,11411,103102,0.00125729,0.53432175,0.020712345,0.000781286,0.065212821,0.00125729,0.001179468,0.037485002,0.009950251,0.008152449,0.013265137,0.046153846,0.008152449,0.006291814
11415,11415,106188,0.000471338,0.433677086,0.007456326,6.3e-05,0.013409225,0.000471338,0.000526548,0.47674009,0.002487558,0.000123651,0.003805572,0.026923077,0.000123651,0.0
11416,11416,9905167,2.63e-06,0.004809691,0.004142316,1.1799999999999999e-30,0.001476599,2.63e-06,2.71e-06,0.001647089,0.000829365,2.53e-06,0.028922349,0.017307692,2.53e-06,0.012579552
11417,11417,209109,1.16e-05,0.013510929,0.004970829,4.83e-27,0.002481396,1.16e-05,1.22e-05,0.241656947,0.000829365,4.58e-05,0.066524664,0.025,4.58e-05,0.044031882
11420,11420,301060,0.0,0.025760861,0.004142316,1.1500000000000002e-27,0.003323829,0.0,0.0,0.006171094,0.0,3.17e-19,0.112987983,0.017307692,3.17e-19,0.0
11421,11421,302130,0.0,0.323671621,0.006627834,4.19e-06,0.00341364,0.0,0.0,0.003843208,0.0,3.17e-19,0.186878604,0.032692308,3.17e-19,0.106936542
11426,11426,9707191,0.0,0.016471409,0.007456326,2.0800000000000002e-29,0.003291706,0.0,0.0,0.344488188,0.0,3.17e-19,0.059153815,0.046153846,3.17e-19,0.0
11430,11430,9812058,0.0,0.119014296,0.003313824,4.05e-15,0.001673623,0.0,0.0,0.689818047,0.0,3.17e-19,0.020060802,0.015384615,3.17e-19,0.050322443
11431,11431,9909115,0.0,0.004146211,0.002485332,1.1799999999999999e-30,0.001195908,0.0,0.0,0.000603933,0.0,3.17e-19,0.002826997,0.013461538,3.17e-19,0.0
11444,11444,9712043,0.002210492,0.106841665,0.023197842,7.69e-17,0.006971737,0.002210492,0.002274689,0.478552863,0.006633494,1.31e-05,0.061063668,0.084615385,1.31e-05,0.0
11446,11446,9409064,0.006897553,0.00574043,0.01574133,8.69e-41,0.002790998,0.006897553,0.007031135,0.004101252,0.008291872,0.000880228,0.0094052,0.036538462,0.000880228,0.0
11453,11453,9412227,1.25e-07,0.004432133,0.005799321,1.01e-39,0.002173477,1.25e-07,1.29e-07,0.483398022,0.000829365,1.61e-06,0.007828606,0.023076923,1.61e-06,0.012579552
11464,11464,9610198,1.42e-06,0.018015148,0.004970829,6.4e-28,0.002080012,1.42e-06,1.68e-06,0.582283212,0.002487558,9.71e-05,0.002500805,0.013461538,9.71e-05,0.094355737
11470,11470,9805185,0.000256136,0.024461009,0.020712345,8.16e-32,0.005322758,0.000256136,0.000265982,0.556054373,0.009121051,9.43e-06,0.024192566,0.057692308,9.43e-06,0.025160516
11473,11473,9911213,0.0,0.080427225,0.004142316,7.36e-18,0.002260936,0.0,0.0,0.0,0.0,3.17e-19,0.037131512,0.025,3.17e-19,0.0
11474,11474,1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384764565,0.000829365,3e-07,0.0,0.0,3e-07,0.025160516
11475,11475,9311055,0.000417537,0.000423298,0.014084325,5.43e-45,0.000234104,0.000417537,0.000429663,0.000329418,0.014096187,0.014961154,0.006415107,0.005769231,0.014961154,0.006291814
11486,11486,9902115,0.004263091,0.003639583,0.021540837,1.68e-33,0.00107454,0.004263091,0.004368846,0.00148238,0.019071302,0.000782425,0.002663901,0.015384615,0.000782425,0.006291814
11489,11489,9910200,3.47e-05,0.011332748,0.009113331,5.6100000000000004e-33,0.003272422,3.47e-05,3.57e-05,0.276358696,0.000829365,7.61e-07,0.005980185,0.044230769,7.61e-07,0.012579552
11490,11490,11132,0.001725119,0.007732117,0.009113331,5.47e-33,0.002721133,0.001725119,0.001763185,0.144867828,0.003316757,0.001355272,0.065932626,0.034615385,0.001355272,0.075484212
11492,11492,9904032,2.39e-05,0.018882625,0.010770336,4.5e-30,0.004378431,2.39e-05,2.45e-05,0.002800051,0.00165873,1.41e-06,0.032184268,0.044230769,1.41e-06,0.0
11493,11493,104091,0.000125144,0.462163935,0.009113331,0.000509481,0.036527318,0.000125144,0.000163681,0.0,0.00165873,5.72e-05,0.01973461,0.038461538,5.72e-05,0.075484212
11494,11494,107120,4.19e-05,0.021672487,0.011598828,1.9700000000000002e-29,0.005577687,4.19e-05,4.28e-05,0.705559115,0.00165873,1.61e-05,0.065272631,0.05,1.61e-05,0.031450918
11495,11495,112151,0.000760222,0.319181852,0.01905534,3.24e-05,0.01445424,0.000760222,0.000746194,0.080212796,0.002487558,3e-05,0.170982186,0.067307692,3e-05,0.012579552
11497,11497,203162,1.2e-06,0.281472202,0.007456326,7.82e-06,0.005647798,1.2e-06,2.05e-06,0.0,0.000829365,4.3e-06,0.060489027,0.034615385,4.3e-06,0.018870113
11498,11498,206197,0.000391222,0.312445542,0.007456326,2.22e-05,0.00761547,0.000391222,0.00039115,0.083601244,0.000829365,1.01e-07,0.133855023,0.034615385,1.01e-07,0.044031882
11500,11500,9908083,0.0,0.021918855,0.001656819,1.1400000000000001e-29,0.00137195,0.0,0.0,0.054630818,0.0,3.17e-19,0.022670337,0.013461538,3.17e-19,0.012579552
11512,11512,9412180,0.003888828,0.001763369,0.004970829,1.6000000000000001e-43,0.000959833,0.003888828,0.004007785,0.452407845,0.002487558,5.04e-07,0.009350835,0.013461538,5.04e-07,0.094355737
11518,11518,9607233,0.002064295,0.006811628,0.014084325,2.33e-41,0.003485818,0.002064295,0.002124246,0.527640493,0.004145936,6.64e-05,0.029248541,0.055769231,6.64e-05,0.044031882
11520,11520,9908027,2.9e-06,0.001692834,0.004142316,2.9900000000000003e-43,0.000983242,2.9e-06,2.97e-06,0.131228243,0.00165873,1.2e-06,0.003044458,0.013461538,1.2e-06,0.044031882
11522,11522,9904043,0.000401748,0.006480368,0.009113331,2.33e-39,0.003399812,0.000401748,0.000408601,0.000329418,0.000829365,7.61e-07,0.039686682,0.034615385,7.61e-07,0.0
11529,11529,9511128,0.004111047,0.002462297,0.009941823,7.799999999999999e-42,0.001318013,0.004111047,0.004230439,0.000329418,0.006633494,5.54e-05,0.010383776,0.017307692,5.54e-05,0.018870113
11536,11536,5258,4.42e-06,0.009443086,0.010770336,4.6299999999999996e-38,0.004395839,4.42e-06,4.54e-06,0.315714359,0.000829365,1.03e-07,0.067217279,0.061538462,1.03e-07,0.012579552
11542,11542,9612194,0.000842092,0.003279854,0.021540837,3.94e-36,0.001019096,0.000842092,0.000866548,0.19550578,0.019071302,0.000191415,0.011307986,0.015384615,0.000191415,0.050322443
11543,11543,9705052,0.001742663,0.003897964,0.01905534,1.9e-35,0.001136878,0.001742663,0.001787255,0.01887015,0.016583744,0.00016906,0.004457956,0.013461538,0.00016906,0.031450918
11553,11553,9905187,1.67e-05,0.01574664,0.007456326,4.54e-30,0.003376457,1.67e-05,1.72e-05,0.255346381,0.000829365,3.17e-19,0.012993311,0.034615385,3.17e-19,0.0
11556,11556,201057,2.91e-05,0.02111158,0.008284818,1.2300000000000001e-26,0.004467894,2.91e-05,3e-05,0.335521187,0.000829365,8.24e-08,0.083299627,0.040384615,8.24e-08,0.037741479
11557,11557,301124,0.0,0.598159329,0.011598828,0.001418588,0.080364226,0.0,0.0,0.0,0.0,3.17e-19,0.18859383,0.067307692,3.17e-19,0.100646139
11558,11558,9908059,0.0,0.015792559,0.004970829,4.9699999999999996e-30,0.002747556,0.0,0.0,0.000988253,0.0,3.17e-19,0.027780677,0.023076923,3.17e-19,0.050322443
11561,11561,9711195,1.88e-07,0.000564749,0.000828678,1.4400000000000002e-43,0.00025752,1.88e-07,1.93e-07,0.543513387,0.000829365,1.6e-10,0.001576594,0.003846154,1.6e-10,0.006291814
11565,11565,212140,0.000178945,0.082895402,0.003313824,1.57e-17,0.001670827,0.000178945,0.000184141,0.0,0.000829365,1.91e-08,0.092176396,0.013461538,1.91e-08,0.037741479
11566,11566,9710172,0.0,0.003310688,0.000828678,3.8799999999999994e-34,0.000331068,0.0,0.0,0.517854742,0.000829365,4.16e-06,0.000326192,0.001923077,4.16e-06,0.018870113
11571,11571,9905074,0.0,0.000423298,0.0,5.43e-45,0.000234104,0.0,0.0,0.001603167,0.0,3.17e-19,0.000434923,0.003846154,3.17e-19,0.025160516
11580,11580,1023,2.25e-05,0.005287564,0.003313824,7e-34,0.000599055,2.25e-05,2.42e-05,0.000329418,0.002487558,2.14e-05,0.015765942,0.009615385,2.14e-05,0.195003129
11581,11581,205065,0.000625721,0.503148531,0.006627834,8.64e-05,0.004288279,0.000625721,0.000655929,0.0,0.000829365,4.9e-07,0.148352622,0.036538462,4.9e-07,0.0
11582,11582,206181,0.000453209,0.482007859,0.007456326,2.79e-05,0.005683516,0.000453209,0.000465168,0.767171438,0.000829365,1.98e-10,0.217577068,0.036538462,1.98e-10,0.031450918
11583,11583,9612084,0.003695849,0.005950074,0.014084325,3.9200000000000003e-35,0.001074513,0.003695849,0.003809201,0.089612842,0.012437808,0.000364666,0.018429843,0.007692308,0.000364666,0.006291814
11584,11584,9908073,2.53e-05,0.005960176,0.002485332,1.93e-34,0.001027517,2.53e-05,2.68e-05,0.0,0.000829365,3.17e-19,0.003533746,0.009615385,3.17e-19,0.031450918
11585,11585,9807063,0.001397639,0.004828492,0.004142316,1.5399999999999999e-34,0.000341556,0.001397639,0.001408141,0.782249452,0.004145936,7.06e-06,0.001087306,0.005769231,7.06e-06,0.0
11588,11588,204110,0.002947322,0.654474634,0.017398335,0.000632208,0.024700104,0.002947322,0.00308106,0.004277333,0.006633494,0.00014391,0.049751877,0.05,0.00014391,0.0
11589,11589,204245,0.00407596,0.485116799,0.014912838,0.000150326,0.016680734,0.00407596,0.004200351,0.014462409,0.005804315,3.72e-06,0.013754425,0.057692308,3.72e-06,0.169841202
11592,11592,9812063,0.002672473,0.075873159,0.009113331,1.17e-18,0.001993297,0.002672473,0.002732033,0.482769572,0.004145936,0.000332531,0.004947244,0.023076923,0.000332531,0.037741479
11593,11593,207022,0.001994121,0.524464529,0.008284818,0.000352959,0.022371627,0.001994121,0.002021945,0.0,0.003316757,1.49e-06,0.011090525,0.030769231,1.49e-06,0.006291814
11594,11594,9910131,1.88e-07,0.000423298,0.000828678,5.43e-45,0.000234104,1.88e-07,1.93e-07,0.019235017,0.000829365,3.17e-19,0.002120247,0.003846154,3.17e-19,0.037741479
11602,11602,9911189,0.0,0.009098958,0.003313824,6.51e-36,0.001556154,0.0,0.0,0.0,0.0,3.17e-19,0.019788976,0.023076923,3.17e-19,0.0
11604,11604,11276,0.000301165,0.036173121,0.014084325,2.77e-24,0.004861805,0.000301165,0.000310513,0.258448622,0.004145936,2.48e-05,0.07856767,0.05,2.48e-05,0.018870113
11619,11619,9702080,0.0,0.00151146,0.001656819,7.110000000000001e-43,0.000819365,0.0,0.0,0.658935618,0.0,3.17e-19,0.018484208,0.007692308,3.17e-19,0.012579552
11620,11620,9412167,0.004111047,0.002697307,0.017398335,4.32e-38,0.000834449,0.004111047,0.004362829,0.000329418,0.015754565,0.000620351,0.002120247,0.009615385,0.000620351,0.037741479
11623,11623,104162,1.8e-05,0.008481154,0.005799321,4.41e-36,0.00237507,1.8e-05,1.88e-05,0.020950973,0.000829365,5.16e-08,0.095186604,0.026923077,5.16e-08,0.0
11624,11624,107255,4.16e-05,0.407252797,0.008284818,5.81e-05,0.005698919,4.16e-05,5.39e-05,0.0,0.00165873,3.37e-06,0.048064377,0.032692308,3.37e-06,0.056612846
11625,11625,209129,0.000941506,0.626727491,0.010770336,0.000369632,0.013461199,0.000941506,0.000968849,0.137428775,0.000829365,3.17e-19,0.104114476,0.059615385,3.17e-19,0.006291814
11627,11627,9405067,0.0,0.000564749,0.004970829,1.4400000000000002e-43,0.00025752,0.0,0.0,0.600653686,0.004975115,3.47e-06,0.000543653,0.001923077,3.47e-06,0.006291814
11632,11632,204215,3.47e-05,0.407467392,0.005799321,8.64e-05,0.005466458,3.47e-05,4.8e-05,0.107315493,0.000829365,7.75e-07,0.044797022,0.030769231,7.75e-07,0.138388872
11636,11636,211051,0.0,0.26385394,0.003313824,5.41e-07,0.001550931,0.0,0.0,0.460245701,0.0,3.17e-19,0.032945382,0.015384615,3.17e-19,0.006291814
11642,11642,111228,0.005860376,0.46392285,0.043081859,0.000226044,0.068616001,0.005860376,0.005963536,0.297339625,0.009121051,0.000382131,0.11655761,0.173076923,0.000382131,0.006291814
11657,11657,9405107,0.0,0.0,0.018226827,0.0,0.0,0.0,0.0,0.00424949,0.019071302,0.00010409,0.0,0.0,0.00010409,0.232746014
11663,11663,206078,0.001380095,0.520729931,0.004142316,0.000207932,0.027910004,0.001380095,0.001420176,0.000658836,0.00165873,1.75e-08,0.003696842,0.019230769,1.75e-08,0.031450918
11667,11667,210213,0.0,0.441241108,0.004142316,1.61e-05,0.002736373,0.0,0.0,0.080330779,0.0,3.17e-19,0.053086102,0.030769231,3.17e-19,0.012579552
11670,11670,9412059,0.000824549,0.000564749,0.006627834,1.4400000000000002e-43,0.00025752,0.000824549,0.000848495,0.562296452,0.006633494,4.94e-05,0.006469473,0.003846154,4.94e-05,0.025160516
11671,11671,9612017,0.001578923,0.00190443,0.018226827,7.36e-42,0.000779571,0.001578923,0.001624778,0.120330709,0.016583744,0.000338119,0.006469473,0.009615385,0.000338119,0.905825907
11676,11676,9907154,0.000824549,0.011474854,0.004970829,1.0400000000000002e-27,0.001354303,0.000824549,0.000842477,0.005455002,0.00165873,5.61e-05,0.006306377,0.025,5.61e-05,0.081774773
11677,11677,9902165,7.54e-07,0.001692834,0.004142316,4.320000000000001e-43,0.000772547,7.54e-07,7.76e-07,0.734453259,0.002487558,0.000293409,0.002663901,0.011538462,0.000293409,0.094355737
11684,11684,9804078,0.0,0.003109394,0.002485332,7.45e-39,0.001022342,0.0,0.0,0.463515168,0.0,3.17e-19,0.014841732,0.015384615,3.17e-19,0.0
11687,11687,106029,4.56e-06,0.007179412,0.005799321,1.45e-35,0.00188785,4.56e-06,4.69e-06,0.0,0.000829365,5.34e-12,0.106411954,0.025,5.34e-12,0.025160516
11703,11703,9908051,0.0,0.251904179,0.009113331,8.58e-08,0.003974224,0.0,0.0,0.001756895,0.0,3.17e-19,0.069336439,0.038461538,3.17e-19,0.006291814
11704,11704,9804185,0.0,0.0,0.003313824,0.0,0.0,0.0,0.0,0.523005471,0.004145936,0.000186525,0.0,0.0,0.000186525,0.0
