,Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic,MAUT
8412,9909086,0.018038331,0.00025292,0.653398605,0.004043337,0.004611797,0.028966863,0.00020692,0.00020692,0.010218552,4.4e-08,0.539013786,
8417,9906229,0.011273957,0.000147793,0.636597699,0.003933147,0.004854211,0.013864273,0.000153202,0.000153202,0.027464771,2.34e-08,0.533236272,
8420,9712066,0.024802706,0.001410064,0.680024527,0.02133379,0.02314465,0.033184147,4.72e-06,4.72e-06,0.029661297,2.23e-11,0.451083867,
8429,9902002,0.016910936,0.000498002,0.65997462,0.013427293,0.014972454,0.01435772,1.35e-07,1.35e-07,0.00044894,2.9e-14,0.385484333,
8440,9411238,0.010146561,5.77e-05,0.617903232,0.005502113,0.006397991,0.025210518,1.1e-06,1.1e-06,0.007029685,1.2e-12,0.416190397,
8441,9705052,0.022547914,5.83e-05,0.605636178,0.001630827,0.001824146,0.039051963,1.78e-07,1.78e-07,0.003602169,7.03e-14,0.384982089,
8442,9707199,0.018038331,2.62e-05,0.584752334,0.000876194,0.000953259,0.03069313,6.15e-08,6.15e-08,0.001070097,3.33e-14,0.361181564,
8444,9711175,0.013528749,0.000978317,0.711091833,0.008780404,0.009964572,0.005054871,2.64e-08,2.64e-08,0.0,7.46e-16,0.35675848,
8452,9902064,0.00789177,3.04e-06,0.546372706,0.003284643,0.004046419,0.037171029,1.02e-06,1.02e-06,0.007274578,1.03e-12,0.419879306,
8460,9906092,0.00789177,0.000253669,0.646104286,0.001212298,0.00148429,0.017177584,0.000307557,0.000307557,0.01002348,1.13e-07,0.543959781,
8463,9910198,0.018038331,0.001581904,0.7229812,0.009442161,0.01076186,0.009094906,0.000105585,0.000105585,4.2e-06,1.2e-08,0.494324611,
8467,9207016,0.11048478,0.042962274,0.823221186,0.024078521,0.026288488,0.12621504,0.041530485,0.041530485,0.034752992,0.001753137,0.757441239,
8472,9409021,0.062006764,0.019053677,0.781439111,0.004738063,0.005465558,0.006146665,0.001321526,0.001321526,0.000131671,1.77e-06,0.593367389,
8493,9703188,0.014656144,0.000901534,0.716244966,0.011092304,0.013118983,0.004476758,2.01e-05,2.01e-05,0.0,4.24e-10,0.467606327,
8502,9301037,0.01578354,9.19e-05,0.620562532,0.013499063,0.015156138,0.052222955,8.89e-05,8.89e-05,0.010032663,8.74e-09,0.505102262,
8513,9905229,0.021420519,0.00021737,0.676929706,0.026168685,0.030254846,0.01732471,0.000154101,0.000154101,0.019261962,2.45e-08,0.536863341,
8525,9406089,0.00789177,0.000960308,0.640419858,0.004705293,0.005569846,0.024751639,0.000949928,0.000949928,0.006944522,9.07e-07,0.546641208,
8528,9505117,0.012401353,3.86e-05,0.602101431,0.003658134,0.004273242,0.046594419,2.46e-05,2.46e-05,0.008033389,6.54e-10,0.481354053,
8532,4032,0.009019166,0.00025784,0.640975079,0.007043855,0.008156242,0.00553515,5.89e-07,5.89e-07,0.0,3.84e-13,0.403653253,
8536,9605233,0.005636979,0.000151747,0.615814273,0.001026259,0.001190081,0.021845762,0.00011967,0.00011967,0.005632806,1.44e-08,0.493091007,
8556,103230,0.045095829,0.009344298,0.708572932,0.001256497,0.001386475,0.034361183,0.012170611,0.012170611,0.002528482,0.000157733,0.618752424,
8560,205066,0.062006764,0.016728069,0.74439816,0.00106119,0.001335182,0.004262356,0.000559024,0.000559024,0.0,3.4e-07,0.506869944,
8561,9307010,0.028184893,0.003839612,0.691073376,0.007429556,0.007667224,0.054662959,0.005793782,0.005793782,0.017922119,3.61e-05,0.601854898,
8563,9805015,0.014656144,0.00149613,0.677276238,0.002732971,0.003248363,0.021736487,0.001622966,0.001622966,0.007940767,3.14e-06,0.580204702,
8576,9412147,0.022547914,0.004104578,0.701109138,0.002868238,0.003129879,0.028984429,0.005581842,0.005581842,0.004164291,3.32e-05,0.602262201,
8591,9807098,0.040586246,0.014640031,0.733508414,0.000735047,0.000930998,0.041880862,0.01822165,0.01822165,0.005384604,0.000354283,0.63291823,
8592,205089,0.058624577,0.01846443,0.762338004,0.001731419,0.001866885,0.003436011,0.000436799,0.000436799,0.0,2.07e-07,0.50226858,
8599,9811047,0.038331454,0.018348423,0.746646073,0.001503436,0.00181608,0.032054822,0.0215393,0.0215393,0.003302392,0.000461008,0.666265949,
8617,9807080,0.120631342,0.11439862,0.836776814,0.01118086,0.012466821,0.088097752,0.123287274,0.123287274,0.021267934,0.015602706,0.783625998,
8620,9808075,0.040586246,0.052237372,0.795594333,0.00055009,0.000662984,0.028754243,0.059822563,0.059822563,0.001244034,0.003674931,0.735895221,
8628,9905104,0.056369786,0.035957098,0.77883235,0.002205433,0.002829519,0.048986598,0.048208614,0.048208614,0.004629796,0.002457558,0.715118649,
8630,9911096,0.067643743,0.087287286,0.794797749,0.000737118,0.000803958,0.042889791,0.105345046,0.105345046,0.00179418,0.011440349,0.746273329,
8643,9507048,0.064261556,0.034989561,0.821776891,0.012781819,0.01479416,0.063584141,0.031449082,0.031449082,0.016704878,0.001011474,0.735228157,
8649,9612121,0.058624577,0.032806017,0.804969952,0.004704298,0.005727424,0.05761983,0.029873909,0.029873909,0.007803199,0.000935031,0.719648337,
8651,9704131,0.014656144,0.002661516,0.715124273,0.004088402,0.004902427,0.027981054,0.002518033,0.002518033,0.004577167,6.61e-06,0.624635826,
8667,9506109,0.046223224,0.004927558,0.724154487,0.005317027,0.006166406,0.071172368,0.004332375,0.004332375,0.007730989,2e-05,0.626985646,
8676,9512062,0.133032694,0.100942663,0.857451478,0.028797794,0.031655801,0.113538644,0.097953598,0.097953598,0.032748129,0.009461372,0.790103249,
8685,9608117,0.052987599,0.024870097,0.77100501,0.003006109,0.003219245,0.051460145,0.02124849,0.02124849,0.006596796,0.000484227,0.68384679,
8687,9610234,0.041713641,0.019450016,0.777507423,0.00346321,0.004036804,0.040533207,0.01624973,0.01624973,0.006468019,0.000271149,0.697876942,
8699,9611100,0.029312289,0.004158431,0.697452023,0.000866962,0.001067916,0.035032594,0.003416803,0.003416803,0.001579405,1.24e-05,0.600553886,
8702,9701149,0.042841037,0.01328413,0.768764973,0.00209396,0.002309589,0.039923492,0.010976819,0.010976819,0.003288228,0.000126603,0.677977501,
8703,9701166,0.040586246,0.013449588,0.763016776,0.001700875,0.001762484,0.038462194,0.011491845,0.011491845,0.002773133,0.000139842,0.672036792,
8705,9702008,0.030439684,0.010227768,0.772513548,0.006316263,0.007414206,0.030381353,0.008945101,0.008945101,0.002937913,8.17e-05,0.683999636,
8706,9703158,0.01578354,0.000272636,0.662840267,0.006536525,0.007986576,0.003383832,0.000214427,0.000214427,0.0,4.75e-08,0.534532439,
8721,9309097,0.049605411,0.018292452,0.806459202,0.007141059,0.008631293,0.057943224,0.015376494,0.015376494,0.011457578,0.000244122,0.726620733,
8733,9806039,0.051860203,0.020423864,0.742492566,0.001642275,0.00205143,0.051153969,0.034067798,0.034067798,0.005835859,0.001358448,0.676439123,
8737,10127,0.027057497,0.021002233,0.70196407,7.93e-05,0.000112625,0.01609753,0.044156342,0.044156342,0.000138627,0.002367925,0.625868342,
8746,9812035,0.037204059,0.028015577,0.77100501,0.000714317,0.000867304,0.030503374,0.034900759,0.034900759,0.002216338,0.001288833,0.69575592,
8750,9904017,0.120631342,0.074765743,0.827085481,0.012509778,0.013822442,0.093949175,0.103833296,0.103833296,0.021722252,0.011372228,0.773925218,
8755,9906194,0.06313416,0.044228086,0.773075819,0.001529853,0.001708294,0.048742103,0.062519441,0.062519441,0.004787933,0.004120474,0.714127162,
8759,9909047,0.06313416,0.043314911,0.784177525,0.003124226,0.003480177,0.046388191,0.062480892,0.062480892,0.004833346,0.004152684,0.719827698,
8772,8123,0.012401353,0.00225119,0.697871553,0.005088057,0.006051889,0.021054165,0.002652774,0.002652774,0.010444643,7.94e-06,0.600139554,
8778,103195,0.014656144,4.24e-05,0.571510852,0.001615371,0.001827344,0.034297039,1.29e-05,1.29e-05,0.003902509,2.04e-10,0.438026944,
8785,9303098,0.006764374,1.35e-06,0.486008533,0.004693027,0.00529483,0.048399064,7.12e-22,3.61e-20,1.97e-06,8.33e-17,0.001508784,
8790,9901070,0.004509583,6.39e-05,0.562293554,0.006577412,0.007297211,0.00759131,2.8400000000000003e-21,3.4e-19,0.0,2.2e-17,0.000862162,
8794,9405166,0.010146561,4.65e-06,0.539304308,0.001963029,0.002329312,0.066252456,4.23e-20,1.02e-18,4.22e-06,1.39e-16,0.002155406,
8805,9611142,0.004509583,0.000224563,0.628176828,0.004305163,0.004752973,0.018631367,0.000195641,0.000195641,0.006642918,4.8e-08,0.512578612,
8823,9809039,0.032694476,0.031749466,0.780533245,0.003893497,0.004552227,0.035757651,0.029441627,0.029441627,0.006683626,0.000834277,0.703307453,
8836,9910093,0.069898534,0.02325308,0.751347528,0.003798852,0.004690563,0.063487262,0.030383113,0.030383113,0.00567945,0.001013887,0.686447133,
8865,9809124,0.028184893,0.007791978,0.745104239,0.003600356,0.004638301,0.034520774,0.008632962,0.008632962,0.006002465,7.3e-05,0.68026454,
8869,9903225,0.076662909,0.026468649,0.74178413,0.001893092,0.002164534,0.058253868,0.041606685,0.041606685,0.003836199,0.00192336,0.686189853,
8870,9905210,0.077790304,0.027009127,0.743700752,0.001334194,0.001725399,0.059739418,0.038528396,0.038528396,0.002630376,0.001671764,0.684770792,
8871,9909053,0.064261556,0.021076811,0.728716928,0.000854223,0.001028254,0.046878419,0.032526709,0.032526709,0.001658739,0.001193646,0.666434618,
8872,9912160,0.04735062,0.012111106,0.709292701,0.000340326,0.000516227,0.040386524,0.017298926,0.017298926,0.000718495,0.00033572,0.64195015,
8880,9301052,0.064261556,0.021428373,0.765091411,0.005437758,0.00598698,0.074203349,0.023883225,0.023883225,0.014597354,0.000591522,0.701576115,
8888,9410073,0.065388952,0.027170239,0.790159159,0.006666026,0.007908936,0.071541647,0.024149694,0.024149694,0.016202864,0.000616568,0.726140385,
8900,9803116,0.036076663,0.019462052,0.782420136,0.001446454,0.001881367,0.041538143,0.018260651,0.018260651,0.005080869,0.000334513,0.708305257,
8907,207059,0.006764374,0.002608886,0.733301568,0.004087877,0.005111419,0.009550681,0.002058024,0.002058024,0.009534729,4.61e-06,0.630316775,
8909,9211021,0.08680947,0.01368409,0.769635859,0.021571343,0.022480309,0.160383367,0.011260524,0.011260524,0.046870316,0.000130465,0.703565161,
8937,5209,0.036076663,0.005802701,0.720095488,0.006468821,0.007236025,0.050480511,0.007305457,0.007305457,0.010902269,5.49e-05,0.639927318,
8949,9402016,0.036076663,0.006805482,0.742858269,0.003977779,0.004331468,0.047973548,0.007057288,0.007057288,0.0125151,5.56e-05,0.656486138,
8955,207143,0.016910936,0.000429971,0.690541815,0.007427201,0.008711171,0.010530127,0.000408213,0.000408213,0.000858932,1.82e-07,0.577342973,
8968,3264,0.006764374,0.000267501,0.644910804,0.002763866,0.003226277,0.019143671,0.000308551,0.000308551,0.006513074,1.03e-07,0.54733282,
8970,9806230,0.019165727,0.002993126,0.711105244,0.001602236,0.001974914,0.033314997,0.002837895,0.002837895,0.003590536,8.49e-06,0.624589211,
8972,9202092,0.024802706,0.00188695,0.717096317,0.002355108,0.00287771,0.053519681,0.001190178,0.001190178,0.008708321,1.49e-06,0.591123994,
8973,9406067,0.050732807,0.012276349,0.794529785,0.00498511,0.005632962,0.007795068,0.000116673,0.000116673,5.38e-05,1.45e-08,0.528699329,
8986,9203083,0.021420519,0.002253146,0.688310621,0.001658716,0.002292345,0.037567731,0.001650016,0.001650016,0.006489436,2.85e-06,0.608922063,
8987,9209055,0.038331454,0.001723783,0.724829634,0.007021115,0.008490939,0.057273897,0.001771282,0.001771282,0.02099626,3.29e-06,0.636498256,
8988,9312172,0.058624577,0.013305952,0.766350961,0.008858933,0.009972124,0.061763868,0.007430448,0.007430448,0.01680071,5.51e-05,0.689463504,
8989,9311022,0.01578354,0.000558524,0.654669202,0.006941917,0.007473353,0.030031121,0.000220956,0.000220956,0.012238669,5.33e-08,0.542600071,
9000,9204046,0.034949267,0.005461168,0.732553621,0.005440846,0.006183051,0.052044268,0.004528614,0.004528614,0.015676514,2.22e-05,0.65038557,
9001,9210121,0.02367531,0.003214008,0.718209524,0.001370138,0.001593694,0.032277146,0.001892285,0.001892285,0.003522859,3.53e-06,0.60396585,
9009,9205037,0.020293123,0.001759577,0.714663432,0.001883613,0.002306552,0.050598305,0.001213071,0.001213071,0.010395321,1.59e-06,0.599085543,
9010,9206006,0.030439684,0.002293925,0.720288069,0.004460876,0.005194796,0.067645418,0.001245327,0.001245327,0.012398796,1.66e-06,0.59444321,
9012,9301015,0.019165727,0.001329098,0.718496923,0.006777056,0.007765067,0.004622997,2.91e-05,2.91e-05,0.0,9.31e-10,0.481966221,
9019,9205046,0.022547914,0.001831687,0.709279359,0.003440809,0.004072675,0.047154666,0.000693251,0.000693251,0.006241325,4.79e-07,0.578264153,
9022,9603187,0.018038331,0.000428144,0.681881476,0.00790154,0.009184095,0.005357686,0.000177605,0.000177605,0.000105552,3.31e-08,0.520633835,
9033,9310122,0.016910936,0.000803741,0.706237123,0.007981656,0.008701414,0.004417341,2.99e-05,2.99e-05,0.0,9.69e-10,0.47872071,
9043,9206078,0.038331454,0.006898605,0.758039062,0.006186333,0.007015777,0.0593129,0.003902732,0.003902732,0.01306613,1.57e-05,0.662093529,
9048,9208001,0.014656144,0.000453772,0.663826341,0.000574323,0.000720373,0.029365329,0.000305898,0.000305898,0.002350515,1.02e-07,0.545414936,
9051,9209023,0.025930101,0.004716828,0.75041296,0.003360593,0.003989963,0.046040194,0.002431641,0.002431641,0.009576663,6.23e-06,0.643326359,
9052,9411099,0.051860203,0.017297165,0.794262002,0.012682722,0.014941962,0.005638044,0.000166474,0.000166474,8.38e-05,2.93e-08,0.545293559,
9062,9209052,0.021420519,0.00291052,0.74274852,0.002059969,0.002692571,0.032856066,0.002773572,0.002773572,0.004110888,8.26e-06,0.635706339,
9063,9302033,0.05524239,0.006087708,0.77386914,0.012015875,0.013680923,0.086429497,0.003620761,0.003620761,0.018711252,1.36e-05,0.653730383,
9068,9211061,0.016910936,0.002002406,0.709679848,0.001552537,0.001807496,0.031435476,0.000483238,0.000483238,0.002452415,2.41e-07,0.566009924,
9070,207284,0.029312289,0.009016911,0.777050768,0.006719853,0.007664879,0.004984651,0.001668497,0.001668497,0.000682159,2.81e-06,0.604110205,
9076,9502122,0.060879369,0.005642544,0.761729679,0.01408365,0.016032001,0.00877047,0.000454895,0.000454895,7.41e-05,2.17e-07,0.569644598,
9086,9207053,0.049605411,0.030382149,0.802229716,0.004722861,0.004995348,0.050287888,0.030256314,0.030256314,0.009297572,0.000983325,0.742168222,
9094,9402002,0.137542277,0.077518772,0.854962871,0.046394219,0.049747581,0.126801748,0.079153246,0.079153246,0.051745693,0.006732651,0.791100124,
9096,9411176,0.021420519,0.001712773,0.703319251,0.018495309,0.02017065,0.00965463,0.001925059,0.001925059,0.009003623,4.06e-06,0.600852051,
9103,9408074,0.14205186,0.090286947,0.876965299,0.05423053,0.06100397,0.150808207,0.085291883,0.085291883,0.075278023,0.007554768,0.799864158,
9107,206059,0.050732807,0.015879133,0.772292032,0.002901641,0.003525509,0.003474294,0.00204457,0.00204457,0.0,4.4e-06,0.601017625,
9118,9408083,0.042841037,0.014449127,0.749674431,0.001378781,0.001644145,0.048784254,0.013875659,0.013875659,0.003267477,0.000212753,0.657864913,
9123,9502072,0.073280722,0.039428184,0.786319796,0.004889005,0.005602232,0.0670661,0.038727639,0.038727639,0.0089594,0.001702878,0.718363818,
9129,9410104,0.034949267,0.009535747,0.766241948,0.001910057,0.002271767,0.046059513,0.009312281,0.009312281,0.005626409,9.34e-05,0.674651419,
9142,9505186,0.048478016,0.01666202,0.770926191,0.005288327,0.006322633,0.058439894,0.014593109,0.014593109,0.006442836,0.000244709,0.678140696,
9151,9208074,0.019165727,0.002229374,0.739072484,0.006343447,0.008332496,0.038596954,0.001959202,0.001959202,0.007882516,4.17e-06,0.631851988,
9159,9310067,0.004509583,0.000530535,0.640071975,0.009313749,0.011035919,0.006344193,0.000426055,0.000426055,1.77e-05,2.09e-07,0.546686704,
9170,9501144,0.021420519,0.000283295,0.66966815,0.00706374,0.008920713,0.068271053,0.00019059,0.00019059,0.012021909,3.64e-08,0.522733567,
9172,9505129,0.020293123,0.001511335,0.712751881,0.007234438,0.008751922,0.006255504,0.000165555,0.000165555,0.000411147,2.89e-08,0.510901836,
9190,9505093,0.020293123,0.000466036,0.617974121,0.008727638,0.009960699,0.008701369,1.24e-06,1.24e-06,0.000751047,1.63e-12,0.414531621,
9197,9912161,0.03945885,0.059418753,0.786976259,0.001576513,0.001817437,0.028122697,0.048009888,0.048009888,0.003795105,0.002212157,0.719319809,
9200,9812089,0.040586246,0.032628927,0.787444658,0.001558915,0.002027629,0.036238037,0.031989962,0.031989962,0.003196658,0.001005323,0.724923094,
9219,9403108,0.012401353,0.00159874,0.692851171,0.004060891,0.004880324,0.029267147,0.002237057,0.002237057,0.008426276,5.33e-06,0.595063915,
9227,9607062,0.016910936,0.000170091,0.673147132,0.002209426,0.002731961,0.029411448,0.000163364,0.000163364,0.001789999,2.81e-08,0.556246768,
9259,9412130,0.002254791,1.06e-06,0.502401684,1.71e-05,4.26e-05,0.017394291,6.86e-07,6.86e-07,0.006758767,5.16e-13,0.381646598,
9260,107236,0.002254791,1.67e-05,0.545451915,0.000229488,0.00024668,0.009677412,2.86e-05,2.86e-05,0.007884025,8.81e-10,0.449311201,
9267,9807099,0.004509583,3.99e-11,0.360731489,0.002734878,0.002978755,0.036496802,3.73e-20,2.34e-19,9.38e-07,5.56e-17,0.001077703,
9273,9905178,0.003382187,0.000743895,0.649795356,0.000877372,0.000893946,0.010295781,0.001191992,0.001191992,0.009011565,1.51e-06,0.548085991,
9297,9612017,0.030439684,0.010310524,0.712974256,0.009971193,0.011758386,0.046770906,0.012520789,0.012520789,0.013659237,0.000152661,0.621569762,
9308,9507045,0.019165727,0.001567676,0.713419422,0.006321057,0.007554015,0.027706073,0.001249082,0.001249082,0.00470092,1.83e-06,0.576573442,
9315,9710095,0.010146561,0.002126028,0.725883146,0.007315023,0.009089794,0.011593243,0.001025693,0.001025693,0.003750967,1.13e-06,0.576540512,
9322,9707133,0.013528749,0.004642867,0.716435493,0.005806432,0.00680908,0.020757161,0.003257829,0.003257829,0.00699131,1.08e-05,0.612509873,
9338,9810062,0.013528749,0.00011627,0.627528646,0.010611828,0.012022557,0.031367915,4.09e-05,4.09e-05,0.009443318,1.9e-09,0.475156491,
9345,10214,0.010146561,0.000156978,0.604795894,0.004754542,0.005218555,0.024521113,0.000107492,0.000107492,0.011934389,1.11e-08,0.504674408,
9356,9811015,0.030439684,3.33e-05,0.581214499,0.005161089,0.006158997,0.069322539,1.34e-05,1.34e-05,0.008509058,1.73e-10,0.461344026,
9373,9206027,0.036076663,0.003068601,0.720418808,0.026254722,0.030057335,0.08202938,0.0031284,0.0031284,0.029839806,9.82e-06,0.595061863,
9374,9310181,0.021420519,0.000519087,0.653698792,0.002206553,0.002576368,0.041838596,0.000298858,0.000298858,0.004028264,8.94e-08,0.504236267,
9378,9403133,0.020293123,0.001719371,0.715483871,0.004038486,0.00473969,0.017920774,0.001985211,0.001985211,0.006008832,4.01e-06,0.608072233,
9383,9402020,0.009019166,0.000275466,0.651648304,0.01340804,0.015366204,0.00451034,7.5e-05,7.5e-05,0.0,5.68e-09,0.478858844,
9385,9408158,0.022547914,0.000843241,0.726750573,0.016005756,0.019015301,0.00646847,8.22e-05,8.22e-05,0.0,6.82e-09,0.479386918,
9397,9903141,0.012401353,0.000148467,0.638662579,0.010387389,0.011355875,0.008359901,0.000121415,0.000121415,4.2e-06,1.49e-08,0.479638382,
9405,9303030,0.020293123,0.00181495,0.664909141,0.002478629,0.00293192,0.042903954,0.001637719,0.001637719,0.006898444,2.7e-06,0.54037659,
9416,8200,0.037204059,0.000170993,0.64737443,0.016198192,0.0168115,0.019610486,2.44e-05,2.44e-05,0.010529579,6.85e-10,0.479333259,
9418,9406020,0.021420519,1.95e-05,0.600796686,0.003161119,0.003636293,0.045914608,1.23e-05,1.23e-05,0.007186816,1.64e-10,0.457797816,
9419,9412108,0.022547914,1.24e-05,0.590660589,0.001509712,0.001720477,0.041176687,2.1e-06,2.1e-06,0.001403422,4.47e-12,0.419589819,
9425,9404050,0.022547914,2.92e-05,0.612722117,0.007808289,0.009071851,0.048941686,1.74e-05,1.74e-05,0.011737948,3.04e-10,0.472236087,
9437,9810113,0.014656144,1.14e-05,0.59793373,0.003398054,0.004055863,0.020775008,4.5e-06,4.5e-06,0.005548767,2.1e-11,0.461398844,
9457,9503097,0.00789177,8.3e-05,0.603440826,0.001528001,0.001932004,0.027744314,0.000101397,0.000101397,0.00451334,1.15e-08,0.495876519,
9469,107004,0.013528749,0.00112371,0.658390082,0.001958399,0.002235972,0.032941056,0.000921407,0.000921407,0.006954092,8.49e-07,0.584787435,
9480,5259,0.019165727,0.003289486,0.682937432,0.001766015,0.002025354,0.027143377,0.001371131,0.001371131,0.009068739,2.07e-06,0.575192466,
9481,107247,0.021420519,0.002688065,0.730800167,0.00360612,0.004522784,0.027463399,0.002815462,0.002815462,0.011369385,8.44e-06,0.638257307,
9483,206086,0.012401353,0.000102325,0.588935399,0.000533322,0.000738607,0.010980952,3.4e-05,3.4e-05,0.006335099,1.3e-09,0.475042322,
9487,12228,0.012401353,0.000531245,0.693590369,0.002305888,0.00284545,0.029902807,0.000527689,0.000527689,0.00506654,2.92e-07,0.573744215,
9497,9205110,0.018038331,0.006644587,0.699405507,0.001813608,0.001964044,0.029022703,0.002605263,0.002605263,0.003834673,8.36e-06,0.571689675,
9509,9404005,0.013528749,0.001102248,0.67708165,0.007863664,0.009002958,0.005755952,8.58e-05,8.58e-05,9.06e-06,8.54e-09,0.498914553,
9514,9308020,0.02367531,0.00156796,0.727051859,0.003713681,0.004196039,0.030012538,0.001905904,0.001905904,0.006608048,3.87e-06,0.628662672,
9518,9405096,0.030439684,0.001983203,0.682060327,0.004449462,0.005196813,0.051178123,0.000793649,0.000793649,0.00958652,6.53e-07,0.566805029,
9522,9404056,0.019165727,0.000485407,0.664352668,0.00082476,0.001080804,0.02842706,0.000348991,0.000348991,0.001730545,1.27e-07,0.547165364,
9539,9912012,0.075535513,0.045332181,0.806873382,0.005995527,0.006998806,0.059072819,0.063816352,0.063816352,0.012482913,0.004356551,0.744281289,
9542,9203043,0.013528749,0.001190231,0.67066273,0.00152014,0.001816902,0.03219076,7.11e-05,7.11e-05,0.00375947,5.29e-09,0.511983838,
9544,9502091,0.034949267,0.009550141,0.746586938,0.015133599,0.016924439,0.008330812,0.000259286,0.000259286,0.000699615,6.9e-08,0.541550664,
9549,9209041,0.016910936,0.000135823,0.627090315,0.00305866,0.003521393,0.050319566,5.14e-05,5.14e-05,0.01261961,2.77e-09,0.49733127,
9550,9505122,0.019165727,0.001489295,0.680847222,0.006241648,0.00742569,0.024475599,0.000470909,0.000470909,0.00247553,2.61e-07,0.542066033,
9556,9607234,0.02367531,0.001640529,0.690934079,0.019618579,0.021225546,0.00988901,0.000100787,0.000100787,0.000172538,1.13e-08,0.500376722,
9562,9303139,0.018038331,0.006722343,0.723092117,0.005487875,0.006341093,0.037546344,0.002579438,0.002579438,0.00733575,7.97e-06,0.583427119,
9586,9905026,0.009019166,0.000604559,0.668474985,0.006540869,0.006829537,0.011919062,0.000685605,0.000685605,0.000319395,5.47e-07,0.561912429,
9590,9507001,0.025930101,0.000843945,0.670829775,0.006289693,0.006578437,0.024531174,0.000879632,0.000879632,0.008030618,9.34e-07,0.552546592,
9591,9706203,0.033821871,0.002288514,0.69986636,0.011535307,0.011629816,0.006348327,4.44e-05,4.44e-05,0.0,2.48e-09,0.454854318,
9604,9712212,0.010146561,0.000967975,0.705688592,0.004670141,0.005380436,0.008340814,0.000298001,0.000298001,0.01490915,1.01e-07,0.552615189,
9605,9810006,0.009019166,0.000713739,0.674628521,0.005787463,0.006257091,0.02811838,0.00085054,0.00085054,0.01478697,8.73e-07,0.553724539,
9606,109212,0.029312289,0.000136165,0.645816562,0.007491901,0.008078209,0.008123527,2.07e-05,2.07e-05,0.000106071,5.37e-10,0.455204914,
9607,112095,0.014656144,8.9e-05,0.620792413,0.008536945,0.009559465,0.007567947,2.06e-05,2.06e-05,0.000201596,5.31e-10,0.456279794,
9611,9905214,0.004509583,0.00030028,0.653761129,0.00242228,0.002885733,0.007875901,0.000361176,0.000361176,0.010173311,1.53e-07,0.54408269,
9613,9203076,0.01578354,7.72e-05,0.61532185,0.00162225,0.001965709,0.041027665,7.48e-05,7.48e-05,0.007506183,6.43e-09,0.51060553,
9618,112023,0.01578354,0.000334663,0.639415291,0.003978465,0.004757037,0.012636937,6.89e-05,6.89e-05,0.006438626,4.6e-09,0.502972252,
9626,9208057,0.011273957,9.56e-05,0.609129019,0.000236402,0.00032103,0.029225975,0.000103777,0.000103777,0.00269573,1.28e-08,0.503543668,
9627,9212086,0.020293123,0.000902601,0.673105073,0.002586119,0.002711824,0.045568356,0.000974462,0.000974462,0.009625498,1.14e-06,0.55346187,
9633,9412127,0.022547914,0.000988424,0.704179584,0.008489034,0.008886274,0.004558991,2.34e-05,2.34e-05,0.0,6.82e-10,0.452237981,
9645,104093,0.010146561,0.014204172,0.73745355,0.001990504,0.002381294,0.023958609,0.014642919,0.014642919,0.005941657,0.000213665,0.658572434,
9646,7247,0.019165727,0.07901008,0.732930966,0.000380704,0.000474374,0.012225328,0.062402125,0.062402125,0.000142657,0.00392702,0.660254334,
9647,206060,0.022547914,0.061791029,0.720294949,0.000157936,0.000196369,0.010708398,0.048597673,0.048597673,3.35e-05,0.002396034,0.618354529,
9648,8204,0.04735062,0.131406159,0.771438801,0.000640341,0.000696367,0.029240778,0.130690439,0.130690439,0.000874166,0.017282285,0.698067593,
9655,9912019,0.020293123,0.045629713,0.713311452,0.000114807,0.000149522,0.016014078,0.050162471,0.050162471,0.000425012,0.002549852,0.63180409,
9656,9912047,0.036076663,0.069354774,0.726785594,0.000206764,0.000324313,0.024822282,0.076006329,0.076006329,0.000490061,0.005859243,0.651705841,
9665,9804177,0.048478016,0.011105795,0.776866656,0.020270355,0.021970156,0.071289501,0.015290162,0.015290162,0.023172073,0.000244991,0.690205066,
9666,9907224,0.022547914,0.001977506,0.71522601,0.005609804,0.007204491,0.007831292,0.000584774,0.000584774,0.000278591,3.65e-07,0.556150218,
9674,304257,0.012401353,0.001308545,0.689405505,0.006547827,0.00726279,0.009649335,0.0003882,0.0003882,0.006965829,1.58e-07,0.551406086,
9685,9911066,0.01578354,0.002284466,0.736394973,0.002228052,0.002610333,0.029673859,0.002627172,0.002627172,0.010048223,6.89e-06,0.637642161,
9688,9405029,0.067643743,0.029020786,0.753622609,0.090292168,0.100061094,0.189217866,0.012544868,0.012544868,0.093115745,0.000152355,0.651893498,
9689,9711183,0.025930101,0.008444816,0.70636281,0.009911112,0.011465961,0.04187365,0.008690017,0.008690017,0.009237293,7.62e-05,0.591690192,
9700,205175,0.012401353,0.00072605,0.64111676,0.007052607,0.008019809,0.006988728,0.000313288,0.000313288,7.77e-05,9.52e-08,0.517188436,
9702,9506085,0.010146561,0.000628133,0.640425297,0.00885051,0.010252823,0.008565147,0.000300929,0.000300929,0.019129484,8.78e-08,0.516549667,
9704,9508061,0.004509583,0.000611213,0.616831756,0.006567514,0.007218951,0.004960674,0.000300719,0.000300719,0.0,8.77e-08,0.513487467,
9745,112090,0.022547914,0.001935519,0.707383192,0.008694801,0.009857607,0.004446268,0.000351012,0.000351012,0.0,1.23e-07,0.51928365,
