,Id,Degree-Centrality,Betweenness-Centrality,EigenVector-centrality,Closeness-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Page-Rank,Katz Centrality,Page-Rank.1,Percolation-Centrality,score
48962,,,,,,,,,,,,,
48964,,,,,,,,,,,,,
48966,,,,,,,,,,,,,
48968,,,,,,,,,,,,,
48970,,,,,,,,,,,,,
48972,,,,,,,,,,,,,
48974,,,,,,,,,,,,,
48976,,,,,,,,,,,,,
48978,,,,,,,,,,,,,
48980,,,,,,,,,,,,,
48982,,,,,,,,,,,,,
48984,,,,,,,,,,,,,
48986,,,,,,,,,,,,,
48988,,,,,,,,,,,,,
48990,,,,,,,,,,,,,
48992,,,,,,,,,,,,,
48994,,,,,,,,,,,,,
48996,,,,,,,,,,,,,
48998,,,,,,,,,,,,,
49000,,,,,,,,,,,,,
49002,,,,,,,,,,,,,
49004,,,,,,,,,,,,,
49006,,,,,,,,,,,,,
49008,,,,,,,,,,,,,
49010,,,,,,,,,,,,,
49012,,,,,,,,,,,,,
49014,,,,,,,,,,,,,
49016,,,,,,,,,,,,,
49018,,,,,,,,,,,,,
49020,,,,,,,,,,,,,
49022,,,,,,,,,,,,,
49024,,,,,,,,,,,,,
49026,,,,,,,,,,,,,
49028,,,,,,,,,,,,,
49030,,,,,,,,,,,,,
49032,,,,,,,,,,,,,
49034,,,,,,,,,,,,,
49036,,,,,,,,,,,,,
49038,,,,,,,,,,,,,
49040,,,,,,,,,,,,,
49042,,,,,,,,,,,,,
49044,,,,,,,,,,,,,
49046,,,,,,,,,,,,,
49048,,,,,,,,,,,,,
49050,,,,,,,,,,,,,
49052,,,,,,,,,,,,,
49054,,,,,,,,,,,,,
49056,,,,,,,,,,,,,
49058,,,,,,,,,,,,,
49060,,,,,,,,,,,,,
49062,,,,,,,,,,,,,
49064,,,,,,,,,,,,,
49066,,,,,,,,,,,,,
49068,,,,,,,,,,,,,
49070,,,,,,,,,,,,,
49072,,,,,,,,,,,,,
49074,,,,,,,,,,,,,
49076,,,,,,,,,,,,,
49078,,,,,,,,,,,,,
49080,,,,,,,,,,,,,
49082,,,,,,,,,,,,,
49084,,,,,,,,,,,,,
49086,,,,,,,,,,,,,
49088,,,,,,,,,,,,,
49090,,,,,,,,,,,,,
49092,,,,,,,,,,,,,
49094,,,,,,,,,,,,,
49096,,,,,,,,,,,,,
49098,,,,,,,,,,,,,
49100,,,,,,,,,,,,,
49102,,,,,,,,,,,,,
49104,,,,,,,,,,,,,
49106,,,,,,,,,,,,,
49108,,,,,,,,,,,,,
49110,,,,,,,,,,,,,
49112,,,,,,,,,,,,,
49114,,,,,,,,,,,,,
49116,,,,,,,,,,,,,
49118,,,,,,,,,,,,,
49120,,,,,,,,,,,,,
49122,,,,,,,,,,,,,
49124,,,,,,,,,,,,,
49126,,,,,,,,,,,,,
49128,,,,,,,,,,,,,
49130,,,,,,,,,,,,,
49132,,,,,,,,,,,,,
49134,,,,,,,,,,,,,
49136,,,,,,,,,,,,,
49138,,,,,,,,,,,,,
49140,,,,,,,,,,,,,
49142,,,,,,,,,,,,,
49144,,,,,,,,,,,,,
49146,,,,,,,,,,,,,
49148,,,,,,,,,,,,,
49150,,,,,,,,,,,,,
49152,,,,,,,,,,,,,
49154,,,,,,,,,,,,,
49156,,,,,,,,,,,,,
49158,,,,,,,,,,,,,
49160,,,,,,,,,,,,,
49162,,,,,,,,,,,,,
49164,,,,,,,,,,,,,
49166,,,,,,,,,,,,,
49168,,,,,,,,,,,,,
49170,,,,,,,,,,,,,
49172,,,,,,,,,,,,,
49174,,,,,,,,,,,,,
49176,,,,,,,,,,,,,
49178,,,,,,,,,,,,,
49180,,,,,,,,,,,,,
49182,,,,,,,,,,,,,
49184,,,,,,,,,,,,,
49186,,,,,,,,,,,,,
49188,,,,,,,,,,,,,
49190,,,,,,,,,,,,,
49192,,,,,,,,,,,,,
49194,,,,,,,,,,,,,
49196,,,,,,,,,,,,,
49198,,,,,,,,,,,,,
49200,,,,,,,,,,,,,
49202,,,,,,,,,,,,,
49204,,,,,,,,,,,,,
49206,,,,,,,,,,,,,
49208,,,,,,,,,,,,,
49210,,,,,,,,,,,,,
49212,,,,,,,,,,,,,
49214,,,,,,,,,,,,,
49216,,,,,,,,,,,,,
49218,,,,,,,,,,,,,
49220,,,,,,,,,,,,,
49222,,,,,,,,,,,,,
49224,,,,,,,,,,,,,
49226,,,,,,,,,,,,,
49228,,,,,,,,,,,,,
49230,,,,,,,,,,,,,
49232,,,,,,,,,,,,,
49234,,,,,,,,,,,,,
49236,,,,,,,,,,,,,
49238,,,,,,,,,,,,,
49240,,,,,,,,,,,,,
49242,,,,,,,,,,,,,
49244,,,,,,,,,,,,,
49246,,,,,,,,,,,,,
49248,,,,,,,,,,,,,
49250,,,,,,,,,,,,,
49252,,,,,,,,,,,,,
49254,,,,,,,,,,,,,
49256,,,,,,,,,,,,,
49258,,,,,,,,,,,,,
49260,,,,,,,,,,,,,
49262,,,,,,,,,,,,,
49264,,,,,,,,,,,,,
49266,,,,,,,,,,,,,
49268,,,,,,,,,,,,,
49270,,,,,,,,,,,,,
49272,,,,,,,,,,,,,
49274,,,,,,,,,,,,,
49276,,,,,,,,,,,,,
49278,,,,,,,,,,,,,
49280,,,,,,,,,,,,,
49282,,,,,,,,,,,,,
49284,,,,,,,,,,,,,
49286,,,,,,,,,,,,,
49288,,,,,,,,,,,,,
49290,,,,,,,,,,,,,
49292,,,,,,,,,,,,,
49294,,,,,,,,,,,,,
49296,,,,,,,,,,,,,
49298,,,,,,,,,,,,,
49300,,,,,,,,,,,,,
49302,,,,,,,,,,,,,
49304,,,,,,,,,,,,,
49306,,,,,,,,,,,,,
49308,,,,,,,,,,,,,
49310,,,,,,,,,,,,,
49312,,,,,,,,,,,,,
49314,,,,,,,,,,,,,
49316,,,,,,,,,,,,,
49318,,,,,,,,,,,,,
49320,,,,,,,,,,,,,
49322,,,,,,,,,,,,,
49324,,,,,,,,,,,,,
49326,,,,,,,,,,,,,
49328,,,,,,,,,,,,,
49330,,,,,,,,,,,,,
49332,,,,,,,,,,,,,
49334,,,,,,,,,,,,,
49336,,,,,,,,,,,,,
49338,,,,,,,,,,,,,
49340,,,,,,,,,,,,,
49342,,,,,,,,,,,,,
49344,,,,,,,,,,,,,
49346,,,,,,,,,,,,,
49348,,,,,,,,,,,,,
49350,,,,,,,,,,,,,
49352,,,,,,,,,,,,,
49354,,,,,,,,,,,,,
49356,,,,,,,,,,,,,
49358,,,,,,,,,,,,,
49360,,,,,,,,,,,,,
49362,,,,,,,,,,,,,
49364,,,,,,,,,,,,,
49366,,,,,,,,,,,,,
49368,,,,,,,,,,,,,
49370,,,,,,,,,,,,,
49372,,,,,,,,,,,,,
49374,,,,,,,,,,,,,
49376,,,,,,,,,,,,,
49378,,,,,,,,,,,,,
49380,,,,,,,,,,,,,
49382,,,,,,,,,,,,,
49384,,,,,,,,,,,,,
49386,,,,,,,,,,,,,
49388,,,,,,,,,,,,,
49390,,,,,,,,,,,,,
49392,,,,,,,,,,,,,
49394,,,,,,,,,,,,,
49396,,,,,,,,,,,,,
49398,,,,,,,,,,,,,
49400,,,,,,,,,,,,,
49402,,,,,,,,,,,,,
49404,,,,,,,,,,,,,
49406,,,,,,,,,,,,,
49408,,,,,,,,,,,,,
49410,,,,,,,,,,,,,
49412,,,,,,,,,,,,,
49414,,,,,,,,,,,,,
49416,,,,,,,,,,,,,
49418,,,,,,,,,,,,,
49420,,,,,,,,,,,,,
49422,,,,,,,,,,,,,
49424,,,,,,,,,,,,,
49426,,,,,,,,,,,,,
49428,,,,,,,,,,,,,
49430,,,,,,,,,,,,,
49432,,,,,,,,,,,,,
49434,,,,,,,,,,,,,
49436,,,,,,,,,,,,,
49438,,,,,,,,,,,,,
49440,,,,,,,,,,,,,
49442,,,,,,,,,,,,,
49444,,,,,,,,,,,,,
49446,,,,,,,,,,,,,
49448,,,,,,,,,,,,,
49450,,,,,,,,,,,,,
49452,,,,,,,,,,,,,
49454,,,,,,,,,,,,,
49456,,,,,,,,,,,,,
49458,,,,,,,,,,,,,
49460,,,,,,,,,,,,,
49462,,,,,,,,,,,,,
49464,,,,,,,,,,,,,
49466,,,,,,,,,,,,,
49468,,,,,,,,,,,,,
49470,,,,,,,,,,,,,
49472,,,,,,,,,,,,,
49474,,,,,,,,,,,,,
49476,,,,,,,,,,,,,
49478,,,,,,,,,,,,,
49480,,,,,,,,,,,,,
49482,,,,,,,,,,,,,
49484,,,,,,,,,,,,,
49486,,,,,,,,,,,,,
49488,,,,,,,,,,,,,
49490,,,,,,,,,,,,,
49492,,,,,,,,,,,,,
49494,,,,,,,,,,,,,
49496,,,,,,,,,,,,,
49498,,,,,,,,,,,,,
49500,,,,,,,,,,,,,
49502,,,,,,,,,,,,,
49504,,,,,,,,,,,,,
49506,,,,,,,,,,,,,
49508,,,,,,,,,,,,,
49510,,,,,,,,,,,,,
49512,,,,,,,,,,,,,
49514,,,,,,,,,,,,,
49516,,,,,,,,,,,,,
49518,,,,,,,,,,,,,
49520,,,,,,,,,,,,,
49522,,,,,,,,,,,,,
49524,,,,,,,,,,,,,
49526,,,,,,,,,,,,,
49528,,,,,,,,,,,,,
49530,,,,,,,,,,,,,
49532,,,,,,,,,,,,,
49534,,,,,,,,,,,,,
49536,,,,,,,,,,,,,
49538,,,,,,,,,,,,,
49540,,,,,,,,,,,,,
49542,,,,,,,,,,,,,
49544,,,,,,,,,,,,,
49546,,,,,,,,,,,,,
49548,,,,,,,,,,,,,
49550,,,,,,,,,,,,,
49552,,,,,,,,,,,,,
49554,,,,,,,,,,,,,
49556,,,,,,,,,,,,,
49558,,,,,,,,,,,,,
49560,,,,,,,,,,,,,
49562,,,,,,,,,,,,,
49564,,,,,,,,,,,,,
49566,,,,,,,,,,,,,
49568,,,,,,,,,,,,,
49570,,,,,,,,,,,,,
49572,,,,,,,,,,,,,
49574,,,,,,,,,,,,,
49576,,,,,,,,,,,,,
49578,,,,,,,,,,,,,
49580,,,,,,,,,,,,,
49582,,,,,,,,,,,,,
49584,,,,,,,,,,,,,
49586,,,,,,,,,,,,,
49588,,,,,,,,,,,,,
49590,,,,,,,,,,,,,
49592,,,,,,,,,,,,,
49594,,,,,,,,,,,,,
49596,,,,,,,,,,,,,
49598,,,,,,,,,,,,,
49600,,,,,,,,,,,,,
49602,,,,,,,,,,,,,
49604,,,,,,,,,,,,,
49606,,,,,,,,,,,,,
49608,,,,,,,,,,,,,
49610,,,,,,,,,,,,,
49612,,,,,,,,,,,,,
49614,,,,,,,,,,,,,
49616,,,,,,,,,,,,,
49618,,,,,,,,,,,,,
49620,,,,,,,,,,,,,
49622,,,,,,,,,,,,,
49624,,,,,,,,,,,,,
49626,,,,,,,,,,,,,
49628,,,,,,,,,,,,,
49630,,,,,,,,,,,,,
49632,,,,,,,,,,,,,
49634,,,,,,,,,,,,,
49636,,,,,,,,,,,,,
49638,,,,,,,,,,,,,
49640,,,,,,,,,,,,,
49642,,,,,,,,,,,,,
49644,,,,,,,,,,,,,
49646,,,,,,,,,,,,,
49648,,,,,,,,,,,,,
49650,,,,,,,,,,,,,
49652,,,,,,,,,,,,,
49654,,,,,,,,,,,,,
49656,,,,,,,,,,,,,
49658,,,,,,,,,,,,,
49660,,,,,,,,,,,,,
49662,,,,,,,,,,,,,
49664,,,,,,,,,,,,,
49666,,,,,,,,,,,,,
49668,,,,,,,,,,,,,
49670,,,,,,,,,,,,,
49672,,,,,,,,,,,,,
49674,,,,,,,,,,,,,
49676,,,,,,,,,,,,,
49678,,,,,,,,,,,,,
49680,,,,,,,,,,,,,
49682,,,,,,,,,,,,,
49684,,,,,,,,,,,,,
49686,,,,,,,,,,,,,
49688,,,,,,,,,,,,,
49690,,,,,,,,,,,,,
49692,,,,,,,,,,,,,
49694,,,,,,,,,,,,,
49696,,,,,,,,,,,,,
49698,,,,,,,,,,,,,
49700,,,,,,,,,,,,,
49702,,,,,,,,,,,,,
49704,,,,,,,,,,,,,
49706,,,,,,,,,,,,,
49708,,,,,,,,,,,,,
49710,,,,,,,,,,,,,
49712,,,,,,,,,,,,,
49714,,,,,,,,,,,,,
49716,,,,,,,,,,,,,
49718,,,,,,,,,,,,,
49720,,,,,,,,,,,,,
49722,,,,,,,,,,,,,
49724,,,,,,,,,,,,,
49726,,,,,,,,,,,,,
49728,,,,,,,,,,,,,
49730,,,,,,,,,,,,,
49732,,,,,,,,,,,,,
49734,,,,,,,,,,,,,
49736,,,,,,,,,,,,,
49738,,,,,,,,,,,,,
49740,,,,,,,,,,,,,
49742,,,,,,,,,,,,,
49744,,,,,,,,,,,,,
49746,,,,,,,,,,,,,
49748,,,,,,,,,,,,,
49750,,,,,,,,,,,,,
49752,,,,,,,,,,,,,
49754,,,,,,,,,,,,,
49756,,,,,,,,,,,,,
49758,,,,,,,,,,,,,
49760,,,,,,,,,,,,,
49762,,,,,,,,,,,,,
49764,,,,,,,,,,,,,
49766,,,,,,,,,,,,,
49768,,,,,,,,,,,,,
49770,,,,,,,,,,,,,
49772,,,,,,,,,,,,,
49774,,,,,,,,,,,,,
49776,,,,,,,,,,,,,
49778,,,,,,,,,,,,,
49780,,,,,,,,,,,,,
49782,,,,,,,,,,,,,
49784,,,,,,,,,,,,,
49786,,,,,,,,,,,,,
49788,,,,,,,,,,,,,
49790,,,,,,,,,,,,,
49792,,,,,,,,,,,,,
49794,,,,,,,,,,,,,
49796,,,,,,,,,,,,,
49798,,,,,,,,,,,,,
49800,,,,,,,,,,,,,
49802,,,,,,,,,,,,,
49804,,,,,,,,,,,,,
49806,,,,,,,,,,,,,
49808,,,,,,,,,,,,,
49810,,,,,,,,,,,,,
49812,,,,,,,,,,,,,
49814,,,,,,,,,,,,,
49816,,,,,,,,,,,,,
49818,,,,,,,,,,,,,
49820,,,,,,,,,,,,,
49822,,,,,,,,,,,,,
49824,,,,,,,,,,,,,
49826,,,,,,,,,,,,,
49828,,,,,,,,,,,,,
49830,,,,,,,,,,,,,
49832,,,,,,,,,,,,,
49834,,,,,,,,,,,,,
49836,,,,,,,,,,,,,
49838,,,,,,,,,,,,,
49840,,,,,,,,,,,,,
49842,,,,,,,,,,,,,
49844,,,,,,,,,,,,,
49846,,,,,,,,,,,,,
49848,,,,,,,,,,,,,
49850,,,,,,,,,,,,,
49852,,,,,,,,,,,,,
49854,,,,,,,,,,,,,
49856,,,,,,,,,,,,,
49858,,,,,,,,,,,,,
49860,,,,,,,,,,,,,
49862,,,,,,,,,,,,,
49864,,,,,,,,,,,,,
49866,,,,,,,,,,,,,
49868,,,,,,,,,,,,,
49870,,,,,,,,,,,,,
49872,,,,,,,,,,,,,
49874,,,,,,,,,,,,,
49876,,,,,,,,,,,,,
49878,,,,,,,,,,,,,
49880,,,,,,,,,,,,,
49882,,,,,,,,,,,,,
49884,,,,,,,,,,,,,
49886,,,,,,,,,,,,,
49888,,,,,,,,,,,,,
49890,,,,,,,,,,,,,
49892,,,,,,,,,,,,,
49894,,,,,,,,,,,,,
49896,,,,,,,,,,,,,
49898,,,,,,,,,,,,,
49900,,,,,,,,,,,,,
49902,,,,,,,,,,,,,
49904,,,,,,,,,,,,,
49906,,,,,,,,,,,,,
49908,,,,,,,,,,,,,
49910,,,,,,,,,,,,,
49912,,,,,,,,,,,,,
49914,,,,,,,,,,,,,
49916,,,,,,,,,,,,,
49918,,,,,,,,,,,,,
49920,,,,,,,,,,,,,
49922,,,,,,,,,,,,,
49924,,,,,,,,,,,,,
49926,,,,,,,,,,,,,
49928,,,,,,,,,,,,,
49930,,,,,,,,,,,,,
49932,,,,,,,,,,,,,
49934,,,,,,,,,,,,,
49936,,,,,,,,,,,,,
49938,,,,,,,,,,,,,
49940,,,,,,,,,,,,,
49942,,,,,,,,,,,,,
49944,,,,,,,,,,,,,
49946,,,,,,,,,,,,,
49948,,,,,,,,,,,,,
49950,,,,,,,,,,,,,
49952,,,,,,,,,,,,,
49954,,,,,,,,,,,,,
49956,,,,,,,,,,,,,
49958,,,,,,,,,,,,,
49960,,,,,,,,,,,,,
49962,,,,,,,,,,,,,
49964,,,,,,,,,,,,,
49966,,,,,,,,,,,,,
49968,,,,,,,,,,,,,
49970,,,,,,,,,,,,,
49972,,,,,,,,,,,,,
49974,,,,,,,,,,,,,
49976,,,,,,,,,,,,,
49978,,,,,,,,,,,,,
49980,,,,,,,,,,,,,
49982,,,,,,,,,,,,,
49984,,,,,,,,,,,,,
49986,,,,,,,,,,,,,
49988,,,,,,,,,,,,,
49990,,,,,,,,,,,,,
49992,,,,,,,,,,,,,
49994,,,,,,,,,,,,,
49996,,,,,,,,,,,,,
49998,,,,,,,,,,,,,
50000,,,,,,,,,,,,,
50002,,,,,,,,,,,,,
50004,,,,,,,,,,,,,
50006,,,,,,,,,,,,,
50008,,,,,,,,,,,,,
50010,,,,,,,,,,,,,
50012,,,,,,,,,,,,,
50014,,,,,,,,,,,,,
50016,,,,,,,,,,,,,
50018,,,,,,,,,,,,,
50020,,,,,,,,,,,,,
50022,,,,,,,,,,,,,
50024,,,,,,,,,,,,,
50026,,,,,,,,,,,,,
50028,,,,,,,,,,,,,
50030,,,,,,,,,,,,,
50032,,,,,,,,,,,,,
50034,,,,,,,,,,,,,
50036,,,,,,,,,,,,,
50038,,,,,,,,,,,,,
50040,,,,,,,,,,,,,
50042,,,,,,,,,,,,,
50044,,,,,,,,,,,,,
50046,,,,,,,,,,,,,
50048,,,,,,,,,,,,,
50050,,,,,,,,,,,,,
50052,,,,,,,,,,,,,
50054,,,,,,,,,,,,,
50056,,,,,,,,,,,,,
50058,,,,,,,,,,,,,
50060,,,,,,,,,,,,,
50062,,,,,,,,,,,,,
50064,,,,,,,,,,,,,
50066,,,,,,,,,,,,,
50068,,,,,,,,,,,,,
50070,,,,,,,,,,,,,
50072,,,,,,,,,,,,,
50074,,,,,,,,,,,,,
50076,,,,,,,,,,,,,
50078,,,,,,,,,,,,,
50080,,,,,,,,,,,,,
50082,,,,,,,,,,,,,
50084,,,,,,,,,,,,,
50086,,,,,,,,,,,,,
50088,,,,,,,,,,,,,
50090,,,,,,,,,,,,,
50092,,,,,,,,,,,,,
50094,,,,,,,,,,,,,
50096,,,,,,,,,,,,,
50098,,,,,,,,,,,,,
50100,,,,,,,,,,,,,
50102,,,,,,,,,,,,,
50104,,,,,,,,,,,,,
50106,,,,,,,,,,,,,
50108,,,,,,,,,,,,,
50110,,,,,,,,,,,,,
50112,,,,,,,,,,,,,
50114,,,,,,,,,,,,,
50116,,,,,,,,,,,,,
50118,,,,,,,,,,,,,
50120,,,,,,,,,,,,,
50122,,,,,,,,,,,,,
50124,,,,,,,,,,,,,
50126,,,,,,,,,,,,,
50128,,,,,,,,,,,,,
50130,,,,,,,,,,,,,
50132,,,,,,,,,,,,,
50134,,,,,,,,,,,,,
50136,,,,,,,,,,,,,
50138,,,,,,,,,,,,,
50140,,,,,,,,,,,,,
50142,,,,,,,,,,,,,
50144,,,,,,,,,,,,,
50146,,,,,,,,,,,,,
50148,,,,,,,,,,,,,
50150,,,,,,,,,,,,,
50152,,,,,,,,,,,,,
50154,,,,,,,,,,,,,
50156,,,,,,,,,,,,,
50158,,,,,,,,,,,,,
50160,,,,,,,,,,,,,
50162,,,,,,,,,,,,,
50164,,,,,,,,,,,,,
50166,,,,,,,,,,,,,
50168,,,,,,,,,,,,,
50170,,,,,,,,,,,,,
50172,,,,,,,,,,,,,
50174,,,,,,,,,,,,,
50176,,,,,,,,,,,,,
50178,,,,,,,,,,,,,
50180,,,,,,,,,,,,,
50182,,,,,,,,,,,,,
50184,,,,,,,,,,,,,
50186,,,,,,,,,,,,,
50188,,,,,,,,,,,,,
50190,,,,,,,,,,,,,
50192,,,,,,,,,,,,,
50194,,,,,,,,,,,,,
50196,,,,,,,,,,,,,
50198,,,,,,,,,,,,,
50200,,,,,,,,,,,,,
50202,,,,,,,,,,,,,
50204,,,,,,,,,,,,,
50206,,,,,,,,,,,,,
50208,,,,,,,,,,,,,
50210,,,,,,,,,,,,,
50212,,,,,,,,,,,,,
50214,,,,,,,,,,,,,
50216,,,,,,,,,,,,,
50218,,,,,,,,,,,,,
50220,,,,,,,,,,,,,
50222,,,,,,,,,,,,,
50224,,,,,,,,,,,,,
50226,,,,,,,,,,,,,
50228,,,,,,,,,,,,,
50230,,,,,,,,,,,,,
50232,,,,,,,,,,,,,
50234,,,,,,,,,,,,,
50236,,,,,,,,,,,,,
50238,,,,,,,,,,,,,
50240,,,,,,,,,,,,,
50242,,,,,,,,,,,,,
50244,,,,,,,,,,,,,
50246,,,,,,,,,,,,,
50248,,,,,,,,,,,,,
50250,,,,,,,,,,,,,
50252,,,,,,,,,,,,,
50254,,,,,,,,,,,,,
50256,,,,,,,,,,,,,
50258,,,,,,,,,,,,,
50260,,,,,,,,,,,,,
50262,,,,,,,,,,,,,
50264,,,,,,,,,,,,,
50266,,,,,,,,,,,,,
50268,,,,,,,,,,,,,
50270,,,,,,,,,,,,,
50272,,,,,,,,,,,,,
50274,,,,,,,,,,,,,
50276,,,,,,,,,,,,,
50278,,,,,,,,,,,,,
50280,,,,,,,,,,,,,
50282,,,,,,,,,,,,,
50284,,,,,,,,,,,,,
50286,,,,,,,,,,,,,
50288,,,,,,,,,,,,,
50290,,,,,,,,,,,,,
50292,,,,,,,,,,,,,
50294,,,,,,,,,,,,,
50296,,,,,,,,,,,,,
50298,,,,,,,,,,,,,
50300,,,,,,,,,,,,,
50302,,,,,,,,,,,,,
50304,,,,,,,,,,,,,
50306,,,,,,,,,,,,,
50308,,,,,,,,,,,,,
50310,,,,,,,,,,,,,
50312,,,,,,,,,,,,,
50314,,,,,,,,,,,,,
50316,,,,,,,,,,,,,
50318,,,,,,,,,,,,,
50320,,,,,,,,,,,,,
50322,,,,,,,,,,,,,
50324,,,,,,,,,,,,,
50326,,,,,,,,,,,,,
50328,,,,,,,,,,,,,
50330,,,,,,,,,,,,,
50332,,,,,,,,,,,,,
50334,,,,,,,,,,,,,
50336,,,,,,,,,,,,,
50338,,,,,,,,,,,,,
50340,,,,,,,,,,,,,
50342,,,,,,,,,,,,,
50344,,,,,,,,,,,,,
50346,,,,,,,,,,,,,
50348,,,,,,,,,,,,,
50350,,,,,,,,,,,,,
50352,,,,,,,,,,,,,
50354,,,,,,,,,,,,,
50356,,,,,,,,,,,,,
50358,,,,,,,,,,,,,
50360,,,,,,,,,,,,,
50362,,,,,,,,,,,,,
50364,,,,,,,,,,,,,
50366,,,,,,,,,,,,,
50368,,,,,,,,,,,,,
50370,,,,,,,,,,,,,
50372,,,,,,,,,,,,,
50374,,,,,,,,,,,,,
50376,,,,,,,,,,,,,
50378,,,,,,,,,,,,,
50380,,,,,,,,,,,,,
50382,,,,,,,,,,,,,
50384,,,,,,,,,,,,,
50386,,,,,,,,,,,,,
50388,,,,,,,,,,,,,
50390,,,,,,,,,,,,,
50392,,,,,,,,,,,,,
50394,,,,,,,,,,,,,
50396,,,,,,,,,,,,,
50398,,,,,,,,,,,,,
50400,,,,,,,,,,,,,
50402,,,,,,,,,,,,,
50404,,,,,,,,,,,,,
50406,,,,,,,,,,,,,
50408,,,,,,,,,,,,,
50410,,,,,,,,,,,,,
50412,,,,,,,,,,,,,
50414,,,,,,,,,,,,,
50416,,,,,,,,,,,,,
50418,,,,,,,,,,,,,
50420,,,,,,,,,,,,,
50422,,,,,,,,,,,,,
50424,,,,,,,,,,,,,
50426,,,,,,,,,,,,,
50428,,,,,,,,,,,,,
50430,,,,,,,,,,,,,
50432,,,,,,,,,,,,,
50434,,,,,,,,,,,,,
50436,,,,,,,,,,,,,
50438,,,,,,,,,,,,,
50440,,,,,,,,,,,,,
50442,,,,,,,,,,,,,
50444,,,,,,,,,,,,,
50446,,,,,,,,,,,,,
50448,,,,,,,,,,,,,
50450,,,,,,,,,,,,,
50452,,,,,,,,,,,,,
50454,,,,,,,,,,,,,
50456,,,,,,,,,,,,,
50458,,,,,,,,,,,,,
50460,,,,,,,,,,,,,
50462,,,,,,,,,,,,,
50464,,,,,,,,,,,,,
50466,,,,,,,,,,,,,
50468,,,,,,,,,,,,,
50470,,,,,,,,,,,,,
50472,,,,,,,,,,,,,
50474,,,,,,,,,,,,,
50476,,,,,,,,,,,,,
50478,,,,,,,,,,,,,
50480,,,,,,,,,,,,,
50482,,,,,,,,,,,,,
50484,,,,,,,,,,,,,
50486,,,,,,,,,,,,,
50488,,,,,,,,,,,,,
50490,,,,,,,,,,,,,
50492,,,,,,,,,,,,,
50494,,,,,,,,,,,,,
50496,,,,,,,,,,,,,
50498,,,,,,,,,,,,,
50500,,,,,,,,,,,,,
50502,,,,,,,,,,,,,
50504,,,,,,,,,,,,,
50506,,,,,,,,,,,,,
50508,,,,,,,,,,,,,
50510,,,,,,,,,,,,,
50512,,,,,,,,,,,,,
50514,,,,,,,,,,,,,
50516,,,,,,,,,,,,,
50518,,,,,,,,,,,,,
50520,,,,,,,,,,,,,
50522,,,,,,,,,,,,,
50524,,,,,,,,,,,,,
50526,,,,,,,,,,,,,
50528,,,,,,,,,,,,,
50530,,,,,,,,,,,,,
50532,,,,,,,,,,,,,
50534,,,,,,,,,,,,,
50536,,,,,,,,,,,,,
50538,,,,,,,,,,,,,
50540,,,,,,,,,,,,,
50542,,,,,,,,,,,,,
50544,,,,,,,,,,,,,
50546,,,,,,,,,,,,,
50548,,,,,,,,,,,,,
50550,,,,,,,,,,,,,
50552,,,,,,,,,,,,,
50554,,,,,,,,,,,,,
50556,,,,,,,,,,,,,
50558,,,,,,,,,,,,,
50560,,,,,,,,,,,,,
50562,,,,,,,,,,,,,
50564,,,,,,,,,,,,,
50566,,,,,,,,,,,,,
50568,,,,,,,,,,,,,
50570,,,,,,,,,,,,,
50572,,,,,,,,,,,,,
50574,,,,,,,,,,,,,
50576,,,,,,,,,,,,,
50578,,,,,,,,,,,,,
50580,,,,,,,,,,,,,
50582,,,,,,,,,,,,,
50584,,,,,,,,,,,,,
50586,,,,,,,,,,,,,
50588,,,,,,,,,,,,,
50590,,,,,,,,,,,,,
50592,,,,,,,,,,,,,
50594,,,,,,,,,,,,,
50596,,,,,,,,,,,,,
50598,,,,,,,,,,,,,
50600,,,,,,,,,,,,,
50602,,,,,,,,,,,,,
50604,,,,,,,,,,,,,
50606,,,,,,,,,,,,,
50608,,,,,,,,,,,,,
50610,,,,,,,,,,,,,
50612,,,,,,,,,,,,,
50614,,,,,,,,,,,,,
50616,,,,,,,,,,,,,
50618,,,,,,,,,,,,,
50620,,,,,,,,,,,,,
50622,,,,,,,,,,,,,
50624,,,,,,,,,,,,,
50626,,,,,,,,,,,,,
50628,,,,,,,,,,,,,
50630,,,,,,,,,,,,,
50632,,,,,,,,,,,,,
50634,,,,,,,,,,,,,
50636,,,,,,,,,,,,,
50638,,,,,,,,,,,,,
50640,,,,,,,,,,,,,
50642,,,,,,,,,,,,,
50644,,,,,,,,,,,,,
50646,,,,,,,,,,,,,
50648,,,,,,,,,,,,,
50650,,,,,,,,,,,,,
50652,,,,,,,,,,,,,
50654,,,,,,,,,,,,,
50656,,,,,,,,,,,,,
50658,,,,,,,,,,,,,
50660,,,,,,,,,,,,,
50662,,,,,,,,,,,,,
50664,,,,,,,,,,,,,
50666,,,,,,,,,,,,,
50668,,,,,,,,,,,,,
50670,,,,,,,,,,,,,
50672,,,,,,,,,,,,,
50674,,,,,,,,,,,,,
50676,,,,,,,,,,,,,
50678,,,,,,,,,,,,,
50680,,,,,,,,,,,,,
50682,,,,,,,,,,,,,
50684,,,,,,,,,,,,,
50686,,,,,,,,,,,,,
50688,,,,,,,,,,,,,
50690,,,,,,,,,,,,,
50692,,,,,,,,,,,,,
50694,,,,,,,,,,,,,
50696,,,,,,,,,,,,,
