Id,BCT,hubscore,authoritiesscore,closeness centrality,degree centrality,degree_prestige,eigenvector centrality,Harmonic centrality,Page-Rank,Percolation-Centrality,betweenness centrality,scores
9903189,0.000999981,1.15E-06,1.52E-10,4.82E-05,0.000108523,7.23E-05,8.22E-36,1.5,2.01E-05,7.77E-07,7.77E-07,
9903190,0.055332277,7.91E-05,0.00010259,0.076145881,0.00600492,0.002676892,0.000774885,2531.043542,2.51E-05,0.000342406,0.000342406,
9903191,0.002333289,0,6.14E-09,0.010404567,0.00025322,0,1.74E-17,338.8340633,2.94E-05,0,0,
9903192,0.002333289,4.10E-10,1.75E-09,0.007293941,0.00025322,0.000180871,4.10E-19,222.6414752,1.99E-05,3.33E-07,3.33E-07,
9903193,0.002666616,4.56E-06,2.54E-09,0.000113044,0.000289394,0.000217045,3.18E-35,3.5,1.69E-05,3.73E-08,3.73E-08,
9903194,0.033999351,1.14E-06,0.00010256,0.065208583,0.00368977,3.62E-05,0.001795215,2414.596058,3.53E-05,4.20E-07,4.20E-07,
9903195,0.032666043,4.67E-06,0.000102584,0.065532848,0.003545073,0.000144697,0.001078328,2442.151181,2.42E-05,4.39E-06,4.39E-06,
9903196,0.056665585,7.07E-05,0.000102638,0.062841619,0.006149617,0.002278976,0.002418017,2452.609008,3.22E-05,0.001037614,0.001037614,
9903197,0.004333251,0,4.45E-06,0.004501681,0.000470265,0,1.35E-22,149.5503968,5.21E-05,0,0,
9903198,0.002666616,1.14E-07,6.32E-10,0.000409047,0.000289394,3.62E-05,2.59E-25,13.33333333,3.71E-05,1.91E-08,1.91E-08,
9903199,0.002999943,1.14E-06,3.08E-06,0.044695253,0.000325568,3.62E-05,8.17E-08,1580.56245,4.80E-05,2.94E-09,2.94E-09,
9903200,0.001333308,5.40E-12,4.01E-11,0.000275049,0.000144697,3.62E-05,4.42E-32,9.483333333,3.09E-05,9.16E-09,9.16E-09,
9903201,0.031999389,1.16E-05,0.000101613,0.062907087,0.003472725,0.000397916,0.000412526,2240.448234,2.12E-05,4.12E-06,4.12E-06,
9903202,0.002333289,4.46E-07,1.59E-08,0.033582537,0.00025322,3.62E-05,1.57E-12,1208.798992,2.02E-05,3.57E-07,3.57E-07,
9903203,0.043665833,4.05E-05,0.000102597,0.075592486,0.004738822,0.001338446,0.000678162,2546.423168,2.15E-05,0.000135836,0.000135836,
9903204,0.002999943,2.98E-06,3.45E-07,0.053805841,0.000325568,0.000180871,1.65E-06,1916.494447,1.76E-05,9.65E-05,9.65E-05,
9903205,0.113997823,0.000280518,0.000101407,0.054661455,0.012371582,0.009079728,8.97E-07,2214.413342,2.88E-05,0.000687041,0.000687041,
9903206,0.004333251,1.28E-06,1.59E-09,0.012949702,0.000470265,0.00025322,1.23E-15,399.2766454,2.90E-05,1.69E-05,1.69E-05,
9903207,0.050332372,8.45E-06,0.000102244,0.080664871,0.005462306,0.000361742,0.001305516,2847.609271,0.000133629,0.000428823,0.000428823,
9903208,0.033999351,8.04E-06,0.000101634,0.064242688,0.00368977,0.00025322,0.000220735,2318.852445,7.23E-05,0.000141161,0.000141161,
9903209,0.030332754,2.37E-06,0.000102533,0.064515423,0.003291854,7.23E-05,0.000975427,2344.19744,2.69E-05,2.21E-05,2.21E-05,
9903210,0.060998835,6.19E-05,0.0001024,0.05917336,0.006619881,0.002134279,9.57E-06,2447.430858,3.91E-05,0.000263473,0.000263473,
9903211,0.001333308,0,1.96E-10,0.000307481,0.000144697,0,1.56E-33,9.833333333,2.58E-05,0,0,
9903212,0.034999332,7.13E-06,0.000101296,0.057903412,0.003798293,0.000289394,1.75E-05,2274.396698,3.24E-05,2.89E-05,2.89E-05,
9903213,0.046332449,2.25E-05,0.000102328,0.067957573,0.005028216,0.000759659,0.001025444,2698.028983,5.61E-05,8.28E-05,8.28E-05,
9903214,0.056665585,6.13E-05,0.000102669,0.065555514,0.006149617,0.00206193,0.001011385,2473.946274,4.00E-05,0.000189283,0.000189283,
9903215,0.040999217,1.40E-05,0.000101376,0.05968684,0.004449428,0.000470265,2.35E-05,2255.536086,6.95E-05,9.06E-05,9.06E-05,
9903216,0.027666138,4.58E-06,0.0001012,0.052905948,0.00300246,0.000144697,3.76E-07,2139.216057,1.85E-05,5.30E-06,5.30E-06,
9903217,0.048665737,1.96E-05,0.000102276,0.06332922,0.005281435,0.000614962,0.000103605,2506.975206,0.000136387,0.000227488,0.000227488,
9903218,0.001666635,2.09E-09,7.97E-10,0.03737485,0.000180871,0.000108523,8.65E-11,1272.734543,1.94E-05,1.69E-07,1.69E-07,
9903219,0.0593322,8.71E-05,0.000102043,0.060565242,0.00643901,0.002930111,0.000304334,2289.629363,3.00E-05,0.000166028,0.000166028,
9903220,0.000999981,1.72E-12,1.25E-14,0.004430259,0.000108523,7.23E-05,1.70E-24,132.2380536,1.89E-05,6.09E-07,6.09E-07,
9903221,0.006999866,4.50E-06,9.99E-07,0.068620507,0.000759659,0.000289394,0.000502834,2398.700789,3.25E-05,0.000889341,0.000889341,
9903222,0.030999408,2.37E-06,0.00010194,0.059972227,0.003364202,7.23E-05,0.000221738,2228.780806,3.94E-05,6.79E-06,6.79E-06,
9903223,0.007333193,2.99E-06,2.90E-09,0.035655655,0.000795833,0.000614962,7.78E-11,1114.433131,2.81E-05,0.000102384,0.000102384,
9903224,0.049665718,0.000127893,1.07E-06,0.061875693,0.005389958,0.004304732,0.00026928,2381.111303,3.03E-05,0.000214821,0.000214821,
9903225,0.072665279,0.00013454,0.000101289,0.060201872,0.007885979,0.004702648,2.92E-05,2230.825142,2.25E-05,5.77E-05,5.77E-05,
9903226,0.015333041,3.81E-05,2.05E-07,0.064128573,0.001664014,0.001266098,0.000182067,2294.972765,2.17E-05,7.62E-05,7.62E-05,
9903227,0.033999351,4.70E-06,0.000102763,0.069722065,0.00368977,0.000144697,0.001011214,2521.766384,2.34E-05,2.78E-06,2.78E-06,
9903228,0.040999217,3.83E-05,0.000102554,0.072805729,0.004449428,0.001302272,0.000285638,2388.574814,1.78E-05,0.000111311,0.000111311,
9903229,0.037332621,3.34E-05,0.000101617,0.073535442,0.004051512,0.001085226,0.000196027,2364.291869,2.08E-05,2.32E-06,2.32E-06,
9903230,0.038332601,2.31E-05,0.000101899,0.063162144,0.004160035,0.000759659,0.000442388,2309.924399,2.58E-05,4.55E-05,4.55E-05,
9903231,0.007333193,3.47E-06,7.05E-07,0.070744221,0.000795833,0.000144697,0.000655553,2473.837218,3.38E-05,1.44E-05,1.44E-05,
9903232,0.033332697,3.46E-06,0.00010122,0.061599185,0.003617422,0.000144697,2.01E-05,2369.040499,4.38E-05,3.67E-06,3.67E-06,
9903233,0.00766652,0,5.80E-07,0.05058015,0.000832007,0,6.61E-07,1947.447907,2.65E-05,0,0,
9903234,0.009999809,5.99E-06,4.18E-07,0.051196616,0.001085226,0.00025322,3.49E-07,1931.582131,3.78E-05,2.25E-05,2.25E-05,
9903235,0.001999962,1.43E-08,1.27E-06,0.035931282,0.000217045,3.62E-05,9.28E-11,1145.671667,4.18E-05,0,0,
9903236,0.000333327,1.72E-12,0,0,3.62E-05,3.62E-05,1.76E-38,0,1.55E-05,0,0,
9903237,0.036999294,1.05E-05,0.000102592,0.06486871,0.004015338,0.000361742,0.000595388,2401.502274,5.66E-05,0.000205932,0.000205932,
9903238,0.061998816,8.78E-05,0.000102794,0.080432857,0.006728404,0.002857763,0.001152589,2741.775902,3.68E-05,0.00065074,0.00065074,
9903239,0.013999733,3.45E-05,3.96E-08,0.059520749,0.001519317,0.001229923,3.26E-06,2024.476213,4.17E-05,0.000337279,0.000337279,
9903240,0.0296661,1.21E-06,0.000101953,0.059347321,0.003219505,3.62E-05,4.37E-05,2182.010665,3.22E-05,0.000571695,0.000571695,
9903241,0.027332811,2.86E-05,6.00E-05,0.066946754,0.002966286,0.000976704,0.00065436,2376.205653,3.05E-05,5.78E-05,5.78E-05,
9903242,0.044999141,1.61E-05,0.000101613,0.065933693,0.004883519,0.000542613,0.00030571,2520.755773,4.41E-05,4.21E-05,4.21E-05,
9903243,0.00333327,4.39E-06,4.03E-09,0.053378186,0.000361742,0.00025322,3.31E-06,1850.805683,2.27E-05,4.11E-05,4.11E-05,
9903244,0.034666005,3.52E-06,0.000102118,0.06103768,0.003762118,0.000180871,0.000297956,2335.925286,5.71E-05,0.000141067,0.000141067,
9903245,0.002999943,1.23E-06,2.08E-08,0.01022233,0.000325568,0.000144697,8.04E-19,323.9962121,2.70E-05,5.06E-06,5.06E-06,
9903246,0.042665852,1.91E-05,0.000101391,0.065963652,0.0046303,0.00068731,0.00017534,2490.120239,6.67E-05,0.000358236,0.000358236,
9903247,0.000333327,1.03E-11,0,0,3.62E-05,3.62E-05,1.76E-38,0,1.55E-05,0,0,
9903248,0.031332735,4.67E-06,0.000101986,0.059852809,0.003400376,0.000217045,0.000184929,2221.253569,2.63E-05,9.97E-05,9.97E-05,
9903249,0.009333155,8.43E-06,6.59E-09,0.002076,0.001012878,0.000614962,6.74E-19,73.07261905,4.36E-05,4.20E-05,4.20E-05,
9903251,0.003666597,1.14E-06,1.34E-08,0.010578579,0.000397916,3.62E-05,1.80E-18,336.9967976,5.09E-05,8.83E-08,8.83E-08,
9903252,0.037999274,4.18E-06,0.000101425,0.050436339,0.004123861,0.000180871,2.94E-06,2006.185373,4.34E-05,5.59E-06,5.59E-06,
9903253,0.002333289,2.35E-12,2.60E-10,0.007125639,0.00025322,0.000108523,4.62E-20,229.4041736,2.93E-05,5.12E-06,5.12E-06,
9903254,0.003999924,6.89E-06,7.72E-09,0.038485029,0.000434091,0.00025322,8.87E-10,1383.149049,3.83E-05,0.000119587,0.000119587,
9903255,0.001666635,1.14E-10,0,0,0.000180871,0.000180871,1.76E-38,0,1.55E-05,0,0,
9903256,0.002999943,3.44E-06,2.58E-07,0.018866111,0.000325568,0.000108523,1.13E-13,607.8946331,1.91E-05,5.31E-07,5.31E-07,
9903257,0.003666597,1.66E-06,7.92E-08,0.040901878,0.000397916,0.000144697,4.65E-10,1537.649315,2.99E-05,6.27E-05,6.27E-05,
9903258,0.010333136,1.03E-05,4.73E-09,0.046831314,0.001121401,0.000759659,3.83E-06,1460.651911,9.96E-05,0.000537877,0.000537877,
9903259,0.029332773,4.69E-06,0.000101907,0.059240147,0.003183331,0.000217045,7.31E-05,2159.823926,1.76E-05,5.11E-07,5.11E-07,
9903260,0.010333136,1.26E-06,2.24E-05,0.040958522,0.001121401,0.000108523,1.36E-09,1525.089882,2.43E-05,3.45E-06,3.45E-06,
9903262,0.020999599,0,7.81E-05,0.034344263,0.002278976,0,3.91E-12,1191.785719,3.29E-05,0,0,
9903264,0.001333308,1.14E-06,6.24E-10,0.000108523,0.000144697,3.62E-05,4.21E-33,4.083333333,2.88E-05,2.62E-09,2.62E-09,
9903265,0.000999981,0,7.74E-09,0.043581301,0.000108523,0,1.61E-08,1605.767492,3.26E-05,0,0,
9903266,0.001666635,3.82E-07,0,0,0.000180871,0.000180871,1.76E-38,0,1.55E-05,0,0,
9903267,0.007333193,2.95E-06,1.88E-07,0.050929883,0.000795833,0.000180871,4.00E-07,1987.318836,3.34E-05,1.93E-05,1.93E-05,
9903268,0.040332563,0,2.51E-05,0.072218175,0.00437708,0,0.00065618,2793.687452,8.20E-05,0,0,
9903269,0.03633264,1.51E-05,0.000101535,0.065486306,0.003942989,0.000542613,0.000515968,2449.699496,2.66E-05,1.73E-05,1.73E-05,
9904001,0.011666444,2.75E-06,4.09E-05,0.042391386,0.001266098,0.000144697,3.76E-09,1559.670084,2.23E-05,5.50E-07,5.50E-07,
9904002,0.017333002,6.42E-06,7.03E-06,0.018026527,0.001881059,0.000651136,8.01E-14,583.0018287,8.16E-05,5.69E-05,5.69E-05,
9904003,0.028999446,9.16E-06,0.000101008,0.050389036,0.003147157,0.000325568,2.27E-06,1841.620495,1.90E-05,4.00E-05,4.00E-05,
9904004,0.002999943,2.89E-11,3.03E-10,0.000178088,0.000325568,0.000180871,2.63E-34,5.833333333,2.70E-05,2.10E-08,2.10E-08,
9904005,0.013999733,7.22E-06,2.24E-05,0.051063665,0.001519317,0.000289394,4.43E-07,2016.424391,3.22E-05,5.03E-06,5.03E-06,
9904006,0.000333327,0,1.10E-24,0.012977098,3.62E-05,0,3.38E-15,416.5342802,2.89E-05,0,0,
9904007,0.036665967,1.96E-05,0.00010121,0.058953008,0.003979164,0.000651136,0.000108272,2150.477931,2.29E-05,2.19E-06,2.19E-06,
9904008,0.029332773,7.89E-06,0.000101004,0.063231798,0.003183331,0.000289394,3.75E-05,2281.727127,2.97E-05,9.18E-05,9.18E-05,
9904009,0.002999943,8.51E-06,0,0,0.000325568,0.000325568,1.76E-38,0,1.55E-05,0,0,
9904010,0.039332582,2.55E-05,0.000102695,0.081713973,0.004268557,0.000832007,0.000748786,2692.680827,2.47E-05,0.000125726,0.000125726,
9904011,0.038665928,6.20E-06,0.000102122,0.065019536,0.004196209,0.00025322,0.000227301,2482.031675,4.56E-05,3.96E-05,3.96E-05,
9904012,0.004666578,2.51E-06,1.93E-09,0.000656477,0.000506439,0.000397916,2.60E-31,21.6,1.82E-05,1.54E-07,1.54E-07,
9904013,0.041999198,1.74E-05,0.000102863,0.06716488,0.004557951,0.000542613,0.002255951,2559.292451,3.90E-05,6.43E-05,6.43E-05,
9904014,0.004333251,1.14E-06,6.40E-09,0.00207201,0.000470265,0.000289394,6.62E-19,69.23928571,2.34E-05,2.09E-07,2.09E-07,
9904015,0.00333327,1.14E-06,3.82E-09,0.041144821,0.000361742,0.000180871,8.10E-09,1411.601515,2.36E-05,5.39E-05,5.39E-05,
9904016,0.00766652,9.63E-06,5.18E-08,0.06661603,0.000832007,0.000361742,4.87E-05,2361.411663,7.19E-05,0.000100624,0.000100624,
9904017,0.115664458,0.000246697,0.000103005,0.066511484,0.012552453,0.008320069,0.002194653,2527.053767,3.55E-05,0.000321574,0.000321574,
9904018,0.027666138,1.16E-06,7.49E-05,0.054879517,0.00300246,0.000108523,7.61E-07,2072.142664,4.93E-05,8.25E-07,8.25E-07,
9904019,0.042665852,1.19E-05,0.000102276,0.060106944,0.0046303,0.000397916,5.17E-05,2295.064439,5.77E-05,0.000122155,0.000122155,
9904020,0.011666444,2.05E-05,1.70E-07,0.071178896,0.001266098,0.000723484,0.000123253,2405.121509,4.27E-05,0.00022345,0.00022345,
9904021,0.033332697,1.15E-05,0.00010122,0.061642592,0.003617422,0.000361742,6.25E-05,2342.168807,2.65E-05,6.56E-05,6.56E-05,
9904022,0.000666654,4.06E-09,3.33E-24,3.62E-05,7.23E-05,3.62E-05,5.47E-37,1,2.85E-05,1.69E-05,1.69E-05,
9904023,0.001999962,1.71E-10,1.37E-08,0.000344419,0.000217045,7.23E-05,1.14E-28,11.58333333,2.01E-05,3.20E-08,3.20E-08,
9904024,0.033999351,2.09E-05,0.000101069,0.059853335,0.00368977,0.000723484,0.000215789,2200.686783,2.15E-05,9.65E-05,9.65E-05,
9904026,0.005999885,6.85E-06,8.61E-07,0.058353546,0.000651136,0.000289394,1.00E-05,2087.074096,2.90E-05,5.93E-05,5.93E-05,
9904027,0.030999408,4.57E-06,0.00010153,0.059533052,0.003364202,0.000144697,3.24E-05,2193.995535,3.64E-05,1.54E-06,1.54E-06,
9904028,0.001333308,1.14E-06,8.80E-09,0.013769405,0.000144697,7.23E-05,1.01E-15,454.0914587,1.62E-05,9.70E-06,9.70E-06,
9904029,0.004666578,1.01E-07,2.32E-09,0.001008403,0.000506439,0.000108523,9.20E-25,41.65714286,4.06E-05,4.68E-08,4.68E-08,
9904032,0.01433306,1.34E-06,3.95E-05,0.044792711,0.001555491,0.000108523,2.90E-08,1525.133792,3.95E-05,1.60E-05,1.60E-05,
9904033,0.040332563,5.83E-06,0.000102781,0.062905927,0.00437708,0.000180871,9.35E-06,2567.003522,3.08E-05,8.34E-06,8.34E-06,
9904034,0.028666119,0,0.000101501,0.068358263,0.003110982,0,0.001102622,2414.763426,2.04E-05,0,0,
9904035,0.003999924,3.53E-06,4.23E-07,0.058518698,0.000434091,0.000108523,6.67E-05,2083.352245,1.92E-05,8.60E-07,8.60E-07,
9904036,0.032332716,1.42E-05,0.000101702,0.080492634,0.003508899,0.000470265,0.000574032,2614.908028,2.17E-05,0.009888429,0.009888429,
9904037,0.005666558,6.84E-06,2.43E-09,0.042808121,0.000614962,0.000542613,3.59E-07,1303.857569,2.06E-05,9.00E-06,9.00E-06,
9904038,0.001333308,1.14E-06,6.67E-09,0.000165368,0.000144697,7.23E-05,4.71E-35,5,1.72E-05,0,0,
9904039,0.028666119,5.80E-06,0.000101507,0.063978848,0.003110982,0.000180871,0.000790639,2285.297837,2.04E-05,1.27E-06,1.27E-06,
9904040,0.032666043,1.52E-05,0.000101865,0.059757408,0.003545073,0.000506439,0.000152466,2199.336589,1.85E-05,1.56E-06,1.56E-06,
9904041,0.038999255,1.27E-05,0.000101413,0.061059528,0.004232383,0.000470265,0.000103109,2344.408478,3.27E-05,2.41E-05,2.41E-05,
9904042,0.034332678,6.97E-06,0.00010233,0.056185043,0.003725944,0.000217045,2.31E-05,2158.848524,3.35E-05,6.07E-07,6.07E-07,
9904043,0.005333232,7.66E-11,4.27E-09,0.003686026,0.000578787,3.62E-05,2.77E-24,121.4384921,6.61E-05,2.61E-07,2.61E-07,
9904044,0.008333174,5.03E-06,1.16E-07,0.040299801,0.000904355,0.000578787,1.16E-09,1508.466882,2.83E-05,0.000394873,0.000394873,
9904045,0.013999733,4.95E-06,1.03E-05,0.012272426,0.001519317,0.000651136,2.72E-17,453.9458531,3.23E-05,4.53E-05,4.53E-05,
9904046,0.000666654,1.71E-12,4.47E-12,6.51E-05,7.23E-05,3.62E-05,1.59E-35,2,1.78E-05,1.96E-09,1.96E-09,
9904047,0.00333327,8.83E-09,1.17E-12,3.62E-05,0.000361742,0.000325568,5.47E-37,1,1.73E-05,3.38E-09,3.38E-09,
9904048,0.001333308,1.16E-06,2.03E-10,3.62E-05,0.000144697,0.000108523,5.47E-37,1,1.87E-05,2.14E-06,2.14E-06,
9904049,0.000666654,0,3.42E-10,7.23E-05,7.23E-05,0,8.75E-36,2,1.99E-05,0,0,
9904050,0.013999733,9.32E-06,1.21E-06,0.066236435,0.001519317,0.000289394,0.000623597,2507.999785,3.87E-05,3.79E-05,3.79E-05,
9904051,0.002333289,0,3.96E-07,0.05892392,0.00025322,0,6.91E-05,2090.646008,2.00E-05,0,0,
9904052,0.001666635,1.68E-08,1.48E-06,0.000508067,0.000180871,7.23E-05,3.33E-25,16.63333333,2.80E-05,3.20E-07,3.20E-07,
9904054,0.042999179,2.71E-05,0.000101548,0.057438402,0.004666474,0.000904355,6.57E-05,2278.822477,4.14E-05,5.48E-05,5.48E-05,
9904055,0.009333155,3.50E-07,3.10E-05,0.047237023,0.001012878,0.000108523,1.33E-07,1642.268772,4.10E-05,3.92E-05,3.92E-05,
9904056,0.042665852,1.95E-05,0.000102009,0.065973856,0.0046303,0.00068731,0.001363447,2491.025723,5.77E-05,0.000133164,0.000133164,
9904057,0.001999962,3.46E-12,1.53E-10,0.000275718,0.000217045,3.62E-05,2.12E-31,10.51666667,4.16E-05,2.62E-09,2.62E-09,
9904058,0.003666597,1.29E-06,3.09E-09,0.001911256,0.000397916,7.23E-05,1.88E-27,68.01944444,5.18E-05,3.27E-08,3.27E-08,
9904059,0.002999943,3.06E-11,2.53E-09,0.01324431,0.000325568,3.62E-05,4.51E-15,413.9245449,8.88E-05,5.88E-07,5.88E-07,
9904060,0.001666635,0,1.14E-07,0.014925418,0.000180871,0,2.02E-14,471.2062271,1.79E-05,0,0,
9904061,0.005333232,5.88E-07,1.50E-06,0.003620007,0.000578787,0.000144697,1.94E-23,123.7208874,2.90E-05,6.94E-09,6.94E-09,
9904062,0.001666635,2.58E-18,6.67E-09,0.004659836,0.000180871,3.62E-05,1.70E-24,147.4121878,5.03E-05,6.94E-07,6.94E-07,
9904063,0.041665871,3.26E-05,7.92E-05,0.064942799,0.004521777,0.001157575,0.000159033,2423.309334,4.68E-05,5.61E-05,5.61E-05,
9904064,0.027666138,1.16E-05,7.60E-05,0.045076535,0.00300246,0.000361742,4.08E-08,1854.463197,6.60E-05,0.000269489,0.000269489,
9904065,0.005333232,3.96E-06,1.47E-09,0.047833324,0.000578787,0.000470265,9.09E-08,1583.386857,2.37E-05,2.47E-05,2.47E-05,
9904066,0.008666501,0,2.24E-05,0.047352317,0.00094053,0,1.27E-07,1707.933871,2.91E-05,0,0,
9904067,0.000999981,0,7.75E-11,0.044220853,0.000108523,0,9.74E-08,1408.587056,2.92E-05,0,0,
9904068,0.028666119,5.85E-06,0.000101406,0.07417657,0.003110982,0.000180871,0.000257033,2468.523479,2.08E-05,1.84E-05,1.84E-05,
9904069,0.015999695,3.97E-05,1.98E-07,0.059138998,0.001736362,0.001266098,6.69E-05,2132.650766,1.96E-05,1.20E-05,1.20E-05,
9904070,0.034999332,1.17E-05,0.000101161,0.054715072,0.003798293,0.000434091,2.66E-05,2029.146784,3.82E-05,4.28E-06,4.28E-06,
9904071,0.044665814,4.03E-05,0.000101339,0.064627247,0.004847345,0.001302272,0.000243609,2379.419374,2.31E-05,4.36E-05,4.36E-05,
9904072,0.000333327,4.27E-07,0,0,3.62E-05,3.62E-05,1.76E-38,0,1.55E-05,0,0,
9904073,0.04066589,1.51E-05,0.000102749,0.066334958,0.004413254,0.000506439,0.000559867,2542.045781,5.41E-05,0.000117339,0.000117339,
9904074,0.004333251,6.86E-06,1.29E-08,0.051410317,0.000470265,0.000361742,1.13E-05,1623.589156,1.66E-05,2.75E-05,2.75E-05,
9904075,0.006666539,1.60E-05,1.81E-08,0.052794195,0.000723484,0.000614962,4.09E-07,1958.759446,1.86E-05,2.52E-05,2.52E-05,
9904076,0.005666558,5.75E-06,4.52E-06,0.059470428,0.000614962,0.000180871,0.000209413,2013.750266,2.14E-05,2.03E-07,2.03E-07,
9904077,0.011999771,4.61E-06,2.25E-05,0.045922742,0.001302272,0.000144697,1.20E-08,1807.613818,3.22E-05,5.38E-07,5.38E-07,
9904078,0.048665737,1.61E-05,0.000101706,0.055284596,0.005281435,0.000506439,9.37E-06,2250.436432,6.69E-05,1.51E-05,1.51E-05,
9904079,0.000666654,1.15E-06,0,0,7.23E-05,7.23E-05,1.76E-38,0,1.55E-05,0,0,
9904080,0.000666654,1.15E-06,1.53E-10,3.62E-05,7.23E-05,3.62E-05,5.47E-37,1,2.20E-05,0,0,
9904081,0.004333251,8.10E-11,5.68E-10,0.001217737,0.000470265,7.23E-05,8.90E-24,48.82460317,0.000120774,4.26E-07,4.26E-07,
9904082,0.004666578,2.90E-06,1.18E-09,0.001863216,0.000506439,0.000144697,2.57E-25,66.19126984,2.69E-05,6.47E-07,6.47E-07,
9904083,0.028666119,1.16E-06,0.000102763,0.05571935,0.003110982,3.62E-05,1.80E-05,2092.842252,1.72E-05,1.73E-07,1.73E-07,
9904084,0.001999962,1.14E-06,3.99E-10,0.001246286,0.000217045,7.23E-05,1.58E-25,44.21309524,3.82E-05,1.70E-07,1.70E-07,
9904085,0.006999866,9.21E-06,6.10E-08,0.05855586,0.000759659,0.000434091,5.54E-05,2087.75946,2.40E-05,0.000187791,0.000187791,
9904086,0.034666005,5.80E-06,0.000102377,0.06359898,0.003762118,0.000217045,0.00017268,2320.848342,2.08E-05,1.53E-06,1.53E-06,
9904087,0.045999122,2.58E-05,0.000101397,0.054685988,0.004992042,0.000904355,8.33E-06,2153.765689,4.94E-05,2.44E-05,2.44E-05,
9904089,0.006666539,1.51E-06,3.40E-07,0.039683215,0.000723484,0.000144697,2.60E-09,1399.894113,3.81E-05,5.17E-05,5.17E-05,
9904091,0.00333327,3.46E-06,9.47E-07,0.052227641,0.000361742,0.000108523,1.86E-06,1879.138405,2.42E-05,4.61E-05,4.61E-05,
9904092,0.046332449,3.27E-05,0.000101361,0.061907692,0.005028216,0.001049052,8.27E-05,2390.04021,3.39E-05,2.36E-05,2.36E-05,
9904093,0.002999943,4.80E-11,6.71E-09,0.046802315,0.000325568,3.62E-05,2.17E-07,1587.542638,3.40E-05,1.77E-05,1.77E-05,
9904094,0.034332678,5.75E-06,0.000101865,0.062118479,0.003725944,0.000180871,7.91E-05,2379.876948,6.32E-05,4.94E-05,4.94E-05,
9904095,0.064998759,8.13E-05,0.0001028,0.066251227,0.007053972,0.002857763,0.000191248,2538.002671,3.22E-05,0.000158409,0.000158409,
9904096,0.002666616,3.75E-06,5.73E-10,0.040569122,0.000289394,0.000217045,1.58E-09,1377.956143,9.89E-05,7.10E-05,7.10E-05,
9904097,0.030666081,5.74E-06,0.000101091,0.04973345,0.003328028,0.000217045,4.95E-07,1890.840031,2.74E-05,1.47E-05,1.47E-05,
9904098,0.035999313,5.86E-06,0.000102633,0.064234826,0.003906815,0.000180871,0.002315615,2340.915153,3.56E-05,3.64E-06,3.64E-06,
9904099,0.001666635,0,1.77E-08,0.063337672,0.000180871,0,0.000177716,2226.94257,3.73E-05,0,0,
9904100,0.003666597,6.85E-06,1.25E-08,0.041146979,0.000397916,0.000217045,1.25E-09,1515.072481,2.68E-05,2.04E-05,2.04E-05,
9904101,0.028332792,4.66E-06,0.000101903,0.059545682,0.003074808,0.000144697,6.00E-05,2171.960051,2.34E-05,5.76E-05,5.76E-05,
9904102,0.004333251,3.78E-06,2.80E-09,0.008810815,0.000470265,0.00025322,8.44E-20,284.3881313,4.50E-05,2.07E-05,2.07E-05,
9904103,0.000999981,2.30E-06,4.91E-10,0.000128619,0.000108523,7.23E-05,2.46E-34,4,1.75E-05,2.62E-09,2.62E-09,
9904104,0.035332659,1.90E-05,0.000101576,0.060012842,0.003834467,0.000614962,0.000186734,2234.856069,1.97E-05,2.01E-05,2.01E-05,
9904105,0.006999866,1.03E-05,2.02E-08,0.021240585,0.000759659,0.000470265,1.35E-13,686.0799936,4.71E-05,2.46E-05,2.46E-05,
9904106,0.000666654,4.85E-08,1.09E-14,7.54E-05,7.23E-05,3.62E-05,5.71E-34,2.583333333,3.05E-05,4.71E-08,4.71E-08,
9904107,0.005999885,2.28E-06,3.20E-14,0.007985629,0.000651136,0.000542613,5.34E-18,248.9166877,2.09E-05,1.32E-05,1.32E-05,
9904109,0.019332964,3.00E-05,4.58E-06,0.059421745,0.002098104,0.001193749,1.31E-05,2191.489475,4.42E-05,0.000287702,0.000287702,
9904110,0.030999408,6.13E-06,0.00010113,0.053726615,0.003364202,0.000217045,4.07E-06,2093.577067,3.25E-05,9.11E-06,9.11E-06,
9904111,0.028999446,0,0.000101116,0.059733486,0.003147157,0,0.000203274,2195.168829,3.93E-05,0,0,
9904112,0.013333079,1.73E-05,2.28E-05,0.059001437,0.001446969,0.000578787,3.86E-05,2140.286841,1.75E-05,1.41E-05,1.41E-05,
9904113,0.008666501,3.52E-06,1.05E-06,0.065304546,0.00094053,0.000108523,0.000865803,2393.374521,3.85E-05,0.00011322,0.00011322,
9904114,0.03299937,9.18E-06,0.000101225,0.048795922,0.003581247,0.000325568,1.93E-07,1924.549846,2.39E-05,1.11E-06,1.11E-06,
9904115,0.044665814,1.13E-05,0.000101644,0.054552637,0.004847345,0.000397916,4.00E-06,2241.04213,5.06E-05,5.99E-05,5.99E-05,
9904116,0.035999313,1.80E-05,0.000101183,0.059704597,0.003906815,0.000651136,0.000188153,2211.910795,2.57E-05,0.000146019,0.000146019,
9904117,0.039665909,5.75E-06,0.000101513,0.05688437,0.004304732,0.000180871,1.10E-05,2242.061788,5.28E-05,7.06E-05,7.06E-05,
9904118,0.030666081,9.17E-06,0.000101134,0.060389423,0.003328028,0.000325568,1.97E-05,2307.355589,2.66E-05,6.20E-05,6.20E-05,
