Id,degree centrality,betweenness centrality,eigenvector centrality,closeness centrality,hubscore,authoritiesscore,degree_prestige,rank-Prestige,Page-Rank,Percolation-Centrality,Harmonic centrality,score
9803196,0.001036474,0.000122376,2.52E-09,0.040008747,0.000125343,0.000303875,0.000641627,14,2.59E-05,0.000122376,1152.160933,0.005049912
9803197,0.002023592,7.78E-05,1.71E-11,0.032402663,3.83E-05,3.88E-05,0.000493559,56,5.23E-05,7.78E-05,5,0.022724602
9803198,0.001332609,5.38E-07,9.22E-13,0.030375099,2.27E-05,7.08E-05,0.000148068,56,3.56E-05,5.38E-07,0,0.022724602
9803199,0.000444203,3.87E-08,8.70E-19,0.001407242,2.45E-08,7.59E-07,4.94E-05,12,4.24E-05,3.87E-08,2.666666667,0.037874337
9803200,0.000641627,1.65E-05,2.90E-19,0.001188625,1.67E-07,2.20E-08,0.000493559,6,2.31E-05,1.65E-05,1721.271715,0.401467971
9803201,0.000197424,2.46E-06,1.98E-18,0.003669676,5.64E-09,8.44E-08,0.000148068,1,2.16E-05,2.46E-06,1147.945609,0.090898408
9803202,0.000148068,2.72E-07,3.06E-17,0.00473753,6.46E-06,2.82E-07,4.94E-05,2,2.12E-05,2.72E-07,961.0627655,0.020199646
9803203,0.000641627,0.000170624,1.88E-13,0.029669886,2.74E-05,2.39E-06,0.000444203,10,2.95E-05,0.000170624,1069.04313,0.042924248
9803204,0.000493559,3.82E-05,1.00E-13,0.012023789,1.85E-05,2.27E-05,0.00024678,14,2.87E-05,3.82E-05,6.833333333,0.025249558
9803205,0.002418439,0.000586329,2.73E-05,0.054494262,0.000119257,6.20E-06,0.002023592,11,3.38E-05,0.000586329,0,0.007574867
9803206,0.000937762,5.86E-05,2.20E-13,0.02967143,0.000157071,2.49E-06,0.00083905,4,2.28E-05,5.86E-05,1669.1487,0.280270093
9803207,0.000493559,8.09E-08,9.97E-34,6.58E-05,1.40E-05,6.11E-08,0.000444203,1,2.22E-05,8.09E-08,0,0.007574867
9803208,0.000296135,0.000111077,1.13E-33,0.000157939,8.37E-06,7.14E-10,0.000148068,7,2.88E-05,0.000111077,1,0.017674691
9803209,0.003849761,0.000366364,2.52E-09,0.040566735,0.000241294,0.000263288,0.002665219,44,3.59E-05,0.000366364,0,0.015149735
9803210,0.000789694,9.47E-06,6.36E-31,0.00024678,4.36E-06,3.14E-07,0.000542915,10,3.15E-05,9.47E-06,821.6080482,0.032824425
9803211,4.94E-05,0,2.29E-36,0,2.34E-14,0,4.94E-05,0,2.00E-05,0,236.3074648,0.010099823
9803212,0.000197424,0,1.36E-31,0.000112173,5.98E-07,3.97E-09,0.000148068,3,2.14E-05,0,3.5,0.015149735
9803214,0.006564335,0.002888975,0.000915247,0.06135826,0.000704576,0.000561845,0.003405557,117,5.17E-05,0.002888975,1427.9864,0.169172038
9803215,0.000987118,4.85E-08,4.22E-09,0.040560001,1.98E-07,1.85E-05,4.94E-05,29,6.17E-05,4.85E-08,173.8667027,0.015149735
9803216,0.003701693,6.40E-05,3.32E-12,0.032077934,0.00013792,3.97E-05,0.002467795,54,2.87E-05,6.40E-05,136.0878788,0.025249558
9803217,0.001480677,2.18E-05,2.61E-10,0.038106766,6.66E-06,3.51E-06,0.000740339,36,2.89E-05,2.18E-05,42.68728494,0.030299469
9803218,0.00024678,4.83E-05,7.59E-32,0.000290329,2.04E-06,1.42E-08,4.94E-05,8,2.76E-05,4.83E-05,1716.881239,0.116147966
9803219,4.94E-05,0,2.29E-36,0,1.45E-08,0,4.94E-05,0,2.00E-05,0,1255.346334,0.050499116
9803220,0.002665219,2.60E-05,0.001051237,0.061002268,0.000158197,0.000506599,0.000444203,84,4.55E-05,2.60E-05,1,0.131297701
9803221,0.000444203,0,2.29E-36,0,9.19E-07,0,0.000444203,0,2.00E-05,0,1,0.045449204
9803222,0.000148068,2.44E-09,6.86E-35,4.94E-05,5.20E-08,8.62E-11,9.87E-05,3,2.42E-05,2.44E-09,352.9183622,0.002524956
9803223,4.94E-05,0,2.29E-36,0,2.93E-09,0,4.94E-05,0,2.00E-05,0,5.5,0.106048143
9803224,0.002369083,3.25E-05,7.08E-13,0.027455182,3.13E-05,7.64E-06,0.001530033,33,4.32E-05,3.25E-05,9.75,0.194421596
9803225,0.000690983,7.78E-08,3.22E-15,0.009837696,8.01E-08,1.02E-06,9.87E-05,22,5.13E-05,7.78E-08,2,0.017674691
9803226,0.000493559,2.79E-05,9.35E-32,0.000157939,1.75E-08,3.02E-10,0.000345491,4,3.28E-05,2.79E-05,351.9818404,0.015149735
9803227,0.001678101,7.20E-05,7.89E-05,0.05472734,0.000161113,0.000255337,0.000789694,31,5.29E-05,7.20E-05,42.77602953,0.042924248
9803228,0.000690983,2.14E-06,1.34E-16,0.007218493,2.94E-05,1.55E-05,0.000345491,15,2.21E-05,2.14E-06,96.13015873,0.032824425
9803229,0.000394847,8.95E-07,4.48E-17,0.005634515,1.02E-06,2.67E-05,0.000148068,9,3.43E-05,8.95E-07,4.366666667,0.070698762
9803230,0.000542915,1.47E-05,2.86E-19,0.001461556,1.23E-07,2.49E-08,0.000197424,13,4.17E-05,1.47E-05,4.366666667,0.002524956
9803231,0.006070776,0.003786436,0.001041311,0.061301081,0.000582831,0.000546804,0.002862643,123,7.91E-05,0.003786436,2,0.050499116
9803232,0.005281082,0.00041201,4.96E-09,0.041039158,0.000327815,0.000206007,0.002813287,101,6.11E-05,0.00041201,3.5,0.022724602
9803233,0.00024678,3.83E-08,6.86E-35,4.94E-05,7.32E-10,8.51E-10,0.000197424,3,2.13E-05,3.83E-08,24.91190476,0.007574867
9803234,0.000444203,3.25E-09,6.86E-35,4.94E-05,5.71E-06,2.42E-08,0.000394847,3,2.16E-05,3.25E-09,1,0.010099823
9803235,0.011944129,0.000504807,1.12E-14,0.014615474,0.000655661,2.10E-05,0.010266028,67,5.16E-05,0.000504807,1418.912194,0.005049912
9803236,0.00024678,0,4.05E-33,0.00025383,0,3.86E-09,0,11,6.52E-05,0,2,0.078273629
9803237,0.000592271,0.000173833,8.49E-30,0.000382934,3.31E-06,2.65E-09,0.000296135,12,3.71E-05,0.000173833,1633.246319,0.090898408
9803238,9.87E-05,0,1.35E-34,9.87E-05,0,1.70E-10,0,4,2.98E-05,0,1595.5237,0.035349381
9803239,0.001579389,6.35E-05,1.35E-13,0.014589913,0.000115934,4.27E-05,0.000987118,26,2.74E-05,6.35E-05,0,0.020199646
9803240,0.000394847,5.76E-07,7.48E-19,0.001533024,2.00E-08,1.01E-06,4.94E-05,13,3.70E-05,5.76E-07,210.640873,0.179271861
9803241,0.000197424,0,2.13E-16,0.004014457,0,1.03E-06,0,7,2.30E-05,0,40.97160895,0.075748674
9803242,0.00024678,8.95E-08,3.99E-31,0.000159913,3.34E-09,1.42E-11,0.000148068,4,3.46E-05,8.95E-08,269.5841492,0.093423364
9803243,0.000345491,1.50E-07,3.99E-31,0.000159913,1.96E-08,1.42E-11,0.00024678,4,3.46E-05,1.50E-07,4,0.010099823
9803245,0.000148068,3.65E-09,1.06E-33,9.87E-05,1.09E-13,8.51E-10,4.94E-05,6,2.43E-05,3.65E-09,1473.186003,0.065648851
9803246,9.87E-05,0,8.23E-32,0.000154237,0,8.95E-09,0,5,3.96E-05,0,877.2673852,0.020199646
9803247,0.000740339,9.79E-07,3.82E-26,0.000846454,9.61E-09,3.02E-07,0.000148068,28,6.61E-05,9.79E-07,1192.48719,0.027774514
9803248,0.000148068,0,6.86E-35,4.94E-05,1.45E-08,1.22E-08,9.87E-05,2,2.21E-05,0,1208.475261,0.106048143
9803249,0.003454913,7.54E-05,0.000113109,0.054859581,0.000604426,3.22E-05,0.003208134,7,2.18E-05,7.54E-05,1658.765366,0.012624779
9803250,0.000542915,1.21E-06,1.06E-33,9.87E-05,5.44E-08,3.91E-10,0.000444203,5,2.29E-05,1.21E-06,0,0.078273629
9803251,0.005774641,0.001858349,0.000914141,0.060714974,0.001153434,0.000463626,0.004145896,64,4.06E-05,0.001858349,861.4702161,0.010099823
9803252,0.001530033,2.91E-05,0.00041654,0.060379173,0.000235753,0.000316731,0.000789694,33,2.29E-05,2.91E-05,1722.093464,0.055549027
9803253,9.87E-05,0,2.29E-36,0,-2.56E-24,0,9.87E-05,0,2.00E-05,0,1046.584227,0.058073983
9803254,0.000740339,5.93E-07,6.42E-16,0.008726464,7.30E-07,8.18E-06,9.87E-05,25,3.11E-05,5.93E-07,1418.573802,0.194421596
9803256,0.000148068,0,1.76E-18,0.001676238,0,1.23E-06,0,5,2.62E-05,0,1474.650782,0.063123895
9803257,0.000493559,3.19E-05,1.01E-15,0.010965102,1.14E-05,2.17E-05,0.000148068,15,3.84E-05,3.19E-05,1460.418369,0.042924248
9803258,0.000592271,1.36E-07,2.06E-32,0.000176271,6.24E-07,8.49E-09,0.000444203,7,2.43E-05,1.36E-07,1203.149388,0.015149735
9803259,0.003158778,0.001399453,0.000135398,0.055163328,0.000170938,2.91E-05,0.001875524,52,4.55E-05,0.001399453,0,0.045449204
9803260,0.001579389,5.20E-06,1.34E-12,0.030322145,4.43E-05,7.23E-06,0.001135186,22,2.53E-05,5.20E-06,12.15952381,0.065648851
9803261,0.000493559,0,1.37E-05,0.046248017,0,1.48E-05,0,14,8.36E-05,0,1803.673047,0.010099823
9803262,0.000987118,3.02E-06,2.25E-08,0.04339777,3.44E-06,1.68E-05,0.000345491,26,2.86E-05,3.02E-06,1824.083581,0.020199646
9803263,0.00602142,0.000220555,0.00080143,0.060869111,0.001061896,0.000405843,0.003849761,83,4.25E-05,0.000220555,2077.281476,0.030299469
9803264,0.000740339,0,2.29E-36,0,4.10E-08,0,0.000740339,0,2.00E-05,0,829.0542582,0.121197878
9803265,0.004639455,0.00095691,6.00E-13,0.027731181,0.00033884,2.34E-05,0.004047184,19,2.67E-05,0.00095691,2.333333333,0.007574867
301110,0.000740339,2.49E-06,0.000732739,0.067426533,7.87E-06,1.53E-05,0.00024678,21,4.46E-05,2.49E-06,667.6789566,0.040399293
104002,0.00083905,8.79E-05,1.89E-06,0.042690309,3.12E-09,2.84E-08,0.000345491,26,5.06E-05,8.79E-05,1658.598591,0.035349381
104003,0.000444203,1.75E-05,3.46E-05,0.057096745,9.32E-08,2.43E-06,0.000148068,13,8.75E-05,1.75E-05,2124.449318,0.015149735
104004,0.000345491,2.23E-07,2.22E-05,0.057884719,8.84E-07,4.30E-05,4.94E-05,16,2.94E-05,2.23E-07,1962.155496,0.255020535
104005,0.003454913,0.000209092,5.84E-05,0.057179684,0.000195664,1.52E-05,0.003306846,7,2.05E-05,0.000209092,47.9547397,0.212096286
104006,4.94E-05,0,4.83E-06,0.049417241,0,3.40E-09,0,3,2.92E-05,0,0,0.020199646
104007,0.000148068,0,2.29E-36,0,1.13E-08,0,0.000148068,0,2.00E-05,0,1646.616721,0.040399293
104008,0.000197424,1.39E-07,6.38E-28,0.000524044,9.63E-11,1.29E-13,0.000148068,2,3.70E-05,1.39E-07,2040.860788,0.005049912
104009,0.00083905,1.83E-06,0.001978372,0.072135909,1.86E-06,3.41E-05,4.94E-05,32,5.87E-05,1.83E-06,1251.249626,0.030299469
104010,0.000394847,8.01E-05,0.000670861,0.071516646,2.02E-06,8.48E-06,9.87E-05,14,2.31E-05,8.01E-05,1957.855287,0.017674691
104011,0.001332609,8.54E-06,0.00181984,0.075706147,2.52E-05,4.13E-05,0.000148068,50,4.60E-05,8.54E-06,0,0.007574867
104012,0.000197424,3.86E-09,2.22E-11,0.034492829,3.68E-08,7.64E-08,4.94E-05,7,4.29E-05,3.86E-09,12.7,0.085848497
104013,4.94E-05,0,3.90E-31,8.81E-05,0,1.03E-23,0,2,3.83E-05,0,2141.311681,0.194421596
104014,0.000197424,0,2.76E-14,0.028092259,0,2.91E-09,0,11,3.66E-05,0,1380.490449,0.083323541
104015,0.000493559,3.08E-05,0.000220692,0.064529036,1.58E-06,3.77E-06,0.000197424,13,4.35E-05,3.08E-05,39.55,0.037874337
104016,0.003899117,0.0002223,0.012918991,0.07822065,0.000267563,0.000417799,0.001431321,101,8.79E-05,0.0002223,1529.609778,0.065648851
104017,0.002023592,2.86E-05,0.001536269,0.074773561,1.86E-05,1.03E-05,0.000937762,44,4.77E-05,2.86E-05,1,0.088373453
104018,0.000148068,7.02E-08,1.04E-19,0.001912845,4.14E-10,2.03E-12,4.94E-05,4,9.05E-05,7.02E-08,2285.824372,0.060598939
104019,4.94E-05,0,2.29E-36,0,7.45E-24,0,4.94E-05,0,2.00E-05,0,1846.165209,0.027774514
104020,0.000394847,8.51E-08,0.001002606,0.065005235,1.33E-06,1.05E-05,4.94E-05,19,2.61E-05,8.51E-08,1518.098003,0.489841423
104021,0.003060066,9.94E-06,0.003524836,0.071527612,2.33E-05,9.44E-05,0.000345491,100,8.74E-05,9.94E-06,1611.558853,0.065648851
104022,0.000542915,3.81E-06,4.02E-06,0.051277137,5.61E-07,2.37E-08,0.000148068,15,5.99E-05,3.81E-06,1618.961764,0.757486737
104023,0.001875524,0.000125603,0.008542203,0.077122527,6.37E-05,3.62E-05,0.000789694,44,5.21E-05,0.000125603,2122.532869,0.035349381
104024,9.87E-05,0,2.29E-36,0,3.31E-11,0,9.87E-05,0,2.00E-05,0,2050.711879,0.027774514
104025,0.000148068,1.42E-07,6.91E-29,0.000571118,6.70E-07,7.52E-10,9.87E-05,1,2.17E-05,1.42E-07,199.9483511,0.050499116
104026,0.003060066,7.53E-05,0.008917261,0.079576937,0.000152102,0.000158867,0.00108583,83,7.65E-05,7.53E-05,2081.790047,0.007574867
104027,0.00024678,3.00E-09,5.10E-05,0.059176561,2.70E-07,4.02E-07,9.87E-05,8,3.54E-05,3.00E-09,1298.427224,0.010099823
104028,0.001135186,0.001375618,1.06E-19,0.001477058,8.65E-07,5.05E-08,9.87E-05,45,0.000137117,0.001375618,1809.181433,0.073223718
104029,0.00108583,0.000148815,7.82E-05,0.061236113,3.43E-07,1.30E-06,0.000641627,16,7.43E-05,0.000148815,1815.088842,0.106048143
104030,4.94E-05,0,6.86E-35,4.94E-05,0,7.13E-10,0,3,2.56E-05,0,1841.230593,0.035349381
104031,0.005379794,1.36E-05,0.002184,0.07956487,2.35E-06,7.14E-05,4.94E-05,218,0.000273555,1.36E-05,2204.3579,0.088373453
104032,0.001283254,2.58E-05,0.000860953,0.068671026,1.71E-05,6.13E-05,0.000394847,32,4.41E-05,2.58E-05,2105.440764,0.022724602
104033,0.00024678,0,0.000168968,0.059649965,0,1.71E-06,0,11,0.000153407,0,1996.57846,0.078273629
104034,0.00024678,2.39E-08,5.58E-05,0.06084424,8.17E-07,2.19E-05,4.94E-05,10,2.14E-05,2.39E-08,1314.350445,0.106048143
104035,0.002369083,0.000215076,0.000195686,0.064986723,7.60E-05,4.82E-06,0.002122304,9,3.15E-05,0.000215076,1474.836692,0.007574867
104036,0.003602981,0.000187783,0.002890534,0.078025574,8.49E-05,6.89E-05,0.002221016,56,4.89E-05,0.000187783,1771.943169,0.020199646
104037,0.004293964,0.000212371,0.004905399,0.074000343,0.000139891,6.13E-05,0.002369083,85,9.82E-05,0.000212371,1882.105605,0.353493811
104038,0.000444203,2.19E-07,3.57E-15,0.008744635,1.56E-06,6.62E-07,0.000197424,7,5.77E-05,2.19E-07,0,0.015149735
104039,0.00083905,0,0.002439131,0.080053165,1.44E-05,7.73E-05,4.94E-05,32,3.79E-05,0,1,0.308044606
104040,4.94E-05,0,1.31E-05,0.055229964,0,3.02E-07,0,3,2.05E-05,0,0,0.032824425
104041,0.000987118,8.90E-05,0.000228152,0.066096792,1.04E-05,1.09E-05,0.00024678,33,5.33E-05,8.90E-05,1939.995448,0.032824425
104042,0.001036474,4.27E-06,0.000973913,0.068012907,1.24E-05,1.26E-05,0.000197424,34,3.28E-05,4.27E-06,33.68199018,0.030299469
104043,0.001579389,0.00045499,0.000254144,0.066320629,1.55E-05,3.06E-05,0.000592271,44,3.80E-05,0.00045499,2084.915534,0.002524956
104044,0.001776813,3.42E-06,0.00562127,0.079494333,3.52E-05,0.000353879,0.000148068,59,8.93E-05,3.42E-06,1903.953615,0.141397524
104045,0.002714575,9.12E-05,0.002266088,0.075758353,5.77E-05,3.28E-05,0.001628745,41,5.47E-05,9.12E-05,1180.382354,0.022724602
104046,0.001381965,0,0.00053652,0.072087318,0,0.000186844,0,68,6.97E-05,0,1919.326874,0.007574867
104047,0.000641627,1.39E-06,7.33E-06,0.054813769,2.29E-07,1.42E-07,0.000345491,16,3.69E-05,1.39E-06,0,0.249970623
104048,0.001283254,0.000771767,2.65E-05,0.05795274,1.61E-06,2.83E-06,0.000197424,40,8.82E-05,0.000771767,1728.228709,0.164122126
104049,0.001628745,5.18E-06,0.00338249,0.07102267,2.83E-05,4.14E-05,0.000592271,40,2.97E-05,5.18E-06,2,0.166647082
104050,0.001826169,6.04E-05,0.000677204,0.070994698,3.03E-05,5.02E-05,0.000592271,53,8.69E-05,6.04E-05,1311.250364,0.080798585
104051,4.94E-05,0,2.29E-36,0,5.12E-09,0,4.94E-05,0,2.00E-05,0,1924.397248,0.088373453
104052,9.87E-05,2.44E-09,6.86E-35,4.94E-05,3.84E-09,9.92E-10,4.94E-05,2,2.84E-05,2.44E-09,1918.930581,0.017674691
104053,9.87E-05,0,2.29E-36,0,1.68E-23,0,9.87E-05,0,2.00E-05,0,1774.098875,0.179271861
104054,0.001875524,0.000188461,0.000587644,0.069639405,2.24E-05,4.31E-05,0.000592271,57,4.43E-05,0.000188461,2122.139485,0.106048143
104055,0.000394847,1.03E-07,1.15E-22,0.000977094,3.01E-10,1.54E-09,4.94E-05,16,7.05E-05,1.03E-07,1918.403795,0.007574867
104056,0.003454913,0.000680475,0.008676409,0.078958524,0.000129147,8.14E-05,0.001480677,80,7.87E-05,0.000680475,1744.350937,0.035349381
104057,0.001480677,1.69E-05,0.003779157,0.070238077,2.98E-06,5.70E-05,0.000148068,61,4.35E-05,1.69E-05,2043.080449,0.060598939
104058,0.000345491,0,3.26E-06,0.049270995,0,1.32E-07,0,15,2.86E-05,0,1361.142058,0.098473276
104059,0.001826169,0,0.000580963,0.069604378,0,9.48E-05,0,77,6.91E-05,0,1927.878392,0.068173806
104060,4.94E-05,0,2.29E-36,0,-1.37E-23,0,4.94E-05,0,2.00E-05,0,78.34007937,0.106048143
104061,0.000542915,1.34E-05,0.000263941,0.067573115,6.92E-06,1.65E-05,0.000296135,9,2.09E-05,1.34E-05,1378.900803,0.073223718
104062,0.000148068,0,1.06E-33,9.87E-05,7.50E-09,1.50E-08,4.94E-05,5,2.47E-05,0,79.96140249,0.025249558
104064,0.00083905,2.46E-05,1.16E-05,0.051343209,7.66E-07,2.07E-06,0.000394847,18,4.48E-05,2.46E-05,1142.786717,0.295419827
104065,0.001184542,4.17E-05,0.001963645,0.071131961,7.62E-05,7.41E-05,0.000345491,30,8.30E-05,4.17E-05,1543.725938,0.338344076
104066,0.00108583,1.88E-05,0.001938196,0.071081704,7.60E-05,0.00039335,0.000394847,25,7.25E-05,1.88E-05,1968.057213,0.131297701
104067,0.000937762,4.90E-06,0.002883719,0.068804208,5.58E-06,2.62E-05,0.00024678,33,2.88E-05,4.90E-06,1413.267299,0.040399293
104068,0.00192488,0.000103187,0.001279691,0.077650076,2.09E-05,4.20E-05,0.000296135,67,8.76E-05,0.000103187,1187.668481,0.025249558
104069,0.00108583,1.75E-06,0.005866761,0.072243664,4.13E-05,0.000349581,0.00024678,33,3.36E-05,1.75E-06,1892.354241,0.005049912
104071,0.001974236,9.69E-06,0.000799309,0.06745585,0.000133738,0.000146189,0.001530033,17,2.71E-05,9.69E-06,1583.115055,0.131297701
104073,0.003899117,0.000185523,0.002593232,0.076984827,8.89E-05,4.44E-05,0.002319728,57,6.72E-05,0.000185523,915.5439906,0.020199646
104075,0.000444203,2.97E-07,7.56E-06,0.055429299,2.23E-06,1.09E-07,0.000148068,11,4.98E-05,2.97E-07,1951.004141,0.015149735
104076,0.001530033,0.000129858,0.001401936,0.069690482,7.48E-06,5.56E-05,0.000296135,55,5.15E-05,0.000129858,1782.652052,0.126247789
104077,0.000148068,1.32E-09,9.75E-18,0.003419518,9.37E-08,8.34E-08,4.94E-05,6,2.29E-05,1.32E-09,33.0750444,0.007574867
104078,0.000592271,2.99E-05,1.47E-05,0.056187846,4.26E-06,1.67E-06,0.000345491,6,3.84E-05,2.99E-05,1990.288619,0.037874337
104079,0.000542915,1.09E-06,1.01E-17,0.003278034,5.54E-09,9.15E-08,0.000197424,13,5.06E-05,1.09E-06,1474.791905,0.121197878
104080,0.000444203,4.51E-05,2.57E-06,0.046145477,1.71E-05,1.49E-07,0.000345491,3,2.53E-05,4.51E-05,2035.136625,0.772636472
104081,0.001480677,0.000126836,7.80E-05,0.059664248,4.87E-06,6.96E-07,0.001135186,13,5.76E-05,0.000126836,0,0.436817352
104082,0.002615863,1.29E-05,0.001386408,0.069412846,3.73E-05,5.70E-05,0.000444203,97,0.000123085,1.29E-05,1770.490771,0.209571331
104084,0.000345491,1.71E-06,4.31E-05,0.05633319,2.92E-08,2.86E-07,4.94E-05,12,3.84E-05,1.71E-06,1422.86858,0.022724602
104085,0.000394847,0,5.42E-06,0.046575275,2.20E-07,6.18E-06,4.94E-05,13,5.10E-05,0,1861.451372,0.012624779
104086,0.000987118,0,0.000479235,0.07073211,0,5.43E-05,0,38,3.74E-05,0,1723.977981,0.053024072
104087,0.000444203,5.68E-05,0.000196815,0.062755706,2.12E-06,2.26E-06,0.00024678,6,2.79E-05,5.68E-05,1549.086439,0.050499116
104089,0.000987118,1.48E-06,3.94E-12,0.030550867,2.07E-06,1.23E-05,9.87E-05,35,6.30E-05,1.48E-06,1624.126022,0.030299469
104090,0.002369083,0.001044069,0.001706901,0.071109288,3.00E-05,3.14E-05,0.000888406,60,4.15E-05,0.001044069,1668.889746,0.035349381
104091,0.001135186,1.63E-06,0.001457663,0.068000657,4.89E-06,4.26E-06,0.000197424,38,7.32E-05,1.63E-06,899.9459572,0.04797416
104092,0.00024678,1.12E-06,9.78E-20,0.001323777,9.28E-07,8.02E-10,0.000197424,3,2.86E-05,1.12E-06,1682.763701,0.040399293
104093,0.001184542,0.000517093,0.000886993,0.074771382,1.45E-05,3.50E-05,0.000641627,23,4.49E-05,0.000517093,1908.918554,0.126247789
104094,0.000690983,3.19E-06,6.42E-05,0.059307858,5.39E-07,3.37E-06,0.000345491,11,2.71E-05,3.19E-06,184.5576091,0.075748674
104095,0.002221016,3.16E-05,0.002799076,0.073208466,5.70E-06,2.98E-05,0.00024678,87,9.06E-05,3.16E-05,1264.147854,0.045449204
104096,9.87E-05,0,2.29E-36,0,1.39E-11,0,9.87E-05,0,2.00E-05,0,888.5742765,0.040399293
104097,0.002023592,2.76E-05,0.000436517,0.067789163,3.58E-05,3.40E-05,0.001233898,31,2.88E-05,2.76E-05,1106.347355,0.113623011
104098,0.000493559,1.21E-05,1.75E-05,0.058502512,6.14E-06,4.46E-07,0.00024678,8,2.95E-05,1.21E-05,1941.011775,0.020199646
104099,0.002319728,0.000236194,0.001748385,0.070333394,4.47E-05,1.14E-05,0.001036474,52,5.95E-05,0.000236194,2114.314993,0.040399293
104100,0.001036474,1.43E-06,0.000208116,0.065465981,1.55E-05,8.42E-06,0.000493559,23,3.08E-05,1.43E-06,2035.638169,0.088373453
104101,0.000394847,2.52E-06,3.71E-05,0.056736134,6.35E-07,4.15E-07,9.87E-05,11,5.77E-05,2.52E-06,1579.20103,0.045449204
104102,0.00217166,0.000101851,0.000174854,0.063142527,5.18E-05,2.32E-05,0.001776813,21,2.92E-05,0.000101851,233.654329,0.118672922
104103,0.000345491,2.37E-05,0.000176406,0.06456443,3.37E-07,3.84E-06,4.94E-05,14,4.18E-05,2.37E-05,3.5,0.005049912
104104,0.00024678,3.48E-05,3.92E-10,0.037247308,6.57E-10,8.33E-09,9.87E-05,8,5.40E-05,3.48E-05,55.14686147,0.007574867
104105,0.001579389,3.97E-05,0.000274959,0.063200081,2.09E-05,1.83E-05,0.000789694,31,4.45E-05,3.97E-05,1660.257345,0.045449204
104106,0.00217166,6.99E-06,0.001424499,0.072583983,1.35E-05,4.20E-05,0.000394847,73,7.16E-05,6.99E-06,1284.380825,0.053024072
104107,0.000394847,5.81E-08,5.86E-16,0.008252557,5.69E-08,2.28E-08,9.87E-05,14,3.84E-05,5.81E-08,5.083333333,0.015149735
104108,0.000542915,6.57E-07,1.86E-06,0.051930031,9.81E-07,5.37E-07,0.000148068,13,8.57E-05,6.57E-07,1810.929216,0.007574867
104109,4.94E-05,0,2.08E-11,0.035107425,0,8.21E-08,0,2,2.28E-05,0,180.1945249,0.015149735
104110,0.000394847,0,9.26E-08,0.043200424,0,7.65E-07,0,15,8.68E-05,0,1980.993819,0.053024072
104111,0.000641627,4.06E-07,0.0016771,0.071919624,1.69E-05,0.00017724,4.94E-05,19,2.95E-05,4.06E-07,1825.646414,0.022724602
104112,0.002319728,3.92E-05,0.001517492,0.076338758,1.91E-05,0.000104456,0.000296135,90,0.000110208,3.92E-05,1912.926668,0.070698762
104113,0.001283254,0.000308691,0.004780924,0.081700611,1.86E-05,3.11E-05,0.000345491,41,6.23E-05,0.000308691,1620.007979,0.093423364
104114,0.00024678,1.46E-07,0.000518209,0.063035255,2.03E-06,1.64E-06,4.94E-05,10,5.39E-05,1.46E-07,1184.981839,0.148972392
104115,0.000937762,3.67E-06,1.62E-15,0.010057658,6.73E-06,1.05E-07,0.000444203,19,7.01E-05,3.67E-06,1.5,0.075748674
104116,0.000296135,9.74E-09,2.06E-33,0.000157939,3.28E-09,8.82E-13,0.000148068,5,3.10E-05,9.74E-09,1907.36065,0.005049912
104117,9.87E-05,1.14E-07,4.69E-18,0.002461763,2.35E-06,4.64E-08,4.94E-05,2,2.50E-05,1.14E-07,1923.307619,0.010099823
104118,0.001381965,8.67E-05,0.001744071,0.066595218,2.19E-05,9.62E-06,0.000592271,33,4.60E-05,8.67E-05,1988.489947,0.027774514
104119,0.000987118,0.000124451,4.11E-06,0.050982532,1.25E-07,2.77E-08,0.000592271,16,5.17E-05,0.000124451,2076.116516,0.007574867
104121,0.000148068,0,1.72E-29,0.000190373,0,7.32E-09,0,5,4.33E-05,0,1731.688655,0.017674691
104122,0.001184542,3.05E-05,0.00274464,0.072259943,2.83E-05,2.98E-05,0.000394847,35,4.72E-05,3.05E-05,1812.296513,0.012624779
104123,0.00024678,6.11E-06,1.33E-16,0.007931231,1.13E-05,1.02E-07,0.000148068,5,2.73E-05,6.11E-06,1881.23636,0.209571331
104124,0.00192488,0.000130822,0.002734667,0.073642417,4.81E-05,1.00E-05,0.001283254,29,3.72E-05,0.000130822,1.5,0.085848497
104125,0.001233898,6.10E-06,0.002407567,0.068971029,4.13E-05,2.43E-05,0.000345491,43,4.31E-05,6.10E-06,1481.83266,0.022724602
104126,0.002467795,3.13E-05,0.000727958,0.069227866,1.89E-05,1.63E-05,0.000690983,75,6.15E-05,3.13E-05,2112.720094,0.126247789
104127,4.94E-05,0,0.000110429,0.066572855,0,1.02E-08,0,3,0.00025309,0,1,0.073223718
104128,0.000690983,1.31E-08,4.25E-07,0.053654077,2.75E-09,3.13E-07,4.94E-05,32,0.000142329,1.31E-08,2051.489348,0.027774514
104129,4.94E-05,0,9.97E-34,6.58E-05,0,1.07E-08,0,3,2.21E-05,0,1269.601322,0.050499116
104130,0.001036474,4.76E-06,0.002483559,0.075207577,2.16E-05,0.000133044,0.000394847,28,3.97E-05,4.76E-06,2069.855923,0.075748674
104131,0.000888406,6.72E-05,0.001881714,0.072245698,2.90E-05,4.25E-05,0.000148068,26,3.80E-05,6.72E-05,0,0.045449204
104132,0.001332609,6.41E-05,0.000919045,0.074969469,1.18E-05,0.000324853,0.000197424,49,0.000121954,6.41E-05,1,0.015149735
