,Rank,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige
3514,3515,9204041,9210065,9805094,9312065,9312065,9312065,9805094,9312065,9701021,9703123,9312065,9312065,9402114
3515,3516,9204040,9306057,9208002,9203019,9203019,9203019,9208002,9203019,9506188,9909190,9203019,9203019,9407027
3516,3517,9204039,9311110,9204024,9502044,9502044,9502044,9204024,9502044,9612069,203137,9502044,9502044,9611150
3517,3518,9204038,9601039,9904184,204189,204189,204189,9904184,204189,9311058,9905162,204189,204189,9412133
3518,3519,9204035,9412230,9310010,9205061,9205061,9205061,9310010,9205061,203042,9803069,9205061,9205061,9303020
3519,3520,9204031,9901099,9202025,9204056,9204056,9204056,9202025,9204056,9510046,9610162,9204056,9204056,9307165
3520,3521,9204030,9707154,9201054,9203061,9203061,9203061,9201054,9203061,9612208,9304062,9203061,9203061,9171
3521,3522,9204026,9601138,9205034,9310096,9310096,9310096,9205034,9310096,9710186,9909215,9310096,9310096,5071
3522,3523,9204025,9805102,9308142,9401155,9401155,9401155,9308142,9401155,9406017,9601142,9401155,9401155,9601178
3523,3524,9204024,9307011,9307012,9212134,9212134,9212134,9307012,9212134,9504056,9612017,9212134,9212134,9411025
3524,3525,9204023,9402011,9204097,9209094,9209094,9209094,9204097,9209094,9503104,9505052,9209094,9209094,9602089
3525,3526,9204020,9205003,9405027,9605075,9605075,9605075,9405027,9605075,9701160,10132,9605075,9605075,9710006
3526,3527,9204016,208228,9204088,9305104,9305104,9305104,9204088,9305104,9706061,9412092,9305104,9305104,9604077
3527,3528,9204015,5258,9408156,201066,201066,201066,9408156,201066,9711070,9405008,201066,201066,9506037
3528,3529,9204013,203245,9805083,9205116,9205116,9205116,9805083,9205116,9307049,204184,9205116,9205116,9911188
3529,3530,9204004,3202,9607195,9312080,9312080,9312080,9607195,9312080,9610145,9506156,9312080,9312080,9506113
3530,3531,9204002,9203026,9901056,9310164,9310164,9310164,9901056,9310164,9610162,9709025,9310164,9310164,9606144
3531,3532,9204001,9603200,9710193,9402100,9402100,9402100,9710193,9402100,9301111,9905107,9402100,9402100,9302060
3532,3533,9203084,9907066,2245,9305133,9305133,9305133,2245,9305133,9910238,9708064,9305133,9305133,9404192
3533,3534,9203082,9308130,210112,9301014,9301014,9301014,210112,9301014,9405161,9410034,9301014,9301014,9305066
3534,3535,9203076,9503055,9212071,9908136,9908136,9908136,9212071,9908136,1017,210307,9908136,9908136,9605040
3535,3536,9203070,211078,9208079,9203036,9203036,9203036,9208079,9203036,9312166,9237,9203036,9203036,9702147
3536,3537,9203068,9201036,9307110,9402038,9402038,9402038,9307110,9402038,9406068,9710171,9402038,9402038,9610150
3537,3538,9203067,9210084,9210027,9206099,9206099,9206099,9210027,9206099,9907001,204190,9206099,9206099,205274
3538,3539,9203066,9701039,9804016,9308145,9308145,9308145,9804016,9308145,9604151,9512147,9308145,9308145,9410133
3539,3540,9203065,9302068,9704074,9203056,9203056,9203056,9704074,9203056,9309018,9606195,9203056,9203056,9210025
3540,3541,9203062,9203051,9901141,9611225,9611225,9611225,9901141,9611225,9707016,9508159,9611225,9611225,9502094
3541,3542,9203061,9406048,3123,9206063,9206063,9206063,3123,9206063,9306129,9609044,9206063,9206063,9303044
3542,3543,9203060,9906064,9301021,9004,9004,9004,9301021,9004,9303013,9612015,9004,9004,9508025
3543,3544,9203058,201267,12067,9709212,9709212,9709212,12067,9709212,9302110,9512036,9709212,9709212,9706025
3544,3545,9203057,9909190,204218,9211032,9211032,9211032,204218,9211032,6230,9412124,9211032,9211032,9210026
3545,3546,9203056,9207011,6096,9201057,9201057,9201057,6096,9201057,9402031,2213,9201057,9201057,9606101
3546,3547,9203054,9207103,9703023,9912075,9912075,9912075,9703023,9912075,9511176,9712028,9912075,9912075,9201005
3547,3548,9203052,9309147,9906034,9609232,9609232,9609232,9906034,9609232,9902187,1213,9609232,9609232,9412130
3548,3549,9203051,9202050,12023,9904009,9904009,9904009,12023,9904009,9305115,9912066,9904009,9904009,9903205
3549,3550,9203050,9912064,9412093,9303132,9303132,9303132,9412093,9303132,9507158,9412110,9303132,9303132,9510206
3550,3551,9203048,9310146,9803194,9907024,9907024,9907024,9803194,9907024,9902204,9603075,9907024,9907024,9905146
3551,3552,9203046,9511181,9206016,202124,202124,202124,9206016,202124,9307023,9712241,202124,202124,9701076
3552,3553,9203040,9309045,9504131,9302047,9302047,9302047,9504131,9302047,202112,9802130,9302047,9302047,9401145
3553,3554,9203036,2095,210109,9604180,9604180,9604180,210109,9604180,9401140,6247,9604180,9604180,9703029
3554,3555,9203032,9310151,9205030,9408134,9408134,9408134,9205030,9408134,9703222,210061,9408134,9408134,9208035
3555,3556,9203031,4114,9405151,9403120,9403120,9403120,9405151,9403120,9704052,9509166,9403120,9403120,5026
3556,3557,9203030,9210001,9309126,9205085,9205085,9205085,9309126,9205085,9410013,5242,9205085,9205085,9610156
3557,3558,9203026,9505065,9911032,9511175,9511175,9511175,9911032,9511175,9610224,9702184,9511175,9511175,9708102
3558,3559,9203024,9408122,6250,9706028,9706028,9706028,6250,9706028,9211109,9182,9706028,9706028,9607051
3559,3560,9203023,9406208,207049,9501137,9501137,9501137,207049,9501137,9607129,5150,9501137,9501137,9905015
3560,3561,9203019,9609141,210294,9208057,9208057,9208057,210294,9208057,9311157,9803159,9208057,9208057,9611006
3561,3562,9203018,6146,9902070,9301077,9301077,9301077,9902070,9301077,9304083,9704202,9301077,9301077,9708097
3562,3563,9203016,9906089,9304131,9611054,9611054,9611054,9304131,9611054,9610167,9712036,9611054,9611054,1155
3563,3564,9203013,9208071,9305015,9704144,9704144,9704144,9305015,9704144,9405089,6108,9704144,9704144,9607054
3564,3565,9203012,12147,209225,9412072,9412072,9412072,209225,9412072,9511175,9805172,9412072,9412072,9901126
3565,3566,9203008,9202012,12213,9205028,9205028,9205028,12213,9205028,9504042,9211126,9205028,9205028,203092
3566,3567,9202090,9204039,204259,9211133,9211133,9211133,204259,9211133,9707214,9705051,9211133,9211133,3283
3567,3568,9202086,9212016,9302012,9211113,9211113,9211113,9302012,9211113,9310096,9511154,9211113,9211113,9610167
3568,3569,9202081,9206024,9310153,9509092,9509092,9509092,9310153,9509092,9309104,9606169,9509092,9509092,9201017
3569,3570,9202069,9903136,9408023,9403081,9403081,9403081,9408023,9403081,205273,9712161,9403081,9403081,9610014
3570,3571,9202066,9308139,9208065,209014,209014,209014,9208065,209014,10043,9712096,209014,209014,9302090
3571,3572,9202063,9302119,7132,9311038,9311038,9311038,7132,9311038,9610220,9903130,9311038,9311038,9512184
3572,3573,9202061,9408044,9609193,9606177,9606177,9606177,9609193,9606177,204148,9405002,9606177,9606177,9509101
3573,3574,9202060,9305076,9510001,205027,205027,205027,9510001,205027,9611150,9802065,205027,205027,9303103
3574,3575,9202059,9202008,210307,9211116,9211116,9211116,210307,9211116,9606133,8126,9211116,9211116,9508139
3575,3576,9202058,9209046,9801132,9504133,9504133,9504133,9801132,9504133,9604164,204144,9504133,9504133,9505039
3576,3577,9202057,9409151,9804115,9212048,9212048,9212048,9804115,9212048,9702006,9306156,9212048,9212048,2167
3577,3578,9202054,9211064,203003,9308144,9308144,9308144,203003,9308144,9603131,9406132,9308144,9308144,9803173
3578,3579,9202053,9304026,10272,9201042,9201042,9201042,10272,9201042,9307010,9910208,9201042,9201042,9401025
3579,3580,9202050,9209054,9803204,9209125,9209125,9209125,9803204,9209125,9607176,12077,9209125,9209125,9412166
3580,3581,9202047,9402049,9308100,9303008,9303008,9303008,9308100,9303008,9607117,9511128,9303008,9303008,9801207
3581,3582,9202040,12145,9202063,9304088,9304088,9304088,9202063,9304088,9401155,9610128,9304088,9304088,9701078
3582,3583,9202038,9301043,9202060,9210070,9210070,9210070,9202060,9210070,9210104,9612241,9210070,9210070,3013
3583,3584,9202037,207078,5010,9306139,9306139,9306139,5010,9306139,9212072,207111,9306139,9306139,9612005
3584,3585,9202034,9212049,5097,9905095,9905095,9905095,5097,9905095,9603009,9911207,9905095,9905095,9707261
3585,3586,9202026,9304103,9207102,9703080,9703080,9703080,9207102,9703080,9205088,9803235,9703080,9703080,205221
3586,3587,9202025,9510045,9505155,9508086,9508086,9508086,9505155,9508086,10060,9702168,9508086,9508086,9611003
3587,3588,9202021,9512141,9503224,9707096,9707096,9707096,9503224,9707096,10034,211239,9707096,9707096,9511015
3588,3589,9202020,9309059,9210129,9306062,9306062,9306062,9210129,9306062,9708064,9708002,9306062,9306062,3179
3589,3590,9202014,9409067,1152,9403021,9403021,9403021,1152,9403021,9308130,9501005,9403021,9403021,9412187
3590,3591,9202013,9508041,9609155,4161,4161,4161,9609155,4161,9310085,9411112,4161,4161,9404050
3591,3592,9202012,9404156,9501145,9504127,9504127,9504127,9501145,9504127,9603138,7099,9504127,9504127,9705034
3592,3593,9202011,205319,9208041,9310189,9310189,9310189,9208041,9310189,9506128,9412061,9310189,9310189,9305067
3593,3594,9202009,9206071,207254,9306028,9306028,9306028,207254,9306028,9708102,9904044,9306028,9306028,9610172
3594,3595,9202008,9210055,9607189,9504071,9504071,9504071,9607189,9504071,203245,9904017,9504071,9504071,9903251
3595,3596,9202007,9908005,8004,9204040,9204040,9204040,8004,9204040,9210047,9503045,9204040,9204040,9603178
3596,3597,9202006,11141,9302093,9606079,9606079,9606079,9302093,9606079,9311130,12258,9606079,9606079,9703204
3597,3598,9202005,9508101,9912289,9204038,9204038,9204038,9912289,9204038,9912015,9909124,9204038,9204038,9309014
3598,3599,9202002,3212,9211016,9204026,9204026,9204026,9211016,9204026,9802190,9802190,9204026,9204026,9802023
3599,3600,9202001,7135,9209078,9210122,9210122,9210122,9209078,9210122,9710124,9604146,9210122,9210122,8133
3600,3601,9201080,9208012,204253,9208048,9208048,9208048,204253,9208048,9710052,2246,9208048,9208048,9307054
3601,3602,9201079,9406134,9403136,9905081,9905081,9905081,9403136,9905081,6248,9911211,9905081,9905081,9705156
3602,3603,9201072,9204016,1113,9212038,9212038,9212038,1113,9509105,207096,4114,9212038,9212038,9805044
3603,3604,9201071,9210141,9304106,9403103,9403103,9403103,9304106,9403103,9407150,9401093,9403103,9403103,9406203
3604,3605,9201070,7010,209079,9510138,9510138,9510138,209079,9510138,9708054,9706056,9510138,9510138,9907080
3605,3606,9201069,9403039,9503127,9312114,9312114,9312114,9503127,9312114,9912064,9307108,9312114,9312114,6184
3606,3607,9201068,9208006,9202034,9201067,9201067,9201067,9202034,9201067,9712053,9912181,9201067,9201067,9612053
3607,3608,9201067,202189,9212075,9204074,9204074,9204074,9212075,9204074,9903095,208123,9204074,9204074,9308052
3608,3609,9201063,9602155,9506166,9206112,9206112,9206112,9506166,9206112,9612201,9602107,9206112,9206112,9204044
3609,3610,9201058,9201019,9201056,9208027,9208027,9208027,9201056,9208027,9609003,9612031,9208027,9208027,207033
3610,3611,9201057,9512120,9406152,9506004,9506004,9506004,9406152,9506004,9307184,9602017,9506004,9506004,9607203
3611,3612,9201056,9912203,9204002,9407013,9407013,9407013,9204002,9407013,9311121,11095,9407013,9407013,9712036
3612,3613,9201054,211119,9801013,9207017,9207017,9207017,9801013,9207017,9308078,9611136,9207017,9207017,1082
3613,3614,9201050,9603053,9610076,9205114,9205114,9205114,9610076,9205114,9209083,10179,9205114,9205114,9901121
3614,3615,9201044,9309073,9206085,9511102,9511102,9511102,9206085,9511102,9210005,9510193,9511102,9511102,9403109
3615,3616,9201042,9403149,6186,9705048,9705048,9705048,6186,9705048,9609153,9507171,9705048,9705048,9610149
3616,3617,9201036,9204089,206179,9206097,9206097,9206097,206179,9206097,9204024,202021,9206097,9206097,9309145
3617,3618,9201032,9208058,9709027,9205044,9205044,9205044,9709027,9205044,9602136,9612131,9205044,9205044,9303030
3618,3619,9201031,9906079,9207091,9710052,9710052,9710052,9207091,9710052,9610104,9403179,9710052,9710052,9407056
3619,3620,9201030,9501085,9712016,9203048,9203048,9203048,9712016,9203048,9603135,9802049,9203048,9203048,9401059
3620,3621,9201021,9601100,212334,9306152,9306152,9306152,212334,9306152,9805179,9605074,9306152,9306152,9410016
3621,3622,9201019,9707005,209206,203079,203079,203079,209206,203079,9507036,9312094,203079,203079,9612178
3622,3623,9201017,9209057,9707106,9204051,9204051,9204051,9707106,9204051,9610153,7135,9204051,9204051,9505174
3623,3624,9201016,9902037,9910165,9607192,9607192,9607192,9910165,9607192,9610230,9308002,9607192,9607192,9611116
3624,3625,9201014,9903220,9606026,9206039,9206039,9206039,9606026,9206039,5090,10267,9206039,9206039,9404185
3625,3626,9201013,9209106,9406030,9304009,9304009,9304009,9406030,9304009,9509073,211071,9304009,9304009,9309015
3626,3627,9201009,9902189,9601159,9212106,9212106,9212106,9601159,9212106,9609139,9912018,9212106,9212106,9512139
3627,3628,9201006,9512007,9208067,9504140,9504140,9504140,9208067,9504140,9712188,9907072,9504140,9504140,9410150
3628,3629,9201005,4033,9204023,9407150,9407150,9407150,9204023,9407150,9804113,9306032,9407150,9407150,9608009
3629,3630,9201004,206035,9307066,9202020,9202020,9202020,9307066,9202020,9309087,9702082,9202020,9202020,9711055
3630,3631,9201003,9909164,9210143,9411104,9411104,9411104,9210143,9411104,9412237,9410104,9411104,9411104,3221
3631,3632,9201002,9206106,3264,9908202,9908202,9908202,3264,9908202,9609182,9903134,9908202,9908202,9910256
3632,3633,9201001,9901139,9208047,9212145,9212145,9212145,9208047,9212145,6057,9605011,9212145,9212145,9609139
3633,3634,212346,9208017,208221,9410163,9410163,9410163,208221,9410163,9608097,6062,9410163,9410163,9604013
3634,3635,212342,9209044,9202058,9612161,9612161,9612161,9202058,9612161,9402147,9503069,9612161,9612161,9307055
3635,3636,212339,9306104,9210021,9209009,9209009,9209009,9210021,9209009,9205061,9708116,9209009,9209009,9802007
3636,3637,212336,9210128,204008,9711174,9711174,9711174,204008,9711174,9502042,9711058,9711174,9711174,9608102
3637,3638,212334,11157,207250,9206021,9206021,9206021,207250,9206021,9612204,9405049,9206021,9206021,9312008
3638,3639,212267,9307188,9204046,9203068,9203068,9203068,9204046,9203068,9406134,9309041,9203068,9203068,9709080
3639,3640,212254,9303152,9407079,9908182,9908182,9908182,9407079,9908182,9804010,9609131,9908182,9908182,9712202
3640,3641,212240,9309093,9203082,9706177,9706177,9706177,9203082,9706177,9403197,9409021,9706177,9706177,9306010
3641,3642,212123,9310198,3040,9802019,9802019,9802019,3040,9802019,4147,7138,9802019,9802019,9804197
3642,3643,212117,203072,3189,9207026,9207026,9207026,3189,9207026,9710207,9705202,9207026,9207026,9607234
3643,3644,212107,9307099,9804008,9202053,9202053,9202053,9804008,9202053,9407177,9801008,9202053,9202053,9511046
3644,3645,212084,9510151,9505165,9903176,9903176,9903176,9505165,9903176,9212114,9307145,9903176,9903176,204190
3645,3646,212043,9210134,9905079,9311100,9311100,9311100,9905079,9311100,9702075,209242,9311100,9311100,4049
3646,3647,212014,9308135,9504158,203225,203225,203225,9504158,203225,9911175,9712193,203225,203225,9506077
3647,3648,211264,9207097,9309064,9210104,9210104,9210104,9309064,9210104,12252,9412074,9210104,9210104,9403186
3648,3649,211239,9910174,9310003,201035,201035,201035,9310003,201035,9804152,207091,201035,201035,12002
3649,3650,211171,9310086,1069,9301060,9301060,9301060,1069,9301060,9904184,8241,9301060,9301060,9905201
3650,3651,211119,9411231,10082,9508129,9508129,9508129,10082,9508129,9604056,9710078,9508129,9508129,9602066
3651,3652,211105,9508093,9712089,9901035,9901035,9901035,9712089,9901035,9504011,9602064,9901035,9901035,9609219
3652,3653,211078,9410048,9507152,9302111,9302111,9302111,9507152,9302111,11248,9707222,9302111,9302111,9711044
3653,3654,211071,9202038,4203,9209077,9209077,9209077,4203,9209077,209057,9909202,9209077,9209077,9601034
3654,3655,211066,9212072,206122,9604085,9604085,9604085,206122,9604085,9205093,9512128,9604085,9604085,9604094
3655,3656,211005,5274,3010,9408141,9408141,9408141,3010,9408141,9411002,9503016,9408141,9408141,9503114
3656,3657,210312,10226,9212030,9611236,9611236,9611236,9212030,9611236,6047,9604124,9611236,9611236,9212148
3657,3658,210311,9311075,9408081,9211107,9211107,9211107,9408081,9211107,9212113,3064,9211107,9211107,9803087
3658,3659,210307,9703087,9205066,9401166,9401166,9401166,9205066,9401166,9412038,9512144,9401166,9401166,9510156
3659,3660,210294,9205021,9306117,9402054,9402054,9402054,9306117,9402054,9409190,9803229,9402054,9402054,9703139
3660,3661,210270,9210131,5277,207274,207274,207274,5277,207274,9803129,9310080,207274,207274,9504114
3661,3662,210221,9202090,12121,9201001,9201001,9201001,12121,9201001,9405011,205028,9201001,9201001,9608050
3662,3663,210215,9503093,9512118,9412165,9412165,9412165,9512118,9412165,9409151,9508099,9412165,9412165,9801062
3663,3664,210210,3134,9302112,9205011,9205011,9205011,9302112,9205011,9605127,9511031,9205011,9205011,9602174
3664,3665,210164,9212009,9507079,9301054,9301054,9301054,9507079,9301054,9711044,9705156,9301054,9301054,9609123
3665,3666,210154,9503012,9607165,9301069,9301069,9301069,9607165,9301069,9501057,9805050,9301069,9301069,9704156
3666,3667,210138,9707234,9307174,9308005,9308005,9308005,9307174,9308005,9205096,9607049,9308005,9308005,202056
3667,3668,210125,9206077,9206038,9306050,9306050,9306050,9206038,9306050,9202006,9612093,9306050,9306050,9610243
3668,3669,210112,9311158,9205016,9207082,9207082,9207082,9205016,9207082,9502041,9401027,9207082,9207082,9307109
3669,3670,210110,9609083,208114,9407185,9407185,9407185,208114,9407185,9206097,9712254,9407185,9407185,9510083
3670,3671,210109,9412041,9305090,9306145,9306145,9306145,9305090,9306145,3112,9404173,9306145,9306145,9402004
3671,3672,210097,6150,9308125,9311121,9311121,9311121,9308125,9311121,9705190,9708055,9311121,9311121,9311147
3672,3673,210084,9209043,9509133,9406199,9406199,9406199,9509133,9406199,9707243,11072,9406199,9406199,9401148
3673,3674,210082,9202081,9310128,9204004,9204004,9204004,9310128,9204004,9609203,9603147,9204004,9204004,202201
3674,3675,210066,9707055,9212078,9709111,9709111,9709111,9212078,9709111,9611132,9604134,9709111,9709111,9611092
3675,3676,210061,9206009,203185,9504130,9504130,9504130,203185,9504130,9607204,9712226,9504130,9504130,9505068
3676,3677,210040,9610192,9201013,9410072,9410072,9410072,9201013,9410072,9402078,11227,9410072,9410072,6248
3677,3678,210020,209135,9606157,9305154,9305154,9305154,9606157,9305154,9312029,9906013,9305154,9305154,10172
3678,3679,210019,9906087,9207012,9204103,9204103,9204103,9207012,9204103,2179,9306002,9204103,9204103,9801151
3679,3680,209249,9204020,9211029,9502008,9502008,9502008,9211029,9502008,9312206,212117,9502008,9502008,7178
3680,3681,209242,9506214,9302123,9201069,9201069,9201069,9302123,9201069,9411195,206066,9201069,9201069,9608148
3681,3682,209234,9210127,211066,9401085,9401085,9401085,211066,9401085,9309085,9910035,9401085,9401085,9803038
3682,3683,209232,9403172,9712173,9405129,9405129,9405129,9712173,9405129,9603162,9712186,9405129,9405129,9310040
3683,3684,209225,9305111,9302019,9512098,9512098,9512098,9302019,9512098,9704078,9709107,9512098,9512098,9605105
3684,3685,209223,9201071,9309047,9710058,9710058,9710058,9309047,9710058,9408079,9805094,9710058,9710058,9909140
3685,3686,209206,9705180,7254,9412038,9412038,9412038,7254,9412038,9211126,9610106,9412038,9412038,9208068
3686,3687,209195,9905213,9307146,201128,201128,201128,9307146,201128,9804182,202162,201128,201128,9503022
3687,3688,209166,9511075,9309130,9606178,9606178,9606178,9309130,9606178,9204101,7236,9606178,9606178,9802049
3688,3689,209160,9301050,9206095,9506174,9506174,9506174,9206095,9506174,9607192,9703031,9506174,9506174,9411081
3689,3690,209159,9209102,9511197,9602090,9602090,9602090,9511197,9602090,9604090,9410087,9602090,9602090,209102
3690,3691,209158,9210031,9611193,9201079,9201079,9201079,9611193,9201079,9312102,12251,9201079,9201079,9711167
3691,3692,209155,9605007,9805185,9306030,9306030,9306030,9805185,9306030,9605176,9407182,9306030,9306030,9708064
3692,3693,209150,209242,9301024,9606110,9606110,9606110,9301024,9606110,9512125,9406136,9606110,9606110,9602069
3693,3694,209148,9504129,9309157,9404140,9404140,9404140,9309157,9404140,9610066,9310026,9404140,9404140,9705062
3694,3695,209145,9609064,9606147,9611043,9611043,9611043,9606147,9611043,9510092,9707004,9611043,9611043,9605086
3695,3696,209135,9307009,9411219,9201058,9201058,9201058,9411219,9201058,9602006,9707185,9201058,9201058,9403119
3696,3697,209134,205223,9409187,9312102,9312102,9312102,9409187,9312102,9711120,9602179,9312102,9312102,9706158
3697,3698,209132,9210024,9202009,9402063,9402063,9402063,9202009,9402063,9612073,9406028,9402063,9402063,9312215
3698,3699,209129,9205096,3087,9703037,9703037,9703037,3087,9703037,9407056,9605159,9703037,9703037,9701179
3699,3700,209120,9209027,9412140,9403171,9403171,9403171,9412140,9403171,9606194,9409093,9403171,9403171,9609041
3700,3701,209114,9803264,2074,9904157,9904157,9904157,2074,9904157,9401113,2022,9904157,9904157,205191
3701,3702,209111,9301066,9203060,9901073,9901073,9901073,9203060,9901073,207105,9611065,9901073,9901073,9611158
3702,3703,209102,9303062,9201016,9307048,9307048,9307048,9201016,9307048,9205115,9511110,9307048,9307048,9706103
3703,3704,209088,9409085,9204025,9612038,9612038,9612038,9204025,9612038,9709080,9701166,9612038,9612038,9706090
3704,3705,209086,9410077,9203018,9510073,9510073,9510073,9203018,9510073,9512097,9608183,9510073,9510073,9205087
3705,3706,209079,9908110,7108,9301068,9301068,9301068,7108,9301068,201035,5120,9301068,9301068,9409093
3706,3707,209070,9207060,9211063,9401048,9401048,9401048,9211063,9401048,207272,9409165,9401048,9401048,205301
3707,3708,209058,9305007,9310084,201148,201148,201148,9310084,201148,203130,9907207,201148,201148,9612219
3708,3709,209057,9602146,9502056,9405166,9405166,9405166,9502056,9405166,9410202,4051,9405166,9405166,5120
3709,3710,209051,9910039,3081,9503128,9503128,9503128,3081,9503128,4069,9712043,9503128,9503128,9710022
3710,3711,209042,9605044,9301087,9910183,9910183,9910183,9301087,9910183,9907048,9709034,9910183,9910183,9706179
3711,3712,209034,9503098,9405135,9302097,9302097,9302097,9405135,9302097,9303006,9608056,9302097,9302097,9609126
3712,3713,209025,9510046,208088,9205097,9205097,9205097,208088,9205097,9503147,9701065,9205097,9205097,10177
3713,3714,209024,9203052,201125,9612135,9612135,9612135,201125,9612135,9202012,9803129,9612135,9612135,9703071
3714,3715,209014,9402147,9211027,9907002,9907002,9907002,9211027,9907002,9210091,207245,9907002,9907002,9203057
3715,3716,208228,9610115,9604083,9304040,9304040,9304040,9604083,9304040,9707236,9802100,9304040,9304040,9411134
3716,3717,208221,9212011,9209042,9309016,9309016,9309016,9209042,9309016,9209122,9612028,9309016,9309016,1033
3717,3718,208217,9204084,9204048,9211014,9211014,9211014,9204048,9211014,9405080,9707093,9211014,9211014,9512161
3718,3719,208185,9911055,9603154,9805036,9805036,9805036,9603154,9805036,9310073,9904047,9805036,9805036,9203030
3719,3720,208184,9606105,9511080,9305115,9305115,9305115,9511080,9305115,9312115,9711075,9305115,9305115,9405089
3720,3721,208170,9307023,9712246,9503225,9503225,9503225,9712246,9503225,9504105,9612168,9503225,9503225,9402123
3721,3722,208155,9212153,9209030,9402078,9402078,9402078,9209030,9402078,9307011,9804008,9402078,9402078,9211040
3722,3723,208132,9503137,12090,9306107,9306107,9306107,12090,9306107,9406136,209148,9306107,9306107,9512073
3723,3724,208131,9310085,9203084,9404038,9404038,9404038,9203084,9404038,9404063,9502074,9404038,9404038,9510208
3724,3725,208123,9205004,9209130,9408120,9408120,9408120,9209130,9408120,9304103,9312150,9408120,9408120,9908101
3725,3726,208118,9503180,9401051,9304159,9304159,9304159,9401051,9304159,9705208,9503027,9304159,9304159,9406125
3726,3727,208114,9202086,9705137,9309018,9309018,9309018,9705137,9309018,9306039,9405161,9309018,9309018,9505073
3727,3728,208104,9503072,9301003,9502142,9502142,9502142,9301003,9502142,9306118,9608169,9502142,9502142,9412124
3728,3729,208097,9403135,9307085,9304130,9304130,9304130,9307085,9304130,9605108,9401153,9304130,9304130,9304017
3729,3730,208092,209058,203258,9307137,9307137,9307137,203258,9307137,203225,9804011,9307137,9307137,9303038
3730,3731,208091,9503181,9211046,9305032,9305032,9305032,9211046,9305032,9402017,9139,9305032,9305032,9504148
3731,3732,208088,9408009,9706202,9908042,9908042,9908042,9706202,9908042,9605119,9610091,9908042,9908042,9705038
3732,3733,208086,9201009,201159,9406161,9406161,9406161,201159,9406161,2231,9706156,9406161,9406161,9606025
3733,3734,208072,9203031,9305101,9208013,9208013,9208013,9305101,9208013,9209009,9709192,9208013,9208013,9702106
3734,3735,208058,9203062,203237,9202014,9202014,9202014,203237,9202014,9405058,9404171,9202014,9202014,9206061
3735,3736,208048,9301011,203199,9908131,9908131,9908131,203199,9908131,9301054,9404107,9908131,9908131,7176
3736,3737,208045,9206036,9612017,9203046,9203046,9203046,9612017,9203046,9404093,9604094,9203046,9203046,9609003
3737,3738,208039,9512051,9202066,9401011,9401011,9401011,9202066,9401011,9412157,9309105,9401011,9401011,9512201
3738,3739,208029,9910166,9206111,9309135,9309135,9309135,9206111,9309135,9412229,9408173,9309135,9309135,204086
3739,3740,208003,9407060,9206091,9209083,9209083,9209083,9206091,9209083,9510210,9805018,9209083,9209083,9708054
3740,3741,207280,9202057,9710030,9705185,9705185,9705185,9710030,9705185,9608003,9912271,9705185,9705185,9903033
3741,3742,207276,9204101,211264,9312166,9312166,9312166,211264,9312166,9712191,9705113,9312166,9312166,9512065
3742,3743,207274,9905179,9905008,9301030,9301030,9301030,9905008,9301030,9604053,9310181,9301030,9301030,4051
3743,3744,207273,9506211,201263,7072,7072,7072,201263,7072,9801067,4011,7072,7072,9501020
3744,3745,207272,9805135,9706141,9712229,9712229,9712229,9706141,9712229,9611011,9505117,9712229,9712229,9404106
3745,3746,207268,7084,3039,9208045,9208045,9208045,3039,9208045,9712050,9405076,9208045,9208045,9610182
3746,3747,207254,9212007,9201014,9504066,9504066,9504066,9201014,9504066,9710116,9912086,9504066,9504066,9702075
3747,3748,207250,9301102,5212,9211021,9211021,9211021,5212,9211021,9803142,12090,9211021,9211021,9606003
3748,3749,207247,9612124,9707008,9601146,9601146,9601146,9707008,9601146,9211024,6036,9601146,9601146,9209076
3749,3750,207245,9504056,9407019,208097,208097,208097,9407019,208097,9705133,9804092,208097,208097,9407010
3750,3751,207235,9302104,206201,9301111,9301111,9301111,206201,9301111,9802023,9609139,9301111,9301111,9603062
3751,3752,207217,9904182,9804050,6061,6061,6061,9804050,6061,9709229,207064,6061,6061,205184
3752,3753,207201,9202021,9503140,9707066,9707066,9707066,9503140,9707066,9206093,1124,9707066,9707066,9702096
3753,3754,207200,9211085,8186,9309087,9309087,9309087,8186,9309087,9204039,9406125,9309087,9309087,9512172
3754,3755,207199,9604082,9704176,9207066,9207066,9207066,9704176,9207066,9311158,7032,9207066,9207066,202147
3755,3756,207179,9202005,9802112,9206035,9206035,9206035,9802112,9206035,9606148,9605161,9206035,9206035,9706166
3756,3757,207169,9202037,9210011,9711070,9711070,9711070,9210011,9711070,9707159,9702067,9711070,9711070,9602173
3757,3758,207164,9406151,9204099,9310021,9310021,9310021,9204099,9310021,9609126,9503092,9310021,9310021,204166
3758,3759,207149,9312065,9303012,9202006,9202006,9202006,9303012,9202006,9611161,9711052,9202006,9202006,9507047
3759,3760,207143,9203019,9503001,9405053,9405053,9405053,9503001,9405053,1113,9309026,9405053,9405053,9606194
3760,3761,207137,9705029,3239,9606018,9606018,9606018,3239,9606018,9905127,9709039,9606018,9606018,9309105
3761,3762,207115,9502044,9501016,9902121,9902121,9902121,9501016,9902121,4041,9610114,9902121,9902121,202043
