,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige,scores
4775,9903205,0.000365564,1.61e-05,0.000594041,5.23e-25,0.013592586,1.61e-05,4.266666667,4.03e-20,1.02e-19,0.000369421,2,0.000182782,
4776,9510206,0.000365564,6.68e-08,0.000182782,2.51e-32,0.013323298,6.68e-08,1.0,2.8e-20,-5.99e-20,8.55e-05,1,0.000182782,
4777,9905146,0.000365564,1e-07,0.000182782,2.51e-32,0.013323298,1e-07,1.0,1.68e-19,-6.43e-19,8.55e-05,1,0.000182782,
4781,210019,0.000365564,0.0,0.000243709,1.12e-30,0.013444419,0.0,1.5,0.0,4.61e-20,0.000118739,2,0.0,
4782,211071,0.000365564,0.0,0.000243709,1.12e-30,0.013444419,0.0,1.5,0.0,-3.82e-19,0.000118739,3,0.0,
4783,9701076,0.000365564,6.01e-07,0.000822519,2.29e-30,0.017199166,6.01e-07,5.0,-6.98e-20,1.46e-18,0.000269651,7,0.000182782,
4784,9401145,0.000365564,2.67e-07,0.000182782,2.51e-32,0.013323298,2.67e-07,1.0,3.36e-22,6.82e-20,8.55e-05,2,0.000182782,
4785,9709216,0.000365564,0.0,0.000365564,5e-32,0.014534506,0.0,2.0,0.0,6.59e-19,0.000124722,5,0.0,
4788,9609113,0.000365564,3.53e-05,0.001059605,2.14e-24,0.015192691,3.53e-05,7.692857143,-2.15e-20,1.62e-18,0.000296555,3,0.000365564,
4790,9608183,0.000365564,7.52e-06,0.000456955,3.5000000000000003e-29,0.013698772,7.52e-06,2.833333333,-2.45e-20,-4.18e-19,0.000213392,2,0.000365564,
4791,9703029,0.000365564,2.37e-05,0.001062546,2.08e-22,0.014823798,2.37e-05,7.45952381,-1.87e-19,-2.89e-19,0.000313911,3,0.000182782,
4793,9208035,0.000365564,1.51e-05,0.000182782,2.51e-32,0.013323298,1.51e-05,1.0,9.98e-18,3.89e-19,8.55e-05,2,0.000182782,
4794,5026,0.000365564,6.68e-07,0.000415414,6.57e-29,0.013589764,6.68e-07,2.666666667,-2.27e-20,-3.53e-20,0.000208323,2,0.000182782,
4795,9610156,0.000365564,8.15e-06,0.000243709,1.12e-30,0.013444419,8.15e-06,1.5,-5.94e-20,5.84e-19,0.000118739,2,0.000182782,
4798,9708102,0.000365564,1e-07,0.000182782,2.51e-32,0.013323298,1e-07,1.0,-2.92e-20,1.01e-19,8.55e-05,1,0.000182782,
4801,9607051,0.000365564,0.000556237,0.007303865,8.02e-18,0.01352402,0.000556237,43.42821068,4.45e-20,4.14e-19,0.000422756,3,0.000182782,
4802,9905015,0.000365564,1.2e-06,0.000182782,2.51e-32,0.013323298,1.2e-06,1.0,1.5800000000000001e-21,-5.39e-19,8.55e-05,3,0.000182782,
4804,9611006,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,4.04e-20,0.0,4.63e-05,0,0.000182782,
4805,9708097,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,3.8e-20,0.0,4.63e-05,0,0.000182782,
4807,9803028,0.000365564,1.44e-05,0.000674887,3.69e-26,0.014804969,1.44e-05,5.016666667,-2.34e-18,-1.08e-19,0.000380446,3,0.000365564,
4808,1155,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,-4.57e-20,0.0,4.63e-05,0,0.000182782,
4809,9607054,0.000365564,1.3e-06,0.000182782,2.51e-32,0.013323298,1.3e-06,1.0,-1.6e-20,6.81e-19,8.55e-05,2,0.000182782,
4810,9911100,0.000365564,0.0,0.000243709,1.12e-30,0.013444419,0.0,1.5,0.0,5.34e-19,0.000118739,2,0.0,
4811,9606093,0.000365564,0.001276592,0.00982511,3.28e-05,0.013600438,0.001276592,64.47656257,8.52e-20,-1.78e-20,0.000534472,3,0.000365564,
4812,9901126,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,3.17e-20,0.0,4.63e-05,0,0.000182782,
4813,9611050,0.000365564,0.000633513,0.007659736,3.28e-05,0.01892444,0.000633513,58.29865934,-4.5e-19,-3.03e-18,0.000775651,9,0.000548346,
4815,9506029,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.56e-20,0.0,4.63e-05,0,0.000182782,
4816,203092,0.000365564,1.34e-07,0.000182782,2.51e-32,0.013323298,1.34e-07,1.0,1.97e-20,4.52e-19,8.55e-05,2,0.000182782,
4817,3283,0.000365564,3.34e-08,0.000182782,2.51e-32,0.013323298,3.34e-08,1.0,3.35e-20,1.07e-19,8.55e-05,3,0.000182782,
4818,9610167,0.000365564,5.08e-06,0.000487419,2.24e-30,0.014776748,5.08e-06,3.0,-2.81e-20,7.99e-20,0.000191204,3,0.000182782,
4820,9201017,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,2.11e-20,0.0,4.63e-05,0,0.000182782,
4821,9610014,0.000365564,5.01e-07,0.000329007,2.2099999999999998e-30,0.013565539,5.01e-07,2.0,2.78e-20,-1.09e-19,0.00015198,1,0.000182782,
4822,9302090,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,8.04e-20,0.0,4.63e-05,0,0.000182782,
4823,9512184,0.000365564,6.42e-05,0.004149294,2.7600000000000002e-22,0.020743438,6.42e-05,28.75,3.9e-20,6.09e-19,0.00114519,13,0.000182782,
4824,9509101,0.000365564,7.63e-05,0.006247111,1.27e-18,0.013521531,7.63e-05,37.28849206,1.21e-20,6.91e-19,0.000239401,2,0.000182782,
4828,9303103,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.29e-19,0.0,4.63e-05,0,0.000182782,
4829,9508139,0.000365564,6.71e-05,0.000569436,2.14e-27,0.013605509,6.71e-05,3.75,6.3800000000000005e-21,-2.03e-19,0.000308269,3,0.000182782,
4830,9505039,0.000365564,8.15e-06,0.000243709,1.12e-30,0.013444419,8.15e-06,1.5,3.58e-21,-5.53e-19,0.000118739,2,0.000182782,
4832,2167,0.000365564,0.000168747,0.045573076,0.182643923,0.014915851,0.000168747,273.7302136,9.340000000000001e-21,-7.2e-19,0.003985784,2,0.000182782,
4834,9803173,0.000365564,5.01e-07,0.000304637,1.2300000000000001e-26,0.013457863,5.01e-07,2.283333333,-1.8e-20,1.67e-19,0.00019121,3,0.000182782,
4835,9401025,0.000365564,8.45e-06,0.000182782,2.51e-32,0.013323298,8.45e-06,1.0,2.15e-19,8.58e-20,8.55e-05,2,0.000182782,
4836,9412166,0.000365564,5.61e-06,0.000411259,1.14e-30,0.014655627,5.61e-06,2.5,-3.72e-20,1.59e-19,0.000157963,5,0.000182782,
4837,9801207,0.000365564,1.7e-06,0.000586933,4.5899999999999996e-23,0.013459368,1.7e-06,4.278571429,1.53e-20,1.81e-19,0.00023673,2,0.000182782,
4838,9701078,0.000365564,2.67e-07,0.000835575,6.58e-29,0.01722339,2.67e-07,5.666666667,3.51e-21,-3.67e-18,0.000325994,6,0.000182782,
4839,3013,0.000365564,6.68e-08,0.000243709,1.12e-30,0.013444419,6.68e-08,1.5,3.46e-20,5.71e-19,0.000118739,2,0.000182782,
4842,9612005,0.000365564,6.09e-05,0.020538122,3.28e-05,0.022438002,6.09e-05,136.561282,2.02e-20,-4.56e-18,0.0016162,15,0.000182782,
4843,9707261,0.000365564,2e-07,0.000438677,7.48e-28,0.013590975,2e-07,2.916666667,-3.95e-20,7.22e-19,0.000232248,2,0.000182782,
4847,208185,0.000365564,0.0,0.000243709,1.12e-30,0.013444419,0.0,1.5,0.0,7.51e-20,0.000118739,3,0.0,
4850,205221,0.000365564,5.35e-07,0.000365564,3.39e-29,0.013577651,5.35e-07,2.333333333,3.1000000000000002e-21,-4.87e-19,0.000180151,2,0.000182782,
4851,9611003,0.000365564,6.68e-08,0.000365564,5e-32,0.014534506,6.68e-08,2.0,8.35e-21,-4.8e-19,0.000124722,5,0.000182782,
4852,9511015,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,2.26e-17,0.0,4.63e-05,0,0.000182782,
4853,3179,0.000365564,3.34e-08,0.000182782,2.51e-32,0.013323298,3.34e-08,1.0,1.65e-19,6.65e-19,8.55e-05,3,0.000182782,
4855,9712194,0.000365564,0.0,0.000243709,1.12e-30,0.013444419,0.0,1.5,0.0,3.58e-19,0.000118739,1,0.0,
4856,9412187,0.000365564,6.62e-06,0.000411259,1.14e-30,0.014655627,6.62e-06,2.5,-9.080000000000001e-21,6.87e-20,0.000157963,4,0.000182782,
4857,9404050,0.000365564,1.74e-05,0.000456955,3.5000000000000003e-29,0.013698772,1.74e-05,2.833333333,1.09e-19,-4.68e-19,0.000213392,1,0.000182782,
4859,9705034,0.000365564,6.68e-07,0.001015455,6.79e-29,0.017465632,6.68e-07,6.666666667,1.97e-20,1.91e-18,0.000392475,9,0.000182782,
4861,9305067,0.000365564,2.67e-07,0.000365564,5e-32,0.014534506,2.67e-07,2.0,8.78e-21,-2.79e-19,0.000124722,5,0.000182782,
4862,9610172,0.000365564,0.000545386,0.007679358,3.28e-05,0.014792776,0.000545386,49.26382943,-1.78e-19,5.14e-19,0.000325169,4,0.000182782,
4864,9903251,0.000365564,6.68e-08,0.000182782,2.51e-32,0.013323298,6.68e-08,1.0,6.97e-21,2.75e-19,8.55e-05,3,0.000182782,
4865,9603178,0.000365564,4.01e-07,0.000243709,1.12e-30,0.013444419,4.01e-07,1.5,-4.08e-20,1.85e-19,0.000118739,2,0.000182782,
4867,9703204,0.000365564,5.5e-05,0.008479879,3.28e-05,0.013878638,5.5e-05,58.80762432,-2.01e-19,7.16e-19,0.000292715,1,0.000182782,
4868,9309014,0.000365564,1.37e-06,0.000182782,2.51e-32,0.013323298,1.37e-06,1.0,2.78e-20,-7.7e-19,8.55e-05,3,0.000182782,
4870,9802023,0.000365564,1.3e-05,0.00067697,2.14e-27,0.014816718,1.3e-05,4.75,-3.61e-20,-6.43e-19,0.000347493,5,0.000182782,
4872,8133,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,2.54e-20,0.0,4.63e-05,0,0.000182782,
4873,9307054,0.000365564,3.74e-06,0.000182782,2.51e-32,0.013323298,3.74e-06,1.0,-4.72e-21,2.72e-19,8.55e-05,3,0.000182782,
4874,9221,0.000365564,0.0,0.000182782,2.51e-32,0.013323298,0.0,1.0,0.0,5.13e-20,8.55e-05,1,0.0,
4875,9705156,0.000365564,3.01e-07,0.000411259,1.14e-30,0.014655627,3.01e-07,2.5,-6.86e-22,-3.99e-19,0.000157963,3,0.000182782,
4876,9603106,0.000365564,0.000285634,0.009120071,1.05e-13,0.016559206,0.000285634,59.42272254,4e-20,-3.53e-18,0.000578974,8,0.000365564,
4877,9805044,0.000365564,2e-07,0.000274173,3.29e-29,0.013456531,2e-07,1.833333333,-3.73e-20,5.99e-19,0.000146911,1,0.000182782,
4878,9406203,0.000365564,6.05e-05,0.002356581,6.920000000000001e-29,0.027276424,6.05e-05,15.16666667,-5.35e-19,-1.43e-16,0.00062225,25,0.000182782,
4879,9907080,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,2.02e-20,0.0,4.63e-05,0,0.000182782,
4880,6184,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,5.02e-20,0.0,4.63e-05,0,0.000182782,
4881,9612053,0.000365564,2e-07,0.000365564,5e-32,0.014534506,2e-07,2.0,-7.82e-21,1.08e-19,0.000124722,6,0.000182782,
4882,9308052,0.000365564,8.94e-05,0.000597088,6.79e-29,0.013832005,8.94e-05,3.666666667,-2.42e-20,8.15e-19,0.000274804,3,0.000182782,
4884,9204044,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,4.5e-19,0.0,4.63e-05,0,0.000182782,
4885,207033,0.000365564,2e-07,0.00031334,1.7499999999999999e-25,0.013457875,2e-07,2.45,3.62e-20,-1.97e-19,0.000208585,3,0.000182782,
4886,9607203,0.000365564,2.21e-06,0.000411259,1.14e-30,0.014655627,2.21e-06,2.5,2.0000000000000002e-21,-9.33e-19,0.000157963,4,0.000182782,
4887,9712036,0.000365564,6.68e-08,0.000365564,5e-32,0.014534506,6.68e-08,2.0,2.27e-20,-3.45e-19,0.000124722,4,0.000182782,
4889,1082,0.000365564,2.41e-06,0.000243709,1.12e-30,0.013444419,2.41e-06,1.5,-4.2e-21,3.49e-19,0.000118739,2,0.000182782,
4890,9901121,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,9.18e-18,0.0,4.63e-05,0,0.000182782,
4891,9403109,0.000365564,6.68e-08,0.000182782,2.51e-32,0.013323298,6.68e-08,1.0,-5.550000000000001e-21,4.7e-19,8.55e-05,1,0.000182782,
4892,9610149,0.000365564,3.01e-07,0.000548346,7.490000000000001e-32,0.015745715,3.01e-07,3.0,4.49e-20,-3.64e-18,0.000163946,5,0.000182782,
4893,9309145,0.000365564,8.89e-06,0.000182782,2.51e-32,0.013323298,8.89e-06,1.0,-4.83e-20,3.04e-19,8.55e-05,3,0.000182782,
4894,9303030,0.000365564,3.64e-06,0.000182782,2.51e-32,0.013323298,3.64e-06,1.0,7.63e-21,-5.91e-19,8.55e-05,2,0.000182782,
4896,9407056,0.000365564,1.34e-06,0.000182782,2.51e-32,0.013323298,1.34e-06,1.0,-3.37e-20,6.77e-19,8.55e-05,2,0.000182782,
4897,9401059,0.000365564,3.34e-07,0.000182782,2.51e-32,0.013323298,3.34e-07,1.0,-2.57e-21,6.73e-19,8.55e-05,3,0.000182782,
4898,7197,0.000365564,0.0,0.000487419,2.24e-30,0.014776748,0.0,3.0,0.0,4.75e-19,0.000191204,3,0.0,
4899,9403178,0.000365564,1.34e-07,0.000182782,2.51e-32,0.013323298,1.34e-07,1.0,1.22e-20,-2.77e-19,8.55e-05,2,0.000182782,
4902,9410016,0.000365564,2.67e-06,0.000365564,5e-32,0.014534506,2.67e-06,2.0,-1.46e-20,9.6e-19,0.000124722,4,0.000182782,
4903,9501052,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.4e-20,0.0,4.63e-05,0,0.000182782,
4905,9403168,0.000365564,0.0,0.000365564,5e-32,0.014534506,0.0,2.0,0.0,-1.85e-19,0.000124722,3,0.0,
4906,9612178,0.000365564,5.21e-06,0.000417787,3.29e-29,0.014667739,5.21e-06,2.833333333,-3.81e-19,7.63e-19,0.000186134,6,0.000182782,
4907,9505174,0.000365564,8.15e-06,0.000243709,1.12e-30,0.013444419,8.15e-06,1.5,-4.04e-20,4.83e-19,0.000118739,2,0.000182782,
4909,9611116,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,2.2e-20,0.0,4.63e-05,0,0.000182782,
4910,5122,0.000365564,6.01e-07,0.000598195,6.05e-07,0.015060587,6.01e-07,3.833333333,4.88e-19,1.33e-19,0.000243678,6,0.000365564,
4911,9404185,0.000365564,1.57e-06,0.000182782,2.51e-32,0.013323298,1.57e-06,1.0,1.92e-21,7.97e-19,8.55e-05,2,0.000182782,
4912,9309015,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.34e-19,0.0,4.63e-05,0,0.000182782,
4913,9512139,0.000365564,1.21e-05,0.000274173,3.29e-29,0.013456531,1.21e-05,1.833333333,8.39e-20,-6.9e-19,0.000146911,2,0.000182782,
4914,9233,0.000365564,0.0,0.000497573,1.2300000000000001e-26,0.014790193,0.0,3.783333333,0.0,1.48e-19,0.000263675,4,0.0,
4916,9507104,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.58e-20,0.0,4.63e-05,0,0.000182782,
4917,9410150,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,2.42e-20,0.0,4.63e-05,0,0.000182782,
4918,9608009,0.000365564,6.68e-08,0.000182782,2.51e-32,0.013323298,6.68e-08,1.0,1.58e-20,-3.15e-20,8.55e-05,3,0.000182782,
4920,9711055,0.000365564,0.000596629,0.034317598,0.000952036,0.019747275,0.000596629,215.6463469,-8.66e-20,1.12e-18,0.002380879,7,0.000182782,
4922,3221,0.000365564,5.35e-07,0.000324946,6.46e-29,0.013468643,5.35e-07,2.166666667,-1.19e-20,4.75e-19,0.000175082,1,0.000182782,
4923,9910256,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,3.9e-20,0.0,4.63e-05,0,0.000182782,
4925,9609139,0.000365564,3.01e-07,0.000411259,1.14e-30,0.014655627,3.01e-07,2.5,-3.1e-20,-4.5e-19,0.000157963,4,0.000182782,
4926,9604013,0.000365564,3.48e-06,0.000243709,1.12e-30,0.013444419,3.48e-06,1.5,3.51e-21,-6.47e-19,0.000118739,2,0.000182782,
4929,9307055,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,3.87e-20,0.0,4.63e-05,0,0.000182782,
4931,9710046,0.000365564,0.0,0.006060153,1.22e-10,0.013580478,0.0,37.20808867,0.0,-2.26e-20,0.000228895,1,0.0,
4933,9802007,0.000365564,1.36e-05,0.001901777,2.33e-21,0.013760205,1.36e-05,12.79801587,-1.99e-20,2.04e-18,0.000284202,2,0.000182782,
4934,7187,0.000365564,0.0,0.000243709,1.12e-30,0.013444419,0.0,1.5,0.0,1.84e-19,0.000118739,3,0.0,
4935,9608102,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,3.34e-20,0.0,4.63e-05,0,0.000182782,
4936,5233,0.000365564,0.0,0.000182782,2.51e-32,0.013323298,0.0,1.0,0.0,-2.03e-19,8.55e-05,3,0.0,
4937,9805159,0.000365564,0.0,0.000584902,1.43e-27,0.014803395,0.0,4.166666667,0.0,-6.99e-20,0.000295396,4,0.0,
4938,9312008,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,2.21e-20,0.0,4.63e-05,0,0.000182782,
4939,9709080,0.000365564,3.16e-05,0.01111844,3.28e-05,0.01351098,3.16e-05,75.47781088,-3.4e-20,-9.11e-20,0.000406472,2,0.000182782,
4942,9712202,0.000365564,4.95e-06,0.000292451,7.15e-28,0.013457742,4.95e-06,2.083333333,-6.350000000000001e-21,2.68e-19,0.000170836,1,0.000182782,
4943,9310101,0.000365564,6.93e-05,0.001012331,1.4500000000000002e-26,0.017506934,6.93e-05,7.083333333,1.35e-20,1.42e-18,0.000270043,7,0.000365564,
4944,9306010,0.000365564,3.34e-06,0.000365564,5e-32,0.014534506,3.34e-06,2.0,-1.33e-20,-1.23e-19,0.000124722,3,0.000182782,
4945,9804197,0.000365564,2e-07,0.000411259,1.14e-30,0.014655627,2e-07,2.5,-2.03e-20,2.2e-19,0.000157963,5,0.000182782,
4947,9607234,0.000365564,3.01e-07,0.000548346,7.490000000000001e-32,0.015745715,3.01e-07,3.0,-7.72e-20,-1.33e-18,0.000163946,7,0.000182782,
4951,9511046,0.000365564,8.09e-06,0.000182782,2.51e-32,0.013323298,8.09e-06,1.0,-1.09e-19,7.64e-19,8.55e-05,1,0.000182782,
4953,204190,0.000365564,1e-07,0.000274173,3.29e-29,0.013456531,1e-07,1.833333333,-5.47e-20,-3.31e-19,0.000146911,2,0.000182782,
4955,4049,0.000365564,6.68e-07,0.000487419,2.24e-30,0.014776748,6.68e-07,3.0,-2.07e-21,6.69e-19,0.000191204,6,0.000182782,
4956,9506077,0.000365564,4.14e-06,0.000182782,2.51e-32,0.013323298,4.14e-06,1.0,-3.38e-19,-1.55e-19,8.55e-05,3,0.000182782,
4957,9403186,0.000365564,1.69e-05,0.000243709,1.12e-30,0.013444419,1.69e-05,1.5,-4.23e-20,2.28e-19,0.000118739,1,0.000182782,
4962,12002,0.000365564,3.34e-07,0.000304637,1.2300000000000001e-26,0.013457863,3.34e-07,2.283333333,-1.48e-20,3.56e-19,0.00019121,3,0.000182782,
4965,9905201,0.000365564,1e-07,0.000182782,2.51e-32,0.013323298,1e-07,1.0,1.89e-20,-7.48e-19,8.55e-05,3,0.000182782,
4966,9205037,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.2e-20,0.0,4.63e-05,0,0.000182782,
4967,9602066,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,3.32e-20,0.0,4.63e-05,0,0.000182782,
4968,9609219,0.000365564,0.000203508,0.010603743,3.28e-05,0.013800059,0.000203508,70.471586,1.16e-20,-4.76e-19,0.000478331,3,0.000182782,
4969,9711044,0.000365564,6.68e-07,0.000571194,3.33e-30,0.014897869,6.68e-07,3.5,-3.22e-20,3.79e-20,0.000224444,5,0.000182782,
4971,9701102,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.58e-20,0.0,4.63e-05,0,0.000182782,
4972,209150,0.000365564,0.0,0.000411259,1.14e-30,0.014655627,0.0,2.5,0.0,1.38e-19,0.000157963,3,0.0,
4973,205036,0.000365564,0.0,0.000182782,2.51e-32,0.013323298,0.0,1.0,0.0,1.46e-19,8.55e-05,2,0.0,
4974,9601034,0.000365564,2.41e-06,0.000243709,1.12e-30,0.013444419,2.41e-06,1.5,1.72e-20,-5.71e-19,0.000118739,1,0.000182782,
4975,9604094,0.000365564,1.3e-06,0.000182782,2.51e-32,0.013323298,1.3e-06,1.0,-3.81e-19,-4.38e-19,8.55e-05,3,0.000182782,
4976,9503114,0.000365564,3.11e-05,0.000411259,1.14e-30,0.014655627,3.11e-05,2.5,-1.68e-19,-1.01e-18,0.000157963,4,0.000182782,
4977,9212148,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,9.05e-18,0.0,4.63e-05,0,0.000182782,
4978,9202075,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.24e-20,0.0,4.63e-05,0,0.000182782,
4979,9803087,0.000365564,6.35e-07,0.000519561,3.46e-21,0.013457891,6.35e-07,4.078571429,3.67e-20,6.24e-19,0.000257044,1,0.000182782,
4980,9602049,0.000365564,3.64e-05,0.000761591,1.19e-30,0.017078045,3.64e-05,4.5,-1.14e-18,-1.76e-18,0.00023641,6,0.000365564,
4981,9510156,0.000365564,9.52e-06,0.001268151,2.83e-23,0.013769815,9.52e-06,8.30952381,3.57e-20,-1.26e-19,0.000140807,1,0.000182782,
4982,9703139,0.000365564,1.67e-07,0.000182782,2.51e-32,0.013323298,1.67e-07,1.0,6.960000000000001e-21,2.92e-19,8.55e-05,3,0.000182782,
4983,9504114,0.000365564,3.17e-06,0.000182782,2.51e-32,0.013323298,3.17e-06,1.0,2.85e-20,5.97e-19,8.55e-05,2,0.000182782,
4984,9608050,0.000365564,6.68e-08,0.000243709,1.12e-30,0.013444419,6.68e-08,1.5,9.240000000000001e-21,6.59e-19,0.000118739,3,0.000182782,
4985,9801062,0.000365564,2.67e-07,0.000487419,2.24e-30,0.014776748,2.67e-07,3.0,1.56e-20,-1.13e-19,0.000191204,3,0.000182782,
4986,9602174,0.000365564,0.00024675,0.006965801,6.09e-15,0.014681235,0.00024675,41.59348984,-1.39e-20,2.28e-20,0.000183035,3,0.000182782,
4987,9609123,0.000365564,1e-07,0.000182782,2.51e-32,0.013323298,1e-07,1.0,-5.59e-21,3.36e-19,8.55e-05,2,0.000182782,
4988,9804021,0.000365564,0.0,0.000182782,2.51e-32,0.013323298,0.0,1.0,0.0,3.65e-19,8.55e-05,2,0.0,
4989,9206028,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.57e-20,0.0,4.63e-05,0,0.000182782,
4990,9704156,0.000365564,2e-06,0.000274173,3.29e-29,0.013456531,2e-06,1.833333333,-6.37e-20,-9.01e-20,0.000146911,2,0.000182782,
4991,202056,0.000365564,1.34e-07,0.000182782,2.51e-32,0.013323298,1.34e-07,1.0,-3.9e-20,1.96e-19,8.55e-05,1,0.000182782,
4992,9610243,0.000365564,9.82e-06,0.00074636,3.51e-29,0.01612119,9.82e-06,4.833333333,2.2100000000000003e-21,-7.73e-19,0.000291839,5,0.000182782,
4994,9710149,0.000365564,0.0,0.000304637,1.2300000000000001e-26,0.013457863,0.0,2.283333333,0.0,7.580000000000001e-21,0.00019121,3,0.0,
4995,9307109,0.000365564,1e-07,0.000182782,2.51e-32,0.013323298,1e-07,1.0,2.03e-20,3.39e-19,8.55e-05,1,0.000182782,
4999,9510083,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.87e-19,0.0,4.63e-05,0,0.000182782,
5000,9301079,0.000365564,0.0,0.0,2.7899999999999997e-34,0.012112089,0.0,0.0,1.42e-20,0.0,4.63e-05,0,0.000182782,
5001,9402004,0.000365564,1.93e-05,0.002034378,1.33e-26,0.01409726,1.93e-05,12.25,-2.6300000000000002e-21,0.055375213,0.000522908,2,0.000182782,
5002,9311147,0.000365564,3.74e-06,0.000182782,2.51e-32,0.013323298,3.74e-06,1.0,3.11e-20,-2.48e-19,8.55e-05,1,0.000182782,
5003,9401148,0.000365564,1.32e-05,0.000411259,1.14e-30,0.014655627,1.32e-05,2.5,4.5e-19,-8.03e-19,0.000157963,3,0.000182782,
5004,202201,0.000365564,3.34e-08,0.000182782,2.51e-32,0.013323298,3.34e-08,1.0,3.58e-20,-6.4e-19,8.55e-05,1,0.000182782,
5005,9611092,0.000365564,4.71e-06,0.000274173,3.29e-29,0.013456531,4.71e-06,1.833333333,7.35e-21,3.93e-19,0.000146911,2,0.000182782,
5006,9602096,0.000365564,2.81e-06,0.000182782,2.51e-32,0.013323298,2.81e-06,1.0,4.08e-21,1.57e-19,8.55e-05,1,0.000365564,
5007,9505068,0.000365564,5.99e-05,0.00068812,9.85e-29,0.014934205,5.99e-05,4.5,-1.19e-20,5e-19,0.000308959,2,0.000182782,
5008,6248,0.000365564,3.34e-08,0.000182782,2.51e-32,0.013323298,3.34e-08,1.0,-2.95e-20,-7.69e-20,8.55e-05,3,0.000182782,
5010,10172,0.000365564,4.01e-07,0.000274173,3.29e-29,0.013456531,4.01e-07,1.833333333,-1.4e-20,1.33e-19,0.000146911,3,0.000182782,
5011,9801151,0.000365564,1.81e-05,0.011219967,6.58e-15,0.017971221,1.81e-05,72.81388611,-2.34e-20,3.17e-18,0.000675418,8,0.000182782,
5013,7178,0.000365564,3.34e-08,0.000182782,2.51e-32,0.013323298,3.34e-08,1.0,1.19e-19,-2.03e-19,8.55e-05,1,0.000182782,
5015,9710101,0.000365564,2.99e-05,0.003051344,7.81e-19,0.014322194,2.99e-05,21.46150794,-6.72e-20,1.3e-19,0.000691533,3,0.000365564,
5016,9608148,0.000365564,1.64e-05,0.000652793,2.2599999999999998e-30,0.015987957,1.64e-05,4.0,1.45e-20,1.12e-18,0.000230427,4,0.000182782,
5018,9703213,0.000365564,0.0,0.000243709,1.12e-30,0.013444419,0.0,1.5,0.0,-2.91e-19,0.000118739,3,0.0,
5019,9803038,0.000365564,3.23e-05,0.010086041,9.82e-05,0.013460981,3.23e-05,62.77664625,3.22e-20,6.45e-19,0.000183112,1,0.000182782,
5021,9310040,0.000365564,2.61e-06,0.000365564,5e-32,0.014534506,2.61e-06,2.0,4.6900000000000004e-21,1.17e-19,0.000124722,3,0.000182782,
5022,9605105,0.000365564,4.68e-06,0.000417787,3.29e-29,0.014667739,4.68e-06,2.833333333,3.74e-19,2.94e-19,0.000186134,5,0.000182782,
5024,9909140,0.000365564,1.67e-07,0.000182782,2.51e-32,0.013323298,1.67e-07,1.0,-9.18e-21,1.14e-18,8.55e-05,2,0.000182782,
5025,9208068,0.000365564,1e-07,0.000182782,2.51e-32,0.013323298,1e-07,1.0,1.21e-20,5.65e-19,8.55e-05,3,0.000182782,
