,Rank,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige
3954,3955,207113,205027,9308110,9506134,9506134,9506134,9308110,9506134,9411210,9704051,9506134,9506134,9905127
3955,3956,207111,9211116,9405025,9304131,9304131,9304131,9405025,9304131,9606181,9911084,9304131,9304131,9210121
3956,3957,207106,9504133,9309104,9312155,9312155,9312155,9309104,9312155,9301050,9703168,9312155,9312155,9410065
3957,3958,207105,9212048,2179,9504055,9504055,9504055,2179,9504055,9203048,9605067,9504055,9504055,3299
3958,3959,207096,9308144,9211089,9306066,9306066,9306066,9211089,9306066,9402049,9703137,9306066,9306066,9411124
3959,3960,207091,9201042,9206031,9305015,9305015,9305015,9206031,9305015,9904157,8102,9305015,9305015,9712220
3960,3961,207089,9209125,206223,9402111,9402111,9402111,206223,9402111,9703094,9306039,9402111,9402111,201046
3961,3962,207078,9703158,9904028,9203011,9203011,9203011,9904028,9203011,9803183,9911011,9203011,9203011,204215
3962,3963,207064,9303008,11140,9902091,9902091,9902091,11140,9902091,9911014,9601131,9902091,9902091,9908105
3963,3964,207051,9304088,9406026,9612137,9612137,9612137,9406026,9612137,9201042,9603131,9612137,9612137,9601131
3964,3965,207049,9210070,9610145,9302012,9302012,9302012,9610145,9302012,9605064,9602022,9302012,9302012,9908090
3965,3966,207040,9306139,9302142,9408052,9408052,9408052,9302142,9408052,9302067,9410233,9408052,9408052,3056
3966,3967,207038,9708109,9410027,9310153,9310153,9310153,9410027,9310153,6227,12134,9310153,9310153,9608101
3967,3968,207037,210154,9509125,9405140,9405140,9405140,9509125,9405140,9412124,9709137,9405140,9405140,9707131
3968,3969,207033,9905095,9301041,9605181,9605181,9605181,9301041,9605181,9202081,9507062,9605181,9605181,9712124
3969,3970,207017,9703080,9504011,206141,206141,206141,9504011,206141,1221,9410140,206141,206141,9306002
3970,3971,207007,9508086,9506171,9305173,9305173,9305173,9506171,9305173,9608142,9404050,9305173,9305173,206229
3971,3972,206255,9702143,9210155,9408023,9408023,9408023,9210155,9408023,7122,9608190,9408023,9408023,9710219
3972,3973,206245,9707096,9404039,9208065,9208065,9208065,9404039,9208065,9201009,9506159,9208065,9208065,9911107
3973,3974,206237,9306062,9409194,9208069,9208069,9208069,9409194,9208069,9311080,206211,9208069,9208069,9209065
3974,3975,206236,9403021,9403101,9310147,9310147,9310147,9403101,9310147,9402073,3056,9310147,9310147,9610091
3975,3976,206229,9701103,12256,9308085,9308085,9308085,12256,9308085,9704057,9503044,9308085,9308085,12189
3976,3977,206228,4161,208217,9306072,9306072,9306072,208217,9306072,9510073,9803030,9306072,9306072,201187
3977,3978,206223,9504127,9301100,9201020,9201020,9201020,9301100,9201020,9909164,9904064,9201020,9201020,9709077
3978,3979,206220,9310189,5112,203003,203003,203003,5112,203003,9603176,10148,203003,203003,207272
3979,3980,206211,9306028,212339,9505063,9505063,9505063,212339,9505063,9408134,9509077,9505063,9505063,209086
3980,3981,206201,9504071,9306094,9308100,9308100,9308100,9306094,9308100,9903167,9609138,9308100,9308100,208118
3981,3982,206196,9204040,9502102,9202063,9202063,9202063,9502102,9202063,9301014,9601179,9202063,9202063,9409044
3982,3983,206195,9606079,9250,9210068,9210068,9210068,9250,9210068,202056,9609219,9210068,9210068,9706056
3983,3984,206185,9204038,9511094,9304031,9304031,9304031,9511094,9304031,9304011,9908115,9304031,9304031,7195
3984,3985,206182,9204026,9709104,9201041,9201041,9201041,9709104,9201041,9611225,205315,9201041,9201041,9210050
3985,3986,206181,9906139,9209005,9503090,9503090,9503090,9209005,9503090,9310024,2063,9503090,9503090,9505102
3986,3987,206179,9210122,9906082,9202060,9202060,9202060,9906082,9202060,9701010,9312187,9202060,9202060,9709100
3987,3988,206175,9208048,9210028,5010,5010,5010,9210028,5010,9205105,9503104,5010,5010,9904181
3988,3989,206173,9905081,9606100,9903060,9903060,9903060,9606100,9903060,9206009,9710161,9903060,9903060,9804164
3989,3990,206168,9212038,9903070,9204082,9204082,9204082,9903070,9204082,9306072,9410013,9204082,9204082,9409119
3990,3991,206164,9407154,9510111,9204079,9204079,9204079,9510111,9204079,9611039,9706091,9204079,9204079,9605059
3991,3992,206147,9403103,9207048,9207102,9207102,9207102,9207048,9207102,11060,9307190,9207102,9207102,9712174
3992,3993,206141,9510138,9312115,9401065,9401065,9401065,9312115,9401065,9410041,9611003,9401065,9401065,9202040
3993,3994,206130,9312114,9211066,9302067,9302067,9302067,9211066,9302067,9803264,9504041,9302067,9302067,9612244
3994,3995,206122,9201067,12027,9503224,9503224,9503224,12027,9503224,9610201,9505043,9503224,9503224,9707087
3995,3996,206108,9204074,9304108,9204070,9204070,9204070,9304108,9204070,9405076,209042,9204070,9204070,9412074
3996,3997,206107,9206112,9503110,9210129,9210129,9210129,9503110,9210129,9805089,9901069,9210129,9210129,9512041
3997,3998,206104,9208027,9207032,9902207,9902207,9902207,9207032,9902207,9407027,9912036,9902207,9902207,9605209
3998,3999,206066,9506004,7211,9501145,9501145,9501145,7211,9501145,9311098,9911107,9501145,9501145,9612068
3999,4000,206052,9407013,9203013,9208041,9208041,9208041,9203013,9208041,203211,9708076,9208041,9208041,205051
4000,4001,206038,9207017,9408010,9710036,9710036,9710036,9408010,9710036,9301026,9706133,9710036,9710036,9307145
4001,4002,206035,9205114,9302005,9210146,9210146,9210146,9302005,9210146,9612031,205221,9210146,9210146,1215
4002,4003,206029,9511102,9201039,9605226,9605226,9605226,9201039,9605226,9707261,9407157,9605226,9605226,9506111
4003,4004,206010,212084,9308121,9309035,9309035,9309035,9308121,9309035,9208040,9606148,9309035,9309035,9705183
4004,4005,206007,212267,9301056,9607189,9607189,9607189,9301056,9607189,9410048,9506147,9607189,9607189,9404172
4005,4006,206006,9705048,9803115,9302093,9302093,9302093,9803115,9302093,9612149,9509140,9302093,9302093,9601078
4006,4007,205319,9206097,9206069,9412108,9412108,9412108,9206069,9412108,9710036,9607176,9412108,9412108,9305028
4007,4008,205316,9205044,9301037,9912289,9912289,9912289,9301037,9912289,9601020,9711163,9912289,9912289,201127
4008,4009,205315,9710052,9707240,9211016,9211016,9211016,9707240,9211016,9607114,9702072,9211016,9211016,9603065
4009,4010,205310,9203048,8168,9209078,9209078,9209078,8168,9209078,9211107,9307076,9209078,9209078,9302032
4010,4011,205301,9306152,9502046,9403136,9403136,9403136,9502046,9403136,9206098,9804152,9403136,9403136,202022
4011,4012,205296,203079,202187,1113,1113,1113,202187,1113,9304020,9705175,1113,1113,9709142
4012,4013,205290,9204051,9411191,9211141,9211141,9211141,9411191,9211141,9209075,9411081,9211141,9211141,9402121
4013,4014,205280,9607192,9906241,9304106,9304106,9304106,9906241,9304106,9706158,9802068,9304106,9304106,9503116
4014,4015,205274,9206039,9302051,9202034,9202034,9202034,9302051,9202034,9502102,10190,9202034,9202034,9611207
4015,4016,205273,9304009,9212062,9212075,9212075,9212075,9212062,9212075,9509136,9708089,9212075,9212075,9602053
4016,4017,205265,9212106,9309127,9506166,9506166,9506166,9309127,9506166,9704080,9603037,9506166,9506166,9503234
4017,4018,205256,9504140,9504061,9201056,9201056,9201056,9504061,9201056,9703087,9301097,9201056,9201056,9610242
4018,4019,205251,9407150,9210003,9406152,9406152,9406152,9210003,9406152,9503029,9055,9406152,9406152,9609182
4019,4020,205246,9202020,9306017,9204002,9204002,9204002,9306017,9204002,9510106,9412018,9204002,9204002,9903196
4020,4021,205232,9411104,9206089,9212112,9212112,9212112,9206089,9212112,9505174,11159,9212112,9212112,9909101
4021,4022,205223,9908202,9803027,9610076,9610076,9610076,9803027,9610076,205187,9704015,9610076,9610076,9209074
4022,4023,205221,9212145,210215,9206085,9206085,9206085,210215,9206085,208123,9608019,9206085,9206085,9501056
4023,4024,205209,9410163,9211128,9207091,9207091,9207091,9211128,9207091,9711024,9610201,9207091,9207091,9412092
4024,4025,205200,9612161,9801031,9707106,9707106,9707106,9801031,9707106,9404008,9303159,9707106,9707106,9701101
4025,4026,205195,9209009,9207070,9910165,9910165,9910165,9207070,9910165,9603178,9912162,9910165,9910165,9603012
4026,4027,205191,9711174,9210045,9606026,9606026,9606026,9210045,9606026,9303160,9802195,9606026,9606026,9408077
4027,4028,205187,9206021,9409195,9610123,9610123,9610123,9409195,9610123,9505136,9710192,9610123,9610123,9408029
4028,4029,205184,9203068,9512216,9406030,9406030,9406030,9512216,9406030,206185,210311,9406030,9406030,9910159
4029,4030,205181,9908182,9301105,9601159,9601159,9601159,9301105,9601159,2105,9605188,9601159,9601159,1040
4030,4031,205180,9706177,9711065,9208067,9208067,9208067,9711065,9208067,205028,9510241,9208067,9208067,9703176
4031,4032,205175,9235,9608142,9204023,9204023,9204023,9608142,9204023,9212071,9710233,9204023,9204023,2063
4032,4033,205163,9802019,207273,9307066,9307066,9307066,207273,9307066,9303109,9610144,9307066,9307066,9701022
4033,4034,205158,9207026,9611187,9210143,9210143,9210143,9611187,9210143,9512219,207106,9210143,9210143,9203050
4034,4035,205155,9202053,9205110,9208047,9208047,9208047,9205110,9208047,9603188,8004,9208047,9208047,9201010
4035,4036,205147,9903176,7054,9202058,9202058,9202058,7054,9202058,9310159,9906119,9202058,9202058,2022
4036,4037,205132,9311100,4014,9210021,9210021,9210021,4014,9210021,203005,9803181,9210021,9210021,9611072
4037,4038,205119,203225,9902142,204008,204008,204008,9902142,204008,9307027,9907143,204008,204008,9411024
4038,4039,205103,211239,8003,9204046,9204046,9204046,8003,9204046,9903136,9710122,9204046,9204046,9403192
4039,4040,205083,9210104,204022,9407079,9407079,9407079,204022,9407079,9803234,9707034,9407079,9407079,9612080
4040,4041,205079,201035,210082,9407137,9407137,9407137,210082,9407137,9610209,9406195,9407137,9407137,9510106
4041,4042,205070,9301060,9301089,9203082,9203082,9203082,9301089,9203082,9506052,9709102,9203082,9203082,9902052
4042,4043,205063,9508129,9605191,9505165,9505165,9505165,9605191,9505165,9603001,9605001,9505165,9505165,9303041
4043,4044,205062,9805175,9603166,9905079,9905079,9905079,9603166,9905079,206107,9304128,9905079,9905079,9710109
4044,4045,205052,9901035,9307040,9504158,9504158,9504158,9307040,9504158,9412072,202023,9504158,9504158,9911067
4045,4046,205051,10050,9508153,9309064,9309064,9309064,9508153,9309064,9901035,9709207,9309064,9309064,203248
4046,4047,205038,9302111,9706150,9310003,9310003,9310003,9706150,9310003,4140,9301038,9310003,9310003,9405103
4047,4048,205037,9209077,9601147,9712089,9712089,9712089,9601147,9712089,9708076,9603090,9712089,9712089,3061
4048,4049,205036,9604085,9904193,9507152,9507152,9507152,9904193,9507152,9909166,9311066,9507152,9507152,9201004
4049,4050,205029,9408141,10267,9212030,9212030,9212030,10267,9212030,9706053,9711003,9212030,9212030,9708076
4050,4051,205028,9611236,205158,9408081,9408081,9408081,205158,9408081,9805200,9210121,9408081,9408081,9712056
4051,4052,205027,9211107,208003,9205066,9205066,9205066,208003,9205066,9403186,9710065,9205066,9205066,9403042
4052,4053,205026,9401166,9412050,9306117,9306117,9306117,9412050,9306117,9412165,9801019,9306117,9306117,9412159
4053,4054,205017,9402054,9905142,9512118,9512118,9512118,9905142,9512118,9510067,207201,9512118,9512118,9210022
4054,4055,205002,207274,8151,9302112,9302112,9302112,8151,9302112,9607123,9406056,9302112,9302112,9311072
4055,4056,204261,9201001,9911218,9507079,9507079,9507079,9911218,9507079,9606144,9612084,9507079,9507079,9303174
4056,4057,204259,9412165,9607110,9307174,9307174,9307174,9607110,9307174,9503154,9707025,9307174,9307174,9308060
4057,4058,204253,9205011,9912113,9206038,9206038,9206038,9912113,9206038,9911186,8033,9206038,9206038,9202007
4058,4059,204223,9804078,9512027,9205016,9205016,9205016,9512027,9205016,9606105,9407027,9205016,9205016,9407023
4059,4060,204218,9301054,9407105,9305090,9305090,9305090,9407105,9305090,9612038,9804136,9305090,9305090,9209101
4060,4061,204215,9301069,9505175,9212003,9212003,9212003,9505175,9212003,9411179,205052,9212003,9212003,9406042
4061,4062,204214,9308005,9210099,9308125,9308125,9308125,9210099,9308125,205052,9804182,9308125,9308125,9311170
4062,4063,204206,9306050,9310099,9310128,9310128,9310128,9310099,9310128,9407078,9703222,9310128,9310128,9202011
4063,4064,204197,9207082,9805067,9212078,9212078,9212078,9805067,9212078,9308085,9606025,9212078,9212078,9210119
4064,4065,204195,4079,9303108,203185,203185,203185,9303108,203185,9601178,7108,203185,203185,9402002
4065,4066,204190,9407185,9303039,9201013,9201013,9201013,9303039,9201013,9512173,9302103,9201013,9201013,10253
4066,4067,204189,9306145,3074,9211029,9211029,9211029,3074,9211029,9704016,9905026,9211029,9211029,9711188
4067,4068,204188,9311121,9205039,9302123,9302123,9302123,9205039,9302123,11011,9412236,9302123,9302123,9804001
4068,4069,204184,9406199,9707202,9302019,9302019,9302019,9707202,9302019,9601052,9911001,9302019,9302019,207091
4069,4070,204171,9204004,9307008,9309047,9309047,9309047,9307008,9309047,9711073,9701042,9309047,9309047,9206081
4070,4071,204168,9709111,9204027,9303043,9303043,9303043,9204027,9303043,9404104,9801039,9303043,9303043,9401159
4071,4072,204166,9409198,9409111,9307146,9307146,9307146,9409111,9307146,9307171,9512211,9307146,9307146,9607198
4072,4073,204158,9504130,3172,9309130,9309130,9309130,3172,9309130,9209045,9901004,9309130,9309130,9505117
4073,4074,204148,210110,9304020,9209015,9209015,9209015,9304020,9209015,9406151,9503140,9209015,9209015,9612104
4074,4075,204147,9410072,9205067,9206095,9206095,9206095,9205067,9206095,9603071,9803234,9206095,9206095,9902033
4075,4076,204144,9905107,9601176,9301024,9301024,9301024,9601176,9301024,9507085,9804113,9301024,9301024,9310083
4076,4077,204112,9305154,9502145,9309157,9309157,9309157,9502145,9309157,9305154,3160,9309157,9309157,9503212
4077,4078,204107,9803131,9905013,9606147,9606147,9606147,9905013,9606147,5083,9905015,9606147,9606147,9712134
4078,4079,204091,9204103,9308028,9411219,9411219,9411219,9308028,9411219,9401137,9702109,9411219,9411219,9803113
4079,4080,204089,202034,9801090,9409187,9409187,9409187,9801090,9409187,9801008,9403193,9409187,9409187,9503014
4080,4081,204088,9502008,9402085,9305148,9305148,9305148,9402085,9305148,9408010,9410196,9305148,9305148,9907122
4081,4082,204087,9201069,9208026,9202009,9202009,9202009,9208026,9202009,9202020,9909138,9202009,9202009,9406057
4082,4083,204086,9401085,9310104,9412140,9412140,9412140,9310104,9412140,9512115,204253,9412140,9412140,9705139
4083,4084,204083,9405129,9210125,9203060,9203060,9203060,9210125,9203060,9412110,9911254,9203060,9203060,9504010
4084,4085,204082,9512098,9507006,9201016,9201016,9201016,9507006,9201016,9303132,212043,9201016,9201016,9310026
4085,4086,204071,9710058,9412009,9204025,9204025,9204025,9412009,9204025,9907024,9503133,9204025,9204025,9503126
4086,4087,204033,9412038,9508081,9203018,9203018,9203018,9508081,9203018,9709013,9307027,9203018,9203018,9610204
4087,4088,204022,201128,9805052,9211063,9211063,9211063,9805052,9211063,9203051,9247,9211063,9211063,9704080
4088,4089,204019,9606178,9803055,9310084,9310084,9310084,9803055,9310084,9206099,7095,9310084,9310084,8241
4089,4090,204016,9506174,9210152,9502056,9502056,9502056,9210152,9502056,9208026,9606144,9502056,9502056,9512086
4090,4091,204008,9602090,204019,9301087,9301087,9301087,204019,9301087,7072,9507085,9301087,9301087,9303101
4091,4092,204004,207143,9412001,9405135,9405135,9405135,9412001,9405135,9511037,9606080,9405135,9405135,9705132
4092,4093,203259,9201079,9510060,9211027,9211027,9211027,9510060,9211027,3268,9608063,9211027,9211027,9612083
4093,4094,203258,9306030,9501053,9209042,9209042,9209042,9501053,9209042,9902011,9711081,9209042,9209042,9708116
4094,4095,203248,9606110,9503194,9209110,9209110,9209110,9503194,9209110,9607119,9410206,9209110,9209110,9612018
4095,4096,203245,9404140,208168,9204048,9204048,9204048,208168,9204048,9607195,202022,9204048,9204048,9901109
4096,4097,203237,9611043,9201050,9603154,9603154,9603154,9201050,9603154,205070,9911139,9603154,9603154,9705106
4097,4098,203225,9201058,9701029,9209030,9209030,9209030,9701029,9209030,9501101,9608033,9209030,9209030,206107
4098,4099,203215,208132,211039,9203084,9203084,9203084,211039,9203084,4032,9605158,9203084,9203084,5089
4099,4100,203211,9312102,9312092,9209130,9209130,9209130,9312092,9209130,9702195,9307017,9209130,9209130,9507121
4100,4101,203206,9402063,9205074,9401051,9401051,9401051,9205074,9401051,9704174,9205014,9401051,9401051,9507143
4101,4102,203199,9609109,9511035,9301003,9301003,9301003,9511035,9301003,9902142,9305045,9301003,9301003,9702086
4102,4103,203190,9503044,9610017,9307085,9307085,9307085,9610017,9307085,9703176,9402088,9307085,9307085,11095
4103,4104,203187,9703037,9409043,9201029,9201029,9201029,9409043,9201029,9709067,9505039,9201029,9201029,8036
4104,4105,203185,9901132,9502162,203258,203258,203258,9502162,203258,9503017,9801031,203258,203258,9512144
4105,4106,203168,9403171,9606162,9503230,9503230,9503230,9606162,9503230,9404011,9301103,9503230,9503230,9302055
4106,4107,203161,9904157,9304063,9211046,9211046,9211046,9304063,9211046,9205044,9709030,9211046,9211046,9703010
4107,4108,203156,9702181,8222,201159,201159,201159,8222,201159,4053,5249,201159,201159,6178
4108,4109,203137,9901073,9205013,203237,203237,203237,9205013,203237,1155,9706007,203237,203237,8135
4109,4110,203130,9307048,9312020,203199,203199,203199,9312020,203199,9211133,9701012,203199,203199,207064
4110,4111,203124,9612038,9505037,9202066,9202066,9202066,9505037,9202066,9202005,7142,9202066,9202066,9509022
4111,4112,203101,9510073,9607036,9206111,9206111,9206111,9607036,9206111,9210160,207247,9206111,9206111,9803136
4112,4113,203092,9301068,9506010,9206091,9206091,9206091,9506010,9206091,9307040,9612215,9206091,9206091,2014
4113,4114,203085,9401048,9204041,3039,3039,3039,9204041,3039,9503014,9602001,3039,3039,210066
4114,4115,203079,201148,9512204,9201014,9201014,9201014,9512204,9201014,9605088,9710090,9201014,9201014,212014
4115,4116,203072,9405166,9408021,9311032,9311032,9311032,9408021,9311032,9707126,9503022,9311032,9311032,9803237
4116,4117,203067,9503128,9908149,9407019,9407019,9407019,9908149,9407019,201066,9604054,9407019,9407019,9710142
4117,4118,203042,9910183,12185,9802112,9802112,9802112,12185,9802112,9505025,9609032,9802112,9802112,2213
4118,4119,203041,9302097,9802158,9210011,9210011,9210011,9802158,9210011,9409111,9407023,9210011,9210011,5254
4119,4120,203030,9205097,9409013,9204099,9204099,9204099,9409013,9204099,205175,9503175,9204099,9204099,9310052
4120,4121,203026,9612135,9601106,9303012,9303012,9303012,9601106,9303012,9512117,3212,9303012,9303012,9804068
4121,4122,203019,9907002,9203077,9503001,9503001,9503001,9203077,9503001,9506147,9902083,9503001,9503001,9805050
4122,4123,203005,9304040,9207061,9501016,9501016,9501016,9207061,9501016,9212134,9411062,9501016,9501016,9602107
4123,4124,203003,9309016,9209031,3196,3196,3196,9209031,3196,9305038,9308060,3196,3196,3086
4124,4125,202203,207113,6094,9906135,9906135,9906135,6094,9906135,9608055,9401113,9906135,9906135,6235
4125,4126,202201,9211014,9507029,9201072,9201072,9201072,9507029,9201072,3059,9801196,9201072,9201072,11115
4126,4127,202189,9805036,9208049,9202036,9202036,9202036,9208049,9202036,9907177,205310,9202036,9202036,212342
4127,4128,202187,9305115,9609168,9211132,9211132,9211132,9609168,9211132,9909124,9906151,9211132,9211132,9075
4128,4129,202186,9503225,9211008,9605156,9605156,9605156,9211008,9605156,8107,9701087,9605156,9605156,7149
4129,4130,202162,9402078,9201068,9509003,9509003,9509003,9201068,9509003,9607183,9607164,9509003,9509003,9712096
4130,4131,202147,9306107,9611102,9202069,9202069,9202069,9611102,9202069,9503097,9611039,9202069,9202069,202162
4131,4132,202144,9404038,9711019,9410197,9410197,9410197,9711019,9410197,9803117,9703028,9410197,9410197,206245
4132,4133,202126,9408120,9707198,9708121,9708121,9708121,9707198,9708121,9802168,9601034,9708121,9708121,11208
4133,4134,202124,9304159,9309052,9301001,9301001,9301001,9309052,9301001,9306030,9602029,9301001,9301001,9802118
4134,4135,202116,9309018,9703105,9612212,9612212,9612212,9703105,9612212,9712071,9211092,9612212,9612212,9805102
4135,4136,202112,9502142,9410067,9307013,9307013,9307013,9410067,9307013,9702168,9605200,9307013,9307013,208228
4136,4137,202111,9304130,9312062,9501073,9501073,9501073,9312062,9501073,9201044,9711168,9501073,9501073,5258
4137,4138,202106,9307137,9210103,9507173,9507173,9507173,9210103,9507173,9306028,9908101,9507173,9507173,9611051
4138,4139,202089,9305032,9605188,9211044,9211044,9211044,9605188,9211044,9304104,9305042,9211044,9211044,211078
4139,4140,202077,9908042,9207058,1006,1006,1006,9207058,1006,9304159,7157,1006,1006,201267
4140,4141,202056,9406161,9608087,9408072,9408072,9408072,9608087,9408072,9601113,9612083,9408072,9408072,9909190
4141,4142,202043,9208013,9507159,9509045,9509045,9509045,9507159,9509045,9309145,207235,9509045,9509045,4114
4142,4143,202038,209088,9908112,9505099,9505099,9505099,9908112,9505099,9612102,9703193,9505099,9505099,6146
4143,4144,202034,9202014,9203066,9412148,9412148,9412148,9203066,9412148,9412200,9702201,9412148,9412148,12147
4144,4145,202032,9908131,208176,9206093,9206093,9206093,208176,9206093,9505135,9803164,9206093,9206093,204087
4145,4146,202023,9203046,9406160,9404012,9404012,9404012,9406160,9404012,9603031,9702202,9404012,9404012,12145
4146,4147,202022,9401011,9018,205296,205296,205296,9018,205296,9505123,9701069,205296,205296,207078
4147,4148,202021,9309135,9207094,9207095,9207095,9207095,9207094,9207095,9701012,9007,9207095,9207095,205319
4148,4149,201267,9209083,9204061,9308128,9308128,9308128,9204061,9308128,9510196,209206,9308128,9308128,11141
4149,4150,201263,9705185,9710224,9409006,9409006,9409006,9710224,9409006,9606045,9302001,9409006,9409006,3212
4150,4151,201258,208045,9206100,9311113,9311113,9311113,9206100,9311113,9511136,7225,9311113,9311113,7135
4151,4152,201255,9312166,6208,9401083,9401083,9401083,6208,9401083,9610134,205163,9401083,9401083,7010
4152,4153,201253,9301030,9308073,9501121,9501121,9501121,9308073,9501121,9412154,9712134,9501121,9501121,9803189
4153,4154,201250,7072,9204094,9304087,9304087,9304087,9204094,9304087,1185,204088,9304087,9304087,9608033
4154,4155,201220,9712229,204195,9210046,9210046,9210046,204195,9210046,9606195,9411063,9210046,9210046,9912203
4155,4156,201199,9208045,9706159,9407129,9407129,9407129,9706159,9407129,9605044,9512086,9407129,9407129,211119
4156,4157,201187,9504066,9207111,9707221,9707221,9707221,9207111,9707221,9605031,6066,9707221,9707221,9605001
4157,4158,201173,9211021,210164,9404150,9404150,9404150,210164,9404150,9707097,4012,9404150,9404150,9802073
4158,4159,201170,9601146,9505095,9302121,9302121,9302121,9505095,9302121,9702045,9709173,9302121,9302121,9801197
4159,4160,201159,208097,9601015,9203032,9203032,9203032,9601015,9203032,9301060,9905127,9203032,9203032,11172
4160,4161,201148,9301111,9208038,9308136,9308136,9308136,9208038,9308136,4152,9303109,9308136,9308136,10054
4161,4162,201140,6061,9302084,9310097,9310097,9310097,9302084,9310097,9911222,9601150,9310097,9310097,10226
4162,4163,201131,9707066,9703079,9503109,9503109,9503109,9703079,9503109,9602009,9303030,9503109,9503109,9707234
4163,4164,201128,9706102,9805010,9507136,9507136,9507136,9805010,9507136,2154,9407076,9507136,9507136,9412041
4164,4165,201127,9309087,9308094,9208007,9208007,9208007,9308094,9208007,9704197,1002,9208007,9208007,9612194
4165,4166,201125,9207066,8098,9511008,9511008,9511008,8098,9511008,3203,9608097,9511008,9511008,6150
4166,4167,201121,9206035,6232,9608161,9608161,9608161,6232,9608161,9303044,9607027,9608161,9608161,209135
4167,4168,201116,9711070,9311056,9401161,9401161,9401161,9311056,9401161,9902091,9310013,9401161,9401161,9705180
4168,4169,201070,9310021,9405024,9604151,9604151,9604151,9405024,9604151,9605172,9710127,9604151,9604151,11251
4169,4170,201066,9202006,9206008,9506187,9506187,9506187,9206008,9506187,9309105,211105,9506187,9506187,209242
4170,4171,201056,9405053,9303027,9205098,9205098,9205098,9303027,9205098,9203019,9305109,9205098,9205098,4083
4171,4172,201050,9606018,9602063,204197,204197,204197,9602063,204197,9705229,9501101,204197,204197,11137
4172,4173,201046,9902121,4026,9201031,9201031,9201031,4026,9201031,9711133,201070,9201031,9201031,9910039
4173,4174,201045,5170,9706045,9704078,9704078,9704078,9706045,9704078,9902024,9605172,9704078,9704078,9803217
4174,4175,201035,7006,9404003,9311029,9311029,9311029,9404003,9311029,201046,9407099,9311029,9311029,9610115
4175,4176,201029,9206027,211171,9306071,9306071,9306071,211171,9306071,9307120,9702048,9306071,9306071,9805060
4176,4177,201017,9203023,9903162,203067,203067,203067,9903162,203067,9601111,9404094,203067,203067,9403135
4177,4178,201007,9604098,11250,9306031,9306031,9306031,11250,9306031,9305142,9711138,9306031,9306031,9805135
4178,4179,12258,9312029,9906189,9506188,9506188,9506188,9906189,9506188,9209125,205063,9506188,9506188,9702072
4179,4180,12256,9901116,9410134,9402020,9402020,9402020,9410134,9402020,9303057,9705003,9402020,9402020,9604082
4180,4181,12252,9307001,9204035,9911014,9911014,9911014,9204035,9911014,9209016,9506186,9911014,9911014,9705029
4181,4182,12251,9508131,11100,9903167,9903167,9903167,11100,9903167,9208055,8123,9903167,9903167,9709093
4182,4183,12213,9201021,203161,9904072,9904072,9904072,203161,9904072,9204077,9412128,9904072,9904072,9179
4183,4184,12189,9404093,9307119,9302044,9302044,9302044,9307119,9302044,202189,9408096,9302044,9302044,5281
4184,4185,12188,9609024,9206041,9707045,9707045,9707045,9206041,9707045,9611215,9608137,9707045,9707045,9912251
4185,4186,12185,9503080,9504029,9611166,9611166,9611166,9504029,9611166,9907002,9804001,9611166,9611166,9702070
4186,4187,12176,9205025,212123,9308110,9308110,9308110,212123,9308110,10138,9310052,9308110,9308110,6121
4187,4188,12147,9401132,9410091,9309104,9309104,9309104,9410091,9309104,9709030,9607198,9309104,9309104,9312055
4188,4189,12145,207040,9303161,2179,2179,2179,9303161,2179,9206021,9805102,2179,2179,210210
4189,4190,12143,9304084,9906015,9211089,9211089,9211089,9906015,9211089,9408025,9901053,9211089,9211089,9412069
4190,4191,12134,9402075,9502114,9206031,9206031,9206031,9502114,9206031,9206077,9412153,9206031,9206031,9802133
4191,4192,12121,9608193,9203029,9904028,9904028,9904028,9203029,9904028,9210015,9803194,9904028,9904028,10105
4192,4193,12093,9207022,9307093,9406026,9406026,9406026,9307093,9406026,9804013,9309095,9406026,9406026,207268
4193,4194,12090,9201006,9712113,9610145,9610145,9610145,9712113,9610145,9206112,9902008,9610145,9610145,205017
4194,4195,12083,9906074,9507105,9302142,9302142,9302142,9507105,9302142,9906198,9909076,9302142,9302142,2096
4195,4196,12080,9301132,9305147,9410027,9410027,9410027,9305147,9410027,10017,9712124,9410027,9410027,201050
4196,4197,12077,9307155,9802040,9509125,9509125,9509125,9802040,9509125,1006,204206,9509125,9509125,9906181
4197,4198,12072,9201080,201250,9301041,9301041,9301041,201250,9301041,9803125,9907118,9301041,9301041,9611133
4198,4199,12067,9308078,209114,9504011,9504011,9504011,209114,9504011,9503175,9804188,9504011,9504011,9707004
4199,4200,12062,9201063,9805208,9210155,9210155,9210155,9805208,9210155,9609152,9706110,9210155,9210155,11166
4200,4201,12057,9503147,9210151,9404039,9404039,9404039,9210151,9404039,7142,9303174,9404039,9404039,9703158
4201,4202,12027,9210005,9204015,9409194,9409194,9409194,9204015,9409194,9308028,9503017,9409194,9409194,9708109
4202,4203,12023,9201070,9805093,9403101,9403101,9403101,9805093,9403101,9202086,9705158,9403101,9403101,210154
4203,4204,12021,9501017,9304110,208217,208217,208217,9304110,208217,9706143,9710069,208217,208217,9702143
