Id,Degree-Centrality,Betweenness-Centrality,EigenVector-centrality,Closeness-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Page-Rank,Katz Centrality,Page-Rank,Percolation-Centrality,score
,,,,,,,,,,,,
9711177,0.000652316,2.83E-06,0.001950267,0.25148935,2.93E-05,2.93E-05,0.000652316,2.14E-05,0.25148935,2.14E-05,2.83E-06,3.80E-06
,,,,,,,,,,,,
9810080,0.000471117,0.000160955,1.90E-05,0.207024858,2.86E-07,2.86E-07,0.000471117,4.43E-05,0.207024858,4.43E-05,0.000160955,0.000188384
,,,,,,,,,,,,
9608083,0.000289918,5.40E-05,4.59E-05,0.210610049,6.92E-07,6.92E-07,0.000289918,2.86E-05,0.210610049,2.86E-05,5.40E-05,6.87E-05
,,,,,,,,,,,,
9710234,0.000217439,3.77E-05,2.24E-05,0.212177894,3.37E-07,3.37E-07,0.000217439,2.28E-05,0.212177894,2.28E-05,3.77E-05,5.87E-05
,,,,,,,,,,,,
9711085,0.000217439,5.61E-05,3.96E-05,0.20791168,5.98E-07,5.98E-07,0.000217439,2.60E-05,0.20791168,2.60E-05,5.61E-05,6.52E-05
,,,,,,,,,,,,
3244,0.000289918,3.45E-06,6.20E-05,0.206815507,9.34E-07,9.34E-07,0.000289918,2.03E-05,0.206815507,2.03E-05,3.45E-06,4.46E-06
,,,,,,,,,,,,
9803178,0.000253678,0,1.51E-05,0.192415361,2.28E-07,2.28E-07,0.000253678,2.14E-05,0.192415361,2.14E-05,0,0
,,,,,,,,,,,,
9805012,0.000362398,5.06E-07,1.91E-05,0.196938555,2.87E-07,2.87E-07,0.000362398,2.86E-05,0.196938555,2.86E-05,5.06E-07,1.33E-06
,,,,,,,,,,,,
9904196,0.000108719,4.06E-08,0.000190919,0.223592029,2.88E-06,2.88E-06,0.000108719,9.06E-06,0.223592029,9.06E-06,4.06E-08,5.48E-08
,,,,,,,,,,,,
9909177,3.62E-05,0,0.000154573,0.219919516,2.33E-06,2.33E-06,3.62E-05,6.71E-06,0.219919516,6.71E-06,0,0
,,,,,,,,,,,,
9907057,0.000289918,7.85E-06,2.45E-05,0.206296363,3.71E-07,3.71E-07,0.000289918,2.46E-05,0.206296363,2.46E-05,7.85E-06,9.99E-06
,,,,,,,,,,,,
3247,0.000217439,3.09E-07,6.37E-05,0.213268974,9.60E-07,9.60E-07,0.000217439,1.69E-05,0.213268974,1.69E-05,3.09E-07,3.79E-07
,,,,,,,,,,,,
9710229,0.000181199,2.28E-07,5.29E-06,0.193584599,7.97E-08,7.97E-08,0.000181199,1.75E-05,0.193584599,1.75E-05,2.28E-07,2.90E-07
,,,,,,,,,,,,
9909220,0.000434877,8.24E-07,0.001277095,0.235305769,1.92E-05,1.92E-05,0.000434877,2.00E-05,0.235305769,2.00E-05,8.24E-07,1.43E-06
,,,,,,,,,,,,
9803204,0.000652316,0.000306339,0.001383391,0.254279592,2.08E-05,2.08E-05,0.000652316,4.11E-05,0.254279592,4.11E-05,0.000306339,0.000314279
,,,,,,,,,,,,
3250,0.000181199,1.90E-06,4.34E-06,0.190387605,6.53E-08,6.53E-08,0.000181199,2.13E-05,0.190387605,2.13E-05,1.90E-06,3.29E-06
,,,,,,,,,,,,
9607198,0.000326158,4.80E-05,0.000109018,0.226604599,1.64E-06,1.64E-06,0.000326158,2.79E-05,0.226604599,2.79E-05,4.80E-05,4.80E-05
,,,,,,,,,,,,
9609196,0.000326158,4.80E-05,0.000109018,0.226604599,1.64E-06,1.64E-06,0.000326158,2.79E-05,0.226604599,2.79E-05,4.80E-05,4.80E-05
,,,,,,,,,,,,
9811144,0.000108719,2.00E-05,3.24E-05,0.206612954,4.89E-07,4.89E-07,0.000108719,1.37E-05,0.206612954,1.37E-05,2.00E-05,2.70E-05
,,,,,,,,,,,,
9901113,0.000144959,0,3.95E-06,0.18794881,5.95E-08,5.95E-08,0.000144959,1.72E-05,0.18794881,1.72E-05,0,0
,,,,,,,,,,,,
3251,0.000797275,5.50E-05,0.009533482,0.279402596,0.000143802,0.000143802,0.000797275,2.47E-05,0.279402596,2.47E-05,5.50E-05,5.12E-05
,,,,,,,,,,,,
9811184,0.000144959,3.08E-05,7.32E-07,0.178111679,1.10E-08,1.10E-08,0.000144959,2.79E-05,0.178111679,2.79E-05,3.08E-05,3.86E-05
,,,,,,,,,,,,
9608179,0.000217439,0.00013085,1.23E-05,0.202563924,1.83E-07,1.83E-07,0.000217439,3.38E-05,0.202563924,3.38E-05,0.00013085,0.000139019
,,,,,,,,,,,,
9703046,0.000108719,3.58E-05,7.77E-07,0.187484534,1.17E-08,1.17E-08,0.000108719,1.50E-05,0.187484534,1.50E-05,3.58E-05,4.28E-05
,,,,,,,,,,,,
9810049,0.000181199,1.18E-05,1.09E-06,0.184691582,1.64E-08,1.64E-08,0.000181199,2.76E-05,0.184691582,2.76E-05,1.18E-05,1.56E-05
,,,,,,,,,,,,
9411081,0.000253678,0.000143782,3.59E-06,0.194993522,5.40E-08,5.40E-08,0.000253678,3.16E-05,0.194993522,3.16E-05,0.000143782,0.000139224
,,,,,,,,,,,,
9708032,0.000144959,2.85E-06,3.35E-06,0.190291596,5.03E-08,5.03E-08,0.000144959,1.89E-05,0.190291596,1.89E-05,2.85E-06,3.74E-06
,,,,,,,,,,,,
9708121,3.62E-05,0,7.69E-07,0.177960245,1.16E-08,1.16E-08,3.62E-05,8.69E-06,0.177960245,8.69E-06,0,0
,,,,,,,,,,,,
9412050,0.000144959,1.18E-05,4.80E-07,0.177096817,7.21E-09,7.21E-09,0.000144959,2.98E-05,0.177096817,2.98E-05,1.18E-05,2.05E-05
,,,,,,,,,,,,
9707231,0.000108719,0,1.44E-06,0.183800851,2.16E-08,2.16E-08,0.000108719,1.60E-05,0.183800851,1.60E-05,0,0
,,,,,,,,,,,,
9609109,0.000181199,9.31E-06,2.99E-06,0.195112806,4.48E-08,4.48E-08,0.000181199,2.10E-05,0.195112806,2.10E-05,9.31E-06,1.23E-05
,,,,,,,,,,,,
3257,0.000217439,3.24E-06,4.20E-06,0.183962392,6.30E-08,6.30E-08,0.000217439,3.33E-05,0.183962392,3.33E-05,3.24E-06,5.91E-06
,,,,,,,,,,,,
9401020,0.000289918,0.000255036,9.98E-06,0.197099373,1.50E-07,1.50E-07,0.000289918,5.12E-05,0.197099373,5.12E-05,0.000255036,0.000266079
,,,,,,,,,,,,
9903070,0.000253678,0.000100725,0.000100768,0.212784546,1.52E-06,1.52E-06,0.000253678,3.46E-05,0.212784546,3.46E-05,0.000100725,9.64E-05
,,,,,,,,,,,,
9904047,0.000362398,0.000193872,0.000102382,0.21356648,1.54E-06,1.54E-06,0.000362398,4.91E-05,0.21356648,4.91E-05,0.000193872,0.00018892
,,,,,,,,,,,,
9909142,0.000217439,0.00011982,0.000130311,0.207460895,1.94E-06,1.94E-06,0.000217439,2.99E-05,0.207460895,2.99E-05,0.00011982,0.000134086
,,,,,,,,,,,,
9910151,0.000217439,7.88E-09,2.55E-06,0.175900382,3.85E-08,3.85E-08,0.000217439,3.44E-05,0.175900382,3.44E-05,7.88E-09,7.88E-09
,,,,,,,,,,,,
9812138,0.000181199,1.53E-06,1.46E-06,0.178672324,2.20E-08,2.20E-08,0.000181199,2.98E-05,0.178672324,2.98E-05,1.53E-06,3.29E-06
,,,,,,,,,,,,
9906002,0.000181199,8.56E-09,2.56E-06,0.175953522,3.86E-08,3.86E-08,0.000181199,2.86E-05,0.175953522,2.86E-05,8.56E-09,1.58E-08
,,,,,,,,,,,,
9503112,0.000144959,5.69E-05,7.62E-07,0.186821712,1.14E-08,1.14E-08,0.000144959,2.35E-05,0.186821712,2.35E-05,5.69E-05,6.06E-05
,,,,,,,,,,,,
3259,0.000217439,1.83E-06,5.80E-06,0.198323475,8.70E-08,8.70E-08,0.000217439,2.03E-05,0.198323475,2.03E-05,1.83E-06,2.75E-06
,,,,,,,,,,,,
9907091,0.000181199,6.75E-07,2.87E-06,0.192321438,4.30E-08,4.30E-08,0.000181199,1.78E-05,0.192321438,1.78E-05,6.75E-07,1.35E-06
,,,,,,,,,,,,
9908136,0.000108719,1.09E-10,9.83E-05,0.208330404,1.48E-06,1.48E-06,0.000108719,9.07E-06,0.208330404,9.07E-06,1.09E-10,1.09E-10
,,,,,,,,,,,,
9612119,0.001050953,0.000103674,0.004064797,0.271148528,6.11E-05,6.11E-05,0.001050953,3.93E-05,0.271148528,3.93E-05,0.000103674,9.61E-05
,,,,,,,,,,,,
9704009,0.000652316,0.000201942,0.002247184,0.262149244,3.38E-05,3.38E-05,0.000652316,3.03E-05,0.262149244,3.03E-05,0.000201942,0.000213837
,,,,,,,,,,,,
9801058,0.000978474,5.86E-05,0.006207454,0.272184277,9.37E-05,9.37E-05,0.000978474,3.22E-05,0.272184277,3.22E-05,5.86E-05,6.43E-05
,,,,,,,,,,,,
3262,0.001014713,0.00019602,0.002536293,0.255548067,3.83E-05,3.83E-05,0.001014713,3.61E-05,0.255548067,3.61E-05,0.00019602,0.000186497
,,,,,,,,,,,,
9908139,0.000724795,2.37E-05,0.000799084,0.241950592,1.20E-05,1.20E-05,0.000724795,2.87E-05,0.241950592,2.87E-05,2.37E-05,2.27E-05
,,,,,,,,,,,,
9502149,0.000217439,7.79E-05,0.000291775,0.241320773,4.40E-06,4.40E-06,0.000217439,1.50E-05,0.241320773,1.50E-05,7.79E-05,9.67E-05
,,,,,,,,,,,,
9612251,0.001123433,1.71E-05,0.005060158,0.269268183,7.60E-05,7.60E-05,0.001123433,3.45E-05,0.269268183,3.45E-05,1.71E-05,1.58E-05
,,,,,,,,,,,,
9703209,0.00155831,0.000391782,0.005090758,0.269092392,7.65E-05,7.65E-05,0.00155831,5.02E-05,0.269092392,5.02E-05,0.000391782,0.000386046
,,,,,,,,,,,,
9908009,0.000108719,0,0.000185442,0.222531603,2.78E-06,2.78E-06,0.000108719,7.96E-06,0.222531603,7.96E-06,0,0
,,,,,,,,,,,,
3266,3.62E-05,0,2.28E-05,0.206121779,3.42E-07,3.42E-07,3.62E-05,8.26E-06,0.206121779,8.26E-06,0,0
,,,,,,,,,,,,
3268,0.000507357,7.94E-05,0.000141555,0.224990888,2.12E-06,2.12E-06,0.000507357,4.55E-05,0.224990888,4.55E-05,7.94E-05,0.000100691
,,,,,,,,,,,,
9411027,0.000253678,2.55E-05,1.98E-05,0.203184551,2.96E-07,2.96E-07,0.000253678,2.89E-05,0.203184551,2.89E-05,2.55E-05,2.99E-05
,,,,,,,,,,,,
9510189,0.000326158,1.43E-05,2.38E-05,0.20880776,3.56E-07,3.56E-07,0.000326158,3.26E-05,0.20880776,3.26E-05,1.43E-05,2.08E-05
,,,,,,,,,,,,
9603064,0.000144959,7.53E-06,1.90E-05,0.201836018,2.84E-07,2.84E-07,0.000144959,1.84E-05,0.201836018,1.84E-05,7.53E-06,9.56E-06
,,,,,,,,,,,,
9709047,0.000289918,2.98E-05,8.40E-06,0.196224576,1.26E-07,1.26E-07,0.000289918,3.52E-05,0.196224576,3.52E-05,2.98E-05,4.08E-05
,,,,,,,,,,,,
9908106,0.001195912,0.00026984,0.004716625,0.2722064,7.08E-05,7.08E-05,0.001195912,5.03E-05,0.2722064,5.03E-05,0.00026984,0.000284756
,,,,,,,,,,,,
9301128,3.62E-05,0,9.18E-07,0.179811509,1.37E-08,1.37E-08,3.62E-05,8.39E-06,0.179811509,8.39E-06,0,0
,,,,,,,,,,,,
9706176,0.000579836,0.000875827,3.22E-05,0.210259646,4.85E-07,4.85E-07,0.000579836,7.34E-05,0.210259646,7.34E-05,0.000875827,0.000887839
,,,,,,,,,,,,
9612221,0.000579836,0.00027764,0.001937934,0.26213129,2.91E-05,2.91E-05,0.000579836,3.67E-05,0.26213129,3.67E-05,0.00027764,0.000287568
,,,,,,,,,,,,
9804063,0.000398637,0.000520988,6.07E-05,0.214728702,9.16E-07,9.16E-07,0.000398637,3.89E-05,0.214728702,3.89E-05,0.000520988,0.000570102
,,,,,,,,,,,,
9912193,0.000144959,2.31E-07,0.000192496,0.216636869,2.90E-06,2.90E-06,0.000144959,1.05E-05,0.216636869,1.05E-05,2.31E-07,2.97E-07
,,,,,,,,,,,,
9706086,0.000144959,6.54E-08,9.77E-07,0.186373352,1.47E-08,1.47E-08,0.000144959,1.78E-05,0.186373352,1.78E-05,6.54E-08,7.35E-08
,,,,,,,,,,,,
3270,0.000471117,0.000602845,0.001948469,0.25008088,2.92E-05,2.92E-05,0.000471117,3.54E-05,0.25008088,3.54E-05,0.000602845,0.000570368
,,,,,,,,,,,,
9409048,0.000217439,8.49E-05,2.47E-05,0.205869947,3.69E-07,3.69E-07,0.000217439,3.18E-05,0.205869947,3.18E-05,8.49E-05,9.93E-05
,,,,,,,,,,,,
9610136,0.000289918,7.37E-06,9.86E-05,0.217790345,1.49E-06,1.49E-06,0.000289918,2.29E-05,0.217790345,2.29E-05,7.37E-06,9.71E-06
,,,,,,,,,,,,
9810256,0.000144959,4.02E-06,0.000164247,0.215707217,2.48E-06,2.48E-06,0.000144959,1.43E-05,0.215707217,1.43E-05,4.02E-06,5.09E-06
,,,,,,,,,,,,
3276,0.000434877,2.68E-05,8.23E-06,0.20106201,1.23E-07,1.23E-07,0.000434877,3.54E-05,0.20106201,3.54E-05,2.68E-05,2.95E-05
,,,,,,,,,,,,
9308053,0.000253678,2.41E-06,6.23E-07,0.181690605,9.33E-09,9.33E-09,0.000253678,2.45E-05,0.181690605,2.45E-05,2.41E-06,3.49E-06
,,,,,,,,,,,,
9601051,0.000724795,0.000174748,7.81E-05,0.221040813,1.17E-06,1.17E-06,0.000724795,5.30E-05,0.221040813,5.30E-05,0.000174748,0.000177617
,,,,,,,,,,,,
9405051,0.000144959,9.60E-06,3.22E-06,0.193094882,4.84E-08,4.84E-08,0.000144959,1.89E-05,0.193094882,1.89E-05,9.60E-06,1.20E-05
,,,,,,,,,,,,
9612122,0.000144959,7.65E-05,2.11E-05,0.21564645,3.18E-07,3.18E-07,0.000144959,1.97E-05,0.21564645,1.97E-05,7.65E-05,9.69E-05
,,,,,,,,,,,,
9912225,0.000869754,4.67E-05,0.002888435,0.269054559,4.34E-05,4.34E-05,0.000869754,3.14E-05,0.269054559,3.14E-05,4.67E-05,5.04E-05
,,,,,,,,,,,,
9905071,0.000326158,4.82E-06,0.002115706,0.257428921,3.18E-05,3.18E-05,0.000326158,1.40E-05,0.257428921,1.40E-05,4.82E-06,4.23E-06
,,,,,,,,,,,,
9911134,0.000108719,1.06E-07,0.000355171,0.222538997,5.36E-06,5.36E-06,0.000108719,9.14E-06,0.222538997,9.14E-06,1.06E-07,1.55E-07
,,,,,,,,,,,,
3282,0.000144959,3.63E-06,0.000288046,0.218042034,4.35E-06,4.35E-06,0.000144959,1.09E-05,0.218042034,1.09E-05,3.63E-06,6.05E-06
,,,,,,,,,,,,
3283,7.25E-05,0,1.84E-11,0.128039049,2.75E-13,2.75E-13,7.25E-05,2.26E-05,0.128039049,2.26E-05,0,0
,,,,,,,,,,,,
9911219,0.000108719,2.37E-06,7.09E-11,0.133005262,1.06E-12,1.06E-12,0.000108719,3.21E-05,0.133005262,3.21E-05,2.37E-06,6.10E-06
,,,,,,,,,,,,
9903023,0.001159672,8.64E-05,0.013564619,0.267814701,0.000204758,0.000204758,0.001159672,3.79E-05,0.267814701,3.79E-05,8.64E-05,7.79E-05
,,,,,,,,,,,,
9803058,0.00155831,9.27E-05,0.006359475,0.271173228,9.57E-05,9.57E-05,0.00155831,5.11E-05,0.271173228,5.11E-05,9.27E-05,8.60E-05
,,,,,,,,,,,,
9305156,7.25E-05,0,9.44E-06,0.192732337,1.42E-07,1.42E-07,7.25E-05,1.22E-05,0.192732337,1.22E-05,0,0
,,,,,,,,,,,,
9402040,3.62E-05,0,1.43E-05,0.1956014,2.15E-07,2.15E-07,3.62E-05,7.38E-06,0.1956014,7.38E-06,0,0
,,,,,,,,,,,,
9609001,0.000289918,8.05E-05,3.90E-05,0.204757579,5.89E-07,5.89E-07,0.000289918,3.73E-05,0.204757579,3.73E-05,8.05E-05,9.22E-05
,,,,,,,,,,,,
3287,3.62E-05,0,5.44E-09,0.151166903,8.17E-11,8.17E-11,3.62E-05,1.61E-05,0.151166903,1.61E-05,0,0
,,,,,,,,,,,,
9302097,3.62E-05,0,5.44E-09,0.151166903,8.17E-11,8.17E-11,3.62E-05,1.61E-05,0.151166903,1.61E-05,0,0
,,,,,,,,,,,,
4083,0.000434877,0.000100889,8.98E-05,0.22049144,1.35E-06,1.35E-06,0.000434877,3.75E-05,0.22049144,3.75E-05,0.000100889,0.000114312
,,,,,,,,,,,,
9402112,0.000398637,4.85E-06,1.91E-05,0.1998308,2.86E-07,2.86E-07,0.000398637,3.52E-05,0.1998308,3.52E-05,4.85E-06,5.94E-06
,,,,,,,,,,,,
9702062,7.25E-05,1.07E-05,2.51E-06,0.183800851,3.76E-08,3.76E-08,7.25E-05,1.24E-05,0.183800851,1.24E-05,1.07E-05,1.30E-05
,,,,,,,,,,,,
9712088,0.000797275,0.000429887,0.002153014,0.251451585,3.24E-05,3.24E-05,0.000797275,4.79E-05,0.251451585,4.79E-05,0.000429887,0.00041096
,,,,,,,,,,,,
9807086,0.000144959,1.84E-06,0.000105343,0.216491575,1.59E-06,1.59E-06,0.000144959,1.18E-05,0.216491575,1.18E-05,1.84E-06,3.06E-06
,,,,,,,,,,,,
9911235,0.000326158,1.27E-06,4.53E-05,0.211750272,6.80E-07,6.80E-07,0.000326158,2.80E-05,0.211750272,2.80E-05,1.27E-06,2.04E-06
,,,,,,,,,,,,
9706223,0.000761035,3.75E-05,0.000339303,0.240525679,5.10E-06,5.10E-06,0.000761035,3.98E-05,0.240525679,3.98E-05,3.75E-05,3.74E-05
,,,,,,,,,,,,
9711001,0.001630789,0.000245413,0.005630288,0.26784683,8.47E-05,8.47E-05,0.001630789,4.88E-05,0.26784683,4.88E-05,0.000245413,0.00027721
,,,,,,,,,,,,
9801115,0.000362398,0.000174485,9.88E-06,0.203869476,1.49E-07,1.49E-07,0.000362398,4.24E-05,0.203869476,4.24E-05,0.000174485,0.000210465
,,,,,,,,,,,,
9911193,0.000108719,2.76E-08,0.000516523,0.222328473,7.78E-06,7.78E-06,0.000108719,8.33E-06,0.222328473,8.33E-06,2.76E-08,4.57E-08
,,,,,,,,,,,,
9912288,0.000108719,2.76E-08,0.000516523,0.222328473,7.78E-06,7.78E-06,0.000108719,8.33E-06,0.222328473,8.33E-06,2.76E-08,4.57E-08
,,,,,,,,,,,,
9703039,0.001159672,3.52E-05,0.005672143,0.275798718,8.53E-05,8.53E-05,0.001159672,3.60E-05,0.275798718,3.60E-05,3.52E-05,3.48E-05
,,,,,,,,,,,,
9705110,0.001232152,2.19E-05,0.005701088,0.272713452,8.57E-05,8.57E-05,0.001232152,3.63E-05,0.272713452,3.63E-05,2.19E-05,2.06E-05
,,,,,,,,,,,,
9706196,0.001377111,2.24E-05,0.004625744,0.265305886,6.95E-05,6.95E-05,0.001377111,4.23E-05,0.265305886,4.23E-05,2.24E-05,2.57E-05
,,,,,,,,,,,,
9707102,0.000833515,1.57E-05,0.003188148,0.262080007,4.80E-05,4.80E-05,0.000833515,2.83E-05,0.262080007,2.83E-05,1.57E-05,1.83E-05
,,,,,,,,,,,,
9708022,0.001123433,2.32E-05,0.004945333,0.270166938,7.44E-05,7.44E-05,0.001123433,3.35E-05,0.270166938,3.35E-05,2.32E-05,2.27E-05
,,,,,,,,,,,,
9904146,0.00159455,4.75E-05,0.000938429,0.24066828,1.42E-05,1.42E-05,0.00159455,7.09E-05,0.24066828,7.09E-05,4.75E-05,5.09E-05
,,,,,,,,,,,,
9611219,0.000579836,7.32E-06,0.00010807,0.219571664,1.63E-06,1.63E-06,0.000579836,3.27E-05,0.219571664,3.27E-05,7.32E-06,8.64E-06
,,,,,,,,,,,,
9709074,0.000253678,4.67E-05,3.02E-05,0.206598614,4.56E-07,4.56E-07,0.000253678,2.42E-05,0.206598614,2.42E-05,4.67E-05,5.71E-05
,,,,,,,,,,,,
9803081,0.000652316,6.95E-05,0.000484722,0.23975297,7.31E-06,7.31E-06,0.000652316,3.67E-05,0.23975297,3.67E-05,6.95E-05,7.58E-05
,,,,,,,,,,,,
3293,7.25E-05,9.51E-07,3.54E-08,0.16522003,5.32E-10,5.32E-10,7.25E-05,1.53E-05,0.16522003,1.53E-05,9.51E-07,1.30E-06
,,,,,,,,,,,,
3296,0.000398637,0.000159496,6.67E-06,0.194306233,1.00E-07,1.00E-07,0.000398637,4.74E-05,0.194306233,4.74E-05,0.000159496,0.000157382
,,,,,,,,,,,,
9810238,0.000181199,4.95E-05,5.13E-06,0.204066684,7.72E-08,7.72E-08,0.000181199,1.98E-05,0.204066684,1.98E-05,4.95E-05,5.69E-05
,,,,,,,,,,,,
9702102,7.25E-05,1.35E-06,1.08E-06,0.183923243,1.63E-08,1.63E-08,7.25E-05,1.24E-05,0.183923243,1.24E-05,1.35E-06,1.84E-06
,,,,,,,,,,,,
9902017,0.000108719,5.51E-06,8.64E-06,0.201093701,1.30E-07,1.30E-07,0.000108719,1.48E-05,0.201093701,1.48E-05,5.51E-06,6.38E-06
,,,,,,,,,,,,
9209018,3.62E-05,0,4.42E-05,0.211092932,6.63E-07,6.63E-07,3.62E-05,6.51E-06,0.211092932,6.51E-06,0,0
,,,,,,,,,,,,
9705018,0.000144959,1.37E-06,5.88E-06,0.195216588,8.83E-08,8.83E-08,0.000144959,1.79E-05,0.195216588,1.79E-05,1.37E-06,2.86E-06
,,,,,,,,,,,,
9912124,0.001123433,8.65E-05,0.003345211,0.261762495,5.02E-05,5.02E-05,0.001123433,3.97E-05,0.261762495,3.97E-05,8.65E-05,8.84E-05
,,,,,,,,,,,,
9511125,0.000217439,3.26E-08,0.000306824,0.220962424,4.60E-06,4.60E-06,0.000217439,1.17E-05,0.220962424,1.17E-05,3.26E-08,4.39E-08
,,,,,,,,,,,,
9801130,7.25E-05,0,8.92E-05,0.215204746,1.34E-06,1.34E-06,7.25E-05,7.67E-06,0.215204746,7.67E-06,0,0
,,,,,,,,,,,,
9906029,0.00152207,0.000330827,0.00408826,0.273682911,6.14E-05,6.14E-05,0.00152207,5.80E-05,0.273682911,5.80E-05,0.000330827,0.000344566
,,,,,,,,,,,,
4006,0.000362398,2.21E-06,0.000189222,0.221877375,2.84E-06,2.84E-06,0.000362398,2.03E-05,0.221877375,2.03E-05,2.21E-06,3.28E-06
,,,,,,,,,,,,
9603178,0.000507357,6.85E-05,0.00061497,0.241368603,9.24E-06,9.24E-06,0.000507357,3.07E-05,0.241368603,3.07E-05,6.85E-05,7.17E-05
,,,,,,,,,,,,
9402054,3.62E-05,0,1.18E-06,0.175858817,1.76E-08,1.76E-08,3.62E-05,7.71E-06,0.175858817,7.71E-06,0,0
,,,,,,,,,,,,
4007,7.25E-05,0,7.84E-08,0.158166106,1.18E-09,1.18E-09,7.25E-05,1.19E-05,0.158166106,1.19E-05,0,0
,,,,,,,,,,,,
9307117,0.000253678,1.42E-05,4.62E-07,0.170442871,6.86E-09,6.86E-09,0.000253678,2.92E-05,0.170442871,2.92E-05,1.42E-05,1.66E-05
,,,,,,,,,,,,
4008,7.25E-05,0,5.34E-08,0.160443118,8.02E-10,8.02E-10,7.25E-05,1.35E-05,0.160443118,1.35E-05,0,0
,,,,,,,,,,,,
9901048,0.001087193,5.03E-05,0.013198365,0.272375207,0.000199178,0.000199178,0.001087193,3.25E-05,0.272375207,3.25E-05,5.03E-05,4.55E-05
,,,,,,,,,,,,
9710169,0.000108719,2.67E-05,6.73E-05,0.217509214,1.01E-06,1.01E-06,0.000108719,1.29E-05,0.217509214,1.29E-05,2.67E-05,3.95E-05
,,,,,,,,,,,,
9812126,0.000579836,1.33E-06,0.002935111,0.246480293,4.42E-05,4.42E-05,0.000579836,1.80E-05,0.246480293,1.80E-05,1.33E-06,1.29E-06
,,,,,,,,,,,,
9611004,0.000362398,5.72E-07,1.12E-06,0.175637467,1.68E-08,1.68E-08,0.000362398,3.10E-05,0.175637467,3.10E-05,5.72E-07,5.98E-07
,,,,,,,,,,,,
9612010,0.000616076,4.60E-05,6.15E-06,0.193430859,9.24E-08,9.24E-08,0.000616076,4.91E-05,0.193430859,4.91E-05,4.60E-05,4.61E-05
,,,,,,,,,,,,
9307055,3.62E-05,0,6.20E-08,0.155003644,9.36E-10,9.36E-10,3.62E-05,9.05E-06,0.155003644,9.05E-06,0,0
,,,,,,,,,,,,
9811173,0.000507357,6.21E-05,2.72E-06,0.188443221,4.07E-08,4.07E-08,0.000507357,4.54E-05,0.188443221,4.54E-05,6.21E-05,8.57E-05
,,,,,,,,,,,,
9806248,0.000181199,3.25E-05,1.66E-06,0.178194603,2.51E-08,2.51E-08,0.000181199,2.44E-05,0.178194603,2.44E-05,3.25E-05,3.67E-05
,,,,,,,,,,,,
2086,7.25E-05,7.11E-09,0.000206019,0.220255795,3.10E-06,3.10E-06,7.25E-05,7.41E-06,0.220255795,7.41E-06,7.11E-09,1.37E-08
,,,,,,,,,,,,
9911119,0.000869754,8.76E-05,0.003063727,0.266289458,4.61E-05,4.61E-05,0.000869754,3.51E-05,0.266289458,3.51E-05,8.76E-05,8.46E-05
,,,,,,,,,,,,
9911183,3.62E-05,0,0.000122797,0.216570325,1.85E-06,1.85E-06,3.62E-05,6.49E-06,0.216570325,6.49E-06,0,0
,,,,,,,,,,,,
9908154,0.000616076,1.15E-05,0.001317015,0.249361655,1.98E-05,1.98E-05,0.000616076,2.41E-05,0.249361655,2.41E-05,1.15E-05,1.48E-05
,,,,,,,,,,,,
4012,0.000326158,0.00029279,2.01E-05,0.202306957,3.02E-07,3.02E-07,0.000326158,4.76E-05,0.202306957,4.76E-05,0.00029279,0.000294619
,,,,,,,,,,,,
9309060,3.62E-05,0,2.41E-07,0.167847056,3.62E-09,3.62E-09,3.62E-05,1.01E-05,0.167847056,1.01E-05,0,0
,,,,,,,,,,,,
9312173,7.25E-05,0,2.44E-07,0.167849159,3.66E-09,3.66E-09,7.25E-05,1.91E-05,0.167849159,1.91E-05,0,0
,,,,,,,,,,,,
9809002,0.000108719,2.36E-09,0.000115824,0.209977859,1.75E-06,1.75E-06,0.000108719,8.97E-06,0.209977859,8.97E-06,2.36E-09,4.60E-09
,,,,,,,,,,,,
4020,0.000181199,1.61E-05,3.54E-05,0.215910603,5.31E-07,5.31E-07,0.000181199,1.72E-05,0.215910603,1.72E-05,1.61E-05,1.93E-05
,,,,,,,,,,,,
4023,0.000398637,5.68E-06,0.002187855,0.25697953,3.29E-05,3.29E-05,0.000398637,1.72E-05,0.25697953,1.72E-05,5.68E-06,5.40E-06
,,,,,,,,,,,,
9909119,0.001050953,4.84E-05,0.006821712,0.272109638,0.000102835,0.000102835,0.001050953,3.74E-05,0.272109638,3.74E-05,4.84E-05,5.07E-05
,,,,,,,,,,,,
9812039,0.000688555,2.11E-05,0.003054804,0.264585373,4.60E-05,4.60E-05,0.000688555,2.68E-05,0.264585373,2.68E-05,2.11E-05,2.59E-05
,,,,,,,,,,,,
9808023,0.000108719,1.74E-07,0.000121702,0.218504383,1.84E-06,1.84E-06,0.000108719,9.58E-06,0.218504383,9.58E-06,1.74E-07,4.45E-07
,,,,,,,,,,,,
9702197,0.000217439,5.67E-06,0.00026419,0.237575949,3.97E-06,3.97E-06,0.000217439,1.31E-05,0.237575949,1.31E-05,5.67E-06,7.29E-06
,,,,,,,,,,,,
4026,0.000579836,4.74E-05,7.90E-05,0.221695614,1.19E-06,1.19E-06,0.000579836,4.24E-05,0.221695614,4.24E-05,4.74E-05,6.29E-05
,,,,,,,,,,,,
