S.No,Id,Betweenness centrality,Closeness,Degree centrality,Eigenvector centrality,Katz Centrality,Percolation Centrality,load Centrality,Hormonic Centrality,Degree prestige,Hub-Score,Page Rank,Rank_prestige,Authorities-Score,score
23723,212231,0.001467813,0.867023747,0.039767849,0.13047783,0.436263594,0.001467813,0.001432211,0.185046497,0.004975115,0.002577811,0.212649396,0.169230769,0.002577811,0.056612846
23724,209207,0,0.580340692,0.001656819,0.00047347,0.017538394,0,0,0.3522462,0,3.17E-19,0.086027135,0.013461538,3.17E-19,0.069193809
23725,205304,0,0,0,0,0,0,0,0.000658836,0.000829365,1.19E-07,0,0,1.19E-07,0
23726,9906074,4.70E-07,0.000423298,0.001656819,5.43E-45,0.000234104,4.70E-07,4.84E-07,0.259021393,0.00165873,1.63E-06,0.006415107,0.003846154,1.63E-06,3.296203435
23727,9811187,0,0,0,0,0,0,0,0.129350443,0.000829365,3.17E-19,0,0,3.17E-19,0.006291814
23728,205318,0,0,0,0,0,0,0,0,0.000829365,3.17E-19,0,0,3.17E-19,0.031450918
23729,212292,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.367356667,0,3.17E-19,0.006415107,0.003846154,3.17E-19,0.371136297
23730,206004,0,0.000423298,0.001656819,5.43E-45,0.000234104,0,0,0.004243999,0.00165873,3.18E-19,0.001032941,0.005769231,3.18E-19,0.018870113
23731,210236,0,0.000846596,0.001656819,1.50E-43,0.000491625,0,0,0.355695805,0.000829365,3.18E-19,0.006741299,0.007692308,3.18E-19,0.018870113
23732,212148,0,0.00126962,0.001656819,2.75E-42,0.000774886,0,0,0.542473678,0,3.17E-19,0.016961979,0.009615385,3.17E-19,0.044031882
23733,205046,0,0,0.002485332,0,0,0,0,0.000329418,0.003316757,3.20E-19,0,0,3.20E-19,0.012579552
23734,207045,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.463281017,0,3.17E-19,0.001032941,0.005769231,3.17E-19,0.050322443
23735,106119,0,0,0,0,0,0,0,0.585412177,0.000829365,4.51E-05,0,0,4.51E-05,0.069193809
23736,206018,0,0,0.001656819,0,0,0,0,0.587668828,0.002487558,2.17E-06,0,0,2.17E-06,0.081774773
23737,9812243,2.82E-07,0.000762148,0.000828678,2.82E-43,0.000280929,2.82E-07,2.90E-07,0.001043156,0.000829365,3.31E-19,0.01717944,0.003846154,3.31E-19,0.006291814
23738,206040,0,0.000752647,0,4.77E-42,0.000262198,0,0,0.302645869,0,3.17E-19,0.020821917,0.003846154,3.17E-19,0.150969836
23739,9212102,0,0,0,0,0,0,0,0.230628196,0.000829365,3.16E-19,0,0,3.16E-19,0.006291814
23740,9310052,3.76E-07,0.000846596,0.001656819,1.09E-44,0.000468209,3.76E-07,3.87E-07,0.310350671,0.000829365,3.16E-19,0.01277585,0.005769231,3.16E-19,0.044031882
23741,106219,0,0,0,0,0,0,0,0.000658836,0.000829365,3.28E-05,0,0,3.28E-05,0.138388872
23742,209236,0.00020526,0.312784307,0.000828678,5.25E-06,0.000405141,0.00020526,0.000209416,0.540506475,0.000829365,4.25E-06,0.00848099,0.001923077,4.25E-06,0.050322443
23743,9805057,0,0,0,0,0,0,0,0.000658836,0.000829365,3.17E-19,0,0,3.17E-19,0.012579552
23744,206061,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.00093335,0,3.17E-19,0.006415107,0.005769231,3.17E-19,0.056612846
23745,9303118,0,0,0,0,0,0,0,0.262447775,0.000829365,1.19E-07,0,0,1.19E-07,0.031450918
23746,209229,0,0.446551305,0.001656819,6.23E-05,0.003842647,0,0,0.04838162,0,3.17E-19,0.023812009,0.009615385,3.17E-19,0.119517506
23747,206088,0,0,0.001656819,0,0,0,0,0.267474496,0.002487558,1.99E-06,0,0,1.99E-06,0.018870113
23748,208122,1.88E-07,0.000423298,0.000828678,5.43E-45,0.000234104,1.88E-07,1.93E-07,0,0.000829365,2.87E-07,0.001957151,0.003846154,2.87E-07,0.044031882
23749,210001,9.42E-08,0.000423298,0.001656819,5.43E-45,0.000234104,9.42E-08,9.69E-08,0,0.00165873,0.000164868,0.001957151,0.003846154,0.000164868,0.257907789
23750,206096,0,0,0,0,0,0,0,0,0.000829365,0.000264068,0,0,0.000264068,0.125808067
23751,9307176,0,0,0.000828678,0,0,0,0,0.097881547,0.00165873,1.05E-07,0,0,1.05E-07,0.081774773
23752,206114,0,0,0,0,0,0,0,0,0.000829365,7.89E-10,0,0,7.89E-10,0.037741479
23753,208151,0,0.390666338,0,6.07E-06,0.001832645,0,0,0,0,3.17E-19,0.034032689,0.005769231,3.17E-19,0.018870113
23754,209227,0.000649113,0.490887567,0.001656819,0.000139029,0.000737246,0.000649113,0.000667964,0.437052432,0.00165873,4.28E-05,0.011471082,0.003846154,4.28E-05,0
23755,204131,0,0,0,0,0,0,0,0,0.000829365,3.16E-19,0,0,3.16E-19,0.025160516
23756,212268,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.348837019,0,3.17E-19,0.006415107,0.003846154,3.17E-19,0.157260397
23757,9811062,0,0,0,0,0,0,0,0.000329418,0.000829365,2.44E-08,0,0,2.44E-08,0.012579552
23758,212032,2.29E-05,0.634127144,0.005799321,0.001026613,0.010930353,2.29E-05,2.86E-05,0.047837836,0.003316757,0.002326317,0.013917521,0.011538462,0.002326317,0.062903248
23759,210144,2.37E-05,0.2094407,0.000828678,6.61E-09,0.000734143,2.37E-05,2.73E-05,0.094382268,0.000829365,1.32E-09,0.031531884,0.001923077,1.32E-09,0.037741479
23760,9607009,0,0,0,0,0,0,0,0.000329418,0.000829365,1.35E-05,0,0,1.35E-05,0
23761,212017,0.000348533,0.80572391,0.009941823,0.025723423,0.097896046,0.000348533,0.000352035,0.006428627,0.00165873,0.00017884,0.100992276,0.038461538,0.00017884,0.037741479
23762,206150,0,0,0,0,0,0,0,0.003733402,0.000829365,0.000166964,0,0,0.000166964,0.018870113
23763,208075,0,0.003135193,0,2.73E-35,0.000323179,0,0,0.284746274,0,3.17E-19,0.007284953,0.005769231,3.17E-19,0.150969836
23764,9806035,0,0,0,0,0,0,0,0,0.000829365,2.21E-07,0,0,2.21E-07,0.044031882
23765,9211038,0,0,0,0,0,0,0,0.00093335,0.000829365,3.17E-19,0,0,3.17E-19,0.006291814
23766,206233,0,0,0,0,0,0,0,0.60520566,0.000829365,0.000166964,0,0,0.000166964,0.081774773
23767,112237,0,0,0,0,0,0,0,0.001317671,0.000829365,1.42E-08,0,0,1.42E-08,0.182422166
23768,9602121,0,0,0,0,0,0,0,0.283505878,0.000829365,8.38E-09,0,0,8.38E-09,0.006291814
23769,212141,0,0.593548218,0.000828678,0.000500655,0.010378197,0,0,0,0,3.17E-19,0.006415107,0.007692308,3.17E-19,0
23770,211007,0,0.19987375,0.002485332,1.12E-08,0.002499173,0,0,0.402883242,0,3.17E-19,0.086992663,0.015384615,3.17E-19,0
23771,211082,0.000512857,0.662153084,0.024026334,0.002233757,0.06421665,0.000512857,0.000539787,0,0.015754565,0.012041521,0.005545262,0.05,0.012041521,0
23772,212083,5.76E-05,0.74048095,0.024854846,0.017921485,0.197743153,5.76E-05,6.32E-05,0.003134959,0.006633494,0.004652634,0.091149979,0.082692308,0.004652634,0.031450918
23773,112123,0,0,0,0,0,0,0,0,0.000829365,3.17E-19,0,0,3.17E-19,0.037741479
23774,207008,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.196620248,0,3.17E-19,0.006415107,0.003846154,3.17E-19,0.050322443
23775,207010,0,0.027795216,0,1.03E-25,0.000375984,0,0,0,0,3.17E-19,0.007556779,0.003846154,3.17E-19,0.641626304
23776,9202051,0,0,0,0,0,0,0,0.008844868,0.000829365,3.20E-19,0,0,3.20E-19,0.025160516
23777,9502046,0,0,0,0,0,0,0,0.017390515,0.000829365,0.000378638,0,0,0.000378638,0.069193809
23778,203011,0,0,0,0,0,0,0,0.021643142,0.000829365,3.18E-19,0,0,3.18E-19,0.012579552
23779,207035,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.277767039,0,3.17E-19,0.006415107,0.003846154,3.17E-19,0.018870113
23780,211005,0,0.010177049,0,5.01E-33,0.000819877,0,0,0.454869975,0,3.17E-19,0.052163522,0.001923077,3.17E-19,0.050322443
23781,9911121,0,0,0,0,0,0,0,0.209583309,0.000829365,7.13E-12,0,0,7.13E-12,0.132098469
23782,9303062,0,0,0,0,0,0,0,0.037741346,0.000829365,4.35E-09,0,0,4.35E-09,0.031450918
23783,207075,0,0,0,0,0,0,0,0.37758036,0.000829365,2.03E-06,0,0,2.03E-06,0.012579552
23784,9509087,0,0.008788525,0,5.61E-36,0.000313523,0,0,0.303679501,0,3.17E-19,0.007230587,0.003846154,3.17E-19,0.050322443
23785,208152,0,0.262901255,0,2.53E-07,0.000306445,0,0,0,0,3.17E-19,0.016744518,0.001923077,3.17E-19,0.075484212
23786,207099,0,0,0,0,0,0,0,0.002360828,0.000829365,3.17E-19,0,0,3.17E-19,0.094355737
23787,212121,1.03E-07,0.64582453,0.009113331,0.001994938,0.031552866,1.03E-07,1.10E-07,0.429306201,0.004975115,0.001949077,0.002881362,0.023076923,0.001949077,0.056612846
23788,207121,9.42E-08,0.000423298,0.000828678,5.43E-45,0.000234104,9.42E-08,9.69E-08,0.002199256,0.000829365,3.18E-19,0.006415107,0.003846154,3.18E-19,0
23789,207110,0,0,0,0,0,0,0,0.44496956,0.000829365,3.17E-19,0,0,3.17E-19,0.088065176
23790,9403091,0,0,0,0,0,0,0,0,0.000829365,1.87E-05,0,0,1.87E-05,0.421459994
23791,207282,0,0.000564749,0,1.44E-43,0.00025752,0,0,0.312348767,0,3.17E-19,0.006523838,0.005769231,3.17E-19,0.094355737
23792,9402065,0,0,0,0,0,0,0,0.002196119,0.000829365,1.07E-08,0,0,1.07E-08,0.132098469
23793,108227,0,0,0,0,0,0,0,0.394189666,0.000829365,3.17E-19,0,0,3.17E-19,0.069193809
23794,207182,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.000329418,0,3.17E-19,0.006415107,0.001923077,3.17E-19,0
23795,201087,0,0,0,0,0,0,0,0.312855769,0.000829365,3.41E-06,0,0,3.41E-06,0.075484212
23796,207192,0,0,0,0,0,0,0,0.000494127,0.000829365,2.93E-11,0,0,2.93E-11,0.119517506
23797,207198,0,0,0,0,0,0,0,0.000988253,0.000829365,4.88E-07,0,0,4.88E-07,0.044031882
23798,208218,0,0.35301482,0,2.90E-05,0.005155165,0,0,0.332455342,0,3.17E-19,0.008100432,0.003846154,3.17E-19,0.044031882
23799,210293,0,0.322034555,0,1.71E-06,0.000795493,0,0,0.543106903,0,3.17E-19,0.085631355,0.003846154,3.17E-19,0.050322443
23800,9211129,0,0,0,0,0,0,0,0.110165682,0.000829365,8.24E-05,0,0,8.24E-05,0.012579552
23801,207232,0,0,0,0,0,0,0,0.000329418,0.000829365,2.38E-05,0,0,2.38E-05,0.119517506
23802,109026,0,0,0,0,0,0,0,0.160335444,0.000829365,3.17E-19,0,0,3.17E-19,0.044031882
23803,207233,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.001152962,0,3.17E-19,0.006415107,0.005769231,3.17E-19,0.006291814
23804,9406098,0,0,0,0,0,0,0,0,0.000829365,1.52E-10,0,0,1.52E-10,0.459202726
23805,9412083,2.82E-07,0.000762148,0.000828678,2.82E-43,0.000280929,2.82E-07,2.90E-07,0.41792131,0.000829365,3.17E-19,0.00255517,0.001923077,3.17E-19,0.056612846
23806,210304,0,0.000752647,0,4.77E-42,0.000262198,0,0,0.558846805,0,3.17E-19,0.008535355,0.003846154,3.17E-19,0.006291814
23807,9310088,1.47E-05,0.000846596,0.002485332,1.09E-44,0.000468209,1.47E-05,1.51E-05,0.000329418,0.00165873,1.09E-06,0.01277585,0.005769231,1.09E-06,0.025160516
23808,9303130,0,0,0,0,0,0,0,0.35078521,0.000829365,3.23E-19,0,0,3.23E-19,0.050322443
23809,9306152,0,0,0,0,0,0,0,0,0.000829365,3.20E-19,0,0,3.20E-19,0.257907789
23810,9606089,1.50E-06,0.001088246,0.000828678,7.22E-42,0.000287953,1.50E-06,1.55E-06,0.001317671,0.000829365,3.17E-19,0.009622661,0.005769231,3.17E-19,0.031450918
23811,9606156,0,0,0,0,0,0,0,0.007047188,0.000829365,7.75E-07,0,0,7.75E-07,0.012579552
23812,9607230,0,0,0,0,0,0,0,0.334487139,0.000829365,3.18E-19,0,0,3.18E-19,0.056612846
23813,9709185,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.000658836,0,3.17E-19,0.006415107,0.005769231,3.17E-19,0.25161738
23814,9610080,0,0,0.000828678,0,0,0,0,0.313099141,0.00165873,1.56E-09,0,0,1.56E-09,0.572431241
23815,9704144,0,0,0,0,0,0,0,0,0.000829365,3.17E-19,0,0,3.17E-19,0.018870113
23816,207250,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.001152962,0,3.17E-19,0.006415107,0.003846154,3.17E-19,0.088065176
23817,207251,0,0,0,0,0,0,0,0.221360515,0.000829365,3.20E-19,0,0,3.20E-19,0.245326826
23818,304078,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.40168395,0,3.17E-19,0.006415107,0.005769231,3.17E-19,0.056612846
23819,207252,0,0,0,0,0,0,0,0.000878447,0.000829365,0.000213071,0,0,0.000213071,0.119517506
23820,211155,0,0.000966936,0,2.73E-42,0.000306677,0,0,0.054987114,0,3.17E-19,0.02228978,0.001923077,3.17E-19,0.176131763
23821,210303,0.000643265,0.602215359,0.001656819,0.000892415,0.003404257,0.000643265,0.000661946,0.327289601,0.000829365,3.90E-07,0.029846559,0.007692308,3.90E-07,0.069193809
23822,207275,0,0,0,0,0,0,0,0.00148238,0.000829365,6.32E-08,0,0,6.32E-08,0.062903248
23823,208070,0,0.286584662,0,4.97E-07,0.000532551,0,0,0.004419689,0,3.17E-19,0.000217461,0.001923077,3.17E-19,0.006291814
23824,9910140,0,0,0,0,0,0,0,0,0.000829365,4.95E-06,0,0,4.95E-06,0.006291814
23825,9309051,0,0,0,0,0,0,0,0.000658836,0.000829365,3.17E-19,0,0,3.17E-19,0.213874496
23826,9402062,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.191891794,0,3.17E-19,0.006415107,0.001923077,3.17E-19,0.176131763
23827,208030,0,0,0,0,0,0,0,0.008611661,0.000829365,4.12E-06,0,0,4.12E-06,0.232746014
23828,9404105,9.42E-08,0.000423298,0.000828678,5.43E-45,0.000234104,9.42E-08,9.69E-08,0.704010371,0.000829365,3.17E-19,0.003316284,0.001923077,3.17E-19,0.012579552
23829,208045,0,0.000564749,0,1.44E-43,0.00025752,0,0,0.001976507,0,3.17E-19,0.009187739,0.003846154,3.17E-19,0.075484212
23830,9306071,0,0,0.000828678,0,0,0,0,0.26935379,0.00165873,3.17E-19,0,0,3.17E-19,0.213874496
23831,9410135,9.42E-08,0.000423298,0.000828678,5.43E-45,0.000234104,9.42E-08,9.69E-08,0.000329418,0.000829365,3.18E-19,0.003098823,0.001923077,3.18E-19,0.169841202
23832,7004,0,0,0,0,0,0,0,0.00351928,0.000829365,1.98E-06,0,0,1.98E-06,0.132098469
23833,7005,0,0,0,0,0,0,0,0.005956972,0.000829365,2.14E-06,0,0,2.14E-06,0.207584093
23834,208061,0,0,0,0,0,0,0,0.001592186,0.000829365,3.17E-19,0,0,3.17E-19,0.044031882
23835,208089,0,0.001219838,0,6.65E-40,0.000312344,0,0,0.258341453,0,3.17E-19,0.023377087,0.003846154,3.17E-19,0.031450918
23836,9304074,0,0,0,0,0,0,0,0.121574031,0.000829365,1.25E-10,0,0,1.25E-10,0.069193809
23837,208109,1.88E-07,0.000423298,0.000828678,5.43E-45,0.000234104,1.88E-07,1.93E-07,0.003184372,0.000829365,3.49E-06,0.006415107,0.001923077,3.49E-06,0.037741479
23838,208093,0,0,0,0,0,0,0,0.000988253,0.000829365,3.16E-19,0,0,3.16E-19,0.018870113
23839,303241,0,0.243416396,0,8.25E-07,0.000349152,0,0,0.394679405,0,3.17E-19,0.026693371,0.003846154,3.17E-19,0.245326826
23840,208131,1.68E-05,0.082982669,0.000828678,6.05E-15,0.00029544,1.68E-05,1.74E-05,0.630246872,0.000829365,1.59E-10,0.011471082,0.005769231,1.59E-10,0.125808067
23841,212012,0,0.533059615,0.001656819,0.000201017,0.016724204,0,0,0.013714761,0,3.17E-19,0.107029001,0.011538462,3.17E-19,0.012579552
23842,304195,0,0.707230477,0.004142316,0.001672994,0.021801927,0,0,0,0,3.17E-19,0.261539582,0.023076923,3.17E-19,0.050322443
23843,9609125,1.13E-06,0.002101449,0.001656819,4.05E-41,0.000573792,1.13E-06,1.16E-06,0.328361275,0.000829365,3.17E-19,0.015113558,0.005769231,3.17E-19,0
23844,9906159,0,0.001702904,0,4.23E-40,0.000291485,0,0,0.493691007,0,3.17E-19,0.019082226,0.003846154,3.17E-19,0.069193809
23845,9509045,0.000107601,0.000423298,0.001656819,5.43E-45,0.000234104,0.000107601,0.000110726,0.672019416,0.00165873,3.18E-19,0.006415107,0.003846154,3.18E-19,0.113227103
23846,212178,0,0.455775922,0.001656819,0.000119715,0.002536881,0,0,0.426204369,0,3.17E-19,0.060983751,0.017307692,3.17E-19,0
23847,110060,0,0,0,0,0,0,0,0.000988253,0.000829365,1.43E-08,0,0,1.43E-08,0.094355737
23848,9602091,0,0,0,0,0,0,0,0.000329418,0.000829365,3.17E-19,0,0,3.17E-19,0.18871272
23849,208164,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.585601863,0,3.17E-19,0.006415107,0.003846154,3.17E-19,0.031450918
23850,9905171,0,0,0,0,0,0,0,0.040699178,0.000829365,1.73E-06,0,0,1.73E-06,0.081774773
23851,103134,0,0,0,0,0,0,0,0.435545819,0.000829365,5.24E-08,0,0,5.24E-08,0.062903248
23852,208192,0,0,0,0,0,0,0,0.00314045,0.000829365,6.33E-08,0,0,6.33E-08,0.012579552
23853,208230,9.42E-08,0.000423298,0.000828678,5.43E-45,0.000234104,9.42E-08,9.69E-08,0.000329418,0.000829365,3.17E-19,0.006415107,0.005769231,3.17E-19,0.094355737
23854,211046,0,0.000564749,0,1.44E-43,0.00025752,0,0,0.001811798,0,3.17E-19,0.011797274,0.003846154,3.17E-19,0.390007664
23855,5057,0,0,0,0,0,0,0,0,0.000829365,3.17E-19,0,0,3.17E-19,0.094355737
23856,9705231,0,0,0,0,0,0,0,0.378543848,0.000829365,1.71E-08,0,0,1.71E-08,0.106936542
23857,209036,0,0,0,0,0,0,0,0.049101467,0.000829365,0.000414965,0,0,0.000414965,0
23858,104024,0,0,0,0,0,0,0,0.000329418,0.000829365,3.16E-19,0,0,3.16E-19,0.044031882
23859,212161,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.061857214,0,3.17E-19,0.006415107,0.005769231,3.17E-19,0.113227103
23860,209135,0,0.001152068,0,3.66E-40,0.000291014,0,0,0.06243802,0,3.17E-19,0.015983403,0.003846154,3.17E-19,0.100646139
23861,9307182,0,0,0.002485332,0,0,0,0,0.00296476,0.003316757,1.32E-05,0,0,1.32E-05,0.081774773
23862,9210089,0,0,0,0,0,0,0,0.168640261,0.000829365,3.57E-11,0,0,3.57E-11,0.088065176
23863,209074,0,0,0,0,0,0,0,0.282998144,0.000829365,1.84E-06,0,0,1.84E-06,0
23864,9404177,0,0,0,0,0,0,0,0.000494127,0.000829365,1.73E-08,0,0,1.73E-08,0
23865,209086,9.42E-08,0.000423298,0.000828678,5.43E-45,0.000234104,9.42E-08,9.69E-08,0.066300397,0.000829365,5.60E-05,0.006415107,0.005769231,5.60E-05,0.113227103
23866,9712065,0,0,0,0,0,0,0,0.563428109,0.000829365,3.17E-19,0,0,3.17E-19,0.031450918
23867,212274,0.000261984,0.786170152,0.019883832,0.075539083,0.281463168,0.000261984,0.000259964,0.327812285,0.003316757,0.001026933,0.079517432,0.088461538,0.001026933,0.182422166
23868,207179,0,0,0,0,0,0,0,0.277152081,0.000829365,1.95E-05,0,0,1.95E-05,0.018870113
23869,9612253,0,0.00126962,0,3.59E-41,0.000335003,0,0,0,0,3.17E-19,0.003859938,0.001923077,3.17E-19,0.195003129
23870,209114,0,0,0.006627834,0,0,0,0,0.061986842,0.007462693,0.0049181,0,0,0.0049181,0.056612846
23871,9207115,1.88E-07,0.000423298,0.000828678,5.43E-45,0.000234104,1.88E-07,1.93E-07,0.002635342,0.000829365,6.14E-06,0.006415107,0.003846154,6.14E-06,0.195003129
23872,9308025,0,0,0,0,0,0,0,0.455722024,0.000829365,1.98E-08,0,0,1.98E-08,0.025160516
23873,210061,0,0.546143698,0,8.93E-05,0.001580225,0,0,0.175072939,0,3.17E-19,0.096027635,0.001923077,3.17E-19,0.088065176
23874,9303144,0,0,0,0,0,0,0,0.008357016,0.000829365,2.12E-07,0,0,2.12E-07,0.031450918
23875,9209112,0,0,0.000828678,0,0,0,0,0.000988253,0.00165873,5.05E-05,0,0,5.05E-05,0.006291814
23876,209165,0,0,0,0,0,0,0,0.008218974,0.000829365,3.17E-19,0,0,3.17E-19,0.125808067
23877,9905073,0,0,0.000828678,0,0,0,0,0.067151167,0.00165873,0.000513466,0,0,0.000513466,0.037741479
23878,9209060,0,0,0,0,0,0,0,0,0.000829365,4.62E-08,0,0,4.62E-08,0.018870113
23879,9211032,0,0,0.001656819,0,0,0,0,0.321342876,0.002487558,2.88E-07,0,0,2.88E-07,0.056612846
23880,9408059,1.88E-07,0.000423298,0.000828678,5.43E-45,0.000234104,1.88E-07,1.93E-07,0.219223263,0.000829365,4.88E-08,0.002011517,0.001923077,4.88E-08,0
23881,9811181,0,0,0,0,0,0,0,0,0.000829365,3.18E-19,0,0,3.18E-19,0.012579552
23882,209177,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.489283115,0,3.17E-19,0.006415107,0.001923077,3.17E-19,0.138388872
23883,212197,0,0.639721647,0,0.001148168,0.013171753,0,0,0.015702249,0,3.17E-19,0.052245614,0.003846154,3.17E-19,0.012579552
23884,210194,0,0.300140802,0,1.46E-06,0.001417527,0,0,0.41491975,0,3.17E-19,0.006632569,0.005769231,3.17E-19,0.012579552
23885,209249,0,0,0,0,0,0,0,0.253441558,0.000829365,4.40E-06,0,0,4.40E-06,0.062903248
23886,9710050,0,0,0,0,0,0,0,0.52473966,0.000829365,9.29E-08,0,0,9.29E-08,0.044031882
23887,9903247,0,0,0,0,0,0,0,0,0.000829365,1.74E-10,0,0,1.74E-10,0.050322443
23888,9608038,0,0,0,0,0,0,0,0.000329418,0.000829365,3.17E-07,0,0,3.17E-07,0.106936542
23889,9610183,0,0,0,0,0,0,0,0.047121518,0.000829365,2.38E-07,0,0,2.38E-07,0.075484212
23890,9510051,0,0,0,0,0,0,0,0.678633114,0.000829365,3.14E-07,0,0,3.14E-07,0.006291814
23891,9510052,0,0,0,0,0,0,0,0.01036019,0.000829365,5.61E-07,0,0,5.61E-07,0.012579552
23892,112213,0,0,0,0,0,0,0,0.657538011,0.000829365,3.17E-19,0,0,3.17E-19,0.094355737
23893,210027,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.094515983,0,3.17E-19,0.006415107,0.003846154,3.17E-19,0.037741479
23894,210092,0,0.001791016,0,7.36E-36,0.000260493,0,0,0,0,3.17E-19,0.025551699,0.001923077,3.17E-19,0.069193809
23895,9207096,0,0,0.002485332,0,0,0,0,0.105543575,0.003316757,1.77E-05,0,0,1.77E-05,0.037741479
23896,9309157,0,0,0,0,0,0,0,0.386868146,0.000829365,1.15E-06,0,0,1.15E-06,0.018870113
23897,9702130,0,0,0,0,0,0,0,0,0.000829365,1.15E-10,0,0,1.15E-10,0.012579552
23898,210071,0,0.010660897,0,2.55E-29,0.000316735,0,0,0.001317671,0,3.17E-19,0.110626897,0.001923077,3.17E-19,0
23899,211144,0.000534495,0.183072168,0.002485332,2.55E-09,0.000492586,0.000534495,0.00055423,0.000329418,0.002487558,2.26E-06,0.016146499,0.005769231,2.26E-06,0.22016505
23900,9710055,0,0.00089621,0,6.14E-41,0.000262668,0,0,0.35875243,0,3.17E-19,0.004457956,0.001923077,3.17E-19,0.018870113
23901,210226,0,0.09375261,0,1.28E-14,0.000288035,0,0,0,0,3.17E-19,0.021746127,0.001923077,3.17E-19,0.232746014
23902,210109,0,0,0,0,0,0,0,0.000329418,0.000829365,3.17E-19,0,0,3.17E-19,0.062903248
23903,207085,0,0,0,0,0,0,0,0,0.000829365,1.38E-07,0,0,1.38E-07,0.062903248
23904,7003,0,0,0,0,0,0,0,0.017053777,0.000829365,3.17E-19,0,0,3.17E-19,0.044031882
23905,210113,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.053827561,0,3.17E-19,0.006415107,0.001923077,3.17E-19,0.075484212
23906,9309098,0,0,0,0,0,0,0,0.471746427,0.000829365,2.85E-07,0,0,2.85E-07,0.006291814
23907,9511113,0,0,0,0,0,0,0,0.000658836,0.000829365,1.12E-07,0,0,1.12E-07,0.044031882
23908,9305147,0,0,0,0,0,0,0,0.262848502,0.000829365,3.17E-19,0,0,3.17E-19,0.031450918
23909,211234,0.000253797,0.643243879,0.016569843,0.003218629,0.043891561,0.000253797,0.000293664,0.031741656,0.013267008,0.0062594,0.086413672,0.019230769,0.0062594,0.031450918
23910,210162,0,0,0,0,0,0,0,0,0.000829365,0.000123651,0,0,0.000123651,0.25161738
23911,209118,0,0,0.000828678,0,0,0,0,0.276386749,0.00165873,5.22E-05,0,0,5.22E-05,0.358555334
23912,303262,0,0.007306844,0,2.00E-28,0.000556049,0,0,0.584816037,0,3.17E-19,0.015657211,0.005769231,3.17E-19,0.132098469
23913,9205057,0,0,0,0,0,0,0,0.483984015,0.000829365,1.17E-11,0,0,1.17E-11,0.119517506
23914,210191,0,0,0,0,0,0,0,0,0.000829365,3.15E-19,0,0,3.15E-19,0.125808067
23915,210255,0,0.000423298,0,5.43E-45,0.000234104,0,0,0,0,3.17E-19,0.006415107,0.003846154,3.17E-19,0.018870113
23916,9308137,0,0,0,0,0,0,0,0.007878576,0.000829365,3.22E-07,0,0,3.22E-07,0.012579552
23917,212217,9.36E-05,0.694959981,0.001656819,0.001872798,0.00978189,9.36E-05,0.000125168,0.001976507,0.000829365,1.28E-06,0.009242104,0.003846154,1.28E-06,0.119517506
23918,9408163,0,0,0.001656819,0,0,0,0,0.000823545,0.002487558,1.39E-07,0,0,1.39E-07,0.056612846
23919,9204100,0,0,0.001656819,0,0,0,0,0.009583705,0.002487558,1.86E-05,0,0,1.86E-05,0.037741479
23920,9309001,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.016679522,0,3.17E-19,0.001957151,0.005769231,3.17E-19,0.094355737
23921,9802124,0,0,0,0,0,0,0,0.004370276,0.000829365,4.07E-07,0,0,4.07E-07,0.006291814
23922,9304017,0,0,0.000828678,0,0,0,0,0.359194893,0.00165873,1.17E-07,0,0,1.17E-07,0.106936542
23923,9812098,0,0,0,0,0,0,0,0.500284918,0.000829365,5.32E-05,0,0,5.32E-05,0.100646139
23924,304143,0,0.701940706,0,0.001150475,0.011591364,0,0,0,0,3.17E-19,0.55596094,0.003846154,3.17E-19,0.213874496
23925,7093,0,0,0,0,0,0,0,0.000988253,0.000829365,2.36E-06,0,0,2.36E-06,0.157260397
23926,9905154,0,0,0,0,0,0,0,0,0.000829365,3.21E-19,0,0,3.21E-19,0.006291814
23927,211062,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.001317671,0,3.17E-19,0.006415107,0.001923077,3.17E-19,0.006291814
23928,9508137,0,0,0,0,0,0,0,0.41998324,0.000829365,3.18E-19,0,0,3.18E-19,0.018870113
23929,9604197,1.88E-07,0.000423298,0.001656819,5.43E-45,0.000234104,1.88E-07,1.93E-07,0.106291897,0.00165873,3.36E-05,0.006415107,0.001923077,3.36E-05,0.062903248
