,S.No,Id,Betweenness centrality,Closeness,Degree centrality,Eigenvector centrality,Katz Centrality,Percolation Centrality,load Centrality,Hormonic Centrality,Degree prestige,Hub-Score,Page Rank,Rank_prestige,Authorities-Score,score
13867,13867,9912262,2.04e-07,0.001728102,0.004142316,8.44e-43,0.000608677,2.04e-07,2.42e-07,0.291799791,0.003316757,1.35e-05,0.000489288,0.009615385,1.35e-05,0.012579552
13872,13872,9402077,0.0,0.0,0.031482846,0.0,0.0,0.0,0.0,0.002673775,0.03233831,0.000196305,0.0,0.0,0.000196305,0.037741479
13881,13881,203005,0.00194149,0.389167219,0.025683339,2.33e-05,0.014862627,0.00194149,0.002003892,0.000494127,0.002487558,3.64e-05,0.37960583,0.128846154,3.64e-05,0.069193809
13882,13882,202207,0.002181252,0.414833952,0.019883832,3.02e-05,0.012894471,0.002181252,0.002232565,0.0,0.00165873,1.78e-06,0.149376321,0.078846154,1.78e-06,0.106936542
13909,13909,9505003,0.0,0.000564749,0.001656819,1.4400000000000002e-43,0.00025752,0.0,0.0,0.635379178,0.00165873,6.43e-06,0.000543653,0.001923077,6.43e-06,0.012579552
13931,13931,203246,3.37e-06,0.305132691,0.009113331,1.5e-06,0.009044153,3.37e-06,5.15e-06,0.654149001,0.000829365,2.94e-05,0.05068696,0.042307692,2.94e-05,0.006291814
13936,13936,303009,0.0,0.41429003,0.006627834,2.7e-05,0.029496768,0.0,0.0,0.001811798,0.0,3.17e-19,0.091868688,0.042307692,3.17e-19,0.012579552
13942,13942,9903130,0.000238593,0.019761438,0.024854846,3.15e-28,0.006958188,0.000238593,0.000245522,0.022809882,0.009121051,1.89e-05,0.081866557,0.063461538,1.89e-05,0.025160516
13943,13943,9511084,0.0,0.000423298,0.0,5.43e-45,0.000234104,0.0,0.0,0.785320023,0.0,3.17e-19,0.001848421,0.001923077,3.17e-19,0.025160516
13945,13945,9908039,0.0,0.00404274,0.0,6.23e-38,0.00033501,0.0,0.0,0.059628985,0.0,3.17e-19,0.009894488,0.003846154,3.17e-19,0.012579552
13954,13954,4128,2.35e-07,0.00126962,0.002485332,1.5500000000000002e-43,0.000725729,2.35e-07,2.42e-07,0.677570012,0.000829365,1.09e-09,0.013917521,0.011538462,1.09e-09,0.031450918
13975,13975,9909100,0.0,0.000966936,0.000828678,2.46e-42,0.000493963,0.0,0.0,0.433625776,0.0,3.17e-19,0.00081548,0.003846154,3.17e-19,0.044031882
13976,13976,9211028,0.0,0.0,0.000828678,0.0,0.0,0.0,0.0,0.583938379,0.00165873,3.55e-05,0.0,0.0,3.55e-05,1.088249478
13984,13984,9907149,0.0,0.003519624,0.0,3.61e-29,0.000298161,0.0,0.0,0.001317671,0.0,3.17e-19,0.000380557,0.001923077,3.17e-19,0.012579552
13985,13985,9910257,0.0,0.003519624,0.0,3.61e-29,0.000298161,0.0,0.0,0.0,0.0,3.17e-19,0.000380557,0.001923077,3.17e-19,0.069193809
13989,13989,9912200,5.78e-06,0.007367151,0.001656819,2.0800000000000004e-27,0.000667244,5.78e-06,5.95e-06,0.083845733,0.000829365,2.77e-07,0.000761114,0.007692308,2.77e-07,0.0
13992,13992,303134,0.0,0.404277655,0.003313824,1.04e-05,0.002788946,0.0,0.0,0.139811475,0.0,3.17e-19,0.09647778,0.023076923,3.17e-19,0.0
13996,13996,9510184,1.64e-06,0.001128549,0.005799321,2.8800000000000003e-43,0.000515034,1.64e-06,1.69e-06,0.71311905,0.004975115,2.45e-05,0.001359133,0.009615385,2.45e-05,0.025160516
14022,14022,206185,4.54e-05,0.491196269,0.007456326,0.000123541,0.016793715,4.54e-05,4.89e-05,0.000658836,0.00165873,0.000537219,0.078116981,0.034615385,0.000537219,0.050322443
14058,14058,112125,2.74e-05,0.419087138,0.012427341,2.44e-05,0.006244631,2.74e-05,3e-05,0.001647089,0.000829365,5.22e-07,0.11457545,0.061538462,5.22e-07,0.075484212
14063,14063,209144,0.0,0.197102149,0.001656819,2.9e-08,0.001152384,0.0,0.0,0.506866444,0.0,3.17e-19,0.073867788,0.015384615,3.17e-19,0.100646139
14087,14087,9610087,0.000471922,0.003022909,0.010770336,1.6300000000000001e-21,0.0017461,0.000471922,0.000474796,0.786597098,0.006633494,2.62e-06,0.009133373,0.023076923,2.62e-06,0.125808067
14094,14094,9512080,0.0035555,0.003283506,0.009941823,4.6499999999999995e-40,0.001380303,0.0035555,0.003652741,0.703742318,0.006633494,2.08e-05,0.005599628,0.019230769,2.08e-05,0.452912324
14107,14107,9711062,0.0,0.005408072,0.004970829,1.1799999999999999e-30,0.001980232,0.0,0.0,0.542043766,0.0,3.17e-19,0.021854858,0.032692308,3.17e-19,0.025160516
14116,14116,9909002,0.0,0.003009471,0.004142316,1.2299999999999999e-40,0.001485163,0.0,0.0,0.168044775,0.0,3.17e-19,0.038925567,0.025,3.17e-19,0.0
14120,14120,9512142,1.64e-07,0.000564749,0.006627834,1.4400000000000002e-43,0.00025752,1.64e-07,1.86e-07,0.731621831,0.006633494,1.31e-05,0.000326192,0.001923077,1.31e-05,0.050322443
14124,14124,9704194,5.01e-05,0.005991295,0.009113331,3.86e-38,0.001717577,5.01e-05,5.08e-05,0.586332363,0.005804315,1.26e-05,0.00848099,0.017307692,1.26e-05,0.088065176
14149,14149,212295,0.0,0.393794523,0.013255833,3.53e-05,0.015867042,0.0,0.0,0.00148238,0.0,3.17e-19,0.07150942,0.071153846,3.17e-19,0.100646139
14155,14155,302205,0.0,0.57930511,0.010770336,0.000417505,0.03309273,0.0,0.0,0.079172766,0.0,3.17e-19,0.087855984,0.055769231,3.17e-19,0.075484212
14157,14157,9907187,0.0,0.07090651,0.0,1.3e-18,0.000320813,0.0,0.0,0.0,0.0,3.17e-19,0.001522229,0.003846154,3.17e-19,0.025160516
14161,14161,2204,1.73e-05,0.106732695,0.005799321,5.08e-17,0.003346856,1.73e-05,2.11e-05,0.575995165,0.002487558,0.000133431,0.002446439,0.021153846,0.000133431,0.025160516
14171,14171,210241,0.000488881,0.623580042,0.004970829,0.001691884,0.065258064,0.000488881,0.000494655,0.116470113,0.000829365,6e-05,0.038164453,0.025,6e-05,0.0
14181,14181,207139,0.000783613,0.589197599,0.022369329,0.000656981,0.053551653,0.000783613,0.000800353,0.060989779,0.00165873,7.41e-05,0.161712899,0.090384615,7.41e-05,0.006291814
14184,14184,9712128,0.007069071,0.085640348,0.007456326,4.97e-18,0.004203834,0.007069071,0.007158048,0.238260516,0.002487558,6.74e-05,0.016961979,0.025,6.74e-05,0.006291814
14185,14185,9710142,0.00052046,0.097536695,0.01574133,2.55e-17,0.003551715,0.00052046,0.000582513,0.625560446,0.013267008,0.003702547,0.005327801,0.013461538,0.003702547,0.018870113
14190,14190,9908054,0.000361398,0.197402416,0.009113331,2.08e-08,0.002810323,0.000361398,0.000373097,0.204481821,0.006633494,0.001711555,0.00255517,0.013461538,0.001711555,0.025160516
14195,14195,9903013,0.0,0.065034784,0.000828678,3.44e-18,0.000654554,0.0,0.0,0.609730001,0.0,3.17e-19,0.022072319,0.009615385,3.17e-19,0.018870113
14205,14205,12174,2.06e-05,0.012467166,0.005799321,1.2300000000000001e-26,0.002134494,2.06e-05,2.17e-05,0.004705184,0.002487558,1.52e-06,0.073547033,0.023076923,1.52e-06,0.0
14208,14208,12256,0.0,0.009950431,0.004142316,3.32e-35,0.00188067,0.0,0.0,0.066233023,0.0,3.17e-19,0.074492989,0.023076923,3.17e-19,0.270488746
14217,14217,9707248,4.7e-08,0.000423298,0.002485332,5.43e-45,0.000234104,4.7e-08,4.84e-08,0.69633065,0.002487558,1.68e-06,0.000271827,0.005769231,1.68e-06,0.012579552
14222,14222,9907223,3.76e-07,0.001354269,0.002485332,1.5500000000000002e-43,0.000725729,3.76e-07,3.87e-07,0.222194574,0.000829365,3.17e-19,0.004838513,0.017307692,3.17e-19,0.012579552
14228,14228,9811079,3.29e-07,0.00126962,0.004142316,2.61e-42,0.000751477,3.29e-07,3.39e-07,0.635471772,0.002487558,2.21e-06,0.00255517,0.013461538,2.21e-06,0.018870113
14234,14234,9711126,1.88e-07,0.000564749,0.004142316,1.4400000000000002e-43,0.00025752,1.88e-07,1.93e-07,0.54533121,0.004145936,3.17e-06,0.000869845,0.001923077,3.17e-06,0.062903248
14239,14239,9910035,3.43e-06,0.006326598,0.003313824,1.36e-38,0.001414207,3.43e-06,3.53e-06,0.002278473,0.000829365,1.17e-08,0.036533493,0.009615385,1.17e-08,0.006291814
14255,14255,9807031,4.85e-06,0.005531473,0.004970829,8.09e-36,0.001575002,4.85e-06,4.95e-06,0.619690701,0.00165873,1.39e-08,0.006088916,0.019230769,1.39e-08,0.018870113
14267,14267,9911061,0.0,0.007493001,0.002485332,1.78e-34,0.001642338,0.0,0.0,0.0,0.0,3.17e-19,0.008644085,0.015384615,3.17e-19,0.006291814
14272,14272,302199,0.0,0.593378825,0.003313824,0.000539517,0.004628553,0.0,0.0,0.0,0.0,3.17e-19,0.017614363,0.017307692,3.17e-19,0.012579552
14286,14286,9909139,0.0,0.0,0.014912838,0.0,0.0,0.0,0.0,0.294089353,0.015754565,0.002277416,0.0,0.0,0.002277416,0.0
14298,14298,9910033,5.67e-05,0.13182124,0.008284818,1.4e-13,0.004130143,5.67e-05,6.86e-05,0.2776004,0.004145936,2.93e-05,0.022779068,0.017307692,2.93e-05,0.044031882
14299,14299,202101,9.42e-05,0.290695795,0.006627834,3.33e-06,0.004743334,9.42e-05,0.000106513,0.457513725,0.000829365,1.34e-08,0.077705979,0.028846154,1.34e-08,0.0
14301,14301,206172,0.0,0.128342489,0.004142316,1.21e-12,0.00360184,0.0,0.0,0.114071615,0.000829365,9.99e-06,0.337915242,0.017307692,9.99e-06,0.037741479
14305,14305,9503229,0.008974655,0.007152209,0.014084325,5.92e-39,0.003439122,0.008974655,0.009203162,0.621080478,0.004145936,0.000747495,0.018429843,0.05,0.000747495,0.050322443
14306,14306,103013,0.001625706,0.467485205,0.038110845,0.000515361,0.048418697,0.001625706,0.001781238,0.427317286,0.025704816,0.001704569,0.028922349,0.053846154,0.001704569,0.062903248
14321,14321,9912109,0.0,0.10752099,0.000828678,3.81e-16,0.000988118,0.0,0.0,0.000329418,0.0,3.17e-19,0.001522229,0.009615385,3.17e-19,0.044031882
14322,14322,9910224,8.01e-07,0.013930828,0.004970829,4.08e-27,0.002320008,8.01e-07,8.73e-07,0.001976507,0.000829365,1.43e-05,0.020278263,0.025,1.43e-05,0.18871272
14324,14324,208178,0.006164348,0.79402018,0.043081859,0.076170493,0.343841248,0.006164348,0.005867252,0.01189878,0.023217238,0.010585931,0.067472796,0.090384615,0.010585931,0.081774773
14325,14325,209244,0.002754343,0.711689865,0.008284818,0.039859208,0.078318417,0.002754343,0.002834334,0.006225997,0.003316757,0.000129938,0.019897706,0.019230769,0.000129938,0.59759301
14328,14328,9911249,0.000701743,0.258917333,0.004142316,2.04e-07,0.004467628,0.000701743,0.000722123,0.001811798,0.003316757,0.000109679,0.00337065,0.009615385,0.000109679,0.006291814
14332,14332,9909141,4.12e-06,0.001551763,0.003313824,7.91e-39,0.00057251,4.12e-06,4.25e-06,0.0,0.002487558,0.00019351,0.002881362,0.005769231,0.00019351,0.056612846
14350,14350,9910195,0.0,0.004986157,0.001656819,1.43e-39,0.000915422,0.0,0.0,0.330335485,0.0,3.17e-19,0.007284953,0.013461538,3.17e-19,0.106936542
14366,14366,9907135,3.37e-05,0.022657072,0.004970829,1.57e-25,0.002591159,3.37e-05,3.46e-05,0.0,0.000829365,3.18e-19,0.010709968,0.025,3.18e-19,0.006291814
14368,14368,209225,0.002637386,0.75611654,0.009941823,0.023211604,0.068599336,0.002637386,0.002762122,0.002690245,0.004975115,0.001515948,0.025008046,0.026923077,0.001515948,0.012579552
14373,14373,209176,0.000339176,0.660493322,0.007456326,0.001102039,0.023384988,0.000339176,0.000354442,0.0,0.002487558,2.82e-05,0.06554337,0.025,2.82e-05,0.044031882
14374,14374,211091,6.67e-07,0.802850971,0.01905534,0.019396314,0.358037551,6.67e-07,7.52e-07,0.36060742,0.000829365,0.001299384,0.17194119,0.086538462,0.001299384,0.094355737
14375,14375,107166,0.003339129,0.426660396,0.039767849,5.21e-05,0.036856654,0.003339129,0.00339398,0.065096501,0.034825867,0.022802519,0.009350835,0.025,0.022802519,0.081774773
14376,14376,209202,0.000584786,0.729143832,0.017398335,0.005822745,0.134730805,0.000584786,0.000643893,0.098506469,0.005804315,0.001557864,0.022833433,0.055769231,0.001557864,0.012579552
14380,14380,9706216,0.006308498,0.041554708,0.010770336,1.8e-23,0.002647216,0.006308498,0.006499893,0.002132196,0.005804315,8.31e-05,0.016635787,0.026923077,8.31e-05,0.018870113
14387,14387,9506001,0.0,0.00126962,0.002485332,1.88e-30,0.000806362,0.0,0.0,0.786578371,0.000829365,3.75e-06,0.017614363,0.015384615,3.75e-06,0.025160516
14404,14404,9912108,0.000414613,0.294126706,0.009113331,9.4e-07,0.01153101,0.000414613,0.000445309,0.0,0.008291872,0.006273372,0.003153188,0.007692308,0.006273372,0.037741479
14405,14405,9909023,0.0,0.0,0.000828678,0.0,0.0,0.0,0.0,0.513276272,0.00165873,3.21e-19,0.0,0.0,3.21e-19,0.012579552
14419,14419,210060,0.0,0.392412945,0.004142316,3.77e-05,0.008537915,0.0,0.0,0.001152962,0.0,3.17e-19,0.200193214,0.019230769,3.17e-19,0.125808067
14422,14422,9403097,2.82e-07,0.001523546,0.001656819,2.88e-42,0.000564191,2.82e-07,2.9e-07,0.684428388,0.000829365,1.31e-05,0.003533746,0.009615385,1.31e-05,0.0
14441,14441,9303048,0.000337422,0.000423298,0.031482846,5.43e-45,0.000234104,0.000337422,0.000346619,0.001564735,0.031509131,0.002955052,0.000271827,0.005769231,0.002955052,0.006291814
14457,14457,9605153,0.000176605,0.014406568,0.009941823,3.6799999999999996e-23,0.002962588,0.000176605,0.000179929,0.703363087,0.004145936,6.99e-05,0.007882971,0.026923077,6.99e-05,0.044031882
14467,14467,9911111,2.23e-05,0.02688333,0.004970829,5.7900000000000005e-27,0.001940314,2.23e-05,2.3e-05,0.534011366,0.000829365,1.59e-05,0.02392074,0.025,1.59e-05,0.006291814
14482,14482,9905179,0.007460936,0.132586196,0.010770336,3.75e-13,0.000974944,0.007460936,0.007719017,0.000658836,0.009121051,0.001390202,0.015657211,0.009615385,0.001390202,0.025160516
14483,14483,9908021,2.25e-05,0.137906706,0.005799321,5.81e-13,0.002415219,2.25e-05,2.93e-05,0.000329418,0.000829365,5.67e-05,0.046645442,0.026923077,5.67e-05,0.006291814
14490,14490,9909223,2.11e-05,0.011240805,0.009113331,1.57e-25,0.003852391,2.11e-05,2.16e-05,0.054156979,0.00165873,4.26e-08,0.030118386,0.040384615,4.26e-08,0.012579552
14491,14491,9223,4.36e-06,0.01369604,0.007456326,4.5600000000000004e-29,0.003001039,4.36e-06,4.45e-06,0.535678106,0.000829365,7.96e-06,0.035500552,0.038461538,7.96e-06,0.195003129
14505,14505,9511081,0.000631569,0.001128549,0.002485332,2.8800000000000003e-43,0.000515034,0.000631569,0.000655929,0.646917014,0.00165873,5.9e-06,0.014080617,0.005769231,5.9e-06,0.012579552
14511,14511,111265,4.7e-07,0.022202095,0.004970829,1.57e-25,0.002395915,4.7e-07,4.84e-07,0.266931655,0.000829365,9.08e-07,0.069166819,0.025,9.08e-07,0.119517506
14512,14512,111270,0.0,0.022495385,0.004970829,1.95e-25,0.002812314,0.0,0.0,0.000329418,0.0,3.17e-19,0.102228543,0.028846154,3.17e-19,0.044031882
14523,14523,10051,0.007627776,0.375936997,0.009941823,7.34e-06,0.005406507,0.007627776,0.007871506,0.356054939,0.004975115,6.78e-06,0.010166314,0.023076923,6.78e-06,0.062903248
14528,14528,207051,0.000566658,0.338935585,0.013255833,8.24e-06,0.006129645,0.000566658,0.000583716,0.0,0.002487558,3.56e-06,0.066332755,0.048076923,3.56e-06,0.037741479
14531,14531,211149,0.0,0.333884318,0.009941823,4.5e-06,0.004960207,0.0,0.0,0.184902592,0.000829365,1.04e-05,0.202694563,0.044230769,1.04e-05,0.037741479
14532,14532,304125,0.0,0.298541263,0.006627834,7.18e-07,0.002760218,0.0,0.0,0.40447644,0.0,3.17e-19,0.074696859,0.030769231,3.17e-19,0.358555334
14533,14533,106034,0.002152013,0.48035309,0.03313985,0.000216078,0.034123793,0.002152013,0.002238582,0.001152962,0.026533995,0.010273869,0.004512321,0.028846154,0.010273869,0.031450918
14553,14553,205257,0.0,0.336003838,0.010770336,2.3e-06,0.004944585,0.0,0.0,0.590239262,0.0,3.17e-19,0.048606399,0.046153846,3.17e-19,0.012579552
14555,14555,9912283,2.88e-05,0.003268601,0.005799321,4.8100000000000004e-36,0.001089964,2.88e-05,2.97e-05,0.113104082,0.003316757,4.61e-06,0.005001609,0.015384615,4.61e-06,0.012579552
14566,14566,208177,8.6e-07,0.600743136,0.004142316,0.001031635,0.01507545,8.6e-07,9.09e-07,0.229160911,0.000829365,9.15e-05,0.013971887,0.021153846,9.15e-05,0.0
14569,14569,9911209,1.41e-06,0.00126962,0.004142316,1.63e-44,0.000702313,1.41e-06,1.45e-06,0.043538616,0.002487558,0.000563765,0.008263528,0.007692308,0.000563765,0.012579552
14570,14570,206105,0.0,0.619424848,0.002485332,0.001214383,0.011880831,0.0,0.0,0.003607125,0.0,3.17e-19,0.005327801,0.017307692,3.17e-19,0.018870113
14578,14578,9912067,0.0,0.0,0.008284818,0.0,0.0,0.0,0.0,0.041521023,0.009121051,0.009879513,0.0,0.0,0.009879513,0.006291814
14584,14584,9908095,5.64e-07,0.000423298,0.002485332,5.43e-45,0.000234104,5.64e-07,5.8e-07,0.000494127,0.002487558,0.000518357,0.000761114,0.001923077,0.000518357,0.050322443
14589,14589,201174,0.002999953,0.626842119,0.009113331,0.000714554,0.016834008,0.002999953,0.003105131,0.057961875,0.004975115,0.002850263,0.017614363,0.023076923,0.002850263,0.006291814
14596,14596,301232,0.0,0.261393754,0.002485332,2.26e-07,0.003051758,0.0,0.0,0.551831962,0.0,3.17e-19,0.043057331,0.019230769,3.17e-19,0.0
14598,14598,212256,0.001216355,0.623538208,0.010770336,0.00070467,0.007763527,0.001216355,0.001245663,0.0,0.002487558,0.000405184,0.042948601,0.048076923,0.000405184,0.018870113
14609,14609,204138,1.1e-05,0.534327451,0.024026334,0.020269735,0.274043255,1.1e-05,1.43e-05,0.000658836,0.00165873,0.000445703,0.081187534,0.115384615,0.000445703,0.025160516
14614,14614,212153,0.0,0.306512812,0.004142316,2.24e-06,0.003850932,0.0,0.0,0.560399542,0.0,3.17e-19,0.077302045,0.017307692,3.17e-19,0.0
14624,14624,9710075,0.000558471,0.021344774,0.005799321,2.4199999999999998e-23,0.001311631,0.000558471,0.000589734,0.588050206,0.003316757,6.66e-06,0.008807181,0.019230769,6.66e-06,0.396298066
14627,14627,201189,0.000505255,0.419925596,0.011598828,8.53e-05,0.006628511,0.000505255,0.000589132,0.703409249,0.006633494,0.000234029,0.014733001,0.026923077,0.000234029,0.006291814
14631,14631,9810215,0.009880372,0.123218544,0.003313824,6.03e-14,0.000738808,0.009880372,0.009962895,0.368901822,0.002487558,2.63e-06,0.010818698,0.011538462,2.63e-06,0.0
14632,14632,9307168,0.0,0.0,0.024026334,0.0,0.0,0.0,0.0,0.647265165,0.024875616,0.006308302,0.0,0.0,0.006308302,0.018870113
14633,14633,9310101,0.008387237,0.011331787,0.012427341,8.24e-24,0.003167589,0.008387237,0.008787941,0.0,0.005804315,0.000148102,0.015113558,0.032692308,0.000148102,0.025160516
14637,14637,9510115,0.001023376,0.011385022,0.001656819,2.0799999999999997e-23,0.000983399,0.001023376,0.001023008,0.611065844,0.000829365,0.000162772,0.015059193,0.007692308,0.000162772,0.132098469
14647,14647,9909039,8.48e-07,0.00126962,0.004142316,1.63e-44,0.000702313,8.48e-07,8.73e-07,0.003239275,0.002487558,9.22e-08,0.007719875,0.011538462,9.22e-08,0.0
14649,14649,9907217,0.0,0.0,0.002485332,0.0,0.0,0.0,0.0,0.245015609,0.003316757,2.19e-07,0.0,0.0,2.19e-07,0.0
14651,14651,9912179,1.41e-06,0.001763369,0.004142316,4.37e-43,0.001006651,1.41e-06,1.45e-06,0.19402362,0.00165873,3.9e-07,0.008372259,0.015384615,3.9e-07,0.0
14665,14665,212043,0.0,0.702706665,0.011598828,0.000600754,0.036854533,0.0,0.0,0.291950454,0.0,3.17e-19,0.195690135,0.065384615,3.17e-19,0.018870113
14670,14670,9301061,0.0,0.0,0.002485332,0.0,0.0,0.0,0.0,0.600415065,0.003316757,0.000118062,0.0,0.0,0.000118062,0.006291814
14679,14679,9910232,0.0,0.001692834,0.001656819,4.0299999999999994e-40,0.000602608,0.0,0.0,0.000658836,0.000829365,7.2e-05,0.002011517,0.007692308,7.2e-05,0.729692891
14681,14681,103186,3.49e-05,0.030011577,0.008284818,3.9500000000000003e-26,0.001545047,3.49e-05,3.68e-05,0.550541131,0.004975115,5.46e-06,0.008644085,0.017307692,5.46e-06,0.050322443
14686,14686,212340,0.0,0.031769933,0.006627834,1.32e-23,0.003998731,0.0,0.0,0.000329418,0.0,3.17e-19,0.114558054,0.034615385,3.17e-19,0.0
14688,14688,9906022,0.000871331,0.119438512,0.03313985,3.59e-13,0.000338433,0.000871331,0.00093876,0.026743236,0.033167489,0.003583786,0.000163096,0.003846154,0.003583786,0.006291814
14689,14689,9911002,0.000140933,0.119438512,0.012427341,3.59e-13,0.000338433,0.000140933,0.000168495,0.071923411,0.012437808,0.00058123,0.000108731,0.003846154,0.00058123,0.0
14693,14693,204014,0.001415183,0.642866299,0.006627834,0.005206293,0.02513267,0.001415183,0.001444247,0.294424916,0.003316757,0.000209578,0.006197646,0.015384615,0.000209578,0.031450918
14695,14695,205080,8.25e-05,0.592631181,0.009941823,0.000567759,0.013116725,8.25e-05,0.000102301,0.291362076,0.003316757,0.000508576,0.017886189,0.048076923,0.000508576,0.012579552
14696,14696,9912137,0.0,0.0,0.001656819,0.0,0.0,0.0,0.0,0.370043901,0.002487558,0.000555382,0.0,0.0,0.000555382,0.044031882
14697,14697,211207,4.35e-06,0.445088561,0.018226827,0.000225255,0.040748322,4.35e-06,5.02e-06,0.138390145,0.000829365,1.31e-05,0.142393096,0.082692308,1.31e-05,0.031450918
14698,14698,9206070,0.0,0.0,0.048881366,0.0,0.0,0.0,0.0,0.576567028,0.049751254,0.000626639,0.0,0.0,0.000626639,0.037741479
14700,14700,9502098,0.000461396,0.005092594,0.021540837,8.53e-42,0.002839692,0.000461396,0.000472991,0.671883027,0.013267008,0.00014391,0.009785757,0.040384615,0.00014391,0.018870113
14705,14705,9706066,0.006672352,0.024050146,0.014912838,7.669999999999999e-23,0.00410698,0.006672352,0.006871907,0.491347403,0.007462693,0.000294108,0.047039591,0.038461538,0.000294108,0.050322443
14706,14706,9508090,0.011336665,0.008121087,0.008284818,3.15e-24,0.002400818,0.011336665,0.011538147,0.017918537,0.00165873,4.95e-05,0.022887799,0.030769231,4.95e-05,0.094355737
14713,14713,9704014,0.001403487,0.021479902,0.007456326,3.1499999999999995e-23,0.002859678,0.001403487,0.001444247,0.653320709,0.00165873,4.15e-05,0.010873064,0.036538462,4.15e-05,0.069193809
14723,14723,9312017,5.96e-06,0.004570639,0.005799321,7.579999999999999e-42,0.001900929,5.96e-06,6.32e-06,0.704255565,0.00165873,8.24e-07,0.004784148,0.025,8.24e-07,0.006291814
14724,14724,212298,0.0,0.447049065,0.014084325,0.000223928,0.038402021,0.0,0.0,0.003788305,0.0,3.17e-19,0.214229796,0.071153846,3.17e-19,0.044031882
14731,14731,9909138,0.00055964,0.023730582,0.003313824,3.4099999999999995e-23,0.002078682,0.00055964,0.000576495,0.000658836,0.000829365,0.001138708,0.043764081,0.015384615,0.001138708,0.044031882
14739,14739,201133,0.000319293,0.410900625,0.008284818,0.000115159,0.025743522,0.000319293,0.000312318,0.000658836,0.00165873,1.62e-05,0.076247358,0.034615385,1.62e-05,0.150969836
14747,14747,9201061,0.0,0.0,0.046395848,0.0,0.0,0.0,0.0,0.08033804,0.047263675,0.000796397,0.0,0.0,0.000796397,0.012579552
14754,14754,9501071,0.007626489,0.020543569,0.026511831,3.1699999999999996e-23,0.005430748,0.007626489,0.007872288,0.0,0.019071302,0.001348286,0.046319251,0.034615385,0.001348286,0.037741479
14789,14789,9710241,0.000144442,0.027907479,0.006627834,2.28e-27,0.001885436,0.000144442,0.000149841,0.799008301,0.002487558,1.63e-05,0.015602846,0.025,1.63e-05,0.006291814
14792,14792,9201074,0.0,0.0,0.032311338,0.0,0.0,0.0,0.0,0.000658836,0.033167489,0.000733523,0.0,0.0,0.000733523,0.044031882
14797,14797,9205069,0.0,0.0,0.026511831,0.0,0.0,0.0,0.0,0.0,0.027363174,0.000215865,0.0,0.0,0.000215865,0.025160516
14799,14799,9205089,0.0,0.0,0.03313985,0.0,0.0,0.0,0.0,0.401411157,0.033996688,0.000697895,0.0,0.0,0.000697895,0.037741479
14826,14826,9912024,0.000303504,0.06750429,0.005799321,1.54e-20,0.001637183,0.000303504,0.00031292,0.333494941,0.002487558,0.000498097,0.007393683,0.017307692,0.000498097,0.012579552
14833,14833,9704175,0.000184792,0.089040256,0.004142316,5.34e-18,0.002141027,0.000184792,0.000189557,0.617541802,0.00165873,3.49e-05,0.012667119,0.017307692,3.49e-05,0.006291814
14836,14836,9201067,0.0,0.0,0.030654353,0.0,0.0,0.0,0.0,0.000329418,0.031509131,0.000726538,0.0,0.0,0.000726538,0.207584093
14858,14858,9908184,1.05e-06,0.004599383,0.004970829,2.17e-39,0.001888661,1.05e-06,1.1e-06,0.0,0.000829365,1.55e-06,0.013863156,0.030769231,1.55e-06,0.012579552
14863,14863,9909042,1.88e-07,0.000423298,0.000828678,5.43e-45,0.000234104,1.88e-07,1.93e-07,0.009739787,0.000829365,5.48e-07,0.001032941,0.003846154,5.48e-07,0.006291814
14872,14872,208202,0.000522799,0.322233642,0.030654353,7.78e-07,0.014342104,0.000522799,0.00055784,0.000494127,0.000829365,5.71e-08,0.497433957,0.132692308,5.71e-08,0.0
14882,14882,208111,8.83e-06,0.273049201,0.003313824,1.75e-07,0.001809372,8.83e-06,9.09e-06,0.102611818,0.000829365,8.17e-07,0.165989819,0.015384615,8.17e-07,0.018870113
14890,14890,205071,0.0,0.009304316,0.000828678,2.4099999999999997e-34,0.000708416,0.0,0.0,0.637449663,0.0,3.17e-19,0.002120247,0.011538462,3.17e-19,0.0
14899,14899,303263,0.0,0.015632666,0.006627834,3.5000000000000004e-32,0.00317134,0.0,0.0,0.009975869,0.0,3.17e-19,0.100527996,0.032692308,3.17e-19,0.050322443
14900,14900,9612046,5.74e-06,0.015207351,0.01574133,6.760000000000001e-35,0.005630901,5.74e-06,5.9e-06,0.236649685,0.000829365,1.21e-08,0.084910471,0.065384615,1.21e-08,0.025160516
14902,14902,9506023,5.78e-06,0.001728102,0.008284818,4.79e-42,0.000964511,5.78e-06,5.95e-06,0.751230491,0.005804315,2.77e-07,0.002990092,0.011538462,2.77e-07,0.0
14907,14907,9706113,0.0,0.00126962,0.001656819,7.36e-42,0.000545466,0.0,0.0,0.707473908,0.000829365,3.05e-08,0.002011517,0.007692308,3.05e-08,0.006291814
14913,14913,210066,1.83e-06,0.558127893,0.007456326,0.00276182,0.037286268,1.83e-06,2.12e-06,0.09922295,0.00165873,0.00137623,0.042350582,0.026923077,0.00137623,0.132098469
14919,14919,301129,0.0,0.684899344,0.006627834,0.007116126,0.028189426,0.0,0.0,0.170374658,0.0,3.17e-19,0.074685442,0.042307692,3.17e-19,0.069193809
