Id,degree centrality,betweenness centrality,eigenvector centrality,closeness centrality,hubscore,authoritiesscore,degree_prestige,rank-Prestige,Page-Rank,Percolation-Centrality
0.010798189,0.009345437,0.000174648,0.02364943,0.583621005,0.000657206,0.248876348,0.001657004,0.034883721,0.015956664,0.000174648
0.010798592,0.001624997,5.96E-06,4.58E-16,0.033290335,1.71E-06,4.26E-05,0.000828401,0.004844961,0.04096092,5.96E-06
0.010800005,0.034132116,0.001393706,0.009682079,0.549825871,0.00077705,0.040787254,0.003314,0.138565891,0.126414612,0.001393706
0.010800106,0.013408827,0.002898317,0.000514138,0.483374297,0.000661072,0.001221615,0.011184752,0.010658915,0.011186115,0.002898317
0.010800408,0.004875707,0,1.46E-06,0.321517975,2.59E-21,2.34E-05,0,0.026162791,0.103862253,0
0.010800711,0.007720078,0.000787193,0.004832571,0.584085469,0.000479374,0.0081441,0.000828401,0.037790698,0.079451847,0.000787193
0.010800913,0.016659537,0.000502645,0.027438029,0.567570594,0.00254764,0.284819865,0.002485498,0.06879845,0.022865735,0.000502645
0.010801014,0.004469367,0,3.76E-08,0.335707675,2.59E-21,2.63E-05,0,0.025193798,0.088345631,0
0.010801215,0.026411676,0.000720741,0.023935822,0.527309028,0.001078591,0.060680219,0.004556753,0.103682171,0.115355986,0.000720741
0.010801316,0.008532757,0.006424837,0.00920896,0.541387668,8.97E-05,0.027503026,0.000828401,0.039728682,0.017766182,0.006424837
0.010802224,0.007720078,1.11E-05,0.003252572,0.449659797,0.000432983,0.014352307,0.003314,0.026162791,0.010774861,1.11E-05
0.010802527,0.008532757,0.000104789,0.019546831,0.546228014,0.000471642,0.032442889,0.001657004,0.031976744,0.024510751,0.000104789
0.01080283,0.000405879,0,5.97E-09,0.256322894,2.59E-21,1.30E-06,0,0.003875969,0.005922061,0
0.010803233,0.038601846,0.016477609,0.007042767,0.55045796,0.007012274,0.030840771,0.030240264,0.050387597,0.029939307,0.016477609
0.010803738,0.017878557,0.000447268,0.040904056,0.574406612,0.004287922,0.017156014,0.009527756,0.03875969,0.021302969,0.000447268
0.01080404,0.008532757,0,4.27E-07,0.281345464,2.59E-21,8.34E-05,0,0.03875969,0.169162843,0
0.010804141,0.008532757,0.006321667,0.009648782,0.50562954,0.000114045,0.004305692,0.002485498,0.031007752,0.042770439,0.006321667
0.010804242,0.022348286,0.005267442,0.006058181,0.545599011,0.001376267,0.043390696,0.004142502,0.093023256,0.091541076,0.005267442
0.010804848,0.016253197,0.012879313,0.021482086,0.54796336,0.001043798,0.007676815,0.008285003,0.03875969,0.066965347,0.012879313
0.010804949,0.016253197,0.003889736,0.04688313,0.613596128,0.000985809,0.045727118,0.001657004,0.069767442,0.080729203,0.003889736
0.010805453,0.002844008,3.92E-06,0.000508913,0.439628123,5.68E-06,0.000397859,0.000828401,0.011627907,0.022372229,3.92E-06
0.010805554,0.005688387,2.16E-06,0.000158045,0.40852428,0.00077705,0.011214826,0.000828401,0.023255814,0.0097056,2.16E-06
0.010805756,0.026411676,0.001431225,0.001815954,0.516568515,0.002829852,0.025633888,0.01449876,0.061046512,0.01850644,0.001431225
0.010805857,0.027224356,0.003358185,0.029054615,0.562450298,0.009201157,0.333026261,0.011599003,0.074612403,0.019328948,0.003358185
0.010806361,0.011783468,0.000260694,0.0107714,0.555258243,0.003940183,0.228733052,0.004971004,0.034883721,0.011844121,0.000260694
0.010806462,0.005688387,0,8.50E-06,0.32849617,2.59E-21,0.000229637,0,0.031976744,0.096171799,0
0.010807067,0.014627846,0.000372298,0.015789241,0.536646743,0.000452312,0.02797031,0.001242753,0.062015504,0.099887892,0.000372298
0.010807168,0.011783468,0.000220652,0.00960775,0.519284239,0.00351412,0.209786004,0.005385255,0.03003876,0.013982643,0.000220652
0.010807269,0.009751777,0.000150793,0.005365804,0.511911206,0.002590165,0.207209264,0.005385255,0.018410853,0.007402576,0.000150793
0.010807572,0.015034178,0.001531984,0.01366542,0.58325067,0.000850502,0.002483283,0.007870752,0.042635659,0.089456018,0.001531984
0.010807673,0.019910247,0.019187238,0.021996158,0.701283528,0.008508384,0.0196927,0.013256007,0.031007752,0.051160025,0.019187238
0.010807774,0.026005336,0.000569096,0.010776072,0.521542449,0.003386545,0.047996785,0.015327262,0.054263566,0.011844121,0.000569096
0.010807975,0.010564448,0.001419221,0.013441566,0.594499335,0.00163915,0.253369621,0.001242753,0.04748062,0.033229341,0.001419221
0.010808076,0.007720078,0.000345036,0.002232511,0.582205839,0.00011907,0.006595386,0.000828401,0.035852713,0.094455224,0.000345036
0.010808379,0.017472217,0.005115857,0.002828649,0.495226187,0.000657206,0.020427004,0.002899749,0.075581395,0.050090764,0.005115857
0.01080848,0.004875707,0.001683178,0.000887085,0.448706492,0.000115591,0.001755654,0.001242753,0.023255814,0.022701233,0.001683178
0.010808581,0.014221507,0.000129495,0.0024888,0.506227663,8.39E-05,0.026368192,0.001242753,0.067829457,0.072899745,0.000129495
0.010808883,0.017878557,0.000151645,0.001883344,0.507236456,0.001217764,0.00617483,0.013256007,0.028100775,0.01562766,0.000151645
0.010809085,0.013408827,5.38E-05,0.001813687,0.430774414,0.000299995,0.006088048,0.004142502,0.044573643,0.032489083,5.38E-05
0.010809287,0.015846858,0.000212985,7.40E-05,0.391767052,0.00058762,0.021428328,0.004556753,0.066860465,0.042194683,0.000212985
0.010809489,0.017472217,0.002072293,0.003092302,0.477062101,0.001066994,0.009011914,0.006213757,0.059108527,0.074673073,0.002072293
0.010809892,0.004875707,1.75E-06,1.48E-19,0.008903752,9.55E-09,1.79E-05,0.000828401,0.023255814,0.026484772,1.75E-06
0.0108108,0.029256047,0.000284548,0.010035988,0.514481555,0.001585027,0.009011914,0.021126759,0.037790698,0.010116854,0.000284548
0.010810901,0.003250348,2.45E-05,0.000132125,0.428284686,6.34E-06,0.000240985,0.000828401,0.007751938,0.026238019,2.45E-05
0.010811002,0.022348286,0.001003594,0.00996506,0.582080341,0.002242233,0.225619602,0.005799506,0.078488372,0.05362755,0.001003594
0.010811305,0.001624997,0,1.50E-05,0.388143467,2.59E-21,0.000120826,0,0.007751938,0.110762276,0
0.010811406,0.013815167,0.000234283,0.03774127,0.609147311,0.00032783,0.032242625,0.001657004,0.062984496,0.060701123,0.000234283
0.010811709,0.002031329,0,3.73E-29,0.002989376,2.59E-21,2.00E-07,0,0.009689922,0.090599304,0
0.01081191,0.019097568,1.43E-05,0.008400344,0.538708863,0.00017358,0.072626012,0.000828401,0.09496124,0.091575622,1.43E-05
0.010812314,0.026411676,0.001070565,0.009442075,0.552116703,0.00248192,0.011882375,0.020712508,0.033914729,0.011597369,0.001070565
0.010812617,0.007720078,0,0.03238565,0.539242015,2.59E-21,0.044525529,0,0.041666667,0.026073517,0
0.01081302,0.074359684,0.114805937,0.221696354,0.749057756,0.011741684,0.357603418,0.014913011,0.272286822,0.438442235,0.114805937
0.010813525,0.001624997,0,1.55E-30,0.002559795,2.59E-21,5.51E-10,0,0.009689922,0.06045437,0
0.01081413,0.011377128,0.000704554,0.000292382,0.426034818,0.000117524,0.002256316,0.005385255,0.028100775,0.024675253,0.000704554
0.010814534,0.037382826,0.009885809,0.003630605,0.54061341,0.005142368,0.007142776,0.03272577,0.029069767,0.021960975,0.009885809
0.010815139,0.007313738,0,0.013598851,0.550468262,2.59E-21,0.014886346,0,0.03875969,0.069562006,0
0.01081524,0.008939097,0.000621916,0.029995119,0.572282943,0.001407194,0.00448593,0.001657004,0.031976744,0.047294235,0.000621916
0.010815643,0.014221507,0,0.005627952,0.542982938,2.59E-21,0.065353063,0,0.074612403,0.154302583,0
0.010815946,0.008532757,0.000163572,0.001464801,0.51779002,0.001047664,0.003003971,0.005799506,0.016472868,0.005264054,0.000163572
0.01081635,0.025192657,0.000969201,0.045110386,0.565737619,0.005805682,0.31597572,0.00704225,0.089147287,0.046965232,0.000969201
0.010816753,0.003250348,1.28E-06,0.030735994,0.628424656,0.000125256,0.083105866,0.00041462,0.015503876,0.018095186,1.28E-06
0.010817359,0.019910247,0.000218097,0.038674266,0.571757014,0.000858234,0.032509644,0.005799506,0.065891473,0.051818032,0.000218097
0.010817762,0.009751777,0.000151645,0.014358047,0.535742073,0.000796379,0.004178858,0.006213757,0.019379845,0.011186115,0.000151645
0.010818166,0.002031329,0,3.95E-08,0.349755554,2.59E-21,4.61E-06,0,0.010658915,0.081508941,0
0.010818468,0.013002487,0.000241951,0.020780227,0.537192626,0.000893027,0.005887784,0.007870752,0.027131783,0.012090874,0.000241951
0.010818771,0.023567298,0.001284913,0.01443473,0.538166718,0.001182971,0.089828086,0.009113505,0.079457364,0.028541043,0.001284913
0.010818872,0.007720078,3.18E-05,0.016306182,0.570803345,6.53E-05,0.009479198,0.000828401,0.034883721,0.021796474,3.18E-05
0.010819377,0.008532757,5.47E-05,0.018207847,0.49568417,0.002079864,0.087150546,0.002071255,0.029069767,0.035779117,5.47E-05
0.01081978,0.006094718,0.000202762,0.007570708,0.535007772,0.001244826,0.241524629,0.001242753,0.021317829,0.009541098,0.000202762
0.010820385,0.029256047,0.014402292,0.047309967,0.586633016,0.0027564,0.01208264,0.015741504,0.070736434,0.048610249,0.014402292
0.989477558,0.010564448,1.58E-05,0.000560676,0.386051972,0.00407147,0.223692388,0.003314,0.031007752,0.017354928,1.58E-05
0.989477961,0.035757475,0.000333109,0.001763176,0.385509077,0.038353624,0.240575374,0.030654515,0.024224806,0.005099552,0.000333109
0.989478768,0.032100417,0.001330679,0.001431858,0.390242948,0.021804322,0.252031853,0.02485501,0.031976744,0.007978332,0.001330679
0.98947897,0.045509606,0.00358809,0.001378603,0.390090343,0.043914052,0.218567613,0.038939518,0.03875969,0.007484827,0.00358809
0.989479071,0.055668085,0.003916146,0.001607151,0.388222163,0.060198307,0.187077984,0.049295777,0.03003876,0.008225084,0.003916146
0.989479172,0.001624997,1.63E-06,7.81E-31,0.002679771,1.68E-09,0.0002777,0.00041462,0.007751938,0.089209265,1.63E-06
0.989479273,0.012596147,0.000125235,0.000905649,0.389088661,0.0008621,0.23434714,0.001242753,0.051356589,0.018012935,0.000125235
0.989479374,0.034538456,0.000174648,0.000191234,0.354004978,0.031642892,0.208975599,0.031897268,0.016472868,0.002467525,0.000174648
0.989480584,0.031287746,0.000724149,0.000231693,0.383659823,0.022764578,0.249537222,0.026926265,0.020348837,0.003619037,0.000724149
0.989480887,0.027224356,0.007596212,0.000163102,0.39063773,0.005603224,0.287356552,0.006627999,0.105620155,0.04976176,0.007596212
0.989481089,0.025598997,0.001350393,0.005122558,0.426343353,0.012713499,0.313116607,0.010356258,0.070736434,0.030103809,0.001350393
0.98948119,0.038601846,0.00013631,7.02E-05,0.353061786,0.035457007,0.208626471,0.035625519,0.016472868,0.002385274,0.00013631
0.989481291,0.016253197,0.001380075,0.000305342,0.357426217,0.01009921,0.228384591,0.011599003,0.026162791,0.007484827,0.001380075
0.989481492,0.018691236,0.000640659,1.71E-14,0.072448587,0.009873827,0.009078669,0.014913011,0.015503876,0.023194738,0.000640659
0.989481593,0.017065877,0.00022406,2.10E-34,0.000345748,0.001159776,3.76E-07,0.017398508,0.000968992,0.001727268,0.00022406
0.989482199,0.025598997,0.002763208,0.001442792,0.391169615,0.006935149,0.284289831,0.007870752,0.083333333,0.034709856,0.002763208
0.989482501,0.006094718,5.54E-05,0.001418652,0.386758788,0.003506388,0.232970654,0.001657004,0.019379845,0.005099552,5.54E-05
0.989482602,0.020722927,0.000384225,5.22E-05,0.354214485,0.013164188,0.211188525,0.016984257,0.021317829,0.002549776,0.000384225
0.989482905,0.004469367,0.005807121,2.07E-05,0.34579331,5.76E-05,0.000383841,0.002485498,0.013565891,0.013077884,0.005807121
0.989483409,0.018284896,0.000841717,0.000646231,0.386301141,0.008070298,0.231241034,0.012013254,0.031976744,0.004359295,0.000841717
0.98948351,0.028037027,0.001348527,3.35E-12,0.193440852,0.012370398,0.009679463,0.023612265,0.025193798,0.00583981,0.001348527
0.989484116,0.001624997,0.005602826,8.72E-09,0.278250803,0.000494838,0.062549357,0.000828401,0.006782946,0.013900393,0.005602826
0.989484317,0.017472217,0.000492421,6.04E-05,0.356227823,0.009305305,0.140479047,0.014084509,0.019379845,0.006251064,0.000492421
0.989484923,0.042665236,0.000581023,0.002111566,0.390994999,0.036925206,0.291171596,0.032311519,0.04748062,0.00583981,0.000581023
0.989485326,0.026005336,0.001896009,0.000677322,0.384571932,0.016006488,0.223119631,0.02154101,0.024224806,0.004688298,0.001896009
0.989485427,0.021535607,0.000738632,1.12E-05,0.353322315,0.003139126,0.007009266,0.017398508,0.023255814,0.006086562,0.000738632
0.989486234,0.039008186,0.010582525,0.001181013,0.421969907,0.036709101,0.111731709,0.034382766,0.028100775,0.005099552,0.010582525
0.989487143,0.012596147,0.000305846,1.15E-05,0.348123022,0.00999367,0.077948381,0.011184752,0.009689922,0.005757559,0.000305846
0.989487445,0.028443367,0.00672863,0.001786039,0.429515087,0.008656797,0.337385357,0.011599003,0.079457364,0.015216406,0.00672863
0.989487546,0.039414526,0.001400606,2.67E-05,0.360972276,0.001940691,0.026501702,0.02154101,0.09496124,0.035203361,0.001400606
0.989488555,0.015440518,0.001666165,1.57E-11,0.215352531,0.001816982,0.026301437,0.009113505,0.03875969,0.012584379,0.001666165
0.98948916,0.022348286,0.000656846,0.002147838,0.389046506,0.019484578,0.216309294,0.015327262,0.036821705,0.007484827,0.000656846
0.989489463,0.013408827,0.002141121,4.11E-12,0.21310463,0.003286031,0.099021573,0.007456501,0.031976744,0.016943674,0.002141121
0.989489867,0.037382826,0.009120068,1.54E-05,0.36428613,0.002574702,0.071972481,0.012841756,0.120155039,0.076495752,0.009120068
0.989490068,0.009751777,2.39E-05,0.000721982,0.384061933,0.010237803,0.088579769,0.00704225,0.014534884,0.00394804,2.39E-05
0.989490371,0.019097568,8.60E-05,1.64E-28,0.002821086,5.68E-06,2.90E-05,0.017398508,0.012596899,0.003454535,8.60E-05
0.98949138,0.054042726,0.004693704,0.000573642,0.391348655,0.00979299,0.256116586,0.036868272,0.080426357,0.019904704,0.004693704
0.989491481,0.017878557,0.000165276,5.25E-31,0.001439333,0.001264155,0.000194257,0.016984257,0.009689922,0.00197402,0.000165276
0.989491582,0.099959042,0.003318281,9.07E-09,0.28585448,0.02089703,0.013417738,0.094863294,0.027131783,0.013242386,0.003318281
0.989491784,0.019097568,0.000499237,0.002860132,0.391527856,0.006964723,0.266902178,0.004556753,0.065891473,0.025991267,0.000499237
0.989492086,0.015846858,7.57E-06,0.000163734,0.379957751,0.012690999,0.01588767,0.013670258,0.012596899,0.002056271,7.57E-06
0.989492389,0.056480765,0.005590447,0.000774247,0.392576488,0.034563903,0.288237717,0.046810271,0.051356589,0.005428556,0.005590447
0.989493196,0.021129267,0.000758227,0.001170054,0.388377512,0.013382921,0.244180807,0.012013254,0.044573643,0.007073573,0.000758227
0.989493398,0.019097568,0.000257286,6.67E-09,0.28325927,0.000257857,0.024699319,0.002485498,0.080426357,0.027636283,0.000257286
0.9894936,0.022348286,0.000523943,0.000679664,0.391908144,0.009746174,0.240826372,0.009942007,0.052325581,0.009458847,0.000523943
0.989493701,0.025598997,0.000961201,0.000920404,0.384222188,0.024143706,0.101757857,0.022783763,0.019379845,0.00197402,0.000961201
0.989494306,0.023160966,0.000886546,0.001318448,0.394291999,0.009881056,0.226739082,0.007870752,0.072674419,0.018424189,0.000886546
0.98949471,0.015846858,0.000887832,0.000714715,0.388289325,0.002002546,0.239210903,0.002485498,0.062015504,0.044579957,0.000887832
0.989495012,0.015034178,0.001749237,0.000575263,0.390319292,0.005683867,0.229735043,0.004556753,0.046511628,0.009952352,0.001749237
0.989495214,0.013408827,0.001729856,0.00026994,0.38448546,0.009005619,0.216443472,0.009942007,0.018410853,0.012255376,0.001729856
0.989495719,0.017878557,0.000528203,0.004298975,0.429551047,0.004422031,0.247308942,0.003314,0.07751938,0.021220718,0.000528203
0.98949582,0.014627846,0.000102233,1.44E-06,0.306855735,0.004209753,0.244569988,0.004556753,0.059108527,0.01850644,0.000102233
0.98949592,0.015846858,0.000640659,0.001844933,0.384357898,0.011638116,0.173347165,0.009527756,0.03003876,0.004688298,0.000640659
0.989496324,0.021535607,0.003878303,8.19E-09,0.283915428,0.007931473,0.026368192,0.012427505,0.052325581,0.024839755,0.003878303
0.989496627,0.010158117,0.000966901,0.000162786,0.383176769,0.002300222,0.247430436,0.005799506,0.023255814,0.003701288,0.000966901
0.989496728,0.010970788,0.001602721,0.00018997,0.384889307,0.001202301,0.262155236,0.002071255,0.041666667,0.01266663,0.001602721
0.010896662,0,0,2.10E-34,0.000345748,2.59E-21,0.000150199,0,0.002906977,0.000411254,0
0.010896965,0.019097568,0.008258212,0.016669233,0.576768337,0.000993541,0.006001267,0.011599003,0.03875969,0.058973855,0.008258212
0.010897267,0.001218657,0,6.83E-32,0.00138176,2.59E-21,4.05E-05,0,0.005813953,0.033229341,0
0.01089757,0.008126418,0.000167832,0.004777411,0.495567882,0.001202301,0.207784024,0.004556753,0.019379845,0.012173125,0.000167832
0.010897671,0.000812317,0,5.53E-18,0.018662082,2.59E-21,1.00E-05,0,0.007751938,0.023523741,0
0.010897873,0.015846858,5.52E-05,0.00289675,0.504761579,5.41E-05,0.022896936,0.000828401,0.075581395,0.088150697,5.52E-05
0.010897974,0.002031329,0,6.54E-23,0.001700625,4.99E-09,2.34E-06,0.00041462,0.009689922,0.025004256,0
0.010898276,0.017878557,0.001943096,0.021542526,0.593801393,0.003386545,0.244995885,0.006213757,0.060077519,0.042441435,0.001943096
0.010899084,0.026818016,0.000928921,0.02429708,0.583705713,0.002682948,0.017489788,0.012013254,0.067829457,0.034709856,0.000928921
0.010899487,0.015440518,2.34E-05,0.006456434,0.561637006,1.23E-05,0.027236006,0.00041462,0.073643411,0.073580782,2.34E-05
0.010899689,0.003250348,0,5.22E-05,0.386131333,2.59E-21,0.001455257,0,0.013565891,0.104629653,0
0.010900395,0.013815167,5.43E-05,0.041685997,0.595877049,0.000262109,0.028637859,0.001242753,0.055232558,0.117795546,5.43E-05
0.010900496,0.016253197,0.000113308,0.030707164,0.56316475,0.004316491,0.090641828,0.007456501,0.041666667,0.022372229,0.000113308
0.010900597,0.004875707,0.000112456,0.025043604,0.574243733,7.38E-05,0.018891641,0.000828401,0.022286822,0.023030236,0.000112456
0.010900698,0.000812317,6.70E-05,0.000454372,0.435384753,1.38E-07,0.011214826,0.000828401,0.002906977,0,6.70E-05
0.010901101,0.004875707,0.000211281,0.000625607,0.41179838,1.09E-09,0.001034701,0.00041462,0.022286822,0.071289274,0.000211281
0.010901505,0.010158117,3.23E-06,0.014889911,0.525591116,9.32E-05,0.027102496,0.00041462,0.042635659,0.032735836,3.23E-06
0.010901909,0.016253197,0.001199796,0.008834483,0.550702755,0.002698411,0.059345121,0.010356258,0.03003876,0.011597369,0.001199796
0.01090201,0.028443367,0.000685812,0.02308125,0.585514248,0.000641742,0.263713963,0.003314,0.113372093,0.09866729,0.000685812
0.01090211,0.015034178,0.000204466,0.012161674,0.551155482,4.95E-05,0.03991944,0.001657004,0.064922481,0.035367863,0.000204466
0.010902312,0.025192657,0.002595009,0.026949706,0.699589475,0.01124847,0.128437127,0.016984257,0.041666667,0.025744514,0.002595009
0.010902514,0.009751777,8.31E-06,0.004044492,0.491314622,0.000413653,0.015353631,0.000828401,0.048449612,0.049926262,8.31E-06
0.010902918,0.020316587,0.0022878,0.004742103,0.499288522,0.002644288,0.039318646,0.009527756,0.053294574,0.040056161,0.0022878
0.010903018,0.015846858,0.000132903,0.031723241,0.541085853,0.005455468,0.252421701,0.005385255,0.057170543,0.028541043,0.000132903
0.010903119,0.018691236,0.000145682,0.038735654,0.534752835,0.005030913,0.26702434,0.005385255,0.070736434,0.034463104,0.000145682
0.010903321,0.014627846,0.000958143,0.00060611,0.433879357,0.000908491,0.198594542,0.004142502,0.052325581,0.078551201,0.000958143
0.010903523,0.019097568,0.000775265,0.005017069,0.514194255,0.000460044,0.007543306,0.003728251,0.078488372,0.107533931,0.000775265
0.010903624,0.028443367,0.000709666,0.011042232,0.552422459,0.001697138,0.055072806,0.008285003,0.108527132,0.070895292,0.000709666
0.010904128,0.009751777,0.000529055,0.002834683,0.484993272,0.000250125,0.001568741,0.004556753,0.026162791,0.044250954,0.000529055
0.010904229,0.015440518,9.88E-05,0.031902176,0.57628704,0.000170487,0.00787708,0.002071255,0.074612403,0.05560157,9.88E-05
0.010904734,0.007313738,1.93E-06,0.00762115,0.553689192,0.000761586,0.246019237,0.00041462,0.036821705,0.036519375,1.93E-06
0.010904835,0.010564448,0.002755728,0.000680786,0.43837604,0.001121116,0.021628593,0.006213757,0.015503876,0.019246697,0.002755728
0.010905642,0.005282047,2.48E-05,0.005267655,0.525412895,0.000460044,0.001682224,0.002485498,0.014534884,0.008307335,2.48E-05
0.010905844,0.040227205,0.003153251,0.057579861,0.592166194,0.000132601,0.327198556,0.00041462,0.198643411,0.114622308,0.003153251
0.010906045,0.009751777,0.002513555,0.025617283,0.573709188,0.001438122,0.039251891,0.004556753,0.029069767,0.04967951,0.002513555
0.010906146,0.004063028,7.05E-05,0.005954191,0.563814575,0.000126416,0.02036025,0.000828401,0.019379845,0.004606047,7.05E-05
0.01090655,0.021535607,0.002931508,0.033719188,0.635632451,0.000341747,0.185017259,0.001657004,0.103682171,0.100597717,0.002931508
0.010906853,0.017065877,8.27E-05,0.0067102,0.552586081,0.000168554,0.021161309,0.002485498,0.076550388,0.068547031,8.27E-05
0.010907155,0.004875707,0,6.32E-06,0.347128276,2.59E-21,1.52E-05,0,0.026162791,0.082057554,0
0.010907357,0.018691236,0.000471975,0.022841434,0.562133351,0.001005139,0.041187784,0.002899749,0.084302326,0.105540993,0.000471975
0.01090766,0.005688387,0.00082127,1.10E-05,0.373208352,1.98E-05,0.000299062,0.004142502,0.010658915,0.004112542,0.00082127
0.010907861,0.006907398,0,0.003551383,0.494881348,2.59E-21,0.099193801,0,0.037790698,0.040467415,0
0.010907962,0.000405879,0,2.76E-05,0.354006462,2.59E-21,0.000111481,0,0.003875969,0.020809463,0
0.010908063,0.013408827,0.000196798,0.018631368,0.546167445,0.000126416,0.042456127,0.001657004,0.053294574,0.023852745,0.000196798
0.020486431,0,0,0,0,4.79E-11,5.12E-19,0.00041462,0,0,0
0.01090887,0.019910247,0.052147849,0.103376589,0.73063268,0.003278299,0.247684105,0.004556753,0.079457364,0.11798719,0.052147849
0.010909274,0.008126418,0.000400412,0.014134041,0.547837967,8.54E-05,0.006148128,0.001657004,0.033914729,0.026813775,0.000400412
0.010909375,0.022348286,0.001334479,0.03112827,0.596494035,0.00197935,0.287210359,0.004142502,0.081395349,0.058398099,0.001334479
0.010909577,0.006907398,0.002062657,0.026861703,0.627425515,0.00065334,0.206604464,0.00041462,0.029069767,0.03602587,0.002062657
0.010909678,0.014627846,4.93E-06,0.009658887,0.576205908,0.000369195,0.033043684,0.001657004,0.066860465,0.042605937,4.93E-06
0.010909778,0.012189807,3.43E-06,0.015065318,0.595134944,7.77E-05,0.027169251,0.00041462,0.053294574,0.059714113,3.43E-06
0.01090998,0.013408827,0.163589833,0.031670141,0.658681711,0.004925876,0.219675077,0.008285003,0.023255814,0.034709856,0.163589833
0.010910586,0.003656688,0,1.75E-14,0.167655494,5.18E-08,2.55E-05,0.00041462,0.019379845,0.119099222,0
0.010911191,0.002844008,0.000563984,6.10E-06,0.365127998,7.07E-08,1.16E-05,0.002899749,0.000968992,0.003619037,0.000563984
0.010911393,0.017878557,0.000350147,0.010216554,0.574912377,0.000576022,0.046394667,0.002485498,0.070736434,0.057986845,0.000350147
0.010911796,0.010564448,6.01E-05,0.000607112,0.476475708,1.55E-05,0.020694024,0.00041462,0.04748062,0.070882955,6.01E-05
0.010911897,0.030881406,0.000494977,0.007976092,0.544308945,0.00517747,0.012015885,0.026926265,0.027131783,0.004688298,0.000494977
0.010911998,0.002844008,3.73E-05,0.000142556,0.449956301,1.50E-05,0.000528031,0.000828401,0.013565891,0.074758614,3.73E-05
0.010912099,0.020316587,0.000577615,0.011747237,0.538966334,0.00294583,0.302049977,0.003728251,0.078488372,0.047376486,0.000577615
0.010912704,0.010158117,1.25E-06,0.0025238,0.485131144,4.72E-05,0.01221615,0.00041462,0.04748062,0.078501028,1.25E-06
0.010912906,0.124339382,0.016937026,0.041752743,0.630820102,0.00471731,0.140648604,0.043496271,0.397286822,0.318186566,0.016937026
0.010913512,0.013002487,0.004303225,0.009044916,0.516457085,0.003525718,0.008611384,0.009527756,0.015503876,0.014558399,0.004303225
0.010914016,0.013408827,0.001697201,0.003655908,0.527417449,0.000105153,0.017623298,0.002071255,0.058139535,0.051406777,0.001697201
0.010914117,0.018284896,0.000393596,0.008146929,0.470912385,0.007966073,0.287094205,0.009113505,0.04748062,0.012584379,0.000393596
0.010914218,0.010564448,0.012166929,0.004292998,0.536318149,0.00197935,0.02036025,0.004556753,0.023255814,0.066146128,0.012166929
0.010914319,0.025598997,0.000264953,0.018747698,0.604370565,0.000383886,0.046194402,0.003314,0.11627907,0.08386954,0.000264953
0.01091442,0.017472217,0.001572826,0.043249149,0.55519815,0.003610768,0.029972958,0.008699254,0.042635659,0.03314709,0.001572826
0.010914521,0.001624997,8.30E-08,0.000700387,0.424527861,2.83E-07,4.65E-05,0.001242753,0.002906977,0.01365364,8.30E-08
0.010914722,0.005282047,6.04E-09,0.015861312,0.50872889,5.84E-05,0.018023827,0.00041462,0.024224806,0.015463159,6.04E-09
0.010914924,0.035351136,0.001165156,0.018685682,0.523671935,0.000865966,0.018557867,0.009527756,0.117248062,0.116106936,0.001165156
0.010916034,0.003656688,1.61E-05,6.07E-05,0.409339188,3.61E-05,0.002316396,0.000828401,0.016472868,0.014805152,1.61E-05
0.010916236,0.007313738,7.32E-07,0.010560705,0.585371113,0.00022229,0.01194913,0.00041462,0.033914729,0.019740202,7.32E-07
0.010916438,0.009751777,1.33E-05,0.004377542,0.553468991,3.12E-05,0.01575416,0.00041462,0.049418605,0.065060417,1.33E-05
0.010917648,0.024379977,0.002268469,0.014934878,0.552074262,0.000900759,0.024565809,0.007456501,0.091085271,0.110383922,0.002268469
0.010917951,0.023160966,0,4.05E-05,0.387977802,2.59E-21,0.0003024,0,0.105620155,0.43280723,0
0.010918052,0.039414526,0.007117813,0.017665561,0.607688073,0.017641153,0.171428629,0.02858326,0.057170543,0.035943619,0.007117813
0.010918355,0.011377128,4.09E-06,0.039361378,0.593397841,0.000203347,0.023430976,0.00041462,0.049418605,0.079650072,4.09E-06
0.010918455,0.016659537,9.12E-05,0.004813369,0.514205391,0.000332856,0.067088691,0.002071255,0.067829457,0.07533766,9.12E-05
0.01091896,0.013408827,0.002159054,0.007427017,0.566630272,0.000622413,0.010680787,0.005799506,0.040697674,0.01562766,0.002159054
0.989578352,0.003656688,3.08E-05,5.15E-18,0.013436249,3.69E-07,3.61E-05,0.001657004,0.009689922,0.078319253,3.08E-05
0.989578654,0.011377128,0.001790854,1.51E-13,0.089871281,2.82E-05,1.46E-05,0.006627999,0.023255814,0.031748826,0.001790854
0.989579159,0.020316587,0.000299883,0.002799746,0.387079781,0.01695646,0.2618762,0.011599003,0.035852713,0.00978785,0.000299883
0.989579966,0.005282047,0.002204037,1.97E-13,0.088934864,2.97E-06,1.28E-05,0.002899749,0.009689922,0.09135848,0.002204037
0.98958037,0.024379977,0.001454398,0.000830521,0.387798741,0.016211962,0.272520272,0.015741504,0.044573643,0.007896081,0.001454398
0.98958047,0.069483614,0.011096254,0.000925638,0.392117826,0.069830127,0.259742046,0.062137532,0.03875969,0.013324637,0.011096254
0.989580975,0.033319437,0.00285595,0.001063235,0.388251545,0.020351626,0.262029069,0.025683512,0.039728682,0.011186115,0.00285595
