Id,Betweenness-Centrality,,,,,,,,,,,
9408021,0,,,,,,,,,,,
9611168,0,,,,,,,,,,,
9411039,0.000267535,,,,,,,,,,,
9612044,0,,,,,,,,,,,
9408047,0,,,,,,,,,,,
9408059,0,,,,,,,,,,,
9408084,0,,,,,,,,,,,
9508029,0,,,,,,,,,,,
9408085,4.46E-09,,,,,,,,,,,
9806127,0,,,,,,,,,,,
9512054,0,,,,,,,,,,,
9408088,0,,,,,,,,,,,
9408096,4.06E-05,,,,,,,,,,,
9811202,8.25E-07,,,,,,,,,,,
9306098,2.06E-05,,,,,,,,,,,
9412174,1.47E-05,,,,,,,,,,,
9410194,0.000267526,,,,,,,,,,,
9409175,0,,,,,,,,,,,
9604187,1.44E-05,,,,,,,,,,,
9303041,0.000185932,,,,,,,,,,,
9410120,0,,,,,,,,,,,
9408138,0,,,,,,,,,,,
9510010,4.46E-09,,,,,,,,,,,
9510123,0,,,,,,,,,,,
9806220,8.92E-05,,,,,,,,,,,
9408165,0,,,,,,,,,,,
9712113,0,,,,,,,,,,,
9408173,5.97E-07,,,,,,,,,,,
9311126,0,,,,,,,,,,,
9409005,0,,,,,,,,,,,
9604135,0,,,,,,,,,,,
9304086,0,,,,,,,,,,,
9409024,0,,,,,,,,,,,
9506184,0,,,,,,,,,,,
9501071,8.92E-05,,,,,,,,,,,
9702119,0,,,,,,,,,,,
9709181,0,,,,,,,,,,,
9306092,8.92E-05,,,,,,,,,,,
9409059,0,,,,,,,,,,,
9409074,0,,,,,,,,,,,
9411166,0.00020104,,,,,,,,,,,
9305180,0,,,,,,,,,,,
9307032,0,,,,,,,,,,,
9401114,0,,,,,,,,,,,
9707078,0.000186594,,,,,,,,,,,
9409107,0,,,,,,,,,,,
9401036,2.93E-06,,,,,,,,,,,
9407130,9.00E-05,,,,,,,,,,,
9409149,0,,,,,,,,,,,
9409150,4.46E-09,,,,,,,,,,,
9409148,0,,,,,,,,,,,
9409153,0.000267526,,,,,,,,,,,
9706086,0.00017836,,,,,,,,,,,
9310171,1.73E-06,,,,,,,,,,,
9310189,4.12E-05,,,,,,,,,,,
9409180,0,,,,,,,,,,,
9304120,0.000141626,,,,,,,,,,,
9403099,0.000128761,,,,,,,,,,,
9612050,0,,,,,,,,,,,
9509089,0,,,,,,,,,,,
9503104,0,,,,,,,,,,,
9511200,0,,,,,,,,,,,
9405116,0,,,,,,,,,,,
9410031,0,,,,,,,,,,,
9508050,0,,,,,,,,,,,
9510168,0,,,,,,,,,,,
9502118,0,,,,,,,,,,,
9507072,0,,,,,,,,,,,
9508079,0,,,,,,,,,,,
9308110,0,,,,,,,,,,,
9410045,0,,,,,,,,,,,
9410047,2.68E-07,,,,,,,,,,,
9610069,2.96E-05,,,,,,,,,,,
9410063,0,,,,,,,,,,,
9410059,0.000624104,,,,,,,,,,,
9410207,0.000535026,,,,,,,,,,,
9410088,0,,,,,,,,,,,
9410096,0,,,,,,,,,,,
9806242,0,,,,,,,,,,,
9607152,8.92E-05,,,,,,,,,,,
9410108,0,,,,,,,,,,,
9310059,0,,,,,,,,,,,
9410111,0,,,,,,,,,,,
9306107,0.000454816,,,,,,,,,,,
9410135,0,,,,,,,,,,,
9410137,8.92E-05,,,,,,,,,,,
9808018,0.000624148,,,,,,,,,,,
9406173,0,,,,,,,,,,,
9410145,0,,,,,,,,,,,
9410146,0,,,,,,,,,,,
9402122,7.34E-05,,,,,,,,,,,
9410072,0,,,,,,,,,,,
9410154,0,,,,,,,,,,,
9401054,0,,,,,,,,,,,
9603022,0,,,,,,,,,,,
9410163,0,,,,,,,,,,,
9503231,4.36E-05,,,,,,,,,,,
9803093,8.95E-05,,,,,,,,,,,
9309047,1.85E-06,,,,,,,,,,,
9508024,0,,,,,,,,,,,
9510015,0,,,,,,,,,,,
9504008,8.92E-09,,,,,,,,,,,
9410195,0,,,,,,,,,,,
9411141,1.34E-08,,,,,,,,,,,
9505163,0,,,,,,,,,,,
9410202,8.92E-05,,,,,,,,,,,
9411063,0,,,,,,,,,,,
9407179,0,,,,,,,,,,,
9310128,2.50E-05,,,,,,,,,,,
9410058,0.00017836,,,,,,,,,,,
9412103,8.92E-05,,,,,,,,,,,
9410060,0,,,,,,,,,,,
9410061,0,,,,,,,,,,,
9410062,0,,,,,,,,,,,
9410208,0,,,,,,,,,,,
9506057,0,,,,,,,,,,,
9410216,0,,,,,,,,,,,
9502090,0,,,,,,,,,,,
9505149,0,,,,,,,,,,,
9303178,0,,,,,,,,,,,
9308128,0,,,,,,,,,,,
9410239,4.46E-09,,,,,,,,,,,
9404190,0,,,,,,,,,,,
9410243,0,,,,,,,,,,,
9908195,0,,,,,,,,,,,
9409058,5.88E-07,,,,,,,,,,,
9411013,7.02E-07,,,,,,,,,,,
9505098,0,,,,,,,,,,,
9506178,0,,,,,,,,,,,
9411023,0,,,,,,,,,,,
9510002,0,,,,,,,,,,,
9303155,1.83E-05,,,,,,,,,,,
9311142,0,,,,,,,,,,,
9405150,0,,,,,,,,,,,
9411040,4.46E-09,,,,,,,,,,,
9511138,0,,,,,,,,,,,
9507016,0,,,,,,,,,,,
9505101,0,,,,,,,,,,,
9502152,0,,,,,,,,,,,
9503215,0.000226872,,,,,,,,,,,
9411043,0,,,,,,,,,,,
9403036,1.93E-06,,,,,,,,,,,
9305149,0,,,,,,,,,,,
9410110,0,,,,,,,,,,,
9411060,0,,,,,,,,,,,
9411067,0,,,,,,,,,,,
9411159,0,,,,,,,,,,,
9305183,0,,,,,,,,,,,
9411098,0,,,,,,,,,,,
9402061,9.34E-05,,,,,,,,,,,
9411103,0,,,,,,,,,,,
9402100,0,,,,,,,,,,,
9411111,0,,,,,,,,,,,
9503097,0,,,,,,,,,,,
9411119,0,,,,,,,,,,,
9308044,0,,,,,,,,,,,
9411137,0,,,,,,,,,,,
9605076,0,,,,,,,,,,,
9609199,0,,,,,,,,,,,
9411142,8.92E-05,,,,,,,,,,,
9409194,0,,,,,,,,,,,
9610093,1.78E-08,,,,,,,,,,,
9411154,0.000113812,,,,,,,,,,,
9811103,1.77E-07,,,,,,,,,,,
9403196,0.000293884,,,,,,,,,,,
9411162,0,,,,,,,,,,,
9501082,0,,,,,,,,,,,
9704039,5.59E-05,,,,,,,,,,,
9306031,0,,,,,,,,,,,
9408008,0,,,,,,,,,,,
9411182,0,,,,,,,,,,,
9412164,8.92E-05,,,,,,,,,,,
9303064,1.26E-06,,,,,,,,,,,
9312093,0.000134705,,,,,,,,,,,
9411189,0,,,,,,,,,,,
9511155,0,,,,,,,,,,,
9302093,0,,,,,,,,,,,
9304008,0,,,,,,,,,,,
9411197,0,,,,,,,,,,,
9309087,0,,,,,,,,,,,
9312050,1.20E-06,,,,,,,,,,,
9303028,0,,,,,,,,,,,
9401079,0,,,,,,,,,,,
9411215,0,,,,,,,,,,,
9411218,1.78E-08,,,,,,,,,,,
9511084,0,,,,,,,,,,,
9509119,0,,,,,,,,,,,
9609189,8.92E-05,,,,,,,,,,,
9411236,0,,,,,,,,,,,
9504026,0,,,,,,,,,,,
9312128,0,,,,,,,,,,,
9811247,8.92E-05,,,,,,,,,,,
9308085,0,,,,,,,,,,,
9411237,0,,,,,,,,,,,
9504064,0,,,,,,,,,,,
9503009,0,,,,,,,,,,,
9503130,0,,,,,,,,,,,
9412009,0,,,,,,,,,,,
9412010,0,,,,,,,,,,,
9405087,0.000122555,,,,,,,,,,,
9412013,0,,,,,,,,,,,
9310153,1.20E-05,,,,,,,,,,,
9406103,2.48E-05,,,,,,,,,,,
9412032,1.14E-06,,,,,,,,,,,
9609090,1.17E-05,,,,,,,,,,,
9412036,0,,,,,,,,,,,
9512226,0,,,,,,,,,,,
9412039,0,,,,,,,,,,,
9411045,0.000159223,,,,,,,,,,,
9404055,0,,,,,,,,,,,
9807223,0,,,,,,,,,,,
9412052,1.34E-08,,,,,,,,,,,
9509154,0,,,,,,,,,,,
9512144,0,,,,,,,,,,,
9301095,0,,,,,,,,,,,
9406143,0,,,,,,,,,,,
9412091,0,,,,,,,,,,,
9411001,0,,,,,,,,,,,
9412197,0,,,,,,,,,,,
9502037,0,,,,,,,,,,,
9412116,0,,,,,,,,,,,
9507070,0,,,,,,,,,,,
9407174,0,,,,,,,,,,,
9412139,0,,,,,,,,,,,
9412146,7.08E-07,,,,,,,,,,,
9603018,3.72E-05,,,,,,,,,,,
9309018,4.97E-05,,,,,,,,,,,
9310085,0.000157179,,,,,,,,,,,
9412153,0,,,,,,,,,,,
9412171,0,,,,,,,,,,,
9412175,0,,,,,,,,,,,
9412181,1.55E-06,,,,,,,,,,,
9412194,0,,,,,,,,,,,
9503229,0,,,,,,,,,,,
9412202,0,,,,,,,,,,,
9603023,0,,,,,,,,,,,
9412211,0,,,,,,,,,,,
9508104,0,,,,,,,,,,,
9412217,1.78E-08,,,,,,,,,,,
9507033,0,,,,,,,,,,,
9406152,3.57E-08,,,,,,,,,,,
9603171,0,,,,,,,,,,,
9607079,1.78E-08,,,,,,,,,,,
9501058,0,,,,,,,,,,,
9506103,0,,,,,,,,,,,
9403089,1.56E-05,,,,,,,,,,,
9503169,0,,,,,,,,,,,
9412244,8.92E-05,,,,,,,,,,,
9409078,0,,,,,,,,,,,
9308035,8.92E-09,,,,,,,,,,,
9508169,0,,,,,,,,,,,
9404032,0,,,,,,,,,,,
9410049,4.01E-08,,,,,,,,,,,
9501062,0,,,,,,,,,,,
9503037,0,,,,,,,,,,,
9504035,0,,,,,,,,,,,
9505007,1.78E-08,,,,,,,,,,,
9411225,0,,,,,,,,,,,
9501125,0,,,,,,,,,,,
9605123,0,,,,,,,,,,,
9501138,0,,,,,,,,,,,
9405064,4.46E-09,,,,,,,,,,,
9509047,0,,,,,,,,,,,
9502005,0,,,,,,,,,,,
9305132,2.13E-05,,,,,,,,,,,
12087,0.000114601,,,,,,,,,,,
9401140,0,,,,,,,,,,,
9401104,4.46E-09,,,,,,,,,,,
9502057,0,,,,,,,,,,,
9810056,0,,,,,,,,,,,
9311005,0,,,,,,,,,,,
9305108,0,,,,,,,,,,,
9502063,0,,,,,,,,,,,
9411124,7.37E-06,,,,,,,,,,,
9410149,3.60E-06,,,,,,,,,,,
9308070,0,,,,,,,,,,,
9502112,0,,,,,,,,,,,
9405003,2.68E-08,,,,,,,,,,,
9906107,2.68E-08,,,,,,,,,,,
9307018,0,,,,,,,,,,,
9306144,0,,,,,,,,,,,
9502159,0,,,,,,,,,,,
9411015,3.83E-05,,,,,,,,,,,
9304006,8.92E-09,,,,,,,,,,,
9503014,0,,,,,,,,,,,
9303086,4.46E-09,,,,,,,,,,,
9408019,0,,,,,,,,,,,
9503166,0,,,,,,,,,,,
9412128,0.00061441,,,,,,,,,,,
9304031,0,,,,,,,,,,,
9405140,0,,,,,,,,,,,
9304145,0,,,,,,,,,,,
9503196,0,,,,,,,,,,,
9408032,9.06E-05,,,,,,,,,,,
9512058,0,,,,,,,,,,,
9809169,4.37E-05,,,,,,,,,,,
9412177,1.39E-06,,,,,,,,,,,
9312132,0,,,,,,,,,,,
9404074,2.49E-07,,,,,,,,,,,
9410144,0,,,,,,,,,,,
9404078,0,,,,,,,,,,,
9401082,0,,,,,,,,,,,
9504058,0,,,,,,,,,,,
9308117,0,,,,,,,,,,,
9504062,0,,,,,,,,,,,
9311065,6.00E-05,,,,,,,,,,,
4140,6.18E-05,,,,,,,,,,,
9903018,7.68E-06,,,,,,,,,,,
9906037,6.53E-05,,,,,,,,,,,
9909200,4.03E-07,,,,,,,,,,,
9301106,4.36E-05,,,,,,,,,,,
9308034,2.65E-06,,,,,,,,,,,
9308027,0.001123928,,,,,,,,,,,
9610047,4.10E-06,,,,,,,,,,,
9612175,8.94E-05,,,,,,,,,,,
102115,8.92E-05,,,,,,,,,,,
102117,0,,,,,,,,,,,
102139,0,,,,,,,,,,,
9310185,7.26E-05,,,,,,,,,,,
9407142,4.46E-05,,,,,,,,,,,
9603130,1.11E-09,,,,,,,,,,,
9411066,4.46E-05,,,,,,,,,,,
9304003,7.88E-05,,,,,,,,,,,
9411090,0,,,,,,,,,,,
9602100,0,,,,,,,,,,,
9910044,0,,,,,,,,,,,
9410066,0,,,,,,,,,,,
9412233,0.000191865,,,,,,,,,,,
9611154,8.92E-05,,,,,,,,,,,
9308091,2.27E-05,,,,,,,,,,,
9403125,4.46E-09,,,,,,,,,,,
9505033,0,,,,,,,,,,,
9504104,0,,,,,,,,,,,
9404015,0,,,,,,,,,,,
9505043,0,,,,,,,,,,,
9410037,0,,,,,,,,,,,
9505086,0,,,,,,,,,,,
9401150,9.08E-05,,,,,,,,,,,
9406145,0,,,,,,,,,,,
9412182,1.13E-06,,,,,,,,,,,
9405123,8.92E-05,,,,,,,,,,,
9604173,0,,,,,,,,,,,
9411092,0,,,,,,,,,,,
3008,8.94E-05,,,,,,,,,,,
9309015,0,,,,,,,,,,,
9409171,0,,,,,,,,,,,
9505191,0,,,,,,,,,,,
9409084,0,,,,,,,,,,,
9506046,0,,,,,,,,,,,
9410025,0,,,,,,,,,,,
9601063,0,,,,,,,,,,,
9409003,0,,,,,,,,,,,
9506092,0,,,,,,,,,,,
9410094,0,,,,,,,,,,,
9608098,0,,,,,,,,,,,
9307119,4.46E-09,,,,,,,,,,,
9505093,0,,,,,,,,,,,
9506096,0,,,,,,,,,,,
9411120,0,,,,,,,,,,,
9506130,0,,,,,,,,,,,
9412001,0,,,,,,,,,,,
9605188,8.92E-09,,,,,,,,,,,
9703169,0,,,,,,,,,,,
9412125,0,,,,,,,,,,,
9302105,0,,,,,,,,,,,
9506165,0,,,,,,,,,,,
9307069,0,,,,,,,,,,,
9307112,0,,,,,,,,,,,
9409195,0,,,,,,,,,,,
9412102,0,,,,,,,,,,,
9411068,9.53E-05,,,,,,,,,,,
9304002,0,,,,,,,,,,,
9412094,0,,,,,,,,,,,
9507029,0,,,,,,,,,,,
9412038,0,,,,,,,,,,,
9507085,0,,,,,,,,,,,
9306116,4.46E-09,,,,,,,,,,,
9507128,0,,,,,,,,,,,
9807220,0,,,,,,,,,,,
9411175,1.56E-08,,,,,,,,,,,
6092,4.46E-09,,,,,,,,,,,
9603185,4.46E-09,,,,,,,,,,,
9707026,0,,,,,,,,,,,
9405177,0,,,,,,,,,,,
9508037,0,,,,,,,,,,,
9405152,8.92E-05,,,,,,,,,,,
9604106,0,,,,,,,,,,,
9604039,0.000267535,,,,,,,,,,,
9408141,3.30E-05,,,,,,,,,,,
9308142,8.26E-07,,,,,,,,,,,
9605021,1.44E-05,,,,,,,,,,,
9905123,1.44E-05,,,,,,,,,,,
103129,1.48E-07,,,,,,,,,,,
9401009,0.000530598,,,,,,,,,,,
9403034,4.46E-09,,,,,,,,,,,
9509063,0,,,,,,,,,,,
9810061,0,,,,,,,,,,,
9308074,0,,,,,,,,,,,
9307146,5.62E-05,,,,,,,,,,,
9306139,0,,,,,,,,,,,
9406003,0,,,,,,,,,,,
9305112,0.000345882,,,,,,,,,,,
9406124,0,,,,,,,,,,,
9510075,0,,,,,,,,,,,
9307075,1.79E-05,,,,,,,,,,,
9308012,0,,,,,,,,,,,
9912014,4.46E-09,,,,,,,,,,,
9308063,0,,,,,,,,,,,
9308028,0,,,,,,,,,,,
9412056,4.46E-09,,,,,,,,,,,
9510187,0,,,,,,,,,,,
9510194,0,,,,,,,,,,,
9307184,0,,,,,,,,,,,
9411132,4.46E-09,,,,,,,,,,,
9511133,0,,,,,,,,,,,
9807221,0,,,,,,,,,,,
9408100,4.46E-09,,,,,,,,,,,
3287,0,,,,,,,,,,,
9412055,0,,,,,,,,,,,
9409135,0,,,,,,,,,,,
9512129,0,,,,,,,,,,,
9802130,0,,,,,,,,,,,
9409151,0,,,,,,,,,,,
9407156,0,,,,,,,,,,,
9412157,6.92E-05,,,,,,,,,,,
9401142,0,,,,,,,,,,,
9601008,0,,,,,,,,,,,
9407150,0,,,,,,,,,,,
9601019,0,,,,,,,,,,,
9304110,0,,,,,,,,,,,
9601031,0,,,,,,,,,,,
9704124,8.92E-05,,,,,,,,,,,
9609009,2.58E-06,,,,,,,,,,,
9403112,0.000239245,,,,,,,,,,,
9711139,0,,,,,,,,,,,
9601065,2.23E-09,,,,,,,,,,,
9603052,4.06E-06,,,,,,,,,,,
9409187,9.50E-05,,,,,,,,,,,
9601067,8.92E-05,,,,,,,,,,,
9609015,0,,,,,,,,,,,
9601071,4.46E-09,,,,,,,,,,,
9606085,0,,,,,,,,,,,
9307067,0,,,,,,,,,,,
9601084,8.92E-05,,,,,,,,,,,
9410231,0,,,,,,,,,,,
9601090,0,,,,,,,,,,,
9703081,3.10E-05,,,,,,,,,,,
9601103,0,,,,,,,,,,,
9610115,0,,,,,,,,,,,
9701071,0,,,,,,,,,,,
9410089,0,,,,,,,,,,,
9302117,4.46E-06,,,,,,,,,,,
9218,8.93E-05,,,,,,,,,,,
9601137,0,,,,,,,,,,,
9601142,0.000356706,,,,,,,,,,,
9607042,0,,,,,,,,,,,
9612214,8.92E-05,,,,,,,,,,,
9705096,0.000445833,,,,,,,,,,,
9411191,0,,,,,,,,,,,
9308096,0,,,,,,,,,,,
9601149,0,,,,,,,,,,,
9310021,0,,,,,,,,,,,
9410221,6.43E-07,,,,,,,,,,,
9805184,0,,,,,,,,,,,
9312015,0,,,,,,,,,,,
9804008,0,,,,,,,,,,,
9410150,0,,,,,,,,,,,
9602090,0,,,,,,,,,,,
9805161,0,,,,,,,,,,,
9602106,2.74E-05,,,,,,,,,,,
9401132,5.70E-06,,,,,,,,,,,
9602048,4.73E-06,,,,,,,,,,,
9308144,0,,,,,,,,,,,
9601064,0,,,,,,,,,,,
9602151,0,,,,,,,,,,,
9602165,6.73E-06,,,,,,,,,,,
9602168,0,,,,,,,,,,,
9608087,0,,,,,,,,,,,
9410078,0.000111842,,,,,,,,,,,
9301014,0.000179779,,,,,,,,,,,
9711154,8.92E-05,,,,,,,,,,,
9611207,6.89E-06,,,,,,,,,,,
9603048,0,,,,,,,,,,,
9709073,0,,,,,,,,,,,
9802010,4.00E-08,,,,,,,,,,,
9606006,3.07E-06,,,,,,,,,,,
9603102,0,,,,,,,,,,,
9808153,0,,,,,,,,,,,
9405097,0,,,,,,,,,,,
9603122,0,,,,,,,,,,,
9401085,0,,,,,,,,,,,
9410197,0,,,,,,,,,,,
9603179,3.64E-06,,,,,,,,,,,
9707196,0,,,,,,,,,,,
9603200,0,,,,,,,,,,,
9604001,0,,,,,,,,,,,
9604011,2.42E-05,,,,,,,,,,,
9707114,0,,,,,,,,,,,
9409044,1.86E-05,,,,,,,,,,,
9408052,0,,,,,,,,,,,
9408105,0,,,,,,,,,,,
9604049,4.46E-09,,,,,,,,,,,
9408145,0,,,,,,,,,,,
9609200,0,,,,,,,,,,,
9402078,0,,,,,,,,,,,
9905201,0.00026754,,,,,,,,,,,
9704122,0,,,,,,,,,,,
9711137,3.44E-06,,,,,,,,,,,
9603039,0,,,,,,,,,,,
9604092,0,,,,,,,,,,,
9604100,0,,,,,,,,,,,
9703212,0,,,,,,,,,,,
9604113,0,,,,,,,,,,,
9604137,1.34E-08,,,,,,,,,,,
9306115,0,,,,,,,,,,,
9607093,7.39E-06,,,,,,,,,,,
9801008,0,,,,,,,,,,,
9608166,1.52E-07,,,,,,,,,,,
9604170,0,,,,,,,,,,,
9605025,0,,,,,,,,,,,
9311056,7.75E-05,,,,,,,,,,,
9604183,1.27E-08,,,,,,,,,,,
9603021,0.000324748,,,,,,,,,,,
9604194,0,,,,,,,,,,,
9604182,4.43E-06,,,,,,,,,,,
9608076,0,,,,,,,,,,,
9610075,0,,,,,,,,,,,
9701176,0,,,,,,,,,,,
9604201,0,,,,,,,,,,,
9404134,0.000180081,,,,,,,,,,,
9610033,0,,,,,,,,,,,
9610210,0,,,,,,,,,,,
9708107,9.88E-06,,,,,,,,,,,
9601125,3.14E-07,,,,,,,,,,,
9407170,0,,,,,,,,,,,
9605068,0,,,,,,,,,,,
9603070,0,,,,,,,,,,,
9701189,0,,,,,,,,,,,
9407185,7.18E-06,,,,,,,,,,,
9802119,0,,,,,,,,,,,
9301092,8.92E-05,,,,,,,,,,,
9611144,0,,,,,,,,,,,
9312129,1.34E-08,,,,,,,,,,,
9605133,0,,,,,,,,,,,
9605143,4.63E-07,,,,,,,,,,,
9310067,5.14E-06,,,,,,,,,,,
9611048,0,,,,,,,,,,,
9602003,0,,,,,,,,,,,
9605165,0,,,,,,,,,,,
9610200,3.15E-05,,,,,,,,,,,
9606101,3.21E-05,,,,,,,,,,,
9605177,0,,,,,,,,,,,
9810027,5.80E-05,,,,,,,,,,,
9805020,0,,,,,,,,,,,
9902159,0,,,,,,,,,,,
9710143,0,,,,,,,,,,,
9605189,1.34E-08,,,,,,,,,,,
9605230,0,,,,,,,,,,,
9604029,0,,,,,,,,,,,
9604036,0,,,,,,,,,,,
9605132,0,,,,,,,,,,,
9605190,0,,,,,,,,,,,
9708165,8.92E-05,,,,,,,,,,,
9303027,3.04E-05,,,,,,,,,,,
9412178,0,,,,,,,,,,,
9310003,5.74E-05,,,,,,,,,,,
9407180,0.000149367,,,,,,,,,,,
9702080,0,,,,,,,,,,,
9301008,1.76E-05,,,,,,,,,,,
9707147,5.73E-06,,,,,,,,,,,
9606047,0,,,,,,,,,,,
9607111,0,,,,,,,,,,,
9606060,0,,,,,,,,,,,
9602054,0,,,,,,,,,,,
9606075,4.46E-09,,,,,,,,,,,
9704038,0,,,,,,,,,,,
9404102,0,,,,,,,,,,,
9312020,0,,,,,,,,,,,
9606079,1.58E-07,,,,,,,,,,,
9702114,3.34E-09,,,,,,,,,,,
9705154,3.34E-09,,,,,,,,,,,
9402023,0.000171953,,,,,,,,,,,
9607191,0,,,,,,,,,,,
9606110,0,,,,,,,,,,,
9607242,9.48E-06,,,,,,,,,,,
9611185,5.82E-07,,,,,,,,,,,
9612183,0.000300432,,,,,,,,,,,
9706080,8.45E-06,,,,,,,,,,,
9606147,0,,,,,,,,,,,
9301079,1.57E-06,,,,,,,,,,,
9606189,0,,,,,,,,,,,
9306084,0,,,,,,,,,,,
9605031,5.51E-08,,,,,,,,,,,
9706067,0.000356684,,,,,,,,,,,
9301045,0,,,,,,,,,,,
9607073,0,,,,,,,,,,,
9908200,8.92E-05,,,,,,,,,,,
9804107,0,,,,,,,,,,,
9811009,0,,,,,,,,,,,
9701059,8.92E-05,,,,,,,,,,,
9307193,0,,,,,,,,,,,
9607128,0,,,,,,,,,,,
9809001,7.09E-07,,,,,,,,,,,
9410077,0,,,,,,,,,,,
9607182,1.30E-06,,,,,,,,,,,
9701157,3.70E-05,,,,,,,,,,,
9607197,0,,,,,,,,,,,
9404159,0.000362959,,,,,,,,,,,
4176,0.000267526,,,,,,,,,,,
9608007,0,,,,,,,,,,,
9610061,8.92E-05,,,,,,,,,,,
9608050,0,,,,,,,,,,,
9606053,4.46E-09,,,,,,,,,,,
9608051,0,,,,,,,,,,,
9703203,0,,,,,,,,,,,
9611157,1.82E-05,,,,,,,,,,,
9407019,0,,,,,,,,,,,
9412068,0,,,,,,,,,,,
9608080,0,,,,,,,,,,,
9801039,0,,,,,,,,,,,
9608101,0,,,,,,,,,,,
9608119,0,,,,,,,,,,,
9608120,0,,,,,,,,,,,
9703061,0,,,,,,,,,,,
9408126,0,,,,,,,,,,,
9608146,0,,,,,,,,,,,
9612079,0.000245228,,,,,,,,,,,
9602146,1.01E-05,,,,,,,,,,,
9303102,2.26E-06,,,,,,,,,,,
9609012,0,,,,,,,,,,,
9704121,0,,,,,,,,,,,
9601047,0.000178366,,,,,,,,,,,
9312028,0,,,,,,,,,,,
9312029,0,,,,,,,,,,,
9707213,0,,,,,,,,,,,
9609044,1.78E-08,,,,,,,,,,,
9607053,0,,,,,,,,,,,
9705051,0,,,,,,,,,,,
9606026,0,,,,,,,,,,,
9602042,8.92E-05,,,,,,,,,,,
9609096,0,,,,,,,,,,,
9807238,0,,,,,,,,,,,
9609105,1.46E-06,,,,,,,,,,,
9612219,6.78E-05,,,,,,,,,,,
9609110,0,,,,,,,,,,,
9705178,1.34E-08,,,,,,,,,,,
9601100,0,,,,,,,,,,,
9609120,0,,,,,,,,,,,
9605040,0.000230041,,,,,,,,,,,
9707137,0,,,,,,,,,,,
9811206,0,,,,,,,,,,,
9807062,3.89E-07,,,,,,,,,,,
9310063,0,,,,,,,,,,,
9604046,0,,,,,,,,,,,
9609170,0,,,,,,,,,,,
9909211,0,,,,,,,,,,,
9408072,0,,,,,,,,,,,
9609178,8.92E-05,,,,,,,,,,,
9803052,0,,,,,,,,,,,
9608016,0,,,,,,,,,,,
9609184,0,,,,,,,,,,,
9610212,0,,,,,,,,,,,
9712234,0,,,,,,,,,,,
9408122,3.00E-05,,,,,,,,,,,
9412019,1.05E-07,,,,,,,,,,,
9609121,0,,,,,,,,,,,
9706033,3.25E-05,,,,,,,,,,,
9706069,2.33E-06,,,,,,,,,,,
9609222,6.07E-06,,,,,,,,,,,
9901100,5.15E-05,,,,,,,,,,,
9604015,4.95E-05,,,,,,,,,,,
9607150,0,,,,,,,,,,,
9610010,0,,,,,,,,,,,
9610017,4.62E-06,,,,,,,,,,,
9412193,0,,,,,,,,,,,
9406057,2.53E-06,,,,,,,,,,,
9308140,8.92E-05,,,,,,,,,,,
9409001,0.000107554,,,,,,,,,,,
9604006,2.19E-05,,,,,,,,,,,
9604074,0.000306789,,,,,,,,,,,
9909190,8.92E-05,,,,,,,,,,,
9709041,0,,,,,,,,,,,
9606052,1.48E-06,,,,,,,,,,,
9606135,2.41E-05,,,,,,,,,,,
9607133,0,,,,,,,,,,,
9603093,0,,,,,,,,,,,
2201,0,,,,,,,,,,,
9606078,5.61E-05,,,,,,,,,,,
9308073,7.31E-05,,,,,,,,,,,
9312055,0,,,,,,,,,,,
9910238,7.72E-07,,,,,,,,,,,
9910268,7.82E-08,,,,,,,,,,,
9409115,0,,,,,,,,,,,
9610122,0,,,,,,,,,,,
9701182,0,,,,,,,,,,,
1072,0,,,,,,,,,,,
9906195,4.07E-07,,,,,,,,,,,
9605191,0,,,,,,,,,,,
9906047,0,,,,,,,,,,,
9812105,1.50E-07,,,,,,,,,,,
9305032,3.10E-05,,,,,,,,,,,
9412084,3.10E-05,,,,,,,,,,,
9901061,0,,,,,,,,,,,
9312214,0,,,,,,,,,,,
9403116,0.000205563,,,,,,,,,,,
9409029,0,,,,,,,,,,,
9706005,3.19E-08,,,,,,,,,,,
9901162,0,,,,,,,,,,,
9410177,0,,,,,,,,,,,
2092,0,,,,,,,,,,,
1002,2.03E-05,,,,,,,,,,,
9910021,2.27E-06,,,,,,,,,,,
9911240,0,,,,,,,,,,,
9704137,9.85E-07,,,,,,,,,,,
9910134,0,,,,,,,,,,,
9912215,0,,,,,,,,,,,
1091,0,,,,,,,,,,,
9904185,9.45E-07,,,,,,,,,,,
9703097,8.92E-05,,,,,,,,,,,
9903211,0,,,,,,,,,,,
9608192,9.05E-05,,,,,,,,,,,
9405173,0.000227529,,,,,,,,,,,
9811117,0.000138774,,,,,,,,,,,
9908131,1.54E-05,,,,,,,,,,,
9906189,1.23E-05,,,,,,,,,,,
9910103,1.83E-05,,,,,,,,,,,
9812147,1.38E-05,,,,,,,,,,,
2057,3.79E-08,,,,,,,,,,,
9806149,0,,,,,,,,,,,
9803069,0,,,,,,,,,,,
9810110,0,,,,,,,,,,,
9810216,0,,,,,,,,,,,
9910248,0,,,,,,,,,,,
1081,0,,,,,,,,,,,
9906121,0,,,,,,,,,,,
9303167,0,,,,,,,,,,,
9709003,0,,,,,,,,,,,
9412100,0,,,,,,,,,,,
101124,0,,,,,,,,,,,
9711144,8.95E-06,,,,,,,,,,,
9411229,1.08E-05,,,,,,,,,,,
9312155,0,,,,,,,,,,,
9502104,0,,,,,,,,,,,
