,Node Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-Centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-Centrality,Page-Rank,Percolation-Centrality,Rank-Prestige,scores
21807,112194,1.56E-09,0,0.000444485,0,0,2.57E-39,0.001403844,4.45E-21,0.000170006,0,0.001557785,0,0.003952569,
21808,112195,0.198422177,0.00521094,0.377094557,0.028682266,0.005422148,3.21E-10,0,0.003286058,0.030250779,0.005190239,0.040444337,0.00521094,0.14229249,
21809,112196,0.396534418,9.53E-07,0.00500104,0.007752019,0.000774503,6.17E-37,0.232231587,0.00096479,0.00187007,9.54E-07,0.00320998,9.53E-07,0.039525692,
21810,112197,0.06980639,0.042650147,0.328623733,0.017829546,0.007745926,7.44E-11,0,0.003145875,0.008808181,0.043274888,0.00396527,0.042650147,0.067193676,
21811,112198,0.061773679,0.032023896,0.292263317,0.035659003,0.014717277,1.50E-12,0,0.00728404,0.012715548,0.030676601,0.030069963,0.032023896,0.12055336,
21812,112199,0.05196382,0.02764086,0.446661435,0.023255897,0.005422148,8.18E-10,0,0.000907067,0.033915122,0.025663441,0.057137179,0.02764086,0.108695652,
21813,112200,0.026728312,0.000391456,0.221280492,0.014728774,0.000774503,2.55E-13,0.025920685,0.00054424,0.007634054,0.000394356,0.028228945,0.000391456,0.083003953,
21814,112201,1.57E-05,0,0.027711592,0.003100861,0,2.54E-21,0.001892137,4.45E-21,0.001051508,0,0.010904492,0,0.017786561,
21815,112202,0.001940646,7.88E-06,0.273693959,0.006201633,0.00309837,4.09E-12,0.171379721,7.59E-05,0.004290479,4.86E-06,0.001982635,7.88E-06,0.023715415,
21816,112203,0.004840952,0.000274528,0.13011408,0.006201633,0.001549006,3.79E-14,0.145464261,4.37E-05,0.002816741,0.000279866,0.002596308,0.000274528,0.023715415,
21817,112204,0.31806905,0.001270961,0.005158961,0.010852809,0.008520519,1.19E-36,0.00073244,0.007244871,0.001020036,0.001300104,0.000566467,0.001270961,0.011857708,
21818,112205,0.037106859,0.00294863,0.183949416,0.01627916,0.006196741,7.44E-13,0.08708599,0.001550261,0.003401196,0.003002197,0.008874652,0.00294863,0.067193676,
21819,112206,0.009596602,0.000201574,0.13610046,0.013953581,0.001549006,3.36E-16,0.00036622,0.000248619,0.004536639,0.000205829,0.01746607,0.000201574,0.061264822,
21820,112207,0.016065422,0.000955763,0.179498705,0.006201633,0.003872963,1.19E-13,0.00109866,0.000375608,0.002175168,0.000989707,0.009299502,0.000955763,0.011857708,
21821,112208,9.79E-19,2.87E-06,0.001231028,0.000775103,0.000774503,3.38E-35,0.090787984,4.04E-21,0.000230016,2.87E-06,0.026435133,2.87E-06,0.003952569,
21822,112209,4.14E-07,0,0.000444485,0,0,2.57E-39,0,4.45E-21,0.000170006,0,0.000802495,0,0.005928854,
21823,112210,0.023458359,1.57E-05,0.045128584,0.006201633,0.000774503,7.73E-20,0,3.09E-05,0.002559453,1.67E-05,0.004767765,1.57E-05,0.027667984,
21824,112211,0.028007859,0.000505842,0.20852861,0.009302423,0.00309837,5.76E-12,0.1091739,0.00179352,0.005635991,0.000496126,0.016994014,0.000505842,0.029644269,
21825,112212,4.22E-09,0,0.007043372,0.002325668,0,1.73E-22,0,4.45E-21,0.000887391,0,0.026576749,0,0.019762846,
21826,112213,1.12E-18,0,0,0,0.000774503,0,0,4.69E-21,0,0,0,0,0,
21827,112214,0.012440039,0.000327908,0.421186804,0.023255897,0.005422148,8.18E-11,0.004926533,0.000121217,0.026717732,0.000351104,0.013453594,0.000327908,0.09486166,
21828,112215,1.84E-06,0.003329918,0.113379726,0.006201633,0.004647556,2.29E-15,0.138119909,3.06E-06,0.001291766,0.00335839,0.011234931,0.003329918,0.009881423,
21829,112217,8.53E-05,0.000188611,0.002830999,0.006201633,0.00309837,1.88E-32,0,1.51E-06,0.001173715,0.000183694,0.00439012,0.000188611,0.015810277,
21830,112218,0.42173154,0.320567377,0.535899132,0.068217145,0.041828036,0.104693826,0.026364654,0.031034405,0.039696213,0.331312278,0.019873555,0.320567377,0.150197628,
21831,112219,0.064901461,0.000355869,0.112132489,0.015503967,0.000774503,2.53E-14,0.159694248,0.000132762,0.004231931,0.000353649,0.016521958,0.000355869,0.071146245,
21832,112220,0.000436468,0.000472797,0.322550694,0.004651247,0.000774503,3.02E-12,0.009173815,4.66E-06,0.003704927,0.000478316,0.046327098,0.000472797,0.029644269,
21833,112221,0.021965555,7.14E-05,0.216861686,0.014728774,0.000774503,2.56E-13,0.202597386,9.73E-06,0.00539636,7.23E-05,0.020534433,7.14E-05,0.077075099,
21834,112222,0.038528578,0.000315198,0.125337273,0.021705511,0.000774503,9.16E-15,0.006372231,3.92E-05,0.005779158,0.000253915,0.014350501,0.000315198,0.112648221,
21835,112223,0.442922968,0.03155542,0.532167892,0.047286916,0.016266463,0.180023706,0,0.01512436,0.049976556,0.031651297,0.026623955,0.03155542,0.175889328,
21836,112224,0.017558226,0.004778813,0.333193788,0.004651247,0.002323778,1.14E-05,0,0.001591491,0.00097476,0.004859488,0.021148106,0.004778813,0.011857708,
21837,112226,0.478742461,0.015302371,0.546435129,0.044186126,0.008520519,0.358036804,0.00109866,0.010031176,0.101937755,0.016359429,0.051480533,0.015302371,0.191699605,
21838,112227,0.444870012,0.02792886,0.493328861,0.030232652,0.003872963,0.131886797,0.001770064,0.002317145,0.040183166,0.027799326,0.058360276,0.02792886,0.136363636,
21839,112228,0.008530312,0.000145652,0.174721714,0.015503967,0.000774503,9.61E-14,0.002136284,9.90E-05,0.00517453,0.000147057,0.083750749,0.000145652,0.088932806,
21840,112229,0.072110996,1.91E-06,0.017226521,0.00542644,0.000774503,9.73E-21,0.117033784,0.001018389,0.001565836,1.91E-06,0.006183933,1.91E-06,0.029644269,
21841,112230,0.000637641,0.000108286,0.126025671,0.012403195,0.000774503,3.68E-15,0.005719138,1.54E-06,0.004265201,0.000108893,0.025160582,0.000108286,0.055335968,
21842,112231,0.012440039,0.0493959,0.420793019,0.029457459,0.0123935,7.36E-11,0.002746651,0.000291498,0.024961294,0.047926003,0.017041219,0.0493959,0.086956522,
21843,112233,0.037675547,0.000724448,0.119986825,0.013953581,0.001549006,2.96E-17,0.061491112,3.01E-05,0.005633416,0.000773447,0.061468764,0.000724448,0.07312253,
21844,112234,1.17E-18,0,0.164938036,0,0,9.89E-13,0.201998638,4.45E-21,0.000469536,0,0.034979345,0,0.005928854,
21845,112235,0.008317055,0.004651717,0.358773392,0.011628002,0.002323778,2.14E-09,0.005981596,0.000105137,0.014384231,0.00465595,0.021006489,0.004651717,0.053359684,
21846,112236,0.052105992,0.010574396,0.324376685,0.026356669,0.016266463,1.29E-10,0.021237559,0.011621513,0.007194578,0.011499941,0.011093315,0.010574396,0.063241107,
21847,112237,1.12E-18,0,0,0,0.000774503,0,0,1.52E-10,0,0,0,0,0,
21848,112238,0.023458359,0,0.266249021,0.004651247,0,1.11E-12,0.002197321,4.45E-21,0.002937588,0,0.012179043,0,0.0256917,
21849,112239,1.22E-18,9.53E-07,0.000999834,0.001550475,0.000774503,6.41E-38,0.021360662,5.54E-21,0.000357013,9.54E-07,0.015436229,9.53E-07,0.011857708,
21850,112240,0.002089927,0,0.03025152,0.000775103,0,1.23E-21,0.003234945,4.45E-21,0.000426481,0,0.00042485,0,0.007905138,
21851,112241,2.97E-08,0,0.00224121,0.000775103,0,2.75E-33,0,4.45E-21,0.000468541,0,0.003446008,0,0.005928854,
21852,112242,8.74E-07,0,0.002561383,0.002325668,0,3.09E-33,0,4.45E-21,0.000927271,0,0.005853494,0,0.013833992,
21853,112243,1.12E-18,0,0,0,0.000774503,0,0.059843073,1.05E-07,0,0,0,0,0,
21854,112244,0.024524648,0.000429585,0.129462247,0.015503967,0.00309837,1.36E-14,0.098655454,0.000236662,0.005475803,0.000442697,0.010385231,0.000429585,0.063241107,
21855,112245,1.42E-18,0,0.00088897,0.000775103,0,6.41E-38,0.014839764,4.45E-21,0.000357013,0,0.012226249,0,0.009881423,
21856,112246,0.020970351,4.70E-07,0.385811009,0.003876054,0.002323778,6.79E-12,0.021570948,9.28E-05,0.00488387,4.45E-07,0.001227345,4.70E-07,0.011857708,
21857,112247,0.010876148,3.51E-07,0.000444485,0.004651247,0.004647556,2.57E-39,0,0.000482395,0.000170006,3.51E-07,0,3.51E-07,0.005928854,
21858,112248,0.028789805,0.007066543,0.412248859,0.017829546,0.004647556,1.34E-11,0,0.000260576,0.013006398,0.006818549,0.007977745,0.007066543,0.067193676,
21859,112249,0.00687401,0.009938915,0.540919666,0.020155125,0.004647556,0.004947988,0.113015896,0.000424672,0.009249669,0.010075169,0.014916968,0.009938915,0.07312253,
21860,112250,0.001535456,0,0.167997509,0.000775103,0,3.26E-14,0.134521302,4.45E-21,0.000561452,0,0.001652196,0,0.007905138,
21861,112251,0.028221117,0.009074662,0.160432201,0.020930318,0.006196741,2.67E-13,0.00036622,0.005671604,0.007766888,0.00921013,0.021761779,0.009074662,0.081027668,
21862,112252,0.015141305,0,0.387154308,0.006976826,0,6.79E-12,0.00109866,4.45E-21,0.006363438,0,0.010526847,0,0.031620553,
21863,112253,0.210838046,0.005338036,0.503817422,0.033333424,0.013168092,0.190583123,0.008154502,0.00769255,0.049974285,0.005724528,0.018976649,0.005338036,0.100790514,
21864,112254,0.314883689,1.19E-05,0.176197496,0.013178388,0.000774503,7.28E-13,0.002563541,0.000717408,0.004668843,1.24E-05,0.00996038,1.19E-05,0.067193676,
21865,112255,0.000171317,2.26E-05,0.122629159,0.004651247,0.000774503,5.52E-15,0.087444929,3.34E-06,0.001739656,2.08E-05,0.020723256,2.26E-05,0.031620553,
21866,112256,6.96E-05,3.33E-06,0.001452152,0.000775103,0.000774503,2.01E-36,0,4.48E-21,0.000241409,3.33E-06,0.000283234,3.33E-06,0.001976285,
21867,112257,9.38E-08,0,0.006188421,0.003876054,0,5.56E-31,0,4.45E-21,0.001473173,0,0.030919664,0,0.02173913,
21868,112258,0.360962305,0.080412432,0.497640026,0.026356669,0.013168092,0.030622228,0.065975229,0.012256501,0.012373458,0.076647869,0.009063474,0.080412432,0.075098814,
21869,112259,0.019761891,3.15E-06,0.00355629,0.006201633,0.000774503,2.05E-38,0.00036622,0.000139359,0.001360052,2.34E-06,0.001368962,3.15E-06,0.035573123,
21870,112260,3.08E-05,0,0.012447826,0.006201633,0.001549006,5.40E-18,0,6.31E-06,0.001857889,0,0.012887127,0,0.027667984,
21871,112261,0.00081038,3.28E-05,0.005247704,0.004651247,0.002323778,7.28E-36,0.140440108,0.001051374,0.000997938,3.28E-05,0.003351597,3.28E-05,0.011857708,
21872,112262,0.00010734,3.15E-05,0.006874703,0.002325668,0.000774503,2.17E-30,0,4.87E-05,0.000833346,3.15E-05,0.012651099,3.15E-05,0.011857708,
21873,112263,4.18E-07,2.38E-07,0.004336941,0.003876054,0.000774503,4.41E-32,0.068563534,6.80E-10,0.001167524,2.39E-07,0.021761779,2.38E-07,0.023715415,
21874,112264,0.399117681,0.003965398,0.302976492,0.017829546,0.010844314,6.58E-13,0.102574539,0.010549483,0.003470485,0.00422343,0.00514541,0.003965398,0.049407115,
21875,9812001,0.000109472,0,0.004919144,0.003876054,0,1.45E-32,0.110440376,4.45E-21,0.001552977,0,0.005711877,0,0.0256917,
21876,9812002,0.010733977,0,0.001333609,0.002325668,0.000774503,7.67E-39,0.001464881,0.000143069,0.000510018,0,0.000188822,0,0.011857708,
21877,9812003,0.177548502,0,0.07055692,0.013178388,0,1.67E-19,0.00036622,4.45E-21,0.005118243,0,0.013642417,0,0.077075099,
21878,9812004,0.038030976,0.000513468,0.010280207,0.002325668,0.000774503,1.75E-25,0,1.67E-05,0.000781044,0.000524112,0.001982635,0.000513468,0.009881423,
21879,9812005,1.12E-18,0,0,0.004651247,0.005422148,0,0.040880416,0.001039005,0,0,0,0,0,
21880,9812007,1.12E-18,0,0,0.010852809,0.011618907,0,0.103069359,0.01517763,0,0,0,0,0,
21881,9812008,0.221353789,0.003762045,0.122860938,0.028682266,0.000774503,1.48E-15,0,0.000319123,0.009533784,0.003867237,0.015011379,0.003762045,0.134387352,
21882,9812009,6.53E-05,0.000518552,0.0136454,0.007752019,0.004647556,1.37E-21,0.008862528,1.23E-05,0.001191136,0.000519024,0.01586108,0.000518552,0.023715415,
21883,9812010,0.024951164,0.000148194,0.107856226,0.004651247,0.000774503,1.38E-15,0.004516715,0.000191309,0.002055819,0.000146802,0.001463373,0.000148194,0.019762846,
21884,9812011,0.035258625,0.000378746,0.047565419,0.008527212,0.000774503,3.26E-19,0.001464881,0.00021481,0.002925082,0.000399445,0.004626148,0.000378746,0.045454545,
21885,9812012,1.12E-18,0,0,0.009302423,0.010069722,0,0.138823946,0.008847412,0,0,0,0,0,
21886,9812013,1.12E-18,0,0,0.038759775,0.039504259,0,0.0894416,0.017851623,0,0,0,0,0,
21887,9812014,0.076237535,0.004067075,0.071522715,0.028682266,0.003872963,3.71E-19,0.00036622,0.002721202,0.008282919,0.004070776,0.015389024,0.004067075,0.136363636,
21888,9812015,1.12E-18,0,0,0,0.000774503,0,0.008164966,5.57E-05,0,0,0,0,0,
21889,9812016,0.369456363,0.010879426,0.196067317,0.021705511,0.004647556,1.28E-13,0,0.003294304,0.019938081,0.010634901,0.042839077,0.010879426,0.090909091,
21890,9812017,1.12E-18,0,0,0.008527212,0.009295111,0,0,0.008615533,0,0,0,0,0,
21891,9812018,0.001627868,0,0.018518361,0.001550475,0,8.75E-26,0.116825973,4.45E-21,0.000806541,0,0.019779144,0,0.011857708,
21892,9812019,7.11E-06,1.67E-05,0.002000418,0.002325668,0.001549006,1.30E-34,0,5.98E-05,0.000456312,1.67E-05,0.015152996,1.67E-05,0.003952569,
21893,9812020,2.90E-05,0,0.002560531,0.002325668,0,1.44E-35,0.151860408,4.45E-21,0.000756696,0,0.011565371,0,0.019762846,
21894,9812021,1.12E-18,0,0,0.000775103,0.001549006,0,0,0.000324483,0,0,0,0,0,
21895,9812022,0.001016529,0.00653274,0.01311093,0.014728774,0.005422148,3.52E-27,0.098674315,0.001311125,0.002703678,0.006487798,0.012226249,0.00653274,0.061264822,
21896,9812023,0.000205438,0.000101168,0.043986443,0.004651247,0.000774503,1.25E-20,0.131331245,0.000894698,0.001537904,0.000104822,0.019873555,0.000101168,0.02173913,
21897,9812024,1.12E-18,0,0,0.000775103,0.001549006,0,0.119237543,0.000243259,0,0,0,0,0,
21898,9812025,1.12E-18,0,0,0.007752019,0.008520519,0,0.00109866,0.005909998,0,0,0,0,0,
21899,9812026,0.000178426,0.001502276,0.094310645,0.008527212,0.00309837,2.87E-17,0.00036622,3.86E-06,0.004381873,0.00151382,0.031014075,0.001502276,0.035573123,
21900,9812027,1.12E-18,0,0,0.014728774,0.01549187,0,0.175360102,0.01462972,0,0,0,0,0,
21901,9812028,1.12E-18,0,0,0.006976826,0.007745926,0,0.001831101,0.001286387,0,0,0,0,0,
21902,9812029,2.20E-06,8.13E-05,0.006683205,0.001550475,0.000774503,2.34E-32,0,0.000894698,0.000447256,9.62E-05,0.008166568,8.13E-05,0.007905138,
21903,9812030,0.000238849,0.000100152,0.010296252,0.003100861,0.001549006,5.36E-25,0,5.01E-21,0.000903393,0.000100243,0.002171457,0.000100152,0.013833992,
21904,9812031,1.12E-18,0,0,0.037984582,0.038729666,0,0.010610502,0.008406083,0,0,0,0,0,
21905,9812032,0.339610932,0.000549055,0.00355629,0.020930318,0.01549187,2.05E-38,0.094335025,0.015264955,0.001360052,0.000554643,0.000613673,0.000549055,0.035573123,
21906,9812033,6.52E-05,0,0.008060934,0.006976826,0,6.01E-21,0.002990798,4.45E-21,0.00198625,0,0.009677147,0,0.041501976,
21907,9812034,1.12E-18,0,0,0.027907073,0.028659962,0,0.164309634,0.013344199,0,0,0,0,0,
21908,9812035,1.12E-18,0,0,0.023255897,0.024012389,0,0.001220734,0.023933304,0,0,0,0,0,
21909,9812036,1.12E-18,0,0,0,0.000774503,0,0.00054933,4.66E-21,0,0,0,0,0,
21910,9812037,1.12E-18,0,0,0.000775103,0.001549006,0,0,0.001418324,0,0,0,0,0,
21911,9812038,1.12E-18,0,0,0.001550475,0.002323778,0,0.001647991,0.000564856,0,0,0,0,0,
21912,9812039,0.07658088,0.000399082,0.039694012,0.013178388,0.00309837,4.25E-21,0.001220734,0.001744043,0.003013822,0.000452874,0.006703194,0.000399082,0.065217391,
21913,9812040,1.12E-18,0,0,0.000775103,0.001549006,0,0.006225743,3.23E-07,0,0,0,0,0,
21914,9812041,7.75E-05,1.05E-05,0.005661988,0.006976826,0.000774503,1.39E-33,0.003662202,5.66E-21,0.002068332,1.05E-05,0.021384134,1.05E-05,0.045454545,
21915,9812042,0.028860891,0.005414294,0.130780838,0.023255897,0.004647556,1.25E-15,0.001464881,0.003409749,0.010198042,0.005266566,0.036914775,0.005414294,0.098814229,
21916,9812043,0.139505441,0.002745276,0.013566686,0.006976826,0.00309837,7.77E-29,0.042346821,0.002440836,0.001385457,0.002595119,0.011706987,0.002745276,0.017786561,
21917,9812044,0.332934541,0.001578534,0.090588264,0.008527212,0.001549006,1.36E-19,0.002746651,0.001566753,0.002569494,0.001610501,0.006939222,0.001578534,0.039525692,
21918,9812045,9.17E-05,0.010294784,0.003920809,0.003876054,0.000774503,2.38E-34,0.177798827,0.000758638,0.001009193,0.010304151,0.029267468,0.010294784,0.019762846,
21919,9812046,1.12E-18,0,0,0.027907073,0.028659962,0,0.004394642,0.018632361,0,0,0,0,0,
21920,9812047,0.362292322,0.008718793,0.120982584,0.011628002,0.004647556,2.40E-15,0,0.004320074,0.00295743,0.00964265,0.003493214,0.008718793,0.033596838,
21921,9812048,0.011800266,0.000523636,0.080367451,0.021705511,0.002323778,1.37E-19,0.0652975,3.12E-05,0.014153231,0.000531745,0.0346017,0.000523636,0.112648221,
21922,9812049,0.410546878,0.032565071,0.186412457,0.039534968,0.003872963,2.04E-14,0.022660308,0.002515051,0.016623011,0.032577908,0.104479197,0.032565071,0.197628458,
21923,9812050,5.86E-06,4.78E-06,0.00193277,0.001550475,0.000774503,2.58E-35,0,4.41E-21,0.000403256,4.78E-06,0.003021158,4.78E-06,0.005928854,
21924,9812051,1.12E-18,0,0,0.003100861,0.003872963,0,0.205514612,0.000296034,0,0,0,0,0,
21925,9812052,0.030993469,0.005033006,0.114466271,0.02403109,0.005422148,8.22E-18,0.090354161,0.001104973,0.006845254,0.005266566,0.009724352,0.005033006,0.102766798,
21926,9812053,0.035756226,0,0.064246774,0.010077616,0,2.35E-18,0.167933055,4.45E-21,0.004182018,0,0.004106887,0,0.055335968,
21927,9812055,0.052461422,0.005490552,0.134742749,0.018604739,0.00309837,3.25E-16,0.00109866,0.002362498,0.012442331,0.005266566,0.022894713,0.005490552,0.084980237,
21928,9812056,0.045423914,0.016268301,0.099969729,0.035659003,0.028659962,9.36E-16,0.003631683,0.013102878,0.00248498,0.016308544,0.001557785,0.016268301,0.041501976,
21929,9812058,0.00014928,5.34E-05,0.072296365,0.003876054,0.000774503,2.49E-19,0.00036622,3.11E-07,0.001923254,5.37E-05,0.009818764,5.34E-05,0.0256917,
21930,9812059,1.12E-18,0,0,0.003876054,0.004647556,0,0.138979821,9.48E-07,0,0,0,0,0,
21931,9812060,6.33E-06,0.013421348,0.010541222,0.010077616,0.005422148,2.06E-31,0.085607501,1.79E-06,0.001771755,0.013408117,0.013123155,0.013421348,0.027667984,
21932,9812061,1.12E-18,0,0,0,0.000774503,0,0,5.08E-21,0,0,0,0,0,
21933,9812062,1.12E-18,0,0,0.009302423,0.010069722,0,0.00036622,0.008291586,0,0,0,0,0,
21934,9812063,0.000408744,0.002475832,0.005361792,0.007752019,0.00309837,2.73E-33,0,0.000325307,0.00140834,0.002424656,0.003398803,0.002475832,0.02173913,
21935,9812064,1.19E-08,4.30E-06,0.000999834,0.002325668,0.001549006,1.01E-36,0.126283674,5.34E-21,0.000375714,4.30E-06,0.008072157,4.30E-06,0.007905138,
21936,9812065,9.74E-06,3.97E-06,0.002963575,0.003876054,0.000774503,2.52E-35,0.099498898,9.48E-06,0.000979576,3.97E-06,0.007316867,3.97E-06,0.017786561,
21937,9812066,0.169608203,0.005439713,0.142122245,0.021705511,0.002323778,2.79E-15,0.024220231,0.00233776,0.009459704,0.00541922,0.011234931,0.005439713,0.086956522,
21938,9812067,0.408221657,0.010777749,0.125940172,0.040310161,0.016266463,7.19E-15,0.001220734,0.016091912,0.007124261,0.010787555,0.00953553,0.010777749,0.14229249,
21939,9812068,1.12E-18,0,0,0,0.000774503,0,0,3.20E-06,0,0,0,0,0,
21940,9812069,0.020543836,6.20E-06,0.001389174,0.003876054,0.002323778,9.52E-37,0.073462627,3.10E-07,0.000528718,6.44E-06,0.006986428,6.20E-06,0.013833992,
21941,9812071,1.12E-18,0,0,0.021705511,0.022463203,0,0.006940744,0.008515508,0,0,0,0,0,
21942,9812072,0.529659896,0.091555455,0.21909181,0.084496197,0.006971333,9.20E-14,0,0.004816982,0.051547048,0.091740524,0.054735358,0.091555455,0.399209486,
21943,9812073,1.12E-18,0,0,0.031007845,0.031758333,0,0.04096535,0.023742738,0,0,0,0,0,
21944,9812074,1.12E-18,0,0,0.001550475,0.002323778,0,0,0.000270059,0,0,0,0,0,
21945,9812075,1.12E-18,0,0,0,0.000774503,0,0,9.28E-11,0,0,0,0,0,
21946,9812076,0.00021539,0.055499817,0.024418092,0.006201633,0.000774503,1.14E-20,0.006485003,0.000758638,0.00291973,0.055768098,0.116305615,0.055499817,0.027667984,
21947,9812077,3.63E-08,1.05E-05,0.002030454,0.001550475,0.001549006,1.84E-33,0,2.37E-07,0.000219089,1.05E-05,0.005947905,1.05E-05,0.005928854,
21948,9812078,0.117937968,0.013217994,0.167065148,0.040310161,0.009295111,1.17E-14,0,0.003203597,0.018776415,0.013077366,0.021525751,0.013217994,0.164031621,
21949,9812079,0.266449997,0,0.151170521,0.006976826,0,4.50E-14,0.04440919,4.45E-21,0.004729688,0,0.05424678,0,0.039525692,
21950,9812080,7.82E-05,0,0.00088897,0.001550475,0.000774503,5.14E-39,0.00036622,4.70E-07,0.000340012,0,0.001368962,0,0.009881423,
21951,9812082,0.031633242,0.001868313,0.088268135,0.01627916,0.005422148,7.07E-19,0.00073244,0.002341883,0.005166571,0.00194634,0.006278344,0.001868313,0.061264822,
21952,9812083,0.011302664,0,0.000444485,0,0,2.57E-39,0,4.45E-21,0.000170006,0,0,0,0.001976285,
21953,9812084,0.012653297,2.39E-05,0.001333609,0.003100861,0.001549006,7.67E-39,0,0.000115445,0.000510018,2.44E-05,0.000141617,2.39E-05,0.015810277,
21954,9812085,0.04933364,1.49E-06,0.088089037,0.014728774,0.001549006,4.41E-18,0,0.000322009,0.011417796,1.57E-06,0.005381438,1.49E-06,0.081027668,
21955,9812086,1.12E-18,0,0,0.000775103,0.001549006,0,0.172134915,0.000265111,0,0,0,0,0,
21956,9812087,1.12E-18,0,0,0.004651247,0.005422148,0,0.00091555,0.004641918,0,0,0,0,0,
21957,9812088,0.077347187,0.06432842,0.112424689,0.032558231,0.01859024,1.84E-13,0.045808896,0.007764374,0.005613651,0.063419375,0.01628593,0.06432842,0.07312253,
21958,9812089,1.12E-18,0,0,0.029457459,0.030209147,0,0.149217769,0.017747352,0,0,0,0,0,
21959,9812090,1.12E-18,0,0,0.020930318,0.021688611,0,0.014988868,0.000412303,0,0,0,0,0,
21960,9812091,3.10E-05,0,0.004492162,0.001550475,0.000774503,2.31E-22,0,4.25E-07,0.000481164,0,0.00075529,0,0.009881423,
21961,9812092,0.423720524,0.010066011,0.128825628,0.027131862,0.005422148,6.25E-15,0.137078837,0.006162657,0.007773838,0.010304151,0.012037426,0.010066011,0.12055336,
21962,9812093,1.12E-18,0,0,0.012403195,0.013168092,0,0.001464881,0.002143978,0,0,0,0,0,
21963,9812094,0.03447668,0.007117382,0.024776544,0.01627916,0.006971333,5.97E-21,0.167288745,0.000593717,0.002616112,0.007429165,0.006514372,0.007117382,0.043478261,
21964,9812095,0.050257758,0.001446354,0.161826365,0.011628002,0.001549006,4.66E-15,0.178402011,5.18E-21,0.006858424,0.001445125,0.022233835,0.001446354,0.051383399,
21965,9812096,0.000817488,7.45E-05,0.008742556,0.006976826,0.002323778,1.61E-25,0,0.000882329,0.001662266,7.48E-05,0.012273454,7.45E-05,0.033596838,
21966,9812097,0.085229906,0.029386398,0.201771639,0.029457459,0.006196741,1.43E-12,0.125714025,0.003215966,0.025889155,0.028716523,0.046631102,0.029386398,0.130434783,
21967,9812098,0.000191932,1.78E-05,0.006208613,0.003100861,0.000774503,1.61E-25,0.00091555,0.00027748,0.000840795,1.79E-05,0.010479642,1.78E-05,0.015810277,
21968,9812099,1.12E-18,0,0,0,0.000774503,0,0.001281771,4.60E-21,0,0,0,0,0,
21969,9812100,1.12E-18,0,0,0.00542644,0.006196741,0,0.00073244,0.005904679,0,0,0,0,0,
21970,9812101,1.51E-08,2.62E-06,0.00118543,0.006201633,0.005422148,2.17E-18,0.067022263,1.26E-07,0.000482972,2.62E-06,0.004295709,2.62E-06,0.009881423,
21971,9812102,1.14E-05,0,0.001815192,0.001550475,0,1.19E-36,0,4.45E-21,0.00059672,0,0.002832336,0,0.017786561,
21972,9812103,1.82E-05,7.14E-07,0.002178233,0.003876054,0.000774503,1.19E-36,0.00054933,9.03E-07,0.000936736,7.15E-07,0.004106887,7.14E-07,0.0256917,
21973,9812104,0.016634109,0.001525153,0.114926287,0.006201633,0.001549006,5.44E-16,0.013038745,0.000412303,0.003248089,0.001521452,0.010762875,0.001525153,0.031620553,
21974,9812105,0.000122979,0.005160102,0.005401118,0.007752019,0.002323778,2.94E-33,0.080211107,0.001117342,0.002032788,0.005012142,0.015436229,0.005160102,0.029644269,
21975,9812106,6.95E-05,4.78E-06,0.002792854,0.002325668,0.001549006,1.40E-34,0.236929444,1.47E-06,0.000439482,4.78E-06,0.000849701,4.78E-06,0.011857708,
21976,9812108,5.54E-05,0.000762577,0.062052609,0.002325668,0.000774503,9.69E-20,0.019731419,1.28E-07,0.001229878,0.00076327,0.005664671,0.000762577,0.009881423,
21977,9812109,0.438460193,0.001258251,0.207506808,0.020930318,0.001549006,2.32E-13,0.121534972,0.002581019,0.008132415,0.001302648,0.014586529,0.001258251,0.106719368,
21978,9812110,0.000426516,0.010193107,0.006260555,0.013178388,0.007745926,6.13E-26,0,0.001039005,0.001762458,0.010202381,0.010196408,0.010193107,0.031620553,
21979,9812112,0.002210773,0.000345701,0.019642456,0.010852809,0.003872963,1.26E-19,0.000671404,6.51E-05,0.002322517,0.000340927,0.004909382,0.000345701,0.051383399,
21980,9812113,1.12E-18,0,0,0.001550475,0.002323778,0,0.117087674,0.000222232,0,0,0,0,0,
21981,9812114,0.325475494,4.78E-07,0.002667217,0.004651247,0.000774503,1.54E-38,0.019103613,0.000402408,0.001020036,4.78E-07,0.00118014,4.78E-07,0.019762846,
21982,9812115,0.000114448,0,0.021052961,0.003100861,0.000774503,7.36E-20,0.248740048,4.82E-07,0.0016772,0,0.036725952,0,0.013833992,
21983,9812116,0.00373912,0.000123537,0.003227012,0.007752019,0.004647556,4.74E-34,0.066244143,0.001166819,0.001117519,0.000110929,0.003304392,0.000123537,0.017786561,
21984,9812117,1.12E-18,0,0,0.004651247,0.005422148,0,0.00073244,0.003500456,0,0,0,0,0,
21985,9812118,1.12E-18,0,0,0.017829546,0.01859024,0,0,0.005859078,0,0,0,0,0,
21986,9812119,0.095867917,8.87E-07,0.062257904,0.007752019,0.002323778,1.50E-18,0.370748306,0.001092604,0.001581175,7.51E-07,0.000991317,8.87E-07,0.035573123,
