,Unnamed: 0,Node Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-Centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-Centrality,Page-Rank,Percolation-Centrality,Rank-Prestige,scores
14892,14892,9912228,1.07e-18,0.0,0.000444485,0.0,0.0,2.57e-39,0.49437482,4.45e-21,0.000170006,0.0,0.002124252,0.0,0.003952569,
14893,14893,9912229,0.001123158,4.52e-06,0.001333609,0.006201633,0.004647556,6.66e-38,0.0,0.0001575,0.000527019,4.53e-06,0.002454691,4.52e-06,0.009881423,
14894,14894,9912230,1.12e-18,0.0,0.0,0.001550475,0.002323778,0.0,0.0,0.000328606,0.0,0.0,0.0,0.0,0.0,
14895,14895,9912232,1.12e-18,0.0,0.0,0.019379932,0.020139426,0.0,0.00091555,0.003352026,0.0,0.0,0.0,0.0,0.0,
14896,14896,9912233,1.12e-18,0.0,0.0,0.022480704,0.023237796,0.0,0.00073244,0.005515506,0.0,0.0,0.0,0.0,0.0,
14897,14897,9912234,0.000162787,0.000638022,0.044500382,0.011628002,0.001549006,7.69e-21,0.243918896,4.9400000000000004e-21,0.003259611,0.000641147,0.028937029,0.000638022,0.045454545,
14898,14898,9912235,2.22e-06,0.0,0.014128903,0.001550475,0.0,9.690000000000001e-21,0.016660401,4.45e-21,0.000617127,0.0,0.035593018,0.0,0.007905138,
14899,14899,9912236,1.12e-18,0.0,0.0,0.001550475,0.002323778,0.0,0.028636112,0.000194195,0.0,0.0,0.0,0.0,0.0,
14900,14900,9912237,4.36e-07,1.81e-05,0.005587935,0.002325668,0.000774503,1.9000000000000002e-31,0.004315294,3.5400000000000006e-21,0.00080552,1.81e-05,0.009063474,1.81e-05,0.007905138,
14901,14901,9912238,1.12e-18,0.0,0.0,0.007752019,0.008520519,0.0,0.0,0.000428796,0.0,0.0,0.0,0.0,0.0,
14902,14902,9912239,1.12e-18,0.0,0.0,0.010852809,0.011618907,0.0,0.146295915,0.000713285,0.0,0.0,0.0,0.0,0.0,
14903,14903,9912240,1.49e-05,0.0,0.016142286,0.006976826,0.0,9.030000000000001e-21,0.001831101,4.45e-21,0.001962281,0.0,0.028795412,0.0,0.031620553,
14904,14904,9912241,0.454170896,0.001713255,0.163098372,0.017054353,0.001549006,1.1e-14,0.089882022,3.76e-21,0.00948811,0.001691916,0.006986428,0.001713255,0.090909091,
14905,14905,9912242,1.12e-18,0.0,0.0,0.000775103,0.001549006,0.0,0.287905964,9.81e-05,0.0,0.0,0.0,0.0,0.0,
14906,14906,9912243,0.001350633,6.94e-05,0.006585727,0.008527212,0.004647556,5.6400000000000004e-33,0.213709109,6.8e-05,0.001174448,7.15e-05,0.005334232,6.94e-05,0.027667984,
14907,14907,9912244,0.495240797,0.020792922,0.179927063,0.024806283,0.001549006,6.83e-14,0.234902159,0.001018389,0.007235705,0.020557416,0.013170361,0.020792922,0.134387352,
14908,14908,9912245,8.74e-05,0.001250626,0.10451759,0.004651247,0.001549006,2.78e-17,0.00036622,7.13e-05,0.002358391,0.001246675,0.025254993,0.001250626,0.017786561,
14909,14909,9912246,1.12e-18,0.0,0.0,0.001550475,0.002323778,0.0,0.00036622,1.13e-06,0.0,0.0,0.0,0.0,0.0,
14910,14910,9912247,0.000344767,0.0,0.047096729,0.00542644,0.000774503,1.17e-19,0.002002004,1.67e-06,0.002017919,0.0,0.017985331,0.0,0.027667984,
14911,14911,9912248,0.000109472,2.24e-05,0.068510544,0.008527212,0.001549006,1.02e-18,0.003357018,4.16e-08,0.001891986,2.24e-05,0.012509482,2.24e-05,0.04743083,
14912,14912,9912249,1.12e-18,0.0,0.0,0.071317917,0.072037184,0.0,0.003973489,0.009572077,0.0,0.0,0.0,0.0,0.0,
14913,14913,9912250,1.12e-18,0.0,0.0,0.00542644,0.006196741,0.0,0.00036622,0.007313891,0.0,0.0,0.0,0.0,0.0,
14914,14914,9912251,1.11e-05,0.0,0.006419112,0.001550475,0.000774503,3.45e-13,0.35607298,7.13e-08,0.000566837,0.0,0.001557785,0.0,0.009881423,
14915,14915,9912252,8.17e-05,0.0,0.007136652,0.002325668,0.0,6.54e-22,0.018296634,4.45e-21,0.001063489,0.0,0.003304392,0.0,0.02173913,
14916,14916,9912253,8.6e-08,1.43e-06,0.000444485,0.002325668,0.002323778,2.57e-39,0.12115879,4.58e-21,0.000170006,1.43e-06,0.001038523,1.43e-06,0.001976285,
14917,14917,9912254,0.064759289,0.005693905,0.033672319,0.024806283,0.009295111,1.1200000000000002e-21,0.108813639,0.001546138,0.003754439,0.005699086,0.007505689,0.005693905,0.088932806,
14918,14918,9912255,1.12e-18,0.0,0.0,0.008527212,0.009295111,0.0,0.0,0.00105962,0.0,0.0,0.0,0.0,0.0,
14919,14919,9912256,0.001826909,1.67e-05,0.00664545,0.004651247,0.000774503,4.58e-34,0.00073244,2.4e-07,0.001282067,1.67e-05,0.015813874,1.67e-05,0.02173913,
14920,14920,9912257,1.12e-18,0.0,0.0,0.006201633,0.006971333,0.0,0.0,0.00446673,0.0,0.0,0.0,0.0,0.0,
14921,14921,9912258,0.160516311,0.060830482,0.248475999,0.020155125,0.000774503,1.82e-14,0.00109866,0.000206564,0.011756984,0.0614911,0.038236531,0.060830482,0.084980237,
14922,14922,9912259,1.12e-18,0.0,0.0,0.003876054,0.004647556,0.0,0.00073244,0.0003418,0.0,0.0,0.0,0.0,0.0,
14923,14923,9912260,0.079101587,0.0,0.076547109,0.003876054,0.0,3.17e-17,0.002929761,4.45e-21,0.001221343,0.0,0.006372755,0.0,0.0256917,
14924,14924,9912261,0.054665086,0.00129638,0.15140656,0.010077616,0.000774503,1.11e-13,0.00054933,4.52e-21,0.006814172,0.00129756,0.019590322,0.00129638,0.055335968,
14925,14925,9912262,0.00014928,0.000307573,0.01858954,0.009302423,0.00309837,4.9100000000000004e-26,0.0,4e-05,0.001984048,0.000305308,0.036112279,0.000307573,0.035573123,
14926,14926,9912263,0.001798474,2.43e-05,0.007029401,0.00542644,0.00309837,2.54e-32,0.0,1.22e-06,0.000985137,2.43e-05,0.003068364,2.43e-05,0.019762846,
14927,14927,9912264,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.00036622,5.65e-05,0.0,0.0,0.0,0.0,0.0,
14928,14928,9912265,0.016563023,0.000973556,0.001778145,0.003100861,0.000774503,1.02e-38,0.0,0.000206564,0.000680024,0.000974442,0.006608783,0.000973556,0.017786561,
14929,14929,9912266,0.236057204,0.081037491,0.26834893,0.031783038,0.010844314,6.3e-12,0.00091555,0.006473658,0.014819254,0.080862394,0.015011379,0.081037491,0.102766798,
14930,14930,9912267,1.12e-18,0.0,0.0,0.001550475,0.002323778,0.0,0.0,1.41e-05,0.0,0.0,0.0,0.0,0.0,
14931,14931,9912268,4.78e-07,7.75e-07,0.005970151,0.001550475,0.001549006,1.64e-30,0.00036622,1.33e-06,0.00030598,8.35e-07,0.003021158,7.75e-07,0.003952569,
14932,14932,9912269,0.00012369,2.72e-05,0.017608624,0.006201633,0.000774503,7.07e-21,0.0,2.73e-07,0.001866508,2.72e-05,0.019779144,2.72e-05,0.037549407,
14933,14933,9912270,0.000831705,0.0,0.007114941,0.0,0.0,3.5500000000000004e-33,0.0,4.45e-21,0.000512421,0.0,0.000330439,0.0,0.005928854,
14934,14934,9912271,0.458576803,0.163175125,0.317288803,0.084496197,0.017041055,5.36e-11,0.00036622,0.006343617,0.116143875,0.158228755,0.231490097,0.163175125,0.35770751,
14935,14935,9912272,0.152332898,0.00653274,0.102193878,0.033333424,0.00309837,1.52e-14,0.00109866,0.000742146,0.008555097,0.006589568,0.040179041,0.00653274,0.150197628,
14936,14936,9912273,0.033979078,0.000566849,0.20946519,0.012403195,0.001549006,2.13e-12,0.00036622,0.000919437,0.010414025,0.000574997,0.021997807,0.000566849,0.053359684,
14937,14937,9912274,0.063124312,0.011031942,0.037518079,0.024806283,0.008520519,8.54e-22,0.001831101,0.001401831,0.004826479,0.011016536,0.014020061,0.011031942,0.079051383,
14938,14938,9912275,1.12e-18,0.0,0.0,0.020155125,0.020914018,0.0,0.00054933,0.006744005,0.0,0.0,0.0,0.0,0.0,
14939,14939,9912276,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.003418055,1.71e-05,0.0,0.0,0.0,0.0,0.0,
14940,14940,9912277,1.12e-18,0.0,0.0,0.001550475,0.002323778,0.0,0.00036622,2.1200000000000003e-21,0.0,0.0,0.0,0.0,0.0,
14941,14941,9912278,8.6e-06,0.0,0.06852936,0.001550475,0.000774503,1.9e-18,0.0,2.14e-08,0.000651428,0.0,0.01114052,0.0,0.007905138,
14942,14942,9912279,1.12e-18,0.0,0.0,0.017829546,0.01859024,0.0,0.00036622,0.004775957,0.0,0.0,0.0,0.0,0.0,
14943,14943,9912280,0.295388371,0.000455004,0.006668054,0.013953581,0.00309837,3.85e-38,0.00073244,0.001319371,0.002550098,0.00045033,0.002737924,0.000455004,0.065217391,
14944,14944,9912281,0.000136485,0.026460646,0.081220298,0.010077616,0.003872963,1.68e-18,0.0,0.000122454,0.004437377,0.026152952,0.053834204,0.026460646,0.037549407,
14945,14945,9912282,0.000336236,9.53e-07,0.00088897,0.001550475,0.000774503,5.14e-39,0.0,2.04e-21,0.000340012,9.54e-07,0.001652196,9.53e-07,0.007905138,
14946,14946,9912283,8.53e-05,0.000194965,0.002469653,0.008527212,0.006196741,2.4500000000000002e-33,0.005304089,2.53e-06,0.000912461,0.0001898,0.003257186,0.000194965,0.013833992,
14947,14947,9912284,1.12e-18,0.0,0.0,0.001550475,0.002323778,0.0,0.00036622,0.001315248,0.0,0.0,0.0,0.0,0.0,
14948,14948,9912285,2.27e-05,0.001126071,0.116524205,0.00542644,0.000774503,2.38e-14,0.0,1.46e-11,0.002268312,0.001127096,0.009205091,0.001126071,0.023715415,
14949,14949,9912286,0.006845576,0.0,0.004000826,0.00542644,0.0,2.4800000000000002e-33,0.00073244,4.45e-21,0.001742434,0.0,0.002737924,0.0,0.031620553,
14950,14950,9912287,1.12e-18,0.0,0.0,0.04263574,0.043377222,0.0,0.00036622,0.015747227,0.0,0.0,0.0,0.0,0.0,
14951,14951,9912288,1.12e-18,0.0,0.0,0.001550475,0.002323778,0.0,0.00109866,3.1000000000000002e-21,0.0,0.0,0.0,0.0,0.0,
14952,14952,9912289,1.12e-18,0.0,0.0,0.002325668,0.00309837,0.0,0.0,1.31e-08,0.0,0.0,0.0,0.0,0.0,
14953,14953,9912290,1.12e-18,0.0,0.0,0.002325668,0.00309837,0.0,0.00036622,6.59e-21,0.0,0.0,0.0,0.0,0.0,
14954,14954,9912291,1.12e-18,0.0,0.0,0.0,0.000774503,0.0,0.0,1.25e-08,0.0,0.0,0.0,0.0,0.0,
14955,14955,9912293,1.12e-18,0.0,0.0,0.00542644,0.006196741,0.0,0.00036622,0.000882329,0.0,0.0,0.0,0.0,0.0,
14958,14958,303008,1.11e-18,0.0,0.70944952,0.0,0.0,0.013107785,0.00036622,4.45e-21,0.07034313,0.0,0.18427931,0.0,0.001976285,
14959,14959,303009,0.000435757,2.75e-05,0.509756059,0.008527212,0.000774503,0.00072232,0.00073244,5.94e-07,0.015532607,2.8e-05,0.109266316,2.75e-05,0.049407115,
14960,14960,303011,1.45e-18,0.0,0.5917869,0.000775103,0.0,0.08967961,0.003967385,4.45e-21,0.006406395,0.0,0.089184585,0.0,0.005928854,
14962,14962,303013,0.011658094,0.0,0.792881013,0.010077616,0.0,0.221457273,0.00036622,4.45e-21,0.07055248,0.0,0.057723472,0.0,0.059288538,
14966,14966,303024,1.7e-18,0.0,0.563801658,0.0,0.0,0.000771817,0.0,4.45e-21,0.009503569,0.0,0.1038575,0.0,0.001976285,
14970,14970,303029,0.000192643,0.004372106,0.467939842,0.000775103,0.000774503,0.000482798,0.00387583,4.32e-21,0.000322482,0.004376084,0.012131838,0.004372106,0.003952569,
14971,14971,303032,1.11e-18,0.0,0.70944952,0.0,0.0,0.013107785,0.0,4.45e-21,0.07034313,0.0,0.18427931,0.0,0.001976285,
14972,14972,303034,1.22e-18,0.0,0.546014736,0.0,0.0,0.074588493,0.001464881,4.45e-21,0.006565919,0.0,0.025915871,0.0,0.001976285,
14975,14975,303043,0.008317055,0.0,0.611878789,0.003100861,0.0,0.003998972,0.0,4.45e-21,0.032209768,0.0,0.007977745,0.0,0.023715415,
14976,14976,303044,0.010733977,0.000663442,0.604258059,0.003100861,0.000774503,0.001081484,0.00073244,4.4400000000000004e-21,0.007562238,0.000824332,0.005050999,0.000663442,0.017786561,
14978,14978,303047,1.14e-18,0.0,0.30417113,0.0,0.0,5.76e-12,0.001281771,4.45e-21,0.000662844,0.0,0.055365081,0.0,0.003952569,
14979,14979,303048,0.006326648,0.001972531,0.320608377,0.009302423,0.000774503,1.33e-12,0.0,3.0900000000000003e-21,0.006522335,0.001948884,0.046626381,0.001972531,0.051383399,
14980,14980,303049,1.06e-18,0.0,0.441405057,0.0,0.0,4.7e-05,0.0,4.45e-21,0.001482729,0.0,0.097741543,0.0,0.001976285,
14981,14981,303051,0.010733977,0.000604977,0.367671497,0.001550475,0.000774503,1.23e-06,0.001281771,2.12e-05,0.001644583,0.000658957,0.00075529,0.000604977,0.007905138,
14986,14986,303064,8.53e-20,0.0,0.462588305,0.000775103,0.0,0.000468919,0.0,4.45e-21,0.003194814,0.0,0.065037035,0.0,0.005928854,
14988,14988,303079,1.09e-18,0.0,0.42795441,0.0,0.0,7.48e-06,0.003112871,4.45e-21,0.00122228,0.0,0.052575702,0.0,0.005928854,
14991,14991,303089,1.08e-18,0.0,0.581712285,0.000775103,0.0,0.214513562,0.0,4.45e-21,0.016594437,0.0,0.270996458,0.0,0.009881423,
14993,14993,303093,1.14e-18,0.0,0.46161049,0.0,0.0,0.000445761,0.006897146,4.45e-21,0.000496269,0.0,0.006278344,0.0,0.001976285,
14995,14995,303096,1.12e-18,0.0,0.333185185,0.0,0.0,6.99e-05,0.00036622,4.45e-21,0.000573243,0.0,0.018174154,0.0,0.005928854,
14998,14998,303103,1.45e-18,0.0,0.538052523,0.0,0.0,0.014054159,0.0,4.45e-21,0.00138844,0.0,0.035734635,0.0,0.001976285,
14999,14999,303105,1.07e-18,0.0,0.461211716,0.000775103,0.0,0.006608274,0.0,4.45e-21,0.002382396,0.0,0.034837728,0.0,0.005928854,
15002,15002,303117,1.14e-18,0.0,0.46161049,0.0,0.0,0.000445761,0.00109866,4.45e-21,0.000496269,0.0,0.006278344,0.0,0.001976285,
15006,15006,304007,1.87e-18,0.0,0.693931207,0.0,0.0,0.042010517,0.00036622,4.45e-21,0.004766378,0.0,0.293302045,0.0,0.003952569,
15007,15007,304013,1.31e-18,0.0,0.56759568,0.0,0.0,0.000791794,0.0,4.45e-21,0.001290792,0.0,0.107885081,0.0,0.005928854,
15008,15008,304014,1.51e-18,0.0,0.273147253,0.0,0.0,2.2e-11,0.00073244,4.45e-21,0.001012431,0.0,0.046724097,0.0,0.001976285,
15009,15009,304019,1.02e-18,0.0,0.298536631,0.0,0.0,8.18e-10,0.0,4.45e-21,0.001029363,0.0,0.014067267,0.0,0.005928854,
15010,15010,304027,1.56e-18,0.0,0.380742064,0.000775103,0.0,0.000462706,0.00109866,4.45e-21,0.000797571,0.0,0.044051788,0.0,0.003952569,
15012,15012,304031,1.16e-18,0.0,0.003473172,0.0,0.0,1.8099999999999997e-30,0.005981596,4.45e-21,0.00027337,0.0,0.047112599,0.0,0.003952569,
15013,15013,304037,1.08e-18,0.0,0.378508943,0.000775103,0.0,1.93e-11,0.00091555,4.45e-21,0.001850753,0.0,0.128085771,0.0,0.005928854,
15017,15017,304049,9.65e-19,0.0,0.440456108,0.000775103,0.0,0.000124272,0.00109866,4.45e-21,0.001514489,0.0,0.055466573,0.0,0.007905138,
15018,15018,304050,1.08e-18,0.0,0.316109871,0.0,0.0,2.73e-06,0.00109866,4.45e-21,0.000302261,0.0,0.018740621,0.0,0.001976285,
15019,15019,304051,1.14e-18,0.0,0.399319634,0.0,0.0,0.002646959,0.001831101,4.45e-21,0.000549344,0.0,0.049779715,0.0,0.005928854,
15020,15020,304056,8.31e-19,0.0,0.334727209,0.0,0.0,6.13e-06,0.00036622,4.45e-21,0.000336479,0.0,0.023083535,0.0,0.003952569,
15021,15021,304057,0.000831705,0.000233348,0.366408287,0.007752019,0.000774503,1.98e-05,0.00036622,4.3000000000000006e-21,0.00556132,0.000241448,0.064578669,0.000233348,0.037549407,
15026,15026,304066,7.19e-19,0.0,0.186187053,0.001550475,0.0,2.01e-13,0.004364123,4.45e-21,0.00087891,0.0,0.070496362,0.0,0.011857708,
15027,15027,304067,1.09e-18,0.0,0.42795441,0.0,0.0,7.48e-06,0.00036622,4.45e-21,0.00122228,0.0,0.052575702,0.0,0.005928854,
15028,15028,304068,1.14e-18,0.0,0.015644514,0.000775103,0.0,1.57e-19,0.0,4.45e-21,0.001040191,0.0,0.089183641,0.0,0.009881423,
15029,15029,304069,1.48e-18,0.0,0.466691619,0.000775103,0.0,0.000445761,0.0,4.45e-21,0.000785623,0.0,0.015577846,0.0,0.007905138,
15030,15030,304073,1.26e-18,0.0,0.42142002,0.001550475,0.0,0.007368019,0.0,4.45e-21,0.001395105,0.0,0.056501792,0.0,0.007905138,
15031,15031,304074,2.54e-06,0.0,0.126460476,0.001550475,0.0,5.68e-14,0.00091555,4.45e-21,0.000792285,0.0,0.076099666,0.0,0.009881423,
15034,15034,304080,1.06e-18,0.0,0.419903074,0.0,0.0,9.32e-05,0.00109866,4.45e-21,0.000202255,0.0,0.017560481,0.0,0.005928854,
15039,15039,304092,1.35e-18,0.0,0.027556648,0.0,0.0,7.97e-21,0.0,4.45e-21,0.000539872,0.0,0.099028839,0.0,0.005928854,
15040,15040,304095,7.48e-19,0.0,0.475293162,0.000775103,0.0,0.000701697,0.002197321,4.45e-21,0.001511438,0.0,0.155370604,0.0,0.005928854,
15041,15041,304101,1.52e-18,0.0,0.379859982,0.0,0.0,0.000190905,0.0,4.45e-21,0.000359941,0.0,0.003776448,0.0,0.001976285,
15042,15042,304107,1.15e-18,0.0,0.207176216,0.0,0.0,2.23e-13,0.00036622,4.45e-21,0.000324484,0.0,0.052375079,0.0,0.001976285,
15044,15044,304115,9.02e-19,0.0,0.38186814,0.0,0.0,2.97e-07,0.00073244,4.45e-21,0.001297778,0.0,0.012509482,0.0,0.003952569,
15046,15046,304117,1.43e-18,0.0,0.055640273,0.0,0.0,1.03e-17,0.002624578,4.45e-21,0.00076984,0.0,0.105061242,0.0,0.005928854,
15047,15047,304118,0.000373912,0.0,0.379587009,0.003100861,0.0,7.85e-08,0.00036622,4.45e-21,0.002920094,0.0,0.013311978,0.0,0.017786561,
15048,15048,304120,0.002025949,0.0,0.672527164,0.019379932,0.0,0.006052613,0.0,4.45e-21,0.030857712,0.0,0.20022536,0.0,0.114624506,
15049,15049,304121,0.000185534,0.0,0.417289297,0.003876054,0.0,5.4e-05,0.005981596,4.45e-21,0.003242463,0.0,0.051538596,0.0,0.023715415,
15050,15050,304122,7.36e-19,0.0,0.024689176,0.0,0.0,2.76e-13,0.00109866,4.45e-21,0.000475698,0.0,0.046587673,0.0,0.003952569,
15051,15051,304126,1.23e-18,0.0,0.590262512,0.0,0.0,0.000551099,0.0,4.45e-21,0.006102063,0.0,0.279615728,0.0,0.003952569,
15052,15052,304127,2.06e-19,0.0,0.341396177,0.000775103,0.0,4.25e-09,0.00036622,4.45e-21,0.002249032,0.0,0.086472623,0.0,0.011857708,
15060,15060,201008,6.91e-05,2.41e-05,0.013999171,0.009302423,0.000774503,1.81e-22,0.001647991,7.38e-07,0.002778717,2.39e-05,0.042592191,2.41e-05,0.057312253,
15064,15064,201023,0.006746055,0.01858145,0.148246437,0.007752019,0.000774503,4.62e-15,0.0,0.000816361,0.004665471,0.018903664,0.019118266,0.01858145,0.043478261,
15077,15077,201054,0.008317055,0.005592228,0.381050021,0.014728774,0.00309837,5.72e-11,0.0,0.000123279,0.013134398,0.005648201,0.022375452,0.005592228,0.063241107,
15083,15083,9401006,9.53e-06,0.003406175,0.00088897,0.039534968,0.038729666,5.14e-39,0.0,0.006319127,0.000340012,0.003434717,0.003587625,0.003406175,0.003952569,
15094,15094,9401021,1.12e-18,0.0,0.0,0.023255897,0.024012389,0.0,0.0,0.005619242,0.0,0.0,0.0,0.0,0.0,
15096,15096,9401025,0.001130266,0.000366037,0.001333609,0.022480704,0.020914018,7.67e-39,0.0,0.002127485,0.000510018,0.00036637,0.000944112,0.000366037,0.007905138,
15122,15122,9401059,1.12e-18,0.0,0.0,0.018604739,0.019364833,0.0,0.00036622,0.000507133,0.0,0.0,0.0,0.0,0.0,
15129,15129,9401069,1.12e-18,0.0,0.0,0.018604739,0.019364833,0.0,0.00054933,0.00266348,0.0,0.0,0.0,0.0,0.0,
15130,15130,9401070,1.12e-18,0.0,0.0,0.078294653,0.079008517,0.0,0.0,0.022169388,0.0,0.0,0.0,0.0,0.0,
15132,15132,9401072,1.12e-18,0.0,0.0,0.035659003,0.036405888,0.0,0.0,0.003714853,0.0,0.0,0.0,0.0,0.0,
15161,15161,9401105,0.00100942,0.006380224,0.001333609,0.025581476,0.024012389,7.67e-39,0.00036622,0.001076112,0.000510018,0.006360587,0.000896906,0.006380224,0.013833992,
15165,15165,9401110,9.74e-06,0.009430531,0.001454851,0.009302423,0.009295111,4.62e-26,0.0,0.001842996,0.000266341,0.009439111,0.004106887,0.009430531,0.005928854,
15173,15173,9401121,0.00043007,0.018123904,0.006350519,0.010077616,0.000774503,3.16e-36,0.009485102,1.44e-07,0.00235119,0.018191278,0.009157885,0.018123904,0.055335968,
15177,15177,9401125,0.000767728,1.43e-06,0.000444485,0.02403109,0.024012389,2.57e-39,0.00036622,0.001030758,0.000170006,1.43e-06,9.44e-05,1.43e-06,0.001976285,
15185,15185,9401133,1.12e-18,0.0,0.0,0.017829546,0.01859024,0.0,0.00036622,0.00289437,0.0,0.0,0.0,0.0,0.0,
15190,15190,9401139,1.12e-18,0.0,0.0,0.198449675,0.199070478,0.0,0.00036622,0.061790423,0.0,0.0,0.0,0.0,0.0,
15202,15202,9401153,1.12e-18,0.0,0.0,0.043410933,0.044151814,0.0,0.0,0.000651439,0.0,0.0,0.0,0.0,0.0,
15206,15206,9401159,1.12e-18,0.0,0.0,0.017054353,0.017815648,0.0,0.0,0.000721531,0.0,0.0,0.0,0.0,0.0,
15217,15217,9402002,1.12e-18,0.0,0.0,0.131007831,0.131680868,0.0,0.00073244,0.037061539,0.0,0.0,0.0,0.0,0.0,
15220,15220,9402005,0.002310293,0.008312085,0.003111754,0.030232652,0.025561574,7.679999999999999e-38,0.00073244,0.001941949,0.001207043,0.008395975,0.001321757,0.008312085,0.023715415,
15230,15230,9402016,0.005878807,0.017157974,0.007509065,0.034108617,0.024012389,2.96e-35,0.0,0.001521399,0.002754445,0.017911412,0.007458484,0.017157974,0.061264822,
15240,15240,9402031,1.12e-18,0.0,0.0,0.025581476,0.026336166,0.0,0.007824904,0.002350129,0.0,0.0,0.0,0.0,0.0,
15241,15241,9402032,0.00601387,0.010447299,0.004455474,0.100775268,0.09837335,3.7900000000000004e-35,0.00073244,0.029851342,0.000935376,0.010863882,0.000991317,0.010447299,0.007905138,
15244,15244,9402038,1.12e-18,0.0,0.0,0.017054353,0.017815648,0.0,0.00073244,2.49e-05,0.0,0.0,0.0,0.0,0.0,
15249,15249,9402044,1.12e-18,0.0,0.0,0.139534954,0.140201387,0.0,0.0,0.024845031,0.0,0.0,0.0,0.0,0.0,
15257,15257,9402057,4.41e-05,0.002872372,0.001852239,0.019379932,0.017041055,1.2800000000000001e-37,0.0,0.000277068,0.000714027,0.002874985,0.001557785,0.002872372,0.015810277,
15271,15271,9402073,1.12e-18,0.0,0.0,0.023255897,0.024012389,0.0,0.010406756,0.005641094,0.0,0.0,0.0,0.0,0.0,
15275,15275,9402077,1.12e-18,0.0,0.0,0.027907073,0.028659962,0.0,0.00036622,0.000164509,0.0,0.0,0.0,0.0,0.0,
15297,15297,9402107,0.00328417,0.009379692,0.00458575,0.030232652,0.024012389,3.1800000000000003e-37,0.00091555,0.005705908,0.001615061,0.009261014,0.003634831,0.009379692,0.035573123,
15303,15303,9402113,1.12e-18,0.0,0.0,0.022480704,0.023237796,0.0,0.00036622,0.001579122,0.0,0.0,0.0,0.0,0.0,
15328,15328,9402147,1.12e-18,0.0,0.0,0.022480704,0.023237796,0.0,0.001647991,0.002490312,0.0,0.0,0.0,0.0,0.0,
15368,15368,9403040,1.12e-18,0.0,0.0,0.032558231,0.033307518,0.0,0.004638789,0.014805155,0.0,0.0,0.0,0.0,0.0,
15375,15375,9403050,0.003241519,0.0097864,0.005556708,0.013953581,0.010069722,4.33e-22,0.0,0.000237487,0.001172866,0.010202381,0.001888224,0.0097864,0.02173913,
15388,15388,9403069,7.61e-06,4.09e-06,0.000444485,0.018604739,0.01859024,2.57e-39,0.0,7.17e-05,0.000170006,4.15e-06,0.000283234,4.09e-06,0.003952569,
15391,15391,9403073,5.39e-05,0.007447831,0.006895049,0.025581476,0.01859024,4.5800000000000004e-32,0.00073244,5.65e-06,0.002501139,0.007251069,0.009488324,0.007447831,0.035573123,
15425,15425,9403119,0.003859966,0.014438117,0.009309619,0.01627916,0.005422148,4.33e-22,0.00109866,0.000474149,0.002969833,0.014400368,0.006892017,0.014438117,0.057312253,
15427,15427,9403121,0.002018841,0.011972453,0.007908074,0.02403109,0.011618907,1.61e-25,0.0,0.001513153,0.003239189,0.011983345,0.01274551,0.011972453,0.057312253,
15436,15436,9403133,0.000945443,0.018403515,0.005334435,0.018604739,0.010069722,7.97e-37,0.0,0.003921005,0.002261086,0.018674683,0.016994014,0.018403515,0.051383399,
15440,15440,9403137,1.12e-18,0.0,0.0,0.014728774,0.01549187,0.0,0.0,0.005493695,0.0,0.0,0.0,0.0,0.0,
15444,15444,9403141,1.12e-18,0.0,0.0,0.025581476,0.026336166,0.0,0.0,0.00164509,0.0,0.0,0.0,0.0,0.0,
15451,15451,9403150,0.00043007,0.020843761,0.009104252,0.013953581,0.006971333,1.3e-27,0.001831101,0.000249856,0.002562665,0.020862725,0.013784033,0.020843761,0.033596838,
15455,15455,9403155,1.12e-18,0.0,0.0,0.041085354,0.041828036,0.0,0.00091555,0.008423276,0.0,0.0,0.0,0.0,0.0,
15469,15469,9403173,0.008530312,0.000955763,0.001587632,0.019379932,0.017815648,1.85e-37,0.0,0.002209946,0.000561018,0.000974442,0.000330439,0.000955763,0.013833992,
15473,15473,9403179,0.004186962,0.016369978,0.009523105,0.027131862,0.020139426,1.2e-34,0.002929761,0.007691684,0.002237813,0.016741064,0.01907106,0.016369978,0.037549407,
15476,15476,9403183,6.21e-05,0.023233167,0.005690074,0.009302423,0.003872963,3.82e-35,0.004821899,1.56e-05,0.001664873,0.02330519,0.017560481,0.023233167,0.033596838,
15479,15479,9403186,0.01784257,0.020182861,0.007486933,0.022480704,0.017815648,5.269999999999999e-34,0.004760862,0.006713825,0.001476728,0.020404762,0.001463373,0.020182861,0.019762846,
15485,15485,9403192,0.000796162,0.012785868,0.006978187,0.015503967,0.010844314,7.149999999999999e-34,0.00073244,0.000676178,0.001424568,0.01289927,0.010526847,0.012785868,0.019762846,
15488,15488,9403195,0.000681714,0.000927802,0.000444485,0.047286916,0.047250185,2.57e-39,0.003375329,0.010298431,0.000170006,0.000949,4.72e-05,0.000927802,0.005928854,
15491,15491,9403198,1.12e-18,0.0,0.0,0.069767531,0.070487999,0.0,0.0,0.008738688,0.0,0.0,0.0,0.0,0.0,
15493,15493,9404004,1.12e-18,0.0,0.0,0.01627916,0.017041055,0.0,0.002197321,0.000381381,0.0,0.0,0.0,0.0,0.0,
