,Rank,Unnamed: 0.1,Node Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-Centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-Centrality,Page-Rank
6870,6871,9603195,112253,9909007,9911043,9907129,9908119,304072,9907129,206204,206023,9907129,9911043,9907144
6871,6872,9603194,112249,9909010,9911052,9907131,9908122,9610186,9907131,206214,9512149,9907131,9911052,9907145
6872,6873,9603186,112248,9909013,9911054,9907132,9908190,304076,9907132,206217,206055,9907132,9911054,9907146
6873,6874,9603170,112236,9909015,9911055,9907134,209024,304079,9907134,206218,206081,9907134,9911055,9907152
6874,6875,9603167,112235,9909020,9911057,9907140,209031,304088,9907140,206226,206113,9907140,9911057,9907153
6875,6876,9603161,112233,9909021,9911058,9907144,209071,304090,9907144,206231,206170,9907144,9911058,9907155
6876,6877,9603150,112231,9909022,9911059,9907145,9909001,304105,9907145,206232,206171,9907145,9911059,9907157
6877,6878,9603142,112228,9909023,9911060,9907146,9909009,304106,9907146,206233,206174,9907146,9911060,9907158
6878,6879,9603136,112227,9909028,9911061,9907152,9909012,304125,9907152,206254,206176,9907152,9911061,9907164
6879,6880,9603133,112226,9909030,9911063,9907153,9909035,304131,9907153,9906027,206187,9907153,9911063,9907166
6880,6881,9603127,112224,9909031,9911066,9907155,9909045,304135,9907155,9906030,206191,9907155,9911066,9907177
6881,6882,9603126,112223,9909035,9911068,9907157,9909048,304143,9907157,9906031,206207,9907157,9911068,9907178
6882,6883,9603123,112220,9909036,9911070,9907158,9909050,304146,9907158,9906047,206217,9907158,9911070,9907181
6883,6884,9603116,112218,9909041,9911071,9907164,9909060,304147,9907164,9906051,206224,9907164,9911071,9907183
6884,6885,9603113,112214,9909042,9911072,9907166,9909084,304145,9907166,9906054,206225,9907166,9911072,9907184
6885,6886,9603109,112204,9909047,9911074,9907177,9909093,304150,9907177,9906064,206226,9907177,9911074,9907186
6886,6887,9603108,112199,9909048,9911080,9907178,9909106,304158,9907178,9906068,206232,9907178,9911080,9907189
6887,6888,9603100,112198,9909053,9911081,9907181,9909111,304166,9907181,9906070,206253,9907181,9911081,9907191
6888,6889,9603099,112197,9909057,9911083,9907183,9909126,304168,9907183,9906077,9906078,9907183,9911083,9907192
6889,6890,9603097,112196,9909058,9911085,9907184,9909133,304171,9907184,9906078,9906132,9907184,9911085,9907198
6890,6891,9603090,112195,9909061,9911090,9907186,9909179,304173,9907186,9906159,9906133,9907186,9911090,9907200
6891,6892,9603089,112193,9909062,9911093,9907189,9909192,304178,9907189,9906183,9906138,9907189,9911093,9907201
6892,6893,9603087,112191,9909070,9911095,9907191,9909194,304183,9907191,9906242,9906150,9907191,9911095,9907202
6893,6894,9603086,112188,9909072,9911096,9907192,9909200,304186,9907192,207009,9906158,9907192,9911096,9907204
6894,6895,9603081,112185,9909076,9911098,9907198,9909204,304187,9907198,207086,9906159,9907198,9911098,9907209
6895,6896,9603078,112180,9909077,9911102,9907200,9909224,304191,9907200,207123,9906171,9907200,9911102,9907211
6896,6897,9603074,112178,9909078,9911103,9907201,210061,304195,9907201,207125,9906175,9907201,9911103,9907214
6897,6898,9603073,112176,9909081,9911104,9907202,210086,304196,9907202,207127,9906178,9907202,9911104,9907216
6898,6899,9603061,112173,9909085,9911106,9907204,210117,304201,9907204,207128,9906180,9907204,9911106,9907217
6899,6900,9603053,112169,9909087,9911107,9907209,210125,304203,9907209,207130,9906184,9907209,9911107,9907219
6900,6901,9603042,112168,9909088,9911110,9907211,210141,304208,9907211,207131,9906190,9907211,9911110,208020
6901,6902,9603037,112160,9909089,9911116,9907214,210192,304211,9907214,207132,9906245,9907214,9911116,9908001
6902,6903,9603011,112158,9909094,9911121,9907216,210293,304213,9907216,207140,207005,9907216,9911121,9908003
6903,6904,9603009,112155,9909098,9911123,9907217,9910019,304215,9907217,207145,207008,9907217,9911123,9908005
6904,6905,9603004,112154,9909099,9911127,9907219,9910024,304216,9907219,207155,207042,9907219,9911127,9908007
6905,6906,9603003,112152,9909101,9911129,208020,9910027,304217,208020,207168,207043,208020,9911129,9908009
6906,6907,9603002,112151,9909102,9911133,9908001,9910069,304220,9908001,207176,207046,9908001,9911133,9908010
6907,6908,9209116,112150,9909103,9911134,9908003,9910073,304221,9908003,207183,207048,9908003,9911134,9908014
6908,6909,9209076,112147,9909106,9911135,9908005,9910075,304224,9908005,207187,207052,9908005,9911135,9908018
6909,6910,9209055,112145,9909107,9911137,9908007,9910080,304225,9908007,207191,207053,9908007,9911137,9908019
6910,6911,9209052,112141,9909108,9911140,9908009,9910085,304227,9908009,207201,207055,9908009,9911140,9908020
6911,6912,9209049,112140,9909109,9911142,9908010,9910116,304228,9908010,207202,207058,9908010,9911142,9908023
6912,6913,9209044,112139,9909110,9911145,9908014,9910126,304229,9908014,207206,207078,9908014,9911145,9908024
6913,6914,9209041,112137,9909114,9911147,9908018,9910142,304231,9908018,207212,207080,9908018,9911147,9908025
6914,6915,9209032,112136,9909116,9911148,9908019,9910144,304232,9908019,207213,207083,9908019,9911148,9908036
6915,6916,9209023,112133,9909120,9911150,9908020,9910151,304233,9908020,207224,207090,9908020,9911150,9908038
6916,6917,9209016,112132,9909121,9911152,9908023,9910158,304234,9908023,207226,207092,9908023,9911152,9908040
6917,6918,9209012,112131,9909126,9911153,9908024,9910225,304237,9908024,207244,207093,9908024,9911153,9908041
6918,6919,9209008,112128,9909127,9911154,9908025,9910231,304238,9908025,207245,207109,9908025,9911154,9908042
6919,6920,9209003,112126,9909130,9911155,9908036,9910235,304239,9908036,207264,207116,9908036,9911155,9908043
6920,6921,9602179,112122,9909132,9911158,9908038,9910262,304241,9908038,207265,207122,9908038,9911158,9908044
6921,6922,9602174,112119,9909134,9911159,9908040,211048,304246,9908040,207266,207140,9908040,9911159,9908047
6922,6923,9602172,112118,9909135,9911161,9908041,211084,304249,9908041,207273,207152,9908041,9911161,9908052
6923,6924,9602167,112114,9909137,9911162,9908042,211085,304250,9908042,207278,207153,9908042,9911162,9908054
6924,6925,9602150,112113,9909139,9911164,9908043,211109,304251,9908043,207283,207170,9908043,9911164,9908056
6925,6926,9602136,112109,9909140,9911165,9908044,211114,304255,9908044,9907001,207172,9908044,9911165,9908060
6926,6927,9602135,112104,9909143,9911168,9908047,211173,304256,9908047,9907013,207181,9908047,9911168,9908062
6927,6928,9602120,112101,9909145,9911169,9908052,211264,304257,9908052,9907014,207183,9908052,9911169,9908064
6928,6929,9602115,112100,9909148,9911171,9908054,9911033,304261,9908054,9907017,207184,9908054,9911171,9908066
6929,6930,9602114,112099,9909149,9911173,9908056,9911053,304262,9908056,9907019,207195,9908056,9911173,9908070
6930,6931,9602111,112096,9909152,9911176,9908060,9911060,304264,9908060,9907020,207216,9908060,9911176,9908072
6931,6932,9602102,112095,9909154,9911177,9908062,9911069,304266,9908062,9907022,207243,9908062,9911177,9908076
6932,6933,9602097,112094,9909162,9911180,9908064,9911075,304269,9908064,9907025,207249,9908064,9911180,9908082
6933,6934,9602082,112093,9909163,9911181,9908066,9911095,304270,9908066,9907027,207258,9908066,9911181,9908085
6934,6935,9602077,112092,9909164,9911183,9908070,9911141,304271,9908070,9907029,207261,9908070,9911183,9908088
6935,6936,9602073,112087,9909165,9911184,9908072,9911143,9908058,9908072,9907034,207276,9908072,9911184,9908089
6936,6937,9602071,112086,9909166,9911185,9908076,9911158,9506171,9908076,9907036,9907018,9908076,9911185,9908090
6937,6938,9602070,112084,9909169,9911186,9908082,9911164,9507065,9908082,9907037,9907031,9908082,9911186,9908096
6938,6939,9602065,112083,9909171,9911189,9908085,9911187,9507123,9908085,9907038,9907033,9908085,9911189,9908099
6939,6940,9602064,112080,9909172,9911190,9908088,9911207,9507127,9908088,9907039,9907036,9908088,9911190,9908101
6940,6941,9602052,112079,9909176,9911192,9908089,9911209,201071,9908089,9907044,9907037,9908089,9911192,9908105
6941,6942,9602051,112073,9909177,9911193,9908090,9911212,201078,9908090,9907046,9907040,9908090,9911193,9908107
6942,6943,9602049,112071,9909178,9911195,9908096,9911215,201102,9908096,9907048,9907056,9908096,9911195,9908109
6943,6944,9602045,112066,9909179,9911196,9908099,9911233,201162,9908099,9907050,9907061,9908099,9911196,9908114
6944,6945,9602043,112063,9909183,9911198,9908101,9911234,201180,9908101,9907051,9907064,9908101,9911198,9908116
6945,6946,9602031,112059,9909187,9911201,9908105,9911240,201209,9908105,9907053,9907068,9908105,9911201,9908125
6946,6947,9602030,112058,9909188,9911202,9908107,9911249,201219,9908107,9907077,9907083,9908107,9911202,9908126
6947,6948,9602022,112056,9909191,9911204,9908109,212153,201225,9908109,9907146,9907097,9908109,9911204,9908123
6948,6949,9602014,112055,9909194,9911206,9908114,212220,9901005,9908114,208022,9907105,9908114,9911206,9908130
6949,6950,9602010,112053,9909199,9911208,9908116,212327,9901088,9908116,208062,9907121,9908116,9911208,9908134
6950,6951,9602005,112049,9909202,9911209,9908125,9912005,9508014,9908125,208065,9907127,9908125,9911209,9908135
6951,6952,9208078,112047,9909203,9911213,9908126,9912022,9508026,9908126,208067,9907130,9908126,9911213,9908136
6952,6953,9208059,112045,9909205,9911215,9908123,9912036,9508029,9908123,208074,9907149,9908123,9911215,9908141
6953,6954,9208047,112044,9909210,9911218,9908130,9912038,9508033,9908130,208079,9907150,9908130,9911218,9908142
6954,6955,9208035,112043,9909212,9911219,9908134,9912048,9508047,9908134,208080,9907172,9908134,9911219,9908144
6955,6956,9208031,112040,9909215,9911221,9908135,9912058,202013,9908135,208081,9907174,9908135,9911221,9908138
6956,6957,9208029,112038,9909224,9911222,9908136,9912064,202033,9908136,208086,9907179,9908136,9911222,9908146
6957,6958,9208027,112037,9909226,9911224,9908141,9912079,202049,9908141,208097,9907187,9908141,9911224,9908149
6958,6959,9208026,112029,9909228,9911227,9908142,9912093,202113,9908142,208101,9907193,9908142,9911227,9908150
6959,6960,9208007,112028,9909229,9911229,9908144,9912109,202114,9908144,208103,9907195,9908144,9911229,9908160
6960,6961,9208002,112027,9910001,9911232,9908138,9912129,202145,9908138,208108,9907196,9908138,9911232,9908163
6961,6962,9601177,112024,9910004,9911234,9908146,9912158,202177,9908146,208114,9907221,9908146,9911234,9908166
6962,6963,9601168,112023,9910008,9911237,9908149,9912198,202200,9908149,208122,208016,9908149,9911237,9908171
6963,6964,9601167,112020,9910009,9911238,9908150,9912220,9902036,9908150,208124,208032,9908150,9911238,9908174
6964,6965,9601152,112019,9910011,9911240,9908160,9912226,9902086,9908160,208126,208040,9908160,9911240,9908175
6965,6966,9601150,112011,9910016,9911241,9908163,9912237,9902089,9908163,208135,208050,9908163,9911241,9908177
6966,6967,9601143,112010,9910019,9911245,9908166,9912252,9902103,9908166,208139,208075,9908166,9911245,9908186
6967,6968,9601115,112009,9910021,9911246,9908171,9912253,9902156,9908171,208144,208082,9908171,9911246,9908189
6968,6969,9601108,112008,9910022,9911248,9908174,9912289,9902159,9908174,208151,208083,9908174,9911248,9908193
6969,6970,9601097,112006,9910023,9911249,9908175,9912290,9902164,9908175,208161,208091,9908175,9911249,9908202
6970,6971,9601085,112005,9910028,9911252,9908177,101006,9902203,9908177,208163,208100,9908177,9911252,9909001
6971,6972,9601057,112002,9910031,212001,9908186,9801193,9509051,9908186,208166,208115,9908186,212001,9909004
6972,6973,9601043,111290,9910035,212003,9908189,9410115,9509064,9908189,208167,208129,9908189,212003,9909007
6973,6974,9601038,111284,9910036,212006,9908193,107129,203009,9908193,208171,208135,9908193,212006,9909010
6974,6975,9601036,111281,9910037,212007,9908202,9807197,203008,9908202,208176,208139,9908202,212007,9909013
6975,6976,9601029,111279,9910052,212015,9909001,108009,9509126,9909001,208178,208151,9909001,212015,9909015
6976,6977,9601023,111277,9910053,212019,9909004,108109,203027,9909004,208187,208171,9909004,212019,9909020
6977,6978,9601014,111276,9910054,212021,9909007,109040,203029,9909007,208196,208180,9909007,212021,9909021
6978,6979,9601007,111275,9910055,212028,9909010,9809072,203050,9909010,208197,208182,9909010,212028,9909022
6979,6980,9601003,111273,9910056,212033,9909013,9809129,203069,9909013,208200,208190,9909013,212033,9909023
6980,6981,9207102,111266,9910058,212035,9909015,110125,203076,9909015,208203,208204,9909015,212035,9909028
6981,6982,9207095,111260,9910066,212038,9909020,110139,203086,9909020,208204,208227,9909020,212038,9909030
6982,6983,9207094,111258,9910074,212043,9909021,112024,203228,9909021,208206,9908002,9909021,212043,9909031
6983,6984,9207084,111249,9910079,212046,9909022,9812131,203233,9909022,208207,9908017,9909022,212046,9909035
6984,6985,9207067,111247,9910081,212048,9909023,9812141,203239,9909023,208213,9908026,9909023,212048,9909036
6985,6986,9207053,111239,9910082,212053,9909028,9812151,203244,9909028,208227,9908029,9909028,212053,9909041
6986,6987,9207042,111238,9910084,212055,9909030,9812157,301002,9909030,208229,9908034,9909030,212055,9909042
6987,6988,9207016,111236,9910090,212056,9909031,9307007,301010,9909031,208232,9908039,9909031,212056,9909047
6988,6989,9206106,111231,9910091,212060,9909035,7240,9903071,9909035,9908005,9908049,9909035,212060,9909048
6989,6990,9206096,111229,9910092,212073,9909036,9710169,9903108,9909036,9908008,9908051,9909036,212073,9909053
6990,6991,9206084,111228,9910093,212074,9909041,9607093,301027,9909041,9908009,9908053,9909041,212074,9909057
6991,6992,9206081,111227,9910095,212084,9909042,301026,9903169,9909042,9908013,9908057,9909042,212084,9909058
6992,6993,9206078,111225,9910096,212086,9909047,9607162,9903222,9909047,9908023,9908059,9909047,212086,9909061
6993,6994,9206070,111224,9910099,212088,9909048,301190,9903240,9909048,9908026,9908063,9909048,212088,9909062
6994,6995,9206049,111222,9910102,212090,9909053,301232,9903268,9909053,9908030,9908068,9909053,212090,9909070
6995,6996,9206044,111217,9910107,212092,9909057,9608143,9510070,9909057,9908038,9908071,9909057,212092,9909072
6996,6997,9206035,111212,9910109,212093,9909058,302175,301056,9909058,9908064,9908077,9909058,212093,9909076
6997,6998,9206029,111210,9910110,212097,9909061,302216,301057,9909061,9908136,9908078,9909061,212097,9909077
6998,6999,9206027,111209,9910111,212104,9909062,9609011,301058,9909062,9908158,9908081,9909062,212104,9909078
6999,7000,9206026,111208,9910115,212106,9909070,9609014,9510105,9909070,9908169,9908083,9909070,212106,9909081
7000,7001,9206020,111201,9910116,212107,9909072,9609083,301061,9909072,9908201,9908086,9909072,212107,9909085
7001,7002,9206016,111199,9910117,212108,9909076,9609108,9510118,9909076,209030,9908092,9909076,212108,9909087
7002,7003,9206015,111198,9910126,212110,9909077,9609184,204006,9909077,209076,9908098,9909077,212110,9909088
7003,7004,9206007,111195,9910131,212113,9909078,303075,204017,9909078,209102,9908103,9909078,212113,9909089
7004,7005,9206006,111190,9910132,212120,9909081,303227,204020,9909081,209105,302011,9909081,212120,9909094
7005,7006,9205089,111189,9910134,212123,9909085,304023,204021,9909085,209111,9908108,9909085,212123,9909098
7006,7007,9205088,111182,9910135,212129,9909087,304022,204072,9909087,209114,9908111,9909087,212129,9909099
7007,7008,9205081,111181,9910138,212131,9909088,9610175,9510212,9909088,209116,9908117,9909088,212131,9909101
7008,7009,9205069,111180,9910139,212133,9909089,9610207,204101,9909089,209120,9908118,9909089,212133,9909102
7009,7010,9205068,111179,9910140,212137,9909094,304178,9510218,9909094,209122,9908122,9909094,212137,9909103
7010,7011,9205046,111177,9910141,212142,9909098,304262,204127,9909098,209124,302017,9909098,212142,9909106
7011,7012,9205027,111165,9910143,212149,9909099,304264,204128,9909099,209129,9908147,9909099,212149,9909107
7012,7013,9205015,111163,9910144,212153,9909101,9506100,204178,9909101,209136,9908159,9909101,212153,9909108
7013,7014,9205009,111156,9910145,212155,9909102,9506175,204180,9909102,209137,9908164,9909102,212155,9909109
7014,7015,9205004,111154,9910148,212156,9909103,9507123,204193,9909103,209141,9908168,9909103,212156,9909110
7015,7016,9204102,111149,9910149,212157,9909106,9507159,204231,9909106,209142,9908183,9909106,212157,9909114
7016,7017,9204099,111136,9910150,212160,9909107,201201,204250,9909107,209148,9908185,9909107,212160,9909116
7017,7018,9204095,111135,9910160,212169,9909108,201219,204259,9909108,209154,9908190,9909108,212169,9909120
7018,7019,9204083,111130,9910164,212170,9909109,9901074,301116,9909109,209158,9908191,9909109,212170,9909121
7019,7020,9204072,111129,9910167,212171,9909110,9903071,301129,9909110,209159,9908194,9909110,212171,9909126
7020,7021,9204064,111128,9910169,212172,9909114,301057,9904034,9909114,209162,9908195,9909114,212172,9909127
7021,7022,9204060,111127,9910170,212179,9909116,9510212,9904051,9909116,209163,9908199,9909116,212179,9909130
7022,7023,9204046,111119,9910172,212183,9909120,204220,9904127,9909120,209175,9908200,9909120,212183,9909132
7023,7024,9204030,111116,9910173,212197,9909121,204259,9904154,9909121,209179,9908203,9909121,212197,9909134
7024,7025,9204019,111112,9910174,212202,9909126,9904172,9904163,9909126,209181,302031,9909126,212202,9909135
7025,7026,9204012,111110,9910178,212203,9909127,9511160,9904165,9909127,209183,9908205,9909127,212203,9909137
7026,7027,9410206,111107,9910179,212207,9909130,205117,9904180,9909130,209189,9908207,9909130,212207,9909139
7027,7028,9203083,111106,9910181,212220,9909132,205126,9511074,9909132,209191,9908209,9909132,212220,9909140
7028,7029,9203079,111104,9910182,212226,9909134,205282,9511084,9909134,209201,302049,9909134,212226,9909143
7029,7030,9203074,111099,9910183,212237,9909135,205289,9511086,9909135,209203,302054,9909135,212237,9909145
7030,7031,9203071,111098,9910187,212243,9909137,9512001,205023,9909137,209205,209005,9909137,212243,9909148
7031,7032,9203056,111097,9910190,212244,9909139,9512087,205053,9909139,209209,209013,9909139,212244,9909149
7032,7033,9203054,111096,9910192,212250,9909140,206117,205060,9909140,209210,209015,9909140,212250,9909152
7033,7034,9203052,111093,9910194,212252,9909143,9906065,205126,9909143,209211,209020,9909143,212252,9909154
7034,7035,9203051,111092,9910196,212257,9909145,9906096,205138,9909145,209212,209022,9909145,212257,9909158
7035,7036,9203042,111091,9910197,212265,9909148,9906109,205141,9909148,209217,209024,9909148,212265,9909162
7036,7037,9202092,111090,9910202,212275,9909149,9906125,205173,9909149,209219,209027,9909149,212275,9909163
7037,7038,9202057,111089,9910205,212276,9909152,9906128,205201,9909152,209223,209031,9909152,212276,9909164
7038,7039,9202046,111087,9910207,212287,9909154,9906132,205202,9909154,209224,209032,9909154,212287,9909165
7039,7040,9202014,111085,9910218,212295,9909162,9906178,205219,9909162,209230,209035,9909162,212295,9909166
7040,7041,9202011,111082,9910219,212296,9909163,9906181,205228,9909163,209235,209037,9909163,212296,9909169
7041,7042,9202004,111079,9910221,212298,9909164,9906213,205257,9909164,209238,209055,9909164,212298,9909171
7042,7043,9201074,111078,9910228,212300,9909165,207031,205261,9909165,209240,209060,9909165,212300,9909172
7043,7044,9201067,111077,9910233,212306,9909166,207043,205282,9909166,209242,209061,9909166,212306,9909176
7044,7045,9201061,111076,9910237,212310,9909169,207047,205289,9909169,209248,209063,9909169,212310,9909177
7045,7046,9201059,111073,9910238,212329,9909171,207079,9905028,9909171,209256,209065,9909171,212329,9909178
7046,7047,9201056,111070,9910241,212331,9909172,207082,9905067,9909172,209258,302070,9909172,212331,9909179
7047,7048,9201040,111069,9910243,212334,9909176,207155,9905097,9909176,209263,209073,9909176,212334,9909183
7048,7049,9201029,111068,9910245,212335,9909177,9907004,9905128,9909177,209264,302073,9909177,212335,9909187
7049,7050,9201026,111066,9910248,212337,9909178,9907008,9905145,9909178,209265,209088,9909178,212337,9909188
7050,7051,9201021,111060,9910249,212339,9909179,9907016,9905160,9909179,9909003,302075,9909179,212339,9909191
7051,7052,9201013,111056,9910252,212340,9909183,9907035,9905197,9909183,9909004,209097,9909183,212340,9909194
7052,7053,9201007,111051,9910254,212342,9909187,9907037,9905199,9909187,9909005,209103,9909187,212342,9909199
7053,7054,9201005,111050,9910256,9912001,9909188,9907040,9905207,9909188,9909008,209119,9909188,9912001,9909202
7054,7055,9201004,111049,9910265,9912002,9909191,9907059,9905231,9909191,9909009,209124,9909191,9912002,9909203
7055,7056,9409188,111048,9910266,9912006,9909194,9907064,9512037,9909194,9909010,209125,9909194,9912006,9909205
7056,7057,9903246,111046,9910267,9912007,9909199,9907089,206023,9909199,9909011,209140,9909199,9912007,9909210
7057,7058,9903229,111044,9910268,9912009,9909202,9907091,9512149,9909202,9909015,209144,9909202,9912009,9909212
7058,7059,9903228,111031,9911001,9912010,9909203,9907103,206055,9909203,9909020,209156,9909203,9912010,9909215
7059,7060,9903225,111030,9911002,9912012,9909205,9907104,206081,9909205,9909021,209164,9909205,9912012,9909224
7060,7061,9903224,111027,9911003,9912013,9909210,9907105,206113,9909210,9909022,209171,9909210,9912013,9909226
7061,7062,9512216,111025,9911009,9912014,9909212,9907122,206170,9909212,9909025,209183,9909212,9912014,9909228
7062,7063,9512131,111017,9911011,9912015,9909215,9907124,206171,9909215,9909029,209184,9909215,9912015,9909229
7063,7064,9712256,111013,9911018,9912018,9909224,9907150,206174,9909224,9909032,209188,9909224,9912018,210084
7064,7065,9712254,111012,9911021,9912019,9909226,9907193,206176,9909226,9909033,209189,9909226,9912019,9910001
7065,7066,9712253,111008,9911024,9912022,9909228,9907205,206187,9909228,9909035,209209,9909228,9912022,9910004
7066,7067,9712251,111001,9911025,9912023,9909229,9907207,206191,9909229,9909041,209212,9909229,9912023,9910008
7067,7068,9712241,110301,9911032,9912026,9910001,9907212,206207,9910001,9909043,209235,9910001,9912026,9910009
7068,7069,9712239,110298,9911039,9912027,9910004,9907218,206217,9910004,9909046,209257,9910004,9912027,9910011
7069,7070,9712236,110287,9911040,9912028,9910008,9907221,206224,9910008,9909055,209258,9910008,9912028,9910016
7070,7071,9712230,110286,9911041,9912030,9910009,9908052,206225,9910009,9909056,9909002,9910009,9912030,9910019
7071,7072,9712227,110281,9911043,9912032,9910011,9908062,206226,9910011,9909058,9909008,9910011,9912032,9910021
7072,7073,9712226,110279,9911055,9912033,9910016,9908066,206232,9910016,9909059,9909009,9910016,9912033,9910022
7073,7074,9712223,110274,9911057,9912034,9910019,9908069,206253,9910019,9909073,9909012,9910019,9912034,9910023
7074,7075,9407182,110271,9911059,9912035,9910021,9908079,9906078,9910021,9909165,9909024,9910021,9912035,9910028
7075,7076,9712214,110265,9911060,9912036,9910022,9908081,9906132,9910022,210093,9909029,9910022,9912036,9910031
7076,7077,9712206,110262,9911063,9912037,9910023,9908085,9906133,9910023,210148,9909045,9910023,9912037,9910035
7077,7078,9712202,110260,9911066,9912038,9910028,9908126,9906138,9910028,210163,9909050,9910028,9912038,9910036
7078,7079,9712186,110252,9911068,9912041,9910031,9908136,9906150,9910031,210166,9909054,9910031,9912041,9910037
7079,7080,9712185,110242,9911071,9912046,9910035,9908149,9906158,9910035,210173,9909055,9910035,9912046,9910052
7080,7081,9712179,110240,9911072,9912047,9910036,9908170,9906159,9910036,210175,9909069,9910036,9912047,9910053
7081,7082,9712172,110239,9911074,9912048,9910037,9908171,9906171,9910037,210181,9909074,9910037,9912048,9910054
7082,7083,9712170,110234,9911080,9912049,9910052,9908174,9906175,9910052,210187,9909075,9910052,9912049,9910055
7083,7084,9712169,110232,9911081,9912053,9910053,9908176,9906178,9910053,210189,9909083,9910053,9912053,9910056
7084,7085,9712166,110222,9911083,9912054,9910054,9908183,9906180,9910054,210206,9909084,9910054,9912054,9910058
7085,7086,9712162,110214,9911085,9912055,9910055,9908195,9906190,9910055,210218,9909090,9910055,9912055,9910066
7086,7087,9712156,110209,9911090,9912056,9910056,9908200,9906245,9910056,210225,9909093,9910056,9912056,9910074
7087,7088,9712155,110203,9911093,9912057,9910058,9908210,207005,9910058,210229,9909096,9910058,9912057,9910079
7088,7089,9712150,110201,9911095,9912058,9910066,209035,207008,9910066,210231,9909100,9910066,9912058,9910081
7089,7090,9712146,110200,9911096,9912060,9910074,209048,207042,9910074,210234,9909105,9910074,9912060,9910082
7090,7091,9712145,110198,9911098,9912066,9910079,209049,207043,9910079,210239,9909112,9910079,9912066,9910084
7091,7092,9712143,110196,9911102,9912067,9910081,209058,207046,9910081,210240,9909113,9910081,9912067,9910090
7092,7093,9712142,110195,9911104,9912068,9910082,209074,207048,9910082,210241,9909115,9910082,9912068,9910091
7093,7094,9712130,110192,9911107,9912069,9910084,209075,207052,9910084,210256,9909117,9910084,9912069,9910092
7094,7095,9712125,110191,9911110,9912070,9910090,209091,207053,9910090,210265,9909128,9910090,9912070,9910093
7095,7096,9712118,110189,9911116,9912071,9910091,302075,207055,9910091,210266,9909131,9910091,9912071,9910095
7096,7097,9712117,110188,9911121,9912072,9910092,209142,207058,9910092,210267,9909133,9910092,9912072,9910096
7097,7098,9712115,110186,9911123,9912073,9910093,209171,207078,9910093,210281,9909151,9910093,9912073,9910099
7098,7099,9712110,110184,9911129,9912075,9910095,9909021,207080,9910095,210282,9909157,9910095,9912075,9910102
7099,7100,9712105,110178,9911134,9912076,9910096,9909024,207090,9910096,210285,9909181,9910096,9912076,9910107
7100,7101,9712084,110175,9911135,9912079,9910099,9909052,207092,9910099,210286,9909192,9910099,9912079,9910109
7101,7102,9712082,110174,9911137,9912081,9910102,9909055,207093,9910102,210291,9909200,9910102,9912081,9910110
7102,7103,9712077,110173,9911140,9912082,9910107,9909097,207109,9910107,210292,9909208,9910107,9912082,9910111
7103,7104,9712075,110171,9911142,9912083,9910109,9909100,207116,9910109,210295,9909211,9910109,9912083,9910115
7104,7105,9712074,110170,9911147,9912086,9910110,9909107,207122,9910110,210300,9909217,9910110,9912086,9910116
7105,7106,9712073,110169,9911148,9912089,9910111,9909117,207140,9910111,210301,210002,9910111,9912089,9910117
7106,7107,9712072,110161,9911150,9912091,9910115,9909142,207152,9910115,210311,210006,9910115,9912091,9910126
7107,7108,9712071,110156,9911152,9912092,9910116,9909149,207153,9910116,9910001,210009,9910116,9912092,9910131
7108,7109,9712066,110147,9911153,9912093,9910117,9909156,207170,9910117,9910002,210012,9910117,9912093,9910132
7109,7110,9712064,110146,9911154,9912094,9910126,9909158,207172,9910126,9910006,210020,9910126,9912094,9910134
7110,7111,9712063,110143,9911158,9912105,9910131,9909168,207181,9910131,9910008,210022,9910131,9912105,9910135
7111,7112,9712062,110142,9911161,9912107,9910132,9909181,207183,9910132,9910010,210026,9910132,9912107,9910138
7112,7113,9712060,110139,9911164,9912108,9910134,9909185,207184,9910134,9910011,210028,9910134,9912108,9910139
7113,7114,9712057,110125,9911165,9912109,9910135,9909188,207195,9910135,9910012,210032,9910135,9912109,9910140
7114,7115,9712055,110123,9911168,9912110,9910138,9909212,207216,9910138,9910015,210034,9910138,9912110,9910141
7115,7116,9712054,110119,9911169,9912113,9910139,210001,207243,9910139,9910017,210039,9910139,9912113,9910143
7116,7117,9712047,110118,9911173,9912115,9910140,210097,207249,9910140,9910020,210040,9910140,9912115,9910144
7117,7118,9712046,110116,9911177,9912116,9910141,210112,207258,9910141,9910022,210048,9910141,9912116,9910145
7118,7119,9712043,110115,9911180,9912117,9910143,210136,207261,9910143,9910024,210052,9910143,9912117,9910148
7119,7120,9712028,110114,9911181,9912118,9910144,210190,207276,9910144,9910025,210055,9910144,9912118,9910149
7120,7121,9712025,110113,9911183,9912120,9910145,9910039,9907018,9910145,9910031,210061,9910145,9912120,9910150
7121,7122,9712020,110111,9911186,9912121,9910148,9910061,9907033,9910148,9910032,210063,9910148,9912121,9910160
7122,7123,9712018,110110,9911190,9912125,9910149,9910068,9907036,9910149,9910035,210064,9910149,9912125,9910164
7123,7124,9712017,110108,9911192,9912126,9910150,9910114,9907037,9910150,9910046,210071,9910150,9912126,9910167
7124,7125,9712012,110107,9911193,9912132,9910160,9910145,9907040,9910160,9910047,210079,9910160,9912132,9910169
7125,7126,9712004,110103,9911195,9912134,9910164,9910164,9907056,9910164,9910049,210084,9910164,9912134,9910170
