Id,Degree-Centrality,Betweenness-Centrality,EigenVector-centrality,Closeness-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Page-Rank,Katz-Centrality,Harmonic-Centrality,Percolation-Centrality,Rank-prestige,score
5078,0.00160321,0,3.82E-07,0.455860404,3.79E-07,3.79E-07,0.00160321,0.005911055,0.577073343,0.393135442,0,0.002023472,0
9903036,0.004009622,8.17E-07,0.003751356,0.641790109,0.003747103,0.003747103,0.004009622,0.004183594,0.585545405,0.572480257,8.17E-07,0.002832861,1.90E-06
9907219,0.008019244,1.33E-05,0.009164143,0.681175662,0.009157121,0.009157121,0.008019244,0.007135981,0.603373486,0.613871381,1.33E-05,0.006070417,3.58E-05
9912107,0.005613478,1.49E-05,0.00488963,0.675509441,0.004877885,0.004877885,0.005613478,0.005157254,0.601994857,0.606966508,1.49E-05,0.00364225,2.85E-05
209111,0.003207694,3.10E-06,0.001230286,0.61931182,0.001239426,0.001239426,0.003207694,0.003241343,0.596967474,0.546968194,3.10E-06,0.002832861,7.35E-06
9901018,0.007217316,5.60E-05,0.008734443,0.736480328,0.008735849,0.008735849,0.007217316,0.006287955,0.5694582,0.663476323,5.60E-05,0.006475111,9.39E-05
204022,0.000801605,0,1.97E-05,0.550052413,1.98E-05,1.98E-05,0.000801605,0.00176515,0.574023515,0.479110223,0,0.000404694,0
9611187,0.000801605,0,1.97E-05,0.550052413,1.98E-05,1.98E-05,0.000801605,0.00176515,0.574023515,0.479110223,0,0.000404694,0
9602127,0.002405766,0.000630757,3.17E-06,0.487679524,3.19E-06,3.19E-06,0.002405766,0.010465268,0.576410083,0.422224512,0.000630757,0.003237556,0.000711851
9403009,0.00160321,0.000882382,0.00014764,0.563274707,0.000148776,0.000148776,0.00160321,0.004529087,0.583348903,0.493666419,0.000882382,0.002023472,0.000916074
9403039,0.005613478,0.000722318,4.41E-05,0.562949311,4.41E-05,4.41E-05,0.005613478,0.013920188,0.578199925,0.494203912,0.000722318,0.005665722,0.000828485
9811188,0.002405766,1.13E-07,3.99E-06,0.499674441,4.01E-06,4.01E-06,0.002405766,0.004937395,0.576613379,0.434161958,1.13E-07,0.003237556,1.71E-07
9908159,0.00160321,0,9.89E-07,0.476125109,9.89E-07,9.89E-07,0.00160321,0.004591903,0.576971854,0.412509422,0,0.002023472,0
9408045,0.000801605,0,5.75E-08,0.420825708,5.76E-08,5.76E-08,0.000801605,0.003461202,0.576735057,0.361381516,0,0.000809389,0
9310054,0.000801605,0,1.55E-06,0.488801662,1.55E-06,1.55E-06,0.000801605,0.002361909,0.577195304,0.422628564,0,0.000404694,0
9410115,0.002405766,0.000178819,2.61E-05,0.540759792,2.62E-05,2.62E-05,0.002405766,0.006727672,0.577500081,0.471774338,0.000178819,0.002023472,0.000251886
204048,0.000801605,0,1.75E-11,0.340939636,1.74E-11,1.74E-11,0.000801605,0.005848238,0.576783084,0.290832881,0,0.000809389,0
205022,0.00160321,0.000623073,9.66E-10,0.383536057,9.64E-10,9.64E-10,0.00160321,0.013354838,0.57689007,0.328630441,0.000623073,0.001618778,0.00069777
9902091,0.00160321,0.000623073,7.17E-08,0.426239639,7.18E-08,7.18E-08,0.00160321,0.011753011,0.577052988,0.367633331,0.000623073,0.000809389,0.00069777
208061,0.004009622,0.002491636,3.95E-06,0.494957151,3.97E-06,3.97E-06,0.004009622,0.028179587,0.578684554,0.430982565,0.002491636,0.004451639,0.002790346
5240,0.000801605,0,1.30E-09,0.374272251,1.30E-09,1.30E-09,0.000801605,0.00657063,0.576799376,0.320792848,0,0.000404694,0
9906181,0.000801605,0,7.17E-08,0.42623372,7.18E-08,7.18E-08,0.000801605,0.004780353,0.576962535,0.367547457,0,0.000404694,0
9706030,0.00160321,0,3.95E-06,0.494941188,3.97E-06,3.97E-06,0.00160321,0.008486541,0.578385142,0.43076788,0,0.001618778,0
7199,0.004009622,0.000262641,0.00052567,0.627188772,0.000525481,0.000525481,0.004009622,0.008486541,0.571097884,0.556517222,0.000262641,0.00364225,0.00040599
9705010,0.003207694,0.000718001,0.000338996,0.628994418,0.000339235,0.000339235,0.003207694,0.008989075,0.575457545,0.556380623,0.000718001,0.001618778,0.000840813
9706099,0.012028866,0.00025356,0.00771642,0.719140215,0.007693756,0.007693756,0.012028866,0.010936393,0.590474892,0.64584101,0.00025356,0.012545528,0.000345756
9902135,0.000801605,0,3.95E-62,0.000204779,0,0,0.000801605,0.00810964,0.576780139,0.000193216,0,0.001214083,0
9905005,0.006415388,3.37E-05,0.00033171,0.594271499,0.000330366,0.000330366,0.006415388,0.008392316,0.560068452,0.523348174,3.37E-05,0.006070417,5.19E-05
2087,0.00160321,1.19E-06,0.001015039,0.637836097,0.001015487,0.001015487,0.00160321,0.001294025,0.579505531,0.569670028,1.19E-06,0.001618778,1.98E-06
9902097,0.000801605,0,2.33E-05,0.536028918,2.33E-05,2.33E-05,0.000801605,0.001168391,0.577932117,0.469972951,0,0.000404694,0
205059,0.000801605,0,5.41E-12,0.320573338,5.37E-12,5.37E-12,0.000801605,0.005754013,0.576784905,0.272738075,0,0.001214083,0
9305068,0.024057732,0.001895281,0.010863163,0.735289538,0.010842209,0.010842209,0.024057732,0.027991137,0.606093112,0.663753392,0.001895281,0.024281667,0.002178944
301220,0.002405766,1.20E-05,0.000307934,0.596848204,0.000308194,0.000308194,0.002405766,0.002864443,0.57426912,0.525619447,1.20E-05,0.002428167,1.81E-05
9706007,0.006415388,2.77E-05,0.004885691,0.718046785,0.004877885,0.004877885,0.006415388,0.005596971,0.573184985,0.643250684,2.77E-05,0.006879806,4.28E-05
9901006,0.008019244,1.45E-05,0.00688139,0.697782526,0.006851212,0.006851212,0.008019244,0.006947531,0.560507461,0.625175499,1.45E-05,0.008498584,3.29E-05
9903156,0.008019244,0.000142497,0.00856845,0.728311288,0.008580644,0.008580644,0.008019244,0.007889782,0.621396262,0.658193111,0.000142497,0.008093889,0.000206515
9904036,0.003207694,1.15E-05,0.003907781,0.700185901,0.003902308,0.003902308,0.003207694,0.002707401,0.596663834,0.627772321,1.15E-05,0.002832861,1.65E-05
9811036,0.000801605,0,3.57E-07,0.466955696,3.57E-07,3.57E-07,0.000801605,0.00292726,0.576514925,0.402614676,0,0.001214083,0
2125,0.00481155,2.28E-06,0.005248846,0.670426875,0.005254813,0.005254813,0.00481155,0.003932328,0.570882483,0.601253131,2.28E-06,0.00364225,3.71E-06
203225,0.002405766,2.56E-06,0.000258465,0.585247044,0.000259415,0.000259415,0.002405766,0.004968804,0.578998154,0.514679981,2.56E-06,0.002832861,4.37E-06
9407116,0.00481155,0.000245876,5.83E-05,0.566387438,5.85E-05,5.85E-05,0.00481155,0.010182593,0.578891278,0.495898993,0.000245876,0.004856333,0.000365312
207233,0.002405766,0.001245895,3.03E-06,0.479868999,3.06E-06,3.06E-06,0.002405766,0.015584832,0.575963404,0.416050268,0.001245895,0.002832861,0.001395259
107146,0.002405766,4.22E-06,3.56E-05,0.565089331,3.55E-05,3.55E-05,0.002405766,0.003932328,0.575306491,0.494141035,4.22E-06,0.001618778,8.06E-06
205068,0.004009622,2.44E-05,9.09E-05,0.585436792,9.09E-05,9.09E-05,0.004009622,0.006696264,0.575677574,0.515474718,2.44E-05,0.004046945,4.80E-05
9709058,0.00481155,4.76E-06,0.001633607,0.675762245,0.001634092,0.001634092,0.00481155,0.00446627,0.550808611,0.604065646,4.76E-06,0.004451639,8.45E-06
9903010,0.000801605,0,0.000273421,0.609535253,0.000274935,0.000274935,0.000801605,0.000797773,0.571974992,0.538984739,0,0.000404694,0
6073,0.003207694,1.52E-07,0.005196578,0.644173968,0.005232641,0.005232641,0.003207694,0.002330501,0.586339102,0.573563407,1.52E-07,0.004046945,5.17E-07
9705118,0.00160321,6.67E-07,0.000169498,0.595932828,0.000169839,0.000169839,0.00160321,0.001890784,0.580568835,0.526324187,6.67E-07,0.001214083,1.50E-06
9708001,0.003207694,5.60E-06,0.001973983,0.654307306,0.001973326,0.001973326,0.003207694,0.003429794,0.583012294,0.585680219,5.60E-06,0.002832861,1.22E-05
9608142,0.00160321,1.26E-05,1.90E-07,0.464781589,1.90E-07,1.90E-07,0.00160321,0.006853306,0.576863681,0.400785209,1.26E-05,0.002428167,2.82E-05
9701181,0.00160321,0.000345764,6.83E-06,0.518863779,6.83E-06,6.83E-06,0.00160321,0.006947531,0.577431873,0.45191636,0.000345764,0.001618778,0.000402861
9904193,0.000801605,0,2.12E-06,0.484661174,2.12E-06,2.12E-06,0.000801605,0.002236276,0.579010631,0.422423075,0,0.000404694,0
9909077,0.003207694,3.23E-06,0.002310532,0.675100892,0.002305909,0.002305909,0.003207694,0.002550359,0.586831815,0.606113865,3.23E-06,0.00364225,5.12E-06
3013,0.002405766,0.000311537,0.000240825,0.594709007,0.00023946,0.00023946,0.002405766,0.008203865,0.57541754,0.522708379,0.000311537,0.002428167,0.000348885
8195,0.002405766,0.000311537,0.000240825,0.594709007,0.00023946,0.00023946,0.002405766,0.008203865,0.57541754,0.522708379,0.000311537,0.002428167,0.000348885
106204,0.00160321,0,8.74E-06,0.498198492,8.69E-06,8.69E-06,0.00160321,0.00600528,0.576588141,0.431694472,0,0.001618778,0
9407071,0.000801605,0,0.00016643,0.57278673,0.000166513,0.000166513,0.000801605,0.000782068,0.574735802,0.507762915,0,0.001214083,0
9306012,0.000801605,0,3.15E-08,0.43150637,3.15E-08,3.15E-08,0.000801605,0.003461202,0.576804239,0.370355702,0,0.001214083,0
205092,0.003207694,1.59E-06,0.003263041,0.627798059,0.003259314,0.003259314,0.003207694,0.00292726,0.552720489,0.559768522,1.59E-06,0.002428167,2.56E-06
109095,0.000801605,0,0.000929703,0.611234456,0.000935667,0.000935667,0.000801605,0.000709829,0.581369361,0.54061297,0,0.000809389,0
205102,0.000801605,0,2.31E-07,0.460687059,2.31E-07,2.31E-07,0.000801605,0.002770218,0.577192096,0.397875548,0,0.000404694,0
301026,0.00160321,4.81E-06,0.000698906,0.631745217,0.000698425,0.000698425,0.00160321,0.001733742,0.593449724,0.563853407,4.81E-06,0.001214083,7.82E-06
301173,0.00481155,0.001354925,0.000880235,0.63691631,0.000880237,0.000880237,0.00481155,0.011438927,0.528609653,0.569012642,0.001354925,0.005261028,0.001525692
9911164,0.008019244,5.23E-05,0.004092591,0.700130006,0.004101858,0.004101858,0.008019244,0.006413589,0.574391971,0.630295175,5.23E-05,0.0072845,8.29E-05
210202,0.002405766,0.001151742,0.000703405,0.628312063,0.000702859,0.000702859,0.002405766,0.007984007,0.579093021,0.559500379,0.001151742,0.001618778,0.001317675
210160,0.004009622,0.00062447,0.001989023,0.644986081,0.001988847,0.001988847,0.004009622,0.00581683,0.565391225,0.576332163,0.00062447,0.004046945,0.000700117
104249,0.004009622,0.001200387,0.00072208,0.645420046,0.000722814,0.000722814,0.004009622,0.010182593,0.567940973,0.576044285,0.001200387,0.005261028,0.001353823
206028,0.002405766,0.000108968,0.000179852,0.595487747,0.000179817,0.000179817,0.002405766,0.005911055,0.563614103,0.528487072,0.000108968,0.002832861,0.000155668
9310146,0.00160321,0.000623073,3.25E-05,0.549127467,3.26E-05,3.26E-05,0.00160321,0.006696264,0.57346098,0.479821052,0.000623073,0.002023472,0.00069777
205112,0.000801605,0,5.91E-07,0.465804249,5.90E-07,5.90E-07,0.000801605,0.003806694,0.576440432,0.402309939,0,0.000404694,0
205114,0.003207694,0.001313594,1.96E-06,0.506158691,1.96E-06,1.96E-06,0.003207694,0.01234977,0.577972585,0.438341801,0.001313594,0.002023472,0.001498829
9303150,0.00481155,0.000916986,1.83E-05,0.542297874,1.83E-05,1.83E-05,0.00481155,0.015207931,0.579798665,0.473093706,0.000916986,0.00364225,0.001115369
9311162,0.004009622,0.000355543,4.56E-06,0.52603484,4.55E-06,4.55E-06,0.004009622,0.013417654,0.578677608,0.457275299,0.000355543,0.002832861,0.00049986
9306006,0.005613478,0.006901708,0.000226253,0.628029257,0.000226157,0.000226157,0.005613478,0.019259611,0.584565952,0.55435838,0.006901708,0.004856333,0.008140468
9411133,0.002405766,0.001245832,4.10E-06,0.521393145,4.10E-06,4.10E-06,0.002405766,0.013103571,0.577772917,0.452965867,0.001245832,0.002428167,0.001395188
9701056,0.00160321,0.000623073,4.10E-06,0.521384291,4.10E-06,4.10E-06,0.00160321,0.007418656,0.577675263,0.452879994,0.000623073,0.001214083,0.00069777
9307139,0.002405766,0.000623073,1.49E-07,0.445706862,1.48E-07,1.48E-07,0.002405766,0.015113706,0.577140745,0.383714711,0.000623073,0.001618778,0.00069777
9603153,0.000801605,0,2.70E-09,0.38919882,2.68E-09,2.68E-09,0.000801605,0.004780353,0.576808156,0.3330091,0,0.000404694,0
205117,0.00160321,0.000623073,3.55E-08,0.434520735,3.55E-08,3.55E-08,0.00160321,0.009805692,0.576981069,0.373200218,0.000623073,0.000809389,0.00069777
9402115,0.004009622,0.000697115,0.001880487,0.638433062,0.001897941,0.001897941,0.004009622,0.007795557,0.585885125,0.568101685,0.000697115,0.004046945,0.000815789
206088,0.002405766,4.83E-05,4.72E-05,0.529798067,4.74E-05,4.74E-05,0.002405766,0.006476405,0.579230081,0.463076588,4.83E-05,0.002832861,8.76E-05
9903139,0.004009622,4.44E-06,0.004740778,0.680134269,0.004767024,0.004767024,0.004009622,0.003272752,0.601861985,0.609757248,4.44E-06,0.004046945,5.83E-06
205229,0.00160321,4.18E-07,8.09E-06,0.500554423,8.16E-06,8.16E-06,0.00160321,0.004497678,0.575055906,0.433913858,4.18E-07,0.001618778,1.22E-06
9404046,0.000801605,0,3.63E-07,0.430746456,3.66E-07,3.66E-07,0.000801605,0.003398385,0.576789706,0.370722509,0,0.000809389,0
6167,0.003207694,6.82E-05,3.37E-05,0.54275333,3.39E-05,3.39E-05,0.003207694,0.009177525,0.577970626,0.474584502,6.82E-05,0.004046945,0.000134548
111120,0.000801605,0,1.45E-07,0.454480177,1.45E-07,1.45E-07,0.000801605,0.003178527,0.576918405,0.391963356,0,0.001214083,0
9306106,0.00481155,0.007464785,0.000426379,0.637955401,0.000425706,0.000425706,0.00481155,0.01234977,0.581989773,0.565328157,0.007464785,0.005261028,0.008547443
9612168,0.008821172,0.005480144,0.000753387,0.640471125,0.000753855,0.000753855,0.008821172,0.021458196,0.582167762,0.56896917,0.005480144,0.007689195,0.005724751
9310031,0.003207694,0.000139702,1.51E-07,0.454800022,1.51E-07,1.51E-07,0.003207694,0.01407723,0.577311526,0.392588702,0.000139702,0.004451639,0.000184612
303163,0.002405766,0.001148725,1.49E-07,0.458095181,1.49E-07,1.49E-07,0.002405766,0.009585834,0.577187206,0.395212089,0.001148725,0.002023472,0.001651658
9401167,0.004009622,0.000382086,6.10E-07,0.475844643,6.10E-07,6.10E-07,0.004009622,0.014202864,0.576848789,0.41196871,0.000382086,0.004451639,0.000439627
9403197,0.004009622,0.000893858,5.68E-07,0.472003321,5.65E-07,5.65E-07,0.004009622,0.016275816,0.577022102,0.4086153,0.000893858,0.004451639,0.001016969
9408130,0.00160321,0,2.13E-08,0.411989318,2.13E-08,2.13E-08,0.00160321,0.005848238,0.576891684,0.35387319,0,0.001214083,0
9703140,0.003207694,0.000221428,1.14E-06,0.496273483,1.14E-06,1.14E-06,0.003207694,0.009994142,0.576570794,0.430898346,0.000221428,0.00364225,0.000373135
9704143,0.01443465,0.0001879,0.01024399,0.737258623,0.010243559,0.010243559,0.01443465,0.011941461,0.591060666,0.668923519,0.0001879,0.013759611,0.000242499
9702050,0.00160321,9.71E-08,0.000801257,0.636757766,0.000802634,0.000802634,0.00160321,0.001231208,0.556747872,0.565300239,9.71E-08,0.000809389,4.11E-07
206087,0.008019244,2.95E-06,0.005458728,0.652714282,0.005476535,0.005476535,0.008019244,0.005125845,0.542111816,0.58624845,2.95E-06,0.005665722,3.62E-06
9905018,0.003207694,0.000143195,0.000635391,0.645983713,0.000634125,0.000634125,0.003207694,0.004340636,0.588715351,0.573538597,0.000143195,0.002832861,0.000220596
205152,0.00160321,0.000623073,1.35E-06,0.476468763,1.34E-06,1.34E-06,0.00160321,0.011753011,0.577099905,0.412121945,0.000623073,0.001618778,0.00069777
9908052,0.007217316,1.34E-05,0.011214845,0.69597896,0.011285653,0.011285653,0.007217316,0.005377112,0.591664124,0.626337371,1.34E-05,0.006070417,2.50E-05
205157,0.00160321,1.12E-05,8.70E-06,0.526454346,8.67E-06,8.67E-06,0.00160321,0.004780353,0.578957555,0.458134121,1.12E-05,0.001214083,1.74E-05
105022,0.00160321,0.001169603,6.71E-06,0.511408031,6.70E-06,6.70E-06,0.00160321,0.006916122,0.576995767,0.445925248,0.001169603,0.001618778,0.00150637
9709144,0.004009622,0.000465908,8.59E-09,0.411575025,8.60E-09,8.60E-09,0.004009622,0.016087366,0.577385742,0.353681553,0.000465908,0.004046945,0.00068369
107230,0.000801605,0,1.93E-07,0.454975286,1.92E-07,1.92E-07,0.000801605,0.004057961,0.575968646,0.392057166,0,0.000404694,0
205312,0.002405766,0.001245895,1.06E-05,0.534140145,1.06E-05,1.06E-05,0.002405766,0.013668921,0.568745017,0.465051785,0.001245895,0.002832861,0.001395259
9304155,0.005613478,0.000698512,0.001092161,0.648145608,0.001090873,0.001090873,0.005613478,0.009868509,0.556098863,0.575990512,0.000698512,0.005261028,0.000904872
1189,0.00160321,6.94E-06,0.000126932,0.578862508,0.000126825,0.000126825,0.00160321,0.002613176,0.580013659,0.508526511,6.94E-06,0.002428167,1.71E-05
205108,0.003207694,4.90E-05,0.003219458,0.65135006,0.003237142,0.003237142,0.003207694,0.002958668,0.54419035,0.583733,4.90E-05,0.002832861,7.59E-05
209226,0.00481155,0.000257751,0.002705128,0.681553765,0.002705009,0.002705009,0.00481155,0.005628379,0.594527617,0.610924529,0.000257751,0.005261028,0.000362966
9907003,0.008821172,0.000231906,0.005468085,0.660565958,0.005454363,0.005454363,0.008821172,0.009931326,0.638537102,0.590981285,0.000231906,0.007689195,0.000289434
9707082,0.004009622,0.003774174,0.00029873,0.62074579,0.000299325,0.000299325,0.004009622,0.014799622,0.574470422,0.549347204,0.003774174,0.004046945,0.004252472
9708010,0.004009622,0.001245895,5.60E-06,0.51636752,5.63E-06,5.63E-06,0.004009622,0.021175521,0.576906914,0.449657344,0.001245895,0.004046945,0.001395259
9605103,0.003207694,0.000311537,5.60E-06,0.516363177,5.63E-06,5.63E-06,0.003207694,0.014422722,0.576833884,0.449592938,0.000311537,0.002428167,0.000348885
9610055,0.003207694,0.000311537,5.60E-06,0.516363177,5.63E-06,5.63E-06,0.003207694,0.014422722,0.576833884,0.449592938,0.000311537,0.003237556,0.000348885
9612185,0.00160321,0,2.03E-07,0.442016516,2.04E-07,2.04E-07,0.00160321,0.007261614,0.576871371,0.381091475,0,0.001618778,0
9806135,0.000801605,0,1.02E-07,0.442016516,1.02E-07,1.02E-07,0.000801605,0.003806694,0.576784774,0.381048538,0,0.000809389,0
9801199,0.000801605,0,1.02E-07,0.442016516,1.02E-07,1.02E-07,0.000801605,0.003806694,0.576784774,0.381048538,0,0.000809389,0
207181,0.000801605,0,4.95E-05,0.556292531,4.94E-05,4.94E-05,0.000801605,0.000857448,0.578526685,0.487077665,0,0.001214083,0
9308157,0.000801605,0,7.82E-06,0.519469641,7.89E-06,7.89E-06,0.000801605,0.002047826,0.575709992,0.451038562,0,0.000809389,0
9405125,0.003207694,0.000353447,9.55E-06,0.531472102,9.62E-06,9.62E-06,0.003207694,0.009554425,0.572239854,0.46239598,0.000353447,0.00364225,0.00041303
9410213,0.000801605,0,1.18E-65,0.000153421,0,0,0.000801605,0.012601037,0.5767712,0.000128811,0,0.001214083,0
9501035,0.000801605,0,1.18E-65,0.000153421,0,0,0.000801605,0.012601037,0.5767712,0.000128811,0,0.000404694,0
2029,0.002405766,0.005641032,0.000615074,0.649256022,0.000616387,0.000616387,0.002405766,0.006287955,0.570751231,0.576224263,0.005641032,0.002023472,0.006337099
206100,0.007217316,2.33E-05,0.01219534,0.651474475,0.012327747,0.012327747,0.007217316,0.004246411,0.566571228,0.584738612,2.33E-05,0.006475111,3.46E-05
7105,0.003207694,5.34E-07,0.000377727,0.61377042,0.000376928,0.000376928,0.003207694,0.006130913,0.57269272,0.544289871,5.34E-07,0.002428167,7.43E-07
8045,0.004009622,4.03E-05,0.000400774,0.620444668,0.000401317,0.000401317,0.004009622,0.00773274,0.572435487,0.550219615,4.03E-05,0.004046945,5.95E-05
205070,0.005613478,7.12E-05,0.005943914,0.726209204,0.005942151,0.005942151,0.005613478,0.004811762,0.572643155,0.656674926,7.12E-05,0.004046945,8.92E-05
9812212,0.000801605,0,0.000347049,0.600015637,0.000345886,0.000345886,0.000801605,0.000650153,0.578386887,0.533136748,0,0.000404694,0
1126,0.006415388,5.50E-06,0.001925875,0.629865601,0.001924548,0.001924548,0.006415388,0.005628379,0.582500764,0.564210764,5.50E-06,0.004856333,1.40E-05
302223,0.002405766,0.000623073,0.001095712,0.633806163,0.001099741,0.001099741,0.002405766,0.005000212,0.571583858,0.566961649,0.000623073,0.001618778,0.000698553
110278,0.000801605,0,6.06E-07,0.464866052,6.10E-07,6.10E-07,0.000801605,0.002299092,0.57755651,0.401081279,0,0.000809389,0
9302116,0.022453894,0.015691543,0.001565263,0.644282131,0.001576444,0.001576444,0.022453894,0.054960559,0.556995746,0.572208049,0.015691543,0.022258195,0.017769032
9706184,0.006415388,0.001239049,3.99E-05,0.55822983,4.01E-05,4.01E-05,0.006415388,0.01715525,0.575063624,0.488039899,0.001239049,0.006879806,0.00133447
9703090,0.004009622,2.41E-05,3.17E-05,0.540150804,3.19E-05,3.19E-05,0.004009622,0.009585834,0.57438357,0.470958187,2.41E-05,0.004451639,3.47E-05
9412218,0.003207694,0.001056193,3.42E-05,0.563507362,3.44E-05,3.44E-05,0.003207694,0.008141049,0.576898023,0.492837917,0.001056193,0.002023472,0.001312144
4162,0.006415388,0.000745222,3.75E-05,0.55651441,3.77E-05,3.77E-05,0.006415388,0.017280883,0.573233095,0.48625505,0.000745222,0.006070417,0.000855058
9610247,0.004009622,0.001245978,3.08E-05,0.532966985,3.10E-05,3.10E-05,0.004009622,0.012035686,0.574669628,0.464607571,0.001245978,0.005261028,0.001395376
9703200,0.004009622,3.02E-05,3.13E-05,0.539476806,3.15E-05,3.15E-05,0.004009622,0.010308226,0.574996505,0.470494115,3.02E-05,0.004451639,5.37E-05
9602122,0.003207694,0.007995278,0.000419151,0.629652423,0.000419055,0.000419055,0.003207694,0.010747943,0.575189723,0.558286323,0.007995278,0.003237556,0.009047069
9904154,0.00481155,7.61E-05,3.07E-05,0.533912529,3.10E-05,3.10E-05,0.00481155,0.011910053,0.574407145,0.465622212,7.61E-05,0.005261028,9.62E-05
9906223,0.007217316,0.000118049,0.002184785,0.660466468,0.00218618,0.00218618,0.007217316,0.009805692,0.491311779,0.588791662,0.000118049,0.006070417,0.000138459
9907077,0.00481155,0,0.001664423,0.653443745,0.001665133,0.001665133,0.00481155,0.005754013,0.484434325,0.582037375,0,0.00364225,0
9706129,0.003207694,0.000197679,0.000316754,0.60482735,0.00031928,0.00031928,0.003207694,0.007135981,0.568312443,0.5332383,0.000197679,0.003237556,0.000222942
9708128,0.004009622,2.74E-05,1.88E-05,0.525193333,1.90E-05,1.90E-05,0.004009622,0.012129911,0.575509276,0.457354436,2.74E-05,0.00364225,4.96E-05
9708163,0.003207694,0.00119294,0.000296813,0.598500653,0.000299325,0.000299325,0.003207694,0.009962734,0.574511642,0.526857509,0.00119294,0.00364225,0.001298752
9711164,0.002405766,1.45E-05,5.68E-06,0.504586177,5.72E-06,5.72E-06,0.002405766,0.008832033,0.576824903,0.43823704,1.45E-05,0.00364225,2.57E-05
9712001,0.00160321,0,5.48E-06,0.501388369,5.52E-06,5.52E-06,0.00160321,0.005848238,0.576638251,0.435022849,0,0.001618778,0
1168,0.004009622,3.45E-06,0.002814654,0.669388869,0.002793698,0.002793698,0.004009622,0.004246411,0.584535231,0.595106523,3.45E-06,0.004046945,5.64E-06
9312210,0.003207694,5.18E-05,0.000676158,0.645420046,0.000676252,0.000676252,0.003207694,0.00465472,0.587868192,0.570410412,5.18E-05,0.003237556,8.76E-05
9312212,0.008019244,0.00043657,0.004044499,0.687153026,0.004013169,0.004013169,0.008019244,0.009837101,0.623725933,0.612594908,0.00043657,0.0072845,0.00054132
9404005,0.005613478,0.000507819,0.000320205,0.618912246,0.00031928,0.00031928,0.005613478,0.009051891,0.587498951,0.545443537,0.000507819,0.006070417,0.000706375
204120,0.002405766,1.53E-06,0.004638259,0.69401205,0.004656163,0.004656163,0.002405766,0.001702333,0.560733705,0.627132835,1.53E-06,0.002023472,1.47E-06
9304063,0.00481155,0.00016904,1.94E-05,0.521534881,1.93E-05,1.93E-05,0.00481155,0.009051891,0.577753418,0.454274192,0.00016904,0.005261028,0.000200257
9904104,0.003207694,7.89E-06,0.003874157,0.677664332,0.003880136,0.003880136,0.003207694,0.003806694,0.548488969,0.604998815,7.89E-06,0.002023472,2.67E-05
205224,0,0,0,0,0,0,0,0,0.576683561,0,0,0,0
9312079,0.00160321,0.000623073,1.18E-05,0.533342022,1.18E-05,1.18E-05,0.00160321,0.008141049,0.577095677,0.463783882,0.000623073,0.001214083,0.00069777
205226,0.000801605,0,2.13E-07,0.454396081,2.14E-07,2.14E-07,0.000801605,0.004591903,0.576803645,0.391296235,0,0.001214083,0
9312108,0.007217316,0.002513653,5.75E-05,0.58214489,5.74E-05,5.74E-05,0.007217316,0.019259611,0.576141772,0.512298504,0.002513653,0.006879806,0.003055639
9612081,0.003207694,0.000208855,1.71E-06,0.498182321,1.71E-06,1.71E-06,0.003207694,0.010904985,0.576938284,0.432574021,0.000208855,0.002428167,0.000288652
9912174,0.004009622,3.49E-05,0.002380548,0.688277764,0.002394598,0.002394598,0.004009622,0.003649652,0.532446701,0.614560868,3.49E-05,0.004451639,6.46E-05
1155,0.000801605,0,1.10E-07,0.439098529,1.10E-07,1.10E-07,0.000801605,0.004497678,0.576628471,0.37847842,0,0.001214083,0
205232,0.002405766,0.001245895,6.10E-06,0.512389727,6.08E-06,6.08E-06,0.002405766,0.016746941,0.575343737,0.445975483,0.001245895,0.002832861,0.001395259
9711133,0.007217316,0.002690104,0.002291143,0.654530531,0.002305909,0.002305909,0.007217316,0.017029617,0.614667953,0.581716858,0.002690104,0.009307972,0.003521346
9305115,0.004009622,9.78E-06,0.003334728,0.688880161,0.003325831,0.003325831,0.004009622,0.003335569,0.583599736,0.615319216,9.78E-06,0.004046945,1.92E-05
7033,0.002405766,0.000679653,6.48E-05,0.541217436,6.52E-05,6.52E-05,0.002405766,0.009146116,0.578417395,0.471441816,0.000679653,0.00364225,0.000761915
9606109,0.005613478,9.43E-05,0.00100969,0.63129698,0.001006618,0.001006618,0.005613478,0.00810964,0.576866778,0.559319449,9.43E-05,0.006070417,0.000161144
205243,0.00160321,0,5.60E-07,0.477209482,5.61E-07,5.61E-07,0.00160321,0.004529087,0.576971171,0.412290185,0,0.001618778,0
9401083,0.00160321,5.71E-05,2.00E-06,0.502788583,2.00E-06,2.00E-06,0.00160321,0.004560495,0.578204312,0.435811769,5.71E-05,0.001214083,8.37E-05
301035,0.005613478,4.59E-06,0.007020034,0.657143774,0.007006417,0.007006417,0.005613478,0.004183594,0.619603482,0.588560234,4.59E-06,0.006070417,8.76E-06
204244,0.000801605,0,1.46E-05,0.533694388,1.47E-05,1.47E-05,0.000801605,0.001168391,0.573447274,0.46506386,0,0.000809389,0
9705233,0.000801605,0,7.25E-07,0.469555707,7.25E-07,7.25E-07,0.000801605,0.001985009,0.576182467,0.405260716,0,0.001214083,0
9706199,0.003207694,0.000625867,3.99E-05,0.554348611,3.99E-05,3.99E-05,0.003207694,0.007135981,0.570884842,0.48403128,0.000625867,0.002832861,0.000701682
