,Id,Degree-Centrality,Betweenness-Centrality,EigenVector-centrality,Closeness-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Page-Rank,Katz-Centrality,Harmonic-Centrality,Percolation-Centrality,Rank-prestige
15465,4007,0.00160321,0.0,6.21e-07,0.454998888,6.25e-07,6.25e-07,0.00160321,0.004246411,0.576945478,0.393428003,0.0,0.001214083
15466,9906245,0.000801605,0.0,3.91e-07,0.444332665,3.95e-07,3.95e-07,0.000801605,0.002236276,0.576810219,0.384414271,0.0,0.000404694
15467,207224,0.00160321,6.33e-06,3.99e-06,0.512146086,3.97e-06,3.97e-06,0.00160321,0.003869511,0.577502385,0.44413286,6.33e-06,0.001214083
15468,11013,0.006415388,0.00023959,0.002448059,0.678016079,0.002461115,0.002461115,0.006415388,0.01062231,0.589773055,0.603652225,0.00023959,0.006879806
15469,205028,0.002405766,1.58e-05,5.87e-05,0.580515526,5.88e-05,5.88e-05,0.002405766,0.005439929,0.571104064,0.507879626,1.58e-05,0.003237556
15470,12168,0.002405766,2.83e-06,0.001597161,0.64209888,0.001596399,0.001596399,0.002405766,0.002770218,0.60246616,0.572391423,2.83e-06,0.003237556
15471,9910205,0.003207694,1.28e-06,0.000181769,0.583411734,0.000181812,0.000181812,0.003207694,0.004152186,0.56578516,0.512556288,1.28e-06,0.002023472
15472,9411104,0.0096231,0.000726509,0.003083956,0.672505204,0.003081937,0.003081937,0.0096231,0.009805692,0.479344051,0.603493888,0.000726509,0.011736139
15473,9412219,0.000801605,0.0,5.6e-05,0.551653804,5.59e-05,5.59e-05,0.000801605,0.000848026,0.567028481,0.483953591,0.0,0.000404694
15474,9703156,0.005613478,8.59e-06,0.003541332,0.710353368,0.003547553,0.003547553,0.005613478,0.004780353,0.542840649,0.638434183,8.59e-06,0.005665722
15475,1112,0.008821172,0.000320617,0.005771398,0.711225672,0.005786946,0.005786946,0.008821172,0.008455132,0.548229997,0.644890179,0.000320617,0.008093889
15476,8008,0.010425028,0.000621676,0.006693209,0.728052178,0.006696006,0.006696006,0.010425028,0.010151184,0.590723318,0.660425071,0.000621676,0.009712667
15477,9709030,0.006415388,6.09e-05,0.001811365,0.660331496,0.001811469,0.001811469,0.006415388,0.006319363,0.577555668,0.593516248,6.09e-05,0.006879806
15478,9405002,0.008821172,0.001657905,0.001735041,0.669556777,0.001731649,0.001731649,0.008821172,0.013857371,0.551733173,0.598119448,0.001657905,0.006475111
15479,9608106,0.00160321,3.22e-06,0.000178701,0.589670939,0.000178265,0.000178265,0.00160321,0.001985009,0.575884911,0.519801474,3.22e-06,0.002023472
15480,9805181,0.000801605,0.0,0.000134218,0.579447102,0.000134142,0.000134142,0.000801605,0.000844885,0.572764868,0.512603122,0.0,0.000404694
15481,9804096,0.000801605,0.0,0.000134218,0.579447102,0.000134142,0.000134142,0.000801605,0.000844885,0.572764868,0.512603122,0.0,0.000404694
15482,9802148,0.000801605,0.0,0.000134218,0.579447102,0.000134142,0.000134142,0.000801605,0.000844885,0.572764868,0.512603122,0.0,0.000404694
15483,9712195,0.00160321,1.72e-05,0.001083908,0.650742505,0.001086438,0.001086438,0.00160321,0.001702333,0.567826972,0.579588774,1.72e-05,0.001618778
15484,9405121,0.01443465,0.004380385,0.000240825,0.627990714,0.000241677,0.000241677,0.01443465,0.035276621,0.571300393,0.553815386,0.004380385,0.013759611
15485,9406111,0.00481155,1.68e-05,1.4e-05,0.555939909,1.4e-05,1.4e-05,0.00481155,0.010747943,0.572169693,0.485033464,1.68e-05,0.002832861
15486,9401062,0.00481155,0.000337381,0.000495267,0.645596509,0.00049444,0.00049444,0.00481155,0.008612174,0.576235578,0.571980994,0.000337381,0.005665722
15487,9402001,0.005613478,0.000392564,5.45e-05,0.585609905,5.45e-05,5.45e-05,0.005613478,0.01234977,0.566377824,0.513080849,0.000392564,0.004046945
15488,9705097,0.004009622,0.000626566,1.07e-05,0.526598848,1.07e-05,1.07e-05,0.004009622,0.011407519,0.572759798,0.458189623,0.000626566,0.002832861
15489,9905043,0.00481155,5.32e-06,0.005175878,0.679216267,0.005210469,0.005210469,0.00481155,0.003806694,0.571091428,0.606987358,5.32e-06,0.005665722
15490,9812206,0.00160321,8.17e-07,0.000756601,0.639257376,0.000756072,0.000756072,0.00160321,0.001890784,0.580615145,0.568863696,8.17e-07,0.002023472
15491,9906226,0.008019244,0.000185804,0.004814602,0.670866436,0.004811369,0.004811369,0.008019244,0.009146116,0.545804403,0.600868808,0.000185804,0.008903278
15492,9310102,0.003207694,7.89e-05,0.000198259,0.607100124,0.000197333,0.000197333,0.003207694,0.00754429,0.576567345,0.533111436,7.89e-05,0.004451639
15493,9710040,0.00160321,0.0,6.83e-05,0.544708451,6.78e-05,6.78e-05,0.00160321,0.00349261,0.57802873,0.476515953,0.0,0.002428167
15494,9709162,0.000801605,0.0,4.37e-06,0.511859997,4.37e-06,4.37e-06,0.000801605,0.00176515,0.576105906,0.445878046,0.0,0.001214083
15495,9811228,0.00481155,0.000169739,0.001231644,0.658073576,0.001232775,0.001232775,0.00481155,0.005471338,0.548682677,0.58914354,0.000169739,0.004856333
15496,204139,0.00160321,0.0,1.55e-05,0.550516057,1.54e-05,1.54e-05,0.00160321,0.00503162,0.580440101,0.47893058,0.0,0.001214083
15497,9911133,0.002405766,0.000623073,1.55e-05,0.550520992,1.54e-05,1.54e-05,0.002405766,0.009994142,0.580554164,0.478994985,0.000623073,0.002832861
15498,2221,0.004009622,2.79e-06,4.18e-05,0.557798716,4.17e-05,4.17e-05,0.004009622,0.008203865,0.587262209,0.485916364,2.79e-06,0.004451639
15499,112165,0.00160321,1.8e-06,0.000310235,0.575163952,0.000310411,0.000310411,0.00160321,0.002016417,0.575710681,0.510028405,1.8e-06,0.000809389
15500,9606155,0.003207694,4.09e-05,1.75e-08,0.41831673,1.76e-08,1.76e-08,0.003207694,0.014391314,0.577215913,0.359052723,4.09e-05,0.003237556
15501,9710006,0.004009622,0.00659717,7.36e-07,0.469329563,7.38e-07,7.38e-07,0.004009622,0.017720601,0.577525437,0.405965929,0.00659717,0.004046945
15502,9705168,0.002405766,0.000498039,2e-07,0.456416205,2e-07,2e-07,0.002405766,0.011093435,0.577050692,0.392755392,0.000498039,0.002428167
15503,9908079,0.002405766,0.0,1.4e-08,0.408203568,1.4e-08,1.4e-08,0.002405766,0.010276818,0.577110837,0.350366817,0.0,0.002428167
15504,9911033,0.003207694,4.09e-05,1.75e-08,0.41831673,1.76e-08,1.76e-08,0.003207694,0.014391314,0.577215913,0.359052723,4.09e-05,0.00364225
15505,201045,0.006415388,0.000867531,1.16e-05,0.546065037,1.17e-05,1.17e-05,0.006415388,0.01599314,0.57275397,0.474999369,0.000867531,0.004856333
15506,203169,0.003207694,4.16e-05,3.87e-06,0.528080031,3.84e-06,3.84e-06,0.003207694,0.008141049,0.575685851,0.458412233,4.16e-05,0.002832861
15507,9410140,0.0096231,0.001469754,0.002651276,0.688046355,0.002638493,0.002638493,0.0096231,0.013668921,0.582241399,0.614314798,0.001469754,0.008903278
15508,9604132,0.000801605,0.0,4.33e-06,0.507930073,4.35e-06,4.35e-06,0.000801605,0.003084302,0.57669908,0.440029223,0.0,0.000809389
15509,2019,0.000801605,0.0,4.37e-07,0.466646903,4.35e-07,4.35e-07,0.000801605,0.00273881,0.576964135,0.403281871,0.0,0.001214083
15510,3239,0.004009622,0.001457502,0.001065018,0.651225695,0.001064266,0.001064266,0.004009622,0.007073164,0.591277763,0.580234887,0.001457502,0.005665722
15511,9086,0.005613478,0.00152428,9.59e-06,0.531568741,9.58e-06,9.58e-06,0.005613478,0.022463264,0.576532168,0.463280458,0.00152428,0.004856333
15512,201052,0.003207694,0.000249369,9.51e-06,0.531550331,9.49e-06,9.49e-06,0.003207694,0.011062027,0.57622937,0.463065773,0.000249369,0.00364225
15513,203263,0.003207694,0.000753283,4.06e-06,0.517233245,4.04e-06,4.04e-06,0.003207694,0.013292021,0.577408449,0.449543863,0.000753283,0.003237556
15514,206036,0.000801605,0.0,1.73e-07,0.453108278,1.73e-07,1.73e-07,0.000801605,0.003021485,0.576747279,0.390732469,0.0,0.000404694
15515,106273,0.003207694,6.75e-08,4.22e-07,0.453121657,4.21e-07,4.21e-07,0.003207694,0.012883712,0.577028654,0.390947154,6.75e-08,0.001618778
15516,110197,0.000801605,0.0,1.05e-08,0.407472057,1.05e-08,1.05e-08,0.000801605,0.003618244,0.576807867,0.349310938,0.0,0.000809389
15517,11096,0.004009622,0.000635646,9.59e-06,0.509900169,9.64e-06,9.64e-06,0.004009622,0.014831031,0.575630671,0.442607574,0.000635646,0.004451639
15518,103054,0.004009622,0.000854763,1.53e-05,0.533828963,1.53e-05,1.53e-05,0.004009622,0.013417654,0.570402958,0.464656588,0.000854763,0.003237556
15519,9611086,0.004009622,3.7e-06,9.97e-06,0.509878993,1e-05,1e-05,0.004009622,0.012601037,0.575258208,0.442510966,3.7e-06,0.005261028
15520,206133,0.002405766,4.11e-08,9.09e-06,0.505516856,9.16e-06,9.16e-06,0.002405766,0.007167389,0.576128667,0.438388938,4.11e-08,0.001618778
15521,9412140,0.00481155,8.38e-05,0.000108908,0.56544845,0.000109752,0.000109752,0.00481155,0.011627377,0.575506517,0.49468781,8.38e-05,0.006070417
15522,9710022,0.002405766,0.00052109,5.94e-06,0.51247955,5.99e-06,5.99e-06,0.002405766,0.00657063,0.577189372,0.444543923,0.00052109,0.002428167
15523,9302130,0.003207694,0.005094356,1.96e-05,0.555080378,1.96e-05,1.96e-05,0.003207694,0.00792119,0.585623091,0.485364167,0.005094356,0.002832861
15524,9605138,0.003207694,2.28e-05,1.81e-06,0.496421957,1.81e-06,1.81e-06,0.003207694,0.008423724,0.578076723,0.430268218,2.28e-05,0.00364225
15525,9303014,0.007217316,0.000706985,6.37e-05,0.600990672,6.36e-05,6.36e-05,0.007217316,0.012977937,0.618897638,0.528790951,0.000706985,0.0072845
15526,9606098,0.005613478,0.000113858,0.000206312,0.600549751,0.000206202,0.000206202,0.005613478,0.009491608,0.623799563,0.530096941,0.000113858,0.005665722
15527,9310155,0.004009622,8.73e-05,4.87e-05,0.587830334,4.88e-05,4.88e-05,0.004009622,0.006853306,0.607415188,0.516729794,8.73e-05,0.00364225
15528,9303154,0.004009622,0.000558111,1.97e-05,0.555773827,1.97e-05,1.97e-05,0.004009622,0.009899917,0.585191696,0.486007543,0.000558111,0.003237556
15529,9308095,0.00160321,2.34e-05,5.22e-07,0.484971286,5.21e-07,5.21e-07,0.00160321,0.00465472,0.577992098,0.419293994,2.34e-05,0.002023472
15530,9402108,0.004009622,0.000143894,8.74e-06,0.534484261,8.76e-06,8.76e-06,0.004009622,0.010245409,0.572101188,0.465660063,0.000143894,0.005261028
15531,9411153,0.005613478,0.000244479,1.66e-05,0.557337909,1.66e-05,1.66e-05,0.005613478,0.013983005,0.587425651,0.486683698,0.000244479,0.005665722
15532,9310167,0.005613478,4.47e-06,5.14e-05,0.558108035,5.14e-05,5.14e-05,0.005613478,0.008549357,0.597862716,0.488204642,4.47e-06,0.006070417
15533,9312206,0.017642344,0.000861259,0.000611113,0.661776436,0.000611953,0.000611953,0.017642344,0.028650712,0.581399551,0.588726648,0.000861259,0.013354917
15534,9407023,0.005613478,0.000342271,0.000122713,0.600420539,0.000122834,0.000122834,0.005613478,0.011250477,0.570377176,0.529413207,0.000342271,0.004856333
15535,9412141,0.005613478,9.92e-05,0.000160678,0.610104644,0.000160305,0.000160305,0.005613478,0.009585834,0.579547336,0.537698094,9.92e-05,0.005261028
15536,9401110,0.008821172,0.003784547,0.000871307,0.665333682,0.000873585,0.000873585,0.008821172,0.018757077,0.579593225,0.592761328,0.003784547,0.010522056
15537,9707181,0.003207694,0.000246575,0.001492885,0.697259482,0.00149219,0.00149219,0.003207694,0.004780353,0.553145469,0.621913419,0.000246575,0.003237556
15538,9611121,0.000801605,0.0,1.58e-05,0.546818915,1.58e-05,1.58e-05,0.000801605,0.001608108,0.577053402,0.477399485,0.0,0.001214083
15539,9709183,0.00160321,0.001140273,1.58e-05,0.548088168,1.58e-05,1.58e-05,0.00160321,0.00503162,0.577212382,0.478543343,0.001140273,0.002023472
15540,9811180,0.008019244,7.47e-05,0.000226636,0.607538695,0.000226157,0.000226157,0.008019244,0.011156252,0.580942953,0.536826794,7.47e-05,0.008498584
15541,9309062,0.000801605,0.0,3.11e-07,0.478892027,3.1e-07,3.1e-07,0.000801605,0.002550359,0.577437515,0.413588489,0.0,0.000404694
15542,9304041,0.00160321,5.01e-07,3e-06,0.517795996,2.99e-06,2.99e-06,0.00160321,0.004089369,0.578091255,0.448748714,5.01e-07,0.002023472
15543,9404034,0.004009622,0.000546935,0.00014112,0.622836562,0.000141015,0.000141015,0.004009622,0.008486541,0.582681133,0.547857989,0.000546935,0.004856333
15544,9405132,0.002405766,8.59e-05,2.48e-05,0.568348455,2.48e-05,2.48e-05,0.002405766,0.005722604,0.583185454,0.496652757,8.59e-05,0.002832861
15545,9907022,0.008821172,0.000102681,0.010000811,0.719789431,0.010021837,0.010021837,0.008821172,0.007167389,0.5636198,0.650176375,0.000102681,0.01092675
15546,9412163,0.003207694,4.99e-05,0.00181913,0.671350621,0.001815904,0.001815904,0.003207694,0.003429794,0.561241082,0.598301447,4.99e-05,0.002428167
15547,110149,0.00481155,0.000627264,0.001304984,0.659671631,0.001305943,0.001305943,0.00481155,0.006947531,0.609280764,0.59179678,0.000627264,0.004046945
15548,211175,0.000801605,0.0,2.36e-05,0.542988546,2.37e-05,2.37e-05,0.000801605,0.001294025,0.580022157,0.476432225,0.0,0.000809389
15549,9406151,0.00160321,0.0,6.6e-58,0.000306843,0.0,0.0,0.00160321,0.012601037,0.576880745,0.000257622,0.0,0.002023472
15550,201064,0.00160321,0.0,6.6e-58,0.000306843,0.0,0.0,0.00160321,0.012601037,0.576880745,0.000257622,0.0,0.001618778
15551,210082,0.00160321,0.0,6.6e-58,0.000306843,0.0,0.0,0.00160321,0.012601037,0.576880745,0.000257622,0.0,0.002023472
15552,9704188,0.00160321,3.12e-08,5.6e-62,0.000306843,0.0,0.0,0.00160321,0.021615238,0.576860625,0.000257622,3.12e-08,0.001214083
15553,9805061,0.000801605,0.0,3.95e-62,0.000204779,0.0,0.0,0.000801605,0.00810964,0.576780139,0.000193216,0.0,0.000404694
15554,9805060,0.000801605,0.0,3.95e-62,0.000204779,0.0,0.0,0.000801605,0.00810964,0.576780139,0.000193216,0.0,0.000404694
15555,9911217,0.002405766,2.49e-06,0.000685983,0.610918174,0.000685121,0.000685121,0.002405766,0.002613176,0.571569897,0.545066826,2.49e-06,0.002428167
15556,301255,0.002405766,1.42e-05,6.79e-05,0.542762926,6.76e-05,6.76e-05,0.002405766,0.004560495,0.572403945,0.477939736,1.42e-05,0.002023472
15557,9307061,0.000801605,0.0,1.18e-65,0.000153421,0.0,0.0,0.000801605,0.012601037,0.5767712,0.000128811,0.0,0.000809389
15558,9503051,0.000801605,0.0,1.18e-65,0.000153421,0.0,0.0,0.000801605,0.012601037,0.5767712,0.000128811,0.0,0.000809389
15559,106052,0.008019244,0.000589544,8.21e-07,0.489835163,8.23e-07,8.23e-07,0.008019244,0.024316358,0.578168383,0.425133231,0.000589544,0.006475111
15560,9403151,0.000801605,0.0,2.5e-06,0.515003061,2.51e-06,2.51e-06,0.000801605,0.002016417,0.576304552,0.44631695,0.0,0.000809389
15561,9410011,0.002405766,0.000532965,0.001222068,0.664886937,0.001226123,0.001226123,0.002405766,0.00484317,0.565509827,0.591448582,0.000532965,0.002023472
15562,209055,0.002405766,0.0,5.75e-07,0.484963625,5.74e-07,5.74e-07,0.002405766,0.006664855,0.577137482,0.420255966,0.0,0.002428167
15563,9410190,0.003207694,0.002797493,8.97e-05,0.600937728,9.02e-05,9.02e-05,0.003207694,0.0094602,0.577526761,0.528897131,0.002797493,0.00364225
15564,9601093,0.002405766,0.001245895,1.63e-06,0.502574557,1.63e-06,1.63e-06,0.002405766,0.016495674,0.577027144,0.435951056,0.001245895,0.003237556
15565,201074,0.000801605,0.0,1.53e-09,0.380092992,1.55e-09,1.55e-09,0.000801605,0.004780353,0.576717144,0.324980424,0.0,0.000404694
15566,2110,0.006415388,4.21e-05,0.005561052,0.698998065,0.005565224,0.005565224,0.006415388,0.006821897,0.55549686,0.626307343,4.21e-05,0.006475111
15567,9406068,0.006415388,0.00250965,0.002652292,0.691947028,0.002660665,0.002660665,0.006415388,0.013763146,0.571577271,0.618825833,0.00250965,0.004856333
15568,9412023,0.004009622,0.000331095,7.17e-05,0.577740345,7.16e-05,7.16e-05,0.004009622,0.010559493,0.575427196,0.506358793,0.000331095,0.00364225
15569,9305077,0.003207694,9.36e-05,6.44e-05,0.587897882,6.43e-05,6.43e-05,0.003207694,0.009397383,0.571678698,0.514705465,9.36e-05,0.001618778
15570,9311144,0.002405766,0.000162753,1.7e-05,0.544206292,1.69e-05,1.69e-05,0.002405766,0.007198798,0.572136227,0.47362068,0.000162753,0.002023472
15571,9311110,0.004009622,0.000622375,7.02e-05,0.587897882,7.03e-05,7.03e-05,0.004009622,0.011438927,0.570835718,0.514830749,0.000622375,0.003237556
15572,9312027,0.002405766,0.000139004,1.58e-06,0.495924716,1.58e-06,1.58e-06,0.002405766,0.008360907,0.575903051,0.429078269,0.000139004,0.001618778
15573,9403126,0.003207694,0.000139702,6.94e-05,0.588252766,6.94e-05,6.94e-05,0.003207694,0.008863441,0.571003775,0.515142195,0.000139702,0.002023472
15574,1054,0.002405766,3.68e-06,0.001760937,0.679471856,0.00176269,0.00176269,0.002405766,0.0019536,0.59250651,0.606852734,3.68e-06,0.002832861
15575,2141,0.003207694,1.1e-05,0.005519506,0.684494543,0.005498707,0.005498707,0.003207694,0.002613176,0.575548591,0.614410955,1.1e-05,0.004451639
15576,303166,0.003207694,1.17e-05,9.86e-05,0.592322092,9.84e-05,9.84e-05,0.003207694,0.006099505,0.602213727,0.51941776,1.17e-05,0.003237556
15577,9301059,0.00481155,0.000864381,1.66e-05,0.545076,1.66e-05,1.66e-05,0.00481155,0.016903983,0.572049891,0.474782186,0.000864381,0.005261028
15578,9238,0.000801605,0.0,3.01e-07,0.46288575,3.02e-07,3.02e-07,0.000801605,0.002707401,0.576299034,0.398791804,0.0,0.000404694
15579,9306111,0.004009622,7.75e-05,1.74e-05,0.545134079,1.74e-05,1.74e-05,0.004009622,0.011815828,0.570846244,0.474769193,7.75e-05,0.004856333
15580,9409137,0.00160321,0.0,1.61e-05,0.542082398,1.61e-05,1.61e-05,0.00160321,0.004560495,0.572133592,0.471481406,0.0,0.001214083
15581,9407115,0.000801605,0.0,1.18e-65,0.000153421,0.0,0.0,0.000801605,0.012601037,0.5767712,0.000128811,0.0,0.000809389
15582,9511081,0.000801605,0.0,1.18e-65,0.000153421,0.0,0.0,0.000801605,0.012601037,0.5767712,0.000128811,0.0,0.001214083
15583,205048,0.040898148,0.000171136,0.087804448,0.71776136,0.087588642,0.087588642,0.040898148,0.024787483,0.612653861,0.650678937,0.000171136,0.044111696
15584,206073,0.043303932,4.89e-05,0.093518171,0.702091651,0.093277365,0.093277365,0.043303932,0.02466185,0.559047284,0.635490338,4.89e-05,0.04451639
15585,208231,0.032076976,3.44e-05,0.074043726,0.700265767,0.073850521,0.073850521,0.032076976,0.018223134,0.553671455,0.632576707,3.44e-05,0.034399029
15586,209215,0.032076976,9.57e-05,0.068721616,0.705609895,0.068540721,0.068540721,0.032076976,0.01869426,0.581076357,0.637063369,9.57e-05,0.034399029
15587,212269,0.022453894,0.000128526,0.039375164,0.711852421,0.039276512,0.039276512,0.022453894,0.012977937,0.633513354,0.645008302,0.000128526,0.023472278
15588,212052,0.006415388,0.000623073,0.015812432,0.667242692,0.015764439,0.015764439,0.006415388,0.006099505,0.541454481,0.599482172,0.000623073,0.006070417
15589,301250,0.032878904,4.77e-05,0.073626493,0.693949293,0.073427475,0.073427475,0.032878904,0.018348768,0.536990683,0.626131511,4.77e-05,0.032780251
15590,302060,0.010425028,8.52e-06,0.020287229,0.679599723,0.020243225,0.020243225,0.010425028,0.006444997,0.585698301,0.611276046,8.52e-06,0.012545528
15591,9301015,0.01523656,0.005116135,0.001652163,0.691837861,0.001651829,0.001651829,0.01523656,0.028210995,0.549423284,0.619133552,0.005116135,0.015378389
15592,9308018,0.005613478,0.000274515,0.001014936,0.635544882,0.00101327,0.00101327,0.005613478,0.0090833,0.562504157,0.563788542,0.000274515,0.005665722
15593,9702095,0.004009622,0.000189995,3.33e-05,0.569555901,3.33e-05,3.33e-05,0.004009622,0.009554425,0.573120211,0.49887656,0.000189995,0.004451639
15594,9302077,0.00160321,0.001245867,2.99e-05,0.564616403,2.99e-05,2.99e-05,0.00160321,0.006696264,0.574105975,0.494173898,0.001245867,0.001618778
15595,10123,0.002405766,2.72e-05,3.24e-05,0.569534766,3.24e-05,3.24e-05,0.002405766,0.005188662,0.573524333,0.498704812,2.72e-05,0.002428167
15596,9302083,0.01443465,0.008949997,0.00431504,0.729228286,0.00432358,0.00432358,0.01443465,0.026012409,0.573746831,0.656090375,0.008949997,0.013759611
15597,9307163,0.004009622,0.001601486,8.4e-05,0.592350667,8.45e-05,8.45e-05,0.004009622,0.013543288,0.574853155,0.520362461,0.001601486,0.004451639
15598,9308080,0.002405766,0.000508517,9.78e-05,0.596645191,9.82e-05,9.82e-05,0.002405766,0.00600528,0.574560634,0.52418794,0.000508517,0.003237556
15599,9403097,0.002405766,6.36e-05,8.4e-05,0.591409141,8.4e-05,8.4e-05,0.002405766,0.004874579,0.575216824,0.519267104,6.36e-05,0.002832861
15600,9405156,0.004009622,0.000118747,0.000226253,0.559445593,0.000226157,0.000226157,0.004009622,0.006978939,0.580427589,0.490978333,0.000118747,0.00364225
15601,104053,0.000801605,0.0,1.18e-65,0.000153421,0.0,0.0,0.000801605,0.012601037,0.5767712,0.000128811,0.0,0.000809389
15602,201085,0.000801605,0.0,1.18e-65,0.000153421,0.0,0.0,0.000801605,0.012601037,0.5767712,0.000128811,0.0,0.001214083
15603,9303072,0.005613478,0.00092826,5.48e-05,0.59073764,5.5e-05,5.5e-05,0.005613478,0.01253822,0.580952727,0.517755579,0.00092826,0.005261028
15604,201086,0.002405766,5.87e-06,1.61e-06,0.502438824,1.61e-06,1.61e-06,0.002405766,0.005754013,0.577679843,0.434898636,5.87e-06,0.00364225
15605,9403117,0.00481155,0.000361829,2.32e-05,0.570784406,2.31e-05,2.31e-05,0.00481155,0.011595969,0.581995995,0.497691283,0.000361829,0.004856333
15606,5258,0.004009622,0.000757634,3.2e-05,0.555452012,3.21e-05,3.21e-05,0.004009622,0.012129911,0.580712709,0.484374967,0.000757634,0.002832861
15607,9706068,0.003207694,0.000240987,8.82e-05,0.593117507,8.82e-05,8.82e-05,0.003207694,0.006727672,0.580697576,0.520059663,0.000240987,0.004451639
15608,9406034,0.008821172,0.006208811,0.001356374,0.656546429,0.001361373,0.001361373,0.008821172,0.017626375,0.600588728,0.582255243,0.006208811,0.009307972
15609,9411030,0.002405766,0.000144592,2.54e-05,0.547242972,2.55e-05,2.55e-05,0.002405766,0.006099505,0.579889739,0.476881297,0.000144592,0.001214083
15610,9605121,0.007217316,0.00052109,1.1e-05,0.535617385,1.11e-05,1.11e-05,0.007217316,0.017909051,0.574698625,0.466015294,0.00052109,0.006879806
15611,203261,0.008019244,0.001485275,3.49e-05,0.564170191,3.5e-05,3.5e-05,0.008019244,0.020484537,0.574516242,0.493064424,0.001485275,0.009307972
15612,9607208,0.003207694,0.000655903,1.4e-06,0.484664999,1.4e-06,1.4e-06,0.003207694,0.010873577,0.577285909,0.419386693,0.000655903,0.003237556
15613,9902199,0.004009622,0.000679653,2.25e-05,0.551862073,2.26e-05,2.26e-05,0.004009622,0.010873577,0.57481355,0.480582029,0.000679653,0.004451639
15614,112011,0.000801605,0.0,1.44e-10,0.354959009,1.45e-10,1.45e-10,0.000801605,0.006884714,0.576768944,0.303035768,0.0,0.000404694
15615,201090,0.00160321,0.000623073,7.94e-09,0.401368994,8e-09,8e-09,0.00160321,0.012977937,0.576748645,0.34430788,0.000623073,0.001618778
15616,9311180,0.006415388,7.33e-05,2.97e-05,0.540236359,2.97e-05,2.97e-05,0.006415388,0.013166387,0.488509218,0.472604167,7.33e-05,0.006879806
15617,9701043,0.008821172,0.001157239,3.04e-05,0.543551014,3.06e-05,3.06e-05,0.008821172,0.019793553,0.475003572,0.476077098,0.001157239,0.009712667
15618,9301099,0.0096231,0.00045054,3.19e-05,0.563719506,3.19e-05,3.19e-05,0.0096231,0.021678055,0.525015465,0.492399058,0.00045054,0.01092675
15619,9308114,0.005613478,7.75e-05,1.84e-05,0.555266132,1.84e-05,1.84e-05,0.005613478,0.012852304,0.548778848,0.484424098,7.75e-05,0.006070417
15620,9309041,0.007217316,0.00106271,2.57e-05,0.570646467,2.57e-05,2.57e-05,0.007217316,0.017218067,0.558591279,0.499350154,0.00106271,0.008498584
15621,9311084,0.008821172,0.000604912,7.67e-05,0.598669904,7.67e-05,7.67e-05,0.008821172,0.017971868,0.504596637,0.526989745,0.000604912,0.009307972
15622,9312013,0.012028866,0.001163002,0.000500494,0.653374202,0.000501092,0.000501092,0.012028866,0.02214918,0.44180698,0.578011249,0.001163002,0.011331445
15623,9402133,0.004009622,1.66e-05,7.59e-06,0.531964855,7.61e-06,7.61e-06,0.004009622,0.009051891,0.554378989,0.463078984,1.66e-05,0.004046945
15624,9312010,0.005613478,0.000714166,6.25e-06,0.523112449,6.25e-06,6.25e-06,0.005613478,0.01542779,0.559598887,0.455396641,0.000714166,0.0072845
15625,9401164,0.004009622,2.37e-05,6.25e-06,0.529514758,6.25e-06,6.25e-06,0.004009622,0.009962734,0.565890815,0.460633733,2.37e-05,0.004046945
15626,9409186,0.005613478,0.000192091,5.14e-05,0.573653769,5.14e-05,5.14e-05,0.005613478,0.011438927,0.527309786,0.502259595,0.000192091,0.004856333
15627,9302086,0.007217316,0.001084,2.59e-05,0.556650649,2.59e-05,2.59e-05,0.007217316,0.019102569,0.556585685,0.487203286,0.001084,0.005665722
15628,9302143,0.000801605,0.0,4.68e-07,0.471206319,4.7e-07,4.7e-07,0.000801605,0.002079234,0.574752646,0.407194086,0.0,0.001214083
15629,9312185,0.004009622,0.00016415,1.24e-05,0.530393089,1.24e-05,1.24e-05,0.004009622,0.010308226,0.563755183,0.463307343,0.00016415,0.004856333
15630,9302110,0.00481155,0.003090387,0.001170663,0.668324969,0.001170693,0.001170693,0.00481155,0.008989075,0.590667773,0.593884688,0.003090387,0.004856333
15631,9302114,0.00481155,0.000145989,6.37e-06,0.523170401,6.39e-06,6.39e-06,0.00481155,0.012977937,0.563391805,0.455486297,0.000145989,0.003237556
15632,9305098,0.00160321,0.000275912,9.13e-05,0.57862791,9.07e-05,9.07e-05,0.00160321,0.003995144,0.571708998,0.507299345,0.000275912,0.002428167
15633,9309095,0.003207694,0.001578058,0.000191356,0.592339235,0.000192898,0.000192898,0.003207694,0.007104573,0.536549156,0.521085559,0.001578058,0.002832861
15634,9703170,0.006415388,0.002049708,5.52e-06,0.516597808,5.54e-06,5.54e-06,0.006415388,0.020735804,0.570987662,0.450123807,0.002049708,0.004856333
15635,9303051,0.003207694,0.000245178,4.76e-05,0.57040788,4.72e-05,4.72e-05,0.003207694,0.007638515,0.571630229,0.499041054,0.000245178,0.002832861
15636,9307046,0.00481155,0.001619592,0.000251179,0.618587967,0.000252763,0.000252763,0.00481155,0.011030618,0.556268085,0.545829914,0.001619592,0.005261028
15637,9410224,0.003207694,1.07e-05,7.25e-06,0.529245438,7.27e-06,7.27e-06,0.003207694,0.007198798,0.562263009,0.46035382,1.07e-05,0.00364225
