,Rank,Id,Degree-Centrality,Closeness-Centrality,Betweenness-Centrality,EigenVector-centrality,Hybrid-Centrality,Harmonic-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Percolation-Centrality,Page-Rank,Load-Centrality
4007,4008,106058,304138,9604013,201149,9711162,9401139,9607207,1023,1035,203064,201149,9708042,9804057
4008,4009,106055,304192,9603097,102100,9603195,9704011,9602014,9811119,302184,203068,102100,9711094,207038
4009,4010,106054,304220,9167,9708040,9611159,9612120,9802088,106244,9302033,203092,9708040,9906055,108141
4010,4011,106048,9409069,8156,209104,9611100,9612207,9510134,205305,202170,203108,209104,1105,11242
4011,4012,106044,9409093,9810010,5055,9604178,9611204,9610148,9229,8123,203136,5055,2125,211073
4012,4013,106041,9509013,9705030,9902035,9608108,7175,9705163,106262,9304057,203157,9902035,3198,205001
4013,4014,106036,9510092,112024,1141,9702110,9608108,304053,9812155,9603170,203168,1141,5051,211207
4014,4015,106034,9605105,9602014,205001,9901159,9512078,9603090,9811146,103198,203199,205001,205177,9710009
4015,4016,106032,9611111,9702038,212116,9610249,9606077,9711138,4130,9712145,203213,212116,9406206,2152
4016,4017,106031,9702194,9601108,4130,9611164,9805170,9702101,204149,208078,203215,4130,9510001,10141
4017,4018,106029,9703126,9605049,205195,9611202,2081,9605049,1005,303186,203232,205195,9805096,102100
4018,4019,106025,9704130,9603061,112196,9602135,9603161,9512053,110203,9803265,203237,112196,9807033,9803252
4019,4020,106024,9705114,9610148,10141,9701144,9083,9602144,101181,206212,203245,10141,9807187,112196
4020,4021,106020,9712146,9702203,204235,9902132,9512219,9705030,204197,9609051,203251,204235,9811047,207260
4021,4022,106015,9712200,9710119,301235,9607050,9605184,9512078,211164,211213,203258,301235,9811172,9702189
4022,4023,106014,9802026,9704005,9807198,9703118,9612148,9512196,9610012,9305185,203269,9807198,9904083,9902035
4023,4024,106013,9804075,9604189,9302109,10084,9604090,9602065,109099,9504090,203271,9302109,9908186,108062
4024,4025,106010,9805087,9706051,11072,9603100,9703166,9602064,110118,12151,204034,11072,1171,204235
4025,4026,106008,9806096,9702101,9803252,9705131,9601038,9612121,110288,303009,204038,9803252,2159,301235
4026,4027,106005,9806180,9611203,9809031,9605033,9605154,10084,211285,9306002,204058,9809031,4185,205195
4027,4028,106002,9810059,9610018,102089,106172,9602014,9611203,212009,108118,204081,102089,9412195,212116
4028,4029,105311,9810113,9607041,210058,9609209,9606193,9603061,210227,208011,204083,210058,9504006,9807198
4029,4030,105300,9812044,9611072,9405190,9803216,9705131,9610018,302222,9307049,204086,9405190,9602111,9910017
4030,4031,105260,9812066,9702154,108062,9604041,9705163,8156,203271,9602045,204109,108062,9803031,11072
4031,4032,105249,9812079,9603195,210302,9604097,9806143,9702203,9706133,2121,204122,210302,9804083,209106
4032,4033,105208,9812166,101106,209106,9608061,9505052,106211,1100,212298,204136,209106,9808139,9809031
4033,4034,105146,9901118,9609026,9904083,9611042,9603033,9607041,210163,212317,204155,9904083,9811141,9909059
4034,4035,105106,9902180,304053,211025,9605046,9510161,9608117,3131,203016,204157,211025,1084,206151
4035,4036,105070,9902184,106211,111261,9603060,9604112,212342,204247,209225,204163,111261,8140,108209
4036,4037,105062,9903213,9712200,208111,9610156,9907026,9604189,9606144,9061,204166,208111,12195,9904083
4037,4038,105047,9904083,9602065,9408013,9605154,9812155,9702038,9806049,4141,204181,9408013,9602022,210302
4038,4039,105035,9905099,9703118,1176,9603113,9802088,9602022,102109,209153,204182,1176,9605032,9903227
4039,4040,105005,9907093,9512078,206151,9611072,9512196,106172,9801021,9608157,204197,206151,9811120,102089
4040,4041,104238,9907101,9905148,9502122,102089,9811232,9512127,103221,9712230,204206,9502122,9906070,9302109
4041,4042,104227,9909186,1176,9912291,9602111,9707123,9703118,112024,9401072,204212,9912291,1189,212089
4042,4043,104204,9910037,9705162,9811119,9603061,9702101,9167,204155,9411020,204213,9811119,3054,9405190
4043,4044,104201,9911215,204034,5099,9611008,9605049,9704005,209230,9503033,204215,5099,206221,9907051
4044,4045,104198,9912076,9704170,9905085,9712200,9709027,9810010,9201067,208125,204220,9905085,9605199,5099
4045,4046,104185,9912155,9602064,202125,9603194,9705162,9702154,107120,210181,204228,202125,9607019,1176
4046,4047,104181,1011,9710149,9909059,102078,9708147,9611072,1085,1068,204232,9909059,9607112,112145
4047,4048,104176,1019,9510134,102040,9604189,9703051,9706051,102089,104136,204235,102040,9701037,208111
4048,4049,104169,1025,9612207,6102,9707068,9712125,9712200,201141,111228,204248,6102,9711013,9905186
4049,4050,104162,1047,9609070,11242,9603133,9611111,112024,208222,103167,204257,11242,9805156,9502122
4050,4051,104150,1093,9710097,9910157,9604034,9501068,9710119,106193,301129,205001,9910157,9812149,210187
4051,4052,104147,1125,9604179,207260,3263,9707068,9607234,301030,304217,205009,207260,9903033,211025
4052,4053,104143,1142,9707068,9905186,9604068,9604013,9510097,106008,9803039,205014,9905186,9903219,111261
4053,4054,104136,1161,9612121,103031,9610148,9608117,9512181,201099,210155,205032,103031,9904191,9912291
4054,4055,104133,1185,9512053,9910017,9604013,9601167,9905148,12053,9506014,205041,9910017,9907106,9811119
4055,4056,104128,2199,9510097,204034,9603127,9512181,9611202,110281,109186,205058,204034,9909101,9910157
4056,4057,104127,3179,9608053,112145,9810059,9612062,9609026,9403121,9510222,205062,112145,9911152,201036
4057,4058,104111,5094,9611202,12121,9610018,9705022,9604179,212198,9704059,205065,12121,1056,102040
4058,4059,104059,5136,9801147,108209,9605023,9701144,9705162,212219,9801180,205076,108209,11177,9905085
4059,4060,104056,5172,9901159,9809052,9604119,9510097,9603195,9401059,211141,205083,9809052,212089,101106
4060,4061,104049,5198,9512127,9908004,9604091,9601177,103104,9604071,9507022,205096,9908004,9507158,204034
4061,4062,104037,5237,9902132,210187,9602071,9704005,9603004,9901161,9703222,205104,210187,9607201,303107
4062,4063,104026,5250,9511173,212089,9603109,9704170,9704170,210224,204245,205113,212089,9612202,12121
4063,4064,104021,6037,5061,9707153,9603167,9508155,9801147,103156,9310159,205139,9707153,9809124,9602082
4064,4065,104018,9015,3263,9602082,9805027,9508072,9710149,107267,9902173,205162,9602082,9905210,103031
4065,4066,103257,11272,9611008,107167,9703174,9702203,204034,202191,110058,205187,107167,9907116,9809052
4066,4067,103247,12082,9512042,303107,9603097,9603195,1176,1202,5247,205191,303107,11179,204051
4067,4068,103245,12091,9603100,204181,9605049,9804010,210020,9609192,207140,205194,204181,203093,210219
4068,4069,103241,12151,9604168,9907051,9805081,9712130,3263,5055,9401139,205195,9907051,204147,209041
4069,4070,103239,101181,210020,9912013,9607201,9511173,9604090,110058,9502122,205222,9912013,9507012,9408013
4070,4071,103225,102057,103104,101106,9602065,9512031,9609070,203030,9302109,205247,101106,9603090,212236
4071,4072,103222,102105,9712145,201036,9602136,9503027,5061,208141,107067,205283,201036,9802198,204181
4072,4073,103221,102208,9603003,9503115,9902183,9712074,9608053,208184,209247,205287,9503115,9803002,9707153
4073,4074,103220,103092,9602144,212236,9602052,9708046,102089,211204,1007,205293,212236,9806095,204233
4074,4075,103219,103184,9512196,9606001,9704158,9507121,9609145,211213,211060,205294,9606001,9809022,9908004
4075,4076,103209,103207,9611164,210059,9602051,9505105,9611008,212139,212017,205305,210059,9906127,4179
4076,4077,103207,106163,9602136,204213,9801180,9609145,9707068,9701076,9704185,205317,204213,1184,209182
4077,4078,103198,106244,9803216,111201,9604179,9604189,9902132,9603075,9812166,205322,111201,5054,6102
4078,4079,103193,106256,9608117,204233,9701139,9807051,9512042,203052,106072,206009,204233,6228,204213
4079,4080,103187,107018,212342,212128,9603150,9601036,9901159,101042,209215,206024,212128,10072,9912013
4080,4081,103184,109107,9605184,10010,8128,9705030,9603003,9309103,9310170,206029,10010,206073,11179
4081,4082,103179,110169,9512059,209182,9701078,9902035,9710097,9409093,9510094,206050,209182,9410138,208137
4082,4083,103177,111012,9608137,4179,9608117,9703030,9603116,207102,9304011,206052,4179,9611215,9606001
4083,4084,103172,111101,9603099,209191,104204,9611008,9511173,209211,9704158,206054,209191,9710178,210059
4084,4085,103171,111109,1024,2190,9601152,9706051,9605184,210044,9810155,206071,2190,9711197,204058
4085,4086,103167,111218,9612248,11179,9603087,9512127,9511088,208051,10052,206080,11179,9801076,107167
4086,4087,103163,112038,9603116,104018,101041,9603109,9512219,3288,9708047,206091,104018,9811048,111201
4087,4088,103156,112189,9602022,109038,9603003,9402002,9602136,207201,9912279,206145,109038,9812165,10010
4088,4089,103155,201034,9512129,211112,9602102,9702038,9509106,210056,9703051,206153,211112,9901079,202052
4089,4090,103148,201199,9604090,1186,9604112,5061,9609043,212029,9705022,206158,1186,9906149,9910136
4090,4091,103139,201247,9712230,1102,9605136,9710119,9603100,212092,9605075,206172,1102,9906191,109038
4091,4092,103115,201258,9612128,1085,9612121,1121,9512129,9906176,9410237,206181,1085,9909043,1186
4092,4093,103112,202096,9512181,9612046,9306083,9703099,9612128,210124,6246,206183,9612046,1009,2190
4093,4094,103111,202107,9609043,209041,9602144,9611072,9604168,3106,10059,206197,209041,1020,104018
4094,4095,103110,203041,9601036,205058,9810008,9604035,9512059,211060,9908135,206231,205058,3055,211112
4095,4096,103108,203064,9803044,210218,9305040,9512053,9611164,206104,7175,206243,210218,5025,301016
4096,4097,103104,203083,9711162,2145,9801052,9901159,9810059,205104,9611149,206254,2145,7078,212128
4097,4098,103102,203125,9701139,9103,9603033,9803196,9603099,209026,208067,207001,9103,108165,210218
4098,4099,103099,203193,106172,1019,9601057,9607041,9703222,212185,9905012,207033,1019,9308124,1102
4099,4100,103092,203234,9511088,208201,9602070,9509132,9608137,9510154,101036,207038,208201,9512219,1085
4100,4101,103090,203243,9601177,204051,5061,9611203,9508091,9506159,210058,207040,204051,9712211,9612046
4101,4102,103081,204155,8013,209218,210020,9602120,9712145,9408034,107255,207068,209218,9805143,9712070
4102,4103,103079,204181,9603004,210219,9602064,9702154,9803216,207162,205085,207074,210219,9808052,1044
4103,4104,103078,204191,9512077,9712070,9606077,104162,9508143,9912025,304224,207086,9712070,9902125,9503115
4104,4105,103071,204235,9607234,1044,9604139,9607235,9612248,9806130,9609007,207097,1044,9907189,2145
4105,4106,103068,205010,9609145,110278,9607229,9507090,9601177,111066,210004,207102,110278,9910082,205058
4106,4107,103067,205041,9512219,204058,9707041,9609070,9510086,210157,9503205,207125,204058,7226,206228
4107,4108,103066,205103,9810059,209195,9802029,9204099,9503027,211130,9904143,207145,209195,8112,1019
4108,4109,103064,205162,9508091,1106,9602022,9603116,9602070,211203,301187,207157,1106,8224,1051
4109,4110,103058,205219,9503027,9036,9512078,9801147,9701139,201258,204233,207162,9036,110087,9812169
4110,4111,103055,205299,304264,1051,9603116,9409089,1024,212114,209041,207164,1051,204150,208201
4111,4112,103051,206052,10084,1067,9609043,9604168,9607235,302104,9704104,207175,1067,9405194,209195
4112,4113,103031,206100,9602070,1129,11004,9611164,9712230,9503125,9510241,207177,1129,9502077,9103
4113,4114,103023,206176,9508143,206228,9601167,8013,9505052,111097,212026,207178,206228,9508155,110278
4114,4115,103021,206247,9602120,9812169,9609145,9511088,9711162,9711087,101083,207191,9812169,9604119,9903079
4115,4116,103013,207132,9505052,209109,9702184,9805027,9510161,9310188,7120,207198,209109,9606044,209218
4116,4117,102212,207181,9709027,301198,9601108,9510182,9803044,10059,201141,207208,301198,9803085,1106
4117,4118,102208,207260,9510086,201156,9512219,9603136,9601036,9906023,210081,207221,201156,9807051,9036
4118,4119,102207,208065,9510161,1222,9702024,9603100,9512077,1021,9308154,207224,1222,9807127,102105
4119,4120,102199,209051,9603109,5258,212237,9607234,9509132,206024,9611219,207236,5258,9808006,301198
4120,4121,102192,209101,9509132,9709109,201057,9810010,9610204,9805027,304233,207242,9709109,9812088,1067
4121,4122,102184,209104,9509106,9806151,12174,102109,9604139,210303,210163,207246,9806151,9912168,1129
4122,4123,102172,209188,9607190,102105,9606112,9712230,9509148,112151,9903205,207247,102105,10045,304093
4123,4124,102158,209244,9610204,202052,9705046,9606112,9510209,112190,304076,207260,202052,10088,209109
4124,4125,102156,210089,9607235,9903079,9512077,9167,9511026,211169,9712070,207270,9903079,204212,111015
4125,4126,102155,210131,9605136,304093,9607190,9511080,9608107,1093,9707041,207281,304093,9508042,205129
4126,4127,102151,210150,9509148,301016,9709027,3263,8013,110278,3075,207283,301016,9704156,201156
4127,4128,102149,210234,9510209,205129,9512196,9508154,9604055,212020,9309145,208008,205129,9810188,1222
4128,4129,102147,210309,9511108,112167,9809001,9506106,9507160,1158,9409089,208011,112167,9901018,5258
4129,4130,102144,211006,9604139,208137,9511222,9902132,9809001,202014,9611039,208012,208137,9909013,9806151
4130,4131,102138,211053,9912118,111015,111010,9605136,9607229,207068,1118,208051,111015,1107,9709109
4131,4132,102137,211105,9607229,1021,9803036,9603004,9602120,211258,9603187,208052,1021,3145,112024
4132,4133,102130,211158,9604055,108063,9809031,9508091,9701078,107247,9607049,208056,108063,5036,1062
4133,4134,102128,211200,9507160,1185,208021,9507160,9605032,102208,9810227,208078,1185,211170,4160
4134,4135,102125,211201,9703222,104128,9512042,9604055,304264,205170,304215,208079,104128,9511088,212222
4135,4136,102123,211217,9609116,9508054,9703222,9903225,9605136,9611219,302199,208081,9508054,9512210,203016
4136,4137,102113,211285,9607164,1062,9802203,9512042,9607202,2002,205055,208087,1062,9604178,1021
4137,4138,102112,211286,9607202,1188,9512059,9608053,9704130,205079,112220,208110,1188,9705131,108063
4138,4139,102109,212026,9511026,9906175,9610204,9610018,9603123,206091,9506011,208111,9906175,9710181,303033
4139,4140,102105,212043,9608107,112024,108130,9504090,9709027,207072,9712256,208117,112024,9711138,303060
4140,4141,102100,212074,9807198,1076,108141,9602043,9603140,9301046,211027,208125,1076,9807235,104128
4141,4142,102097,212208,9903225,9812155,9609041,9607202,9512062,1136,9408013,208137,9812155,9811033,9508054
4142,4143,102089,212223,102078,106029,202170,9712200,9912118,207086,7088,208138,106029,9812237,1185
4143,4144,102085,212233,102089,203016,9706133,9512129,9511108,9809168,9701078,208141,203016,9903228,9906175
4144,4145,102082,212240,9603037,1136,9511088,9507050,9603109,1129,9805081,208144,1136,9908167,1076
4145,4146,102080,212306,9704130,212222,9609192,9504081,9508058,210221,212185,208146,212222,6071,112167
4146,4147,102078,301103,9704158,303060,9703059,9602144,9604078,211207,9412203,208153,303060,8151,9812155
4147,4148,102077,301114,9602030,4160,9704131,9905148,102078,212290,9506159,208154,4160,9083,1188
4148,4149,102076,301129,9603123,1090,9604168,8156,9603073,207236,9812193,208177,1090,209106,1136
4149,4150,102071,301187,9511080,303033,9605184,112024,9609116,108096,9905085,208184,303033,9507115,106029
4150,4151,102064,302006,9512062,205191,9711067,9710097,9607190,9503172,1126,208200,205191,9608005,208067
4151,4152,102057,302050,9809001,9912280,9802047,9803216,9607164,107250,109177,208201,9912280,9611063,1090
4152,4153,102042,302130,9605032,9910136,9603090,304053,9511222,9903194,205003,208202,9910136,9710206,2031
4153,4154,102040,302182,9710013,9035,212084,9701139,9607066,207001,9810008,208207,9035,9803103,205191
4154,4155,102035,302205,9607066,301063,101035,9506112,9807001,2188,9908064,208216,301063,9803138,9912280
4155,4156,102032,302207,9506106,208067,9607202,106211,9506106,204245,9908056,208219,208067,9804035,301063
4156,4157,102031,303055,9508058,103172,9708147,101106,9511080,9812076,9403121,209026,103172,9806022,9035
4157,4158,102020,303060,9511222,102064,201156,9912118,9609041,9309125,9602167,209029,102064,9807011,202073
4158,4159,102007,303104,9512012,2031,9812190,210020,9601007,201061,302205,209042,2031,9808032,212041
4159,4160,101199,304053,9601007,109180,9701162,9703118,9903225,111231,9502141,209066,109180,9808038,109180
4160,4161,101185,9503033,9508072,212041,9607164,9511108,9512031,203005,304053,209080,212041,9906047,102064
4161,4162,101182,9503229,9508154,5235,9612128,9612115,9710013,9306044,8231,209106,5235,9910233,103172
4162,4163,101181,9510072,9807001,10004,9903225,9603140,9607112,1171,208108,209109,10004,103247,208217
4163,4164,101176,9510094,9607112,202073,9912118,9604156,9603009,9211102,210006,209129,202073,209072,5235
4164,4165,101164,9603099,9512031,1128,9604055,9605032,9603136,202201,211191,209136,1128,9308083,10004
4165,4166,101161,9608107,9701078,9908076,9035,9608137,9807198,207125,9103,209141,9908076,9406105,9908076
4166,4167,101157,9609031,9603161,9905130,9036,9602114,9704158,9505167,202207,209142,9905130,9606017,1128
4167,4168,101145,9610018,9510229,208217,9602120,9510129,9510229,304045,9711027,209148,208217,9709108,9905130
4168,4169,101134,9702047,9604156,205322,9602030,9612146,11004,304192,103013,209157,205322,9911199,1119
4169,4170,101126,9703188,9609041,1119,9603037,9512012,9512081,9712128,203005,209179,1119,6246,205322
4170,4171,101125,9704119,9702024,10100,9607112,9712145,9603161,212345,9908115,209182,10100,9167,10100
4171,4172,101119,9707153,9611174,207033,9511026,9803044,9704119,2098,9602172,209191,207033,9211,207033
4172,4173,101118,9708008,9603136,1046,9511173,1176,9512012,112038,9805083,209194,1046,106186,1137
4173,4174,101110,9711127,9512081,5233,9609116,9710149,9604156,304206,9203071,209195,5233,211018,208138
4174,4175,101106,9802147,9603009,208138,9602014,103104,9603037,207149,9510210,209203,208138,9512081,203255
4175,4176,101105,9805047,9711067,1137,108063,9601007,9508154,210017,1021,209210,1137,9612121,1046
4176,4177,101104,9806128,11004,1036,9603161,9808141,9606112,9510072,9902035,209214,1036,9706141,5233
4177,4178,101102,9806231,9805034,209141,9604090,9609041,9508072,202188,8128,209218,209141,9803214,203049
4178,4179,101099,9806249,9508155,1108,11072,9411057,9711067,1029,9806231,209228,1108,9806133,1036
4179,4180,101096,9807196,9603140,210227,9607203,9603073,9602030,112158,9909072,209240,210227,9812027,209141
4180,4181,101087,9807230,9708147,302182,9601036,9705046,9708147,205287,212243,209242,302182,9909072,1108
4181,4182,101083,9809165,9704119,203049,9603123,9603099,9611039,210007,9309023,209245,203049,9911098,210033
4182,4183,101077,9812165,9603142,1172,9611039,204034,9611174,106211,301063,209247,1172,9912012,302182
4183,4184,101076,9812187,9611039,203255,9611174,9509106,9508155,208207,303134,210004,203255,1111,210227
4184,4185,101073,9902035,9606112,1023,9603009,9701078,9510009,9403073,304227,210005,1023,2111,1172
4185,4186,101069,9902046,9604078,1010,9805170,9510225,9510129,208216,9705114,210007,1010,8142,1023
4186,4187,101066,9902066,9603073,210033,1045,9511026,9603142,9412030,106256,210011,210033,9503033,1010
4187,4188,101064,9903023,9710118,11004,9912291,9607112,9607159,212303,203269,210017,11004,9506109,204212
4188,4189,101043,9905200,9705046,5237,9512181,9411048,9605096,9804112,1194,210033,5237,9508072,211091
4189,4190,101042,9905205,8128,204212,9510154,1024,9710118,1028,204150,210044,204212,9510183,5237
4190,4191,101041,9906112,9605131,209210,9602179,9509148,9602174,202007,304064,210047,209210,9511080,1057
4191,4192,101039,9907051,9510129,9911043,9702026,9508094,9702024,9212088,209209,210056,9911043,9702133,11004
4192,4193,101038,9907106,9802047,211091,9808013,9301042,212026,212240,1010,210057,211091,9710230,209210
4193,4194,101036,9908010,212026,1156,9810113,9602030,9506171,205153,1197,210059,1156,9711200,9911043
4194,4195,101035,9909180,9510009,209251,9512053,9610204,9802047,304188,9309075,210068,209251,9803171,1156
4195,4196,101029,9911105,9607159,1057,9607066,9506110,9805034,210278,9501071,210104,1057,9811232,209251
4196,4197,101028,9912013,9605096,1110,1094,9607229,9705046,1050,212147,210123,1110,9901118,107024
4197,4198,101027,1018,9701162,2161,9607168,9807198,9506091,211173,5107,210124,2161,9906030,1110
4198,4199,101026,1067,9805170,1038,106025,9609116,9507158,11029,205179,210131,1038,7043,2161
4199,4200,101020,1105,9702184,1070,9510161,9603123,9801180,9703222,12077,210132,1070,207146,1038
4200,4201,101013,1130,9507158,1097,9605032,9411187,9605131,201035,211259,210145,1097,9512042,1070
4201,4202,101002,1189,9805081,9310188,9512062,9612248,111261,9810199,302130,210146,9310188,9602167,1097
4202,4203,12267,1218,9511030,107024,9510229,10084,9805081,207198,9712128,210157,107024,9610238,9310188
4203,4204,12258,2111,9604071,1091,9604156,9604139,8128,9712125,304203,210163,1091,9611159,1064
4204,4205,12251,2152,209037,207164,9604078,9802203,9603075,205322,210047,210169,207164,9805087,1091
4205,4206,12248,3044,9702194,1064,9607159,9505162,209037,210042,9210050,210187,1064,9805145,207164
4206,4207,12239,3275,9704177,208117,9510134,212342,9511030,9204064,9607026,210199,208117,9903213,304138
4207,4208,12234,3291,9603170,304138,9512127,9706109,9702194,212217,9709014,210206,304138,9904086,208117
4208,4209,12221,4185,9506144,1017,9612248,9604078,9701162,9612178,210057,210217,1017,9908064,1017
4209,4210,12213,5081,7177,205194,9511080,106172,9805170,9712043,9506027,210218,205194,9910267,205194
4210,4211,12211,6107,9604035,1202,4160,9603009,9604071,208201,209079,210221,1202,1006,208008
4211,4212,12210,9006,4160,207157,7177,9607066,9506144,1074,9511104,210224,207157,1036,1202
4212,4213,12202,9010,9804112,1008,9704177,9912072,9508094,110240,211134,210227,1008,1074,207157
4213,4214,12198,9187,9602174,1022,212026,9505035,9507090,211014,9305083,210252,1022,1135,1008
4214,4215,12195,10141,9507090,1061,9701101,9510229,9804112,107255,9506089,210256,1061,1159,1022
4215,4216,12179,10145,9507051,1096,9710118,9508058,9603170,207221,204128,210263,1096,1162,1061
4216,4217,12174,11182,9802203,1191,9804112,9609043,9510234,204166,9511134,210282,1191,2031,1096
4217,4218,12169,12077,9612146,207191,201125,9506091,9601169,5237,9708042,210302,207191,3037,1191
4218,4219,12165,12174,9508094,9307008,9801151,9611174,201057,205017,211234,210303,9307008,5048,207191
4219,4220,12164,101066,111261,208008,9510086,9510234,9804205,204108,9404092,210313,208008,105062,9307008
4220,4221,12158,102082,9512161,210263,9603004,9512161,9604035,1124,1121,211014,210263,203256,210263
4221,4222,12156,102155,9510182,211197,9607235,9309140,9507051,9409113,206185,211023,211197,9403186,211197
4222,4223,12153,103031,9506171,9906149,9510097,9607164,9704177,205195,9305125,211025,9906149,9501020,1196
4223,4224,12151,105035,9506091,1196,9608157,9805034,9802203,203006,9611092,211030,1196,9509066,1221
4224,4225,12148,106029,9510234,1221,9801021,9512081,9512161,207040,9708008,211031,1221,9509148,111273
4225,4226,12145,106032,9603075,111273,9512081,9510101,7177,207164,9706091,211060,111273,9802150,211210
4226,4227,12143,106142,9507050,211210,9603142,9701162,103221,209191,9809168,211073,211210,9805014,9906149
4227,4228,12142,106211,9512139,212147,210071,9603037,107120,211181,207181,211074,212147,9805217,212147
4228,4229,12141,107267,9801180,1004,9411053,9810059,4160,204081,211040,211091,1004,9811257,208177
4229,4230,12137,108170,201125,1040,9612178,9704158,9510182,205001,209226,211095,1040,9902012,1004
4230,4231,12133,109031,9604065,1048,9702194,9704080,9512139,3163,9812229,211103,1048,9902088,1040
4231,4232,12129,109186,9707041,1210,9907137,9501030,9702184,1195,4093,211107,1210,9906221,1048
4232,4233,12128,110118,9506200,103092,9910070,9510227,9506200,9601112,209020,211112,103092,9909030,1210
4233,4234,12121,111017,9902183,211200,9603140,9408074,9507050,9810098,102208,211125,211200,101176,103092
4234,4235,12117,111124,9601169,208177,9608137,9710009,201125,210011,9506035,211130,208177,112093,211200
4235,4236,12104,112009,9704120,208028,9605096,102089,212237,212245,304173,211141,208028,9311120,208028
4236,4237,12097,112196,9603187,1045,209109,9510009,9812190,1175,205017,211149,1045,9504027,212067
4237,4238,12093,112254,9602005,212067,301060,9611039,9706066,10100,212016,211164,212067,9506144,1045
4238,4239,12091,201100,9510094,201271,9510087,9602174,9706133,103051,9702194,211169,201271,9510017,201271
4239,4240,12082,201111,9512006,1003,9605075,9506144,9611149,9906154,9302023,211171,1003,9511064,1003
4240,4241,12081,201265,112095,1007,9704119,9703222,9612146,1128,208052,211172,1007,9607235,1007
4241,4242,12077,202008,9706066,1009,9704130,9507115,9506110,9901131,9509141,211173,1009,9707093,1009
4242,4243,12076,202077,9911105,1014,9309103,9506171,9911105,9803036,1012,211181,1014,9710020,1014
4243,4244,12072,202121,9611149,1020,107120,9506159,207038,1088,1140,211197,1020,9801182,1020
4244,4245,12062,202183,9512089,1026,9602174,9802047,112095,206197,9812017,211200,1026,9809179,1026
4245,4246,12058,203002,9510017,1030,1188,9605096,9603187,212308,209055,211201,1030,9812169,1030
4246,4247,12054,203003,103221,1031,9509148,9408083,9707041,111077,211105,211203,1031,9903079,1031
4247,4248,12053,203235,9512154,1034,1110,304264,9705088,111261,9502077,211204,1034,9911057,1034
4248,4249,12052,203244,9510227,1039,204220,9809001,9602005,111091,303251,211207,1039,9912018,1039
4249,4250,12049,204109,9907137,1050,9803239,9512154,9611219,301182,208018,211210,1050,2158,1050
4250,4251,12042,204127,9504149,1052,9603089,9605131,9504149,9810066,204215,211213,1052,3236,1052
4251,4252,12041,204128,9801052,1060,9510209,9607190,9510094,5233,9505061,211218,1060,10141,1060
4252,4253,12037,204221,9506110,1069,9603170,7177,9609112,5235,9408034,211221,1069,204026,1069
4253,4254,12035,204233,9611041,1072,1137,9608107,9602179,204215,9305142,211250,1072,205020,1072
4254,4255,12034,205009,9804205,1074,9507112,9704130,9902183,205014,108096,211258,1074,207245,1074
4255,4256,12033,205129,9510241,1075,9405109,9704177,9512154,11072,212056,211263,1075,9503212,1075
4256,4257,12025,205177,9705088,1080,9405194,9511043,9704120,12174,205076,211266,1080,9507121,1080
4257,4258,12024,205210,9610238,1081,9608008,9402044,9512089,1081,207050,211285,1081,9602065,1081
4258,4259,12011,206054,9609112,1086,9603136,9505075,2043,9607234,210267,211292,1086,9606165,1086
4259,4260,12009,206103,212237,1088,9608107,9603170,9512006,205317,211146,212009,1088,9702180,1088
4260,4261,12006,206213,9603078,1094,9807001,9503030,9611041,9601034,1150,212020,1094,9703040,1094
4261,4262,11283,207089,9603089,1095,9512129,9304154,9505089,9707153,9704131,212029,1095,9711130,1095
4262,4263,11282,208082,9505089,1100,103221,9711067,9801052,1008,9312187,212041,1100,9804037,1100
4263,4264,11276,208138,9506065,1109,9512006,111261,6121,204220,110261,212063,1109,9806089,1109
4264,4265,11272,208144,9506112,1112,9511108,9402032,9604065,111273,9407109,212067,1112,9807225,1112
4265,4266,11269,208200,201057,1113,9706225,4160,9510017,204086,9605001,212081,1113,9812017,1113
4266,4267,11256,209055,9611219,1115,9605131,9710013,11072,5192,209154,212092,1115,9901056,1115
4267,4268,11245,209148,107120,1116,9702047,9509161,9610238,106164,9705088,212096,1116,9911161,1116
4268,4269,11242,209183,9506159,1117,9706066,102078,9506065,109186,9606001,212102,1117,8179,1117
4269,4270,11236,209209,9802029,1121,9603073,9509066,9907137,202110,212307,212111,1121,103167,1121
4270,4271,11233,209218,9507115,1142,9706109,9506126,9603089,109179,9701144,212114,1142,110196,1142
4271,4272,11230,210007,9703015,1143,10010,9511064,9510241,9907137,9710149,212116,1143,201081,1143
4272,4273,11217,210022,9602179,1145,9609122,9507051,9510227,9703158,9511064,212128,1145,9404071,1145
4273,4274,11216,210058,9706133,1147,9508154,9407190,9607203,204232,109216,212138,1147,9510204,1147
4274,4275,11197,210079,9601038,1150,211276,9702184,9506112,207176,9607168,212139,1150,9512161,1150
4275,4276,11193,210091,9510200,1152,9602114,9504047,9411187,9906047,9606082,212145,1152,9601036,1152
4276,4277,11191,210115,9602045,1155,9607234,9509175,9507115,8208,11276,212147,1155,9711181,1155
4277,4278,11190,210198,9503125,1160,9509106,9601169,9506159,12058,9401070,212150,1160,9803141,1160
4278,4279,11187,210206,9812190,1162,9603075,9806087,9603078,208117,206100,212162,1162,9809021,1162
4279,4280,11186,210229,9510225,1167,9602005,9607159,9802029,208144,9404151,212166,1167,9907216,1167
4280,4281,11185,210230,9411187,1171,304008,9604065,101035,209136,9308083,212175,1171,9909085,1171
